,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
38565,250,137563459593611_1403731822976762,2016-07-25 09:04:16,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1403731822976762/?type=3,"Can you see yourself in Gwaii Haanas this summer? We sure can! Get inspired by meeting Haida artists living at Gandll K’in Gwaay.yaay (Hotspring Island), or learn about Haida art and way of life at SGang Gwaay. Find out more about Gwaii Haanas - Islands of Beauty: http://ow.ly/xFI5302wcIm","Can you see yourself in Gwaii Haanas this summer? We sure can! Get inspired by meeting Haida artists living at Gandll K’in Gwaay.yaay (Hotspring Island), or learn about Haida art and way of life at SGang Gwaay. Find out more about Gwaii Haanas - Islands of Beauty:",[],15.0,62.0,698,837,Social,"['summer', 'summer']",en,0.3205555555555556,positive,ParksCanada_facebook
38575,260,137563459593611_1400974496585828,2016-07-22 08:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1400974496585828/?type=3,"Happy Friday Follower Photo!!!
This great shot comes to us from Nora D. who captioned it: ""Middle Earth or Fundy National Park?""

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Friday Follower Photo!!! This great shot comes to us from Nora D. who captioned it: ""Middle Earth or Fundy National Park?"" Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],8.0,50.0,701,810,Social,"['park', 'photo', 'photo', 'photo']",en,0.07916666666666668,positive,ParksCanada_facebook
38583,268,137563459593611_1406922415991036,2016-07-31 06:40:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1406922415991036/?type=3,"Are you exploring any of our places this long weekend? Take a virtual tour of our parks and sites before you arrive with Google Street View, and plan your visit! http://ow.ly/d0v2302aWD1

Photo taken at Chilkoot Trail National Historic Site. Parks Canada Yukon","Are you eloring any of our places this long weekend? Take a virtual tour of our parks and sites before you arrive with Google Street View, and plan your visit! D1 Photo taken at Chilkoot Trail National Historic Site. Parks Canada Yukon",[],10.0,47.0,695,781,Social,"['park', 'photo', 'yukon']",en,0.2812037037037037,positive,ParksCanada_facebook
38681,366,137563459593611_1394256670590944,2016-07-13 08:06:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1394256670590944/?type=3,"Lynxes and beavers and bears, OH MY! This #WildlifeWednesday, check out our YouTube channel's brand new wildlife playlist! It's a great, safe way to get up close and personal with the animals in our parks. Don't forget to subscribe for new and exciting content! http://ow.ly/jCYc302auy8 

Photo taken in Glacier National Park. Mount Revelstoke and Glacier national parks","Lynxes and beavers and bears, OH MY! This , check out our YouTube channel's brand new wildlife playlist! It's a great, safe way to get up close and personal with the animals in our parks. Don't forget to subscribe for new and exciting content! 8 Photo taken in Glacier National Park. Mount Revelstoke and Glacier national parks",['#WildlifeWednesday'],5.0,53.0,509,609,Environmental,"['#wildlifewednesday', 'youtube', 'wildlife', 'safe', 'park', 'photo', 'park', 'park']",en,0.2604166666666667,positive,ParksCanada_facebook
38685,370,137563459593611_1400877763262168,2016-07-24 07:04:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1400877763262168/?type=3,"A deep breath + this video = a peaceful Sunday! Where's your favourite spot to watch the sunset? http://ow.ly/mwvB302txSN

It's #SubscriberSunday! Did you know we have a YouTube channel? You don't want to miss any of our awesome videos, so subscribe today! 

Photo taken in Kootenay National Park.","A deep breath + this video = a peaceful Sunday! Where's your favourite spot to watch the sunset? It's ! Did you know we have a YouTube channel? You don't want to miss any of our awesome videos, so subscribe today! Photo taken in Kootenay National Park.",['#SubscriberSunday'],14.0,39.0,524,602,Social,"['video', 'sunset', 'youtube', 'video', 'photo', 'park']",en,0.4345486111111112,positive,ParksCanada_facebook
38690,375,137563459593611_1398392763510668,2016-07-18 09:29:41,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1398392763510668/?type=3,"We love seeing historically important sites protected and preserved for future generations!

That’s why we are so excited to congratulate Mistaken Point on their new inscription to UNESCO’s World Heritage list! http://ow.ly/OaJX302mHKY",We love seeing historically important sites protected and preserved for future generations! That’s why we are so excited to congratulate Mistaken Point on their new inscription to UNESCO’s World Heritage list!,[],2.0,60.0,509,594,Social,"['future', 'heritage']",en,0.05168678977272728,positive,ParksCanada_facebook
38727,412,137563459593611_1404388999577711,2016-07-26 07:34:56,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1404388999577711/?type=3,"Name that park... reserve! (Hint, hint). #TriviaTuesday

ANSWER: it's the Mingan Archipelago National Park Reserve! Find the scattering of spectacular limestone islands, islets and reefs along the North Shore of the Gulf of St. Lawrence. Ideal for any wildlife lover, see seabirds, seals, dolphins and whales, and hundreds of species of rare plants! http://ow.ly/pVLH302CZzH","Name that park... reserve! (Hint, hint). ANSWER: it's the Mingan Archipelago National Park Reserve! Find the scattering of spectacular limestone islands, islets and reefs along the North Shore of the Gulf of St. Lawrence. Ideal for any wildlife lover, see seabirds, seals, dolphins and whales, and hundreds of species of rare plants!",['#TriviaTuesday'],10.0,33.0,470,548,Environmental,"['park', '#triviatuesday', 'park', 'limestone', 'wildlife', 'dolphin', 'whale', 'specie']",en,0.27683150183150185,positive,ParksCanada_facebook
38728,413,137563459593611_1384162804933664,2016-07-01 05:30:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1384162804933664/?type=3,"Happy Birthday Canada!!! 
There are fun, FREE events happening at all national parks and historic sites across the country! Don't miss out! http://ow.ly/aQSE301J0jR #CanadaDay","Happy Birthday Canada!!! There are fun, FREE events happening at all national parks and historic sites across the country! Don't miss out!",['#CanadaDay'],8.0,58.0,450,548,Environmental,['park'],en,0.44,positive,ParksCanada_facebook
38781,466,137563459593611_1395206887162589,2016-07-14 10:02:52,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1395206887162589/?type=3,"Join us at Georgian Bay Islands National Park this Saturday, July 16th for a special Parks Day event with award winning novelist Joseph Boyden! It's an amazing chance to hear Joseph share some memories of his time on Georgian Bay and discuss his novels.
For more information on the event, please follow this link: http://ow.ly/kKyH302f0mR","Join us at Georgian Bay Islands National Park this Saturday, July th for a special Parks Day event with award winning novelist Joseph Boyden! It's an amazing chance to hear Joseph share some memories of his time on Georgian Bay and discuss his novels. For more information on the event, please follow this link:",[],8.0,49.0,403,492,Environmental,['park'],en,0.4611607142857143,positive,ParksCanada_facebook
38782,467,137563459593611_1405941962755748,2016-07-28 08:32:47,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1405941962755748/?type=3,Congratulations Ottawa river! Well-deserved nomination as a Canadian Heritage River. Share your favourite photo of a Canadian Heritage River. Canadian Heritage Rivers System - CHRS http://chrs.ca/the-rivers/ottawa/,Congratulations Ottawa river! Well-deserved nomination as a Canadian Heritage River. Share your favourite photo of a Canadian Heritage River. Canadian Heritage Rivers System - CHRS,[],7.0,54.0,414,492,Social,"['canadian', 'heritage', 'river', 'photo', 'canadian', 'heritage', 'river', 'canadian', 'heritage']",en,0.340625,positive,ParksCanada_facebook
38806,491,137563459593611_1392832064066738,2016-07-11 09:32:12,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1392832064066738/?type=3,"#MotivationMonday: there are 46 Canadian national parks to explore, and plenty of summer left! What's next on your list? http://ow.ly/aVae3027I9F

Photo taken in Pukaskwa National Park.",": there are Canadian national parks to elore, and plenty of summer left! What's next on your list? Photo taken in Pukaskwa National Park.",['#MotivationMonday'],6.0,36.0,405,464,Social,"['#motivationmonday', 'canadian', 'park', 'summer', 'summer', 'photo', 'park']",en,0.2236111111111111,positive,ParksCanada_facebook
38813,498,137563459593611_1400909293259015,2016-07-23 05:55:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1400909293259015/?type=3,"The weekend is finally here! How are you spending it? #GetOutside http://ow.ly/B5QM302tEm2 

Photo taken in Elk Island National Park.",The weekend is finally here! How are you spending it? 2 Photo taken in Elk Island National Park.,['#GetOutside'],13.0,16.0,409,454,Social,"['photo', 'park']",en,0.2620192307692308,positive,ParksCanada_facebook
38815,500,137563459593611_1398572930159318,2016-07-30 09:44:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1398572930159318/?type=3,"Happy International Day of Friendship!! We want to see how you spend your time with friends in the great outdoors! Post a photo in the comments below.

Photo taken in Pacific Rim National Park Reserve.",Happy International Day of Friendship!! We want to see how you spend your time with friends in the great outdoors! Post a photo in the comments below. Photo taken in Pacific Rim National Park Reserve.,[],23.0,24.0,391,452,Social,"['friend', 'photo', 'photo', 'park']",en,0.257358870967742,positive,ParksCanada_facebook
38825,510,137563459593611_1400901306593147,2016-07-21 12:46:44,https://www.facebook.com/TINationalPark/photos/a.160686607395520.33638.160237280773786/843520832445424/?type=3,"Check out these great behind the scenes shots of MUCH's 3rd #FarAndWide episode: Escape To The Islands
Thousand Islands National Park http://ow.ly/EnMV302oVRd",Check out these great behind the scenes shots of MUCH's rd episode: Escape To The Islands Thousand Islands National Park d,['#FarAndWide'],3.0,0.0,421,444,Environmental,['park'],en,0.3125,positive,ParksCanada_facebook
38855,540,137563459593611_1394270970589514,2016-07-15 08:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1394270970589514/?type=3,"Say it with us, ""awwwww!"" Happy Friday Follower Photo!!!

This adorable shot comes to us from Rhonda S. (Just Rhonda) who captioned it: ""When your hike tires you out and your dad has to carry you back out."" Waterton Lakes National Park is a great place to take #TimeToConnect!

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Say it with us, ""awwwww!"" Happy Friday Follower Photo!!! This adorable shot comes to us from Rhonda S. (Just Rhonda) who captioned it: ""When your hike tires you out and your dad has to carry you back out."" Waterton Lakes National Park is a great place to take ! Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",['#TimeToConnect'],10.0,20.0,356,410,Social,"['park', 'photo', 'photo', 'photo']",en,0.5698958333333334,positive,ParksCanada_facebook
38881,566,137563459593611_1378487158834562,2016-07-10 14:05:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1378487158834562/?type=3,Have you slept in one of our #oTENTiks yet? Enter Leclerc's contest for a chance to win a family trip in one of our national parks! http://ow.ly/w1qp300wSpA #LeclercContest #TimetoConnect,Have you slept in one of our yet? Enter Leclerc's contest for a chance to win a family trip in one of our national parks!,"['#oTENTiks', '#LeclercContest', '#TimetoConnect']",15.0,51.0,312,386,Social,['family'],en,0.2325,positive,ParksCanada_facebook
31176,22,755457987360202753,2016-07-19 17:43:14,"['https://t.co/r7DDcXEhCa', 'https://t.co/C8lYkJEwCM']","RT @CanadianPM: Young voices must be part of the decision-making process! https://t.co/r7DDcXEhCa #PMYouthCouncil
https://t.co/C8lYkJEwCM",RT CanadianPM Young voices must part decision making process https co r7DDcXEhCa PMYouthCouncil https co C8lYkJEwCM,['#PMYouthCouncil'],,384.0,0,384,Social,['#pmyouthcouncil'],en,0.125,Neutral,GCIndigenous_tweeter
13267,6,755475297487712256,2016-07-19 18:52:01,"['https://t.co/r7DDcXEhCa', 'https://t.co/C8lYkJEwCM']","RT @CanadianPM: Young voices must be part of the decision-making process! https://t.co/r7DDcXEhCa #PMYouthCouncil
https://t.co/C8lYkJEwCM",RT CanadianPM Young voices must part decision making process https co r7DDcXEhCa PMYouthCouncil https co C8lYkJEwCM,['#PMYouthCouncil'],,384.0,0,384,Social,['#pmyouthcouncil'],en,0.125,Neutral,DFO_MPO_tweeter
38890,575,137563459593611_1400084766674801,2016-07-20 09:46:11,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1400084766674801/?type=3,"Did you know today is #WorldJumpDay?
Created in 2006, it was claimed that if 600 million people from the western hemisphere jumped simultaneously, the Earth would move out of its orbit, into one that would not cause global warming. The story was later revealed to be a hoax. But it’s still fun, so jump! 

Photo taken in Georgian Bay Islands National Park.","Did you know today is ? Created in , it was claimed that if million people from the western hemisphere jumped simultaneously, the Earth would move out of its orbit, into one that would not cause global warming. The story was later revealed to be a hoax. But it’s still fun, so jump! Photo taken in Georgian Bay Islands National Park.",['#WorldJumpDay'],11.0,34.0,314,380,Social,"['global', 'photo', 'park']",en,0.05349151234567901,positive,ParksCanada_facebook
38953,638,137563459593611_1393621937321084,2016-07-12 12:05:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1393621937321084/?type=3,"Did you know you can explore our parks and sites before you arrive with Google Street View? Check out some of our places and plan your Parks Day: Saturday, July 16th! http://ow.ly/d0v2302aWD1

Photo taken in Kluane National Park.","Did you know you can elore our parks and sites before you arrive with Google Street View? Check out some of our places and plan your Parks Day: Saturday, July th! D1 Photo taken in Kluane National Park.",[],6.0,42.0,263,328,Environmental,"['park', 'photo', 'park']",en,0.6,positive,ParksCanada_facebook
38976,661,137563459593611_1384813231535288,2016-07-03 05:36:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1384813231535288/?type=3,"From coast to coast to coast, you can find #UNESCO #WorldHeritage sites all across Canada! 
In 1978, Nahanni National Park Reserve became one of the first sites in the world to be inscribed on the World Heritage List. If you’re looking for a unique wilderness experience, this site isn’t one to miss. Learn more about what you can do at Nahanni NPR on our website: http://ow.ly/5b16301NrMy #HistoryWeek2016","From coast to coast to coast, you can find sites all across Canada! In , Nahanni National Park Reserve became one of the first sites in the world to be inscribed on the World Heritage List. If you’re looking for a unique wilderness eerience, this site isn’t one to miss. Learn more about what you can do at Nahanni NPR on our website:","['#UNESCO', '#WorldHeritage', '#HistoryWeek2016']",6.0,32.0,259,317,Environmental,"['coast', 'coast', 'coast', '#unesco', 'park', 'heritage', '#historyweek2016']",en,0.3388888888888889,positive,ParksCanada_facebook
39082,767,137563459593611_1389873291029282,2016-07-10 07:38:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1389873291029282/?type=3,"For centuries, these walls have protected us at times of conflicts... now it is our turn to protect them. Watch this epic video and meet the guardians of the Fortifications of Québec National Historic Site: https://youtu.be/4MFJE2tUp2I

It's #SubscriberSunday! Did you know we have a YouTube channel? You don't want to miss any of our awesome videos, so subscribe today!","For centuries, these walls have protected us at times of conflicts... now it is our turn to protect them. Watch this epic video and meet the guardians of the Fortifications of Québec National Historic Site: It's ! Did you know we have a YouTube channel? You don't want to miss any of our awesome videos, so subscribe today!",['#SubscriberSunday'],5.0,21.0,197,245,Social,"['video', 'youtube', 'video']",en,0.25606060606060604,positive,ParksCanada_facebook
39096,781,137563459593611_1384799858203292,2016-07-01 11:10:01,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1384799858203292/?type=3,"Happy Friday Follower Photo!
This beautiful shot of the Third Vault Falls at Fundy National Park comes to us from Sean M. (Instagram: seanmccullum). 

What better way to spend Canada Day than to marvel at our country's natural beauty? Visit our places for free today, and make memories that will last a lifetime! How are you celebrating?

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Friday Follower Photo! This beautiful shot of the Third Vault Falls at Fundy National Park comes to us from Sean M. (Instagram: seanmccullum). What better way to spend Canada Day than to marvel at our country's natural beauty? Visit our places for free today, and make memories that will last a lifetime! How are you celebrating? Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],0.0,22.0,208,239,Social,"['park', 'instagram', 'natural', 'photo', 'photo', 'photo']",en,0.0,neutral,ParksCanada_facebook
39098,783,137563459593611_1378503525499592,2016-07-31 19:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1378503525499592/?type=3,Need an escape from the everyday? Leclerc and Parks Canada have you covered! Enter the #LeclercContest today for your chance to win a family adventure. http://ow.ly/w1qp300wSpA #TimeToConnect,Need an escape from the everyday? Leclerc and Parks Canada have you covered! Enter the today for your chance to win a family adventure.,"['#LeclercContest', '#TimeToConnect']",5.0,19.0,205,238,Social,"['family', 'adventure']",en,-0.04999999999999995,negative,ParksCanada_facebook
39108,793,137563459593611_1384804594869485,2016-07-02 07:17:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1384803494869595/?type=3,"July 1-7 is Canada History Week! To celebrate, our team wants to introduce you to some pieces of the past. While visiting one of our sites, why not take a #SelfieWithHistory? #HistoryWeek2016","July -7 is Canada History Week! To celebrate, our team wants to introduce you to some pieces of the past. While visiting one of our sites, why not take a ?","['#SelfieWithHistory', '#HistoryWeek2016']",1.0,13.0,212,234,Social,"['history', '#historyweek2016']",en,0.0,neutral,ParksCanada_facebook
13284,23,755475276277096448,2016-07-19 18:51:56,['https://t.co/o\xe2\x80\xa6'],RT @CanadianPM: Prime Minister Trudeau announces the #PMYouthCouncil. Have your say and make a difference in your community! https://t.co/o…,RT CanadianPM Prime Minister Trudeau announces PMYouthCouncil say make difference community https co,['#PMYouthCouncil'],,224.0,0,224,Social,"['minister', '#pmyouthcouncil']",en,0.0,Neutral,DFO_MPO_tweeter
31202,48,755457975200997376,2016-07-19 17:43:11,['https://t.co/o\xe2\x80\xa6'],RT @CanadianPM: Prime Minister Trudeau announces the #PMYouthCouncil. Have your say and make a difference in your community! https://t.co/o…,RT CanadianPM Prime Minister Trudeau announces PMYouthCouncil say make difference community https co,['#PMYouthCouncil'],,224.0,0,224,Social,"['minister', '#pmyouthcouncil']",en,0.0,Neutral,GCIndigenous_tweeter
39122,807,137563459593611_1399426550073956,2016-07-19 13:45:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1399426550073956/?type=3,"Have you seen the latest #FarAndWide webisode? 
Follow pro diver Alex Despatie and spearfisher Valentine Thomas as they explore the water, land and history of Thousand Islands National Park! Discover what makes it a unique destination for adventure seekers and history buffs alike. #video https://youtu.be/DAprxIK3ev8 MUCH","Have you seen the latest webisode? Follow pro diver Alex Despatie and spearfisher Valentine Thomas as they elore the water, land and history of Thousand Islands National Park! Discover what makes it a unique destination for adventure seekers and history buffs alike. 8 MUCH","['#FarAndWide', '#video']",4.0,13.0,195,224,Social,"['water', 'land', 'history', 'adventure', 'history', '#video']",en,0.4229166666666667,positive,ParksCanada_facebook
39125,810,137563459593611_1378481502168461,2016-07-01 18:05:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1378481502168461/?type=3,What’s more Canadian than enjoying the best of our national parks? Celebrate #CanadaDay by entering Leclerc's contest for your chance to win a trip to a national park of your choice! http://ow.ly/w1qp300wSpA #LeclercContest,What’s more Canadian than enjoying the best of our national parks? Celebrate by entering Leclerc's contest for your chance to win a trip to a national park of your choice!,"['#CanadaDay', '#LeclercContest']",0.0,15.0,195,223,Environmental,"['canadian', 'park', 'park']",en,0.0,neutral,ParksCanada_facebook
41685,34,759781098440232960,2016-07-31 16:01:44,['https://t.co/JSGavNNj7S'],"At 100km/h, your car travels nearly 100 ft per second. A lot can change in the blink of an eye!📱 #LeaveThePhoneAlone https://t.co/JSGavNNj7S",100km car travels nearly 100 ft per second lot change blink eye LeaveThePhoneAlone https co JSGavNNj7S,['#LeaveThePhoneAlone'],,124.0,91,215,Social,"['car', 'travel', 'change', '#leavethephonealone']",en,0.05,Neutral,Transport_gc_tweeter
26519,22,318424514044_10154968295914045,2016-07-22 12:50:23,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154968295914045/?type=3,"Is it a bear or a Pokémon? If you’re hunting Pokémon in a National Park, be mindful of real wildlife! #PokémonGo http://ow.ly/typn302mDtD","Is it a bear or a Pokémon? If you’re hunting Pokémon in a National Park, be mindful of real wildlife! émonGo D",['#Pok'],6.0,22.0,161,204,Environmental,['park'],en,-0.05,negative,EnvironmentandNaturalResourcesinCanada_facebook
