,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
38216,313,2017-01-18_12-56-14,2017-01-18 12:56:14,https://instagram.fyvr3-1.fna.fbcdn.net/vp/515017b04dc2ffc0a8fb1a0cc782c9bd/5AEC25C5/t51.2885-15/e35/16110240_1431967613481038_7432310209873182720_n.jpg,"With exceptional hiking and sightseeing, Yoho National Park offers a unique glimpse of Canada’s natural wonders, from the secrets of ancient ocean life to the power of ice and water!! PHOTO .photos ",exceptional hiking sightseeing Yoho National Park offers unique glimpse natural wonders secrets ancient ocean life power ice water PHOTO jpr photos ParksCanada Canada150 YohoNP YohoNationalPark hiking sighseeing YNP,"[""parkscanada"",""canada150"",""yohonp"",""yohonationalpark"",""hiking"",""sighseeing"",""ynp""]",19.0,,1388,1407,Environmental,"['hiking', 'park', 'natural', 'ocean', 'ice', 'photo', 'photo']",en,0.1537280701754386,positive,parks.canada_instagram
38430,115,137563459593611_1581517558531520,2017-01-06 19:20:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1581517558531520/?type=3,"Did you know the Jasper National Park Information Centre itself is a National Historic Site? What a gorgeous rustic building to check out before you hit the slopes! #NHS100

To celebrate #Canada150, we're featuring ALL of our 200+ places across our social media accounts. Stay tuned!","Did you know the Jasper National Park Information Centre itself is a National Historic Site? What a gorgeous rustic building to check out before you hit the slopes! To celebrate , we're featuring ALL of our + places across our social media accounts. Stay tuned!","['#NHS100', '#Canada150']",21.0,51.0,1216,1367,Social,"['park', 'building', '#canada150', 'medium']",en,0.28320454545454543,positive,ParksCanada_facebook
38226,323,2017-01-20_12-37-55,2017-01-20 12:37:55,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2f3c5441885a65123ccc78ad66deab5b/5AE4D9B5/t51.2885-15/e35/16123350_1643649039272279_1044541754398736384_n.jpg,There are new surprises to discover around every bend in Kootenay National Park! You can spend the day eloring deep canyons and tumbling waterfalls or traverse the park's backcountry trails! What are you waiting for??.,new surprises discover around every bend Kootenay National Park spend day exploring deep canyons tumbling waterfalls traverse park backcountry trails waiting ParksCanada Canada150 KootenayNP KootenayNationalPark canyons waterfalls backcountry KickingHorseRiver hiking,"[""parkscanada"",""canada150"",""kootenaynp"",""kootenaynationalpark"",""canyons"",""waterfalls"",""backcountry"",""kickinghorseriver"",""hiking""]",11.0,,1310,1321,Environmental,['park'],en,0.2369318181818182,positive,parks.canada_instagram
38230,327,2017-01-30_13-48-16,2017-01-30 13:48:16,https://instagram.fyvr3-1.fna.fbcdn.net/vp/452767d633b2cf5d9ecb5d9fa110a369/5ADF0FFD/t51.2885-15/e35/16229200_163932860769955_4575806389917581312_n.jpg,Western Brook Pond in Gros Morne National Park is surrounded by steep rock walls at metres high. You can reach this oh-so-worth-it destination by following a km trail over coastal bogs and low limestone ridges. Would you like to ? Enter our Discover Canada contest for a chance to win! Details on our website - link in bio.,Western Brook Pond Gros Morne National Park surrounded steep rock walls 600 metres high reach oh worth destination following km trail coastal bogs low limestone ridges nWould like exploreNL Enter Discover Canada contest chance win Details website link bio hike hiking snowshoe westernbrookpond parkscanada GrosMorneNP grosmorne newfoundland explorenl discovernl canada canada150 getoutside explorecanada,"[""explorenl"",""hike"",""hiking"",""snowshoe"",""westernbrookpond"",""parkscanada"",""grosmornenp"",""grosmorne"",""newfoundland"",""explorenl"",""discovernl"",""canada"",""canada150"",""getoutside"",""explorecanada""]",21.0,,1273,1294,Environmental,"['park', 'coastal', 'limestone']",en,0.20892857142857146,positive,parks.canada_instagram
38451,136,137563459593611_1594835317199744,2017-01-19 18:00:16,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1594835317199744/?type=3,"Established in 1920, did you know Kootenay National Park is a place of unique contrasts, from icy mountain rivers to steamy hot springs? This year is the year to find out! Plan your visit to this magnificent mountain park today! 

To celebrate #Canada150, we're featuring ALL of our 200+ places across our social media accounts... stay tuned!","Established in , did you know Kootenay National Park is a place of unique contrasts, from icy mountain rivers to steamy hot springs? This year is the year to find out! Plan your visit to this magnificent mountain park today! To celebrate , we're featuring ALL of our + places across our social media accounts... stay tuned!",['#Canada150'],20.0,116.0,1029,1243,Environmental,"['park', 'mountain', 'river', 'mountain', 'park', '#canada150', 'medium']",en,0.2924640151515152,positive,ParksCanada_facebook
38455,140,137563459593611_1581495791867030,2017-01-11 11:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1581495791867030/?type=3,"Calling all serious, experienced #mountaineers! Have you made your way up to Abbot Pass Refuge Cabin NHS yet? Based on local building methods and Swiss design, the hut was built in harmony with its natural surroundings. Can you spot it?

To celebrate #Canada150, we're featuring ALL of our 200+ places across our social media accounts. Stay tuned!","Calling all serious, eerienced ! Have you made your way up to Abbot Pass Refuge Cabin NHS yet? Based on local building methods and Swiss design, the hut was built in harmony with its natural surroundings. Can you spot it? To celebrate , we're featuring ALL of our + places across our social media accounts. Stay tuned!","['#mountaineers', '#Canada150']",53.0,98.0,980,1229,Social,"['local', 'building', 'natural', '#canada150', 'medium']",en,0.1367310622165533,positive,ParksCanada_facebook
3115,9,883120228472315_1145648002219535,2017-01-17 15:02:00,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1145648002219535/?type=3,"Get the latest on programs, markets, innovation and more. Subscribe today! http://ow.ly/ZtSr3085YXh","Get the latest on programs, markets, innovation and more. Subscribe today!",[],47.0,193.0,954,1222,Economical,['innovation'],en,0.0,neutral,CanadianAgriculture_facebook
41653,2,817496330868297728,2017-01-06 22:21:28,[],RT @CanadaFP: #FortLauderdale suspect did not fly from Canada and was not on a Canadian flight. There is no Canadian connection,RT CanadaFP FortLauderdale suspect fly Canada Canadian flight Canadian connection,['#FortLauderdale'],,1217.0,0,1217,Social,"['canadian', 'flight', 'canadian']",en,-0.4,Negative,Transport_gc_tweeter
38240,337,2017-01-13_12-53-56,2017-01-13 12:53:56,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6430640d92764664b80b6eff702e3602/5AF7D986/t51.2885-15/e35/16110988_1855559771334654_7791253782284730368_n.jpg,What a great view! Winter sure is an excellent time to enjoy mountain scenery and the serenity of Waterton Lakes National Park! PHOTO ,great view Winter sure excellent time enjoy mountain scenery serenity Waterton Lakes National Park PHOTO jillianangermeier WatertonLakesNP ShareTheChair ParksCanada Canada150 Winter Showshoeing,"[""watertonlakesnp"",""sharethechair"",""parkscanada"",""canada150"",""winter"",""showshoeing""]",22.0,,1168,1190,Environmental,"['winter', 'mountain', 'photo']",en,0.17941017316017316,positive,parks.canada_instagram
5064,3,824250846066130944,2017-01-25 13:41:30,['https://\xe2\x80\xa6'],"RT @CanadianPM: Today, you can make a difference! A tweet or RT with #BellLetsTalk = 5 cents to support mental health initiatives! https://…",RT CanadianPM Today make difference tweet RT BellLetsTalk cents support mental health initiatives https,['#BellLetsTalk'],,1168.0,0,1168,Social,['health'],en,-0.125,Neutral,CCG_GCC_tweeter
38466,151,137563459593611_1592415460775063,2017-01-16 11:16:15,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1592415460775063/?type=3,A dose of cuteness for everyone who needs it this #BlueMonday: a mother polar bear and her cub in Quttinirpaaq National Park. Parks Canada Nunavut,A dose of cuteness for everyone who needs it this : a mother polar bear and her cub in Quttinirpaaq National Park. Parks Canada Nunavut,['#BlueMonday'],13.0,108.0,923,1158,Social,"['park', 'nunavut']",en,0.24921875,positive,ParksCanada_facebook
38242,339,2017-01-31_13-07-45,2017-01-31 13:07:45,https://instagram.fyvr3-1.fna.fbcdn.net/vp/77edf109c07553a7d3e430d9740a1383/5AE6BEA6/t51.2885-15/e35/16464422_1404484886259864_3899394034874974208_n.jpg,"The Appalachian mountain range gives Forillon National Park an out of this world beauty. In this enchanting site, you can hike and go kayaking at your heart’s content while admiring the abundant wildlife inhabiting the park Thanks for the picture, !",Appalachian mountain range gives Forillon National Park world beauty enchanting site hike go kayaking content admiring abundant wildlife inhabiting park nThanks picture lenezdehors Hiking Kayak ForillonNP ParksCanada Quebec canada canada150 GetOutside ExploreCanada QuebecMaritime roadtripqm,"[""hiking"",""kayak"",""forillonnp"",""parkscanada"",""quebec"",""canada"",""canada150"",""getoutside"",""explorecanada"",""roadtripqm""]",9.0,,1138,1147,Environmental,"['mountain', 'park', 'wildlife', 'park']",en,0.40208333333333335,positive,parks.canada_instagram
38243,340,2017-01-28_15-57-17,2017-01-28 15:57:17,https://instagram.fyvr3-1.fna.fbcdn.net/vp/afcc8e027c606db31c5efb67387d4ab1/5AE7DE4F/t51.2885-15/e35/16228541_1853966711540971_3670996955498020864_n.jpg,"What a magnificent landscape! At the Saguenay-St. Lawrence Marine Park, admire the immensity of the sea in an exceptional setting. You might even see whales and belugas swimming gracefully in the waters. ",magnificent landscape Saguenay St Lawrence Marine Park admire immensity sea exceptional setting might even see whales belugas swimming gracefully waters Canada150 parkscanada explorecanada Saguenay SaguenayFjord underwater wildlife fish nature ocean sea Whale Whales,"[""canada150"",""parkscanada"",""explorecanada"",""saguenay"",""saguenayfjord"",""underwater"",""wildlife"",""fish"",""nature"",""ocean"",""sea"",""whale"",""whales""]",3.0,,1138,1141,Environmental,"['marine', 'park', 'sea', 'whale', 'water']",en,0.45,positive,parks.canada_instagram
38484,169,137563459593611_1575583005791642,2017-01-02 10:05:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1575583005791642/?type=3,"#MotivationMonday: there's nothing like THIS feeling. So climb that mountain, or take that hike! What will you conquer in 2017? #GetOutside

Photo taken in Waterton Lakes National Park",": there's nothing like THIS feeling. So climb that mountain, or take that hike! What will you conquer in ? Photo taken in Waterton Lakes National Park","['#MotivationMonday', '#GetOutside']",22.0,54.0,943,1098,Social,"['#motivationmonday', 'mountain', 'photo', 'park']",en,0.3110053480204342,positive,ParksCanada_facebook
38246,343,2017-01-21_16-10-51,2017-01-21 16:10:51,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bbd1dd8716b55f9b947247ee44164ed4/5AF88394/t51.2885-15/e35/16122560_1807224019525363_4365250080702201856_n.jpg,"The grizzly bear is normally a solitary animal, but not today! After all, nothing beats a bear hug on .This adorable picture was taken in in Canada. The dense forests of the park allow for populations of large mammals, birds, and alpine species. Visit it this year!",grizzly bear normally solitary animal today nothing beats bear hug NationalHuggingDay nThis adorable picture taken GlacierNationalPark Canada dense forests park allow populations large mammals birds alpine species Visit year Canada150 grizzly bear cub cute animal wildlife wildlifephotography wildlifephotographer mycanadianphotos parkscanada explorecanada naturephoto naturephotography GlacierNationalParkCanada,"[""nationalhuggingday"",""glaciernationalpark"",""canada150"",""grizzly"",""bear"",""cub"",""cute"",""animal"",""wildlife"",""wildlifephotography"",""wildlifephotographer"",""mycanadianphotos"",""parkscanada"",""explorecanada"",""naturephoto"",""naturephotography"",""glaciernationalparkcanada""]",7.0,,1089,1096,Environmental,"['forest', 'park', 'population', 'population', 'bird', 'specie']",en,0.07142857142857142,positive,parks.canada_instagram
38250,347,2017-01-04_12-06-54,2017-01-04 12:06:54,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e7c3ea43d3b9f177d7025ba99b1bdbfc/5AE2E955/t51.2885-15/e35/15876293_1625937071042055_5263525151877627904_n.jpg,"Waterton Lakes National Park packs a big natural punch into a relatively small and accessible area! It's what makes it gorgeous all year round! Created in , it's Canada's th national park. Are you planning to visit this year? ",Waterton Lakes National Park packs big natural punch relatively small accessible area makes gorgeous year round Created 1895 Canada 4th national park planning visit year Canada150 ParksCanada WatertonLakesNP watertonlakes watertonlakesnationalpark,"[""canada150"",""parkscanada"",""watertonlakesnp"",""watertonlakes"",""watertonlakesnationalpark""]",27.0,,1027,1054,Environmental,"['park', 'natural', 'accessible', 'park']",en,0.13947619047619048,positive,parks.canada_instagram
38252,349,2017-01-29_11-08-46,2017-01-29 11:08:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9c6388defcadd8d3eaa46659c1e0fb6b/5AE2698B/t51.2885-15/e35/16124365_239119413210208_1802062097220108288_n.jpg,"Auyuittuq (pronounced 'ow-you-we-took') National Park is located on eastern . There are so many things you can do in the park, from skiing and climbing, to dogsledding eeditions and even boat trips!You will be mesmerized by the beauty of its rugged landscapes! ",Auyuittuq pronounced ow took National Park located eastern BaffinIsland many things park skiing climbing dogsledding expeditions even boat trips nYou mesmerized beauty rugged landscapes geoffbyrnephoto DiscoverNU nunavut truenorth explorethenorth explorecanada adventure arctic dog auyuittuqnationalpark Canada150 parkscanada explorecanada,"[""baffinisland"",""discovernu"",""nunavut"",""truenorth"",""explorethenorth"",""explorecanada"",""adventure"",""arctic"",""dog"",""auyuittuqnationalpark"",""canada150"",""parkscanada"",""explorecanada""]",10.0,,1016,1026,Environmental,"['park', 'park']",en,0.17044642857142858,positive,parks.canada_instagram
38255,352,2017-01-01_07-31-36,2017-01-01 07:31:36,https://instagram.fyvr3-1.fna.fbcdn.net/vp/cf8a48f7523d78906c9383b6f3b6f1c6/5ADA776B/t51.2885-15/e35/15803241_239076573194728_4934823397679955968_n.jpg,"HAPPY NEW YEAR and HAPPY !!!! Enjoy FREE ENTRY to all our national parks, national historic sites and national marine conservation areas throughout ! There is no better year to start crossing some of those adventures and places off your ! ",HAPPY NEW YEAR HAPPY CANADA150 Enjoy FREE ENTRY national parks national historic sites national marine conservation areas throughout 2017 better year start crossing adventures places bucketlist HappyNewYear NewYear 2017 FreeEntry ParksCanada adventure freshstart sunrise capebretonhighlands CBH CBHNP,"[""canada150"",""bucketlist"",""happynewyear"",""newyear"",""2017"",""freeentry"",""parkscanada"",""adventure"",""freshstart"",""sunrise"",""capebretonhighlands"",""cbh"",""cbhnp""]",24.0,,994,1018,Environmental,"['park', 'marine', 'conservation', 'adventure']",en,0.4375868055555556,positive,parks.canada_instagram
38507,192,137563459593611_1604001942949748,2017-01-27 09:15:02,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1604001942949748/?type=3,"Happy Friday Follower Photo!!! This stunning shot comes to us from Mat T., who captioned it: ""Pinnacle Peak pierces a bluebird sky deep within the ice fields of Kluane National Park and Reserve."" Parks Canada Yukon Travel Yukon

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Friday Follower Photo!!! This stunning shot comes to us from Mat T., who captioned it: ""Pinnacle Peak pierces a bluebird sky deep within the ice fields of Kluane National Park and Reserve."" Parks Canada Yukon Travel Yukon Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],13.0,72.0,833,995,Social,"['ice', 'park', 'yukon', 'travel', 'yukon', 'photo', 'photo', 'photo']",en,0.4033730158730159,positive,ParksCanada_facebook
38511,196,137563459593611_1593305400686069,2017-01-17 13:05:32,http://ow.ly/BvTb307ZtkN,Want to avoid the crowd while you celebrate #Canada150? CBC has tips on how to make the most of #FreeEntry this year! http://ow.ly/BvTb307ZtkN,Want to avoid the crowd while you celebrate ? CBC has tips on how to make the most of this year!,"['#Canada150', '#FreeEntry']",42.0,269.0,637,980,Social,['#canada150'],en,0.09487346740430624,positive,ParksCanada_facebook
38257,354,2017-01-22_16-57-38,2017-01-22 16:57:38,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fba3e26edb2a05a68f298377b7791967/5AF35A0E/t51.2885-15/e35/16124008_1887030004900067_846174283196530688_n.jpg,"Who here can’t wait for summer to be back? We love this beautiful picture from , depicting the exact place in National Park were the mountains meet the sea. to admire rust-coloured cliffs, colourful fishing boats and rugged coastline in .",wait summer back nWe love beautiful picture desfenetressurlemonde depicting exact place CapeBretonHighlands National Park mountains meet sea ShareTheChair admire rust coloured cliffs colourful fishing boats rugged coastline NovaScotia Canada150 ExploreCanda CBH CBHNP VisitNovaScotia Canada StayAndWander LifeInCanada EnjoyCanada ImagesOfCanada travelgram,"[""capebretonhighlands"",""sharethechair"",""novascotia"",""canada150"",""explorecanda"",""cbh"",""cbhnp"",""visitnovascotia"",""canada"",""stayandwander"",""lifeincanada"",""enjoycanada"",""imagesofcanada"",""travelgram""]",11.0,,962,973,Environmental,"['summer', 'summer', 'park', 'mountain', 'sea']",en,0.3141414141414141,positive,parks.canada_instagram
38258,355,2017-01-19_14-12-07,2017-01-19 14:12:07,https://instagram.fyvr3-1.fna.fbcdn.net/vp/78621b061141b2dc3e0e8ed65b22ea5e/5AEDB5C2/t51.2885-15/e35/16124180_1221179531300739_61260720565649408_n.jpg,How great to find this stunning shot of friends hiking their way up !!! Now that's one view we don't mind sharing! PHOTO ,great find stunning shot friends hiking way AbbotPass one view mind sharing nPHOTO jmsmlr ParksCanada Canada150 AbbotPassNHS AbbotPassNationalHistoricSite hiking MountainNationalParks,"[""abbotpass"",""parkscanada"",""canada150"",""abbotpassnhs"",""abbotpassnationalhistoricsite"",""hiking"",""mountainnationalparks""]",13.0,,959,972,Social,"['friend', 'hiking', 'photo']",en,0.07222222222222223,positive,parks.canada_instagram
38259,356,2017-01-09_11-01-16,2017-01-09 11:01:16,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a320d559fe8270f4ef71fa04fe900757/5AF256ED/t51.2885-15/e35/15877415_1338209532887525_5949981481215459328_n.jpg,"Under a blanket of snow and ice, Jasper National Park’s mountains, meadows, and rivers become a wintery spectacle... Whether you enjoy snowshoeing, skiing, skating, biking or winter walking, the options for winter activities are endless in this winter wonderland! Make your winter adventure happen now! ",blanket snow ice Jasper National mountains meadows rivers become wintery spectacle Whether enjoy snowshoeing skiing skating biking winter walking options winter activities endless winter wonderland Make Canada150 winter adventure happen ParksCanada winterwonderland winter canadianwinter Jasper JasperNP Jaspernationalpark,"[""canada150"",""parkscanada"",""winterwonderland"",""winter"",""canadianwinter"",""jasper"",""jaspernp"",""jaspernationalpark""]",2.0,,968,970,Environmental,"['snow', 'ice', 'mountain', 'river', 'biking', 'winter', 'winter', 'winter', 'winter', 'adventure']",en,-0.0234375,negative,parks.canada_instagram
38265,362,2017-01-16_11-21-04,2017-01-16 11:21:04,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1bde621d0d385574fdd4ac7d332bc0f6/5AEE7FC8/t51.2885-15/e35/16122410_741763045979235_830271926264922112_n.jpg,"Here is the Athabasca Pass National Historic Site! In Cree, Athabasca means, ""where the reeds are,"" a description of the marshy delta where the Athabasca River enters Lake Athabasca. PHOTO ",Athabasca Pass National Historic Site Cree Athabasca means reeds description marshy delta Athabasca River enters Lake Athabasca nPHOTO AthabascaPassNHS AthabascaPass ParksCanada Canada150,"[""athabascapassnhs"",""athabascapass"",""parkscanada"",""canada150""]",3.0,,889,892,Environmental,"['river', 'lake', 'photo']",en,0.13333333333333333,positive,parks.canada_instagram
