,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
38275,372,2016-12-31_06-47-07,2016-12-31 06:47:07,https://instagram.fyvr3-1.fna.fbcdn.net/vp/78f3d2330b7132eef27b309a647dda70/5AEDA36B/t51.2885-15/e35/14582444_1602659293376355_620271308508233728_n.jpg,"It's !!! Which means there's only day left before !!! Enjoy the last of what has to offer, reminisce on the memories you've made and prepare yourself for the new adventures that await you in ! ",NewYearsEve means day left Canada150 Enjoy last 2016 offer reminisce memories made prepare new adventures await 2017 Countdown ParksCanada TerraNovaNP TerraNova NYE,"[""newyearseve"",""canada150"",""countdown"",""parkscanada"",""terranovanp"",""terranova"",""nye""]",7.0,,817,824,Social,['adventure'],en,0.2921570616883117,positive,parks.canada_instagram
38276,373,2016-12-02_14-18-59,2016-12-02 14:18:59,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f47db4f2363063cd885b5730eb778d83/5AFDFB62/t51.2885-15/e35/15535228_197673080695452_4385382958945533952_n.jpg,"Yeah it's the weekend! We just LOVE seeing all your photos, like this one from in , where the mountains meet the prairies.We're also thrilled that so many of you are excited for and the free . We appreciate your patience during this high volume of online orders!",Yeah weekend LOVE seeing photos like one kassdaze WateronLakesNP mountains meet prairies nWe also thrilled many excited Canada150 free DiscoveryPass appreciate patience high volume online orders FridayFollowerPhoto ParksCanada,"[""wateronlakesnp"",""canada150"",""discoverypass"",""fridayfollowerphoto"",""parkscanada""]",13.0,,810,823,Social,"['photo', 'mountain']",en,0.31914335664335663,positive,parks.canada_instagram
38569,254,137563459593611_1560202650663011,2016-12-25 19:35:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1560202650663011/?type=3,"See what we’re doing for the restoration of Plains #bison to its native range in this new #video. Featuring: Banff National Park, Elk Island National Park, Prince Albert National Park, Grasslands National Park and Montana's Blackfeet Nation. https://youtu.be/OtF9QBQGMt4

It's #SubscriberSunday! Did you know we have a YouTube channel? You don't want to miss any of our awesome videos, so subscribe today!","See what we’re doing for the restoration of Plains to its native range in this new . Featuring: Banff National Park, Elk Island National Park, Prince Albert National Park, Grasslands National Park and Montana's Blackfeet Nation. It's ! Did you know we have a YouTube channel? You don't want to miss any of our awesome videos, so subscribe today!","['#bison', '#video', '#SubscriberSunday']",9.0,65.0,696,822,Environmental,"['#video', 'park', 'park', 'park', 'park', 'youtube', 'video']",en,0.07105394605394605,positive,ParksCanada_facebook
38572,257,137563459593611_1563747066975236,2016-12-28 09:25:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1563747066975236/?type=3,"These interesting beings are called nudibranchs. They’re pleasing to the eye but venomous to the touch! Interesting fact: some species of nudibranchs recycle their prey’s defences! For example, they might eat anemones that possess stinging cells and then reuse those same cells for their own defence! #recycling #NatureforAll #SpeciesAtRisk #FantasticBeasts","These interesting beings are called nudibranchs. They’re pleasing to the eye but venomous to the touch! Interesting fact: some species of nudibranchs recycle their prey’s defences! For example, they might eat anemones that possess stinging cells and then reuse those same cells for their own defence!","['#recycling', '#NatureforAll', '#SpeciesAtRisk', '#FantasticBeasts']",24.0,90.0,638,818,Environmental,"['specie', '#speciesatrisk']",en,0.13505709147754602,positive,ParksCanada_facebook
38588,273,137563459593611_1563591786990764,2016-12-23 09:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1563591786990764/?type=3,"Happy Friday Follower Photo! For a twist, we want YOU to caption the photo this week! 

This impressive wildlife shot comes to us from Jason Harasimo, who snapped it in Quttinirpaaq National Park. Parks Canada Nunavut

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Friday Follower Photo! For a twist, we want YOU to caption the photo this week! This impressive wildlife shot comes to us from Jason Harasimo, who snapped it in Quttinirpaaq National Park. Parks Canada Nunavut Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],63.0,35.0,613,771,Social,"['photo', 'wildlife', 'park', 'nunavut', 'photo', 'photo', 'photo']",en,0.03395053116732804,positive,ParksCanada_facebook
38592,277,137563459593611_1538436539506289,2016-12-07 12:05:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1538436539506289/?type=3,"#WildlifeWednesday: Arctic hare (pictured) live in the arctic-alpine highlands of Gros Morne National Park, and snowshoe hare are found throughout the park's forests!",": Arctic hare (pictured) live in the arctic-alpine highlands of Gros Morne National Park, and snowshoe hare are found throughout the park's forests!",['#WildlifeWednesday'],16.0,64.0,619,764,Environmental,"['#wildlifewednesday', 'arctic', 'arctic', 'park', 'park']",en,0.1986842105263158,positive,ParksCanada_facebook
38597,282,137563459593611_1561331210550155,2016-12-21 11:58:58,https://www.facebook.com/ParksCanada/photos/a.424247457591875.123704.137563459593611/1561330683883541/?type=3,"Happy first day of #Winter! 

We hope you get to enjoy as many of our parks and sites as possible this season! Have you ordered your FREE #DiscoveryPass yet? http://ow.ly/eHO3306YHDT

Photo taken in Mount Revelstoke and Glacier national parks",Happy first day of ! We hope you get to enjoy as many of our parks and sites as possible this season! Have you ordered your FREE yet? Photo taken in Mount Revelstoke and Glacier national parks,"['#Winter', '#DiscoveryPass']",23.0,121.0,564,750,Social,"['park', '#discoverypass', 'photo', 'park']",en,0.19067752100840327,positive,ParksCanada_facebook
38600,285,137563459593611_1563680993648510,2016-12-25 08:10:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1563680993648510/?type=3,"Merry Christmas!!! This holiday season, spend time with your family and friends by exploring nature and the outdoors together. With #Canada150 around the corner, we hope you make countless memories in this country's treasured places with loved ones all year round!

Photo taken in Banff National Park.","Merry Christmas!!! This holiday season, spend time with your family and friends by eloring nature and the outdoors together. With around the corner, we hope you make countless memories in this country's treasured places with loved ones all year round! Photo taken in Banff National Park.",['#Canada150'],4.0,22.0,684,748,Social,"['family', 'friend', 'nature', 'nature', '#canada150', 'photo', 'park']",en,0.065,positive,ParksCanada_facebook
38282,379,2016-12-06_14-11-33,2016-12-06 14:11:33,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1dbb5a2da8256e280e66570e3e741213/5AFD3723/t51.2885-15/e35/15538221_1310476622358151_8137478934330605568_n.jpg,"Here's another hidden gem you should discover in : Thousand Islands National Park! Eerience the magic of this captivating and historic wilderness, just a few hours from or . Click our bio link for more info and more hidden gems worth eloring!",another hidden gem discover 2017 Thousand Islands National Park Experience magic captivating historic wilderness hours Toronto Montreal Click bio link info hidden gems worth exploring Canada150 TINationalPark 1000Islands ParksCanada,"[""toronto"",""montreal"",""canada150"",""tinationalpark"",""1000islands"",""parkscanada""]",13.0,,730,743,unknown,[],en,0.2782512626262626,positive,parks.canada_instagram
38283,380,2016-12-16_14-06-52,2016-12-16 14:06:52,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9db9b09f9b9d09160d0b31019b154b47/5AF3BA04/t51.2885-15/e35/15624099_602399576621820_4170810219653234688_n.jpg,"The weather outside might be chilly, but we think we have the trick to warm you up! Take a long relaxing soak in the Radium Hot Springs' soothing mineral waters and see if you can spot one of the bighorn sheep that make Kootenay National Park their home. Click the link in our bio for more winter activities to discover in ! ",weather outside might chilly think trick warm Take long relaxing soak Radium Hot Springs soothing mineral waters see spot one bighorn sheep make Kootenay National Park home nClick link bio winter activities discover 2017 Winter CanadianWinter snow snowseason hotsprings ParksCanada Canada150 KootenayNP ExploreBC BritishColumbia,"[""winter"",""canadianwinter"",""snow"",""snowseason"",""hotsprings"",""parkscanada"",""canada150"",""kootenaynp"",""explorebc"",""britishcolumbia""]",4.0,,729,733,Environmental,"['weather', 'mineral', 'water', 'park', 'home', 'winter']",en,0.290625,positive,parks.canada_instagram
38286,383,2016-12-29_11-48-02,2016-12-29 11:48:02,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2ed603d3d30f25d10eca9fb2c2fd3296/5ADF1DA5/t51.2885-15/e35/15624502_1144090939044859_2466963755225841664_n.jpg,Don't forget to enter our for your chance to win the trip of a lifetime to Gros Morne National Park! And who knows? Maybe you'll get lucky like and eerience this amazing view!!!,forget enter ParksContest chance win trip lifetime Gros Morne National Park knows Maybe get lucky like jaimierin experience amazing view ParksCanada DiscoveryPass Canada150 GrosMorneNP exploreNL GrosMorne whales,"[""parkscontest"",""parkscanada"",""discoverypass"",""canada150"",""grosmornenp"",""explorenl"",""grosmorne"",""whales""]",9.0,,718,727,unknown,[],en,-0.0875,negative,parks.canada_instagram
38287,384,2016-12-23_09-21-26,2016-12-23 09:21:26,https://instagram.fyvr3-1.fna.fbcdn.net/vp/647acd70354f7b26abb998945b58ccf1/5ADB8916/t51.2885-15/e35/15538471_380069959011849_7254885557552021504_n.jpg,It’s obvious why this strategic hilltop location with a commanding view of the harbour was chosen in for the fort destined to protect the city. PHOTO Click the link in our bio to discover ways to eerience Canada’s hands-on!,obvious strategic hilltop location commanding view Halifax harbour chosen 1749 fort destined protect city PHOTO drdrone nClick link bio discover 10 ways experience history hands HalifaxCitadel VisitHalifax discoverhalifax Canada150 discoverhalifax destinationhalifax ParksCanada,"[""halifax"",""history"",""halifaxcitadel"",""visithalifax"",""discoverhalifax"",""canada150"",""parkscanada""]",7.0,,719,726,Social,['photo'],en,0.13964285714285715,positive,parks.canada_instagram
38615,300,137563459593611_1528237427192867,2016-12-03 13:37:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1528237427192867/?type=3,Ever biked on the snow? Give it a try! You can rent a fat bike at Kouchibouguac National Park and go for a ride in the park's 16 km of dedicated snow-biking trails: http://ow.ly/JKjd306ADkO,Ever biked on the snow? Give it a try! You can rent a fat bike at Kouchibouguac National Park and go for a ride in the park's km of dedicated snow-biking trails:,[],48.0,94.0,538,718,Environmental,"['snow', 'park', 'park']",en,0.08767583057133839,positive,ParksCanada_facebook
