,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
38029,126,2017-05-09_15-47-22,2017-05-09 15:47:22,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8bc80bd2619bb4d42fd2ab89e99f063c/5AE447DA/t51.2885-15/e35/18299304_209685799537186_5243771609440845824_n.jpg,That’s Kluane National Park and Reserve for you : out-of-scale beauty and total isolation in Canada’s northern wilderness. Who wants to join us there to celebrate ?Photo by ,Kluane National Park Reserve scale beauty total isolation northern wilderness wants join us celebrate Canada150 nPhoto KalenEmsley travel landscape peace inspiration mountain mountains kluane kluanenpr north wildlife nature naturelovers naturephotography wild conservation wildlifephotography photooftheday travel travelgram beautiful photography outdoors adventure landscape naturephotography explorecanada parkscanada canada,"[""canada150"",""travel"",""landscape"",""peace"",""inspiration"",""mountain"",""mountains"",""kluane"",""kluanenpr"",""north"",""wildlife"",""nature"",""naturelovers"",""naturephotography"",""wild"",""conservation"",""wildlifephotography"",""photooftheday"",""travel"",""travelgram"",""beautiful"",""photography"",""outdoors"",""adventure"",""landscape"",""naturephotography"",""explorecanada"",""parkscanada"",""canada""]",33.0,,3005,3038,Social,"['park', 'northern', 'photo']",en,0.2742424242424243,positive,parks.canada_instagram
38030,127,2017-05-08_13-05-39,2017-05-08 13:05:39,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f8952a563e3634b52c7e5b27c31b2e2d/5ADAFDB3/t51.2885-15/e35/18443724_1319186151461937_6609102194845155328_n.jpg,Follow the white boardwalk road in Prince Albert National Park and who knows where you'll end up? Most probably in the magical land that is the park's beautiful wilderness Picture by ,Follow white boardwalk road Prince Albert National Park knows end probably magical land park beautiful wilderness nPicture panationalpark princealbertnationalpark canada150 canada exploresask nature parkscanada wilderness explore explorecanada landoflivingskies Saskatchewan Canada wildernessculture wildlife nature naturelovers naturephotography wild conservation wildlifephotography photooftheday travel travelgram beautiful photography outdoors adventure landscape naturephotography,"[""panationalpark"",""princealbertnationalpark"",""canada150"",""canada"",""exploresask"",""nature"",""parkscanada"",""wilderness"",""explore"",""explorecanada"",""landoflivingskies"",""saskatchewan"",""canada"",""wildernessculture"",""wildlife"",""nature"",""naturelovers"",""naturephotography"",""wild"",""conservation"",""wildlifephotography"",""photooftheday"",""travel"",""travelgram"",""beautiful"",""photography"",""outdoors"",""adventure"",""landscape"",""naturephotography""]",20.0,,3005,3025,Environmental,"['park', 'land', 'park']",en,0.226875,positive,parks.canada_instagram
38038,135,2017-05-26_13-16-32,2017-05-26 13:16:32,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0727f284b0f4ecfcb34a4ea31ea0d280/5AD9BB0E/t51.2885-15/e35/18644761_468436160165703_1673311948487262208_n.jpg,"Mystic beach truly bears its name well! This out-of-this world, magical location can be found near Pacific Rim National park, BC. Great shot by  ",Mystic beach truly bears name well world magical location found near Pacific Rim National park BC nGreat shot victoria victoriabc exploreVictoria beautifulbc britishcolumbia mysticbeach waterfall beach water ocean explorebc hellobc hiking hikingadventures thegreatoutdoors wanderlust canada explorecanada canada150 parkscanada letsgosomewhere instatravel getoutside neverstopexploring wildernessculture nature naturephotography photooftheday travelgram,"[""victoria"",""victoriabc"",""explorevictoria"",""beautifulbc"",""britishcolumbia"",""mysticbeach"",""waterfall"",""beach"",""water"",""ocean"",""explorebc"",""hellobc"",""hiking"",""hikingadventures"",""thegreatoutdoors"",""wanderlust"",""canada"",""explorecanada"",""canada150"",""parkscanada"",""letsgosomewhere"",""instatravel"",""getoutside"",""neverstopexploring"",""wildernessculture"",""nature"",""naturephotography"",""photooftheday"",""travelgram""]",22.0,,2954,2976,Environmental,"['beach', 'park']",en,0.19520202020202013,positive,parks.canada_instagram
38044,141,2017-05-07_17-08-12,2017-05-07 17:08:12,https://instagram.fyvr3-1.fna.fbcdn.net/vp/809cb306285471c8dc12212912128e03/5AEE7DC3/t51.2885-15/e35/18299400_295177490906676_7110160166292553728_n.jpg,"When you get to wake up to this view, you know you're in a good place!! Camping is the best way to immerse yourself in the beautiful island of wilderness that is Riding Mountain National Park. Put it on your list for the summer! Stunning by ",get wake view know good place Camping best way immerse beautiful island wilderness Riding Mountain National Park Put list summer nStunning jdleigh ridingmountain ridingmountainnp travelmanitoba manitoba exploremb trailsmanitoba bestofmb prairies backcountry hike wildernessculture wildlife nature naturephotography wild conservation wildlifephotography photooftheday travel travelgram beautiful photography outdoors adventure landscape naturephotography explorecanada parkscanada canada150 canada,"[""ridingmountain"",""ridingmountainnp"",""travelmanitoba"",""manitoba"",""exploremb"",""trailsmanitoba"",""bestofmb"",""prairies"",""backcountry"",""hike"",""wildernessculture"",""wildlife"",""nature"",""naturephotography"",""wild"",""conservation"",""wildlifephotography"",""photooftheday"",""travel"",""travelgram"",""beautiful"",""photography"",""outdoors"",""adventure"",""landscape"",""naturephotography"",""explorecanada"",""parkscanada"",""canada150"",""canada""]",17.0,,2920,2937,Environmental,"['camping', 'mountain', 'park']",en,0.2936764705882353,positive,parks.canada_instagram
38057,154,2017-05-24_13-04-25,2017-05-24 13:04:25,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4b5f36242dc46f0979a6fc4ab8c424ff/5AD99B8D/t51.2885-15/e35/18645648_304719356650268_5210448508674375680_n.jpg,"At the confluence of Tokumm Creek and the Vermilion River, Marble Canyon is one of the most colorful canyons in Kootenay National Park. The contrast between the green dwelling cliff plants, the grey limestone and the icy blue waters really does catch the eye! When hiking in our parks, remember that plants, antlers, shells and driftwood are not souvenirs! They are essential to the preservation of the ecosystem. Great shot by ",confluence Tokumm Creek Vermilion River Marble Canyon one colorful canyons Kootenay National Park contrast green dwelling cliff plants grey limestone icy blue waters really catch eye nWhen hiking parks remember plants antlers shells driftwood souvenirs essential preservation ecosystem nGreat shot Pnwluvr marblecanyon kootenaynationalpark bc beautifulbritishcolumbia explorebc hiking hikingadventures camping campingadventures canada explorecanada canada150 parkscanada letsgosomewhere instatravel getoutside neverstopexploring wildernessculture nature naturelovers naturephotography wild conservation photooftheday travel travelgram photography adventure landscape,"[""marblecanyon"",""kootenaynationalpark"",""bc"",""beautifulbritishcolumbia"",""explorebc"",""hiking"",""hikingadventures"",""camping"",""campingadventures"",""canada"",""explorecanada"",""canada150"",""parkscanada"",""letsgosomewhere"",""instatravel"",""getoutside"",""neverstopexploring"",""wildernessculture"",""nature"",""naturelovers"",""naturephotography"",""wild"",""conservation"",""photooftheday"",""travel"",""travelgram"",""photography"",""adventure"",""landscape""]",20.0,,2804,2824,Environmental,"['river', 'park', 'green', 'green', 'plant', 'limestone', 'water', 'hiking', 'park', 'plant', 'ecosystem']",en,0.31535087719298244,positive,parks.canada_instagram
38063,160,2017-05-16_14-45-56,2017-05-16 14:45:56,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a203686f5b567f8a4a5e179a12852670/5AFE70EB/t51.2885-15/e35/18443982_437335056630548_2103080390603309056_n.jpg,"Cameron Falls is the ending point to one of Waterton National Park’s most popular trails – a km one-way trek from Cameron Lake back to Waterton village. With views like this, it sure makes up for the effort!! When hiking in our parks, remember to leave natural objects such as plants, antlers, shells and driftwood undisturbed for others to discover and enjoy! Great photo by .coops  ",Cameron Falls ending point one Waterton National popular trails 19 km one way trek Cameron Lake back Waterton village views like sure makes effort hiking parks remember leave natural objects plants antlers shells driftwood undisturbed others discover enjoy nGreat photo jill coops Waterton WatertonLakes WatertonNP CameronFalls travelalberta explorealberta canada explorecanada canada150 parkscanada letsgosomewhere hiking hike trail instatravel getoutside neverstopexploring wildernessculture nature naturelovers naturephotography wild conservation photooftheday travel travelgram photography outdoors adventure landscape,"[""waterton"",""watertonlakes"",""watertonnp"",""cameronfalls"",""travelalberta"",""explorealberta"",""canada"",""explorecanada"",""canada150"",""parkscanada"",""letsgosomewhere"",""hiking"",""hike"",""trail"",""instatravel"",""getoutside"",""neverstopexploring"",""wildernessculture"",""nature"",""naturelovers"",""naturephotography"",""wild"",""conservation"",""photooftheday"",""travel"",""travelgram"",""photography"",""outdoors"",""adventure"",""landscape""]",14.0,,2746,2760,Environmental,"['lake', 'hiking', 'park', 'natural', 'plant', 'photo']",en,0.05803571428571429,positive,parks.canada_instagram
38071,168,2017-05-29_13-20-18,2017-05-29 13:20:18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/95c6d7dd1984d62287026f48aef3c81a/5AF6D840/t51.2885-15/e35/18809591_882659281882089_5451851676736552960_n.jpg,"Giant limestone monuments sculpted by the sea boggle the mind. Abundant marine creatures and bird life are everywhere. Truthfully, Mingan Archipelago National Park Reserve feels like another planet, truly off the beaten path! Put it at the top of your list for ! Picture by   ",Giant limestone monuments sculpted sea boggle mind Abundant marine creatures bird life everywhere Truthfully Mingan Archipelago National Park Reserve feels like another planet truly beaten path Put top list Canada150 nPicture Goodkarmabum canadianwonders quebecoriginal hiking hikingadventures camping letscamp thegreatoutdoors wanderlust exploremore campingadventures canada explorecanada parkscanada letsgosomewhere instatravel getoutside neverstopexploring wildernessculture nature naturelovers naturephotography wild conservation photooftheday travel travelgram quebec,"[""canada150"",""canadianwonders"",""quebecoriginal"",""hiking"",""hikingadventures"",""camping"",""letscamp"",""thegreatoutdoors"",""wanderlust"",""exploremore"",""campingadventures"",""canada"",""explorecanada"",""parkscanada"",""letsgosomewhere"",""instatravel"",""getoutside"",""neverstopexploring"",""wildernessculture"",""nature"",""naturelovers"",""naturephotography"",""wild"",""conservation"",""photooftheday"",""travel"",""travelgram"",""quebec""]",21.0,,2703,2724,Environmental,"['limestone', 'sea', 'marine', 'bird', 'park', 'planet']",en,0.208125,positive,parks.canada_instagram
38073,170,2017-05-01_13-45-37,2017-05-01 13:45:37,https://instagram.fyvr3-1.fna.fbcdn.net/vp/db64d33bf83808a24b84e1c5449186bf/5AE0F20A/t51.2885-15/e35/18298875_1739137563046067_6597520690977439744_n.jpg,"There are several hiking trails at Signal Hill National Historic Site, all of which boast panoramic views and captivating scenery. Remember to leave no trace behind you and to stay on designated trails to protect the nature! Trail running is also our of the week! Share your pictures and videos with us Beautiful picture by ",several hiking trails Signal Hill National Historic Site boast panoramic views captivating scenery Remember leave trace behind stay designated trails protect nature Trail running also ParksChallenge week Share pictures videos us nBeautiful picture calsnape SignalHillNHS ParksCanada Canada150 CabotTower ExploreNL Newfoundland stjohns signalhill nature landscape eastcoast explorenl beautiful adventure hike hiking history explorecanada canada nhs100 heritage travel travelphotography nature naturelovers naturephotography,"[""parkschallenge"",""signalhillnhs"",""parkscanada"",""canada150"",""cabottower"",""explorenl"",""newfoundland"",""stjohns"",""signalhill"",""nature"",""landscape"",""eastcoast"",""explorenl"",""beautiful"",""adventure"",""hike"",""hiking"",""history"",""explorecanada"",""canada"",""nhs100"",""heritage"",""travel"",""travelphotography"",""nature"",""naturelovers"",""naturephotography""]",16.0,,2699,2715,Social,"['hiking', 'video']",en,0.2609375,positive,parks.canada_instagram
38075,172,2017-05-31_06-12-41,2017-05-31 06:12:41,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6729e59c6d4b1c68f5aff6dd363ee94a/5AF89D58/t51.2885-15/e35/18646657_316706465428547_7858447377399545856_n.jpg,"Travellers from around the world come to this park to traverse alpine passes on backcountry odysseys and raft past calving glaciers. With exceptional day hikes and highway-side scenery, Kluane National Park and Reserve awes from every angle. Picture by ",Travellers around world come park traverse alpine passes backcountry odysseys raft past calving glaciers exceptional day hikes highway side scenery Kluane National Park Reserve awes every angle nPicture worldwanderlust keepitwild beautifuldestinations themountainiscalling wildernessculture canada yukon explorecanada exploreyukon Kluane KluaneNP KluaneNationalPark parkscanada canada150 hiking hikingadventures thegreatoutdoors wanderlust instatravel getoutside neverstopexploring wildernessculture nature naturelovers naturephotography wild conservation photooftheday travel travelgram,"[""keepitwild"",""beautifuldestinations"",""themountainiscalling"",""wildernessculture"",""canada"",""yukon"",""explorecanada"",""exploreyukon"",""kluane"",""kluanenp"",""kluanenationalpark"",""parkscanada"",""canada150"",""hiking"",""hikingadventures"",""thegreatoutdoors"",""wanderlust"",""instatravel"",""getoutside"",""neverstopexploring"",""wildernessculture"",""nature"",""naturelovers"",""naturephotography"",""wild"",""conservation"",""photooftheday"",""travel"",""travelgram""]",30.0,,2673,2703,Environmental,"['park', 'park']",en,0.2823611111111111,positive,parks.canada_instagram
38079,176,2017-05-05_14-01-17,2017-05-05 14:01:17,https://instagram.fyvr3-1.fna.fbcdn.net/vp/aa6adb9a0bd67c5a321cfbfac9772ca1/5AD9426A/t51.2885-15/e35/18252350_1119462371493840_7231974660101898240_n.jpg,"The forested Gulf Islands are laced with lush trails leading to breathtaking views of the panoramic vistas of the Salish Sea! Take advantage of longer daylight hours by starting early. Consider an early morning start and you'll have the trail all to yourself! Always bring extra layers to stay warm and flashlights or headlamps to light the way as needed. And most importantly, enjoy the beautiful outdoors! Picture by ",forested Gulf Islands laced lush trails leading breathtaking views panoramic vistas Salish Sea Take advantage longer daylight hours starting early Consider early morning start trail Always bring extra layers stay warm flashlights headlamps light way needed importantly enjoy beautiful outdoors nPicture gulfislands gulfislandsNPR BC ExploreBC HelloBC britishcolumbia hiking hikers trail wildlife nature naturelovers naturephotography wild conservation wildlifephotography photooftheday travel travelgram beautiful photography outdoors adventure landscape naturephotography explorecanada parkscanada canada150 canada forest,"[""gulfislands"",""gulfislandsnpr"",""bc"",""explorebc"",""hellobc"",""britishcolumbia"",""hiking"",""hikers"",""trail"",""wildlife"",""nature"",""naturelovers"",""naturephotography"",""wild"",""conservation"",""wildlifephotography"",""photooftheday"",""travel"",""travelgram"",""beautiful"",""photography"",""outdoors"",""adventure"",""landscape"",""naturephotography"",""explorecanada"",""parkscanada"",""canada150"",""canada"",""forest""]",17.0,,2625,2642,Economical,['light'],en,0.30746527777777777,positive,parks.canada_instagram
38088,185,2017-05-22_14-59-34,2017-05-22 14:59:34,https://instagram.fyvr3-1.fna.fbcdn.net/vp/60e529b3f59e2118efa2897eca9dfe40/5AE954FB/t51.2885-15/e35/18579801_1680017342300960_4729142434691284992_n.jpg,It’s not too late to take part in our of the week!! We want to see your best pictures of our red chairs across Canada!! Who will be the one to catch ‘em all? Great shot by at the Louisbourg Heritage Lighthouse in Nova Scotia!  ,late take part ParksChallenge week want see best pictures red chairs across Canada one catch em nGreat shot Louisbourg Heritage Lighthouse Nova Scotia visitnovascotia stayandwander lifeincanada optoutside novascotia imagesofcanada louisbourg lighthouse canada explorecanada canada150 parkscanada letsgosomewhere instatravel getoutside neverstopexploring wildernessculture nature naturelovers naturephotography wild conservation photooftheday travel travelgram photography adventure landscape,"[""parkschallenge"",""visitnovascotia"",""stayandwander"",""lifeincanada"",""optoutside"",""novascotia"",""imagesofcanada"",""louisbourg"",""lighthouse"",""canada"",""explorecanada"",""canada150"",""parkscanada"",""letsgosomewhere"",""instatravel"",""getoutside"",""neverstopexploring"",""wildernessculture"",""nature"",""naturelovers"",""naturephotography"",""wild"",""conservation"",""photooftheday"",""travel"",""travelgram"",""photography"",""adventure"",""landscape""]",21.0,,2555,2576,Social,['heritage'],en,0.2202380952380953,positive,parks.canada_instagram
