,Unnamed: 0,Unnamed: 0.1,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type
10,10,10,1066485463493017_1066575930150637,485734081568161_1066485463493017,,2017-12-21 16:04:25,0,0,0,0,0,0,0,0,"on voit aucune différence sur notre facture ...... faites moi rire pour l,avoir testé a plusieurs occasions",[],[],voit aucune rence sur notre facture faites moi rire pour avoir plusieurs occasions,"['voit', 'aucune', 'rence', 'sur', 'notre', 'facture', 'faites', 'moi', 'rire', 'pour', 'avoir', 'plusieurs', 'occasions']","[u'voit', u'aucun', u'renc', u'sur', u'notr', u'factur', u'fait', u'moi', u'rire', u'pour', u'avoir', u'plusieur', u'occas']",voit acute hence sur notre fracture faites mon rire pour avoid plusieurs occasions,0.0,0.6,Neutral,Positive
11,11,11,1066094556865441_1069660576508839,485734081568161_1066094556865441,,2017-12-27 17:59:17,0,0,0,0,0,0,0,0,es ce que trudeau fait des dons avec son argent personnel ou juste avec l'argent des canadiens et quebecois?,[],[],trudeau fait dons argent personnel juste argent canadiens quebecois,"['trudeau', 'fait', 'dons', 'argent', 'personnel', 'juste', 'argent', 'canadiens', 'quebecois']","[u'trudeau', u'fait', u'don', u'argent', u'personnel', u'just', u'argent', u'canadien', u'quebecoi']",trudeau fait don agent personnel just agent canadians quebecois,0.0,0.0,Neutral,Neutral
12,12,12,1064931470315083_1065161060292124,485734081568161_1064931470315083,,2017-12-18 23:06:13,0,0,0,0,0,0,0,0,"Les gens qui ont rédigé ce texte n'ont, de toute évidence, ni fait du bois de chauffage, ni vendu! Le bois de chauffage se vend ""à la corde"" au Québec. En plus, d'exiger que le bois soit cordé avant le déchargement est un non sens et entraînerait des coûts supplémentaires puisqu'une opération de plus.",[],[],Les gens qui ont ce texte ont de toute vidence ni fait du bois de chauffage ni vendu Le bois de chauffage se vend la corde au bec En plus exiger que le bois soit avant le chargement est un non sens et nerait des ts mentaires puisqu une ration de plus,"['Les', 'gens', 'qui', 'ont', 'ce', 'texte', 'ont', 'de', 'toute', 'vidence', 'ni', 'fait', 'du', 'bois', 'de', 'chauffage', 'ni', 'vendu', 'Le', 'bois', 'de', 'chauffage', 'se', 'vend', 'la', 'corde', 'au', 'bec', 'En', 'plus', 'exiger', 'que', 'le', 'bois', 'soit', 'avant', 'le', 'chargement', 'est', 'un', 'non', 'sens', 'et', 'nerait', 'des', 'ts', 'mentaires', 'puisqu', 'une', 'ration', 'de', 'plus']","[u'les', u'gen', u'qui', u'ont', 'ce', u'text', u'ont', 'de', u'tout', u'videnc', 'ni', u'fait', 'du', u'boi', 'de', u'chauffag', 'ni', u'vendu', 'le', u'boi', 'de', u'chauffag', 'se', u'vend', 'la', u'cord', 'au', u'bec', 'en', u'plus', u'exig', u'que', 'le', u'boi', u'soit', u'avant', 'le', u'chargement', u'est', 'un', u'non', u'sen', 'et', u'nerait', u'des', 'ts', u'mentair', u'puisqu', u'une', u'ration', 'de', u'plus']",Yes guns qui ont ce text ont de route evidence ni fait du boris de chauffage ni end He boris de chauffage se end la cord au be In plus eager que le boris soft amant le chargement est un non sens et serait des to mentaires puisqu une ration de plus,0.0,0.1,Neutral,Neutral
13,13,13,1063407083800855_1063651167109780,485734081568161_1063407083800855,,2017-12-16 07:05:00,0,0,0,0,0,0,0,0,Mieux vos avoir les isines testils au pays que traverce pour achetes les materiel de la fête au canada nous a notre embassedeur de la RDC de savoire les soucis du peuples congo,[],[],Mieux vos avoir les isines testils au pays que traverce pour achetes les materiel de la au canada nous notre embassedeur de la RDC de savoire les soucis du peuples congo,"['Mieux', 'vos', 'avoir', 'les', 'isines', 'testils', 'au', 'pays', 'que', 'traverce', 'pour', 'achetes', 'les', 'materiel', 'de', 'la', 'au', 'canada', 'nous', 'notre', 'embassedeur', 'de', 'la', 'RDC', 'de', 'savoire', 'les', 'soucis', 'du', 'peuples', 'congo']","[u'mieux', u'vos', u'avoir', u'les', u'isin', u'testil', 'au', u'pay', u'que', u'traverc', u'pour', u'achet', u'les', u'materiel', 'de', 'la', 'au', u'canada', u'nous', u'notr', u'embassedeur', 'de', 'la', u'rdc', 'de', u'savoir', u'les', u'souci', 'du', u'peupl', u'congo']",Vieux vos avoid les sides testis au pays que traverse pour schemes les material de la au canada nous notre embassedeur de la RDC de satire les sounds du peuples cong,0.0,0.0,Neutral,Neutral
14,14,14,1063407083800855_1063977147077182,485734081568161_1063407083800855,1063407083800855_1063651167109780,2017-12-16 19:47:17,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
15,15,15,1062560653885498_1062595480548682,485734081568161_1062560653885498,,2017-12-14 13:08:46,0,0,0,0,0,0,0,0,Et l'électricité ?,[],[],Et,['Et'],['et'],It,0.0,0.0,Neutral,Neutral
16,16,16,1058763834265180_1059390817535815,485734081568161_1058763834265180,,2017-12-08 10:35:59,0,0,0,0,0,0,0,0,Quel beau garçon sur cette photo!!!!,[],[],Quel beau sur cette photo,"['Quel', 'beau', 'sur', 'cette', 'photo']","[u'quel', u'beau', u'sur', u'cett', u'photo']",Duel beau sur cette photo,0.0,0.0,Neutral,Neutral
17,17,17,1053546088120288_1053761311432099,485734081568161_1053546088120288,,2017-11-28 20:08:12,0,0,0,0,0,0,0,0,Aussi Agence Revenu du Canada et Dejardins qui va fermer vos comptes.Soyez vigilents!,[],[],Aussi Agence Revenu Canada Dejardins va fermer comptes vigilents,"['Aussi', 'Agence', 'Revenu', 'Canada', 'Dejardins', 'va', 'fermer', 'comptes', 'vigilents']","[u'aussi', u'agenc', u'revenu', u'canada', u'dejardin', 'va', u'fermer', u'compt', u'vigil']",Aussi Hence Even Canada Dejardins va former comptez vigilant,0.0,0.0,Neutral,Neutral
18,18,18,1053546088120288_1053577201450510,485734081568161_1053546088120288,,2017-11-28 13:03:55,1,1,0,0,0,0,0,0,Nicholas sois prudent,[],[],Nicholas prudent,"['Nicholas', 'prudent']","[u'nichola', u'prudent']",Nicholas prudent,0.0,0.0,Neutral,Neutral
19,19,19,1053546088120288_1053819624759601,485734081568161_1053546088120288,,2017-11-28 22:01:17,0,0,0,0,0,0,0,0,Samuel super important!!,[],[],Samuel super important,"['Samuel', 'super', 'important']","[u'samuel', u'super', u'import']",Samuel super important,0.3666666666666667,0.3666666666666667,Positive,Positive
20,20,20,1053546088120288_1054280174713546,485734081568161_1053546088120288,,2017-11-29 17:38:50,0,0,0,0,0,0,0,0,Sarah Gosselin,[],[],Sarah Gosselin,"['Sarah', 'Gosselin']","[u'sarah', u'gosselin']",Sarah Gosselin,0.0,0.0,Neutral,Neutral
21,21,21,1053546088120288_1054110931397137,485734081568161_1053546088120288,,2017-11-29 10:38:51,0,0,0,0,0,0,0,0,Stéphanie A-Tremblay,[],[],phanie Tremblay,"['phanie', 'Tremblay']","[u'phani', u'tremblay']",change Tremblay,0.0,0.0,Neutral,Neutral
22,22,22,1053546088120288_1053796441428586,485734081568161_1053546088120288,,2017-11-28 21:06:18,0,0,0,0,0,0,0,0,Sabrina Beaulieu,[],[],Sabrina Beaulieu,"['Sabrina', 'Beaulieu']","[u'sabrina', u'beaulieu']",Marina Beaulieu,0.0,0.0,Neutral,Neutral
23,23,23,1053546088120288_1053802258094671,485734081568161_1053546088120288,1053546088120288_1053796441428586,2017-11-28 21:11:24,0,0,0,0,0,0,0,0,Check !,[],[],Check,['Check'],[u'check'],Check,0.0,0.0,Neutral,Neutral
24,24,24,1053546088120288_1054321901376040,485734081568161_1053546088120288,,2017-11-29 19:41:01,0,0,0,0,0,0,0,0,Cynthia Falardeau,[],[],Cynthia Falardeau,"['Cynthia', 'Falardeau']","[u'cynthia', u'falardeau']",Cynthia Falardeau,0.0,0.0,Neutral,Neutral
25,25,25,1053546088120288_1054583534683210,485734081568161_1053546088120288,,2017-11-30 07:48:10,0,0,0,0,0,0,0,0,Simon Grenier,[],[],Simon Grenier,"['Simon', 'Grenier']","[u'simon', u'grenier']",Simon Render,0.0,0.0,Neutral,Neutral
26,26,26,1053546088120288_1054590298015867,485734081568161_1053546088120288,1053546088120288_1054583534683210,2017-11-30 08:00:50,0,0,0,0,0,0,0,0,Merci,[],[],Merci,['Merci'],[u'merci'],Merci,0.0,0.0,Neutral,Neutral
27,27,27,1052659281542302_1052976944843869,485734081568161_1052659281542302,,2017-11-27 09:09:57,0,0,0,0,0,0,0,0,"We Macedonians still fight for elementary human rights in the st century in the middle of EU so called democracy. For us Macedonians is forbidden eress freely our entity . Our close family relatives who live in the occupied Macedonia by Greece and Bulgaria are living under the slavery without any human rights ! EU is doing nothing for MACEDONIANS , in contrary we Macedonians are discriminated and segregated in the states of EU Greece and Bulgaria and in Albania state of NATO ! Such a shame for so called democracy states!!",[],[],Macedonians still fight elementary human rights st century middle EU called democracy us Macedonians forbidden eress freely entity close family relatives live occupied Macedonia Greece Bulgaria living slavery without human rights EU nothing MACEDONIANS contrary Macedonians discriminated segregated states EU Greece Bulgaria Albania state NATO shame called democracy states,"['Macedonians', 'still', 'fight', 'elementary', 'human', 'rights', 'st', 'century', 'middle', 'EU', 'called', 'democracy', 'us', 'Macedonians', 'forbidden', 'eress', 'freely', 'entity', 'close', 'family', 'relatives', 'live', 'occupied', 'Macedonia', 'Greece', 'Bulgaria', 'living', 'slavery', 'without', 'human', 'rights', 'EU', 'nothing', 'MACEDONIANS', 'contrary', 'Macedonians', 'discriminated', 'segregated', 'states', 'EU', 'Greece', 'Bulgaria', 'Albania', 'state', 'NATO', 'shame', 'called', 'democracy', 'states']","[u'macedonian', u'still', u'fight', u'elementari', u'human', u'right', 'st', u'centuri', u'middl', 'eu', u'call', u'democraci', 'us', u'macedonian', u'forbidden', u'eress', u'freeli', u'entiti', u'close', u'famili', u'relat', u'live', u'occupi', u'macedonia', u'greec', u'bulgaria', u'live', u'slaveri', u'without', u'human', u'right', 'eu', u'noth', u'macedonian', u'contrari', u'macedonian', u'discrimin', u'segreg', u'state', 'eu', u'greec', u'bulgaria', u'albania', u'state', u'nato', u'shame', u'call', u'democraci', u'state']",Macedonians still fight elementary human rights st century middle of called democracy us Macedonians forbidden dress freely entity close family relatives live occupied Macedonia Greece Bulgaria living slavery without human rights of nothing MACEDONIANS contrary Macedonians discriminated aggregated states of Greece Bulgaria Albania state NATO shame called democracy states,0.13939393939393938,0.13939393939393938,Neutral,Neutral
28,28,28,1050427971765433_1050528871755343,485734081568161_1050427971765433,,2017-11-22 15:27:12,0,0,0,0,0,0,0,0,Je pense que tous ont %....j'ai fait erreurs et j'ai %! On se croirait au ministère de l'éducation avec des notes de passage bidon ! MDR,[],[],Je pense que tous ont ai fait erreurs et ai se croirait au de ducation avec des notes de passage bidon MDR,"['Je', 'pense', 'que', 'tous', 'ont', 'ai', 'fait', 'erreurs', 'et', 'ai', 'se', 'croirait', 'au', 'de', 'ducation', 'avec', 'des', 'notes', 'de', 'passage', 'bidon', 'MDR']","['je', u'pens', u'que', u'tous', u'ont', 'ai', u'fait', u'erreur', 'et', 'ai', 'se', u'croirait', 'au', 'de', u'ducat', u'avec', u'des', u'note', 'de', u'passag', u'bidon', u'mdr']",He sense que thus ont ai fait errors et ai se croirait au de education avec des notes de passage don MDR,0.0,0.0,Neutral,Neutral
29,29,29,1050427971765433_1052284664913097,485734081568161_1050427971765433,,2017-11-26 00:07:50,0,0,0,0,0,0,0,0,[[STICKER]],[],[],STICKER,['STICKER'],[u'sticker'],STICKER,0.0,0.0,Neutral,Neutral
30,30,30,1046773468797550_1049908751817355,485734081568161_1046773468797550,,2017-11-21 11:08:09,1,1,0,0,0,0,0,0,"remboursez-moi le montant supplémentaire de l'argent dilapidé dans le système de paie phénix que vous m'enlevez à chaque semaine sur mes paies, avec cet argent là je vais pouvoir investir dans un fond d'urgence.",[],[],remboursez moi le montant mentaire de argent dans le de paie nix que vous enlevez chaque semaine sur mes paies avec cet argent je vais pouvoir investir dans un fond urgence,"['remboursez', 'moi', 'le', 'montant', 'mentaire', 'de', 'argent', 'dans', 'le', 'de', 'paie', 'nix', 'que', 'vous', 'enlevez', 'chaque', 'semaine', 'sur', 'mes', 'paies', 'avec', 'cet', 'argent', 'je', 'vais', 'pouvoir', 'investir', 'dans', 'un', 'fond', 'urgence']","[u'remboursez', u'moi', 'le', u'montant', u'mentair', 'de', u'argent', u'dan', 'le', 'de', u'paie', u'nix', u'que', u'vous', u'enlevez', u'chaqu', u'semain', u'sur', u'mes', u'pai', u'avec', u'cet', u'argent', 'je', u'vai', u'pouvoir', u'investir', u'dan', 'un', u'fond', u'urgenc']",remboursez mon le montana entire de agent dans le de pain six que vous eleven cheque remained sur me pains avec cet agent je vain pouvoir investor dans un fond urgency,0.0,0.0,Neutral,Neutral
31,31,31,1046773468797550_1050024785139085,485734081568161_1046773468797550,1046773468797550_1049908751817355,2017-11-21 16:24:04,0,0,0,0,0,0,0,0,Why so much hate toward the great liberal party? The party that welcomed and saved thousand of syrian refugees.,[],[],much hate toward great liberal party party welcomed saved thousand syrian refugees,"['much', 'hate', 'toward', 'great', 'liberal', 'party', 'party', 'welcomed', 'saved', 'thousand', 'syrian', 'refugees']","[u'much', u'hate', u'toward', u'great', u'liber', u'parti', u'parti', u'welcom', u'save', u'thousand', u'syrian', u'refuge']",much hate toward great liberal party party welcomed saved thousand syrian refugees,0.0,0.0,Neutral,Neutral
32,32,32,1046773468797550_1050077898467107,485734081568161_1046773468797550,1046773468797550_1049908751817355,2017-11-21 19:11:33,0,0,0,0,0,0,0,0,**Sponsorised by the liberal party**,[],[],Sponsorised liberal party,"['Sponsorised', 'liberal', 'party']","[u'sponsoris', u'liber', u'parti']",Sponsorised liberal party,0.0,0.0,Neutral,Neutral
33,33,33,1046773468797550_1047330615408502,485734081568161_1046773468797550,,2017-11-16 10:24:27,0,0,0,0,0,0,0,0,bin oui toué... ont travaille pas tous au fédéral!!,[],[],bin oui ont travaille pas tous au ral,"['bin', 'oui', 'ont', 'travaille', 'pas', 'tous', 'au', 'ral']","[u'bin', u'oui', u'ont', u'travaill', u'pas', u'tous', 'au', u'ral']",bin oui ont travail pas thus au ran,0.0,0.0,Neutral,Neutral
34,34,34,1046773468797550_1049953361812894,485734081568161_1046773468797550,,2017-11-21 13:02:37,0,0,0,0,0,0,0,0,Non mais nous payons tous pour lui,[],[],Non payons tous,"['Non', 'payons', 'tous']","[u'non', u'payon', u'tous']",On pains thus,0.0,0.0,Neutral,Neutral
35,35,35,1042135679261329_1042151732593057,485734081568161_1042135679261329,,2017-11-06 12:18:59,0,0,0,0,0,0,0,0,"Ah bon, une banque peut retirer des frais imprévus de votre compte sans vous avertir au préalable? N'est-ce pas mettre son client devant un fait accompli? Pas très crédible ce principe, pour la réputation d'une institution financière! A surveiller de près,ça compromet terriblement la relation de confiance entre le client et sa banque...",[],[],Ah bon une banque peut retirer des frais vus de votre compte sans vous avertir au alable est ce pas mettre son client devant un fait accompli Pas dible ce principe pour la putation une institution surveiller de compromet terriblement la relation de confiance entre le client et sa banque,"['Ah', 'bon', 'une', 'banque', 'peut', 'retirer', 'des', 'frais', 'vus', 'de', 'votre', 'compte', 'sans', 'vous', 'avertir', 'au', 'alable', 'est', 'ce', 'pas', 'mettre', 'son', 'client', 'devant', 'un', 'fait', 'accompli', 'Pas', 'dible', 'ce', 'principe', 'pour', 'la', 'putation', 'une', 'institution', 'surveiller', 'de', 'compromet', 'terriblement', 'la', 'relation', 'de', 'confiance', 'entre', 'le', 'client', 'et', 'sa', 'banque']","['ah', u'bon', u'une', u'banqu', u'peut', u'retir', u'des', u'frai', u'vus', 'de', u'votr', u'compt', u'san', u'vous', u'avertir', 'au', u'alabl', u'est', 'ce', u'pas', u'mettr', u'son', u'client', u'devant', 'un', u'fait', u'accompli', u'pas', u'dibl', 'ce', u'princip', u'pour', 'la', u'putat', u'une', u'institut', u'surveil', 'de', u'compromet', u'terribl', 'la', u'relat', 'de', u'confianc', u'entr', 'le', u'client', 'et', 'sa', u'banqu']",Oh on une barque put retired des frail us de votre comte sans vous avert au arable est ce pas mettle son client devait un fait accompli Was bible ce principe pour la mutation une institution surveiller de compromet terriblement la relation de confidence enter le client et sa barque,0.0,0.0,Neutral,Neutral
36,36,36,1040526936088870_1040547299420167,485734081568161_1040526936088870,,2017-11-03 11:46:55,0,0,0,0,0,0,0,0,"Les défectuosités liées à la mauvaise installation de la main-d'oeuvre, bref la mauvaise foi, le travail non déclaré ne sont pas couverts par une garantie signe de qualité!",[],[],Les es la mauvaise installation de la main oeuvre bref la mauvaise foi le travail non ne sont pas couverts par une garantie signe de,"['Les', 'es', 'la', 'mauvaise', 'installation', 'de', 'la', 'main', 'oeuvre', 'bref', 'la', 'mauvaise', 'foi', 'le', 'travail', 'non', 'ne', 'sont', 'pas', 'couverts', 'par', 'une', 'garantie', 'signe', 'de']","[u'les', 'es', 'la', u'mauvais', u'instal', 'de', 'la', u'main', u'oeuvr', u'bref', 'la', u'mauvais', u'foi', 'le', u'travail', u'non', 'ne', u'sont', u'pas', u'couvert', u'par', u'une', u'garanti', u'sign', 'de']",Yes es la malaise installation de la main oeuvre brief la malaise foi le travail non ne sont pas converts par une guarantee sign de,0.16666666666666666,0.08333333333333333,Neutral,Neutral
37,37,37,1040526936088870_1040543726087191,485734081568161_1040526936088870,,2017-11-03 11:42:17,0,0,0,0,0,0,0,0,"Les défectuosités suite à la mauvaise installation de la main-d'oeuvre! somme toute, la mauvaise foi!",[],[],Les suite la mauvaise installation de la main oeuvre somme toute la mauvaise foi,"['Les', 'suite', 'la', 'mauvaise', 'installation', 'de', 'la', 'main', 'oeuvre', 'somme', 'toute', 'la', 'mauvaise', 'foi']","[u'les', u'suit', 'la', u'mauvais', u'instal', 'de', 'la', u'main', u'oeuvr', u'somm', u'tout', 'la', u'mauvais', u'foi']",Yes suite la malaise installation de la main oeuvre some route la malaise foi,0.16666666666666666,0.16666666666666666,Neutral,Neutral
38,38,38,1040526936088870_1040979172710313,485734081568161_1040526936088870,,2017-11-04 08:19:28,0,0,0,0,0,0,0,0,Cathy Bouthillier,[],[],Cathy Bouthillier,"['Cathy', 'Bouthillier']","[u'cathi', u'bouthilli']",Path Bouthillier,0.0,0.0,Neutral,Neutral
39,39,39,1040037282804502_1040112112797019,485734081568161_1040037282804502,,2017-11-02 13:42:08,0,0,0,0,0,0,0,0,Fait,[],[],Fait,['Fait'],[u'fait'],Wait,0.0,0.0,Neutral,Neutral
40,40,40,1039112329563664_1039116119563285,485734081568161_1039112329563664,,2017-10-31 13:31:30,0,0,0,0,0,0,0,0,"L'abus de confiance, première règle de l'escroquerie!",[],[],abus de confiance gle de escroquerie,"['abus', 'de', 'confiance', 'gle', 'de', 'escroquerie']","[u'abus', 'de', u'confianc', u'gle', 'de', u'escroqueri']",abuse de confidence le de escroquerie,0.0,0.0,Neutral,Neutral
41,41,41,1039112329563664_1039123939562503,485734081568161_1039112329563664,,2017-10-31 13:59:16,0,0,0,0,0,0,0,0,Bien pour ça que la religion et moi!,[],[],Bien pour que la religion et moi,"['Bien', 'pour', 'que', 'la', 'religion', 'et', 'moi']","[u'bien', u'pour', u'que', 'la', u'religion', 'et', u'moi']",Mien pour que la religion et mon,0.0,0.0,Neutral,Neutral
42,42,42,1031721043636126_1031794120295485,485734081568161_1031721043636126,,2017-10-16 13:53:42,2,2,0,0,0,0,0,0,Sauf que ça parle pas des inconvénients,[],[],Sauf que parle pas des nients,"['Sauf', 'que', 'parle', 'pas', 'des', 'nients']","[u'sauf', u'que', u'parl', u'pas', u'des', u'nient']",Half que pale pas des events,0.0,-0.18833333333333332,Neutral,Neutral
43,43,43,1028539370620960_1028540173954213,485734081568161_1028539370620960,,2017-10-10 10:48:04,0,0,0,0,0,0,0,0,Jai recheche une travaille,[],[],Jai recheche travaille,"['Jai', 'recheche', 'travaille']","[u'jai', u'rechech', u'travaill']",Ai recheche travail,0.0,0.0,Neutral,Neutral
44,44,44,1028539370620960_1028808893927341,485734081568161_1028539370620960,,2017-10-11 00:02:22,0,0,0,0,0,0,0,0,Martel Yannick,[],[],Martel Yannick,"['Martel', 'Yannick']","[u'martel', u'yannick']",Parted Yannick,0.0,0.0,Neutral,Neutral
45,45,45,1026565584151672_1026565990818298,485734081568161_1026565584151672,,2017-10-06 10:46:41,0,0,0,0,0,0,0,0,Gigi Belhaj Ali Belhaj,[],[],Gigi Belhaj Ali Belhaj,"['Gigi', 'Belhaj', 'Ali', 'Belhaj']","[u'gigi', u'belhaj', u'ali', u'belhaj']",Fig Belhaj Li Belhaj,0.0,0.0,Neutral,Neutral
46,46,46,1026225057519058_1026279717513592,485734081568161_1026225057519058,,2017-10-05 20:46:56,1,0,1,0,0,0,0,0,Marie-Laurence,[],[],Marie Laurence,"['Marie', 'Laurence']","[u'mari', u'laurenc']",Marie Lawrence,0.0,0.0,Neutral,Neutral
47,47,47,1026072134201017_1026074427534121,485734081568161_1026072134201017,,2017-10-05 10:50:00,0,0,0,0,0,0,0,0,Max Mlp Girard,[],[],Max Mlp Girard,"['Max', 'Mlp', 'Girard']","[u'max', u'mlp', u'girard']",Tax All Gerard,0.0,0.0,Neutral,Neutral
