"likes","mediaid","video_url","typename","url","shortcode","comments","id","caption","owner_username","tagged_users","date","caption_mentions","is_video","caption_hashtags","owner_id"
6,1502381877493774800,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/2a18c63be9687fc466efb36e9807efdf/5AF08E73/t51.2885-15/e35/24845412_726598357530157_4994333098733731840_n.jpg","BTZiFuNADml",0,"2017-04-27_11-31-37","La Semaine de l’action bénévole est un moment spécial qui nous permet de remercier toutes les personnes qui ont donné de leur temps et qui nous ont aidé à accomplir notre travail. Aujourd’hui, notre bénévole en vedette est Adam Fritz! Adam a travaillé comme bénévole pendant deux étés pour le Programme de surveillance des oiseaux de rivage de l’Arctique au Service canadien de la faune. Ses antécédents en politique étaient bien loin du monde des oiseaux – jusqu’à ce que l’on réalise que la conservation nécessitait un travail politique pour la mettre en œuvre. Adam a pris un congé de son emploi au gouvernement fédéral pour participer à la surveillance des oiseaux dans la toundra. Il aurait pu passer sept semaines en vacances avec sa famille dans un endroit chaud et ensoleillé! Le travail sur le terrain en Arctique n’est pas toujours des plus agréables : sur cette photo, nous passons le temps en jouant aux cartes en attendant que la brume se lève pour sortir et poursuivre notre travail.\n.\n.\n.\n.\n.\n#SemaineActionBénévole #Bénévoles #Bénévole #Bénévolat  #ScienceCitoyenne #CitoyensScientifiques #TravailDeTerrain #Toundra #Oiseaux #OiseauxDeRivage #ScienceArctique","environnementcan","[]","2017-04-27T11:31:37","[]",false,"[""semaineactionbénévole"",""bénévoles"",""bénévole"",""bénévolat"",""sciencecitoyenne"",""citoyensscientifiques"",""travaildeterrain"",""toundra"",""oiseaux"",""oiseauxderivage"",""sciencearctique""]",3913646610
11,1502463839629897200,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/f4252483c58989d97e2c864a5ec081ec/5A6457ED/t50.2886-16/24491296_306487623184530_7010912564527759360_n.mp4","GraphVideo","https://instagram.fyvr3-1.fna.fbcdn.net/vp/e69429ce330c3c9f117ea85cbb6441e8/5A639293/t51.2885-15/e15/25008599_1761050993966435_7879036230845857792_n.jpg","BTZ0ubZAm30",0,"2017-04-27_14-14-28","Le Canada compte 532 espèces qui sont en péril en raison de la dégradation et de la perte de l’écosystème. Il incombe à tous les Canadiens de travailler ensemble pour protéger et conserver leur habitat. Aujourd’hui, un comité consultatif nouvellement formé s’est réuni avec la ministre McKenna dans le but de trouver des solutions pratiques pour le bien de ces êtres vivants. En travaillant ensemble, nous protégeons la santé des espèces sauvages et des écosystèmes du Canada!\n.\n.\n.\n.\n#EspècesEnPéril #TravailDeTerrain #ServiceCanadienDeLaFaune #FauneCanadienne #FauneEtFlore","environnementcan","[]","2017-04-27T14:14:28","[]",true,"[""espècesenpéril"",""travaildeterrain"",""servicecanadiendelafaune"",""faunecanadienne"",""fauneetflore""]",3913646610
12,1503073596916964900,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/735263499b506509cc74353cdda4255d/5AFC21EC/t51.2885-15/e35/25011434_132892214065510_5915675979694473216_n.jpg","BTb_XkHgR4r",2,"2017-04-28_10-25-57","Comme nous l’avons mentionné plus tôt cette semaine, le Programme de surveillance des oiseaux de rivage de l’Arctique du Service canadien de la faune  a eu la chance d’avoir l’aide de plus de 25 bénévoles dans le programme sur le terrain au cours des 18 dernières années! Ce fût une occasion formidable de souligner la contribution de cinq d’entre eux cette semaine, mais nous tenons également à remercier tous les autres!!! Mark Dodds, que l’on peut voir ici avec un Pluvier argenté qu’il vient de munir d’un sac à dos satellite, fait partie de ces extraordinaires bénévoles. Mark a refusé des emplois rémunérés pour venir travailler avec nous gratuitement! Le temps qu’il nous a consacré à fait de notre saison de travail sur le terrain la meilleure de notre site de recherche à la Réserve nationale de faune Nanuit Itillinga (vallée Polar Bear) relativement au nombre de nids trouvés et d’oiseaux bagués. Les sacs à dos satellite que Mark a aidé à déployer nous permettent de voir les trajectoires que suivent ces pluviers lors de leur migration, les endroits où ils sont en dehors de la saison de nidification et les habitats qu’ils utilisent. Ce sont tous les renseignements dont nous avons besoin pour contribuer à la conservation de cette espèce.\n.\n.\n.\n.\n.\n#ServiceCanadienDeLaFaune #FauneCanadienne #FauneEtFlore #Canada #TravailDeTerrain #OiseauxDeRivage #Arctique","environnementcan","[]","2017-04-28T10:25:57","[]",false,"[""servicecanadiendelafaune"",""faunecanadienne"",""fauneetflore"",""canada"",""travaildeterrain"",""oiseauxderivage"",""arctique""]",3913646610
13,1505986516650873600,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/c29f282def5035a7e10489ca20c48951/5AF37C4A/t51.2885-15/s1080x1080/e35/25011216_539766259709523_1954247846672728064_n.jpg","BTmVsIBgNNZ",0,"2017-05-02_10-53-24","Un peu à l’extérieur de la ville d’Edmonton  se trouve un trésor caché appelé Bunchberry Meadows. Cette forêt offre un habitat à toutes sortes de créatures fantastiques, comme l’orignal, les chouettes et les salamandres. \nNous sommes fiers d’annoncer que cette forêt  sera conservée dans le cadre de notre Programme des dons écologiques et le Programme de conservation des zones naturelles.\n\nEn protégeant ces terres, nous offrons aux Edmontoniens la possibilité de partager cet espace avec leur famille pour les générations à venir.\n📸 1 : @ncc_cnc / Kyle Marquardt\n📸 2 : @ncc_cnc / Karol Dabbs\n📸 3: @ncc_cnc / Karol Dabbs.\n.\n.\n.\n.\n#Canada #AlbertaCanada #Conservation #AireProtégée #ZoneNaturelle #FauneEtFlore #FauneCanadienne #EnvironnementCanada #ConservationDeLaNature","environnementcan","[]","2017-05-02T10:53:24","[""ncc_cnc"",""ncc_cnc"",""ncc_cnc""]",false,"[""canada"",""albertacanada"",""conservation"",""aireprotégée"",""zonenaturelle"",""fauneetflore"",""faunecanadienne"",""environnementcanada"",""conservationdelanature""]",3913646610
7,1506805248734322000,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/cbd5fc6ba855dc5acd0faade28765e32/5ADEE87A/t51.2885-15/e35/25008193_151933708764394_7193053743774957568_n.jpg","BTpP2PsgN1i",0,"2017-05-03_14-00-04","Saviez-vous que nous sommes responsables de gérer les habitats des espèces sauvages dans 54 réserves naturelles de faune à l’échelle du pays? Dans les provinces des prairies, la gestion de l’habitat comprend parfois le brûlage dirigé et planifié de manière prudente afin de restaurer ou de recréer des conditions d’habitat naturel et d’éradiquer des espèces envahissantes. Dans de nombreux écosystèmes de prairie, le feu est un processus naturel – comme le broutage – et il est important dans la conservation des habitats naturels pour les espèces sauvages.\n.\n.\n.\n.\n.\n#AireProtégée #AiresProtégées #TravailDeTerrain #FauneEtFlore #Incendie #ServiceCanadienDeLaFaune #EnvironnementCanada","environnementcan","[]","2017-05-03T14:00:04","[]",false,"[""aireprotégée"",""airesprotégées"",""travaildeterrain"",""fauneetflore"",""incendie"",""servicecanadiendelafaune"",""environnementcanada""]",3913646610
15,1507443204738317600,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/9cf557e6d7064abc3e32365195123567/5AF1CC15/t51.2885-15/e35/24327315_370514853413430_5615103465261891584_n.jpg","BTrg5uhgP0M",0,"2017-05-04_11-07-35","Quel beau souvenir! \nUn biologiste du Service canadien de la faune, Ron Mackay, examine un Cygne trompette dans les années ‘50. En 1933, il ne restait plus que 77 cygnes trompettes au Canada et 50 aux États-Unis. Aujourd’hui, grâce à un effort intensif de conservation à l’échelle internationale, on compte environ 16 000 Cygnes trompettes à l’état sauvage, et l’espèce n’est plus considérée en péril.\n.\n.\n.\n.\n.\n#Canada150 #EnvironnementCanada #EnvironnementCan #ServiceCanadienDeLaFaune #Faune #Canada #Biologiste #JeudiRétro #NoirEtBlanc #Cygnes #Biologistes","environnementcan","[]","2017-05-04T11:07:35","[]",false,"[""canada150"",""environnementcanada"",""environnementcan"",""servicecanadiendelafaune"",""faune"",""canada"",""biologiste"",""jeudirétro"",""noiretblanc"",""cygnes"",""biologistes""]",3913646610
15,1510917021221659600,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/e0178c1c474c7efc5b4dbfbcc2d8956d/5A64663A/t50.2886-16/24382756_137036103672325_5220476548640931840_n.mp4","GraphVideo","https://instagram.fyvr3-1.fna.fbcdn.net/vp/3ee6d0630165df05affa98c927d690c5/5A6450B8/t51.2885-15/e15/24838361_132494197418475_1608602326233251840_n.jpg","BT32waPAiO3",0,"2017-05-09_06-09-26","Viens te joindre à nous pour la Journée mondiale de l’environnement!! Participes à notre Grand concours canadien pour la Journée mondiale de l’environnement et tu pourrais gagner ton transport et ton hébergement pour assister aux festivités! Participer est aussi simple que de compter jusqu’à 3! L’objectif de la Journée mondiale de l’environnement de 2017 est de rapprocher les gens de la nature. Peu importe où vous vivez, vous êtes entourés d’un incroyable environnement naturel. Si vous êtes âgés entre 18 et 25 ans, nous vous invitons à nous montrer votre coin de pays et nous dire pourquoi il est important de continuer à protéger notre patrimoine naturel selon vous. Attrapez votre bâton à « selfie » ou votre trépied et allez vous promener dans la nature! Quand vous êtes satisfaits, envoyez-nous votre vidéo sur Twitter en utilisant le mot-clic #JMECan, et allez compléter notre formulaire en ligne! Taper le lien dans notre bio pour plus d’info!.\n.\n.\n.\n.\n.\n.\n.\n#JournéeMondialeDelEnvironnement #ServiceCanadienDeLaFaune #Nature #JouerDehors #JeSuisPourLaNature #Concours #ExploreCanada #Canadiens #JeunesseCanadienne #Aventures #EnvironnementCanada #EnvironnementCan","environnementcan","[]","2017-05-09T06:09:26","[]",true,"[""jmecan"",""journéemondialedelenvironnemen"",""servicecanadiendelafaune"",""nature"",""jouerdehors"",""jesuispourlanature"",""concours"",""explorecanada"",""canadiens"",""jeunessecanadienne"",""aventures"",""environnementcanada"",""environnementcan""]",3913646610
10,1511760871213385200,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/ce42aca4a952e4737d1f579b5126b442/5AF38299/t51.2885-15/s1080x1080/e35/25007076_1884535358526912_1669230995116654592_n.jpg","BT62oCyAkWO",0,"2017-05-10_10-06-01","Ça peut avoir l’air de rien, mais au cours de la dernière année, les scientifiques ont utilisé ces nouveaux émetteurs satellitaires à énergie solaire pour marquer et suivre les goélands de Thayer depuis l'Arctique jusqu'à la Colombie-Britannique. Ces données aident les scientifiques à connaître les comportements de migration de cette espèce et plus encore!\n\nRécemment, un oiseau avec un émetteur a cessé de bouger. Le signal est resté fort, et les coordonnées indiquaient qu'il était situé dans une région éloignée de l'Alaska. Les scientifiques ont présumé l'appareil perdu jusqu'à ce qu'un résident local ait offert de l'aider pour la recherche. Équipé de son bateau, d’un GPS et des coordonnées qu’on lui avaient fournies, il a trouvé l'émetteur sur une plage éloignée de la baie d'Iyoukeen - à 100 km de #Juneau! Merci monsieur Chew!\n.\n.\n.\n.\n.\n#OiseauxMigrateurs #OiseauxDuCanada #EnvironnementCanada #EnvironnementCan #SécuritéMaritime #Conservation #Faune #ServiceCanadienDeLaFaune","environnementcan","[]","2017-05-10T10:06:01","[]",false,"[""juneau"",""oiseauxmigrateurs"",""oiseauxducanada"",""environnementcanada"",""environnementcan"",""sécuritémaritime"",""conservation"",""faune"",""servicecanadiendelafaune""]",3913646610
27,1515343605760314400,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/64083430f03f23b01b253b70672a2768/5AF30592/t51.2885-15/e35/24845497_198548264026685_8869742713377914880_n.jpg","BUHlPsWAMvI",2,"2017-05-15_08-44-16","Reconnaissez-vous ce dôme géodésique qui est devenu un icône dans le paysage montréalais en 1967? Savez-vous ce qu’il héberge actuellement? La Biosphère de Montréal, c’est le seul musée de l’environnement en Amérique du Nord!  Si vous êtes de passage à Montréal cet été, profitez-en pour visiter le musée! Nous avons préparé plusieurs nouvelles expositions pour célébrer le 375e de Montréal, le 150e du Canada et le 50e de l’Expo 67.\n.\n.\n.\n#Biosphère #BiosphereMTL #MTLMOMENTS #Montréal #Québec #Canada #ExploreCanada #ExploreMontréal #Vacances2017 #Été2017 #EnvironnementCanada #MuseesMontréal #375MTL #Expo67 #Canada150","environnementcan","[]","2017-05-15T08:44:16","[]",false,"[""biosphère"",""biospheremtl"",""mtlmoments"",""montréal"",""québec"",""canada"",""explorecanada"",""exploremontréal"",""vacances2017"",""été2017"",""environnementcanada"",""museesmontréal"",""375mtl"",""expo67"",""canada150""]",3913646610
6,1515471038446777300,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/edaef3426e1184106354c5597bb0b8c6/5AF27DC6/t51.2885-15/s1080x1080/e35/24838637_258183208043887_4813289713127391232_n.jpg","BUICOFSAzQg",0,"2017-05-15_12-57-27","Voici Darin, Paul et Tracy!Ces météorologues dévoilent les mystères de la météorologie et de la science des ouragans aux élèves en visite au Centre de prévisions des ouragans et au Centre de prévisions des intempéries de la région de l’Atlantique, à Dartmouth, en Nouvelle-Écosse, dans le cadre de l’Odyssée des sciences. L’Odyssée des sciences est la plus grande célébration au Canada des sciences, des technologies, du génie et des mathématiques, que ce soit dans les centres de recherche, les laboratoires et les salles de classe, et ce, partout au pays..\n.\n.\n.\n#OdySci #STGM #Météo #Ouragans #Météorologues #Science","environnementcan","[]","2017-05-15T12:57:27","[]",false,"[""odysci"",""stgm"",""météo"",""ouragans"",""météorologues"",""science""]",3913646610
12,1515983161413089300,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/5d000af1a938141c98dfdc57c7b14b64/5ADF5FED/t51.2885-15/s1080x1080/e35/25005862_135599700484803_822026327790977024_n.jpg","BUJ2qc9gDf-",0,"2017-05-16_05-54-57","Voici un aperçu de l’exposition « Ceci n’est pas un parapluie : Science et art du temps qu’il fait » à la Biosphère, située à Montréal. Vous y découvrirez les différents aspects de la météo, notamment les causes, ainsi que les conséquences et les outils qu’utilisent les chercheurs pour prédire les changements dans la météo et les dangers.\n.\n.\n.\n.\n.\n#375MTL #MuseesMontréal #EnvironnementCanada #Biosphère #BiosphereMTL #MTLMOMENTS #Météorologie #Météo #OdySci #Canada #Québec","environnementcan","[]","2017-05-16T05:54:57","[]",false,"[""375mtl"",""museesmontréal"",""environnementcanada"",""biosphère"",""biospheremtl"",""mtlmoments"",""météorologie"",""météo"",""odysci"",""canada"",""québec""]",3913646610
19,1517565538455314400,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/23ef897ed42e806bd8a7cc754109a43d/5AF9E93F/t51.2885-15/e35/25017995_1464790410302482_3011976748398018560_n.jpg","BUPedEbAOAm",0,"2017-05-18_10-18-51","Voici  Isabel, une animatrice à la Biosphère située à Montréal au Québec. Sur cette photo, elle explique comment un degré de variation dans la température peut faire toute la différence dans la lutte contre les changements climatiques.\n.\n.\n.\n.\n.\n#Biosphère #BiosphereMTL #MTLMOMENTS #MTL #OdySci #Montréal #Québec #EnvironnementCanada","environnementcan","[]","2017-05-18T10:18:51","[]",false,"[""biosphère"",""biospheremtl"",""mtlmoments"",""mtl"",""odysci"",""montréal"",""québec"",""environnementcanada""]",3913646610
5,1517678013087543000,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/815148835064ff024dac8aab110bb76c/5AE678D4/t51.2885-15/e35/25009083_1085482874926996_4676536180601257984_n.jpg","BUP4BylgO6E",0,"2017-05-18_14-02-19","Avez-vous entendu parler du projet Action climatique 150? C'est un projet financé par un accord de contribution que nous avons avec GreenLearning Canada. Pour célébrer le 150e anniversaire du Canada, des jeunes CanadienNEs d’un bout à l’autre du pays se chargent d’investiguer les impacts du changement climatique dans leurs communautés. Ceux-ci s’engagent à prendre action pour construire des communautés résilientes pour le futur de notre pays. \nAujourd’hui, notre ministre Catherine McKenna , a participé à la discussion ouverte virtuelle d’Action Climatique 150 avec plus de 400 élèves de partout au Canada en compagnie de Mary McGrath, GreenLearning et Terry Godwaldt, Centre for Global Education . Les étudiants ont présenté des plans d'action sur trois sujets: l'écologisation de notre approvisionnement en énergie, le transport durable et la réduction des déchets. Les élèves continueront à agir - dans leur vie quotidienne, à l'école et dans leur communauté tout en invitant les autres à agir.\n\nEt VOUS, quelle-est votre #ActionClimat?\n.\n.\n.\n.\n#ActionClimatique150 #Canada150 #JMECan #EnvironnementCanada #JeunesseCanadienne #ActionClimatJeunesse #AgirMaintenant #ActionClimatCAN","environnementcan","[]","2017-05-18T14:02:19","[]",false,"[""actionclimat"",""actionclimatique150"",""canada150"",""jmecan"",""environnementcanada"",""jeunessecanadienne"",""actionclimatjeunesse"",""agirmaintenant"",""actionclimatcan""]",3913646610
11,1520532093640237600,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/dec52fc2b70e057fdaeb170b83f4f484/5AFCBA89/t51.2885-15/e35/24327315_1534902219926069_8318403439537160192_n.jpg","BUaA-IPAeJe",0,"2017-05-22_12-32-52","Voici une mosaïque créée par un de nos employés qui montre environ 100 photos de chutes d’eau prises lors d’un voyage à l’automne dernier (dans le cadre du travail) aux chutes de Garden of Eden, à Five Islands, en Nouvelle-Écosse. Intéressant, non?","environnementcan","[]","2017-05-22T12:32:52","[]",false,"[]",3913646610
14,1522675247994644500,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/a467b7e2654bde5017d3867b2b883134/5AF24622/t51.2885-15/e35/25014373_361712660957843_4305619085477019648_n.jpg","BUhoRIRAChc",0,"2017-05-25_11-30-56","« L’été dernier, j’ai voyagé avec Adventure Canada jusqu’au refuge d’oiseaux migrateurs de l’île Prince Leopold, à Lancaster Sound, au Nunavut. En raison de l’horaire chargé du navire, notre seule possibilité d’aller en zodiac au pied des falaises d’oiseaux marins était à 6 h 30, avant le déjeuner. Malgré l’heure et un vent glacial, près de 80 passagers ont participé avec ravissement à cette expérience! – Garry, Service canadien de la faune\n.\n.\n.\n.\n#Aventures #ExploreCanada #NordCanadien #ServiceCanadienDeLaFaune #ExpéditionArctique #ScienceArctique #EnvironnementCanada\n📸: Garry Donaldson","environnementcan","[]","2017-05-25T11:30:56","[]",false,"[""aventures"",""explorecanada"",""nordcanadien"",""servicecanadiendelafaune"",""expéditionarctique"",""sciencearctique"",""environnementcanada""]",3913646610
6,1523483329876371500,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/1a8707a61004269073fe6358057938e4/5AF40984/t51.2885-15/s1080x1080/e35/24331982_1770319543270101_2391230240413188096_n.jpg","BUkgARKgqeL",0,"2017-05-26_14-16-27","Vous vous demandez à quoi ressemble un bureau météorologique? Entrez et faites la connaissance de Bob, notre météorologue aux alertes! Il analyse présentement des données météorologiques afin de se préparer à la saison des ouragans qui pourrait être très active!\n\nN’oubliez pas que la saison des ouragans se déroulera du 1er juin jusqu’à la fin d’octobre. N’ayez pas peur, soyez prêt!\n.\n.\n.\n. \n#Ouragan #Ouragans #Tempêtes #Atlantique #Météorologie","environnementcan","[]","2017-05-26T14:16:27","[]",false,"[""ouragan"",""ouragans"",""tempêtes"",""atlantique"",""météorologie""]",3913646610
10,1526136960723409000,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/f49e4e7d3e9e296bdb4bbf884643dc02/5ADB00B4/t51.2885-15/e35/25013689_1535437133216017_3396009440988626944_n.jpg","BUt7Xreg1e2",0,"2017-05-30_06-08-44","La nature est présente partout, y compris dans votre cour d’école, dans votre arrière-cour et autour de votre centre communautaire. Un de nos employés a pris cette photo pendant sa pause repas… La beauté nous entoure, il suffit d’observer! En cette Journée mondiale de l’environnement (le lundi 5 juin), ou tout autre jour de juin, les enseignants, directeurs des programmes pour les jeunes et parents peuvent aider les jeunes à découvrir la nature qui les entoure en les amenant dehors pour un mini-Bioblitz! Tapez le lien dans notre bio pour vous inscrire!\n.\n.\n.\n.\n#JournéeMondialeDelEnvironnement #JouerDehors #Aventures #Insectes #Canada150 #Canada #ScienceCitoyenne #Biodiversité #PourLaNature #Bioblitz #Bioblitz150 #JMECan","environnementcan","[]","2017-05-30T06:08:44","[]",false,"[""journéemondialedelenvironnemen"",""jouerdehors"",""aventures"",""insectes"",""canada150"",""canada"",""sciencecitoyenne"",""biodiversité"",""pourlanature"",""bioblitz"",""bioblitz150"",""jmecan""]",3913646610
10,1527081917541836300,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/9bc4988c16edc8178065379872ccd7d4/5AE312E6/t51.2885-15/s1080x1080/e35/25006680_162210977726255_3838788326886735872_n.jpg","BUxSOnGAOZ3",1,"2017-05-31_13-26-12","« Une Buse de Swainson était perchée sur un piquet de clôture et mangeait sa proie (un gaufre gris) et je me suis arrêtée à bonne distance pour l’observer. Malgré mes efforts pour ne pas la déranger en utilisant un téléobjectif, la buse a arraché et avalé quelques lanières de viande de sa proie décapitée, puis elle a décidé de finir son repas à l’abri des regards et de repartir (dans un envol spectaculaire) pour trouver un endroit tranquille. Les Buses de Swainson viennent durant nos brûlages dirigés, car lorsque la fumée commence à se répandre, elles sont attirées par les souris, les campagnols et les musaraignes qui ne peuvent plus se dissimuler sous le couvert herbacé. Nous avons vu jusqu’à 9 ou 10 buses dans un endroit récemment brûlé. » – Kerry, équipe du Service canadien de la faune \nPlus de 300 espèces (301 au dernier recensement) utilisent la Réserve nationale de faune et refuge d’oiseaux migrateurs du lac de la Dernière-Montagne pour se reproduire (180 espèces) et s’arrêter lors de la migration. Des personnes comme Kerry surveillent la production des nids de ces grandes buses dans la Réserve nationale de faune du lac de la Dernière-Montagne. Venez voir par vous-mêmes lors de nos portes ouvertes du 8 juin 2017, de 14 h à 18 h\n.\n.\n.\n#LastMountainLake #Saskatchewan #EnvironnementCanada #ServiceCanadienDeLaFaune #AiresProtégées #AireProtégée #OiseauxDuCanada #OiseauxMigrateurs #Buse #OiseauDeProie #Canada #FauneCanadienne #OuestCanadien","environnementcan","[]","2017-05-31T13:26:12","[]",false,"[""lastmountainlake"",""saskatchewan"",""environnementcanada"",""servicecanadiendelafaune"",""airesprotégées"",""aireprotégée"",""oiseauxducanada"",""oiseauxmigrateurs"",""buse"",""oiseaudeproie"",""canada"",""faunecanadienne"",""ouestcanadien""]",3913646610
12,1528549736313884200,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/eb032b067b29e2d8e91b94a66c481fce/5A646D7C/t50.2886-16/25026471_158970891386353_6444790623139528704_n.mp4","GraphVideo","https://instagram.fyvr3-1.fna.fbcdn.net/vp/e642cdeaf906711d89ab10ad618af308/5A640B64/t51.2885-15/e15/25010608_135324870517332_1109106859593170944_n.jpg","BU2f-L2gY2d",0,"2017-06-02_14-02-29","Êtes-vous prêts à connaître les dessous de la Journée mondiale de l’environnement? Nous vous tiendrons au courant de tout ce qui s’y passe. Surveillez nos histoires Instagram le 4 et 5 jun!\n.\n.\n.\n#JournéeMondialeDelEnvironnement #PourLaNature #Canada #Canada150 #EnvironnementCanada","environnementcan","[]","2017-06-02T14:02:29","[]",true,"[""journéemondialedelenvironnemen"",""pourlanature"",""canada"",""canada150"",""environnementcanada""]",3913646610
7,1530517491149924000,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/f16511a9759455a04d0353bc5a4b157f/5AF28C27/t51.2885-15/e35/25009552_220500845158009_3843910779761852416_n.jpg","BU9fYyWg2aw",0,"2017-06-05_07-12-04","Aujourd’hui, nous rapprochons les gens de la nature! La nature nous entoure et la Journée mondiale de l’environnement nous rappelle d’agir pour conserver et protéger notre environnement naturel. Respirons la beauté et n’oublions pas qu’en gardant notre planète en santé, nous protégeons notre propre santé.\n\nBien que nos scientifiques découvrent encore de nouvelles espèces (on estime que des millions d’espèces sont toujours inconnues), il ne fait aucun doute que notre biodiversité est menacée – par la concurrence dans l’utilisation du territoire, la pollution, la croissance des populations et les activités humaines.\n\nNous travaillons avec des partenaires pour conserver notre biodiversité. .\n.\n.\n#JournéeMondialeDelEnvironnement #PourLaNature #Canada #EnvironnementCanada #ConservationDeLaFaune #Canada150 #JMECan #Biodiversité","environnementcan","[]","2017-06-05T07:12:04","[]",false,"[""journéemondialedelenvironnemen"",""pourlanature"",""canada"",""environnementcanada"",""conservationdelafaune"",""canada150"",""jmecan"",""biodiversité""]",3913646610
3,1532696416760345300,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/3bc46bafade62b703012c6ccd63ec1f5/5AD98AFA/t51.2885-15/e35/24845971_309226346245239_8543260795847311360_n.jpg","BVFO0U9g7Ns",0,"2017-06-08_07-21-12","Il y a trente ans aujourd’hui, son Altesse Royale le prince Philip célébrait le centenaire du refuge d'oiseaux migrateurs du lac de la Dernière-Montagne. En 1887, le lac de la Dernière-Montagne fut désigné comme aire protégée pour la conservation des oiseaux. À l'époque, c'était une décision historique et une première en Amérique du Nord. Venez nous rendre visite et constater pourquoi l'endroit fascine tant les membres de la royauté!\n.\n.\n.\n.\n#ConservationDeLaFaune #OiseauxMigrateurs #AireProtégée #Saskatchewan #SemaineEnviro #PrincePhilip #JeudiRétro","environnementcan","[]","2017-06-08T07:21:12","[]",false,"[""conservationdelafaune"",""oiseauxmigrateurs"",""aireprotégée"",""saskatchewan"",""semaineenviro"",""princephilip"",""jeudirétro""]",3913646610
7,1533589318038205700,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/d23d1278ac6f584b6b662075a2767e0a/5AE8CD69/t51.2885-15/e35/25012355_1017637871709389_6063122546268569600_n.jpg","BVIZ1wFADS0",0,"2017-06-09_12-55-14","Faites la connaissance de Karen et de Julie, biologistes de la conservation, et de Ryan, agent de l’autorité de la faune, à Environnement et Changement climatique Canada. Ils sont à l’île McNabs d’Halifax qui abrite l’une de plus grandes colonies d’Hirondelles rustiques de la Nouvelle-Écosse. Bien que les Hirondelles rustiques soient l’une des espèces d’oiseaux terrestres les plus répandues et les plus communes au monde, leurs populations au Canada ont connu un déclin de 75 % depuis les années 1970. Karen et ses collègues surveillent attentivement la reproduction et les nids des Hirondelles rustiques pour que ces insectivores aériens puissent se reproduire et élever leurs oisillons dans être dérangés par les visiteurs de l’île.","environnementcan","[]","2017-06-09T12:55:14","[]",false,"[]",3913646610
13,1535762935656332300,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/0274e404a406bed5877322f18cb110c0/5AEC2339/t51.2885-15/e35/25011717_157968424954620_3962934274973237248_n.jpg","BVQIEDPAbuJ",0,"2017-06-12_12-53-50","Afin de souligner la Semaine nationale de la fonction publique et #Canada150, le Centre canadien des eaux intérieures, situé sur les rives du lac Ontario, à Burlington, présentera un événement portes ouvertes du vendredi 16 juin au samedi 17 juin. \nPlus de 50 expositions où vous accueilleront des experts du gouvernement du Canada qui travaillent dans les domaines de l’eau douce, des pêches, des espèces sauvages, de la recherche arctique, de l’application des lois sur la faune, des changements climatiques et de la gestion des Grands Lacs.\n\nVenez faire une visite!.\n.\n.\n.\n.\n#Exposition #PortesOuvertes #Science #EnvironnementCanada #BurlingtonOntario #Ontario #GrandsLacs #GouvernementDuCanada","environnementcan","[]","2017-06-12T12:53:50","[]",false,"[""canada150"",""exposition"",""portesouvertes"",""science"",""environnementcanada"",""burlingtonontario"",""ontario"",""grandslacs"",""gouvernementducanada""]",3913646610
