Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,language,average_sentiment_score,sentiment,account_name,words_matched_list,matched_keywords,category,FSDS_matched_keywords,FSDS_category
17,899288715738132481,2017-08-20 15:15:12,"['https://t.co/QMM6AKVd0w', 'https://t.co/71Kw0tahQS']",Tomorrow you'll be able to see partial solar eclipse from many of our locations! Here's how to protect your eyes: https://t.co/QMM6AKVd0w https://t.co/71Kw0tahQS,Tomorrow able see partial solar eclipse many locations protect eyes https co QMM6AKVd0w https co 71Kw0tahQS,[],98,164,262,en,0.3416666666666666,Positive,ParksCanada_tweeter,"['or', 'solar']",['solar'],Environmental,['solar'],Clean energy
18,936368128799502337,2017-11-30 22:55:33,"['https://t.co/CBb56qGsyp', 'https://t.co/2UnN6yXW5O']","NEW: starting January 1st, admission to our places for youth 17 and under is #FREE! We’re keeping the fun going in 2018, join us! 🎉 https://t.co/CBb56qGsyp https://t.co/2UnN6yXW5O",NEW starting January 1st admission places youth 17 FREE keeping fun going 2018 join us https co CBb56qGsyp https co 2UnN6yXW5O,['#FREE'],95,162,257,en,0.25284090909090906,Neutral,ParksCanada_tweeter,,[],unknown,[],unknown
19,940208369624854528,2017-12-11 13:15:18,['https://t.co/BUaObXMs3'],"Happy #InternationalMountainDay! We think #Canadian mountain views are some of the best around, what about you? Share your photos! 🗻💙 https://t.co/BUaObXMs32",Happy InternationalMountainDay think Canadian mountain views best around Share photos https co BUaObXMs32,"['#InternationalMountainDay', '#Canadian']",69,182,251,en,1.0,Positive,ParksCanada_tweeter,,[],unknown,"['canadian', 'canadian', 'mountain', 'mountain']",Clean drinking water
20,920761454525140993,2017-10-18 21:20:12,['https://t.co/2K1bP3o0h4'],"Today marks 88 years since women were recognized as ""persons"" in #Canada + therefore eligible as Senators. #PersonsDay #WomensHistoryMonth https://t.co/2K1bP3o0h4",Today marks 88 years since women recognized persons Canada therefore eligible Senators PersonsDay WomensHistoryMonth https co 2K1bP3o0h4,"['#Canada', '#PersonsDay', '#WomensHistoryMonth']",88,159,247,en,0.0,Neutral,ParksCanada_tweeter,['women'],"['woman', '#personsday', '#womenshistorymonth']",Social,[],unknown
21,901172648641798144,2017-08-25 20:01:17,['https://t.co/KuQ3L8Yoa7'],"What's the coolest picture of a bird you've taken? Share it, maybe it'll be featured in this week’s #ParksChallenge collage! #Birding https://t.co/KuQ3L8Yoa7",coolest picture bird taken Share maybe featured ParksChallenge collage Birding https co KuQ3L8Yoa7,"['#ParksChallenge', '#Birding']",51,195,246,en,0.0,Neutral,ParksCanada_tweeter,"['park', 'bird']","['bird', '#parkschallenge']",Environmental,[],unknown
22,898897405738930176,2017-08-19 13:20:16,"['https://t.co/m16HnF1pjH', 'https://t.co/SH1rrWDo6b']",Happy #WorldHoneyBeeDay! 🐝 Help protect #wildlife by uploading nature photos to #iNaturalist: https://t.co/m16HnF1pjH https://t.co/SH1rrWDo6b,Happy WorldHoneyBeeDay Help protect wildlife uploading nature photos iNaturalist https co m16HnF1pjH https co SH1rrWDo6b,"['#WorldHoneyBeeDay', '#wildlife', '#iNaturalist']",79,163,242,en,1.0,Positive,ParksCanada_tweeter,"['wildlife', 'natural', 'or', 'nature']","['#wildlife', 'nature', 'nature']",Environmental,"['wildlife', 'wildlife', 'nature']",Healthy wildlife populations
23,914588298500345858,2017-10-01 20:30:17,['https://t.co/LFMq6zKeuo'],October is #WomensHistoryMonth! All month long we’ll be featuring the amazing women designated as National Historic Persons. @Women_Canada https://t.co/LFMq6zKeuo,October WomensHistoryMonth month long featuring amazing women designated National Historic Persons https co LFMq6zKeuo,['#WomensHistoryMonth'],99,137,236,en,0.18333333333333326,Neutral,ParksCanada_tweeter,['women'],['woman'],Social,[],unknown
24,919340829399019520,2017-10-14 23:15:08,['https://t.co/iN2naBvk77'],"A war hero, #LauraSecord made history when she warned the British during the war of 1812! #WomensHistoryMonth https://t.co/iN2naBvk77",war hero LauraSecord made history warned British war 1812 WomensHistoryMonth https co iN2naBvk77,"['#LauraSecord', '#WomensHistoryMonth']",72,162,234,en,0.0,Neutral,ParksCanada_tweeter,['women'],['#womenshistorymonth'],Social,[],unknown
25,912286863397937152,2017-09-25 12:05:12,['https://t.co/fvQVb4aPM'],"Today’s it’s okay to wander off in thought… it’s #DreamDay! Let us know, which park are you dreaming of visiting? https://t.co/fvQVb4aPMC",okay wander DreamDay Let us know park dreaming visiting https co fvQVb4aPMC,['#DreamDay'],49,185,234,en,0.625,Positive,ParksCanada_tweeter,['ami'],['park'],Environmental,['park'],Connecting Canadians with nature 
26,915992557456207872,2017-10-05 17:30:18,['https://t.co/L4MXjRMi8S'],Get out &amp; experience the colours of fall! Grab a scarf and head outside to 📷 all the stunning foliage 🍂 for this week's #ParksChallenge https://t.co/L4MXjRMi8S,Get amp experience colours fall Grab scarf head outside stunning foliage week ParksChallenge https co L4MXjRMi8S,['#ParksChallenge'],57,176,233,en,0.25,Neutral,ParksCanada_tweeter,['park'],['#parkschallenge'],Environmental,[],unknown
27,906249699816071172,2017-09-08 20:15:40,['https://t.co/0MAp47AdeA'],RT @WatertonLakesNP: Evacuation Order issued for Waterton Lakes National Park. For more info: https://t.co/0MAp47AdeA,RT WatertonLakesNP Evacuation Order issued Waterton Lakes National Park info https co 0MAp47AdeA,[],233,0,233,en,0.5,Positive,ParksCanada_tweeter,"['water', 'park', 'lakes', 'or']",['park'],Environmental,['park'],Connecting Canadians with nature 
28,903376719310077952,2017-08-31 21:59:28,[],RT @ec_minister: Watch as the #BanffBison cross a river for the first time in their lives... #conservation at its best! @ParksCanada @Banff…,RT Watch BanffBison cross river first time lives conservation best ParksCanada,"['#BanffBison', '#conservation']",223,0,223,en,0.4166666666666667,Positive,ParksCanada_tweeter,"['conservation', 'park']",['river'],Environmental,"['river', 'river', 'conservation', 'conservation']",Pristine lakes and rivers
29,906261008292962305,2017-09-08 21:00:36,"['https://t.co/s6m0OfulKx', 'https://t.co/oWApKetK9J']","Calling all grade 7, 8, 9/ secondary 1, 2, 3 classes! Here's your chance to win an AMAZING trip: https://t.co/s6m0OfulKx @myparkspass https://t.co/oWApKetK9J",Calling grade secondary classes chance win AMAZING trip https co s6m0OfulKx myparkspass https co oWApKetK9J,[],93,118,211,en,0.34166666666666673,Positive,ParksCanada_tweeter,['park'],[],unknown,[],unknown
30,944005857536282624,2017-12-22 00:45:09,"['https://t.co/GyXd6fMmx', 'https://t.co/ZdgQYgHOwa']",It’s officially the shortest day of the year… it’s the #WinterSolstice! Take advantage of this longer night and head out to one of our dark sky preserves 🌛💫: https://t.co/GyXd6fMmx9 https://t.co/ZdgQYgHOwa,officially shortest day WinterSolstice Take advantage longer night head one dark sky preserves https co GyXd6fMmx9 https co ZdgQYgHOwa,['#WinterSolstice'],55,153,208,en,-0.15,Neutral,ParksCanada_tweeter,"['or', 'ice']",[],unknown,['preserve'],Healthy wildlife populations
31,919893222482173953,2017-10-16 11:50:09,['https://t.co/9G5BlI7JFP'],Happy #DictionaryDay! 📖 What word would you use to describe this view? #GlacierNP https://t.co/9G5BlI7JFP,Happy DictionaryDay word would use describe view GlacierNP https co 9G5BlI7JFP,"['#DictionaryDay', '#GlacierNP']",41,166,207,en,1.0,Positive,ParksCanada_tweeter,['or'],[],unknown,[],unknown
32,897941182348767232,2017-08-16 22:00:35,['https://t.co/pnWYgTMerI'],"So many great places to escape in #Canada! Thanks for sharing yours, we promise not to interrupt … until tomorrow! #ParksChallenge https://t.co/pnWYgTMerI",many great places escape Canada Thanks sharing promise interrupt tomorrow ParksChallenge https co pnWYgTMerI,"['#Canada', '#ParksChallenge']",52,155,207,en,0.5833333333333334,Positive,ParksCanada_tweeter,"['park', 'or', 'mer']",['#parkschallenge'],Environmental,[],unknown
33,914832392447315968,2017-10-02 12:40:13,['https://t.co/AmvWYZiSSQ'],"This #MotivationMonday, we challenge you to take some time to connect with nature. Relax in a red chair! #sharethechair https://t.co/AmvWYZiSSQ",MotivationMonday challenge take time connect nature Relax red chair sharethechair https co AmvWYZiSSQ,"['#MotivationMonday', '#sharethechair']",50,156,206,en,0.0,Neutral,ParksCanada_tweeter,"['air', 'nature']","['#motivationmonday', 'nature', 'nature']",Social,['nature'],Connecting Canadians with nature 
34,905246741443858434,2017-09-06 01:50:16,['https://t.co/iM0k4KA\xe2\x80\xa6'],RT @WatertonLakesNP: Evacuation Alert issued for Waterton Lakes National Park due to Kenow fire. For more information: https://t.co/iM0k4KA…,RT WatertonLakesNP Evacuation Alert issued Waterton Lakes National Park due Kenow fire information https co,[],206,0,206,en,0.1875,Neutral,ParksCanada_tweeter,"['water', 'park', 'lakes', 'or']",['park'],Environmental,['park'],Connecting Canadians with nature 
35,945660521977655297,2017-12-26 14:20:12,['https://t.co/cuqwmuN7Lh'],It’s #ThankYouNoteDay! We want to say thank YOU for making #Canada150 so amazing. ❤ https://t.co/cuqwmuN7Lh,ThankYouNoteDay want say thank making Canada150 amazing https co cuqwmuN7Lh,"['#ThankYouNoteDay', '#Canada150']",37,169,206,tl,0.6000000000000001,Positive,ParksCanada_tweeter,,['#canada150'],Social,[],unknown
36,928033113149706240,2017-11-07 22:55:10,['https://t.co/VLp3haXiji'],"100 years ago, where others failed, the Cdn Corps achieved a tactical victory capturing #Passchendaele Ridge in Belgium #CanadaRemembers https://t.co/VLp3haXiji",100 years ago others failed Cdn Corps achieved tactical victory capturing Passchendaele Ridge Belgium CanadaRemembers https co VLp3haXiji,"['#Passchendaele', '#CanadaRemembers']",67,136,203,en,-0.5,Negative,ParksCanada_tweeter,['or'],['#canadaremembers'],Social,[],unknown
37,898650874334990336,2017-08-18 21:00:39,['https://t.co/njw9sk6LGP'],A record-breaking 63 whooping crane chicks were counted in #WoodBuffaloNP in 2017! Making #conservation history in @spectacularNWT https://t.co/njw9sk6LGP,record breaking 63 whooping crane chicks counted WoodBuffaloNP 2017 Making conservation history spectacularNWT https co njw9sk6LGP,"['#WoodBuffaloNP', '#conservation']",40,155,195,en,0.0,Neutral,ParksCanada_tweeter,"['conservation', 'or']",[],unknown,"['conservation', 'conservation']",Connecting Canadians with nature 
38,915014827923341313,2017-10-03 00:45:09,"['https://t.co/DYCeWtNo', 'https://t.co/GntoHL2EDf']",A day of #hiking will take you to #TwinFalls. Share a photo of the historic teahouse built in 1908! #Canada150 https://t.co/DYCeWtNodU https://t.co/GntoHL2EDf,day hiking take TwinFalls Share photo historic teahouse built 1908 Canada150 https co DYCeWtNodU https co GntoHL2EDf,"['#hiking', '#TwinFalls', '#Canada150']",33,158,191,en,0.0,Neutral,ParksCanada_tweeter,['or'],"['#hiking', '#canada150']",Social,['hiking'],Connecting Canadians with nature 
39,922923213276905472,2017-10-24 20:30:15,"['https://t.co/hLy7plaOYO', 'https://t.co/VSZPX6fl5Y']",October 24-31 is #BatWeek! We're proud to protect #bats and their critical habitat throughout our sites! https://t.co/hLy7plaOYO @Bat_Week https://t.co/VSZPX6fl5Y,October 24 31 BatWeek proud protect bats critical habitat throughout sites https co hLy7plaOYO https co VSZPX6fl5Y,"['#BatWeek', '#bats']",54,132,186,en,0.4,Positive,ParksCanada_tweeter,,['#bats'],Environmental,"['habitat', 'habitat']",Healthy wildlife populations
40,928750340308160513,2017-11-09 22:25:11,['https://t.co/uSjOdFphFr'],"Too cute! ☺️ At birth, polar bear cubs like these are about the size of their mothers paw and weigh less than 1 kg! #PolarBearWeek https://t.co/uSjOdFphFr",cute birth polar bear cubs like size mothers paw weigh less kg PolarBearWeek https co uSjOdFphFr,['#PolarBearWeek'],24,161,185,en,0.1111111111111111,Neutral,ParksCanada_tweeter,,[],unknown,[],unknown
41,915925874427547648,2017-10-05 13:05:20,['https://t.co/Ymq7aRWiuG'],#Canada150 #FunFact: James Hector was kicked by his horse crossing through @YohoNP in 1858. That pass is now named Kicking Horse Pass NHS! https://t.co/Ymq7aRWiuG,Canada150 FunFact James Hector kicked horse crossing YohoNP 1858 pass named Kicking Horse Pass NHS https co Ymq7aRWiuG,"['#Canada150', '#FunFact']",47,136,183,en,0.0,Neutral,ParksCanada_tweeter,['or'],['#canada150'],Social,[],unknown
42,929053733203345411,2017-11-10 18:30:45,"['https://t.co/jzhaJGC7K', 'https://t.co/pvMBQOBxfz']","Here is Lt. Col. John McCrae, author of the famous “In Flanders Fields” poem, written during the 2nd #BattleOfYpres https://t.co/jzhaJGC7K1 https://t.co/pvMBQOBxfz",Lt Col John McCrae author famous Flanders poem written 2nd BattleOfYpres https co jzhaJGC7K1 https co pvMBQOBxfz,['#BattleOfYpres'],65,117,182,en,0.25,Neutral,ParksCanada_tweeter,['or'],[],unknown,[],unknown
43,928001615415701504,2017-11-07 20:50:01,"['https://t.co/2RmQQSAQtO', 'https://t.co/9RgdMUjOab']",Looking for the #SummerJob of a lifetime? Apply to become our 2018 #ParksCanada Youth Ambassador! https://t.co/2RmQQSAQtO @PCParksLife https://t.co/9RgdMUjOab,Looking SummerJob lifetime Apply become 2018 ParksCanada Youth Ambassador https co 2RmQQSAQtO PCParksLife https co 9RgdMUjOab,"['#SummerJob', '#ParksCanada']",84,95,179,en,0.0,Neutral,ParksCanada_tweeter,"['park', 'or', 'mer']",['#parkscanada'],Environmental,[],unknown
44,922086438627434496,2017-10-22 13:05:13,"['https://t.co/QgRP9hoQJm', 'https://t.co/hVRbnm7DYG']",Need a daily dose of cuteness? 🐰 Our wildlife favourites playlist on YouTube never disappoints! https://t.co/QgRP9hoQJm #SubscriberSunday https://t.co/hVRbnm7DYG,Need daily dose cuteness wildlife favourites playlist YouTube never disappoints https co QgRP9hoQJm SubscriberSunday https co hVRbnm7DYG,['#SubscriberSunday'],35,144,179,en,0.0,Neutral,ParksCanada_tweeter,['wildlife'],['wildlife'],Environmental,"['wildlife', 'wildlife']",Healthy wildlife populations
45,932383217566535681,2017-11-19 23:00:56,['https://t.co/AeiD8sO4Se'],Sundays in the park are not the same without a furry companion. Don’t forget this week’s #ParksChallenge is to show us your #PupsInParks! https://t.co/AeiD8sO4Se,Sundays park without furry companion forget ParksChallenge show us PupsInParks https co AeiD8sO4Se,"['#ParksChallenge', '#PupsInParks']",36,140,176,en,0.0,Neutral,ParksCanada_tweeter,"['park', 'or']","['park', '#parkschallenge']",Environmental,['park'],Connecting Canadians with nature 
46,910907816831016961,2017-09-21 16:45:22,['https://t.co/fPlgjV21mf'],"Did you know #NationalForestWeek starts this weekend? To celebrate, share a 📷 of you enjoying a forest… it’s this week’s #ParksChallenge! https://t.co/fPlgjV21mf",know NationalForestWeek starts weekend celebrate share enjoying ParksChallenge https co fPlgjV21mf,"['#NationalForestWeek', '#ParksChallenge']",48,126,174,en,0.625,Positive,ParksCanada_tweeter,"['park', 'or']",['#nationalforestweek'],Environmental,[],unknown
47,934496930356518912,2017-11-25 19:00:04,['https://t.co/Xa5o4oIJAk'],Take a walk on the wild side! See how #science helps bears adapt to new crossing structures 🐻 #ScienceWithAView https://t.co/Xa5o4oIJAk,Take walk wild side See science helps bears adapt new crossing structures ScienceWithAView https co Xa5o4oIJAk,"['#science', '#ScienceWithAView']",48,125,173,en,0.13068181818181818,Neutral,ParksCanada_tweeter,,[],unknown,[],unknown
48,924376528074563584,2017-10-28 20:45:13,"['https://t.co/2WP3z7B72Q', 'https://t.co/gmPTwXSB4S']",Exciting news for our Canadian ocean-lovers: over 5% of our oceans and coastlines are now protected! https://t.co/2WP3z7B72Q https://t.co/gmPTwXSB4S,Exciting news Canadian ocean lovers oceans coastlines protected https co 2WP3z7B72Q https co gmPTwXSB4S,[],44,127,171,en,0.375,Positive,ParksCanada_tweeter,"['oceans', 'coast']",['ocean'],Environmental,"['canadian', 'canadian', 'ocean', 'ocean']",Healthy coasts and oceans
49,906563056859324416,2017-09-09 17:00:50,"['https://t.co/CTa7b1DlP5', 'https://t.co/0LEhKjppwQ']",Millions of stars + 7 National Parks + 4 #DarkSkyPreserves = endless fun at our dark sky festivals! https://t.co/CTa7b1DlP5 https://t.co/0LEhKjppwQ,Millions stars National Parks DarkSkyPreserves endless fun dark sky festivals https co CTa7b1DlP5 https co 0LEhKjppwQ,['#DarkSkyPreserves'],43,126,169,en,-0.00416666666666667,Neutral,ParksCanada_tweeter,['park'],[],unknown,[],unknown
50,894191400388100097,2017-08-06 13:40:17,[],"RT @CanadianPM: Prime Minister Justin Trudeau and Ms. Sophie Grégoire Trudeau kayak near Gulf Islands National Park Reserve in Sidney, BC,…",RT CanadianPM Prime Minister Justin Trudeau Ms Sophie goire Trudeau kayak near Gulf Islands National Park Reserve Sidney BC,[],168,0,168,en,0.1,Neutral,ParksCanada_tweeter,"['eau', 'lands', 'park']","['minister', 'park']",Environmental,"['park', 'reserve', 'reserve', 'reserve']",Connecting Canadians with nature 
51,937827636948152320,2017-12-04 23:35:07,"['https://t.co/iiirhsNPU4', 'https://t.co/tsCXOaa2Ky']",Happy #WorldWildlifeConservationDay! 🦋🐻🐢 Parks Canada and its partners are working to help protect and recover 🇨🇦 wildlife! Learn more about how you can help: https://t.co/iiirhsNPU4 #Science https://t.co/tsCXOaa2Ky,Happy WorldWildlifeConservationDay Parks Canada partners working help protect recover wildlife Learn help https co iiirhsNPU4 Science https co tsCXOaa2Ky,"['#WorldWildlifeConservationDay', '#Science']",49,118,167,en,0.75,Positive,ParksCanada_tweeter,"['wildlife', 'conservation', 'park', 'or']",[],unknown,"['wildlife', 'wildlife']",Healthy wildlife populations
52,908782818389618691,2017-09-15 20:01:22,['https://t.co/FSgCIrqGqJ'],It was a fantastic summer! What was your favorite photo from your visit to a #ParksCanada place? Share it with us using #ParksChallenge! https://t.co/FSgCIrqGqJ,fantastic summer favorite photo visit ParksCanada place Share us using ParksChallenge https co FSgCIrqGqJ,"['#ParksCanada', '#ParksChallenge']",32,134,166,en,0.5625,Positive,ParksCanada_tweeter,"['park', 'or', 'mer']",['#parkscanada'],Environmental,[],unknown
53,897617688490594304,2017-08-16 00:35:08,['https://t.co/H537MYh7qT'],❤️ #Canada’s Arctic? You HAVE to see the breath-taking beauty of Tallurutiup Imanga/#LancasterSound to believe it! #TravelTuesday https://t.co/H537MYh7qT,Arctic see breath taking beauty Tallurutiup Imanga LancasterSound believe TravelTuesday https co H537MYh7qT,"['#Canada', '#LancasterSound', '#TravelTuesday']",37,123,160,en,0.0,Neutral,ParksCanada_tweeter,['arctic'],"['arctic', '#traveltuesday']",Social,[],unknown
54,925407362290208774,2017-10-31 17:01:23,['https://t.co/ki9xgEgeVo'],Little brown #bats are very efficient hunters capable of catching over 1K insects in just 1 hr! Talk about pest control! #BatWeek @Bat_Week https://t.co/ki9xgEgeVo,Little brown bats efficient hunters capable catching 1K insects hr Talk pest control BatWeek https co ki9xgEgeVo,"['#bats', '#BatWeek']",45,112,157,en,0.2875,Neutral,ParksCanada_tweeter,,"['#bats', '#batweek']",Environmental,[],unknown
55,924712689238233089,2017-10-29 19:01:00,['https://t.co/RZUu26WYqx'],#DYK #bats native to Canada are insect-eaters and typically devour half their weight in insects during a single night of hunting? #BatWeek https://t.co/RZUu26WYqx,DYK bats native Canada insect eaters typically devour half weight insects single night hunting BatWeek https co RZUu26WYqx,"['#DYK', '#bats', '#BatWeek']",51,103,154,en,-0.1349206349206349,Neutral,ParksCanada_tweeter,,"['#dyk', '#bats', '#batweek']",Environmental,[],unknown
