id,full_text,retweet_count,favorite_count,created_at
951501042302242817,"#ICYMI, members of Canadian Coast Guard Auxiliary, Canadian Coast Guard &amp; Harbour Authority of Old Perlican join MP Rogers at Tuesday’s announcement of new Search &amp; Rescue Lifeboat Station. https://t.co/42Tz7dw9mT #OceansProtectionPlan https://t.co/m4uJEjn6y9",4,11,2018-01-11 17:08:21
951449970539991040,Please report all suspicious fishing activities to your #DFONL office or @NLCrimeStoppers. https://t.co/kwhcr0TeWX,1,3,2018-01-11 13:45:24
951187332601872388,RT @DFO_MPO: Share your favourite pics this week from any of Canada’s coasts #MyCoast 📷 #WinterWonderland https://t.co/6wqKnyeLQX,4,0,2018-01-10 20:21:46
951165441765933056,RT @DFO_Science: A little bit – or a lot – of ice won’t stop our science! Watch the CCGS Louis S. St-Laurent on its way to do some #Arctic…,97,0,2018-01-10 18:54:47
951151937185107969,"Listen to #DFONL’s Bob Gregory &amp;  Jane Adey @TheBroadcastCBC talk about eelgrass, what it is &amp; why it’s important on ‘What’s Down There.' https://t.co/1qh3ppiZDK https://t.co/0gPsA9RdPm",4,6,2018-01-10 18:01:08
951144313215385602,"TIME CHANGE: #DFONL Inshore Fishery Outreach Hare Bay meeting is now 10 am - 12 pm, Jan. 19 at the Hare Bay Fire Hall. https://t.co/nNqZ5ARveh",3,1,2018-01-10 17:30:50
951137413753131010,"NEW: #DFONL Inshore Fishery Outreach meeting in Petty Harbour, Petty Harbour Fisherman's Centre, Jan 25, 6 - 8 pm.",6,7,2018-01-10 17:03:25
950842790996598786,RT @TheBroadcastCBC: Researcher Bob Gregory explains why #eelgrass is such a vital part of the #ocean #ecosystem @ 6:05 pm #hidefrompredato…,14,0,2018-01-09 21:32:41
950826321281802241,Tune into ‘What’s Down There’ on @TheBroadcastCBC at 6 NT to hear #DFONL’s Bob Gregory explain what eelgrass is &amp; how important it is to the ecosystem. https://t.co/wEVmNXfXD8,2,3,2018-01-09 20:27:15
950825293559844865,RT @CCG_GCC: New Search &amp; Rescue lifeboat station in Old Perlican announced today by Bonavista-Burin-Trinity MP Rogers on behalf of Ministe…,5,0,2018-01-09 20:23:10
950775408865234949,RT @Bart_1963: $5.6 million dollar life boat station goongin Old Perlican. @NTVNewsNL https://t.co/ALOaqqnGpx,4,0,2018-01-09 17:04:56
950774080545882113,RT @NewsroomGC: New @CCG_GCC Search and Rescue lifeboat station in Old Perlican will improve marine safety for east coast of NL https://t.c…,12,0,2018-01-09 16:59:39
950744370717786112,"See a seal hanging around your community? Laying about is normal behaviour. Please, leave it be. #DFONL https://t.co/N9yzZwGNiz",15,26,2018-01-09 15:01:36
950729422470025216,RT @CCG_GCC: Contribute to the protection of our waters by reporting marine pollution incidents: https://t.co/GQ30LTKEio https://t.co/DqIc2…,10,0,2018-01-09 14:02:12
950716075586543616,We're holding more #DFONL Inshore Fishery Outreach meetings along the northeast &amp; east coasts of the island of Nfld. starting Jan. 16. Get the details here: https://t.co/z9Ha21kBWr,3,6,2018-01-09 13:09:10
950435315323457538,It’s a new year and we have a new #ScienceWordoftheWeek. #DFONL research biologist Kate Dalley has a fun one to start us off in 2018 – crepuscular. https://t.co/MhjOcBGHU6,8,18,2018-01-08 18:33:32
950427243469209602,"On the twelfth day &amp; last day of #Fishmas, my true love sent to me: 12 SARA Species that we need to protect in Newfoundland &amp; Labrador. https://t.co/aPMaHzFIq6 #DFONL https://t.co/A7VeI5Uvtc",3,2,2018-01-08 18:01:27
950378584358686721,RT @NewsroomGC: MP Churence Rogers will announce a new @CCG_GCC #SearchandRescue Lifeboat Station for Newfoundland and Labrador https://t.c…,7,0,2018-01-08 14:48:06
950378261930020866,RT @CCG_GCC: Need information on #icebreaking services in your area? All you need to know here: https://t.co/tHXELM0N2A #StaySafe https://t…,18,0,2018-01-08 14:46:49
950344578254692354,We're holding more #DFONL Inshore Fishery Outreach meetings along the northeast &amp; east coasts of the island of Nfld. starting Jan. 16. Get the details here: https://t.co/z9Ha21kBWr,4,2,2018-01-08 12:32:58
950019424962142208,"On the eleventh day of #Fishmas, my true love sent to me: Nice photos of almost 11 whales. Don’t forget to keep your distance if you’re out photographing whales &amp; other mammals. https://t.co/s6lmIs8afs #DFONL https://t.co/abb6MgTvcd",3,6,2018-01-07 15:00:56
949656967697567745,"On the tenth day of #Fishmas, my true love sent to me: 10 Salmon a-Leaping. Don’t forget to help #DFONL Science by filling out your angling log. https://t.co/ux1M1yOris https://t.co/hXU2ASv9Wn",2,2,2018-01-06 15:00:39
949376449680760832,RT @DFO_Science: Find out how small capelin play a big role in the health of #Atlantic marine ecosystems https://t.co/al28AoHmi5 https://t.…,23,0,2018-01-05 20:25:58
949312139608674305,"RT @CCG_GCC: In the summer of 2018, we are opening an Inshore Rescue Boat Station in Rankin Inlet, staffed by Indigenous students from the…",20,0,2018-01-05 16:10:26
949294821159653376,"On the ninth day of #Fishmas, my true love sent to me: 9 Skates a skating - including an actual winter skate. If you see one, tell #DFONL's Carolyn Miri. https://t.co/2EFhsNjagE https://t.co/051wezCcTw",2,6,2018-01-05 15:01:37
948992923651248128,"RT @DFO_MPO: Sea turtles are amazing creatures, but unlike their land-based cousins, they cannot pull their limbs inside their shell. https…",12,0,2018-01-04 19:01:59
948971997870116865,"On the eighth day of #Fishmas, my true love sent to me: Eight Canadian Hydrographic Service hydrographers mapping the coastal waters of Newfoundland &amp; Labrador. https://t.co/tHXQcSLo5S #DFONL https://t.co/CbM1WAz66F",5,9,2018-01-04 17:38:49
948926126713384960,We're holding more #DFONL Inshore Fishery Outreach meetings along the northeast &amp; east coasts of the island of Nfld. starting Jan. 16. Get the details here: https://t.co/z9Ha21kBWr,4,2,2018-01-04 14:36:33
948902140658974722,"Mariners, please check the weather forecast before going on the water in winter. #StormChips not #StormShips #nlwx https://t.co/tUMfG57Cet https://t.co/BsWqtYoKLb",14,22,2018-01-04 13:01:14
948648147852713985,Listen to #DFONL’s Pierre Pepin &amp; Jane Adey @TheBroadcastCBC talk about the importance of phytoplankton  – the beginning of the ocean’s food chain on ‘What’s Down There.' https://t.co/crPYSNqPkO https://t.co/kiOvq84zQe,4,15,2018-01-03 20:11:58
948582269043736578,"Tune into ‘What’s Down There’ on @TheBroadcastCBC at 1 NT to hear #DFONL’s Pierre Pepin explain how marine species are linked, starting with the beginning of life in the ocean - microscopic plants called phytoplankton. https://t.co/d5Fmgfsnmd",12,26,2018-01-03 15:50:11
948570483276042240,"On the seventh day of #Fishmas, my true love sent to me: Seven new marine refuges in Newfoundland &amp; Labrador &amp; Nunavut. https://t.co/sejaQmWpwq #DFONL https://t.co/IlRt0jsy2s",3,3,2018-01-03 15:03:21
948284530724663297,RT @CCG_GCC: Are you a student with a strong interest in boating activities? We are #hiring student Inshore Rescue Boat Crew. For more info…,31,0,2018-01-02 20:07:05
948239248494354432,"RT @DFO_Science: While you chart your course for 2018, our Canadian Hydrographic Service is mapping seabeds and charting courses for marine…",9,0,2018-01-02 17:07:08
948210263479783424,"On the sixth day of #Fishmas, my true love sent to me: Six Capelin-A-Rolling during #CapelinRoll2017 #DFONL https://t.co/OpgnSgiAmN",3,10,2018-01-02 15:11:58
948185538397425664,We're holding more #DFONL Inshore Fishery Outreach meetings along the northeast &amp; east coasts of the island of Nfld. starting Jan. 16. Get the details here: https://t.co/z9Ha21kBWr,4,0,2018-01-02 13:33:43
947482759005646849,On the fifth day of #Fishmas my true love sent to me: Five Golden Cod. https://t.co/EEa2XC8HQz #DFONL https://t.co/l5tNNlb7SD,2,4,2017-12-31 15:01:07
947120248825761792,"On the fourth day of #fishmas, my true love sent to me: Four Calling @NLCrimeStoppers (1-800-222-8477). Let’s have a poaching-free 2018! #DFONL https://t.co/9KZ5jnWaM7",2,7,2017-12-30 15:00:38
946847484818722816,RT @CCG_GCC: #DYK? CCGS Louis S. St-Laurent is our largest ship at 120 m. long! The Louis recently returned from the  #Arctic! https://t.co…,10,0,2017-12-29 20:56:46
946799758349303808,RT @DFO_Science: Argo is an international #ocean monitoring system. Discover how our role in it helps us learn more about #OurOceans https:…,35,0,2017-12-29 17:47:07
946775379817181184,"On the third day of #Fishmas, my true love sent to me: Two NL MPAs - Eastport &amp; Gilbert Bay &amp; one Area of Interest - The Laurentian Channel. https://t.co/j23lGlgUfE https://t.co/hnu6boD8YR",4,7,2017-12-29 16:10:15
946445917963603969,RT @DFO_MPO: Our new marine refuges on Newfoundland and Labrador’s coast will help #conserve important habitat to Atlantic cod https://t.co…,5,0,2017-12-28 18:21:05
946403712213438464,"On the second day of #Fishmas, my true love sent to me: Two #Leatherback Turtles. If you see one, don’t forget to tell Jack Lawson. #DFONL https://t.co/9GeS4IEppK",4,5,2017-12-28 15:33:22
946387544895295488,"RT @CCG_GCC: #TBT to icebreaking in the arctic. We provide icebreaking services to ensure safe navigation, prevent the formation of ice jam…",11,0,2017-12-28 14:29:08
946111024939327489,'Get involved. Be open to new opportunities and seize them. You never know where they will lead you!' #DFONL @DFO_Science Joanne Morgan in ICES Journal of Marine Science. https://t.co/XJDdQPaEdR,1,4,2017-12-27 20:10:20
946081123452575744,RT @DFO_Science: Check out all the furry friends we spotted while conducting an aerial seal survey off the coast of northern #NL. How many…,5,0,2017-12-27 18:11:31
946033123606884352,"On the first day of #Fishmas, my true love sent to me: A Better Bag to keep the ocean clean. #DFONL https://t.co/2zqQRs5ExJ",8,18,2017-12-27 15:00:47
946000218172133378,RT @CCG_GCC: #DYK The Canadian Coast Guard College is designed to simulate life aboard a ship? It’s considered one of the most modern colle…,9,0,2017-12-27 12:50:02
945373241656397825,RT @CCG_GCC: Our personnel work 24/7/365 - keeping our waters safe. Happy Holidays to our crews and personel on and off duty. Thank you for…,37,0,2017-12-25 19:18:39
944947237313970177,"Due to coastal waters freeze-up in the Mary’s Harbour, Labrador area, persons travelling over sea ice should be aware some marine navigational aids haven’t been recovered from the water. Please be cautious &amp; safe while transiting the area via snow machine. https://t.co/MbGf7DCEfJ",0,0,2017-12-24 15:05:52
944586981195108352,"Due to coastal waters freeze-up in the Mary’s Harbour, Labrador area, persons travelling over sea ice should be aware some marine navigational aids haven’t been recovered from the water. Please be cautious &amp; safe while transiting the area via snow machine. https://t.co/MbGf7DCEfJ",5,4,2017-12-23 15:14:20
944304160924753920,More great photos from the Port de Grave Annual Boat Lighting – a wonderful tradition involving the community &amp; the Small Craft Harbour's Port de Grave Harbour Authority. Photos courtesy Joyce Morgan. https://t.co/vTweimdoFD,2,5,2017-12-22 20:30:30
944296863028666368,We here at #DFONL Communications want to wish everyone a happy &amp; safe holiday season. We’re looking forward to a great 2018! https://t.co/4vxDI9z9Ri,4,36,2017-12-22 20:01:30
944272004244561920,"Due to coastal waters freeze-up in the Mary’s Harbour, Labrador area, persons travelling over sea ice should be aware some marine navigational aids haven’t been recovered from the water. Please be cautious &amp; safe while transiting the area via snow machine. https://t.co/MbGf7DCEfJ",3,1,2017-12-22 18:22:44
944268646452551681,Happy Holidays from #DFONL’s Conservation &amp; Protection detachment in Bay Roberts. We monitor &amp; protect fisheries &amp; fish habitat on the Northeast Avalon. https://t.co/wXEIUkZRCH,3,10,2017-12-22 18:09:23
944228624248524803,Happy Holidays from #DFONL’s Shellfish sector &amp; CSAS @DFO_Science! We study shrimp/crab/lobster &amp; provide science advice to aid fisheries management. https://t.co/ofWQlxsPIV,1,11,2017-12-22 15:30:21
944196394340020224,It’s not too early to start planning for January. #DFONL is holding more Inshore Fishery Outreach meetings along the northeast &amp; east coasts of the island of Nfld. starting Jan. 16. Get the details here: https://t.co/z9Ha21kBWr,4,2,2017-12-22 13:22:17
943958608303321089,"RT @DFO_MPO: 7 new marine refuges off the coasts of Nunavut and Newfoundland and Labrador will protect corals, sponges, and habitats import…",81,0,2017-12-21 21:37:24
943941278802341888,RT @NewsroomGC: .@DFO_MPO Canada announces 7 new marine refuges off the coasts of Nunavut and Newfoundland https://t.co/8sUvMDg1gu,27,0,2017-12-21 20:28:33
943940727263948806,RT @CCG_GCC: #TBT to that time when CCGS Terry Fox &amp; crew joined Santa in the North Pole for some golf! #Icebreaking #Arctic https://t.co/V…,16,0,2017-12-21 20:26:21
943929832018186240,These amazing photos are from the Port de Grave Annual Boat Lighting – a tradition for 19 years that includes the community &amp; Small Craft Harbour's Port de Grave Harbour Authority. Photos courtesy Joyce Morgan. https://t.co/tTEmdmQurX,31,49,2017-12-21 19:43:03
943896337241780224,Season’s Greetings from staff at our #DFONL area office who provide services related to fisheries &amp; harbours in the Labrador Straits &amp; on the south &amp; west coasts of Newfoundland. https://t.co/whvzkB6FJv,0,4,2017-12-21 17:29:58
943867310510694401,Green crab is on our #invasivespecies most unwanted list. Make sure it doesn’t hitch a ride on your boat. #DFONL https://t.co/VueTrcgPRe,1,2,2017-12-21 15:34:37
943577297189302274,My last #DFOIntern tweet before heading back to school. Here I am with our #leatherback turtle made out of some of our #DFONL foodbank donations. https://t.co/KngVpidJXH,3,8,2017-12-20 20:22:13
943513488403640320,"Happy Holidays from #DFONL Pelagics sector @DFO_Science, the people who study those important little fish like capelin &amp; herring. https://t.co/eup12Eh7ep",4,13,2017-12-20 16:08:39
943478706303066112,Please report all suspicious fishing activities to your #DFONL office or @NLCrimeStoppers. https://t.co/3WsGKfi4y8,1,1,2017-12-20 13:50:27
943189960060030977,Happy Holidays from #DFONL Environmental Science researchers finishing up this year’s Atlantic Zonal Monitoring Program survey onboard the MV Fugro Discovery. https://t.co/oKumquWP5e,4,18,2017-12-19 18:43:04
943136978257793024,"RT @DFO_Science: The weather outside is frightful, but science is so delightful! 🎶 We’re mapping the Arctic seabed with our international p…",16,0,2017-12-19 15:12:32
943106262551719936,Happy Holidays from #DFONL Small Craft Harbours! We keep 263 harbours across NL in good repair with help from Harbour Authority volunteers. https://t.co/3ac0yn7FpE,0,9,2017-12-19 13:10:29
942897932256374786,"RT @CCG_GCC: With winter ice season coming, our seasonal SAR lifeboat stations in Lark Harbour and Port aux Choix, NL have closed. They’ll…",7,0,2017-12-18 23:22:39
942846909882003456,Today’s #ScienceWordoftheWeek is CSAS. It’s one you might have seen on a lot of our scientific documents. #DFONL’s Erika Parrill tells us what it means. https://t.co/AU4Y9cvHLP,4,5,2017-12-18 19:59:55
942835308323852288,Marine mammal research scientist Jack Lawson advises as we start our #leatherback turtle can-struction of #DFONL donations for NL food banks. Check back later in the week. https://t.co/uRDhHnZUX3,2,6,2017-12-18 19:13:49
942823555242356741,RT @DFO_Science: Our scientists are doing more research to better understand how oil behaves in water and to help protect #OurCoasts https:…,19,0,2017-12-18 18:27:07
942802866091282433,RT @DFO_Science: This cutie is helping us learn more about seal behaviour and ocean conditions – thanks buddy! #ArcticScience https://t.co/…,7,0,2017-12-18 17:04:54
942752986392088576,Winter Wonderland. #DFONL #stjohns HQ #nlwx https://t.co/zNFodon4Px,0,6,2017-12-18 13:46:42
941665611897364480,"If you see a #leatherback turtle, don't forget to tell Jack Lawson when &amp; where! Love to see your photos too! https://t.co/iUetW2JOfw",3,0,2017-12-15 13:45:51
941394797654405122,".@gemma_rayner, this is so true! Thanks for passing it on. https://t.co/lA26Zll6Mx",1,2,2017-12-14 19:49:44
941393619394662400,".@gemma_rayner, thanks for the shout-out! https://t.co/WPiumBPtrl",0,1,2017-12-14 19:45:03
941368719384735744,"RT @CCG_GCC: One of our favourite Canada #150Moment was when we met up with the @CanadaC3 folks in St. John’s, NL &amp; in the #Arctic! @canada…",7,0,2017-12-14 18:06:07
941305504680366081,RT @DFO_MPO: Should fishers go to court or get a ticket for minor violations? Tell us what you think. https://t.co/lnNxahCEq9,9,0,2017-12-14 13:54:55
941044364146626560,"Our #DFONL scientists had company during a recent multi-species survey onboard CCGS Teleost – a National Film Board crew filming educational videos for Canadian Junior High students as part of a @DFO_MPO, @Dalnews &amp; @OceanSchoolNow collaboration. https://t.co/E9Xl0jRdgt",7,11,2017-12-13 20:37:14
941013655252070400,RT @NewsroomGC: .@DFO_MPO wants to hear from you.Have your say on our public consultations on ticketing minor fisheries violations https://…,11,0,2017-12-13 18:35:13
940954096240128000,Please report all suspicious fishing activities to your #DFONL office or @NLCrimeStoppers. https://t.co/h7SUsIwcJ1,1,1,2017-12-13 14:38:33
940678949226663936,"RT @LabInstitute: #Labrador Institute &amp; @marineinstitute PhD student, Chelsea Boaler, is presenting her research tonight at the #ArcticChan…",10,0,2017-12-12 20:25:13
940646241775575040,"RT @DFO_Science: Buoy, oh buoy! Meet Roger Pigeon, who helped develop an automated buoy that monitors changes in #OurOceans
https://t.co/xt…",8,0,2017-12-12 18:15:15
940608738267934721,"RT @NRCan: Icebreakers, ice camps, autonomous underwater vehicles... our scientists collect data in one of harshest environments on Earth🌎…",12,0,2017-12-12 15:46:13
940594267298451456,"Participants from around the world, including 6 survey-going employees from @DFO_NL, @DFO_MAR, @DFO_CCG_Quebec, @DFO_Central enjoyed week-long International Survey Trawl Course @marineinstitute. https://t.co/SlHUSlNN7Q",10,12,2017-12-12 14:48:43
940571473495904257,Reminder: Your #NLSalmon angling log is online. Fill it out -  we’ll do the rest! https://t.co/w54ZJJsCkQ,0,0,2017-12-12 13:18:08
940312373721694208,"RT @CCG_GCC: We’ve finished seasonal lifting of marine aids to navigation in the Lake Melville/Goose Bay, NL area. But some year-round floa…",9,0,2017-12-11 20:08:34
940304404816777218,Thanks for working with us @marineinstitute!,1,6,2017-12-11 19:36:54
940304148213444608,RT @Dom_Robert7: New paper revisiting the drivers of #Newfoundland #capelin recruitment out today! Collaborative work between @DFO_NL and @…,16,0,2017-12-11 19:35:53
940287837680828417,"What’s ovigerous? Well for starters, it’s today’s #ScienceWordoftheWeek. #DFONL’s Elizabeth Coughlan tells us what it means. https://t.co/orgmU0ZI3I",9,20,2017-12-11 18:31:04
940233123715010562,You can help us learn more about #NLSalmon by remembering to return your angling log. #DFONL https://t.co/aiSJUMvIjD,0,0,2017-12-11 14:53:40
939860752109883392,They're green. They're mean. Recognize. Remove. Report #GreenCrab to #DFONL. #InvasiveSpecies https://t.co/mzfhDI5MAU,1,1,2017-12-10 14:13:59
939203723024322560,"RT @DFO_MPO: #FunFactFriday If a starfish is injured by being split in half, each half can grow into 2 separate starfish, just like an eart…",14,0,2017-12-08 18:43:11
939161796547698689,Here’s a timely message from #DFONL’s Ron Burton 😄: Please use caution on highway near St. Anthony airport folks. Santa's reindeer are feeding preparing for their busy night on the 24th! https://t.co/2m3fjHmQt7,7,14,2017-12-08 15:56:35
939156394007302144,RT @CCG_GCC: #FunFactFriday 2017 marks our 50th Vessel Traffic Services anniversary. We are #CCGProud of our 24/7 Marine Communications and…,17,0,2017-12-08 15:35:07
939134239261515777,Please report all suspicious fishing activities to your #DFONL office or @NLCrimeStoppers. https://t.co/Hm3KxKKcib,1,0,2017-12-08 14:07:05
938867098255872000,Check out our latest update on convictions for fisheries violations: https://t.co/XaV6xDxTm8,0,0,2017-12-07 20:25:34
938461163423223809,#DFONL Real Property celebrating installation of final steel at new CCG Atlantic Regional Headquarters in #stjohns. https://t.co/llfpYYs8o5,8,12,2017-12-06 17:32:31
938422424240041985,"#DFONL wants to hear from you! Inshore #NLFishery outreach meeting tonight, St. Anthony, 6-8 pm, Lion's Club. https://t.co/qJJy9pVtGi",3,2,2017-12-06 14:58:35
938101800820989952,"RT @EAC_Marine: Up now is Pierre Pepin, Senior Oceanographer @DFO_MPO @DFO_Science #CanadasOceans2020 https://t.co/6hGKi9ty5Y",2,0,2017-12-05 17:44:33
938087168207151104,RT @CCG_GCC: Do you have what you need to apply to the Canadian Coast Guard #College? See if you are eligible. #STEM https://t.co/l5WoDfaWL…,10,0,2017-12-05 16:46:24
938035575549984768,"#DFONL wants to hear from you! Inshore #NLFishery outreach meeting St. Anthony, Dec. 6, 6-8 pm, Lion's Club. https://t.co/qJJy9pVtGi",3,5,2017-12-05 13:21:23
937787405633024001,"We want to thank @walshlily05 again for sending in her salmon log!!! All the info on her card has been entered into our database. And, a reminder to everyone, send in your logs if you haven’t already. #DFONL https://t.co/KECa1oPiWj https://t.co/1QPCXnBbdG",8,18,2017-12-04 20:55:15
937752180022444033,#DFONL’s Paul Regular defines natural mortality - today’s #ScienceWordoftheWeek. It’s an important concept in science &amp; fishery management. https://t.co/dB6hAk797K,11,14,2017-12-04 18:35:16
937672944976789509,"#DFONL wants to hear from you! Inshore #NLFishery outreach meeting St. Anthony, Dec. 6, 6-8 pm, Lion's Club. https://t.co/qJJy9pVtGi",2,1,2017-12-04 13:20:25
937385905874227201,"If you see a #leatherback turtle, don't forget to tell Jack Lawson when &amp; where! Love to see your photos too! https://t.co/0zqDp96AXv",13,13,2017-12-03 18:19:50
936997382193074177,Green crab is on our #invasivespecies most unwanted list. Make sure it doesn’t hitch a ride on your boat. #DFONL https://t.co/uwRLmTTSyV,3,3,2017-12-02 16:35:59
936659021876121600,"RT @DFO_MPO: Watch out! The Oyster Thief – also called “Dead Man’s Fingers”, is an invasive green algae shaped like a small shrub that atta…",8,0,2017-12-01 18:11:27
936642699876356096,RT @NewsroomGC: Canada reaches agreement with 8 states &amp; EU to prevent unregulated fishing in high seas of central Arctic Ocean https://t.c…,24,0,2017-12-01 17:06:36
936591577744539650,"#DFONL wants to hear from you! Inshore #NLFishery outreach meeting St. Anthony, Dec. 6, 6-8 pm, Lion's Club. https://t.co/qJJy9pVtGi",0,0,2017-12-01 13:43:27
936275129239261184,RT @DFO_MPO: Opal squid are nature’s mood rings 💍. Their colour changes with their moods or when they want to blend into their environment…,10,0,2017-11-30 16:46:00
936228682632491009,"#DFONL wants to hear from you! Inshore #NLFishery outreach meeting St. Anthony, Dec. 6, 6-8 pm, Lion's Club. https://t.co/qJJy9pVtGi",0,0,2017-11-30 13:41:26
935934481403400197,RT @CCG_GCC: Hearing the call of the sea? The CCG College may be for you. Apply here: https://t.co/XN6M6adMKf https://t.co/SbEMIX3c9C,14,0,2017-11-29 18:12:23
935884656020508672,"RT @DFO_Science: Like a 🌲, the age of most 🐟 can be determined by the rings of their otolith (their earbone)
https://t.co/MX1raVAXwl https:…",10,0,2017-11-29 14:54:24
935876774751358976,"#DFONL wants to hear from you! Inshore #NLFishery outreach meeting St. Anthony, Dec. 6, 6-8 pm, Lion's Club. https://t.co/qJJy9pVtGi",1,1,2017-11-29 14:23:05
935577059371438080,"Welcome home, CCGS Henry Larsen! #CCGProud. https://t.co/XAIVkP10Li",3,5,2017-11-28 18:32:07
935558664194330627,Station 27! https://t.co/gkO6QQGfVM,0,1,2017-11-28 17:19:02
935527144121405441,Please report all suspicious fishing activities to your #DFONL office or @NLCrimeStoppers. https://t.co/knSUcFhBS2,3,1,2017-11-28 15:13:47
935225124093120512,#DFONL Research Scientist Bob Gregory defines cannibalism - today’s #ScienceWordoftheWeek. Apparently it’s a fish-eat-fish world out there. https://t.co/FGB2H06928,4,11,2017-11-27 19:13:39
935157944710303745,"#DFONL wants to hear from you! Inshore #NLFishery outreach meeting St. Anthony, Dec. 6, 6-8 pm, Lion's Club. https://t.co/qJJy9pVtGi",5,1,2017-11-27 14:46:43
935137565610561538,"RT @CCG_GCC: 2/2 #Bravozulu to our partners @environmentca and @Transport_gc and the crews of the CCGS Sir William Alexander, Placentia Hop…",11,0,2017-11-27 13:25:44
935137503631290368,"RT @CCG_GCC: 1/2 MV Baby Leeyn is now in port at Argentia, Newfoundland and Labrador. Our Environmental Response team did excellent work pr…",25,0,2017-11-27 13:25:29
934857461479165952,You can help us learn more about #NLSalmon by remembering to return your angling log. #DFONL https://t.co/aiSJUMvIjD,2,1,2017-11-26 18:52:42
934436826571517953,They're green. They're mean. Recognize. Remove. Report #GreenCrab to #DFONL. #InvasiveSpecies https://t.co/tZyFUYMRAX,5,2,2017-11-25 15:01:15
934159436129669120,"RT @CCG_GCC: We use solar &amp; wind energy to power our light stations at remote locations like Green Island, Fortune Bay, Newfoundland and La…",22,0,2017-11-24 20:39:00
934136392132841472,"ICYMI: #DFONL’s Fraser Davidson &amp; Philip Sargent explain the science of how a message in a bottle travelled across the Atlantic fr. Salvage to France &amp; a Gooseneck Barnacle got picked up along the way @StJohnsTelegram
https://t.co/SlA5S4um9n",6,11,2017-11-24 19:07:25
934090023871315968,ICYMI: #DFONL researchers Corey Morris &amp; Dan Porter describe the garbage they discovered in some NL harbours on @CBCTheNational #NLTrashTalk https://t.co/7JzGAxvB25,1,0,2017-11-24 16:03:10
934065426304327680,RT @seamap: Great work from our lab done in collaboration with @DFO_NL and @GeolSurveyCan https://t.co/IkDFzpVTUQ,1,0,2017-11-24 14:25:26
933762563799748609,Please report all suspicious fishing activities to your #DFONL office or @NLCrimeStoppers. https://t.co/buz5kXg3Cg,1,0,2017-11-23 18:21:58
