Unnamed: 0,mediaid,video_url,owner_username,url,tagged_users,comments,typename,caption,likes,shortcode,date,caption_mentions,is_video,id,caption_hashtags,owner_id,text_filtered,text_tokenized,text_stemmed
61,1.41091e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/95c6bb4cf283e83fba00019116e46844/5ADEB0DB/t51.2885-15/e35/24332214_1754677771500224_6589193969161207808_n.jpg,[],0,GraphImage,"!Thanks to researchers at the Dr. Neil Trivett Global Atmosphere Watch Lab in Alert, Nunavut! You’ve helped us better understand our North, & pollutant transport for years.",71,BOUjY7GgnSR,2016-12-22T05:29:49,[],False,2016-12-22_05-29-49,"[""coolscientistalert"",""climate"",""arcticscience"",""naturephotography"",""winterincanada"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""canada"",""nunavut"",""explorecanada"",""hiddengems"",""environmentcanada""]",3913900802,Thanks researchers Dr Neil Trivett Global Atmosphere Watch Lab Alert Nunavut helped us better understand North pollutant transport years,"['Thanks', 'researchers', 'Dr', 'Neil', 'Trivett', 'Global', 'Atmosphere', 'Watch', 'Lab', 'Alert', 'Nunavut', 'helped', 'us', 'better', 'understand', 'North', 'pollutant', 'transport', 'years']","[u'thank', u'research', 'dr', u'neil', u'trivett', u'global', u'atmospher', u'watch', u'lab', u'alert', u'nunavut', u'help', 'us', u'better', u'understand', u'north', u'pollut', u'transport', u'year']"
62,1.41096e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/420853c729e8ed2b0917a2b3605cd3bd/5AFDF768/t51.2885-15/e35/25005245_223429021558468_9157319730514624512_n.jpg,[],0,GraphImage,"might know nothing, but our and research crew is full of knowledge! The team crossed the and by to take systematic snow measurements in regions for the first time. These new measurements, combined with measurements previously-made, indicate the tundra snow region stretches more than km across Arctic and subarctic North America. Here’s their camp in a valley near Aberdeen Lake, . Careful, there might be …",52,BOUu2v4gww-,2016-12-22T07:10:00,[],False,2016-12-22_07-10-00,"[""jonsnow"",""environment"",""climatechange"",""northwestterritories"",""nunavut"",""snowmobile"",""nunavut"",""nightwalkers"",""arcticscience"",""naturephotography"",""winteriscoming"",""winterincanada"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""canada"",""hiddengems"",""environmentcanada""]",3913900802,might know nothing research crew full knowledge team crossed take systematic snow measurements regions first time new measurements combined measurements previously made indicate tundra snow region stretches km across Arctic subarctic North America camp valley near Aberdeen Lake Careful might,"['might', 'know', 'nothing', 'research', 'crew', 'full', 'knowledge', 'team', 'crossed', 'take', 'systematic', 'snow', 'measurements', 'regions', 'first', 'time', 'new', 'measurements', 'combined', 'measurements', 'previously', 'made', 'indicate', 'tundra', 'snow', 'region', 'stretches', 'km', 'across', 'Arctic', 'subarctic', 'North', 'America', 'camp', 'valley', 'near', 'Aberdeen', 'Lake', 'Careful', 'might']","[u'might', u'know', u'noth', u'research', u'crew', u'full', u'knowledg', u'team', u'cross', u'take', u'systemat', u'snow', u'measur', u'region', u'first', u'time', u'new', u'measur', u'combin', u'measur', u'previous', u'made', u'indic', u'tundra', u'snow', u'region', u'stretch', 'km', u'across', u'arctic', u'subarct', u'north', u'america', u'camp', u'valley', u'near', u'aberdeen', u'lake', u'care', u'might']"
63,1.41167e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bc3b4fa9db050e2c26bcfa9ff2d90d19/5AF71788/t51.2885-15/e35/24838351_302778926896656_4856962645695135744_n.jpg,[],2,GraphImage,"Is this a photo of Santa’s village? No it’s our Alert Lab built in where scientists monitors background concentrations of trace gases, aerosols, and organic pollutants.",41,BOXRsJPghBF,2016-12-23T06:52:52,[],False,2016-12-23_06-52-52,"[""retro"",""arcticscience"",""naturephotography"",""winterincanada"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""canada"",""tbt"",""throwback"",""nunavut"",""environmentcanada""]",3913900802,photo village Alert Lab built scientists monitors background concentrations trace gases aerosols organic pollutants,"['photo', 'village', 'Alert', 'Lab', 'built', 'scientists', 'monitors', 'background', 'concentrations', 'trace', 'gases', 'aerosols', 'organic', 'pollutants']","[u'photo', u'villag', u'alert', u'lab', u'built', u'scientist', u'monitor', u'background', u'concentr', u'trace', u'gase', u'aerosol', u'organ', u'pollut']"
64,1.41526e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2a57fa4159dfaf96085038b90f02b4e3/5AE86284/t51.2885-15/e35/25010406_1619843021410932_5557343984856072192_n.jpg,[],2,GraphImage,"Basked in sunrise glow! Our Dr. Neil Trivett Global Atmosphere Watch Lab in Alert, Nunavut has been monitoring the atmosphere for the last years.",51,BOj_9ejgduJ,2016-12-28T05:28:05,[],False,2016-12-28_05-28-05,"[""arcticscience"",""naturephotography"",""winterincanada"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""canada"",""nunavut"",""explorecanada"",""hiddengems"",""environmentcanada""]",3913900802,Basked sunrise glow Dr Neil Trivett Global Atmosphere Watch Lab Alert Nunavut monitoring atmosphere last years,"['Basked', 'sunrise', 'glow', 'Dr', 'Neil', 'Trivett', 'Global', 'Atmosphere', 'Watch', 'Lab', 'Alert', 'Nunavut', 'monitoring', 'atmosphere', 'last', 'years']","[u'bask', u'sunris', u'glow', 'dr', u'neil', u'trivett', u'global', u'atmospher', u'watch', u'lab', u'alert', u'nunavut', u'monitor', u'atmospher', u'last', u'year']"
65,1.41531e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0c4e634a5b2b2cd895fc260a7708805a/5AFA6A8A/t51.2885-15/e35/24846017_146585162731166_3091033296587456512_n.jpg,[],1,GraphImage,Step inside our Alert Observatory in Nunavut! Scientists have been working there for years providing Greenhouse gases () and atmospheric data.,55,BOkNLLBgGw3,2016-12-28T07:23:33,[],False,2016-12-28_07-23-33,"[""ghg"",""arcticscience"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""canada"",""nunavut"",""behindthescenes"",""environmentcanada""]",3913900802,Step inside Alert Observatory Nunavut Scientists working years providing Greenhouse gases atmospheric data,"['Step', 'inside', 'Alert', 'Observatory', 'Nunavut', 'Scientists', 'working', 'years', 'providing', 'Greenhouse', 'gases', 'atmospheric', 'data']","[u'step', u'insid', u'alert', u'observatori', u'nunavut', u'scientist', u'work', u'year', u'provid', u'greenhous', u'gase', u'atmospher', u'data']"
66,1.41599e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/aaaf0b463740c973c77f60920c276701/5AF7FDFE/t51.2885-15/e35/25008313_1964996753826568_2918991419404189696_n.jpg,[],2,GraphImage,alert! Our research scientists mapped snow depth using self-recording GPS depth probes. The depth probe was powered by rechargeable batteries and was linked to a data-logger and GPS antenna unit carried by the snow-surveyor in a backpack. ,49,BOmmzAyguMq,2016-12-29T05:45:55,[],False,2016-12-29_05-45-55,"[""cooltech"",""gps"",""technology"",""arcticscience"",""snowpack"",""sciencenerd"",""canenvironment"",""canada"",""instascience"",""adventures"",""arcticscienceadventures"",""scientistofinstagram"",""climatescience"",""ice"",""frozen"",""winterwonderland"",""canenvironment"",""environmentcanada""]",3913900802,alert research scientists mapped snow depth using self recording GPS depth probes depth probe powered rechargeable batteries linked data logger GPS antenna unit carried snow surveyor backpack,"['alert', 'research', 'scientists', 'mapped', 'snow', 'depth', 'using', 'self', 'recording', 'GPS', 'depth', 'probes', 'depth', 'probe', 'powered', 'rechargeable', 'batteries', 'linked', 'data', 'logger', 'GPS', 'antenna', 'unit', 'carried', 'snow', 'surveyor', 'backpack']","[u'alert', u'research', u'scientist', u'map', u'snow', u'depth', u'use', u'self', u'record', u'gps', u'depth', u'probe', u'depth', u'probe', u'power', u'recharg', u'batteri', u'link', u'data', u'logger', u'gps', u'antenna', u'unit', u'carri', u'snow', u'surveyor', u'backpack']"
67,1.41599e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1528fc26dd690ec452a5c168662bda20/5AE9B1FD/t51.2885-15/e35/24845302_1861605050796530_5242350039690379264_n.jpg,[],1,GraphImage,How stunning is this?!Morning glow outside our Alert Lab in Nunavut. NaturePhotography,90,BOmnOrBga7i,2016-12-29T05:49:42,[],False,2016-12-29_05-49-42,"[""arcticscience"",""winterincanada"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""canada"",""nunavut"",""explorecanada"",""hiddengems"",""environmentcanada""]",3913900802,stunning Morning glow outside Alert Lab Nunavut NaturePhotography,"['stunning', 'Morning', 'glow', 'outside', 'Alert', 'Lab', 'Nunavut', 'NaturePhotography']","[u'stun', u'morn', u'glow', u'outsid', u'alert', u'lab', u'nunavut', u'naturephotographi']"
68,1.41673e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8c4113cf05c9971f76e79f8ddcc9720b/5AFEB08A/t51.2885-15/e35/25008964_331982750616781_5655153627275198464_n.jpg,[],0,GraphImage,A scientist on a multi-kilometre snow transect across tundra snow. These on-the-ground measurements help scientists better understand the characteristics of snow. The data collected is used to refine computer models used to predict climate change. CanEnvironment,50,BOpOJjjg5So,2016-12-30T06:08:16,[],False,2016-12-30_06-08-16,"[""tundra"",""arcticscience"",""tundra"",""snow"",""arctic"",""canada"",""instascience"",""adventures"",""arcticscienceadventures"",""scientistofinstagram"",""climatescience"",""ice"",""frozen"",""winterwonderland"",""canenvironment"",""environmentcanada""]",3913900802,scientist multi kilometre snow transect across tundra snow ground measurements help scientists better understand characteristics snow data collected used refine computer models used predict climate change CanEnvironment,"['scientist', 'multi', 'kilometre', 'snow', 'transect', 'across', 'tundra', 'snow', 'ground', 'measurements', 'help', 'scientists', 'better', 'understand', 'characteristics', 'snow', 'data', 'collected', 'used', 'refine', 'computer', 'models', 'used', 'predict', 'climate_change', 'CanEnvironment']","[u'scientist', u'multi', u'kilometr', u'snow', u'transect', u'across', u'tundra', u'snow', u'ground', u'measur', u'help', u'scientist', u'better', u'understand', u'characterist', u'snow', u'data', u'collect', u'use', u'refin', u'comput', u'model', u'use', u'predict', u'climate_chang', u'canenviron']"
69,1.41676e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9a9bb203dc6b4dff113a16de51f09b0e/5AED21B8/t51.2885-15/e35/25012026_892065847634337_6395800821707046912_n.jpg,[],2,GraphImage,"Two climate scientists touch down to do snow surveys near Eureka,. This was just one stop in an international research project to findout how and snow properties differ.    ",57,BOpWp6rgAvn,2016-12-30T07:22:35,[],False,2016-12-30_07-22-35,"[""nunavut"",""arctic"",""subarctic"",""arcticscience"",""canenvironment"",""canada"",""instascience"",""adventures"",""arcticscienceadventues"",""scientistofinstagram"",""eureka"",""climatescience"",""winterwonderland"",""canenvironment"",""environmentcanada""]",3913900802,Two climate scientists touch snow surveys near Eureka one stop international research project findout snow properties differ,"['Two', 'climate', 'scientists', 'touch', 'snow', 'surveys', 'near', 'Eureka', 'one', 'stop', 'international', 'research', 'project', 'findout', 'snow', 'properties', 'differ']","[u'two', u'climat', u'scientist', u'touch', u'snow', u'survey', u'near', u'eureka', u'one', u'stop', u'intern', u'research', u'project', u'findout', u'snow', u'properti', u'differ']"
70,1.41965e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/16fca4773d9c65bd7e92b6fbfd2c755a/5AFA1EEE/t51.2885-15/e35/24838458_824803227706150_4584350308229971968_n.jpg,[],5,GraphImage,"Tag a friend who can’t compete with puffins! The Tufted spends most of its life at sea, coming to land only to breed during a few critical months. Puffins are powerful flyers, beating their wings -400 times a minute to achieve speeds up to kph (40 mph). That would have just about any human puff-in through the day. : Catherine Jardine, Birds Studies Canada",57,BOznATYgJSC,2017-01-03T06:57:52,[],False,2017-01-03_06-57-52,"[""puffin"",""puffin"",""bc"",""explorebc"",""wildlife"",""wildlifephotography"",""puffinofinstagram"",""instabirds"",""nature"",""naturephotography"",""protectedarea"",""scottislands"",""canenvironment"",""breeding"",""birdlovers"",""seaanimals"",""birdwatching"",""environmentcanada""]",3913900802,Tag friend compete puffins Tufted spends life sea coming land breed critical months Puffins powerful flyers beating wings 400 times minute achieve speeds kph 40 mph would human puff day Catherine Jardine Birds Studies Canada,"['Tag', 'friend', 'compete', 'puffins', 'Tufted', 'spends', 'life', 'sea', 'coming', 'land', 'breed', 'critical', 'months', 'Puffins', 'powerful', 'flyers', 'beating', 'wings', '400', 'times', 'minute', 'achieve', 'speeds', 'kph', '40', 'mph', 'would', 'human', 'puff', 'day', 'Catherine', 'Jardine', 'Birds', 'Studies', 'Canada']","[u'tag', u'friend', u'compet', u'puffin', u'tuft', u'spend', u'life', u'sea', u'come', u'land', u'breed', u'critic', u'month', u'puffin', u'power', u'flyer', u'beat', u'wing', u'400', u'time', u'minut', u'achiev', u'speed', u'kph', '40', u'mph', u'would', u'human', u'puff', u'day', u'catherin', u'jardin', u'bird', u'studi', u'canada']"
71,1.42038e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0250734e1489b5d99034470e0f763add/5ADC83D9/t51.2885-15/e35/24331954_1918051621856285_8834826866939396096_n.jpg,[],0,GraphImage,"!Our Dr Neil Trivett Global Atmosphere Watch Lab in Alert, Nunavut was named to honour this man (1943-2002) who founded it in . ",39,BO2NtQtgqj1,2017-01-04T07:14:32,[],False,2017-01-04_07-14-32,"[""coolscientistalert"",""arcticscience"",""hero"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""canada"",""throwback"",""nunavut"",""environmentcanada""]",3913900802,Dr Neil Trivett Global Atmosphere Watch Lab Alert Nunavut named honour man 1943 2002 founded,"['Dr', 'Neil', 'Trivett', 'Global', 'Atmosphere', 'Watch', 'Lab', 'Alert', 'Nunavut', 'named', 'honour', 'man', '1943', '2002', 'founded']","['dr', u'neil', u'trivett', u'global', u'atmospher', u'watch', u'lab', u'alert', u'nunavut', u'name', u'honour', u'man', u'1943', u'2002', u'found']"
72,1.42108e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/58535d9d4c182a22899613996611a05f/5ADC961D/t51.2885-15/e35/25007251_1652581288118219_3442188779031363584_n.jpg,[],3,GraphImage,"Here are cool photos of our Alert lab.The lab was built in ’86, eanded in ‘92 and houses programs from + international research institutions. FLABBERGASTING! We know!.",44,BO4sS6lgXTU,2017-01-05T06:20:18,[],False,2017-01-05_06-20-18,"[""retro"",""arcticscience"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""canada"",""tbt"",""throwback"",""nunavut"",""environmentcanada""]",3913900802,cool photos Alert lab lab built 86 eanded 92 houses programs international research institutions FLABBERGASTING know,"['cool', 'photos', 'Alert', 'lab', 'lab', 'built', '86', 'eanded', '92', 'houses', 'programs', 'international', 'research', 'institutions', 'FLABBERGASTING', 'know']","[u'cool', u'photo', u'alert', u'lab', u'lab', u'built', '86', u'eand', '92', u'hous', u'program', u'intern', u'research', u'institut', u'flabbergast', u'know']"
73,1.42182e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2a65f1f0ee3828df149884d9ecf4e04a/5AE0210A/t51.2885-15/e35/25010539_419388821811397_7331206327538024448_n.jpg,[],7,GraphImage,Can you identify that bird? .......,54,BO7T1yxgO-D,2017-01-06T06:44:19,[],False,2017-01-06_06-44-19,"[""wildlife"",""explorebc"",""birds"",""wetlands"",""instabirds"",""wildlifephotography"",""birdsofinstagram"",""birdnerds"",""canenvironment"",""lovebird"",""lovebirds"",""cute"",""birdy"",""birder"",""featheredfriends"",""birdwatching"",""landscape"",""protectedarea"",""canada"",""nature"",""naturelove"",""timetoconnect"",""environmentcanada""]",3913900802,identify bird,"['identify', 'bird']","[u'identifi', u'bird']"
74,1.42549e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9c78a525412e1d83da84d7d93ebf4c46/5AEAFF67/t51.2885-15/e35/25038499_175305143056760_6303296812518211584_n.jpg,[],3,GraphImage,They see me rollin’ These ducks were perfectly happy and just kept swimming in Alaksen National wildlife Area last fall.,45,BPIWZDrgvy4,2017-01-11T08:16:44,[],False,2017-01-11_08-16-44,"[""wildlife"",""explorebc"",""birds"",""wetlands"",""instabirds"",""wildlifephotography"",""ducks"",""duck"",""ducksofinstagram"",""instaduck"",""mightyducks"",""birdsofinstagram"",""birdnerds"",""canenvironment"",""lovebird"",""lovebirds"",""cute"",""birdy"",""birder"",""featheredfriends"",""birdwatching"",""landscape"",""protectedarea"",""canada"",""nature"",""naturelove"",""timetoconnect"",""environmentcanada""]",3913900802,see ducks perfectly happy kept swimming Alaksen National wildlife Area last fall,"['see', 'ducks', 'perfectly', 'happy', 'kept', 'swimming', 'Alaksen', 'National', 'wildlife', 'Area', 'last', 'fall']","[u'see', u'duck', u'perfect', u'happi', u'kept', u'swim', u'alaksen', u'nation', u'wildlif', u'area', u'last', u'fall']"
75,1.42634e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bce1e095e5eb0f1ca8e148cbb3291f7a/5AF0C727/t51.2885-15/e35/25013340_152330835390163_3123615472545693696_n.jpg,[],0,GraphImage,": This was the Ontario Weather Centre computer room at the Pearson Airport Malton weather officeAt the time, forecast maps were hand drawn by forecasters and sent via big scanners on the ""digital"" facsimile circuits to other weather centres. :John Botari •••",59,BPLX2kmAJOh,2017-01-12T12:27:14,[],False,2017-01-12_12-27-14,"[""tbt"",""1990s"",""weather"",""forecast"",""weatherforecast"",""canada"",""canadianweather"",""supercomputer"",""computer"",""weatheroffice"",""meteorologists"",""instaweather"",""flashback"",""environmentcanada"",""environmentcan""]",3913900802,Ontario Weather Centre computer room Pearson Airport Malton weather officeAt time forecast maps hand drawn forecasters sent via big scanners digital facsimile circuits weather centres John Botari,"['Ontario', 'Weather', 'Centre', 'computer', 'room', 'Pearson', 'Airport', 'Malton', 'weather', 'officeAt', 'time', 'forecast', 'maps', 'hand', 'drawn', 'forecasters', 'sent', 'via', 'big', 'scanners', 'digital', 'facsimile', 'circuits', 'weather', 'centres', 'John', 'Botari']","[u'ontario', u'weather', u'centr', u'comput', u'room', u'pearson', u'airport', u'malton', u'weather', u'officeat', u'time', u'forecast', u'map', u'hand', u'drawn', u'forecast', u'sent', u'via', u'big', u'scanner', u'digit', u'facsimil', u'circuit', u'weather', u'centr', u'john', u'botari']"
76,1.42694e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0788b0bc570e7db60bb0423d9a2f6778/5AE76F1E/t51.2885-15/e35/24178211_151359228828749_3263402128156131328_n.jpg,[],6,GraphImage,"Despite having the latest in technology, meteorologists still perform a hand analysis of weather maps daily at the Prairie and Arctic Storm Prediction Centre in Edmonton. Colouring is one of the best parts of the job! ",98,BPNhaDKAK4N,2017-01-13T08:29:12,[],False,2017-01-13_08-29-12,"[""colouringisforadultstoo"",""colouring"",""coloring"",""handdrawing"",""meteorology"",""deskjob"",""busyatwork"",""yeg"",""alberta"",""wx"",""stormwarning"",""severeweather"",""computer"",""setup"",""weather"",""weatherlive"",""weathernerd"",""mapmaker"",""mymap"",""photooftheday"",""seasons"",""meteorologists"",""instaweather"",""environmentcan"",""environmentcanada""]",3913900802,Despite latest technology meteorologists still perform hand analysis weather maps daily Prairie Arctic Storm Prediction Centre Edmonton Colouring one best parts job,"['Despite', 'latest', 'technology', 'meteorologists', 'still', 'perform', 'hand', 'analysis', 'weather', 'maps', 'daily', 'Prairie', 'Arctic', 'Storm', 'Prediction', 'Centre', 'Edmonton', 'Colouring', 'one', 'best', 'parts', 'job']","[u'despit', u'latest', u'technolog', u'meteorologist', u'still', u'perform', u'hand', u'analysi', u'weather', u'map', u'daili', u'prairi', u'arctic', u'storm', u'predict', u'centr', u'edmonton', u'colour', u'one', u'best', u'part', u'job']"
77,1.42905e+18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5ec1ca8e0534053891468e4b644dcfc2/5A63E496/t50.2886-16/24984044_1756239594685788_5138132353310261248_n.mp4,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/63bb19f25c6404c6b795b5661236f07c/5A63F277/t51.2885-15/e15/24331784_386478281810211_3612376201005367296_n.jpg,[],1,GraphVideo,"Here is one of the most deceptively delightful predators in : The Fisher.Fishers are among the most effective land carnivores, especially given their size. Porcupine is their favourite prey! That’s one prickly meal.Here we see one hopping over and marking our bait stick (the scent glands are located in the rear). Then it’s off to investigate our camera as they click away.",74,BPVAeyDgY5-,2017-01-16T06:15:25,[],True,2017-01-16_06-15-25,"[""northamerica"",""nationalwildlifearea"",""reconyx"",""fisher"",""martespennanti"",""wildlife"",""canada"",""canenvironment"",""wildlifephotography"",""instawild"",""prairies"",""canadianwildlife"",""explorecanada"",""explorealberta"",""fieldwork"",""mammalsurvey"",""wildlifesurvey"",""wildlifemonitoring"",""wildliferesearch""]",3913900802,one deceptively delightful predators Fisher Fishers among effective land carnivores especially given size Porcupine favourite prey one prickly meal see one hopping marking bait stick scent glands located rear investigate camera click away,"['one', 'deceptively', 'delightful', 'predators', 'Fisher', 'Fishers', 'among', 'effective', 'land', 'carnivores', 'especially', 'given', 'size', 'Porcupine', 'favourite', 'prey', 'one', 'prickly', 'meal', 'see', 'one', 'hopping', 'marking', 'bait', 'stick', 'scent', 'glands', 'located', 'rear', 'investigate', 'camera', 'click', 'away']","[u'one', u'decept', u'delight', u'predat', u'fisher', u'fisher', u'among', u'effect', u'land', u'carnivor', u'especi', u'given', u'size', u'porcupin', u'favourit', u'prey', u'one', u'prick', u'meal', u'see', u'one', u'hop', u'mark', u'bait', u'stick', u'scent', u'gland', u'locat', u'rear', u'investig', u'camera', u'click', u'away']"
78,1.42979e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/57c4439f344949307181a9dc8ba5143a/5ADE25D5/t51.2885-15/e35/24838999_227232221149013_8966438413079150592_n.jpg,[],11,GraphImage,"We use motion-sensor cameras to photograph wildlife in their natural habitats. 🦅🦌🦊Turns out, our bait stick is quite popular with all species, be they winged, pawed, or hooved! Keep checking for our great candid shots of Canadian wildlife.•••",116,BPXpjdZgFLx,2017-01-17T06:52:48,[],False,2017-01-17_06-52-48,"[""raven"",""corvuscorax"",""fisher"",""martespennanti"",""coyote"",""canislatrans"",""elk"",""wapiti"",""cervuscanadensis"",""nationalwildlifearea"",""reconyx"",""wildlife"",""canada"",""canenvironment"",""environmentcanada"",""wildlifephotography"",""canadianwildlife"",""protectedarea""]",3913900802,use motion sensor cameras photograph wildlife natural habitats Turns bait stick quite popular species winged pawed hooved Keep checking great candid shots Canadian wildlife,"['use', 'motion', 'sensor', 'cameras', 'photograph', 'wildlife', 'natural', 'habitats', 'Turns', 'bait', 'stick', 'quite', 'popular', 'species', 'winged', 'pawed', 'hooved', 'Keep', 'checking', 'great', 'candid', 'shots', 'Canadian', 'wildlife']","[u'use', u'motion', u'sensor', u'camera', u'photograph', u'wildlif', u'natur', u'habitat', u'turn', u'bait', u'stick', u'quit', u'popular', u'speci', u'wing', u'paw', u'hoov', u'keep', u'check', u'great', u'candid', u'shot', u'canadian', u'wildlif']"
79,1.43051e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9fdc0cccc90ecbdf753f1933edbe1c98/5AEEF8B1/t51.2885-15/e35/24845193_551353178532118_3425999183276933120_n.jpg,[],0,GraphImage,"Look deep into nature, and then you will understand everything better. –Albert EinsteinThis bear was soaking up the summer sights as much as he could. Autumn was a little less spectacular for him though, since he doesn't see much of the yellow-orange-red colour spectrum.   ",74,BPaNNP-gYK4,2017-01-18T06:42:49,[],False,2017-01-18_06-42-49,"[""ursidae"",""ursusamericanus"",""blackbear"",""bear"",""bears"",""instabears"",""bearsofinstagram"",""reconyx"",""wildlife"",""canada"",""canenvironment"",""wildlifephotography"",""instawild"",""prairies"",""grasslands"",""naturephotography"",""environmentcanada"",""funnyanimals"",""quotesofinstagram"",""quote"",""alberteinstein"",""quotestoliveby""]",3913900802,Look deep nature understand everything better Albert EinsteinThis bear soaking summer sights much could Autumn little less spectacular though since see much yellow orange red colour spectrum,"['Look', 'deep', 'nature', 'understand', 'everything', 'better', 'Albert', 'EinsteinThis', 'bear', 'soaking', 'summer', 'sights', 'much', 'could', 'Autumn', 'little', 'less', 'spectacular', 'though', 'since', 'see', 'much', 'yellow', 'orange', 'red', 'colour', 'spectrum']","[u'look', u'deep', u'natur', u'understand', u'everyth', u'better', u'albert', u'einsteinthi', u'bear', u'soak', u'summer', u'sight', u'much', u'could', u'autumn', u'littl', u'less', u'spectacular', u'though', u'sinc', u'see', u'much', u'yellow', u'orang', u'red', u'colour', u'spectrum']"
80,1.43418e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0f1a0e94c211d606daca3f6df1e26371/5AF23797/t51.2885-15/e35/25005551_131798637500279_7631079114488676352_n.jpg,[],0,GraphImage,"“It’s mine!” “No, MINE!” Two young elk are sparring with their antlers over the stick. These young’uns need to get some practice in before wrestling starts to really count!   ",48,BPnO1nwA2sY,2017-01-23T08:07:12,[],False,2017-01-23_08-07-12,"[""elk"",""wapiti"",""cervuscanadensis"",""reconyx"",""wildlife"",""canada"",""canenvironment"",""wildlifephotography"",""instawild"",""prairies"",""grasslands"",""naturephotography"",""environmentcanada"",""funnyanimals"",""wildwest"",""animalselfies""]",3913900802,mine MINE Two young elk sparring antlers stick uns need get practice wrestling starts really count,"['mine', 'MINE', 'Two', 'young', 'elk', 'sparring', 'antlers', 'stick', 'uns', 'need', 'get', 'practice', 'wrestling', 'starts', 'really', 'count']","[u'mine', u'mine', u'two', u'young', u'elk', u'spar', u'antler', u'stick', u'un', u'need', u'get', u'practic', u'wrestl', u'start', u'realli', u'count']"
81,1.43484e+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/669bacf753e778f237765ca0b0e3b29e/5AFD0734/t51.2885-15/e35/25011670_138798590116721_4254050431061196800_n.jpg,[],1,GraphImage,"“I’m in love! I’m in love with this stick and I don’t care who knows it!”, exclaimed this twitterpated Mule Deer.🦌 It’s fun to imagine this deer is signing its heart out, but our say she was just enjoying a snack. ",60,BPpj6rEAw2X,2017-01-24T05:49:52,[],False,2017-01-24_05-49-52,"[""biologists"",""animalselfies"",""deer"",""muledeer"",""signinganimal"",""odocoileushemionus"",""reconyx"",""wildlife"",""canada"",""canenvironment"",""wildlifephotography"",""instawild"",""canadianwildlifeservice"",""prairies"",""grasslands"",""naturephotography"",""environmentcanada"",""funnyanimals"",""protectedarea"",""hiddengems""]",3913900802,love love stick care knows exclaimed twitterpated Mule Deer fun imagine deer signing heart say enjoying snack,"['love', 'love', 'stick', 'care', 'knows', 'exclaimed', 'twitterpated', 'Mule', 'Deer', 'fun', 'imagine', 'deer', 'signing', 'heart', 'say', 'enjoying', 'snack']","[u'love', u'love', u'stick', u'care', u'know', u'exclaim', u'twitterp', u'mule', u'deer', u'fun', u'imagin', u'deer', u'sign', u'heart', u'say', u'enjoy', u'snack']"
