Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
14,14,14,946415494793449473,1,0,2017-12-28 16:20:12,: Learn more about antimicrobial resistance in the latest issue of Agri-info:,['#CdnAg'],"['https://t.co/FnmVdT5GHQ', 'https://t.co/D2ZJgszFli']",CdnAg Learn antimicrobial resistance latest issue Agri info https co FnmVdT5GHQ https co D2ZJgszFli,"['CdnAg', 'Learn', 'antimicrobial', 'resistance', 'latest', 'issue', 'Agri', 'info', 'https', 'co', 'FnmVdT5GHQ', 'https', 'co', 'D2ZJgszFli']","[u'cdnag', u'learn', u'antimicrobi', u'resist', u'latest', u'issu', u'agri', u'info', u'https', 'co', u'fnmvdt5ghq', u'https', 'co', u'd2zjgszfli']",#CdnAg: Learn more about antimicrobial resistance in the latest issue of Agri-info: https://t.co/FnmVdT5GHQ https://t.co/D2ZJgszFli,0.5,Positive
15,15,15,946405412303179778,2,0,2017-12-28 15:40:08,Our scientists work hard to make sure continues to thrive. Find out how:,"['#CdnAg', '#AgScience']","['https://t.co/JYxLo2QiEf', 'https://t.co/Gfo6pUxSOz']",scientists work hard make sure CdnAg continues thrive Find https co JYxLo2QiEf AgScience https co Gfo6pUxSOz,"['scientists', 'work', 'hard', 'make', 'sure', 'CdnAg', 'continues', 'thrive', 'Find', 'https', 'co', 'JYxLo2QiEf', 'AgScience', 'https', 'co', 'Gfo6pUxSOz']","[u'scientist', u'work', u'hard', u'make', u'sure', u'cdnag', u'continu', u'thrive', u'find', u'https', 'co', u'jyxlo2qief', u'agscienc', u'https', 'co', u'gfo6puxsoz']",Our scientists work hard to make sure #CdnAg continues to thrive. Find out how: https://t.co/JYxLo2QiEf #AgScience https://t.co/Gfo6pUxSOz,0.10416666666666666,Neutral
16,16,16,946395469349040129,0,0,2017-12-28 15:00:37,We're counting down to with our Top tweets from the past year! Here is number :,['#Canada150'],['https://t.co/Sr918MLWxb'],counting 2018 Top 10 Canada150 tweets past year number https co Sr918MLWxb,"['counting', '2018', 'Top', '10', 'Canada150', 'tweets', 'past', 'year', 'number', 'https', 'co', 'Sr918MLWxb']","[u'count', u'2018', u'top', '10', u'canada150', u'tweet', u'past', u'year', u'number', u'https', 'co', u'sr918mlwxb']",We're counting down to 2018 with our Top 10 #Canada150 tweets from the past year! Here is number 4: https://t.co/Sr918MLWxb,0.010648148148148148,Neutral
17,17,17,946064445536686080,0,1,2017-12-27 17:05:15,"Spain, Germany &amp; Italy made up % of the EU’s lentil imports from the world in . See more:","['#CdnAg', '#DYK']",['https://t.co/feFpxwGlEX'],CdnAg DYK Spain Germany amp Italy made 56 lentil imports world 2016 See https co feFpxwGlEX,"['CdnAg', 'DYK', 'Spain', 'Germany', 'amp', 'Italy', 'made', '56', 'lentil', 'imports', 'world', '2016', 'See', 'https', 'co', 'feFpxwGlEX']","[u'cdnag', u'dyk', u'spain', u'germani', u'amp', u'itali', u'made', '56', u'lentil', u'import', u'world', u'2016', u'see', u'https', 'co', u'fefpxwglex']","#CdnAg #DYK Spain, Germany &amp; Italy made up 56% of the EU’s lentil imports from the world in 2016. See more: https://t.co/feFpxwGlEX",0.5,Positive
18,18,18,946056868367085570,2,5,2017-12-27 16:35:08,"Two new potato varieties, developed by our scientists, are being named in honour of ! C","['#CdnAg', '#Canada150']","['https://t.co/I0F7SOuyYS', 'https://t.co/IvaBqQHWS']",Two new CdnAg potato varieties developed scientists named honour Canada150 https co I0F7SOuyYS https co IvaBqQHWSC,"['Two', 'new', 'CdnAg', 'potato', 'varieties', 'developed', 'scientists', 'named', 'honour', 'Canada150', 'https', 'co', 'I0F7SOuyYS', 'https', 'co', 'IvaBqQHWSC']","[u'two', u'new', u'cdnag', u'potato', u'varieti', u'develop', u'scientist', u'name', u'honour', u'canada150', u'https', 'co', u'i0f7souyi', u'https', 'co', u'ivabqqhwsc']","Two new #CdnAg potato varieties, developed by our scientists, are being named in honour of #Canada150! https://t.co/I0F7SOuyYS https://t.co/IvaBqQHWSC",0.13068181818181818,Neutral
19,19,19,946049314022936577,2,4,2017-12-27 16:05:07,cranberries are rising stars in the berry world. Find out why:,"['#CdnAg', '#DiscoverAg']","['https://t.co/r9KgvK93bl', 'https://t.co/EIvHusYDYM']",CdnAg cranberries rising stars berry world Find https co r9KgvK93bl DiscoverAg https co EIvHusYDYM,"['CdnAg', 'cranberries', 'rising', 'stars', 'berry', 'world', 'Find', 'https', 'co', 'r9KgvK93bl', 'DiscoverAg', 'https', 'co', 'EIvHusYDYM']","[u'cdnag', u'cranberri', u'rise', u'star', u'berri', u'world', u'find', u'https', 'co', u'r9kgvk93bl', u'discoverag', u'https', 'co', u'eivhusydym']",#CdnAg cranberries are rising stars in the berry world. Find out why: https://t.co/r9KgvK93bl #DiscoverAg https://t.co/EIvHusYDYM,0.0,Neutral
20,20,20,946043028703236097,1,2,2017-12-27 15:40:09,Booth space still available in the at February’s Gulfood trade show. E-mail MAS-SAM.GC.CA for details.,['#CanadaPavilion'],['https://t.co/KnT1uXzqCQ'],Booth space still available CanadaPavilion Gulfood trade show mail MAS SAM AGR GC CA details https co KnT1uXzqCQ,"['Booth', 'space', 'still', 'available', 'CanadaPavilion', 'Gulfood', 'trade', 'show', 'mail', 'MAS', 'SAM', 'AGR', 'GC', 'CA', 'details', 'https', 'co', 'KnT1uXzqCQ']","[u'booth', u'space', u'still', u'avail', u'canadapavilion', u'gulfood', u'trade', u'show', u'mail', u'mas', u'sam', u'agr', 'gc', 'ca', u'detail', u'https', 'co', u'knt1uxzqcq']",Booth space still available in the #CanadaPavilion at February’s Gulfood trade show. E-mail MAS-SAM@AGR.GC.CA for details. https://t.co/KnT1uXzqCQ,0.4,Positive
21,21,21,946033182033481729,0,0,2017-12-27 15:01:01,We're counting down to with our Top tweets from the past year! Here is number :,['#Canada150'],['https://t.co/R1W12hf7q3'],counting 2018 Top 10 Canada150 tweets past year number https co R1W12hf7q3,"['counting', '2018', 'Top', '10', 'Canada150', 'tweets', 'past', 'year', 'number', 'https', 'co', 'R1W12hf7q3']","[u'count', u'2018', u'top', '10', u'canada150', u'tweet', u'past', u'year', u'number', u'https', 'co', u'r1w12hf7q3']",We're counting down to 2018 with our Top 10 #Canada150 tweets from the past year! Here is number 5: https://t.co/R1W12hf7q3,0.010648148148148148,Neutral
22,22,22,946027928118325249,0,0,2017-12-27 14:40:09,Keep up to date with photos of events and infographics by following us on Flickr:,['#CdnAg'],['https://t.co/nXmPyog5WV'],Keep date photos CdnAg events infographics following us Flickr https co nXmPyog5WV,"['Keep', 'date', 'photos', 'CdnAg', 'events', 'infographics', 'following', 'us', 'Flickr', 'https', 'co', 'nXmPyog5WV']","[u'keep', u'date', u'photo', u'cdnag', u'event', u'infograph', u'follow', 'us', u'flickr', u'https', 'co', u'nxmpyog5wv']",Keep up to date with photos of #CdnAg events and infographics by following us on Flickr: https://t.co/nXmPyog5WV,0.0,Neutral
23,23,23,945675888443654144,4,2,2017-12-26 15:21:16,How many people are employed by the industry?,"['#CdnAg', '#TriviaTuesday']",[],many people employed CdnAg industry TriviaTuesday,"['many', 'people', 'employed', 'CdnAg', 'industry', 'TriviaTuesday']","[u'mani', u'peopl', u'employ', u'cdnag', u'industri', u'triviatuesday']",How many people are employed by the #CdnAg industry? #TriviaTuesday,0.5,Positive
24,24,24,945670769652240387,4,6,2017-12-26 15:00:55,We're counting down to with our Top tweets from the past year! Here is number :,['#Canada150'],['https://t.co/0DpijKTrbT'],counting 2018 Top 10 Canada150 tweets past year number https co 0DpijKTrbT,"['counting', '2018', 'Top', '10', 'Canada150', 'tweets', 'past', 'year', 'number', 'https', 'co', '0DpijKTrbT']","[u'count', u'2018', u'top', '10', u'canada150', u'tweet', u'past', u'year', u'number', u'https', 'co', u'0dpijktrbt']",We're counting down to 2018 with our Top 10 #Canada150 tweets from the past year! Here is number 6: https://t.co/0DpijKTrbT,0.010648148148148148,Neutral
25,25,25,945308439223439366,2,1,2017-12-25 15:01:09,We're counting down to with our Top tweets from the past year! Here is number :,['#Canada150'],['https://t.co/J9WBAlCRBk'],counting 2018 Top 10 Canada150 tweets past year number https co J9WBAlCRBk,"['counting', '2018', 'Top', '10', 'Canada150', 'tweets', 'past', 'year', 'number', 'https', 'co', 'J9WBAlCRBk']","[u'count', u'2018', u'top', '10', u'canada150', u'tweet', u'past', u'year', u'number', u'https', 'co', u'j9wbalcrbk']",We're counting down to 2018 with our Top 10 #Canada150 tweets from the past year! Here is number 7: https://t.co/J9WBAlCRBk,0.010648148148148148,Neutral
26,26,26,944945973054320641,1,2,2017-12-24 15:00:50,We're counting down to with our Top tweets from the past year! Here is number :,['#Canada150'],['https://t.co/97H8nCi7b3'],counting 2018 Top 10 Canada150 tweets past year number https co 97H8nCi7b3,"['counting', '2018', 'Top', '10', 'Canada150', 'tweets', 'past', 'year', 'number', 'https', 'co', '97H8nCi7b3']","[u'count', u'2018', u'top', '10', u'canada150', u'tweet', u'past', u'year', u'number', u'https', 'co', u'97h8nci7b3']",We're counting down to 2018 with our Top 10 #Canada150 tweets from the past year! Here is number 8: https://t.co/97H8nCi7b3,0.010648148148148148,Neutral
27,27,27,944583622169853952,1,2,2017-12-23 15:00:59,We're counting down to with our Top tweets from the past year! Here is number :,['#Canada150'],['https://t.co/SKLsk4KpwO'],counting 2018 Top 10 Canada150 tweets past year number https co SKLsk4KpwO,"['counting', '2018', 'Top', '10', 'Canada150', 'tweets', 'past', 'year', 'number', 'https', 'co', 'SKLsk4KpwO']","[u'count', u'2018', u'top', '10', u'canada150', u'tweet', u'past', u'year', u'number', u'https', 'co', u'sklsk4kpwo']",We're counting down to 2018 with our Top 10 #Canada150 tweets from the past year! Here is number 9: https://t.co/SKLsk4KpwO,0.010648148148148148,Neutral
28,28,28,944261306017828864,0,3,2017-12-22 17:40:13,Find out how researchers are helping the cranberry industry increase harvests and yields:,"['#CdnAg', '#DiscoverAg']","['https://t.co/bfD4QDX8To', 'https://t.co/URCcMqFHhk']",Find researchers helping CdnAg cranberry industry increase harvests yields https co bfD4QDX8To DiscoverAg https co URCcMqFHhk,"['Find', 'researchers', 'helping', 'CdnAg', 'cranberry', 'industry', 'increase', 'harvests', 'yields', 'https', 'co', 'bfD4QDX8To', 'DiscoverAg', 'https', 'co', 'URCcMqFHhk']","[u'find', u'research', u'help', u'cdnag', u'cranberri', u'industri', u'increas', u'harvest', u'yield', u'https', 'co', u'bfd4qdx8to', u'discoverag', u'https', 'co', u'urccmqfhhk']",Find out how researchers are helping the #CdnAg cranberry industry increase harvests and yields: https://t.co/bfD4QDX8To #DiscoverAg https://t.co/URCcMqFHhk,0.0,Neutral
29,29,29,944252514983178242,0,0,2017-12-22 17:05:17,e-commerce is a great channel for to enter global markets? can help you learn more: 2,"['#DYK', '#CdnAg', '#foodbiz']",['https://t.co/urFeca0eY'],DYK commerce great channel CdnAg foodbiz enter global markets help learn https co urFeca0eY2,"['DYK', 'commerce', 'great', 'channel', 'CdnAg', 'foodbiz', 'enter', 'global', 'markets', 'help', 'learn', 'https', 'co', 'urFeca0eY2']","[u'dyk', u'commerc', u'great', u'channel', u'cdnag', u'foodbiz', u'enter', u'global', u'market', u'help', u'learn', u'https', 'co', u'urfeca0ey2']",#DYK e-commerce is a great channel for #CdnAg #foodbiz to enter global markets? @TCS_SDC can help you learn more: https://t.co/urFeca0eY2,0.43333333333333335,Positive
30,30,30,944244923766923264,1,1,2017-12-22 16:35:07,Check out the latest issue of Agri-info to learn why eerts from around the world gathered in Montreal to help specialty crop farmers:,['#CdnAg'],"['https://t.co/BUdoUKQbLI', 'https://t.co/oNkTTeSuzp']",Check latest issue Agri info learn experts around world gathered Montreal help CdnAg specialty crop farmers https co BUdoUKQbLI https co oNkTTeSuzp,"['Check', 'latest', 'issue', 'Agri', 'info', 'learn', 'experts', 'around', 'world', 'gathered', 'Montreal', 'help', 'CdnAg', 'specialty', 'crop', 'farmers', 'https', 'co', 'BUdoUKQbLI', 'https', 'co', 'oNkTTeSuzp']","[u'check', u'latest', u'issu', u'agri', u'info', u'learn', u'expert', u'around', u'world', u'gather', u'montreal', u'help', u'cdnag', u'specialti', u'crop', u'farmer', u'https', 'co', u'budoukqbl', u'https', 'co', u'onkttesuzp']",Check out the latest issue of Agri-info to learn why experts from around the world gathered in Montreal to help #CdnAg specialty crop farmers: https://t.co/BUdoUKQbLI https://t.co/oNkTTeSuzp,0.5,Positive
31,31,31,944237388670341121,2,0,2017-12-22 16:05:11,Our scientists are researching how to improve hardiness in your vineyard to protect from cold snaps:,['#CdnAg'],['https://t.co/OjG5Z2w3he'],scientists researching improve hardiness CdnAg vineyard protect cold snaps https co OjG5Z2w3he,"['scientists', 'researching', 'improve', 'hardiness', 'CdnAg', 'vineyard', 'protect', 'cold', 'snaps', 'https', 'co', 'OjG5Z2w3he']","[u'scientist', u'research', u'improv', u'hardi', u'cdnag', u'vineyard', u'protect', u'cold', u'snap', u'https', 'co', u'ojg5z2w3h']",Our scientists are researching how to improve hardiness in your #CdnAg vineyard to protect from cold snaps: https://t.co/OjG5Z2w3he,-0.6,Negative
32,32,32,944229834359824384,1,0,2017-12-22 15:35:10,Are you a value-added or processed food ? Check out our assessment for key info:,"['#CdnAg', '#SME', '#EU']",['https://t.co/y73G1uOlOs'],CdnAg value added processed food SME Check EU assessment key info https co y73G1uOlOs,"['CdnAg', 'value', 'added', 'processed', 'food', 'SME', 'Check', 'EU', 'assessment', 'key', 'info', 'https', 'co', 'y73G1uOlOs']","[u'cdnag', u'valu', u'ad', u'process', u'food', u'sme', u'check', 'eu', u'assess', u'key', u'info', u'https', 'co', u'y73g1uolo']",Are you a #CdnAg value-added or processed food #SME? Check out our #EU assessment for key info: https://t.co/y73G1uOlOs,0.0,Neutral
33,33,33,944221551817318400,0,1,2017-12-22 15:02:15,"We're counting down to with our Top tweets from the past year! To kick things off, here is number : 0",['#Canada150'],['https://t.co/vC1YreqW6'],counting 2018 Top 10 Canada150 tweets past year kick things number 10 https co vC1YreqW60,"['counting', '2018', 'Top', '10', 'Canada150', 'tweets', 'past', 'year', 'kick', 'things', 'number', '10', 'https', 'co', 'vC1YreqW60']","[u'count', u'2018', u'top', '10', u'canada150', u'tweet', u'past', u'year', u'kick', u'thing', u'number', '10', u'https', 'co', u'vc1yreqw60']","We're counting down to 2018 with our Top 10 #Canada150 tweets from the past year! To kick things off, here is number 10: https://t.co/vC1YreqW60",0.010648148148148148,Neutral
34,34,34,943910224167100417,1,0,2017-12-21 18:25:09,"Looking for market trends, insights &amp; data to grow your erts? Find hundreds of reports here:",['#foodbiz'],['https://t.co/uxWynqqpSi'],Looking market trends insights amp data grow foodbiz exports Find hundreds reports https co uxWynqqpSi,"['Looking', 'market', 'trends', 'insights', 'amp', 'data', 'grow', 'foodbiz', 'exports', 'Find', 'hundreds', 'reports', 'https', 'co', 'uxWynqqpSi']","[u'look', u'market', u'trend', u'insight', u'amp', u'data', u'grow', u'foodbiz', u'export', u'find', u'hundr', u'report', u'https', 'co', u'uxwynqqpsi']","Looking for market trends, insights &amp; data to grow your #foodbiz exports? Find hundreds of reports here: https://t.co/uxWynqqpSi",0.0,Neutral
35,35,35,943901420167876637,0,1,2017-12-21 17:50:10,retail sales of seafood in China are eected to see a growth rate of % from to . See more:,"['#CdnAg', '#DYK']",['https://t.co/HWiyvWAPWQ'],CdnAg DYK retail sales seafood China expected see growth rate 2017 2021 See https co HWiyvWAPWQ,"['CdnAg', 'DYK', 'retail', 'sales', 'seafood', 'China', 'expected', 'see', 'growth', 'rate', '2017', '2021', 'See', 'https', 'co', 'HWiyvWAPWQ']","[u'cdnag', u'dyk', u'retail', u'sale', u'seafood', u'china', u'expect', u'see', u'growth', u'rate', u'2017', u'2021', u'see', u'https', 'co', u'hwiyvwapwq']",#CdnAg #DYK retail sales of seafood in China are expected to see a growth rate of 2.7% from 2017 to 2021. See more: https://t.co/HWiyvWAPWQ,0.2,Neutral
