,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category
202,202,202,202,202,202,123326971154939_880489822105313,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/880489822105313/?type=3,2017-07-11 14:30:10,0,0,1,0,0,0,0,0,0,0,Kluane means 'Place of many fish' in Southern Tutchone. Learn how traditional knowledge and the Southern Tutchone culture have influenced the Kluane National Park region in Yukon:,['#IndigenousLanguages'],['http://ow.ly/T8Cc30dy4WJ'],Kluane means Place many fish Southern Tutchone Learn traditional knowledge Southern Tutchone culture influenced Kluane National Park region Yukon http ow ly T8Cc30dy4WJ IndigenousLanguages,"['Kluane', 'means', 'Place', 'many', 'fish', 'Southern', 'Tutchone', 'Learn', 'traditional', 'knowledge', 'Southern', 'Tutchone', 'culture', 'influenced', 'Kluane', 'National', 'Park', 'region', 'Yukon', 'http', 'ow', 'ly', 'T8Cc30dy4WJ', 'IndigenousLanguages']","[u'kluan', u'mean', u'place', u'mani', u'fish', u'southern', u'tutchon', u'learn', u'tradit', u'knowledg', u'southern', u'tutchon', u'cultur', u'influenc', u'kluan', u'nation', u'park', u'region', u'yukon', u'http', 'ow', 'ly', u't8cc30dy4wj', u'indigenouslanguag']",Kluane means 'Place of many fish' in Southern Tutchone.  Learn how traditional knowledge and the Southern Tutchone culture have influenced the Kluane National Park region in Yukon: http://ow.ly/T8Cc30dy4WJ #IndigenousLanguages,Social
203,203,203,203,203,203,123326971154939_879826485504980,Project Naming,photo,https://www.facebook.com/project.naming/photos/a.264384167329174.1073741838.263014457466145/328153427618914/?type=3,2017-07-10 14:33:17,0,0,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
204,204,204,204,204,204,123326971154939_878817805605848,,status,,2017-07-09 08:00:24,0,0,2,0,0,0,0,0,0,0,"Quvianaqtuq Nunavutip Uplungani! Happy Nunavut Day! Today, Nunavummiut (the people of Nunavut), celebrate the youngest Territory in Canada. Here are a few beautiful pictures of this unique place: How are you celebrating Nunavut Day?",[],['http://ow.ly/1VyG30ds556'],Quvianaqtuq Nunavutip Uplungani Happy Nunavut Day Today Nunavummiut people Nunavut celebrate youngest Territory Canada beautiful pictures unique place http ow ly 1VyG30ds556 celebrating Nunavut Day,"['Quvianaqtuq', 'Nunavutip', 'Uplungani', 'Happy', 'Nunavut', 'Day', 'Today', 'Nunavummiut', 'people', 'Nunavut', 'celebrate', 'youngest', 'Territory', 'Canada', 'beautiful', 'pictures', 'unique', 'place', 'http', 'ow', 'ly', '1VyG30ds556', 'celebrating', 'Nunavut', 'Day']","[u'quvianaqtuq', u'nunavutip', u'uplungani', u'happi', u'nunavut', u'day', u'today', u'nunavummiut', u'peopl', u'nunavut', u'celebr', u'youngest', u'territori', u'canada', u'beauti', u'pictur', u'uniqu', u'place', u'http', 'ow', 'ly', u'1vyg30ds556', u'celebr', u'nunavut', u'day']","Quvianaqtuq Nunavutip Uplungani! Happy Nunavut Day! 
Today, Nunavummiut (the people of Nunavut), celebrate the youngest Territory in Canada. Here are a few beautiful pictures of this unique place: http://ow.ly/1VyG30ds556 
How are you celebrating Nunavut Day?",Environmental
205,205,205,205,205,205,123326971154939_878019489019013,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/878019489019013/?type=3,2017-07-08 08:00:18,1,0,1,1,0,0,0,0,0,0,Help shape the Faro Mine clean-up environmental and socio-economic assessment. Share your input by July :,[],['http://ow.ly/u9UQ30ds3um'],Help shape Faro Mine clean environmental socio economic assessment Share input July 10 http ow ly u9UQ30ds3um,"['Help', 'shape', 'Faro', 'Mine', 'clean', 'environmental', 'socio', 'economic', 'assessment', 'Share', 'input', 'July', '10', 'http', 'ow', 'ly', 'u9UQ30ds3um']","[u'help', u'shape', u'faro', u'mine', u'clean', u'environment', u'socio', u'econom', u'assess', u'share', u'input', u'juli', '10', u'http', 'ow', 'ly', u'u9uq30ds3um']",Help shape the Faro Mine clean-up environmental and socio-economic assessment. Share your input by July 10: http://ow.ly/u9UQ30ds3um,Environmental
206,206,206,206,206,206,123326971154939_877577972396498,Students on Ice,link,http://studentsonice.com/wp-content/uploads/2017/06/SOI-IAR-2017.pdf,2017-07-07 15:33:14,1,0,0,1,0,0,0,0,0,0,"First Nation, Inuit, or Métis artists are encouraged to apply for the Students on Ice Indigenous Artist Residency and the opportunity to participate in the SOI Arctic Eedition.",[],[],First Nation Inuit tis artists encouraged apply Students Ice Indigenous Artist Residency opportunity participate 2017 SOI Arctic Expedition,"['First', 'Nation', 'Inuit', 'tis', 'artists', 'encouraged', 'apply', 'Students', 'Ice', 'Indigenous', 'Artist', 'Residency', 'opportunity', 'participate', '2017', 'SOI', 'Arctic', 'Expedition']","[u'first', u'nation', u'inuit', u'tis', u'artist', u'encourag', u'appli', u'student', u'ice', u'indigen', u'artist', u'resid', u'opportun', u'particip', u'2017', u'soi', u'arctic', u'expedit']","First Nation, Inuit, or Métis artists are encouraged to apply for the Students on Ice Indigenous Artist Residency and the opportunity to participate in the 2017 SOI Arctic Expedition.",Social
207,207,207,207,207,207,123326971154939_877571149063847,Healthy First Nations and Inuit,photo,https://www.facebook.com/HealthyFirstNationsandInuit/photos/a.431338880230134.101373.310939332270090/1578416262189051/?type=3,2017-07-07 15:13:11,1,0,0,1,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
208,208,208,208,208,208,123326971154939_877553169065645,,status,,2017-07-07 14:23:01,7,0,11,7,0,0,0,0,0,0,"To help support immediate needs of the residents of Churchill and surrounding communities affected by the suspension of rail service, the Government of Canada is temporarily adding Churchill, Manitoba to its list of eligible communities for the Nutrition North Canada (NNC) program.",[],['http://ow.ly/C3U530drXlX'],help support immediate needs residents Churchill surrounding communities affected suspension rail service Government Canada temporarily adding Churchill Manitoba list eligible communities Nutrition North Canada NNC program http ow ly C3U530drXlX,"['help', 'support', 'immediate', 'needs', 'residents', 'Churchill', 'surrounding', 'communities', 'affected', 'suspension', 'rail', 'service', 'Government', 'Canada', 'temporarily', 'adding', 'Churchill', 'Manitoba', 'list', 'eligible', 'communities', 'Nutrition', 'North', 'Canada', 'NNC', 'program', 'http', 'ow', 'ly', 'C3U530drXlX']","[u'help', u'support', u'immedi', u'need', u'resid', u'churchil', u'surround', u'communiti', u'affect', u'suspens', u'rail', u'servic', u'govern', u'canada', u'temporarili', u'ad', u'churchil', u'manitoba', u'list', u'elig', u'communiti', u'nutrit', u'north', u'canada', u'nnc', u'program', u'http', 'ow', 'ly', u'c3u530drxlx']","To help support immediate needs of the residents of Churchill and surrounding communities affected by the suspension of rail service, the Government of Canada is temporarily adding Churchill, Manitoba to its list of eligible communities for the Nutrition North Canada (NNC) program. http://ow.ly/C3U530drXlX",Environmental
209,209,209,209,209,209,123326971154939_877516149069347,Healthy First Nations and Inuit,photo,https://www.facebook.com/HealthyFirstNationsandInuit/photos/a.431338880230134.101373.310939332270090/1574891055874905/?type=3,2017-07-07 12:46:36,2,0,0,2,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
210,210,210,210,210,210,123326971154939_877515329069429,Healthy First Nations and Inuit,photo,https://www.facebook.com/HealthyFirstNationsandInuit/photos/a.431338880230134.101373.310939332270090/1578100132220664/?type=3,2017-07-07 12:45:55,0,0,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
211,211,211,211,211,211,123326971154939_877513502402945,Healthy First Nations and Inuit,photo,https://www.facebook.com/HealthyFirstNationsandInuit/photos/a.431338880230134.101373.310939332270090/1573884619308882/?type=3,2017-07-07 12:42:34,1,0,0,1,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
212,212,212,212,212,212,123326971154939_876852845802344,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/876852845802344/?type=3,2017-07-06 14:01:14,1,0,0,0,1,0,0,0,0,0,"Inuvik (meaning ""place of the people"") is the homeland of the Inuvialuit and Gwich'in peoples, in the Northwest Territories. Every year for the past years, the town celebrates northern arts and cultures at the Great Northern Arts Festival. Visit the festival, July -23, to eerience the cultures and the town's rich urban setting under the Midnight Sun!",[],['http://ow.ly/x4Qe30dptBi'],Inuvik meaning place people homeland Inuvialuit Gwich peoples Northwest Territories Every year past 29 years town celebrates northern arts cultures Great Northern Arts Festival Visit festival July 14 23 experience cultures town rich urban setting Midnight Sun http ow ly x4Qe30dptBi,"['Inuvik', 'meaning', 'place', 'people', 'homeland', 'Inuvialuit', 'Gwich', 'peoples', 'Northwest', 'Territories', 'Every', 'year', 'past', '29', 'years', 'town', 'celebrates', 'northern', 'arts', 'cultures', 'Great', 'Northern', 'Arts', 'Festival', 'Visit', 'festival', 'July', '14', '23', 'experience', 'cultures', 'town', 'rich', 'urban', 'setting', 'Midnight', 'Sun', 'http', 'ow', 'ly', 'x4Qe30dptBi']","[u'inuvik', u'mean', u'place', u'peopl', u'homeland', u'inuvialuit', u'gwich', u'peopl', u'northwest', u'territori', u'everi', u'year', u'past', '29', u'year', u'town', u'celebr', u'northern', u'art', u'cultur', u'great', u'northern', u'art', u'festiv', u'visit', u'festiv', u'juli', '14', '23', u'experi', u'cultur', u'town', u'rich', u'urban', u'set', u'midnight', u'sun', u'http', 'ow', 'ly', u'x4qe30dptbi']","Inuvik (meaning ""place of the people"") is the homeland of the Inuvialuit and Gwich'in peoples, in the Northwest Territories. Every year for the past 29 years, the town celebrates northern arts and cultures at the Great Northern Arts Festival. Visit the festival, July 14-23, to experience the cultures and the town's rich urban setting under the Midnight Sun! http://ow.ly/x4Qe30dptBi",Social
213,213,213,213,213,213,123326971154939_876259395861689,,video,https://www.facebook.com/GovCanNorth/videos/876259395861689/,2017-07-05 15:46:46,1,0,0,1,0,0,0,0,0,0,"The latest pictures taken at the construction site of the Canadian High Arctic Research Station (CHARS) in Cambridge Bay, Nunavut (Flickr):",[],['http://ow.ly/gFj830dn4cw'],latest pictures taken construction site Canadian High Arctic Research Station CHARS Cambridge Bay Nunavut Flickr http ow ly gFj830dn4cw,"['latest', 'pictures', 'taken', 'construction', 'site', 'Canadian', 'High', 'Arctic', 'Research', 'Station', 'CHARS', 'Cambridge', 'Bay', 'Nunavut', 'Flickr', 'http', 'ow', 'ly', 'gFj830dn4cw']","[u'latest', u'pictur', u'taken', u'construct', u'site', u'canadian', u'high', u'arctic', u'research', u'station', u'char', u'cambridg', u'bay', u'nunavut', u'flickr', u'http', 'ow', 'ly', u'gfj830dn4cw']","The latest pictures taken at the construction site of the Canadian High Arctic Research Station (CHARS) in Cambridge Bay, Nunavut (Flickr): http://ow.ly/gFj830dn4cw",Economical
214,214,214,214,214,214,123326971154939_874787662675529,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/874787662675529/?type=3,2017-07-03 12:00:53,0,0,0,0,0,0,0,0,0,0,"DYK? Adäka means “coming into the light” in the Southern Tutchone language. Don't forget to check out the many interesting and enlightening artists and performances at the Adäka Cultural Festival in Whitehorse, Yukon, until July th (inclusively). Details:",[],['http://ow.ly/iobD30dcs3h'],DYK ka means coming Southern Tutchone language forget check many interesting enlightening artists performances ka Cultural Festival Whitehorse Yukon July 6th inclusively Details http ow ly iobD30dcs3h,"['DYK', 'ka', 'means', 'coming', 'Southern', 'Tutchone', 'language', 'forget', 'check', 'many', 'interesting', 'enlightening', 'artists', 'performances', 'ka', 'Cultural', 'Festival', 'Whitehorse', 'Yukon', 'July', '6th', 'inclusively', 'Details', 'http', 'ow', 'ly', 'iobD30dcs3h']","[u'dyk', 'ka', u'mean', u'come', u'southern', u'tutchon', u'languag', u'forget', u'check', u'mani', u'interest', u'enlighten', u'artist', u'perform', 'ka', u'cultur', u'festiv', u'whitehors', u'yukon', u'juli', u'6th', u'inclus', u'detail', u'http', 'ow', 'ly', u'iobd30dcs3h']","DYK? Adäka means “coming into the light” in the Southern Tutchone language. Don't forget to check out the many interesting and enlightening artists and performances at the Adäka Cultural Festival in Whitehorse, Yukon, until July 6th (inclusively). 
Details: http://ow.ly/iobD30dcs3h",Environmental
215,215,215,215,215,215,123326971154939_874684132685882,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/874684132685882/?type=3,2017-07-03 09:00:19,0,0,0,0,0,0,0,0,0,0,"Kiviuq returns TODAY at the Alianait Arts Festival featuring performances by Pakak Innuskuk, Damien Tulugarjuk, Lois Suluk, Taqralik Partridge, Christine Tootoo, Kuuri Panika, Vinnie Karetak, and Natashia Allakariallak. Info:",[],['http://ow.ly/wAaK30dcrz5'],Kiviuq returns TODAY Alianait Arts Festival featuring performances Pakak Innuskuk Damien Tulugarjuk Lois Suluk Taqralik Partridge Christine Tootoo Kuuri Panika Vinnie Karetak Natashia Allakariallak Info http ow ly wAaK30dcrz5,"['Kiviuq', 'returns', 'TODAY', 'Alianait', 'Arts', 'Festival', 'featuring', 'performances', 'Pakak', 'Innuskuk', 'Damien', 'Tulugarjuk', 'Lois', 'Suluk', 'Taqralik', 'Partridge', 'Christine', 'Tootoo', 'Kuuri', 'Panika', 'Vinnie', 'Karetak', 'Natashia', 'Allakariallak', 'Info', 'http', 'ow', 'ly', 'wAaK30dcrz5']","[u'kiviuq', u'return', u'today', u'alianait', u'art', u'festiv', u'featur', u'perform', u'pakak', u'innuskuk', u'damien', u'tulugarjuk', u'loi', u'suluk', u'taqralik', u'partridg', u'christin', u'tootoo', u'kuuri', u'panika', u'vinni', u'karetak', u'natashia', u'allakariallak', u'info', u'http', 'ow', 'ly', u'waak30dcrz5']","Kiviuq returns TODAY at the Alianait Arts Festival featuring performances by Pakak Innuskuk, Damien Tulugarjuk, Lois Suluk, Taqralik Partridge, Christine Tootoo, Kuuri Panika, Vinnie Karetak, and Natashia Allakariallak.
Info: http://ow.ly/wAaK30dcrz5",Social
216,216,216,216,216,216,123326971154939_874098969411065,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/874098969411065/?type=3,2017-07-02 14:30:07,1,0,0,1,0,0,0,0,0,0,"The Folk on the Rocks Festival will take place in Yellowknife, Northwest Territories, from July -16, . Voted one of Canada's Top music festivals, FOTR features artists from the NWT, Nunavut, and all across Canada. Visit their website for festival tickets, travel tips, and suggestions on more local activities to include on your trip:",[],['http://ow.ly/duQn30dcpMV'],Folk Rocks Festival take place Yellowknife Northwest Territories July 14 16 2017 Voted one Canada Top 10 music festivals FOTR features artists NWT Nunavut across Canada Visit website festival tickets travel tips suggestions local activities include trip http ow ly duQn30dcpMV,"['Folk', 'Rocks', 'Festival', 'take', 'place', 'Yellowknife', 'Northwest', 'Territories', 'July', '14', '16', '2017', 'Voted', 'one', 'Canada', 'Top', '10', 'music', 'festivals', 'FOTR', 'features', 'artists', 'NWT', 'Nunavut', 'across', 'Canada', 'Visit', 'website', 'festival', 'tickets', 'travel', 'tips', 'suggestions', 'local', 'activities', 'include', 'trip', 'http', 'ow', 'ly', 'duQn30dcpMV']","[u'folk', u'rock', u'festiv', u'take', u'place', u'yellowknif', u'northwest', u'territori', u'juli', '14', '16', u'2017', u'vote', u'one', u'canada', u'top', '10', u'music', u'festiv', u'fotr', u'featur', u'artist', u'nwt', u'nunavut', u'across', u'canada', u'visit', u'websit', u'festiv', u'ticket', u'travel', u'tip', u'suggest', u'local', u'activ', u'includ', u'trip', u'http', 'ow', 'ly', u'duqn30dcpmv']","The Folk on the Rocks Festival will take place in Yellowknife, Northwest Territories, from July 14-16, 2017. Voted one of Canada's Top 10 music festivals, FOTR features artists from the NWT, Nunavut, and all across Canada. Visit their website for festival tickets, travel tips, and suggestions on more local activities to include on your trip: http://ow.ly/duQn30dcpMV",Social
217,217,217,217,217,217,123326971154939_874036572750638,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/874036572750638/?type=3,2017-07-02 12:30:15,0,0,0,0,0,0,0,0,0,0,"Don't miss out the Piviarnaqtut Concert TODAY at the Alianait Arts Festival featuring performances by Inger Kuitse, Kuuri Panika, Elisapie Isaac, and KoboTown. Info: C",[],['http://ow.ly/PqcU30dcpe'],miss Piviarnaqtut Concert TODAY Alianait Arts Festival featuring performances Inger Kuitse Kuuri Panika Elisapie Isaac KoboTown Info http ow ly PqcU30dcpeC,"['miss', 'Piviarnaqtut', 'Concert', 'TODAY', 'Alianait', 'Arts', 'Festival', 'featuring', 'performances', 'Inger', 'Kuitse', 'Kuuri', 'Panika', 'Elisapie', 'Isaac', 'KoboTown', 'Info', 'http', 'ow', 'ly', 'PqcU30dcpeC']","[u'miss', u'piviarnaqtut', u'concert', u'today', u'alianait', u'art', u'festiv', u'featur', u'perform', u'inger', u'kuits', u'kuuri', u'panika', u'elisapi', u'isaac', u'kobotown', u'info', u'http', 'ow', 'ly', u'pqcu30dcpec']","Don't miss out the Piviarnaqtut Concert TODAY at the Alianait Arts Festival featuring performances by Inger Kuitse, Kuuri Panika, Elisapie Isaac, and KoboTown.
Info: http://ow.ly/PqcU30dcpeC",Environmental
218,218,218,218,218,218,123326971154939_873183132835982,Minister Carolyn Bennett,photo,https://www.facebook.com/MinCIRNA/photos/a.1063300580413925.1073741828.1062292210514762/1351529608257686/?type=3,2017-07-01 09:50:55,5,0,0,5,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
219,219,219,219,219,219,123326971154939_873141572840138,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/873141572840138/?type=3,2017-07-01 09:00:32,1,0,0,1,0,0,0,0,0,0,"Don't miss out on the Katijut Concert TODAY at the Alianait Arts Festival featuring performances by Natashia Allakariallak & Joshua Qaumariaq, Northcote, Big Little Lions, and Ranky Tanky. Info:",[],['http://ow.ly/O8xu30dclnz'],miss Katijut Concert TODAY Alianait Arts Festival featuring performances Natashia Allakariallak Joshua Qaumariaq Northcote Big Little Lions Ranky Tanky Info http ow ly O8xu30dclnz,"['miss', 'Katijut', 'Concert', 'TODAY', 'Alianait', 'Arts', 'Festival', 'featuring', 'performances', 'Natashia', 'Allakariallak', 'Joshua', 'Qaumariaq', 'Northcote', 'Big', 'Little', 'Lions', 'Ranky', 'Tanky', 'Info', 'http', 'ow', 'ly', 'O8xu30dclnz']","[u'miss', u'katijut', u'concert', u'today', u'alianait', u'art', u'festiv', u'featur', u'perform', u'natashia', u'allakariallak', u'joshua', u'qaumariaq', u'northcot', u'big', u'littl', u'lion', u'ranki', u'tanki', u'info', u'http', 'ow', 'ly', u'o8xu30dclnz']","Don't miss out on the Katijut Concert TODAY at the Alianait Arts Festival featuring performances by Natashia Allakariallak & Joshua Qaumariaq, Northcote, Big Little Lions, and Ranky Tanky.
Info: http://ow.ly/O8xu30dclnz",Environmental
220,220,220,220,220,220,123326971154939_872564312897864,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/872564312897864/?type=3,2017-06-30 15:00:42,0,0,0,0,0,0,0,0,0,0,"Don't miss out on the Tunngasuttittiniq Concert TODAY at the Alianait Arts Festival featuring performances by Nomadic Massive, Joanne Ashley & Kris Mullaly, Digawolf, and Naneruaq. Info:",[],['http://ow.ly/8Xci30dciBO'],miss Tunngasuttittiniq Concert TODAY Alianait Arts Festival featuring performances Nomadic Massive Joanne Ashley Kris Mullaly Digawolf Naneruaq Info http ow ly 8Xci30dciBO,"['miss', 'Tunngasuttittiniq', 'Concert', 'TODAY', 'Alianait', 'Arts', 'Festival', 'featuring', 'performances', 'Nomadic', 'Massive', 'Joanne', 'Ashley', 'Kris', 'Mullaly', 'Digawolf', 'Naneruaq', 'Info', 'http', 'ow', 'ly', '8Xci30dciBO']","[u'miss', u'tunngasuttittiniq', u'concert', u'today', u'alianait', u'art', u'festiv', u'featur', u'perform', u'nomad', u'massiv', u'joann', u'ashley', u'kris', u'mullali', u'digawolf', u'naneruaq', u'info', u'http', 'ow', 'ly', u'8xci30dcibo']","Don't miss out on the Tunngasuttittiniq Concert TODAY at the Alianait Arts Festival featuring performances by Nomadic Massive, Joanne Ashley & Kris Mullaly, Digawolf, and Naneruaq. Info: http://ow.ly/8Xci30dciBO",Environmental
221,221,221,221,221,221,123326971154939_872333042920991,Project Naming,photo,https://www.facebook.com/project.naming/photos/a.264358477331743.1073741829.263014457466145/322188608215396/?type=3,2017-06-30 08:43:54,0,0,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
222,222,222,222,222,222,123326971154939_871732956314333,The Crown in Canada,photo,https://www.facebook.com/TheCrownCa/photos/a.1476257075766725.1073741830.169011506491295/1476257139100052/?type=3,2017-06-29 13:21:15,2,0,0,2,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
223,223,223,223,223,223,123326971154939_870120286475600,Minister Carolyn Bennett,video,https://www.facebook.com/MinCIRNA/videos/1347194902024490/,2017-06-27 15:26:45,0,0,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
224,224,224,224,224,224,123326971154939_870104553143840,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/870104553143840/?type=3,2017-06-27 14:45:05,0,0,0,0,0,0,0,0,0,0,"The Faro Mine Project Team wants your input on what should be considered for the environmental and socio-economic assessment of the remediation project. For example, should the assessment include water quality, local and traditional land use, economic opportunities, other important issues? Tell us what you think at:",[],['http://ow.ly/hbsy30cXa2e'],Faro Mine Project Team wants input considered environmental socio economic assessment remediation project example assessment include water quality local traditional land use economic opportunities important issues Tell us think http ow ly hbsy30cXa2e,"['Faro', 'Mine', 'Project', 'Team', 'wants', 'input', 'considered', 'environmental', 'socio', 'economic', 'assessment', 'remediation', 'project', 'example', 'assessment', 'include', 'water', 'quality', 'local', 'traditional', 'land', 'use', 'economic', 'opportunities', 'important', 'issues', 'Tell', 'us', 'think', 'http', 'ow', 'ly', 'hbsy30cXa2e']","[u'faro', u'mine', u'project', u'team', u'want', u'input', u'consid', u'environment', u'socio', u'econom', u'assess', u'remedi', u'project', u'exampl', u'assess', u'includ', u'water', u'qualiti', u'local', u'tradit', u'land', u'use', u'econom', u'opportun', u'import', u'issu', u'tell', 'us', u'think', u'http', 'ow', 'ly', u'hbsy30cxa2']","The Faro Mine Project Team wants your input on what should be considered for the environmental and socio-economic assessment of the remediation project. For example, should the assessment include water quality, local and traditional land use, economic opportunities, other important issues? Tell us what you think at: http://ow.ly/hbsy30cXa2e",Environmental
225,225,225,225,225,225,123326971154939_870092273145068,CBC Nunavut,photo,https://www.facebook.com/CBCnunavut/photos/a.571076226360313.1073741829.542767749191161/1073044622830135/?type=3,2017-06-27 14:13:10,10,1,0,10,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
226,226,226,226,226,226,123326971154939_870084503145845,Minister Carolyn Bennett,photo,https://www.facebook.com/MinCIRNA/photos/a.1063300580413925.1073741828.1062292210514762/1346999428710704/?type=3,2017-06-27 13:52:23,0,0,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
227,227,227,227,227,227,123326971154939_870075696480059,La route des 20,video,https://www.facebook.com/routedes20/videos/1284257005033126/,2017-06-27 13:29:57,1,0,0,1,0,0,0,0,0,0,Iqaluit in degrees!,[],[],Iqaluit 360 degrees,"['Iqaluit', '360', 'degrees']","[u'iqaluit', u'360', u'degre']",Iqaluit in 360 degrees!,Social
228,228,228,228,228,228,123326971154939_869965609824401,NVision Insight Group,photo,https://www.facebook.com/1102723463135163/photos/a.1144381222302720.1073741829.1102723463135163/1489032524504253/?type=3,2017-06-27 09:53:55,2,0,0,2,0,0,0,0,0,0,Jimmy Jacquard (NVision Insight Group) shares his thoughts on the Canadian High Artcic Research Station,[],[],Jimmy Jacquard NVision Insight Group shares thoughts Canadian High Artcic Research Station,"['Jimmy', 'Jacquard', 'NVision', 'Insight', 'Group', 'shares', 'thoughts', 'Canadian', 'High', 'Artcic', 'Research', 'Station']","[u'jimmi', u'jacquard', u'nvision', u'insight', u'group', u'share', u'thought', u'canadian', u'high', u'artcic', u'research', u'station']",Jimmy Jacquard (NVision Insight Group) shares his thoughts on the Canadian High Artcic Research Station,Environmental
229,229,229,229,229,229,123326971154939_869961816491447,Project Naming,photo,https://www.facebook.com/project.naming/photos/a.264464180654506.1073741840.263014457466145/319789715121952/?type=3,2017-06-27 09:46:42,0,0,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
230,230,230,230,230,230,123326971154939_869231536564475,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/869231536564475/?type=3,2017-06-26 07:00:15,2,1,2,2,0,0,0,0,0,0,"DYK The word ""Alianait"" means “joy” or “it’s wonderful!” in some Inuit languages? From June – July , Iqaluit (Nunavut) is hosting the Alianait Arts Festival festival, bringing together performers from all across the circumpolar region and other parts of Canada, including acrobats, musicians, dance troops, storytellers and more. Check out all there is to see and do:",[],['http://ow.ly/u8z830cQDDl'],DYK word Alianait means wonderful Inuit languages June 30 July Iqaluit Nunavut hosting Alianait Arts Festival festival bringing together performers across circumpolar region parts Canada including acrobats musicians dance troops storytellers Check see http ow ly u8z830cQDDl,"['DYK', 'word', 'Alianait', 'means', 'wonderful', 'Inuit', 'languages', 'June', '30', 'July', 'Iqaluit', 'Nunavut', 'hosting', 'Alianait', 'Arts', 'Festival', 'festival', 'bringing', 'together', 'performers', 'across', 'circumpolar', 'region', 'parts', 'Canada', 'including', 'acrobats', 'musicians', 'dance', 'troops', 'storytellers', 'Check', 'see', 'http', 'ow', 'ly', 'u8z830cQDDl']","[u'dyk', u'word', u'alianait', u'mean', u'wonder', u'inuit', u'languag', u'june', '30', u'juli', u'iqaluit', u'nunavut', u'host', u'alianait', u'art', u'festiv', u'festiv', u'bring', u'togeth', u'perform', u'across', u'circumpolar', u'region', u'part', u'canada', u'includ', u'acrobat', u'musician', u'danc', u'troop', u'storytel', u'check', u'see', u'http', 'ow', 'ly', u'u8z830cqddl']","DYK The word ""Alianait"" means “joy” or “it’s wonderful!” in some Inuit languages? From June 30 – July 3, Iqaluit (Nunavut) is hosting the Alianait Arts Festival festival, bringing together performers from all across the circumpolar region and other parts of Canada, including acrobats, musicians, dance troops, storytellers and more. Check out all there is to see and do: http://ow.ly/u8z830cQDDl",Social
