,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category
32,32,32,32,32,32,566325673547435_799452500234750,Timeline Photos,photo,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/799452500234750/?type=3,2017-11-28 15:00:47,1,0,0,1,0,0,0,0,0,0,L'interconnexion est le transfert de trafic entre deux compagnies de chemin de fer à un prix réglementé. Info >,[],['http://ow.ly/JUmn30dr5Kj'],interconnexion est le transfert de trafic entre deux compagnies de chemin de fer un prix Info http ow ly JUmn30dr5Kj,"['interconnexion', 'est', 'le', 'transfert', 'de', 'trafic', 'entre', 'deux', 'compagnies', 'de', 'chemin', 'de', 'fer', 'un', 'prix', 'Info', 'http', 'ow', 'ly', 'JUmn30dr5Kj']","[u'interconnexion', u'est', 'le', u'transfert', 'de', u'trafic', u'entr', u'deux', u'compagni', 'de', u'chemin', 'de', u'fer', 'un', u'prix', u'info', u'http', 'ow', 'ly', u'jumn30dr5kj']",L'interconnexion est le transfert de trafic entre deux compagnies de chemin de fer à un prix réglementé. Info > http://ow.ly/JUmn30dr5Kj,Social
33,33,33,33,33,33,566325673547435_799147130265287,Timeline Photos,photo,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/799147130265287/?type=3,2017-11-27 22:00:20,0,0,0,0,0,0,0,0,0,0,"Est ce que les coûts d’eloitation « plus élevés » d’un navire canadien offert sont considérés comme une preuve suffisante que le navire canadien n’est pas adapté sur le plan commercial? Pas exactement. Si les demandeurs invoquent l’argument de l’« adaptabilité économique », ils doivent fournir des preuves claires à cet égard et les offrants doivent répondre en fournissant des éléments de preuve clairs indiquant le contraire. Cela fait partie du processus d'actes de procédure. Pour en savoir plus sur ce processus, consultez la partie de nos lignes directrices :",[],['http://ow.ly/bTAa30aDEoT'],Est ce que les ts exploitation plus un navire canadien offert sont comme une preuve suffisante que le navire canadien est pas sur le plan commercial Pas exactement Si les demandeurs invoquent argument de conomique ils doivent fournir des preuves claires cet gard et les offrants doivent pondre en fournissant des ments de preuve clairs indiquant le contraire Cela fait partie du processus actes de dure Pour en savoir plus sur ce processus consultez la partie de nos lignes directrices http ow ly bTAa30aDEoT,"['Est', 'ce', 'que', 'les', 'ts', 'exploitation', 'plus', 'un', 'navire', 'canadien', 'offert', 'sont', 'comme', 'une', 'preuve', 'suffisante', 'que', 'le', 'navire', 'canadien', 'est', 'pas', 'sur', 'le', 'plan', 'commercial', 'Pas', 'exactement', 'Si', 'les', 'demandeurs', 'invoquent', 'argument', 'de', 'conomique', 'ils', 'doivent', 'fournir', 'des', 'preuves', 'claires', 'cet', 'gard', 'et', 'les', 'offrants', 'doivent', 'pondre', 'en', 'fournissant', 'des', 'ments', 'de', 'preuve', 'clairs', 'indiquant', 'le', 'contraire', 'Cela', 'fait', 'partie', 'du', 'processus', 'actes', 'de', 'dure', 'Pour', 'en', 'savoir', 'plus', 'sur', 'ce', 'processus', 'consultez', 'la', 'partie', 'de', 'nos', 'lignes', 'directrices', 'http', 'ow', 'ly', 'bTAa30aDEoT']","[u'est', 'ce', u'que', u'les', 'ts', u'exploit', u'plus', 'un', u'navir', u'canadien', u'offert', u'sont', u'comm', u'une', u'preuv', u'suffisant', u'que', 'le', u'navir', u'canadien', u'est', u'pas', u'sur', 'le', u'plan', u'commerci', u'pas', u'exact', 'si', u'les', u'demandeur', u'invoqu', u'argument', 'de', u'conomiqu', u'il', u'doivent', u'fournir', u'des', u'preuv', u'clair', u'cet', u'gard', 'et', u'les', u'offrant', u'doivent', u'pondr', 'en', u'fourniss', u'des', u'ment', 'de', u'preuv', u'clair', u'indiqu', 'le', u'contrair', u'cela', u'fait', u'parti', 'du', u'processus', u'act', 'de', u'dure', u'pour', 'en', u'savoir', u'plus', u'sur', 'ce', u'processus', u'consultez', 'la', u'parti', 'de', u'nos', u'lign', u'directric', u'http', 'ow', 'ly', u'btaa30adeot']","Est ce que les coûts d’exploitation « plus élevés » d’un navire canadien offert sont considérés comme une preuve suffisante que le navire canadien n’est pas adapté sur le plan commercial? Pas exactement. 

Si les demandeurs invoquent l’argument de l’« adaptabilité économique », ils doivent fournir des preuves claires à cet égard et les offrants doivent répondre en fournissant des éléments de preuve clairs indiquant le contraire. 

Cela fait partie du processus d'actes de procédure. Pour en savoir plus sur ce processus, consultez la partie 3 de nos lignes directrices : http://ow.ly/bTAa30aDEoT",Environmental
34,34,34,34,34,34,566325673547435_798543940325606,Timeline Photos,photo,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/798543940325606/?type=3,2017-11-26 12:00:53,0,0,0,0,0,0,0,0,0,0,"La boxe n’en fait pas partie... Mais nous avons quatre autres moyens de régler les différends liés au réseau de transport fédéral. - La médiation - la facilitation - l’arbitrage -le processus décisionnel formel Apprenez-en davantage, visitez",[],['http://ow.ly/sb2I30dcwOg'],La boxe en fait pas partie Mais nous avons quatre autres moyens de gler les rends au seau de transport ral La diation la facilitation arbitrage le processus cisionnel formel Apprenez en davantage visitez http ow ly sb2I30dcwOg,"['La', 'boxe', 'en', 'fait', 'pas', 'partie', 'Mais', 'nous', 'avons', 'quatre', 'autres', 'moyens', 'de', 'gler', 'les', 'rends', 'au', 'seau', 'de', 'transport', 'ral', 'La', 'diation', 'la', 'facilitation', 'arbitrage', 'le', 'processus', 'cisionnel', 'formel', 'Apprenez', 'en', 'davantage', 'visitez', 'http', 'ow', 'ly', 'sb2I30dcwOg']","['la', u'box', 'en', u'fait', u'pas', u'parti', u'mai', u'nous', u'avon', u'quatr', u'autr', u'moyen', 'de', u'gler', u'les', u'rend', 'au', u'seau', 'de', u'transport', u'ral', 'la', u'diation', 'la', u'facilit', u'arbitrag', 'le', u'processus', u'cisionnel', u'formel', u'apprenez', 'en', u'davantag', u'visitez', u'http', 'ow', 'ly', u'sb2i30dcwog']","La boxe n’en fait pas partie...

Mais nous avons quatre autres moyens de régler les différends liés au réseau de transport fédéral.

- La médiation
- la facilitation
- l’arbitrage
-le processus décisionnel formel

Apprenez-en davantage, visitez http://ow.ly/sb2I30dcwOg",Environmental
35,35,35,35,35,35,566325673547435_797630327083634,Timeline Photos,photo,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/797630327083634/?type=3,2017-11-24 10:01:26,0,0,0,0,0,0,0,0,0,0,"> Vous avez un problème? Si vous n'êtes pas satisfait de la réponse de votre transporteur aérien au sujet de votre plainte écrite, consultez ce site Web pour savoir comment nous pouvons vous aider. > Prenez l'air averti > Dix conseils clés >",['#Astucesvoyage'],['http://ow.ly/4nk1SM'],Astucesvoyage Vous avez un Si vous pas satisfait de la ponse de votre transporteur rien au sujet de votre plainte crite consultez ce site Web pour savoir comment nous pouvons vous aider Prenez air averti Dix conseils http ow ly 4nk1SM,"['Astucesvoyage', 'Vous', 'avez', 'un', 'Si', 'vous', 'pas', 'satisfait', 'de', 'la', 'ponse', 'de', 'votre', 'transporteur', 'rien', 'au', 'sujet', 'de', 'votre', 'plainte', 'crite', 'consultez', 'ce', 'site', 'Web', 'pour', 'savoir', 'comment', 'nous', 'pouvons', 'vous', 'aider', 'Prenez', 'air', 'averti', 'Dix', 'conseils', 'http', 'ow', 'ly', '4nk1SM']","[u'astucesvoyag', u'vous', u'avez', 'un', 'si', u'vous', u'pas', u'satisfait', 'de', 'la', u'pons', 'de', u'votr', u'transporteur', u'rien', 'au', u'sujet', 'de', u'votr', u'plaint', u'crite', u'consultez', 'ce', u'site', u'web', u'pour', u'savoir', u'comment', u'nous', u'pouvon', u'vous', u'aider', u'prenez', u'air', u'averti', u'dix', u'conseil', u'http', 'ow', 'ly', u'4nk1sm']","#Astucesvoyage > Vous avez un problème?

Si vous n'êtes pas satisfait de la réponse de votre transporteur aérien au sujet de votre plainte écrite, consultez ce site Web pour savoir comment nous pouvons vous aider.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM",Environmental
36,36,36,36,36,36,566325673547435_797357237110943,"Limites relatives aux bagages, frais et responsabilité",video,http://ow.ly/L4vf306W0Yf,2017-11-23 17:50:04,0,0,0,0,0,0,0,0,0,0,"Que se passe-t-il si une ligne aérienne perd vos bagages? Tout dépend de la ligne aérienne avec laquelle vous voyagez. Pour plus d'information, visitez:",[],['http://ow.ly/L4vf306W0Yf'],Que se passe il si une ligne rienne perd vos bagages Tout pend de la ligne rienne avec laquelle vous voyagez Pour plus information visitez http ow ly L4vf306W0Yf,"['Que', 'se', 'passe', 'il', 'si', 'une', 'ligne', 'rienne', 'perd', 'vos', 'bagages', 'Tout', 'pend', 'de', 'la', 'ligne', 'rienne', 'avec', 'laquelle', 'vous', 'voyagez', 'Pour', 'plus', 'information', 'visitez', 'http', 'ow', 'ly', 'L4vf306W0Yf']","[u'que', 'se', u'pass', 'il', 'si', u'une', u'lign', u'rienn', u'perd', u'vos', u'bagag', u'tout', u'pend', 'de', 'la', u'lign', u'rienn', u'avec', u'laquell', u'vous', u'voyagez', u'pour', u'plus', u'inform', u'visitez', u'http', 'ow', 'ly', u'l4vf306w0yf']","Que se passe-t-il si une ligne aérienne perd vos bagages? Tout dépend de la ligne aérienne avec laquelle vous voyagez.  Pour plus d'information, visitez: http://ow.ly/L4vf306W0Yf",Environmental
37,37,37,37,37,37,566325673547435_796816113831722,Timeline Photos,photo,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/796816113831722/?type=3,2017-11-22 12:01:04,0,0,0,0,0,0,0,0,0,0,"Notre code de valeurs et d’éthique Ces valeurs nous guident dans nos fonctions professionnelles : - respect de la démocratie - respect envers les personnes - intégrité - intendance - excellence Pour obtenir plus d’information sur notre code de valeurs et d’éthique, consultez",[],['http://ow.ly/HtHa30dcuJo'],Notre code de valeurs et thique Ces valeurs nous guident dans nos fonctions professionnelles respect de la mocratie respect envers les personnes intendance excellence Pour obtenir plus information sur notre code de valeurs et thique consultez http ow ly HtHa30dcuJo,"['Notre', 'code', 'de', 'valeurs', 'et', 'thique', 'Ces', 'valeurs', 'nous', 'guident', 'dans', 'nos', 'fonctions', 'professionnelles', 'respect', 'de', 'la', 'mocratie', 'respect', 'envers', 'les', 'personnes', 'intendance', 'excellence', 'Pour', 'obtenir', 'plus', 'information', 'sur', 'notre', 'code', 'de', 'valeurs', 'et', 'thique', 'consultez', 'http', 'ow', 'ly', 'HtHa30dcuJo']","[u'notr', u'code', 'de', u'valeur', 'et', u'thiqu', u'ces', u'valeur', u'nous', u'guident', u'dan', u'nos', u'fonction', u'professionnell', u'respect', 'de', 'la', u'mocrati', u'respect', u'enver', u'les', u'personn', u'intend', u'excel', u'pour', u'obtenir', u'plus', u'inform', u'sur', u'notr', u'code', 'de', u'valeur', 'et', u'thiqu', u'consultez', u'http', 'ow', 'ly', u'htha30dcujo']","Notre code de valeurs et d’éthique 

Ces valeurs nous guident dans nos fonctions professionnelles :
- respect de la démocratie
- respect envers les personnes
- intégrité
- intendance
- excellence

Pour obtenir plus d’information sur notre code de valeurs et d’éthique, consultez http://ow.ly/HtHa30dcuJo",Environmental
38,38,38,38,38,38,566325673547435_796427913870542,Timeline Photos,photo,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/796427913870542/?type=3,2017-11-21 15:00:16,0,0,0,0,0,0,0,0,0,0,Nous participons à la réglementation économique des compagnies de chemin de fer de façons multiples. Info >,['#AgCan'],['http://ow.ly/qz6A30dr88H'],Nous participons la glementation conomique des compagnies de chemin de fer de ons multiples Info http ow ly qz6A30dr88H AgCan,"['Nous', 'participons', 'la', 'glementation', 'conomique', 'des', 'compagnies', 'de', 'chemin', 'de', 'fer', 'de', 'ons', 'multiples', 'Info', 'http', 'ow', 'ly', 'qz6A30dr88H', 'AgCan']","[u'nous', u'participon', 'la', u'glement', u'conomiqu', u'des', u'compagni', 'de', u'chemin', 'de', u'fer', 'de', u'on', u'multipl', u'info', u'http', 'ow', 'ly', u'qz6a30dr88h', u'agcan']",Nous participons à la réglementation économique des compagnies de chemin de fer de façons multiples. Info > http://ow.ly/qz6A30dr88H #AgCan,Social
39,39,39,39,39,39,566325673547435_795896847256982,Timeline Photos,photo,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/795896847256982/?type=3,2017-11-20 12:04:05,0,0,0,0,0,0,0,0,0,0,"La transparence des communications est un aspect important du processus d'actes de procédure lié aux demandes de licence de cabotage. Pour que ce processus se déroule bien, toutes les parties doivent fournir, à toutes les autres parties et dans les délais fixés, une copie conforme de toute correspondance échangée concernant les mesures prises à chaque étape. Pour en savoir plus sur notre processus d'actes de procédure, consultez la partie de nos lignes directrices :",[],['http://ow.ly/bTAa30aDEoT'],La transparence des communications est un aspect important du processus actes de dure aux demandes de licence de cabotage Pour que ce processus se roule bien toutes les parties doivent fournir toutes les autres parties et dans les lais une copie conforme de toute correspondance concernant les mesures prises chaque tape Pour en savoir plus sur notre processus actes de dure consultez la partie de nos lignes directrices http ow ly bTAa30aDEoT,"['La', 'transparence', 'des', 'communications', 'est', 'un', 'aspect', 'important', 'du', 'processus', 'actes', 'de', 'dure', 'aux', 'demandes', 'de', 'licence', 'de', 'cabotage', 'Pour', 'que', 'ce', 'processus', 'se', 'roule', 'bien', 'toutes', 'les', 'parties', 'doivent', 'fournir', 'toutes', 'les', 'autres', 'parties', 'et', 'dans', 'les', 'lais', 'une', 'copie', 'conforme', 'de', 'toute', 'correspondance', 'concernant', 'les', 'mesures', 'prises', 'chaque', 'tape', 'Pour', 'en', 'savoir', 'plus', 'sur', 'notre', 'processus', 'actes', 'de', 'dure', 'consultez', 'la', 'partie', 'de', 'nos', 'lignes', 'directrices', 'http', 'ow', 'ly', 'bTAa30aDEoT']","['la', u'transpar', u'des', u'communic', u'est', 'un', u'aspect', u'import', 'du', u'processus', u'act', 'de', u'dure', u'aux', u'demand', 'de', u'licenc', 'de', u'cabotag', u'pour', u'que', 'ce', u'processus', 'se', u'roul', u'bien', u'tout', u'les', u'parti', u'doivent', u'fournir', u'tout', u'les', u'autr', u'parti', 'et', u'dan', u'les', u'lai', u'une', u'copi', u'conform', 'de', u'tout', u'correspond', u'concern', u'les', u'mesur', u'prise', u'chaqu', u'tape', u'pour', 'en', u'savoir', u'plus', u'sur', u'notr', u'processus', u'act', 'de', u'dure', u'consultez', 'la', u'parti', 'de', u'nos', u'lign', u'directric', u'http', 'ow', 'ly', u'btaa30adeot']","La transparence des communications est un aspect important du processus d'actes de procédure lié aux demandes de licence de cabotage. 

Pour que ce processus se déroule bien, toutes les parties doivent fournir, à toutes les autres parties et dans les délais fixés, une copie conforme de toute correspondance échangée concernant les mesures prises à chaque étape. 

Pour en savoir plus sur notre processus d'actes de procédure, consultez la partie 3 de nos lignes directrices : http://ow.ly/bTAa30aDEoT",Environmental
40,40,40,40,40,40,566325673547435_794518337394833,Timeline Photos,photo,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/794518337394833/?type=3,2017-11-17 10:01:25,0,0,3,0,0,0,0,0,0,0,"> Ne ratez pas votre vol! Si possible, pré-selectionnez votre siège avant le départ. Confirmez votre vol de retour au moins heures avant le vol. Fournissez à votre transporteur vos coordonnées actuelles afin qu’il puisse vous aviser de tout retard ou de toute annulation de vol. Vérifiez l’état de votre vol au moins heures avant le départ prévu, puis juste avant de vous rendre à l'aéroport. > Prenez l'air averti > Dix conseils clés >",['#Astucesvoyage'],['http://ow.ly/4nk1SM'],Astucesvoyage Ne ratez pas votre vol Si possible selectionnez votre ge avant le part Confirmez votre vol de retour au moins 72 heures avant le vol Fournissez votre transporteur vos es actuelles afin il puisse vous aviser de tout retard ou de toute annulation de vol rifiez tat de votre vol au moins 24 heures avant le part vu puis juste avant de vous rendre roport Prenez air averti Dix conseils http ow ly 4nk1SM,"['Astucesvoyage', 'Ne', 'ratez', 'pas', 'votre', 'vol', 'Si', 'possible', 'selectionnez', 'votre', 'ge', 'avant', 'le', 'part', 'Confirmez', 'votre', 'vol', 'de', 'retour', 'au', 'moins', '72', 'heures', 'avant', 'le', 'vol', 'Fournissez', 'votre', 'transporteur', 'vos', 'es', 'actuelles', 'afin', 'il', 'puisse', 'vous', 'aviser', 'de', 'tout', 'retard', 'ou', 'de', 'toute', 'annulation', 'de', 'vol', 'rifiez', 'tat', 'de', 'votre', 'vol', 'au', 'moins', '24', 'heures', 'avant', 'le', 'part', 'vu', 'puis', 'juste', 'avant', 'de', 'vous', 'rendre', 'roport', 'Prenez', 'air', 'averti', 'Dix', 'conseils', 'http', 'ow', 'ly', '4nk1SM']","[u'astucesvoyag', 'ne', u'ratez', u'pas', u'votr', u'vol', 'si', u'possibl', u'selectionnez', u'votr', 'ge', u'avant', 'le', u'part', u'confirmez', u'votr', u'vol', 'de', u'retour', 'au', u'moin', '72', u'heur', u'avant', 'le', u'vol', u'fournissez', u'votr', u'transporteur', u'vos', 'es', u'actuell', u'afin', 'il', u'puiss', u'vous', u'avis', 'de', u'tout', u'retard', 'ou', 'de', u'tout', u'annul', 'de', u'vol', u'rifiez', u'tat', 'de', u'votr', u'vol', 'au', u'moin', '24', u'heur', u'avant', 'le', u'part', 'vu', u'pui', u'just', u'avant', 'de', u'vous', u'rendr', u'roport', u'prenez', u'air', u'averti', u'dix', u'conseil', u'http', 'ow', 'ly', u'4nk1sm']","#Astucesvoyage > Ne ratez pas votre vol!

Si possible, pré-selectionnez votre siège avant le départ. Confirmez votre vol de retour au moins 72 heures avant le vol. Fournissez à votre transporteur vos coordonnées actuelles afin qu’il puisse vous aviser de tout retard ou de toute annulation de vol. Vérifiez l’état de votre vol au moins 24 heures avant le départ prévu, puis juste avant de vous rendre à l'aéroport.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM",Environmental
41,41,41,41,41,41,566325673547435_793557664157567,Timeline Photos,photo,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/793557664157567/?type=3,2017-11-15 12:01:52,0,0,0,0,0,0,0,0,0,0,"Chaque année, les agents verbalisateurs effectuent plus de inspections des installations et des transporteurs aériens. Les mesures d'application de la loi ont diminué au fur et à mesure que les transporteurs aériens et les eloitants de terminaux sont devenus plus conscients des changements réglementaires. Pour obtenir de plus amples renseignements sur la portée et les limites de nos activités d'application de la loi, consultez",[],['http://ow.ly/Ec6230fiQjo'],Chaque les agents verbalisateurs effectuent plus de 130 inspections des installations et des transporteurs riens Les mesures application de la loi ont au fur et mesure que les transporteurs riens et les exploitants de terminaux sont devenus plus conscients des changements glementaires Pour obtenir de plus amples renseignements sur la et les limites de nos application de la loi consultez http ow ly Ec6230fiQjo,"['Chaque', 'les', 'agents', 'verbalisateurs', 'effectuent', 'plus', 'de', '130', 'inspections', 'des', 'installations', 'et', 'des', 'transporteurs', 'riens', 'Les', 'mesures', 'application', 'de', 'la', 'loi', 'ont', 'au', 'fur', 'et', 'mesure', 'que', 'les', 'transporteurs', 'riens', 'et', 'les', 'exploitants', 'de', 'terminaux', 'sont', 'devenus', 'plus', 'conscients', 'des', 'changements', 'glementaires', 'Pour', 'obtenir', 'de', 'plus', 'amples', 'renseignements', 'sur', 'la', 'et', 'les', 'limites', 'de', 'nos', 'application', 'de', 'la', 'loi', 'consultez', 'http', 'ow', 'ly', 'Ec6230fiQjo']","[u'chaqu', u'les', u'agent', u'verbalisateur', u'effectu', u'plus', 'de', u'130', u'inspect', u'des', u'instal', 'et', u'des', u'transporteur', u'rien', u'les', u'mesur', u'applic', 'de', 'la', u'loi', u'ont', 'au', u'fur', 'et', u'mesur', u'que', u'les', u'transporteur', u'rien', 'et', u'les', u'exploit', 'de', u'terminaux', u'sont', u'devenus', u'plus', u'conscient', u'des', u'changement', u'glementair', u'pour', u'obtenir', 'de', u'plus', u'ampl', u'renseign', u'sur', 'la', 'et', u'les', u'limit', 'de', u'nos', u'applic', 'de', 'la', u'loi', u'consultez', u'http', 'ow', 'ly', u'ec6230fiqjo']","Chaque année, les agents verbalisateurs effectuent plus de 130 inspections des installations et des transporteurs aériens. Les mesures d'application de la loi ont diminué au fur et à mesure que les transporteurs aériens et les exploitants de terminaux sont devenus plus conscients des changements réglementaires. 

Pour obtenir de plus amples renseignements sur la portée et les limites de nos activités d'application de la loi, consultez http://ow.ly/Ec6230fiQjo",Environmental
42,42,42,42,42,42,566325673547435_793121450867855,"Transports accessibles pour tous, module 1: Introduction",video,http://ow.ly/u8M4307vd8s,2017-11-14 12:15:17,0,0,0,0,0,0,0,0,0,0,"Nous collaborons avec les transporteurs et les eloitants de terminal pour assurer l'application et le maintien de mesures relatives au transport accessible dans le réseau de transport fédéral. Nous avons créé un ensemble de vidéos intitulé Transports accessibles pour tous. Ce sont des outils de formation qui aideront le personnel des transporteurs à offrir des services accessibles aux personnes ayant une déficience. Il y a au total six vidéos traitant de sujets variés, qui vont de la détermination des besoins à la fourniture d'aides à la mobilité de remplacement aux voyageurs > é","['#a11y', '#Accessibilit']",['http://ow.ly/u8M4307vd8s'],Nous collaborons avec les transporteurs et les exploitants de terminal pour assurer application et le maintien de mesures relatives au transport accessible dans le seau de transport ral Nous avons un ensemble de os Transports accessibles pour tous Ce sont des outils de formation qui aideront le personnel des transporteurs offrir des services accessibles aux personnes ayant une ficience Il au total six os traitant de sujets qui vont de la termination des besoins la fourniture aides la de remplacement aux voyageurs http ow ly u8M4307vd8s a11y,"['Nous', 'collaborons', 'avec', 'les', 'transporteurs', 'et', 'les', 'exploitants', 'de', 'terminal', 'pour', 'assurer', 'application', 'et', 'le', 'maintien', 'de', 'mesures', 'relatives', 'au', 'transport', 'accessible', 'dans', 'le', 'seau', 'de', 'transport', 'ral', 'Nous', 'avons', 'un', 'ensemble', 'de', 'os', 'Transports', 'accessibles', 'pour', 'tous', 'Ce', 'sont', 'des', 'outils', 'de', 'formation', 'qui', 'aideront', 'le', 'personnel', 'des', 'transporteurs', 'offrir', 'des', 'services', 'accessibles', 'aux', 'personnes', 'ayant', 'une', 'ficience', 'Il', 'au', 'total', 'six', 'os', 'traitant', 'de', 'sujets', 'qui', 'vont', 'de', 'la', 'termination', 'des', 'besoins', 'la', 'fourniture', 'aides', 'la', 'de', 'remplacement', 'aux', 'voyageurs', 'http', 'ow', 'ly', 'u8M4307vd8s', 'a11y']","[u'nous', u'collaboron', u'avec', u'les', u'transporteur', 'et', u'les', u'exploit', 'de', u'termin', u'pour', u'assur', u'applic', 'et', 'le', u'maintien', 'de', u'mesur', u'relat', 'au', u'transport', u'access', u'dan', 'le', u'seau', 'de', u'transport', u'ral', u'nous', u'avon', 'un', u'ensembl', 'de', 'os', u'transport', u'access', u'pour', u'tous', 'ce', u'sont', u'des', u'outil', 'de', u'format', u'qui', u'aideront', 'le', u'personnel', u'des', u'transporteur', u'offrir', u'des', u'servic', u'access', u'aux', u'personn', u'ayant', u'une', u'ficienc', 'il', 'au', u'total', u'six', 'os', u'traitant', 'de', u'sujet', u'qui', u'vont', 'de', 'la', u'termin', u'des', u'besoin', 'la', u'fournitur', u'aid', 'la', 'de', u'remplac', u'aux', u'voyageur', u'http', 'ow', 'ly', u'u8m4307vd8', u'a11i']","Nous collaborons avec les transporteurs et les exploitants de terminal pour assurer l'application et le maintien de mesures relatives au transport accessible dans le réseau de transport fédéral.

Nous avons créé un ensemble de vidéos intitulé Transports accessibles pour tous. Ce sont des outils de formation qui aideront le personnel des transporteurs à offrir des services accessibles aux personnes ayant une déficience.

Il y a au total six vidéos traitant de sujets variés, qui vont de la détermination des besoins à la fourniture d'aides à la mobilité de remplacement aux voyageurs > 
http://ow.ly/u8M4307vd8s 
#a11y #Accessibilité",Environmental
43,43,43,43,43,43,566325673547435_792668464246487,Timeline Photos,photo,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/792668464246487/?type=3,2017-11-13 12:00:30,0,0,0,0,0,0,0,0,0,0,"Vous vous demandez quelles sont les étapes typiques du processus d'actes de procédure lié aux demandes de licence de cabotage? Ce processus inclut la présentation d’au moins une demande et peut inclure également une offre, une réponse, une réplique, une présentation d’une personne intéressée et une réplique à cette présentation. Pour en savoir plus sur le processus d'actes de procédure, consultez la partie de nos lignes directrices :",[],['http://ow.ly/bTAa30aDEoT'],Vous vous demandez quelles sont les tapes typiques du processus actes de dure aux demandes de licence de cabotage Ce processus inclut la sentation au moins une demande et peut inclure galement une offre une ponse une plique une sentation une personne et une plique cette sentation Pour en savoir plus sur le processus actes de dure consultez la partie de nos lignes directrices http ow ly bTAa30aDEoT,"['Vous', 'vous', 'demandez', 'quelles', 'sont', 'les', 'tapes', 'typiques', 'du', 'processus', 'actes', 'de', 'dure', 'aux', 'demandes', 'de', 'licence', 'de', 'cabotage', 'Ce', 'processus', 'inclut', 'la', 'sentation', 'au', 'moins', 'une', 'demande', 'et', 'peut', 'inclure', 'galement', 'une', 'offre', 'une', 'ponse', 'une', 'plique', 'une', 'sentation', 'une', 'personne', 'et', 'une', 'plique', 'cette', 'sentation', 'Pour', 'en', 'savoir', 'plus', 'sur', 'le', 'processus', 'actes', 'de', 'dure', 'consultez', 'la', 'partie', 'de', 'nos', 'lignes', 'directrices', 'http', 'ow', 'ly', 'bTAa30aDEoT']","[u'vous', u'vous', u'demandez', u'quell', u'sont', u'les', u'tape', u'typiqu', 'du', u'processus', u'act', 'de', u'dure', u'aux', u'demand', 'de', u'licenc', 'de', u'cabotag', 'ce', u'processus', u'inclut', 'la', u'sentat', 'au', u'moin', u'une', u'demand', 'et', u'peut', u'inclur', u'galement', u'une', u'offr', u'une', u'pons', u'une', u'pliqu', u'une', u'sentat', u'une', u'personn', 'et', u'une', u'pliqu', u'cett', u'sentat', u'pour', 'en', u'savoir', u'plus', u'sur', 'le', u'processus', u'act', 'de', u'dure', u'consultez', 'la', u'parti', 'de', u'nos', u'lign', u'directric', u'http', 'ow', 'ly', u'btaa30adeot']","Vous vous demandez quelles sont les étapes typiques du processus d'actes de procédure lié aux demandes de licence de cabotage?

Ce processus inclut la présentation d’au moins une demande et peut inclure également une offre, une réponse, une réplique, une présentation d’une personne intéressée et une réplique à cette présentation. 

Pour en savoir plus sur le processus d'actes de procédure, consultez la partie 3 de nos lignes directrices : http://ow.ly/bTAa30aDEoT",Environmental
