,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,language,Reactions_SUM,sentiment_score,sentiment_type
10,10,911924463461175298,110,219,2017-09-24 12:05:09,"Happy ! All week, we’ll be celebrating the diverse at the of our national parks system.","['#NationalForestWeek', '#forests']",['https://t.co/XFvscokpwM'],Happy NationalForestWeek week celebrating diverse forests national parks system https co XFvscokpwM,"['Happy', 'NationalForestWeek', 'week', 'celebrating', 'diverse', 'forests', 'national', 'parks', 'system', 'https', 'co', 'XFvscokpwM']","[u'happi', u'nationalforestweek', u'week', u'celebr', u'divers', u'forest', u'nation', u'park', u'system', u'https', 'co', u'xfvscokpwm']","Happy #NationalForestWeek! 🌲 All week, we’ll be celebrating the diverse #forests at the ❤ of our national parks system. https://t.co/XFvscokpwM",Environmental,en,329,1.0,Positive
11,11,904674191869399040,97,231,2017-09-04 11:55:10,Happy ! The is the perfect time to discover a before the end of the season. and have fun!,"['#LabourDay', '#longweekend', '#HiddenGem', '#GetOutside']",['https://t.co/EQXPx3GkAO'],Happy LabourDay longweekend perfect time discover HiddenGem end season GetOutside fun https co EQXPx3GkAO,"['Happy', 'LabourDay', 'longweekend', 'perfect', 'time', 'discover', 'HiddenGem', 'end', 'season', 'GetOutside', 'fun', 'https', 'co', 'EQXPx3GkAO']","[u'happi', u'labourday', u'longweekend', u'perfect', u'time', u'discov', u'hiddengem', u'end', u'season', u'getoutsid', u'fun', u'https', 'co', u'eqxpx3gkao']",Happy #LabourDay! The #longweekend is the perfect time to discover a #HiddenGem before the end of the season. #GetOutside and have fun! https://t.co/EQXPx3GkAO,Environmental,en,328,0.7916666666666666,Positive
12,12,895335501577584641,324,0,2017-08-09 17:26:32,": For Int'l Day of World’s , let's reflect on the rich cultures &amp; diversity of Indigenous ppls in Can…",['#IndigenousPeoples'],[],RT GCIndigenous UN Int Day IndigenousPeoples let reflect rich cultures amp diversity Indigenous ppls,"['RT', 'GCIndigenous', 'UN', 'Int', 'Day', 'IndigenousPeoples', 'let', 'reflect', 'rich', 'cultures', 'amp', 'diversity', 'Indigenous', 'ppls']","['rt', u'gcindigen', 'un', u'int', u'day', u'indigenouspeopl', u'let', u'reflect', u'rich', u'cultur', u'amp', u'divers', u'indigen', u'ppls']","RT @GCIndigenous: For @UN Int'l Day of World’s #IndigenousPeoples, let's reflect on the rich cultures &amp; diversity of Indigenous ppls in Can…",Social,en,324,0.375,Positive
13,13,915545833017413632,90,213,2017-10-04 11:55:11,Today is ! See what we’re doing to protect :,"['#WorldAnimalDay', '#speciesatrisk']","['https://t.co/nlPZZ6s2fj', 'https://t.co/pczk6Oq7wR']",Today WorldAnimalDay See protect speciesatrisk https co nlPZZ6s2fj https co pczk6Oq7wR,"['Today', 'WorldAnimalDay', 'See', 'protect', 'speciesatrisk', 'https', 'co', 'nlPZZ6s2fj', 'https', 'co', 'pczk6Oq7wR']","[u'today', u'worldanimalday', u'see', u'protect', u'speciesatrisk', u'https', 'co', u'nlpzz6s2fj', u'https', 'co', u'pczk6oq7wr']",Today is #WorldAnimalDay! See what we’re doing to protect #speciesatrisk: https://t.co/nlPZZ6s2fj https://t.co/pczk6Oq7wR,Environmental,en,303,0.0,Neutral
14,14,918151970417934337,77,223,2017-10-11 16:31:02,So many amazing colours across Canada! Thank you for sharing your pictures ! Next week’s might bug you…,['#ParksChallenge'],['https://t.co/BmVVgoWcqy'],many amazing colours across Canada Thank sharing pictures Next ParksChallenge might bug https co BmVVgoWcqy,"['many', 'amazing', 'colours', 'across', 'Canada', 'Thank', 'sharing', 'pictures', 'Next', 'ParksChallenge', 'might', 'bug', 'https', 'co', 'BmVVgoWcqy']","[u'mani', u'amaz', u'colour', u'across', u'canada', u'thank', u'share', u'pictur', u'next', u'parkschalleng', u'might', u'bug', u'https', 'co', u'bmvvgowcqi']",So many amazing colours across Canada! Thank you for sharing your pictures 📷! Next week’s #ParksChallenge might bug you… https://t.co/BmVVgoWcqy,Environmental,en,300,0.4791666666666667,Positive
15,15,913071512655187970,82,211,2017-09-27 16:03:07,"Happy ! We've been featuring our Canadian forests all . Now, we want you show us your favourite tree! U","['#NationalTreeDay', '#NationalForestWeek']",['https://t.co/0MYB0T6TT'],Happy NationalTreeDay featuring Canadian forests NationalForestWeek want show us favourite tree https co 0MYB0T6TTU,"['Happy', 'NationalTreeDay', 'featuring', 'Canadian', 'forests', 'NationalForestWeek', 'want', 'show', 'us', 'favourite', 'tree', 'https', 'co', '0MYB0T6TTU']","[u'happi', u'nationaltreeday', u'featur', u'canadian', u'forest', u'nationalforestweek', u'want', u'show', 'us', u'favourit', u'tree', u'https', 'co', u'0myb0t6ttu']","Happy #NationalTreeDay! We've been featuring our Canadian forests all #NationalForestWeek. Now, we want you show us your favourite tree! https://t.co/0MYB0T6TTU",Environmental,en,293,1.0,Positive
16,16,898273448350306304,51,221,2017-08-17 20:00:53,"The sun is setting on summer. It’s sad  we know, but it's the perfect time to capture that sunset! Show us your pics!",['#ParksChallenge'],['https://t.co/CfFHMdmI3z'],sun setting summer sad know perfect time capture sunset Show us pics ParksChallenge https co CfFHMdmI3z,"['sun', 'setting', 'summer', 'sad', 'know', 'perfect', 'time', 'capture', 'sunset', 'Show', 'us', 'pics', 'ParksChallenge', 'https', 'co', 'CfFHMdmI3z']","[u'sun', u'set', u'summer', u'sad', u'know', u'perfect', u'time', u'captur', u'sunset', u'show', 'us', u'pic', u'parkschalleng', u'https', 'co', u'cffhmdmi3z']","The sun is setting on summer. It’s sad  we know, but it's the perfect time to capture that sunset! Show us your pics! #ParksChallenge https://t.co/CfFHMdmI3z",Environmental,en,272,0.25,Neutral
17,17,899288715738132481,98,164,2017-08-20 15:15:12,Tomorrow you'll be able to see partial solar eclipse from many of our locations! Here's how to protect your eyes:,[],"['https://t.co/QMM6AKVd0w', 'https://t.co/71Kw0tahQS']",Tomorrow able see partial solar eclipse many locations protect eyes https co QMM6AKVd0w https co 71Kw0tahQS,"['Tomorrow', 'able', 'see', 'partial', 'solar', 'eclipse', 'many', 'locations', 'protect', 'eyes', 'https', 'co', 'QMM6AKVd0w', 'https', 'co', '71Kw0tahQS']","[u'tomorrow', u'abl', u'see', u'partial', u'solar', u'eclips', u'mani', u'locat', u'protect', u'eye', u'https', 'co', u'qmm6akvd0w', u'https', 'co', u'71kw0tahq']",Tomorrow you'll be able to see partial solar eclipse from many of our locations! Here's how to protect your eyes: https://t.co/QMM6AKVd0w https://t.co/71Kw0tahQS,Environmental,en,262,0.3416666666666666,Positive
18,18,936368128799502337,95,162,2017-11-30 22:55:33,"NEW: starting January st, admission to our places for youth and under is ! We’re keeping the fun going in , join us!",['#FREE'],"['https://t.co/CBb56qGsyp', 'https://t.co/2UnN6yXW5O']",NEW starting January 1st admission places youth 17 FREE keeping fun going 2018 join us https co CBb56qGsyp https co 2UnN6yXW5O,"['NEW', 'starting', 'January', '1st', 'admission', 'places', 'youth', '17', 'FREE', 'keeping', 'fun', 'going', '2018', 'join', 'us', 'https', 'co', 'CBb56qGsyp', 'https', 'co', '2UnN6yXW5O']","[u'new', u'start', u'januari', u'1st', u'admiss', u'place', u'youth', '17', u'free', u'keep', u'fun', u'go', u'2018', u'join', 'us', u'https', 'co', u'cbb56qgsyp', u'https', 'co', u'2unn6yxw5o']","NEW: starting January 1st, admission to our places for youth 17 and under is #FREE! We’re keeping the fun going in 2018, join us! 🎉 https://t.co/CBb56qGsyp https://t.co/2UnN6yXW5O",Environmental,en,257,0.25284090909090906,Neutral
19,19,940208369624854528,69,182,2017-12-11 13:15:18,"Happy ! We think mountain views are some of the best around, what about you? Share your photos! 2","['#InternationalMountainDay', '#Canadian']",['https://t.co/BUaObXMs3'],Happy InternationalMountainDay think Canadian mountain views best around Share photos https co BUaObXMs32,"['Happy', 'InternationalMountainDay', 'think', 'Canadian', 'mountain', 'views', 'best', 'around', 'Share', 'photos', 'https', 'co', 'BUaObXMs32']","[u'happi', u'internationalmountainday', u'think', u'canadian', u'mountain', u'view', u'best', u'around', u'share', u'photo', u'https', 'co', u'buaobxms32']","Happy #InternationalMountainDay! We think #Canadian mountain views are some of the best around, what about you? Share your photos! 🗻💙 https://t.co/BUaObXMs32",Social,en,251,1.0,Positive
20,20,920761454525140993,88,159,2017-10-18 21:20:12,"Today marks years since women were recognized as ""persons"" in + therefore eligible as Senators.","['#Canada', '#PersonsDay', '#WomensHistoryMonth']",['https://t.co/2K1bP3o0h4'],Today marks 88 years since women recognized persons Canada therefore eligible Senators PersonsDay WomensHistoryMonth https co 2K1bP3o0h4,"['Today', 'marks', '88', 'years', 'since', 'women', 'recognized', 'persons', 'Canada', 'therefore', 'eligible', 'Senators', 'PersonsDay', 'WomensHistoryMonth', 'https', 'co', '2K1bP3o0h4']","[u'today', u'mark', '88', u'year', u'sinc', u'women', u'recogn', u'person', u'canada', u'therefor', u'elig', u'senat', u'personsday', u'womenshistorymonth', u'https', 'co', u'2k1bp3o0h4']","Today marks 88 years since women were recognized as ""persons"" in #Canada + therefore eligible as Senators. #PersonsDay #WomensHistoryMonth https://t.co/2K1bP3o0h4",Social,en,247,0.0,Neutral
21,21,901172648641798144,51,195,2017-08-25 20:01:17,"What's the coolest picture of a bird you've taken? Share it, maybe it'll be featured in this week’s collage!","['#ParksChallenge', '#Birding']",['https://t.co/KuQ3L8Yoa7'],coolest picture bird taken Share maybe featured ParksChallenge collage Birding https co KuQ3L8Yoa7,"['coolest', 'picture', 'bird', 'taken', 'Share', 'maybe', 'featured', 'ParksChallenge', 'collage', 'Birding', 'https', 'co', 'KuQ3L8Yoa7']","[u'coolest', u'pictur', u'bird', u'taken', u'share', u'mayb', u'featur', u'parkschalleng', u'collag', u'bird', u'https', 'co', u'kuq3l8yoa7']","What's the coolest picture of a bird you've taken? Share it, maybe it'll be featured in this week’s #ParksChallenge collage! #Birding https://t.co/KuQ3L8Yoa7",Environmental,en,246,0.0,Neutral
22,22,898897405738930176,79,163,2017-08-19 13:20:16,Happy ! Help protect by uploading nature photos to :,"['#WorldHoneyBeeDay', '#wildlife', '#iNaturalist']","['https://t.co/m16HnF1pjH', 'https://t.co/SH1rrWDo6b']",Happy WorldHoneyBeeDay Help protect wildlife uploading nature photos iNaturalist https co m16HnF1pjH https co SH1rrWDo6b,"['Happy', 'WorldHoneyBeeDay', 'Help', 'protect', 'wildlife', 'uploading', 'nature', 'photos', 'iNaturalist', 'https', 'co', 'm16HnF1pjH', 'https', 'co', 'SH1rrWDo6b']","[u'happi', u'worldhoneybeeday', u'help', u'protect', u'wildlif', u'upload', u'natur', u'photo', u'inaturalist', u'https', 'co', u'm16hnf1pjh', u'https', 'co', u'sh1rrwdo6b']",Happy #WorldHoneyBeeDay! 🐝 Help protect #wildlife by uploading nature photos to #iNaturalist: https://t.co/m16HnF1pjH https://t.co/SH1rrWDo6b,Environmental,en,242,1.0,Positive
23,23,914588298500345858,99,137,2017-10-01 20:30:17,October is ! All month long we’ll be featuring the amazing women designated as National Historic Persons.,['#WomensHistoryMonth'],['https://t.co/LFMq6zKeuo'],October WomensHistoryMonth month long featuring amazing women designated National Historic Persons https co LFMq6zKeuo,"['October', 'WomensHistoryMonth', 'month', 'long', 'featuring', 'amazing', 'women', 'designated', 'National', 'Historic', 'Persons', 'https', 'co', 'LFMq6zKeuo']","[u'octob', u'womenshistorymonth', u'month', u'long', u'featur', u'amaz', u'women', u'design', u'nation', u'histor', u'person', u'https', 'co', u'lfmq6zkeuo']",October is #WomensHistoryMonth! All month long we’ll be featuring the amazing women designated as National Historic Persons. @Women_Canada https://t.co/LFMq6zKeuo,Social,en,236,0.18333333333333326,Neutral
24,24,919340829399019520,72,162,2017-10-14 23:15:08,"A war hero, made history when she warned the British during the war of !","['#LauraSecord', '#WomensHistoryMonth']",['https://t.co/iN2naBvk77'],war hero LauraSecord made history warned British war 1812 WomensHistoryMonth https co iN2naBvk77,"['war', 'hero', 'LauraSecord', 'made', 'history', 'warned', 'British', 'war', '1812', 'WomensHistoryMonth', 'https', 'co', 'iN2naBvk77']","[u'war', u'hero', u'laurasecord', u'made', u'histori', u'warn', u'british', u'war', u'1812', u'womenshistorymonth', u'https', 'co', u'in2nabvk77']","A war hero, #LauraSecord made history when she warned the British during the war of 1812! #WomensHistoryMonth https://t.co/iN2naBvk77",Social,en,234,0.0,Neutral
25,25,912286863397937152,49,185,2017-09-25 12:05:12,"Today’s it’s okay to wander off in thought… it’s ! Let us know, which park are you dreaming of visiting? C",['#DreamDay'],['https://t.co/fvQVb4aPM'],okay wander DreamDay Let us know park dreaming visiting https co fvQVb4aPMC,"['okay', 'wander', 'DreamDay', 'Let', 'us', 'know', 'park', 'dreaming', 'visiting', 'https', 'co', 'fvQVb4aPMC']","[u'okay', u'wander', u'dreamday', u'let', 'us', u'know', u'park', u'dream', u'visit', u'https', 'co', u'fvqvb4apmc']","Today’s it’s okay to wander off in thought… it’s #DreamDay! Let us know, which park are you dreaming of visiting? https://t.co/fvQVb4aPMC",Social,en,234,0.625,Positive
26,26,915992557456207872,57,176,2017-10-05 17:30:18,Get out &amp; eerience the colours of fall! Grab a scarf and head outside to all the stunning foliage for this week's,['#ParksChallenge'],['https://t.co/L4MXjRMi8S'],Get amp experience colours fall Grab scarf head outside stunning foliage week ParksChallenge https co L4MXjRMi8S,"['Get', 'amp', 'experience', 'colours', 'fall', 'Grab', 'scarf', 'head', 'outside', 'stunning', 'foliage', 'week', 'ParksChallenge', 'https', 'co', 'L4MXjRMi8S']","[u'get', u'amp', u'experi', u'colour', u'fall', u'grab', u'scarf', u'head', u'outsid', u'stun', u'foliag', u'week', u'parkschalleng', u'https', 'co', u'l4mxjrmi8']",Get out &amp; experience the colours of fall! Grab a scarf and head outside to 📷 all the stunning foliage 🍂 for this week's #ParksChallenge https://t.co/L4MXjRMi8S,Environmental,en,233,0.25,Neutral
27,27,906249699816071172,233,0,2017-09-08 20:15:40,: Evacuation Order issued for Waterton Lakes National Park. For more info:,[],['https://t.co/0MAp47AdeA'],RT WatertonLakesNP Evacuation Order issued Waterton Lakes National Park info https co 0MAp47AdeA,"['RT', 'WatertonLakesNP', 'Evacuation', 'Order', 'issued', 'Waterton', 'Lakes', 'National', 'Park', 'info', 'https', 'co', '0MAp47AdeA']","['rt', u'watertonlakesnp', u'evacu', u'order', u'issu', u'waterton', u'lake', u'nation', u'park', u'info', u'https', 'co', u'0map47adea']",RT @WatertonLakesNP: Evacuation Order issued for Waterton Lakes National Park. For more info: https://t.co/0MAp47AdeA,Environmental,en,233,0.5,Positive
28,28,903376719310077952,223,0,2017-08-31 21:59:28,: Watch as the cross a river for the first time in their lives... at its best! …,"['#BanffBison', '#conservation']",[],RT Watch BanffBison cross river first time lives conservation best ParksCanada,"['RT', 'Watch', 'BanffBison', 'cross', 'river', 'first', 'time', 'lives', 'conservation', 'best', 'ParksCanada']","['rt', u'watch', u'banffbison', u'cross', u'river', u'first', u'time', u'live', u'conserv', u'best', u'parkscanada']",RT @ec_minister: Watch as the #BanffBison cross a river for the first time in their lives... #conservation at its best! @ParksCanada @Banff…,Environmental,en,223,0.4166666666666667,Positive
29,29,906261008292962305,93,118,2017-09-08 21:00:36,"Calling all grade , , / secondary , , classes! Here's your chance to win an AMAZING trip:",[],"['https://t.co/s6m0OfulKx', 'https://t.co/oWApKetK9J']",Calling grade secondary classes chance win AMAZING trip https co s6m0OfulKx myparkspass https co oWApKetK9J,"['Calling', 'grade', 'secondary', 'classes', 'chance', 'win', 'AMAZING', 'trip', 'https', 'co', 's6m0OfulKx', 'myparkspass', 'https', 'co', 'oWApKetK9J']","[u'call', u'grade', u'secondari', u'class', u'chanc', u'win', u'amaz', u'trip', u'https', 'co', u's6m0ofulkx', u'myparkspass', u'https', 'co', u'owapketk9j']","Calling all grade 7, 8, 9/ secondary 1, 2, 3 classes! Here's your chance to win an AMAZING trip: https://t.co/s6m0OfulKx @myparkspass https://t.co/oWApKetK9J",Environmental,en,211,0.34166666666666673,Positive
30,30,944005857536282624,55,153,2017-12-22 00:45:09,It’s officially the shortest day of the year… it’s the ! Take advantage of this longer night and head out to one of our dark sky preserves : 9,['#WinterSolstice'],"['https://t.co/GyXd6fMmx', 'https://t.co/ZdgQYgHOwa']",officially shortest day WinterSolstice Take advantage longer night head one dark sky preserves https co GyXd6fMmx9 https co ZdgQYgHOwa,"['officially', 'shortest', 'day', 'WinterSolstice', 'Take', 'advantage', 'longer', 'night', 'head', 'one', 'dark', 'sky', 'preserves', 'https', 'co', 'GyXd6fMmx9', 'https', 'co', 'ZdgQYgHOwa']","[u'offici', u'shortest', u'day', u'wintersolstic', u'take', u'advantag', u'longer', u'night', u'head', u'one', u'dark', u'sky', u'preserv', u'https', 'co', u'gyxd6fmmx9', u'https', 'co', u'zdgqyghowa']",It’s officially the shortest day of the year… it’s the #WinterSolstice! Take advantage of this longer night and head out to one of our dark sky preserves 🌛💫: https://t.co/GyXd6fMmx9 https://t.co/ZdgQYgHOwa,Environmental,en,208,-0.15,Neutral
31,31,919893222482173953,41,166,2017-10-16 11:50:09,Happy ! What word would you use to describe this view?,"['#DictionaryDay', '#GlacierNP']",['https://t.co/9G5BlI7JFP'],Happy DictionaryDay word would use describe view GlacierNP https co 9G5BlI7JFP,"['Happy', 'DictionaryDay', 'word', 'would', 'use', 'describe', 'view', 'GlacierNP', 'https', 'co', '9G5BlI7JFP']","[u'happi', u'dictionaryday', u'word', u'would', u'use', u'describ', u'view', u'glaciernp', u'https', 'co', u'9g5bli7jfp']",Happy #DictionaryDay! 📖 What word would you use to describe this view? #GlacierNP https://t.co/9G5BlI7JFP,Environmental,en,207,1.0,Positive
32,32,897941182348767232,52,155,2017-08-16 22:00:35,"So many great places to escape in ! Thanks for sharing yours, we promise not to interrupt … until tomorrow!","['#Canada', '#ParksChallenge']",['https://t.co/pnWYgTMerI'],many great places escape Canada Thanks sharing promise interrupt tomorrow ParksChallenge https co pnWYgTMerI,"['many', 'great', 'places', 'escape', 'Canada', 'Thanks', 'sharing', 'promise', 'interrupt', 'tomorrow', 'ParksChallenge', 'https', 'co', 'pnWYgTMerI']","[u'mani', u'great', u'place', u'escap', u'canada', u'thank', u'share', u'promis', u'interrupt', u'tomorrow', u'parkschalleng', u'https', 'co', u'pnwygtmeri']","So many great places to escape in #Canada! Thanks for sharing yours, we promise not to interrupt … until tomorrow! #ParksChallenge https://t.co/pnWYgTMerI",Environmental,en,207,0.5833333333333334,Positive
33,33,914832392447315968,50,156,2017-10-02 12:40:13,"This , we challenge you to take some time to connect with nature. Relax in a red chair!","['#MotivationMonday', '#sharethechair']",['https://t.co/AmvWYZiSSQ'],MotivationMonday challenge take time connect nature Relax red chair sharethechair https co AmvWYZiSSQ,"['MotivationMonday', 'challenge', 'take', 'time', 'connect', 'nature', 'Relax', 'red', 'chair', 'sharethechair', 'https', 'co', 'AmvWYZiSSQ']","[u'motivationmonday', u'challeng', u'take', u'time', u'connect', u'natur', u'relax', u'red', u'chair', u'sharethechair', u'https', 'co', u'amvwyzissq']","This #MotivationMonday, we challenge you to take some time to connect with nature. Relax in a red chair! #sharethechair https://t.co/AmvWYZiSSQ",Environmental,en,206,0.0,Neutral
