,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,language,Reactions_SUM,sentiment_score,sentiment_type
403,403,867151306963734528,5,7,2017-05-23 22:52:37,Seeing &amp; other marine wildlife is exciting. Remember to give them space and follow these guidelines:,['#sealions'],"['https://t.co/KM8tUcg54V', 'https://t.co/SBT439hIcY']",Seeing sealions amp marine wildlife exciting Remember give space follow guidelines https co KM8tUcg54V https co SBT439hIcY,"['Seeing', 'sealions', 'amp', 'marine', 'wildlife', 'exciting', 'Remember', 'give', 'space', 'follow', 'guidelines', 'https', 'co', 'KM8tUcg54V', 'https', 'co', 'SBT439hIcY']","[u'see', u'sealion', u'amp', u'marin', u'wildlif', u'excit', u'rememb', u'give', u'space', u'follow', u'guidelin', u'https', 'co', u'km8tucg54v', u'https', 'co', u'sbt439hici']",Seeing #sealions &amp; other marine wildlife is exciting. Remember to give them space and follow these guidelines: https://t.co/KM8tUcg54V https://t.co/SBT439hIcY,Environmental,en,12,0.0875,Neutral
404,404,695283704755851264,7,5,2016-02-04 16:32:07,Canada deploys deep-sea droid army to fight .,['#climatechange'],"['https://t.co/5KVoYOr2ke', 'https://t.co/NXuMq5MUFp']",Canada deploys deep sea droid army fight climatechange https co 5KVoYOr2ke https co NXuMq5MUFp,"['Canada', 'deploys', 'deep', 'sea', 'droid', 'army', 'fight', 'climatechange', 'https', 'co', '5KVoYOr2ke', 'https', 'co', 'NXuMq5MUFp']","[u'canada', u'deploy', u'deep', u'sea', u'droid', u'armi', u'fight', u'climatechang', u'https', 'co', u'5kvoyor2k', u'https', 'co', u'nxumq5mufp']",Canada deploys deep-sea droid army to fight #climatechange. https://t.co/5KVoYOr2ke https://t.co/NXuMq5MUFp,Environmental,en,12,0.0,Neutral
405,405,693887024437264384,6,6,2016-01-31 20:02:13,DYK?the Bowie Seamount MPA is one of the most biologically rich submarine volcanoes on earth D,[],"['https://t.co/F7CvliLzz', 'https://t.co/fTlFrXzv46']",DYK Bowie Seamount MPA one biologically rich submarine volcanoes earth https co F7CvliLzzD https co fTlFrXzv46,"['DYK', 'Bowie', 'Seamount', 'MPA', 'one', 'biologically', 'rich', 'submarine', 'volcanoes', 'earth', 'https', 'co', 'F7CvliLzzD', 'https', 'co', 'fTlFrXzv46']","[u'dyk', u'bowi', u'seamount', u'mpa', u'one', u'biolog', u'rich', u'submarin', u'volcano', u'earth', u'https', 'co', u'f7cvlilzzd', u'https', 'co', u'ftlfrxzv46']",DYK?the Bowie Seamount MPA is one of the most biologically rich submarine volcanoes on earth https://t.co/F7CvliLzzD https://t.co/fTlFrXzv46,Environmental,en,12,0.4375,Positive
406,406,784487193557565440,12,0,2016-10-07 20:14:56,": Captain Joanne McNish, Regional Director of Fleet is proud to represent the Seagoing Fleet. …","['#CCG', '#womenshistory', '#CCGProud', '#Bec']",[],RT Captain Joanne McNish Regional Director CCG Fleet proud represent Seagoing Fleet womenshistory CCGProud,"['RT', 'Captain', 'Joanne', 'McNish', 'Regional', 'Director', 'CCG', 'Fleet', 'proud', 'represent', 'Seagoing', 'Fleet', 'womenshistory', 'CCGProud']","['rt', u'captain', u'joann', u'mcnish', u'region', u'director', u'ccg', u'fleet', u'proud', u'repres', u'seago', u'fleet', u'womenshistori', u'ccgproud']","RT @CCG_GCC: Captain Joanne McNish, Regional Director of #CCG Fleet is proud to represent the Seagoing Fleet. #womenshistory #CCGProud #Bec…",Social,en,12,0.8,Positive
407,407,708333388525080576,12,0,2016-03-11 16:46:54,: Marine Superintendent Brian Wootton received Exemplary Service Medal &amp; st Bar from,['#GGHonours'],['https://t.co/0\xe2\x80\xa6'],RT Marine Superintendent Brian Wootton received Exemplary Service Medal amp 1st Bar GGDavidJohnston GGHonours https co,"['RT', 'Marine', 'Superintendent', 'Brian', 'Wootton', 'received', 'Exemplary', 'Service', 'Medal', 'amp', '1st', 'Bar', 'GGDavidJohnston', 'GGHonours', 'https', 'co']","['rt', u'marin', u'superintend', u'brian', u'wootton', u'receiv', u'exemplari', u'servic', u'medal', u'amp', u'1st', u'bar', u'ggdavidjohnston', u'gghonour', u'https', 'co']",RT @CCG_GCC: Marine Superintendent Brian Wootton received Exemplary Service Medal &amp; 1st Bar from @GGDavidJohnston #GGHonours https://t.co/0…,Environmental,en,12,0.0,Neutral
408,408,756585157281386500,12,0,2016-07-22 20:22:12,: How does connect you to your world? Let us know how these connections can be improved. Let’s !,"['#infra', '#INFRAconsults']",['https://t\xe2\x80\xa6'],RT infra connect world Let us know connections improved INFRAconsults https,"['RT', 'infra', 'connect', 'world', 'Let', 'us', 'know', 'connections', 'improved', 'INFRAconsults', 'https']","['rt', u'infra', u'connect', u'world', u'let', 'us', u'know', u'connect', u'improv', u'infraconsult', u'https']",RT @INFC_eng: How does #infra connect you to your world? Let us know how these connections can be improved. Let’s #INFRAconsults! https://t…,Environmental,en,12,0.0,Neutral
409,409,886651691415818240,5,7,2017-07-16 18:20:11,Take an underwater tour of in Hecate Strait and glimpse an ancient world,['#GlassSpongeReefs'],"['https://t.co/ui6IDKYNln', 'https://t.co/dUnGPNCnl5']",Take underwater tour GlassSpongeReefs Hecate Strait glimpse ancient world https co ui6IDKYNln https co dUnGPNCnl5,"['Take', 'underwater', 'tour', 'GlassSpongeReefs', 'Hecate', 'Strait', 'glimpse', 'ancient', 'world', 'https', 'co', 'ui6IDKYNln', 'https', 'co', 'dUnGPNCnl5']","[u'take', u'underwat', u'tour', u'glassspongereef', u'hecat', u'strait', u'glimps', u'ancient', u'world', u'https', 'co', u'ui6idkynln', u'https', 'co', u'dungpncnl5']",Take an underwater tour of #GlassSpongeReefs in Hecate Strait and glimpse an ancient world https://t.co/ui6IDKYNln https://t.co/dUnGPNCnl5,Environmental,en,12,0.0,Neutral
410,410,892414846293204992,12,0,2017-08-01 16:00:54,: Canada’s helps educate small boat owners on how to keep safe &amp; cleaner,"['#OceansProtectionPlan', '#OurCoasts']",['https://t.co/AYEX\xe2\x80\xa6'],RT OceansProtectionPlan helps educate small boat owners keep OurCoasts safe amp cleaner https co,"['RT', 'OceansProtectionPlan', 'helps', 'educate', 'small', 'boat', 'owners', 'keep', 'OurCoasts', 'safe', 'amp', 'cleaner', 'https', 'co']","['rt', u'oceansprotectionplan', u'help', u'educ', u'small', u'boat', u'owner', u'keep', u'ourcoast', u'safe', u'amp', u'cleaner', u'https', 'co']",RT @Transport_gc: Canada’s #OceansProtectionPlan helps educate small boat owners on how to keep #OurCoasts safe &amp; cleaner https://t.co/AYEX…,Environmental,en,12,0.125,Neutral
411,411,856572912085630976,12,0,2017-04-24 18:17:51,: How do you measure a moving target? Learn about the of counting fish!,"['#science', '#CdnSci']","['https://t.co/unU3z2pCeX', 'https://t.c\xe2\x80\xa6']",RT measure moving target Learn science counting fish CdnSci https co unU3z2pCeX https,"['RT', 'measure', 'moving', 'target', 'Learn', 'science', 'counting', 'fish', 'CdnSci', 'https', 'co', 'unU3z2pCeX', 'https']","['rt', u'measur', u'move', u'target', u'learn', u'scienc', u'count', u'fish', u'cdnsci', u'https', 'co', u'unu3z2pcex', u'https']",RT @DFO_Science: How do you measure a moving target? Learn about the #science of counting fish! #CdnSci https://t.co/unU3z2pCeX https://t.c…,Social,en,12,0.0,Neutral
412,412,918509780456673280,4,8,2017-10-12 16:12:51,"Four ports have already been surveyed &amp; nine more will be completed, reducing the risk of accidents. D","['#BC', '#OurCoasts']",['https://t.co/KnWCo4sGm'],Four BC ports already surveyed amp nine completed reducing risk accidents OurCoasts https co KnWCo4sGmD,"['Four', 'BC', 'ports', 'already', 'surveyed', 'amp', 'nine', 'completed', 'reducing', 'risk', 'accidents', 'OurCoasts', 'https', 'co', 'KnWCo4sGmD']","[u'four', 'bc', u'port', u'alreadi', u'survey', u'amp', u'nine', u'complet', u'reduc', u'risk', u'accid', u'ourcoast', u'https', 'co', u'knwco4sgmd']","Four #BC ports have already been surveyed &amp; nine more will be completed, reducing the risk of accidents. #OurCoasts https://t.co/KnWCo4sGmD",Environmental,en,12,0.5,Positive
413,413,946813073259712512,12,0,2017-12-29 18:40:02,: Our Canadian oceans are beautiful because of the variety of life within them. https:…,"['#Top5', '#BestOf2017']",['https://t.co/RgPCQaRUZy'],RT Canadian oceans beautiful variety life within https co RgPCQaRUZy Top5 BestOf2017 https,"['RT', 'Canadian', 'oceans', 'beautiful', 'variety', 'life', 'within', 'https', 'co', 'RgPCQaRUZy', 'Top5', 'BestOf2017', 'https']","['rt', u'canadian', u'ocean', u'beauti', u'varieti', u'life', u'within', u'https', 'co', u'rgpcqaruzi', u'top5', u'bestof2017', u'https']",RT @DFO_MPO: Our Canadian oceans are beautiful because of the variety of life within them. https://t.co/RgPCQaRUZy #Top5 #BestOf2017 https:…,Environmental,en,12,0.85,Positive
414,414,946139185597083650,6,6,2017-12-27 22:02:14,"You have until March , to apply for funding to have an abandoned boat removed from your local waterway.",[],['https://t.co/rxLTOpBL8v'],March 15 2018 apply funding abandoned boat removed local waterway https co rxLTOpBL8v,"['March', '15', '2018', 'apply', 'funding', 'abandoned', 'boat', 'removed', 'local', 'waterway', 'https', 'co', 'rxLTOpBL8v']","[u'march', '15', u'2018', u'appli', u'fund', u'abandon', u'boat', u'remov', u'local', u'waterway', u'https', 'co', u'rxltopbl8v']","You have until March 15, 2018 to apply for funding to have an abandoned boat removed from your local waterway. https://t.co/rxLTOpBL8v",Environmental,en,12,0.0,Neutral
415,415,945383675092459520,4,8,2017-12-25 20:00:07,Happy holidays from !,[],['https://t.co/lspjkIa677'],Happy holidays https co lspjkIa677,"['Happy', 'holidays', 'https', 'co', 'lspjkIa677']","[u'happi', u'holiday', u'https', 'co', u'lspjkia677']",Happy holidays from @DFO_Pacific ! https://t.co/lspjkIa677,Social,en,12,1.0,Positive
416,416,822212336219996161,5,7,2017-01-19 22:41:11,is at the Jan -22. Come visit us!,"['#CCG', '#VanBoatShow', '#marinesafety', '#twentyfourseven']",['https://t.co/pOKqyEdBns'],CCG VanBoatShow Jan 18 22 Come visit us marinesafety twentyfourseven https co pOKqyEdBns,"['CCG', 'VanBoatShow', 'Jan', '18', '22', 'Come', 'visit', 'us', 'marinesafety', 'twentyfourseven', 'https', 'co', 'pOKqyEdBns']","[u'ccg', u'vanboatshow', u'jan', '18', '22', u'come', u'visit', 'us', u'marinesafeti', u'twentyfourseven', u'https', 'co', u'pokqyedbn']",#CCG is at the #VanBoatShow Jan 18-22. Come visit us! #marinesafety #twentyfourseven https://t.co/pOKqyEdBns,Environmental,en,12,0.0,Neutral
417,417,719541111216349184,12,0,2016-04-11 15:02:23,": Pre-schoolers released ,000 salmon into BCIT’s Guichon Creek on Tuesday",[],"['https://t.co/IzqntkTvmg', 'https://t.co/Cg\xe2\x80\xa6']",RT Pre schoolers released 20 000 salmon Guichon Creek Tuesday https co IzqntkTvmg https co,"['RT', 'Pre', 'schoolers', 'released', '20', '000', 'salmon', 'Guichon', 'Creek', 'Tuesday', 'https', 'co', 'IzqntkTvmg', 'https', 'co']","['rt', u'pre', u'schooler', u'releas', '20', u'000', u'salmon', u'guichon', u'creek', u'tuesday', u'https', 'co', u'izqntktvmg', u'https', 'co']","RT @DFO_MPO: Pre-schoolers released 20,000 salmon into BCIT’s Guichon Creek on Tuesday https://t.co/IzqntkTvmg @DFO_Pacific https://t.co/Cg…",Social,en,12,0.0,Neutral
418,418,780430646879653888,12,0,2016-09-26 15:35:40,": It was quite the honor to welcome the wonderful Duke and Duchess of Cambridge on the Canadian Coast Guard ship, Moytel …",['#r'],[],RT quite honor welcome wonderful Duke Duchess Cambridge Canadian Coast Guard ship Moytel,"['RT', 'quite', 'honor', 'welcome', 'wonderful', 'Duke', 'Duchess', 'Cambridge', 'Canadian', 'Coast', 'Guard', 'ship', 'Moytel']","['rt', u'quit', u'honor', u'welcom', u'wonder', u'duke', u'duchess', u'cambridg', u'canadian', u'coast', u'guard', u'ship', u'moytel']","RT @Min_LeBlanc: It was quite the honor to welcome the wonderful Duke and Duchess of Cambridge on the Canadian Coast Guard ship, Moytel  #r…",Environmental,en,12,0.9,Positive
419,419,863159503201742851,12,0,2017-05-12 22:30:36,": We're back live now, tune in to see some sponges! https:/…","['#Hecate2017', '#OdySci', '#Marine']",[],RT SallyLeys back live tune see sponges Hecate2017 OdySci BamfieldMSC Marine https,"['RT', 'SallyLeys', 'back', 'live', 'tune', 'see', 'sponges', 'Hecate2017', 'OdySci', 'BamfieldMSC', 'Marine', 'https']","['rt', u'sallyley', u'back', u'live', u'tune', u'see', u'spong', u'hecate2017', u'odysci', u'bamfieldmsc', u'marin', u'https']","RT @SallyLeys: We're back live now, tune in to see some sponges! #Hecate2017 #OdySci @BamfieldMSC @DFO_Pacific @DFO_Science #Marine https:/…",Environmental,en,12,0.08522727272727272,Neutral
420,420,923654192165806080,12,0,2017-10-26 20:54:54,: Day exercise in racticing working together to ensure environmental protection &amp; stewardship in an emergency …,"['#BC', '#BCEX2017']",[],RT Day exercise BC practicing working together ensure environmental protection amp stewardship emergency BCEX2017,"['RT', 'Day', 'exercise', 'BC', 'practicing', 'working', 'together', 'ensure', 'environmental', 'protection', 'amp', 'stewardship', 'emergency', 'BCEX2017']","['rt', u'day', u'exercis', 'bc', u'practic', u'work', u'togeth', u'ensur', u'environment', u'protect', u'amp', u'stewardship', u'emerg', u'bcex2017']",RT @CCG_GCC: Day 2 exercise in #BC:practicing working together to ensure environmental protection &amp; stewardship in an emergency #BCEX2017 @…,Environmental,en,12,0.0,Neutral
421,421,711573714459090945,12,0,2016-03-20 15:22:48,: invites applications from all Indigenous groups,"['#MinTootoo', '#RFCPP']",['https://t.co/ZGkcguvh5Q'],RT NewsroomGC MinTootoo invites RFCPP applications Indigenous groups https co ZGkcguvh5Q,"['RT', 'NewsroomGC', 'MinTootoo', 'invites', 'RFCPP', 'applications', 'Indigenous', 'groups', 'https', 'co', 'ZGkcguvh5Q']","['rt', u'newsroomgc', u'mintootoo', u'invit', u'rfcpp', u'applic', u'indigen', u'group', u'https', 'co', u'zgkcguvh5q']",RT @NewsroomGC: #MinTootoo invites #RFCPP applications from all Indigenous groups https://t.co/ZGkcguvh5Q,Social,en,12,0.0,Neutral
422,422,837353099647979520,12,0,2017-03-02 17:25:10,": The at the Sclerochronology Lab produce age data for over ,000 fish. That’s a lot of data!",['#WomenInScience'],['https://t.co\xe2\x80\xa6'],RT WomenInScience Sclerochronology Lab produce age data 105 000 fish lot data https,"['RT', 'WomenInScience', 'Sclerochronology', 'Lab', 'produce', 'age', 'data', '105', '000', 'fish', 'lot', 'data', 'https']","['rt', u'womeninsci', u'sclerochronolog', u'lab', u'produc', u'age', u'data', u'105', u'000', u'fish', u'lot', u'data', u'https']","RT @DFO_Science: The #WomenInScience at the Sclerochronology Lab produce age data for over 105,000 fish. That’s a lot of data! https://t.co…",Social,en,12,0.0,Neutral
423,423,865298394528575488,3,9,2017-05-18 20:09:48,. scientist conducting research with hydrophones + during a dive to 1,['#GlassSpongeReefs'],"['https://t.co/BuxiZ03pz', 'https://t.co/JBWrL9KATi']",scientist conducting research hydrophones dive GlassSpongeReefs https co BuxiZ03pz1 https co JBWrL9KATi,"['scientist', 'conducting', 'research', 'hydrophones', 'dive', 'GlassSpongeReefs', 'https', 'co', 'BuxiZ03pz1', 'https', 'co', 'JBWrL9KATi']","[u'scientist', u'conduct', u'research', u'hydrophon', u'dive', u'glassspongereef', u'https', 'co', u'buxiz03pz1', u'https', 'co', u'jbwrl9kati']",.@DFO_MPO scientist conducting research with hydrophones + @ROPOS_ROV during a dive to #GlassSpongeReefs  https://t.co/BuxiZ03pz1 https://t.co/JBWrL9KATi,Social,en,12,0.0,Neutral
424,424,884535199106781185,5,7,2017-07-10 22:09:59,Our Canadian Research &amp; Development Review is now available:,['#Aquaculture'],"['https://t.co/uSGiK3kWYg', 'https://t.co/7TVkAa0Xap']",RT 2017 Canadian Aquaculture Research amp Development Review available https co uSGiK3kWYg https co 7TVkAa0Xap,"['RT', '2017', 'Canadian', 'Aquaculture', 'Research', 'amp', 'Development', 'Review', 'available', 'https', 'co', 'uSGiK3kWYg', 'https', 'co', '7TVkAa0Xap']","['rt', u'2017', u'canadian', u'aquacultur', u'research', u'amp', u'develop', u'review', u'avail', u'https', 'co', u'usgik3kwyg', u'https', 'co', u'7tvkaa0xap']",RT @DFO_Science Our 2017 Canadian #Aquaculture Research &amp; Development Review is now available: https://t.co/uSGiK3kWYg https://t.co/7TVkAa0Xap,Social,en,12,0.4,Positive
425,425,710948676676526081,6,6,2016-03-18 21:59:07,Stewards of the Future protect streams and wetlands for the long-term. See StreamTalk: 9,[],"['https://t.co/YIO3MCQVT', 'https://t.co/otdjjMwjBJ']",Stewards Future protect streams wetlands long term See StreamTalk https co YIO3MCQVT9 https co otdjjMwjBJ,"['Stewards', 'Future', 'protect', 'streams', 'wetlands', 'long', 'term', 'See', 'StreamTalk', 'https', 'co', 'YIO3MCQVT9', 'https', 'co', 'otdjjMwjBJ']","[u'steward', u'futur', u'protect', u'stream', u'wetland', u'long', u'term', u'see', u'streamtalk', u'https', 'co', u'yio3mcqvt9', u'https', 'co', u'otdjjmwjbj']",Stewards of the Future protect streams and wetlands for the long-term. See StreamTalk: https://t.co/YIO3MCQVT9 https://t.co/otdjjMwjBJ,Environmental,en,12,0.0,Neutral
426,426,779710797157113857,7,5,2016-09-24 15:55:15,Buying fish online may be unlawful &amp; a threat to your health. Buy only from licensed reputable sources D,[],"['https://t.co/HWzoAvfBuL', 'https://t.co/a9dALG6oT']",Buying fish online may unlawful amp threat health Buy licensed reputable sources https co HWzoAvfBuL https co a9dALG6oTD,"['Buying', 'fish', 'online', 'may', 'unlawful', 'amp', 'threat', 'health', 'Buy', 'licensed', 'reputable', 'sources', 'https', 'co', 'HWzoAvfBuL', 'https', 'co', 'a9dALG6oTD']","[u'buy', u'fish', u'onlin', u'may', u'unlaw', u'amp', u'threat', u'health', u'buy', u'licens', u'reput', u'sourc', u'https', 'co', u'hwzoavfbul', u'https', 'co', u'a9dalg6otd']",Buying fish online may be unlawful &amp; a threat to your health. Buy only from licensed reputable sources https://t.co/HWzoAvfBuL https://t.co/a9dALG6oTD,Social,en,12,0.25,Neutral
427,427,798643712175837184,12,0,2016-11-15 21:47:53,": The Offshore Fisheries Science Vessel ’s bow blocks being put together at Vancouver Shipyards - November , . …","['#1', '#CCGProu']",[],RT Offshore Fisheries Science Vessel bow blocks put together Vancouver Shipyards November 2016,"['RT', 'Offshore', 'Fisheries', 'Science', 'Vessel', 'bow', 'blocks', 'put', 'together', 'Vancouver', 'Shipyards', 'November', '2016']","['rt', u'offshor', u'fisheri', u'scienc', u'vessel', u'bow', u'block', u'put', u'togeth', u'vancouv', u'shipyard', u'novemb', u'2016']","RT @CCG_GCC: The Offshore Fisheries Science Vessel  #1’s bow blocks being put together at Vancouver Shipyards - November 8, 2016.  #CCGProu…",Environmental,en,12,0.0,Neutral
428,428,821862932409679874,7,4,2017-01-18 23:32:47,Be mindful of tides when boating around!,"['#MaritimeSafety', '#StaySafe']","['https://t.co/WZlNF5DF7x', 'https://t.co/p8gwL0SHSp']",mindful tides boating around https co WZlNF5DF7x MaritimeSafety StaySafe https co p8gwL0SHSp,"['mindful', 'tides', 'boating', 'around', 'https', 'co', 'WZlNF5DF7x', 'MaritimeSafety', 'StaySafe', 'https', 'co', 'p8gwL0SHSp']","[u'mind', u'tide', u'boat', u'around', u'https', 'co', u'wzlnf5df7x', u'maritimesafeti', u'staysaf', u'https', 'co', u'p8gwl0shsp']",Be mindful of tides when boating around! https://t.co/WZlNF5DF7x #MaritimeSafety #StaySafe https://t.co/p8gwL0SHSp,Social,en,11,0.0,Neutral
429,429,715550564088745985,7,4,2016-03-31 14:45:23,"boats on the River, circa","['#Fishing', '#Skeena', '#ThrowbackThursday']",['https://t.co/Zl6925W1wN'],Fishing boats Skeena River circa 1913 ThrowbackThursday https co Zl6925W1wN,"['Fishing', 'boats', 'Skeena', 'River', 'circa', '1913', 'ThrowbackThursday', 'https', 'co', 'Zl6925W1wN']","[u'fish', u'boat', u'skeena', u'river', u'circa', u'1913', u'throwbackthursday', u'https', 'co', u'zl6925w1wn']","#Fishing boats on the #Skeena River, circa 1913 ⛵ #ThrowbackThursday https://t.co/Zl6925W1wN",Social,en,11,0.0,Neutral
430,430,826150890490978304,11,0,2017-01-30 19:31:36,: Deputy Minister Blewett visiting the first Offshore Fisheries Science Vessel at Vancouver Shipyards. …,"['#DFO', '#OFSV', '#CCGP']",[],RT DFO Deputy Minister Blewett visiting first Offshore Fisheries Science Vessel Vancouver Shipyards OFSV seaspan,"['RT', 'DFO', 'Deputy', 'Minister', 'Blewett', 'visiting', 'first', 'Offshore', 'Fisheries', 'Science', 'Vessel', 'Vancouver', 'Shipyards', 'OFSV', 'seaspan']","['rt', u'dfo', u'deputi', u'minist', u'blewett', u'visit', u'first', u'offshor', u'fisheri', u'scienc', u'vessel', u'vancouv', u'shipyard', u'ofsv', u'seaspan']",RT @CCG_GCC: #DFO Deputy Minister Blewett visiting the first Offshore Fisheries Science Vessel at Vancouver Shipyards. #OFSV @seaspan #CCGP…,Environmental,en,11,0.25,Neutral
431,431,740268385188122628,5,6,2016-06-07 19:45:11,". celebrating with a touch tank, starfish and a day at the beach","['#WorldOceansDay', '#CdnOceans', '#Gabriola']",['https://t.co/Hvf5ctiVTk'],celebrating WorldOceansDay touch tank starfish day beach CdnOceans Gabriola https co Hvf5ctiVTk,"['celebrating', 'WorldOceansDay', 'touch', 'tank', 'starfish', 'day', 'beach', 'CdnOceans', 'Gabriola', 'https', 'co', 'Hvf5ctiVTk']","[u'celebr', u'worldoceansday', u'touch', u'tank', u'starfish', u'day', u'beach', u'cdnocean', u'gabriola', u'https', 'co', u'hvf5ctivtk']",".@DFO_MPO celebrating #WorldOceansDay with a touch tank, starfish and a day at the beach 🌊 #CdnOceans #Gabriola https://t.co/Hvf5ctiVTk",Environmental,en,11,0.0,Neutral
432,432,736208173384765440,4,7,2016-05-27 14:51:21,Officers use video surveillance/phone records to catch commercial crabber C,['#Fishery'],"['https://t.co/RpcMfFy1tO', 'https://t.co/vKCT9xj35']",Fishery Officers use video surveillance phone records catch commercial crabber https co RpcMfFy1tO https co vKCT9xj35C,"['Fishery', 'Officers', 'use', 'video', 'surveillance', 'phone', 'records', 'catch', 'commercial', 'crabber', 'https', 'co', 'RpcMfFy1tO', 'https', 'co', 'vKCT9xj35C']","[u'fisheri', u'offic', u'use', u'video', u'surveil', u'phone', u'record', u'catch', u'commerci', u'crabber', u'https', 'co', u'rpcmffy1to', u'https', 'co', u'vkct9xj35c']",#Fishery Officers use video surveillance/phone records to catch commercial crabber https://t.co/RpcMfFy1tO https://t.co/vKCT9xj35C,Environmental,en,11,0.0,Neutral
433,433,826925710338097153,11,0,2017-02-01 22:50:27,: The offers a year program in marine navigation and marine engineering. Apply now: https:…,['#CCGCollege'],['https://t.co/IFSbZXD4Pm'],RT CCGCollege offers year program marine navigation marine engineering Apply https co IFSbZXD4Pm https,"['RT', 'CCGCollege', 'offers', 'year', 'program', 'marine', 'navigation', 'marine', 'engineering', 'Apply', 'https', 'co', 'IFSbZXD4Pm', 'https']","['rt', u'ccgcolleg', u'offer', u'year', u'program', u'marin', u'navig', u'marin', u'engin', u'appli', u'https', 'co', u'ifsbzxd4pm', u'https']",RT @CCG_GCC: The #CCGCollege offers a 4 year program in marine navigation and marine engineering. Apply now: https://t.co/IFSbZXD4Pm https:…,Environmental,en,11,0.1,Neutral
434,434,773259189502246912,11,0,2016-09-06 20:38:51,": CCGS crew offers training &amp; builds awareness at Buoy Tender Round Up in Juneau, Alaska","['#Bartlett', '#AtoN']",['https://t.co/ZaDS\xe2\x80\xa6'],RT CCGS Bartlett crew offers training amp builds awareness USCG Buoy Tender Round Juneau Alaska AtoN https co,"['RT', 'CCGS', 'Bartlett', 'crew', 'offers', 'training', 'amp', 'builds', 'awareness', 'USCG', 'Buoy', 'Tender', 'Round', 'Juneau', 'Alaska', 'AtoN', 'https', 'co']","['rt', u'ccgs', u'bartlett', u'crew', u'offer', u'train', u'amp', u'build', u'awar', u'uscg', u'buoy', u'tender', u'round', u'juneau', u'alaska', u'aton', u'https', 'co']","RT @CCG_GCC: CCGS #Bartlett crew offers training &amp; builds awareness at @USCG Buoy Tender Round Up in Juneau, Alaska #AtoN https://t.co/ZaDS…",Environmental,en,11,-0.05,Neutral
435,435,764155938362228736,5,6,2016-08-12 17:45:47,Joel Baziuk awarded Prix d’Excellence,[],"['https://t.co/kIF8Nw24hj', 'https://t.co/PpypS296qG']",Joel Baziuk awarded Prix Excellence https co kIF8Nw24hj https co PpypS296qG,"['Joel', 'Baziuk', 'awarded', 'Prix', 'Excellence', 'https', 'co', 'kIF8Nw24hj', 'https', 'co', 'PpypS296qG']","[u'joel', u'baziuk', u'award', u'prix', u'excel', u'https', 'co', u'kif8nw24hj', u'https', 'co', u'ppyps296qg']",Joel Baziuk awarded @DFO_MPO Prix d’Excellence https://t.co/kIF8Nw24hj https://t.co/PpypS296qG,Social,en,11,0.0,Neutral
436,436,855536307510157314,3,8,2017-04-21 21:38:45,". recognizes and celebrates on April , . See how DFO is working to protect Canadian oceans 0d",['#EarthDay'],"['https://t.co/Jv0ylbXW', 'https://t.co/BSMfpm41zb']",recognizes celebrates EarthDay April 22 2017 See DFO working protect Canadian oceans https co Jv0ylbXW0d https co BSMfpm41zb,"['recognizes', 'celebrates', 'EarthDay', 'April', '22', '2017', 'See', 'DFO', 'working', 'protect', 'Canadian', 'oceans', 'https', 'co', 'Jv0ylbXW0d', 'https', 'co', 'BSMfpm41zb']","[u'recogn', u'celebr', u'earthday', u'april', '22', u'2017', u'see', u'dfo', u'work', u'protect', u'canadian', u'ocean', u'https', 'co', u'jv0ylbxw0d', u'https', 'co', u'bsmfpm41zb']",".@DFO_MPO recognizes and celebrates #EarthDay on April 22, 2017. See how DFO is working to protect Canadian oceans https://t.co/Jv0ylbXW0d https://t.co/BSMfpm41zb",Environmental,en,11,0.0,Neutral
437,437,721088515774279680,5,6,2016-04-15 21:31:13,". notified of a diesel sheen in CCG/WCRMC on site, sheen is non-recoverable and will dissipate.","['#Vancouver', '#englishbay']",[],notified diesel sheen Vancouver englishbay CCG WCRMC site sheen non recoverable dissipate,"['notified', 'diesel', 'sheen', 'Vancouver', 'englishbay', 'CCG', 'WCRMC', 'site', 'sheen', 'non', 'recoverable', 'dissipate']","[u'notifi', u'diesel', u'sheen', u'vancouv', u'englishbay', u'ccg', u'wcrmc', u'site', u'sheen', u'non', u'recover', u'dissip']",".@CCG_GCC notified of a diesel sheen in #Vancouver #englishbay CCG/WCRMC on site, sheen is non-recoverable and will dissipate.",Social,en,11,0.0,Neutral
438,438,909920820079800321,11,0,2017-09-18 23:23:23,: It’s Science Literacy Week! We’re proud to be contributing to science excellence in Canada.,['#SciLit17'],['https://t.co/zjV\xe2\x80\xa6'],RT Science Literacy Week proud contributing science excellence Canada SciLit17 https co,"['RT', 'Science', 'Literacy', 'Week', 'proud', 'contributing', 'science', 'excellence', 'Canada', 'SciLit17', 'https', 'co']","['rt', u'scienc', u'literaci', u'week', u'proud', u'contribut', u'scienc', u'excel', u'canada', u'scilit17', u'https', 'co']",RT @DFO_Science: It’s Science Literacy Week! We’re proud to be contributing to science excellence in Canada. #SciLit17 🔬📖🙌 https://t.co/zjV…,Social,en,11,0.8,Positive
