,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,language,score,sentiment_score,sentiment_type
10,837369083934949376,94,0,2017-03-02 18:28:41,: Canada’s coasts are stunning in every season! Post your favourite coastal pic with,['#MyCoast'],['https://t.co/hyPBeprFoH'],RT coasts stunning every season Post favourite coastal pic MyCoast https co hyPBeprFoH,"['RT', 'coasts', 'stunning', 'every', 'season', 'Post', 'favourite', 'coastal', 'pic', 'MyCoast', 'https', 'co', 'hyPBeprFoH']","['rt', u'coast', u'stun', u'everi', u'season', u'post', u'favourit', u'coastal', u'pic', u'mycoast', u'https', 'co', u'hypbeprfoh']",RT @DFO_MPO: Canada’s coasts are stunning in every season! Post your favourite coastal pic with #MyCoast 📷 https://t.co/hyPBeprFoH,Environmental,en,94,0.625,Positive
11,740550580733628417,92,0,2016-06-08 14:26:31,: Minister LeBlanc announces new Oceans Research in Canada Alliance (ORCA) at,"['#OceanSummit', '#WorldOceansDay']",['https://t.co/DWdmRuj\xe2\x80\xa6'],RT Minister LeBlanc announces new Oceans Research Canada Alliance ORCA OceanSummit WorldOceansDay https co,"['RT', 'Minister', 'LeBlanc', 'announces', 'new', 'Oceans', 'Research', 'Canada', 'Alliance', 'ORCA', 'OceanSummit', 'WorldOceansDay', 'https', 'co']","['rt', u'minist', u'leblanc', u'announc', u'new', u'ocean', u'research', u'canada', u'allianc', u'orca', u'oceansummit', u'worldoceansday', u'https', 'co']",RT @DFO_MPO: Minister LeBlanc announces new Oceans Research in Canada Alliance (ORCA) at  #OceanSummit #WorldOceansDay https://t.co/DWdmRuj…,Environmental,en,92,0.13636363636363635,Neutral
12,786971966116945920,92,0,2016-10-14 16:48:32,: COMING SOON: The is gearing up to consult on the . We want to hear from you.,"['#GoC', '#FisheriesAct', '#talkfishhabitat']",['https://t.co/m\xe2\x80\xa6'],RT COMING SOON GoC gearing consult FisheriesAct want hear talkfishhabitat https co,"['RT', 'COMING', 'SOON', 'GoC', 'gearing', 'consult', 'FisheriesAct', 'want', 'hear', 'talkfishhabitat', 'https', 'co']","['rt', u'come', u'soon', u'goc', u'gear', u'consult', u'fisheriesact', u'want', u'hear', u'talkfishhabitat', u'https', 'co']",RT @DFO_MPO: COMING SOON: The #GoC is gearing up to consult on the #FisheriesAct. We want to hear from you. #talkfishhabitat https://t.co/m…,Social,en,92,0.0,Neutral
13,909879723118833664,45,44,2017-09-18 20:40:05,"’s Jack Lawson &amp; Garry Stenson are holding a Q&amp;A via Twitter, Friday at :30NT. Send us your questions about marine mammals.","['#DFONL', '#SciLit17']",['https://t.co/YgAC7AQVKe'],Jack Lawson amp Garry Stenson holding amp via Twitter Friday 30NT Send us questions marine mammals SciLit17 https co YgAC7AQVKe,"['Jack', 'Lawson', 'amp', 'Garry', 'Stenson', 'holding', 'amp', 'via', 'Twitter', 'Friday', '30NT', 'Send', 'us', 'questions', 'marine', 'mammals', 'SciLit17', 'https', 'co', 'YgAC7AQVKe']","[u'jack', u'lawson', u'amp', u'garri', u'stenson', u'hold', u'amp', u'via', u'twitter', u'friday', u'30nt', u'send', 'us', u'question', u'marin', u'mammal', u'scilit17', u'https', 'co', u'ygac7aqvk']","#DFONL’s Jack Lawson &amp; Garry Stenson are holding a Q&amp;A via Twitter, Friday at 1:30NT. Send us your questions about marine mammals. #SciLit17 https://t.co/YgAC7AQVKe",Environmental,en,89,0.0,Neutral
14,837666681208066049,30,57,2017-03-03 14:11:14,CCGS escorting fishing vessels through a snow squall to St. Anthony this morning.,"['#HenryLarsen', '#CCG', '#icebreaking', '#SafetyFirst']",['https://t.co/OHnoUqvdM3'],CCGS HenryLarsen escorting fishing vessels snow squall St Anthony morning CCG icebreaking SafetyFirst https co OHnoUqvdM3,"['CCGS', 'HenryLarsen', 'escorting', 'fishing', 'vessels', 'snow', 'squall', 'St', 'Anthony', 'morning', 'CCG', 'icebreaking', 'SafetyFirst', 'https', 'co', 'OHnoUqvdM3']","[u'ccgs', u'henrylarsen', u'escort', u'fish', u'vessel', u'snow', u'squall', 'st', u'anthoni', u'morn', u'ccg', u'icebreak', u'safetyfirst', u'https', 'co', u'ohnouqvdm3']",CCGS #HenryLarsen escorting 2 fishing vessels through a snow squall to St. Anthony this morning. #CCG #icebreaking #SafetyFirst https://t.co/OHnoUqvdM3,Environmental,en,87,0.0,Neutral
15,770976889850761216,83,0,2016-08-31 13:29:49,: RT if you think the Canadian Coast Guard is amazing! cc:,['#AmazingRaceCanada'],['https://t.co/quQrHCajIG'],RT AmazingRaceCDA RT think Canadian Coast Guard amazing AmazingRaceCanada cc EmmettBlois https co quQrHCajIG,"['RT', 'AmazingRaceCDA', 'RT', 'think', 'Canadian', 'Coast', 'Guard', 'amazing', 'AmazingRaceCanada', 'cc', 'EmmettBlois', 'https', 'co', 'quQrHCajIG']","['rt', u'amazingracecda', 'rt', u'think', u'canadian', u'coast', u'guard', u'amaz', u'amazingracecanada', 'cc', u'emmettbloi', u'https', 'co', u'quqrhcajig']",RT @AmazingRaceCDA: RT if you think the Canadian Coast Guard is amazing! #AmazingRaceCanada cc: @EmmettBlois https://t.co/quQrHCajIG,Social,en,83,0.7500000000000001,Positive
16,824603870827606022,81,0,2017-01-26 13:04:17,: the was created in . to celebrate its th anniversary.,"['#OnThisDay', '#CCG', '#CCGProud', '#CCG55', '#Canada150']",['https://t.co/Ot3cVxiMR6'],RT OnThisDay CCG created 1962 CCGProud celebrate 55th anniversary CCG55 Canada150 https co Ot3cVxiMR6,"['RT', 'OnThisDay', 'CCG', 'created', '1962', 'CCGProud', 'celebrate', '55th', 'anniversary', 'CCG55', 'Canada150', 'https', 'co', 'Ot3cVxiMR6']","['rt', u'onthisday', u'ccg', u'creat', u'1962', u'ccgproud', u'celebr', u'55th', u'anniversari', u'ccg55', u'canada150', u'https', 'co', u'ot3cvximr6']",RT @CCG_GCC: #OnThisDay the #CCG was created in 1962. #CCGProud to celebrate its 55th anniversary. #CCG55 #Canada150 https://t.co/Ot3cVxiMR6,Social,en,81,0.0,Neutral
17,943929832018186240,31,49,2017-12-21 19:43:03,These amazing photos are from the Port de Grave Annual Boat Lighting – a tradition for years that includes the community &amp; Small Craft Harbour's Port de Grave Harbour Authority. Photos courtesy Joyce Morgan.,[],['https://t.co/tTEmdmQurX'],amazing photos Port de Grave Annual Boat Lighting tradition 19 years includes community amp Small Craft Harbour Port de Grave Harbour Authority Photos courtesy Joyce Morgan https co tTEmdmQurX,"['amazing', 'photos', 'Port', 'de', 'Grave', 'Annual', 'Boat', 'Lighting', 'tradition', '19', 'years', 'includes', 'community', 'amp', 'Small', 'Craft', 'Harbour', 'Port', 'de', 'Grave', 'Harbour', 'Authority', 'Photos', 'courtesy', 'Joyce', 'Morgan', 'https', 'co', 'tTEmdmQurX']","[u'amaz', u'photo', u'port', 'de', u'grave', u'annual', u'boat', u'light', u'tradit', '19', u'year', u'includ', u'communiti', u'amp', u'small', u'craft', u'harbour', u'port', 'de', u'grave', u'harbour', u'author', u'photo', u'courtesi', u'joyc', u'morgan', u'https', 'co', u'ttemdmqurx']",These amazing photos are from the Port de Grave Annual Boat Lighting – a tradition for 19 years that includes the community &amp; Small Craft Harbour's Port de Grave Harbour Authority. Photos courtesy Joyce Morgan. https://t.co/tTEmdmQurX,Social,en,80,0.17500000000000004,Neutral
18,830155928464928769,80,0,2017-02-10 20:46:11,: Tomorrow we start a month long celebration of DFO’s . How will you celebrate ?,"['#WomenInScience', '#WomenScienceDay']",['https://t.co\xe2\x80\xa6'],RT Tomorrow start month long celebration WomenInScience celebrate WomenScienceDay https,"['RT', 'Tomorrow', 'start', 'month', 'long', 'celebration', 'WomenInScience', 'celebrate', 'WomenScienceDay', 'https']","['rt', u'tomorrow', u'start', u'month', u'long', u'celebr', u'womeninsci', u'celebr', u'womenscienceday', u'https']",RT @DFO_Science: Tomorrow we start a month long celebration of DFO’s #WomenInScience. How will you celebrate #WomenScienceDay? https://t.co…,Social,en,80,-0.05,Neutral
19,943958608303321089,80,0,2017-12-21 21:37:24,": new marine refuges off the coasts of Nunavut and Newfoundland and Labrador will protect corals, sponges, and habitats import…",[],[],RT new marine refuges coasts Nunavut Newfoundland Labrador protect corals sponges habitats,"['RT', 'new', 'marine', 'refuges', 'coasts', 'Nunavut', 'Newfoundland', 'Labrador', 'protect', 'corals', 'sponges', 'habitats']","['rt', u'new', u'marin', u'refug', u'coast', u'nunavut', u'newfoundland', u'labrador', u'protect', u'coral', u'spong', u'habitat']","RT @DFO_MPO: 7 new marine refuges off the coasts of Nunavut and Newfoundland and Labrador will protect corals, sponges, and habitats import…",Environmental,en,80,0.13636363636363635,Neutral
20,837323517960065024,74,0,2017-03-02 15:27:38,": Morning! Just casually moving one of our lbs jawbones, nothing to see here... u",['#rombluewhale'],['https://t.co/YQW6B5cRs'],RT ROMtoronto Morning casually moving one 500lbs rombluewhale jawbones nothing see https co YQW6B5cRsu,"['RT', 'ROMtoronto', 'Morning', 'casually', 'moving', 'one', '500lbs', 'rombluewhale', 'jawbones', 'nothing', 'see', 'https', 'co', 'YQW6B5cRsu']","['rt', u'romtoronto', u'morn', u'casual', u'move', u'one', u'500lbs', u'rombluewhal', u'jawbon', u'noth', u'see', u'https', 'co', u'yqw6b5crsu']","RT @ROMtoronto: Morning! Just casually moving one of our 500lbs #rombluewhale jawbones, nothing to see here... https://t.co/YQW6B5cRsu",Environmental,en,74,-0.5000000000000001,Negative
21,906842278324523008,37,37,2017-09-10 11:30:22,"If you see a shark, be a Citizen Scientist Take a photo &amp; send it to Carolyn.Miri-mpo.gc.ca or w/ date &amp; location.",['#NLShark'],['https://t.co/vfiNuPu3nG'],see shark Citizen Scientist Take photo amp send Carolyn Miri dfo mpo gc ca NLShark date amp location https co vfiNuPu3nG,"['see', 'shark', 'Citizen', 'Scientist', 'Take', 'photo', 'amp', 'send', 'Carolyn', 'Miri', 'dfo', 'mpo', 'gc', 'ca', 'NLShark', 'date', 'amp', 'location', 'https', 'co', 'vfiNuPu3nG']","[u'see', u'shark', u'citizen', u'scientist', u'take', u'photo', u'amp', u'send', u'carolyn', u'miri', u'dfo', u'mpo', 'gc', 'ca', u'nlshark', u'date', u'amp', u'locat', u'https', 'co', u'vfinupu3ng']","If you see a shark, be a Citizen Scientist Take a photo &amp; send it to Carolyn.Miri@dfo-mpo.gc.ca or #NLShark w/ date &amp; location. https://t.co/vfiNuPu3nG",Environmental,en,74,0.0,Neutral
22,839104618244280320,73,0,2017-03-07 13:25:05,: What’s your favourite part of our beautiful coasts?,['#MyCoast'],[],RT favourite part beautiful coasts MyCoast,"['RT', 'favourite', 'part', 'beautiful', 'coasts', 'MyCoast']","['rt', u'favourit', u'part', u'beauti', u'coast', u'mycoast']",RT @DFO_MPO: What’s your favourite part of our beautiful coasts? #MyCoast,Environmental,ro,73,0.85,Positive
23,702218045851365376,37,35,2016-02-23 19:46:43,Our fishery officers &amp; rescue group Tangly Whales freed a humpback near Bay L’Argent today!,"['#whale', '#workingtogether']",['https://t.co/BLs5aFFAUQ'],fishery officers amp whale rescue group Tangly Whales freed humpback near Bay Argent today workingtogether https co BLs5aFFAUQ,"['fishery', 'officers', 'amp', 'whale', 'rescue', 'group', 'Tangly', 'Whales', 'freed', 'humpback', 'near', 'Bay', 'Argent', 'today', 'workingtogether', 'https', 'co', 'BLs5aFFAUQ']","[u'fisheri', u'offic', u'amp', u'whale', u'rescu', u'group', u'tang', u'whale', u'freed', u'humpback', u'near', u'bay', u'argent', u'today', u'workingtogeth', u'https', 'co', u'bls5affauq']",Our fishery officers &amp; #whale rescue group Tangly Whales freed a humpback near Bay L’Argent today! #workingtogether https://t.co/BLs5aFFAUQ,Environmental,en,72,0.125,Neutral
24,770672504570535936,31,38,2016-08-30 17:20:18,Rough seas and high winds this afternoon continue to put today’s Manolis L ops on hold,"['#SafetyFirst', '#CCG', '#nlwx']",['https://t.co/QUEnh2q3Cl'],Rough seas high winds afternoon continue put Manolis ops hold SafetyFirst CCG nlwx https co QUEnh2q3Cl,"['Rough', 'seas', 'high', 'winds', 'afternoon', 'continue', 'put', 'Manolis', 'ops', 'hold', 'SafetyFirst', 'CCG', 'nlwx', 'https', 'co', 'QUEnh2q3Cl']","[u'rough', u'sea', u'high', u'wind', u'afternoon', u'continu', u'put', u'manoli', u'op', u'hold', u'safetyfirst', u'ccg', u'nlwx', u'https', 'co', u'quenh2q3cl']",Rough seas and high winds this afternoon continue to put today’s Manolis L ops on hold #SafetyFirst #CCG #nlwx https://t.co/QUEnh2q3Cl,Social,en,69,0.03,Neutral
25,932976430710915073,67,0,2017-11-21 14:18:09,": Happy ! More than ,000 Canadians make their living directly from fishing and fishing-related activities. W…",['#WorldFisheriesDay'],[],RT Happy WorldFisheriesDay 72 000 Canadians make living directly fishing fishing related activities,"['RT', 'Happy', 'WorldFisheriesDay', '72', '000', 'Canadians', 'make', 'living', 'directly', 'fishing', 'fishing', 'related', 'activities']","['rt', u'happi', u'worldfisheriesday', '72', u'000', u'canadian', u'make', u'live', u'direct', u'fish', u'fish', u'relat', u'activ']","RT @DFO_MPO: Happy #WorldFisheriesDay! More than 72,000 Canadians make their living directly from fishing and fishing-related activities. W…",Environmental,en,67,0.5333333333333333,Positive
26,836240565687681024,65,0,2017-02-27 15:44:22,": Fishery Officers enforce the Fisheries Act by patrolling the land, air and sea. Apply today!",[],"['https://t.co/cCjrMnV59s', 'https://t\xe2\x80\xa6']",RT Fishery Officers enforce Fisheries Act patrolling land air sea Apply today https co cCjrMnV59s https,"['RT', 'Fishery', 'Officers', 'enforce', 'Fisheries', 'Act', 'patrolling', 'land', 'air', 'sea', 'Apply', 'today', 'https', 'co', 'cCjrMnV59s', 'https']","['rt', u'fisheri', u'offic', u'enforc', u'fisheri', u'act', u'patrol', u'land', u'air', u'sea', u'appli', u'today', u'https', 'co', u'ccjrmnv59s', u'https']","RT @DFO_MPO: Fishery Officers enforce the Fisheries Act by patrolling the land, air and sea. Apply today! https://t.co/cCjrMnV59s https://t…",Environmental,en,65,0.0,Neutral
27,842725315411697664,20,44,2017-03-17 13:12:26,Ice conditions in Belle Isle Strait this morning. CCGS Fox with MV Apollo,"['#Terry', '#CCG', '#icebreaking', '#SafetyFirst']",['https://t.co/0AVbqRrOlg'],Ice conditions Belle Isle Strait morning CCGS Terry Fox MV Apollo CCG icebreaking SafetyFirst https co 0AVbqRrOlg,"['Ice', 'conditions', 'Belle', 'Isle', 'Strait', 'morning', 'CCGS', 'Terry', 'Fox', 'MV', 'Apollo', 'CCG', 'icebreaking', 'SafetyFirst', 'https', 'co', '0AVbqRrOlg']","[u'ice', u'condit', u'bell', u'isl', u'strait', u'morn', u'ccgs', u'terri', u'fox', 'mv', u'apollo', u'ccg', u'icebreak', u'safetyfirst', u'https', 'co', u'0avbqrrolg']",Ice conditions in Belle Isle Strait this morning. CCGS #Terry Fox with MV Apollo #CCG #icebreaking #SafetyFirst https://t.co/0AVbqRrOlg,Environmental,en,64,0.0,Neutral
28,849603960235315200,28,35,2017-04-05 12:45:43,"Watch CCGS plowing through ice in , April . D","['#HenryLarsen', '#stjohns', '#CCG', '#icebreaking']",['https://t.co/O72sS4ZwN'],Watch CCGS HenryLarsen plowing ice stjohns April CCG icebreaking https co O72sS4ZwND,"['Watch', 'CCGS', 'HenryLarsen', 'plowing', 'ice', 'stjohns', 'April', 'CCG', 'icebreaking', 'https', 'co', 'O72sS4ZwND']","[u'watch', u'ccgs', u'henrylarsen', u'plow', u'ice', u'stjohn', u'april', u'ccg', u'icebreak', u'https', 'co', u'o72ss4zwnd']","Watch CCGS #HenryLarsen plowing through ice in #stjohns, April 4. #CCG #icebreaking https://t.co/O72sS4ZwND",Environmental,en,63,0.0,Neutral
29,909400264863608832,34,27,2017-09-17 12:54:53,"If you see a shark, be a Citizen Scientist. Take a photo &amp; send it to Carolyn.Miri-mpo.gc.ca or w/ date &amp; location. c",['#NLShark'],['https://t.co/qfuD0TWQf'],see shark Citizen Scientist Take photo amp send Carolyn Miri dfo mpo gc ca NLShark date amp location https co qfuD0TWQfc,"['see', 'shark', 'Citizen', 'Scientist', 'Take', 'photo', 'amp', 'send', 'Carolyn', 'Miri', 'dfo', 'mpo', 'gc', 'ca', 'NLShark', 'date', 'amp', 'location', 'https', 'co', 'qfuD0TWQfc']","[u'see', u'shark', u'citizen', u'scientist', u'take', u'photo', u'amp', u'send', u'carolyn', u'miri', u'dfo', u'mpo', 'gc', 'ca', u'nlshark', u'date', u'amp', u'locat', u'https', 'co', u'qfud0twqfc']","If you see a shark, be a Citizen Scientist. Take a photo &amp; send it to Carolyn.Miri@dfo-mpo.gc.ca or #NLShark w/ date &amp; location. https://t.co/qfuD0TWQfc",Environmental,en,61,0.0,Neutral
30,841977631759319041,61,0,2017-03-15 11:41:25,: The final grand hull block of the st Offshore Fisheries Science Vessel is lifted into place at …,"['#VSY', '#OFSV', '#CCGProud']",[],RT final grand hull block 1st Offshore Fisheries Science Vessel lifted place VSY OFSV seaspan,"['RT', 'final', 'grand', 'hull', 'block', '1st', 'Offshore', 'Fisheries', 'Science', 'Vessel', 'lifted', 'place', 'VSY', 'OFSV', 'seaspan']","['rt', u'final', u'grand', u'hull', u'block', u'1st', u'offshor', u'fisheri', u'scienc', u'vessel', u'lift', u'place', u'vsi', u'ofsv', u'seaspan']",RT @CCG_GCC: The final grand hull block of the 1st Offshore Fisheries Science Vessel is lifted into place at #VSY #OFSV @seaspan #CCGProud…,Environmental,en,61,0.25,Neutral
31,789188101302124544,60,0,2016-10-20 19:34:40,: online consultation now open until Nov on letstalkfishhabitat.ca C,"['#FisheriesAct', '#TalkFishHabitat']",['https://t.co/COZaNfZyX'],RT FisheriesAct online consultation open Nov 25 letstalkfishhabitat ca TalkFishHabitat https co COZaNfZyXC,"['RT', 'FisheriesAct', 'online', 'consultation', 'open', 'Nov', '25', 'letstalkfishhabitat', 'ca', 'TalkFishHabitat', 'https', 'co', 'COZaNfZyXC']","['rt', u'fisheriesact', u'onlin', u'consult', u'open', u'nov', '25', u'letstalkfishhabitat', 'ca', u'talkfishhabitat', u'https', 'co', u'cozanfzyxc']",RT @DFO_MPO: #FisheriesAct online consultation now open until Nov 25 on letstalkfishhabitat.ca #TalkFishHabitat https://t.co/COZaNfZyXC,Social,en,60,0.0,Neutral
32,735112834573578240,59,0,2016-05-24 14:18:52,: The job posters are up! Spread the word! 8,['#morescience'],"['https://t.co/jvO9lhQWv', 'https://t.co/DB3N1dTBsa']",RT job posters Spread word https co jvO9lhQWv8 morescience https co DB3N1dTBsa,"['RT', 'job', 'posters', 'Spread', 'word', 'https', 'co', 'jvO9lhQWv8', 'morescience', 'https', 'co', 'DB3N1dTBsa']","['rt', u'job', u'poster', u'spread', u'word', u'https', 'co', u'jvo9lhqwv8', u'moresci', u'https', 'co', u'db3n1dtbsa']",RT @DFO_MPO: The job posters are up! Spread the word! https://t.co/jvO9lhQWv8 #morescience https://t.co/DB3N1dTBsa,Environmental,en,59,0.0,Neutral
33,818469657405440000,59,0,2017-01-09 14:49:07,: Tissue from Newfoundland whales leads to first completed genome sequence of blue whales RT via…,[],['https://t.co/aKlvcjNzPj'],RT Oceanwire Tissue Newfoundland whales leads first completed genome sequence blue whales https co aKlvcjNzPj RT TMMC,"['RT', 'Oceanwire', 'Tissue', 'Newfoundland', 'whales', 'leads', 'first', 'completed', 'genome', 'sequence', 'blue', 'whales', 'https', 'co', 'aKlvcjNzPj', 'RT', 'TMMC']","['rt', u'oceanwir', u'tissu', u'newfoundland', u'whale', u'lead', u'first', u'complet', u'genom', u'sequenc', u'blue', u'whale', u'https', 'co', u'aklvcjnzpj', 'rt', u'tmmc']",RT @Oceanwire: Tissue from Newfoundland whales leads to first completed genome sequence of blue whales https://t.co/aKlvcjNzPj RT @TMMC via…,Social,en,59,0.125,Neutral
