,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
2935,11,798775163588850_1022391057893925,2017-02-09 09:36:18,https://www.facebook.com/AgricultureCanadienne/videos/1022391057893925/,Nous étudions les tomates depuis plus d’un siècle. Découvrez pourquoi : http://ow.ly/fTiJ308ORWJ.,Nous étudions les tomates depuis plus d’un siècle. Découvrez pourquoi : .,[],20.0,56.0,97,192,"['Economical', 'Social']","['tomate', 'découvrez']",fr,0.0,neutral,AgricultureCanadienne_facebook
37974,5,485734081568161_878860185588880,2017-02-06 11:45:31,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/878860185588880/?type=3,"Avez-vous entendu parler du défi 52 semaines d’économie?

Même si nous sommes en février, il n’est pas trop tard pour adopter une bonne stratégie d’économie. Il suffit d’avoir un bon plan et des objectifs réalistes.
Le défi consiste à épargner graduellement. Donc, économisez un dollar la première semaine, deux dollars la deuxième semaine, trois dollars la troisième, et ainsi de suite. À ce rythme, vous aurez économisé 1 378 $ d’ici la fin de 2017.
Comme nous en sommes à la 6e semaine de l’année, il faut rattraper le temps perdu. Alors, économisez 21$ cette semaine.
 
Apprenez d’autres façons d’économiser: https://www.canada.ca/fr/agence-consommation-matiere-financiere/services/epargnes-investissements/objectifs-epargne-investissement.html","Avez-vous entendu parler du défi semaines d’économie? Même si nous sommes en février, il n’est pas trop tard pour adopter une bonne stratégie d’économie. Il suffit d’avoir un bon plan et des objectifs réalistes. Le défi consiste à épargner graduellement. Donc, économisez un dollar la première semaine, deux dollars la deuxième semaine, trois dollars la troisième, et ainsi de suite. À ce rythme, vous aurez économisé $ d’ici la fin de . Comme nous en sommes à la e semaine de l’année, il faut rattraper le temps perdu. Alors, économisez $ cette semaine. Apprenez d’autres façons d’économiser:",[],16.0,74.0,58,157,['Economical'],"['dollar', 'dollar', 'dollar']",fr,0.10102796052631577,positive,QuestionsdargentCanada_facebook
16952,9,834009970333073411,2017-02-21 12:00:46,['https://t.co/42rjUIXF0R'],"AJD : Suiv.-moi s. Facebook Live à @tweetsenergie 12h30 (HNE) #ParlonsEnergie + action clim. av. #jeunes. @Gilwad 
https://t.co/42rjUIXF0R",AJD Suiv moi Facebook Live tweetsenergie 12h30 HNE ParlonsEnergie action clim av jeunes Gilwad https co 42rjUIXF0R,"['#ParlonsEnergie', '#jeunes']",,21.0,77,98,['other'],[],en,0.11818181818181818,Neutral,ministre_ec_tweeter
33260,298,2017-02-04_05-41-15,2017-02-04 05:41:15,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1344de3218a900960d3102c76f7a1c68/5AE965E7/t51.2885-15/e35/19424654_1943635549250561_8742222578854133760_n.jpg,"Chaque hiver, l’historique canal Rideau, un site du patrimoine mondial de l’, devient la plus grande patinoire naturelle du monde.Aujourd'hui à h, joignez-vous à Catherine McKenna, ministre de l'Environnement et Changement Climatique, pour patiner sur le canal Rideau! La ministre vous attendra à la jonction entre le canal Rideau et le lac Dow (1000, promenade Colonel By). Vous y retrouverez des guimauves grillées, une tente oTentik de Parcs Canada et notre seule et unique mascotte, !Photo par .photo",Chaque hiver historique canal Rideau un site du patrimoine mondial de UNESCO devient la plus grande patinoire naturelle du monde nAujourd hui 13h joignez vous Catherine McKenna ministre de Environnement et Changement Climatique pour patiner sur le canal Rideau La ministre vous attendra la jonction entre le canal Rideau et le lac Dow 1000 promenade Colonel Vous retrouverez des guimauves es une tente oTentik de Parcs Canada et notre seule et unique mascotte Parka nPhoto par alt photo parcscanada canada150 baldeneige explorecanada imagesducanada ontario ottawa ottawa2017 canalrideau rideau patinage hiver,"[""unesco"",""parka"",""parcscanada"",""canada150"",""baldeneige"",""explorecanada"",""imagesducanada"",""ontario"",""ottawa"",""ottawa2017"",""canalrideau"",""rideau"",""patinage"",""hiver""]",1.0,,97,98,"['Economical', 'Environmental', 'Social']","['mondial', 'mckenna', 'ministre', 'changement', 'climatique', 'ministre', 'lac', 'parc']",fr,0.2125,positive,parcs.canada_instagram
33263,301,2017-02-10_14-41-56,2017-02-10 14:41:56,https://instagram.fyvr3-1.fna.fbcdn.net/vp/51db09bd50f4c1002176ebe3b730c643/5AE563E8/t51.2885-15/e35/19429064_135808310329955_8173392243973947392_n.jpg,"Le parc national Kootenay est un lieu de contrastes exceptionnels, où des rivières de montagne glacées côtoient des sources thermales bouillonnantes. Non seulement vous pouvez y admirer la magie de l’hiver, mais vous pouvez aussi y visiter des eitions, au Centre d’accueil du parc national Kootenay, qui mettent en valeur le patrimoine culturel et naturel fascinant du parc et de la vallée du Columbia, en mettant l’accent sur la culture locale des Premières Nations ktunaxa. Merci pour la photo, ",Le parc national Kootenay est un lieu de contrastes exceptionnels des res de montagne es toient des sources thermales bouillonnantes nNon seulement vous pouvez admirer la magie de hiver mais vous pouvez aussi visiter des expositions au Centre accueil du parc national Kootenay qui mettent en valeur le patrimoine culturel et naturel fascinant du parc et de la du Columbia en mettant accent sur la culture locale des res Nations ktunaxa nMerci pour la photo stevint viesauvage voyage montagnes montagne explorer explorebc explorecanada canada PNKootenay parcscanada canada150,"[""viesauvage"",""voyage"",""montagnes"",""montagne"",""explorer"",""explorebc"",""explorecanada"",""canada"",""pnkootenay"",""parcscanada"",""canada150""]",1.0,,94,95,"['Environmental', 'Social']","['parc_national', 'rivière', 'parc_national', 'parc', 'culture', 'locale']",fr,0.61,positive,parcs.canada_instagram
33264,302,2017-02-27_13-23-01,2017-02-27 13:23:01,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2b9b0694c5a55c59ec8a0566766e9a0a/5AF70203/t51.2885-15/e35/19228317_131855760726841_897432931167895552_n.jpg,"Bonne Journée internationale de l’ours polaire! Cette photo de a été prise dans le parc national de Wapusk, qui protège une aire de mise bas de cette espèce parmi les plus vastes au monde. Nous nous consacrons à la protection de ces créatures majestueuses, curieuses et agiles, les plus grands carnivores terrestres en Amérique du Nord.",Bonne internationale de polaire Cette photo de daisygilardini prise dans le parc national de Wapusk qui ge une aire de mise bas de cette ce parmi les plus vastes au monde Nous nous consacrons la protection de ces atures majestueuses curieuses et agiles les plus grands carnivores terrestres en rique du Nord ParcNationalWapusk PNWapusk ParcsCanada Canada150 ExploreCanada Canada OursPolaire OursBlanc Conservation Animal Protection Arctique GrandNord Nord,"[""parcnationalwapusk"",""pnwapusk"",""parcscanada"",""canada150"",""explorecanada"",""canada"",""ourspolaire"",""oursblanc"",""ours"",""conservation"",""animal"",""protection"",""arctique"",""grandnord"",""nord""]",0.0,,95,95,"['Environmental', 'Social']","['parc_national', 'espèce', 'protection', 'nord']",fr,0.0,neutral,parcs.canada_instagram
33451,77,134615279898518_1603790029647695,2017-02-18 10:10:50,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1603790029647695/?type=3,"Saviez-vous qu'il y a un endroit où vous pouvez voir des bélugas ET des rorquals bleus? Les deux sont des #espècesenpéril et peuvent être repérées au Parc marin du Saguenay-Saint-Laurent. En cette Journée internationale de la baleine, apprenez-en plus au sujet de ces animaux incroyables et ce que nous faisons pour les protéger : http://ow.ly/Hcik308uhqN
#conservation #ParcMarinSSL Tourisme Québec","Saviez-vous qu'il y a un endroit où vous pouvez voir des bélugas ET des rorquals bleus? Les deux sont des ècesenpéril et peuvent être repérées au Parc marin du Saguenay-Saint-Laurent. En cette Journée internationale de la baleine, apprenez-en plus au sujet de ces animaux incroyables et ce que nous faisons pour les protéger : Tourisme Québec","['#esp', '#conservation', '#ParcMarinSSL']",2.0,9.0,68,91,"['Economical', 'Environmental']","['#espècesenpéril', 'parc', 'protéger', '#conservation', 'tourisme']",fr,0.0,neutral,ParcsCanada_facebook
33460,86,134615279898518_1615672871792744,2017-02-11 12:00:02,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1615672871792744/?type=3,"Sensationnel! Nous avons reçu des commandes pour la #CarteDécouverte de partout autour du monde, même du Vatican et de l'Antarctique! 
Vous avez toute l'année pour commander votre carte, mais faites-le tôt afin de visiter le plus d'endroits possibles, et surtout, n'oubliez pas de #MontrezVotreCarte!
Bon #Canada150! Nous sommes ravis que le monde se joigne à nous pour célébrer!

Crédit photo : http://ow.ly/R3SY308QueB","Sensationnel! Nous avons reçu des commandes pour la écouverte de partout autour du monde, même du Vatican et de l'Antarctique! Vous avez toute l'année pour commander votre carte, mais faites-le tôt afin de visiter le plus d'endroits possibles, et surtout, n'oubliez pas de ! Bon ! Nous sommes ravis que le monde se joigne à nous pour célébrer! Crédit photo :","['#CarteD', '#MontrezVotreCarte', '#Canada150']",19.0,17.0,46,83,"['Environmental', 'Social']","['#cartedécouverte', '#canada150', 'célébrer']",fr,0.0,neutral,ParcsCanada_facebook
33280,318,2017-02-12_15-54-56,2017-02-12 15:54:56,https://instagram.fyvr3-1.fna.fbcdn.net/vp/04ad380867d79a9cdbe98470127d2741/5AF74194/t51.2885-15/e35/19228825_321540368259506_5829157866426073088_n.jpg,"Cette superbe photo de nous ramène à l’automne dernier. Vous souvenez-vous quand il ne faisait pas moins °C, et que °C était vraiment froid? Néanmoins, nous aimons vraiment nos hivers froids dans le magnifique parc national Yoho!",Cette superbe photo de Picobac nous ne automne dernier Vous souvenez vous quand il ne faisait pas moins 10 et que tait vraiment froid anmoins nous aimons vraiment nos hivers froids dans le magnifique parc national Yoho aventure voyage explorecanada explorebc parcscanada canada150 hivercanadien pnYoho,"[""aventure"",""voyage"",""explorecanada"",""explorebc"",""parcscanada"",""canada150"",""hivercanadien"",""pnyoho""]",2.0,,76,78,['Social'],['parc_national'],fr,0.0,neutral,parcs.canada_instagram
33281,319,2017-02-26_17-02-59,2017-02-26 17:02:59,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ce1275b47e4179b685a9b9e68560582f/5ADBE2A4/t51.2885-15/e35/19379976_1733316463627921_2386020999133921280_n.jpg,"Un ciel spectaculaire surplombe la réserve de parc national des Îles-Gulf, qui englobe plus de îles et de nombreux îlots et récifs dans le détroit du sud de la Géorgie. Elorez ces îles isolées, mais ne craignez point d’être seuls, car des lions de mer, des marsouins et des épaulards vous accompagneront dans vos nombreuses aventures.Merci pour la photo îlesGulf îlesGulf îles",Un ciel spectaculaire surplombe la serve de parc national des les Gulf qui englobe plus de 15 les et de nombreux lots et cifs dans le troit du sud de la orgie Explorez ces les es mais ne craignez point seuls car des lions de mer des marsouins et des paulards vous accompagneront dans vos nombreuses aventures nMerci pour la photo cdnwanderer lesGulf parcscanada explorebc lesGulf canada150 explorecanada aventures exploration les Canada,"[""îlesgulf"",""parcscanada"",""explorebc"",""pnîlesgulf"",""canada150"",""explorecanada"",""aventures"",""exploration"",""îles"",""canada""]",2.0,,75,77,"['Environmental', 'Social']","['parc_national', 'mer']",fr,0.0,neutral,parcs.canada_instagram
33282,320,2017-02-21_11-12-46,2017-02-21 11:12:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e77e5a52b4bf75d6c947b6745d0403a8/5AE095CE/t51.2885-15/e35/19367553_1301903643262286_967495564436439040_n.jpg,C'est votre année! Faites partie des quelques chanceux qui visitent chaque année la réserve de parc national de Nááts'ihch'oh et découvrez une vaste étendue sauvage de vallées fluviales et de pics spectaculaires. Nááts'ihch'oh n'a pas encore de sentiers. C'est l’occasion pour vous de tracer le parcours d’un éventuel sentier qui fera un jour partie du réseau de sentiers du parc!  ée,est votre Faites partie des quelques chanceux qui visitent chaque la serve de parc national de ts ihch oh et couvrez une vaste tendue sauvage de es fluviales et de pics spectaculaires ts ihch oh pas encore de sentiers est occasion pour vous de tracer le parcours un ventuel sentier qui fera un jour partie du seau de sentiers du parc parcscanada canada150 explorecanada canada aventure voyage viesauvage jouerdehors nature camping explorer wanderlust montagne montagn,"[""parcscanada"",""canada150"",""explorecanada"",""canada"",""aventure"",""voyage"",""viesauvage"",""jouerdehors"",""nature"",""camping"",""explorer"",""wanderlust"",""randonnée"",""montagne"",""montagn""]",2.0,,75,77,"['Environmental', 'Social']","['parc_national', 'découvrez', 'parc']",fr,0.0,neutral,parcs.canada_instagram
33284,322,2017-02-18_06-32-57,2017-02-18 06:32:57,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8185eb9ef72def6126aa4660a261958f/5AD958E4/t51.2885-15/e35/19367242_260826364395854_6900202429489348608_n.jpg,"Ouvert en , le canal Lachine a grandement contribué au développement industriel du Canada et de Montréal. Asseyez-vous confortablement dans nos chaises et découvrez comment « l'âge des canaux » a influencé le développement de Montréal en tant que puissance industrielle. Ou admirez la vue, tout simplement!Photo par ",Ouvert en 1825 le canal Lachine grandement au veloppement industriel du Canada et de al Asseyez vous confortablement dans nos chaises et couvrez comment ge des canaux le veloppement de al en tant que puissance industrielle Ou admirez la vue tout simplement nPhoto par PartagezLaChaise ParcsCanada Canada150 ExploreCanada Canada 375MTL chaiserouge Montreal villedemontreal MTL canallachine histoire patrimoine LHN100 griffintown,"[""partagezlachaise"",""parcscanada"",""canada150"",""explorecanada"",""canada"",""375mtl"",""chaiserouge"",""montreal"",""villedemontreal"",""mtl"",""canallachine"",""histoire"",""patrimoine"",""lhn100"",""griffintown""]",1.0,,75,76,"['Economical', 'Social']","['développement', 'découvrez', 'développement']",fr,0.375,positive,parcs.canada_instagram
33287,325,2017-02-25_16-38-35,2017-02-25 16:38:35,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e1d8a0b69dd557a1ba9c359db843d55f/5AE70B63/t51.2885-15/e35/19367315_1687239248237595_3098713385307471872_n.jpg,"En , la bataille du Moulin-à-Vent a été un épisode marquant de la lutte difficile pour le contrôle de la colonie britannique du Haut-Canada. En aval de Prescott, mais visible à partir de cette ville, se dresse encore le moulin à vent qui fut au cœur de cette bataille en novembre . Visitez ce lieu où résonnent encore à travers la pierre la lutte et les espoirs d'une nation en devenir.Merci pour la photo Îles Îles àVent ête",En 1838 la bataille du Moulin Vent un pisode marquant de la lutte difficile pour le le de la colonie britannique du Haut Canada En aval de Prescott mais visible partir de cette ville se dresse encore le moulin vent qui fut au ur de cette bataille en novembre 1838 Visitez ce lieu sonnent encore travers la pierre la lutte et les espoirs une nation en devenir nMerci pour la photo eileenndg les les LHN100 ParcsCanada Canada150 Canada ExploreCanada Histoire Patrimoine Vent Ontario,"[""milleîles"",""pnmilleîles"",""lhn100"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""histoire"",""patrimoine"",""batailledumoulinàvent"",""tempête"",""ontario"",""on""]",1.0,,71,72,['Social'],"['bataille', 'bataille']",fr,0.0,neutral,parcs.canada_instagram
33480,106,134615279898518_1621755884517776,2017-02-15 10:16:52,https://www.facebook.com/ParcsCanada/photos/a.1621753127851385.1073741917.134615279898518/1621755884517776/?type=3,"Pour célébrer le 150e anniversaire de la Confédération en 2017, Parcs Canada invite la population canadienne à se rapprocher de la nature et à en apprendre davantage au sujet de son histoire. Cet album de photos commémorant le Jour du drapeau national démontre la fierté et la reconnaissance que nous ressentons dans l’ensemble des parcs nationaux, aires marines nationales de conservation et lieux historiques nationaux du Canada! Voici des moments inédits saisis par les différentes équipes partout au Canada! Joyeux anniversaire à l’unifolié!","Pour célébrer le e anniversaire de la Confédération en , Parcs Canada invite la population canadienne à se rapprocher de la nature et à en apprendre davantage au sujet de son histoire. Cet album de photos commémorant le Jour du drapeau national démontre la fierté et la reconnaissance que nous ressentons dans l’ensemble des parcs nationaux, aires marines nationales de conservation et lieux historiques nationaux du Canada! Voici des moments inédits saisis par les différentes équipes partout au Canada! Joyeux anniversaire à l’unifolié!",[],1.0,17.0,48,72,"['Environmental', 'Social']","['célébrer', 'parc', 'population', 'nature', 'parc', 'marine', 'conservation', 'historique']",fr,0.0,neutral,ParcsCanada_facebook
33289,327,2017-02-01_13-17-22,2017-02-01 13:17:22,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9debb0054720cd67c885a0676c61f7e8/5AFB748B/t51.2885-15/e35/19367000_893697694101324_6840208702801182720_n.jpg,"Ce n'est que lorsqu’on ralentit et qu’on se détend que l’on peut vraiment profiter de tout ce que nos parcs et lieux historiques nationaux ont à offrir. Quelle vue magnifique directement du parc national Pacific Rim!Merci pour la superbe photo, !",Ce est que ralentit et se tend que peut vraiment profiter de tout ce que nos parcs et lieux historiques nationaux ont offrir Quelle vue magnifique directement du parc national Pacific Rim nMerci pour la superbe photo ekgillis pnPacificRim ColombieBritannique parcscanada partagezlachaise explorecanada exploreBC,"[""pnpacificrim"",""colombiebritannique"",""parcscanada"",""partagezlachaise"",""explorecanada"",""explorebc""]",0.0,,71,71,"['Environmental', 'Social']","['parc', 'historique', 'parc_national']",fr,0.0,neutral,parcs.canada_instagram
33291,329,2017-02-09_13-30-15,2017-02-09 13:30:15,https://instagram.fyvr3-1.fna.fbcdn.net/vp/004295f1c99d9ab9084a1e4a295dc36a/5AFA2958/t51.2885-15/e35/19424581_227385804448426_7252549623623974912_n.jpg,"On ne se lassera jamais des couchers de soleil!Le parc national et lieu historique national Kejimkujik témoigne de l’histoire des Mi’kmaq, gravée dans la pierre et mise en valeur par des récits et des légendes. Pagayez sur les eaux, parcourez les sentiers et découvrez la diversité abondante de Kejimkujik.Merci pour la photo,  écosse",ne se lassera jamais des couchers de soleil nLe parc national et lieu historique national Kejimkujik moigne de histoire des kmaq dans la pierre et mise en valeur par des cits et des gendes Pagayez sur les eaux parcourez les sentiers et couvrez la abondante de Kejimkujik nMerci pour la photo v2kate kejimkujik keji coucherdesoleil kayak paysage cosse aventure jouerdehors parcscanada canada150 explorecanada,"[""kejimkujik"",""keji"",""coucherdesoleil"",""kayak"",""paysage"",""nouvelleécosse"",""aventure"",""jouerdehors"",""parcscanada"",""canada150"",""explorecanada""]",0.0,,71,71,"['Environmental', 'Social']","['parc_national', 'historique', 'eau', 'découvrez', 'diversité']",fr,0.0,neutral,parcs.canada_instagram
33293,331,2017-02-05_11-50-41,2017-02-05 11:50:41,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1a948009cbb776067389d661090e6779/5AF0B014/t51.2885-15/e35/19367376_1736503779981631_1942463689068118016_n.jpg,"Le parc national et réserve de parc national Kluane protège plus de km2 de spectaculaires montagnes nordiques. Les eéditions d'alpinisme dans ce décor incroyable attirent des grimpeurs du monde entier, une eérience qu’ils n’oublieront jamais.Merci pour la superbe photo, !",Le parc national et serve de parc national Kluane ge plus de 22 000 km2 de spectaculaires montagnes nordiques Les ditions alpinisme dans ce cor incroyable attirent des grimpeurs du monde entier une rience ils oublieront jamais nMerci pour la superbe photo taylormichaelburk nature sauvage voyage kluane yukon explorecanada ParcsCanadaYukon Canada150 parcscanada,"[""nature"",""sauvage"",""voyage"",""kluane"",""yukon"",""explorecanada"",""parcscanadayukon"",""canada150"",""parcscanada""]",1.0,,69,70,['Social'],"['parc_national', 'parc_national']",fr,0.0,neutral,parcs.canada_instagram
33301,339,2017-02-24_13-19-46,2017-02-24 13:19:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8e9439ca7b6cbe6047695899a265c836/5AFDBDCA/t51.2885-15/e35/19428884_157664678110970_7472248376319279104_n.jpg,"Battle Harbour peut sembler calme et serein aujourd'hui, mais c’était autrefois un port de pêche de grande importance au Labrador. Aujourd'hui, ce district historique national du Canada a été ravivé pour vous permettre de vous plonger dans la vie des Terre-Neuviens et des Labradoriens de cette communauté côtière traditionnelle.Photo par ",Battle Harbour peut sembler calme et serein aujourd hui mais tait autrefois un port de de grande importance au Labrador Aujourd hui ce district historique national du Canada pour vous permettre de vous plonger dans la vie des Terre Neuviens et des Labradoriens de cette traditionnelle nPhoto par Picobac terreneuve lieuhistorique aventure voyage explorecanada canada labrador LHN100 BattleHarbour exploreNL parcscanada canada150 patrimoine,"[""terreneuve"",""lieuhistorique"",""aventure"",""voyage"",""explorecanada"",""canada"",""labrador"",""lhn100"",""battleharbour"",""explorenl"",""parcscanada"",""canada150"",""patrimoine""]",0.0,,66,66,['Social'],"['historique', 'vie', 'communauté']",fr,0.0,neutral,parcs.canada_instagram
33300,338,2017-02-06_13-14-18,2017-02-06 13:14:18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0cb645c34e1a66c566f738d195d8594d/5AFB294D/t51.2885-15/e35/19366957_113423569270622_7191357240282972160_n.jpg,"Bienvenue à la maison!Du parc national Elk island au Parc national Banff, les bisons sont maintenant de retour à la maison parmi les montagnes. Cette espèce ayant été absente de ce milieu sauvage depuis plus d’un siècle, son retour représente un triomphe historique et culturel.Pendant mois, les bisons demeureront dans un pâturage clôturé de la vallée de la Panther et seront sous la surveillance étroite de Parcs Canada. Vers le mois de juin , la harde sera libérée et pourra elorer l’ensemble de la zone de réintroduction d’environ km2 dans les secteurs reculés que sont les versants Est du parc national Banff, où ils interagiront avec d’autres espèces indigènes, s’alimenteront et rempliront à nouveau leur rôle au sein de l’écosystème. Écosystème",Bienvenue la maison nDu parc national Elk island au Parc national Banff les bisons sont maintenant de retour la maison parmi les montagnes Cette ce ayant absente de ce milieu sauvage depuis plus un cle son retour sente un triomphe historique et culturel nPendant 16 mois les bisons demeureront dans un turage de la de la Panther et seront sous la surveillance troite de Parcs Canada Vers le mois de juin 2018 la harde sera et pourra explorer ensemble de la zone de introduction environ 200 km2 dans les secteurs que sont les versants Est du parc national Banff ils interagiront avec autres ces nes alimenteront et rempliront nouveau leur le au sein de Bison Bisons PNBanff Nature Conservation VieSauvage ExploreCanada Canada150 ParcsCanada,"[""bison"",""bisons"",""pnbanff"",""nature"",""écosystème"",""conservation"",""viesauvage"",""explorecanada"",""canada150"",""parcscanada""]",0.0,,66,66,"['Economical', 'Environmental', 'Social']","['parc_national', 'parc', 'maison', 'espèce', 'historique', 'parc', 'secteur', 'parc_national', 'espèce', 'écosystème', 'écosystème']",fr,0.0,neutral,parcs.canada_instagram
