,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name,words_matched_list,sentiment,FSDS_Goal_Category,FSDS_Goal_Category_word_list
10,941405375936548865,2017-12-14 20:31:46,[],"Helicopter accident near Tweed, ON: The helicopter is a 1999 Aerospatiale AS 350 B-2, registered to Hydro One Networks Inc. Investigators are on their way.",Helicopter accident near Tweed helicopter 1999 Aerospatiale 350 registered Hydro One Networks Inc Investigators way,[],Economical,27,0.1,en,TSBCanada_tweeter,['invest'],positive,Decent Work and Economic Growth,"['invest', 'work']"
11,941705684202278912,2017-12-15 16:25:05,"['https://t.co/A0ugsy78Ti', 'https://t.co/UZTw5NNtCh']","Aircraft accident near Fond-du-Lac, SK: Photos of wreckage and accident site have been uploaded to our Flickr page https://t.co/A0ugsy78Ti https://t.co/UZTw5NNtCh",Aircraft accident near Fond du Lac SK Photos wreckage accident site uploaded Flickr page https co A0ugsy78Ti https co UZTw5NNtCh,[],Environmental,27,0.1,en,TSBCanada_tweeter,['air'],positive,Affordable and clean energy,['air']
12,714917205759160320,2016-03-29 20:48:39,[],"Due to the weather, our investigation team will not be arriving at the accident site until tomorrow",Due weather investigation team arriving accident site tomorrow,[],Economical,27,-0.125,en,TSBCanada_tweeter,['invest'],negative,Quality Education,['invest']
13,912669384765841408,2017-09-26 13:25:12,['https://t.co/jCqrc6kpzR'],Investigation process: There are 3 phases between the occurrence of an accident and the release of our investigation report https://t.co/jCqrc6kpzR,Investigation process phases occurrence accident release investigation report https co jCqrc6kpzR,[],Economical,27,0.0,en,TSBCanada_tweeter,['invest'],neutral,Quality Education,['invest']
14,933715628636196864,2017-11-23 15:15:28,['https://t.co/M6sbQcwtuR'],"“In a rules-based, punitive culture, safety information will not flow, and safety will not improve""—  Kathy Fox, TSB Chair, 2017 National Railway Day Conference https://t.co/M6sbQcwtuR",rules based punitive culture safety information flow safety improve Kathy Fox TSB Chair 2017 National Railway Day Conference https co M6sbQcwtuR,[],Social,26,0.0,en,TSBCanada_tweeter,"['culture', 'safe']",neutral,Quality Education,"['information', 'formation']"
15,866000392139747329,2017-05-20 18:39:17,['https://t.co/53dV2FP3qk'],"#pic Tanker Travestern grounded on Lake St. Francis near Lancaster, ON https://t.co/53dV2FP3qk",pic Tanker Travestern grounded Lake St Francis near Lancaster https co 53dV2FP3qk,['#pic'],Environmental,24,0.1,en,TSBCanada_tweeter,['lake '],positive,No Poverty,[]
16,868193321595875329,2017-05-26 19:53:12,['https://t.co/kaDAdpl3T4'],"#Photos of aircraft accident site in Arnprior, Ontario https://t.co/kaDAdpl3T4",Photos aircraft accident site Arnprior Ontario https co kaDAdpl3T4,['#Photos'],Environmental,23,0.0,en,TSBCanada_tweeter,"['or', 'air']",neutral,Affordable and clean energy,['air']
17,798242962069196800,2016-11-14 19:15:27,['https://t.co/NaohrZZVIw'],RT @NTSB: Video: NTSB's Most Wanted List of Transportation Safety Improvements for 2017-2018 #NTSBmwl https://t.co/NaohrZZVIw,RT NTSB Video NTSB Wanted List Transportation Safety Improvements 2017 2018 NTSBmwl https co NaohrZZVIw,['#NTSBmwl'],Social,23,0.5,en,TSBCanada_tweeter,['safe'],positive,Gender Equality,['men']
18,714886039047958529,2016-03-29 18:44:48,['https://t.co/GX6FjUwrPg'],Deploys team of investigators to site of aircraft accident near Îles-de-la-Madelaine airport QC https://t.co/GX6FjUwrPg,Deploys team investigators site aircraft accident near les de la Madelaine airport QC https co GX6FjUwrPg,[],Environmental,22,0.1,en,TSBCanada_tweeter,"['or', 'air']",positive,Quality Education,['invest']
19,798228875377512448,2016-11-14 18:19:28,['https://t.co/pmuDHaqFOn'],"TSB deploys a team at CYTZ following a risk of mid-air collision east of Toronto, ON https://t.co/pmuDHaqFOn",TSB deploys team CYTZ following risk mid air collision east Toronto https co pmuDHaqFOn,[],Environmental,22,0.0,en,TSBCanada_tweeter,"['or', 'air']",neutral,Sustainable Cities and Communities,"['toronto ', 'air']"
20,937789175042138114,2017-12-04 21:02:17,"['https://t.co/ghbfwaxY77', 'https://t.co/f0HF\xe2\x80\xa6']",RT @Transport_gc: Do you need permission to fly your new #drone? Check out this page to find out: https://t.co/ghbfwaxY77 https://t.co/f0HF…,RT need permission fly new drone Check page find https co ghbfwaxY77 https co,['#drone'],Social,22,0.4681818181818182,en,TSBCanada_tweeter,[],positive,No Poverty,[]
21,787443591106924544,2016-10-16 00:02:36,['https://t.co/KIDJ1ZgkO'],"TSB launches investigation into the accident involving a Cessna Citation north of Kelowna, BC https://t.co/KIDJ1ZgkOu",TSB launches investigation accident involving Cessna Citation north Kelowna BC https co KIDJ1ZgkOu,[],Economical,22,0.0,en,TSBCanada_tweeter,['invest'],neutral,Quality Education,['invest']
22,943905232358133760,2017-12-21 18:05:18,['https://t.co/ZFAiZsJqcI'],"Update –  Helicopter accident near Tweed, ON: While nearing the staging area, one of the supply bags that was being carried externally blew off the platform and, along with its attached carabiner, struck the tail rotor https://t.co/ZFAiZsJqcI",Update Helicopter accident near Tweed nearing staging area one supply bags carried externally blew platform along attached carabiner struck tail rotor https co ZFAiZsJqcI,[],Environmental,22,0.05,en,TSBCanada_tweeter,['or'],positive,No Poverty,[]
23,715255637903548416,2016-03-30 19:13:27,"['https://t.co/tMGurPZ5ai', 'https://t.co/RJXP1JLRYR']",#Photos of TSB investigators at the wreckage site in #ilesdelamadelaine https://t.co/tMGurPZ5ai https://t.co/RJXP1JLRYR,Photos TSB investigators wreckage site ilesdelamadelaine https co tMGurPZ5ai https co RJXP1JLRYR,"['#Photos', '#ilesdelamadelaine']",Economical,21,0.0,en,TSBCanada_tweeter,['invest'],neutral,Quality Education,['invest']
24,754816477631508480,2016-07-17 23:14:06,['https://t.co/nqm4MEhoL'],"TSB deploys a team of investigators to the site of an aircraft accident in Cold Lake, Alberta https://t.co/nqm4MEhoLd",TSB deploys team investigators site aircraft accident Cold Lake Alberta https co nqm4MEhoLd,[],Environmental,21,-0.6,en,TSBCanada_tweeter,"['or', 'lake ', 'air']",negative,Quality Education,['invest']
25,787444589594603520,2016-10-16 00:06:34,['https://t.co/Rbm9cjZN'],"#Photos of accident site: Air accident involving a #Cessna Citation north of #Kelowna, BC https://t.co/Rbm9cjZNu0",Photos accident site Air accident involving Cessna Citation north Kelowna BC https co Rbm9cjZNu0,"['#Photos', '#Cessna', '#Kelowna']",Environmental,20,0.0,en,TSBCanada_tweeter,"['or', 'air']",neutral,Sustainable Cities and Communities,"['kelowna', 'air']"
26,920308707489189888,2017-10-17 15:21:09,['https://t.co/H51wmEausi'],"TSB investigating QC City collision between passenger aircraft and unmanned aerial vehicle, also known as drone https://t.co/H51wmEausi",TSB investigating QC City collision passenger aircraft unmanned aerial vehicle also known drone https co H51wmEausi,[],Environmental,20,0.0,en,TSBCanada_tweeter,"['eau', 'air']",neutral,Quality Education,['invest']
27,941142585673965568,2017-12-14 03:07:32,['https://t.co/RcaaeqqjUq'],"Deploys a team of investigators to an aircraft accident near Fond-du-Lac, SK https://t.co/RcaaeqqjUq",Deploys team investigators aircraft accident near Fond du Lac SK https co RcaaeqqjUq,[],Environmental,19,0.1,en,TSBCanada_tweeter,"['or', 'air']",positive,Quality Education,['invest']
28,700344079499055104,2016-02-18 15:40:14,['https://t.co/ctg6RYhxNY'],"Deploys a team of investigators to a derailment in Calgary, Alberta https://t.co/ctg6RYhxNY",Deploys team investigators derailment Calgary Alberta https co ctg6RYhxNY,[],Economical,17,0.0,en,TSBCanada_tweeter,['invest'],neutral,Quality Education,['invest']
29,945996670843711488,2017-12-27 12:35:56,"['https://t.co/BQYrMPERlb', 'https://t.co/VJydHS\xe2\x80\xa6']",RT @Transport_gc: Buying a drone? Fly it below 90 metres and 5.5 km from airports. It’s the law https://t.co/BQYrMPERlb https://t.co/VJydHS…,RT Buying drone Fly 90 metres km airports law https co BQYrMPERlb https co,[],Environmental,17,0.8,en,TSBCanada_tweeter,"['or', 'air']",positive,Affordable and clean energy,['air']
30,767332068762218496,2016-08-21 12:06:36,['https://t.co/5tqfeTWvq4'],Deploys investigator following collision between 2 trains in Toronto ON https://t.co/5tqfeTWvq4,Deploys investigator following collision trains Toronto https co 5tqfeTWvq4,[],Economical,17,0.0,en,TSBCanada_tweeter,['invest'],neutral,Quality Education,['invest']
31,943571729921789953,2017-12-20 20:00:05,['https://t.co/4EV8GoFapi'],"Latest update on our investigation into the accident in Fond-du-Lac, SK https://t.co/4EV8GoFapi",Latest update investigation accident Fond du Lac SK https co 4EV8GoFapi,[],Economical,17,0.5,fr,TSBCanada_tweeter,['invest'],positive,Quality Education,"['test', 'invest']"
32,811231009010315264,2016-12-20 15:25:19,['https://t.co/GuEtqVu3fI'],Fatigue poses risk to the safe operation of freight trains. Initiatives taken have been inadequate #Watchlist https://t.co/GuEtqVu3fI,Fatigue poses risk safe operation freight trains Initiatives taken inadequate Watchlist https co GuEtqVu3fI,['#Watchlist'],Social,16,0.5,en,TSBCanada_tweeter,['safe'],positive,No Poverty,[]
33,943906446000914432,2017-12-21 18:10:08,[],"Update – Helicopter accident near Tweed, ON: Passengers who do not wear seat belts risk serious injury or death in the event of an emergency.",Update Helicopter accident near Tweed Passengers wear seat belts risk serious injury death event emergency,[],Social,16,-0.11666666666666665,en,TSBCanada_tweeter,['mer'],negative,No Poverty,[]
34,856511862594301952,2017-04-24 14:15:15,[],"It's National Rail Safety Week! Stay safe when around tracks: Look, listen, live #RSW2017",National Rail Safety Week Stay safe around tracks Look listen live RSW2017,['#RSW2017'],Social,16,0.3181818181818182,en,TSBCanada_tweeter,['safe'],positive,No Poverty,[]
35,829679142824185858,2017-02-09 13:11:36,"['https://t.co/3E66vzXhSS', 'https://t.co/NxBq9NKitb']",RT @Transport_gc: Pointing a #laser at an #airplane has major consequences. #NotaBrightIdea https://t.co/3E66vzXhSS https://t.co/NxBq9NKitb,RT Pointing laser airplane major consequences NotaBrightIdea https co 3E66vzXhSS https co NxBq9NKitb,"['#laser', '#airplane', '#NotaBrightIdea']",Environmental,16,0.0625,en,TSBCanada_tweeter,"['or', 'air']",positive,Affordable and clean energy,['air']
36,943574933824835584,2017-12-20 20:12:49,"['https://t.co/QhAbyZqgWK', 'https://t.co/khlT26A8Wm']","Flight Data Recorder (FDR) and Cockpit Voice Recorder (CVR) from aircraft involved in collision with terrain in Fond-du-Lac, SK https://t.co/QhAbyZqgWK https://t.co/khlT26A8Wm",Flight Data Recorder FDR Cockpit Voice Recorder CVR aircraft involved collision terrain Fond du Lac SK https co QhAbyZqgWK https co khlT26A8Wm,[],Environmental,16,0.0,en,TSBCanada_tweeter,"['or', 'ice', 'air']",neutral,Affordable and clean energy,['air']
37,941754359821619200,2017-12-15 19:38:30,[],"Aircraft accident near Fond-du-Lac, SK: Flight Data Recorder, Cockpit Voice Recorder, and Emergency Locator Transmitter were recovered and secured.",Aircraft accident near Fond du Lac SK Flight Data Recorder Cockpit Voice Recorder Emergency Locator Transmitter recovered secured,[],Environmental,15,0.1,en,TSBCanada_tweeter,"['mer', 'or', 'ice', 'air']",positive,Affordable and clean energy,['air']
38,819738518356365312,2017-01-13 02:51:07,['https://t.co/6G4ono9ll'],"Deploys a team to a rail accident near Ashcroft, BC https://t.co/6G4ono9ll2",Deploys team rail accident near Ashcroft BC https co 6G4ono9ll2,[],Social,15,0.1,en,TSBCanada_tweeter,[],positive,No Poverty,[]
39,875773330569265152,2017-06-16 17:53:27,['https://t.co/XSimLEblXi'],"Deploys a team near Morrisburg, Ontario following the grounding of a tanker: https://t.co/XSimLEblXi",Deploys team near Morrisburg Ontario following grounding tanker https co XSimLEblXi,[],Environmental,15,0.05,en,TSBCanada_tweeter,['or'],positive,No Poverty,[]
40,760533207255281664,2016-08-02 17:50:21,['https://t.co/xDJFjBNsek'],The first persons arriving at an accident site can render valuable assistance. Info for first responders: https://t.co/xDJFjBNsek,first persons arriving accident site render valuable assistance Info first responders https co xDJFjBNsek,[],Social,14,0.25,en,TSBCanada_tweeter,[],positive,No Poverty,[]
41,717411541478477824,2016-04-05 18:00:15,"['https://t.co/ESzAe4XNGr', 'https://t.co/tLkzPNZ7E']",#New photos of onboard recording device extracted from the aircraft in #îlesdelamadeleine https://t.co/ESzAe4XNGr https://t.co/tLkzPNZ7E9,New photos onboard recording device extracted aircraft lesdelamadeleine https co ESzAe4XNGr https co tLkzPNZ7E9,"['#New', '#']",Environmental,14,0.13636363636363635,en,TSBCanada_tweeter,"['or', 'ice', 'air']",positive,Affordable and clean energy,['air']
42,700757050435895302,2016-02-19 19:01:14,"['https://t.co/DOO00PQfB', 'https://t.co/wkZIQv3XoA']",RT @NTSB: Rail Tank Car Improvements – Make Them Now! https://t.co/DOO00PQfBc https://t.co/wkZIQv3XoA,RT NTSB Rail Tank Car Improvements Make https co DOO00PQfBc https co wkZIQv3XoA,[],Social,14,0.0,en,TSBCanada_tweeter,[],neutral,Gender Equality,['men']
43,903327155337220097,2017-08-31 18:42:31,['https://t.co/O9rjwDO3'],"The chemical tanker Bro Anna secured above lock no. 4 in Beauharnois, QC. https://t.co/O9rjwDO308",chemical tanker Bro Anna secured lock Beauharnois QC https co O9rjwDO308,[],Environmental,14,0.0,en,TSBCanada_tweeter,['eau'],neutral,Responsible Consumption and Production,['eau']
44,946848547919495169,2017-12-29 21:01:00,[],"After releasing 56 investigation reports since last January, we will soon be saying goodbye to 2017. Wishing everyone safe travels in the new year.",releasing 56 investigation reports since last January soon saying goodbye 2017 Wishing everyone safe travels new year,[],Economical,14,0.21212121212121213,en,TSBCanada_tweeter,['invest'],positive,Quality Education,['invest']
45,863486728241328130,2017-05-13 20:10:53,['https://t.co/lbRHUifmQ'],"Deploys team following a train derailment near Wetaskiwin, AB https://t.co/lbRHUifmQ1",Deploys team following train derailment near Wetaskiwin AB https co lbRHUifmQ1,[],Social,14,0.05,en,TSBCanada_tweeter,[],positive,Gender Equality,['men']
46,876872841995726848,2017-06-19 18:42:31,['https://t.co/4BjjG9lt9n'],TSB investigators near the Damia Desgagnés Tanker grounding site https://t.co/4BjjG9lt9n,TSB investigators near Damia Tanker grounding site https co 4BjjG9lt9n,[],Economical,14,0.1,en,TSBCanada_tweeter,['invest'],positive,Quality Education,['invest']
47,941378953784242177,2017-12-14 18:46:47,['https://t.co/Wwf204YZJ'],"Deploys team of investigators to a helicopter accident near Tweed, ON https://t.co/Wwf204YZJU",Deploys team investigators helicopter accident near Tweed https co Wwf204YZJU,[],Economical,14,0.1,en,TSBCanada_tweeter,['invest'],positive,Quality Education,['invest']
48,741342148998627328,2016-06-10 18:51:56,"['https://t.co/Mujhz4wQAv', 'https://t.co/zsspNTtGCF']",TSB Chair K. Fox was inducted into Canada’s Aviation Hall of Fame last night. Gala #photos: https://t.co/Mujhz4wQAv https://t.co/zsspNTtGCF,TSB Chair Fox inducted Aviation Hall Fame last night Gala photos https co Mujhz4wQAv https co zsspNTtGCF,['#photos'],Environmental,13,0.0,en,TSBCanada_tweeter,['air'],neutral,Affordable and clean energy,['air']
49,865195286506897409,2017-05-18 13:20:05,['https://t.co/9SUHMYdqB6'],"#Video animation of collision with terrain involving Air Canada Flight 624 in Halifax, NS, in March 2015 https://t.co/9SUHMYdqB6",Video animation collision terrain involving Air Canada Flight 624 Halifax NS March 2015 https co 9SUHMYdqB6,['#Video'],Environmental,13,0.0,en,TSBCanada_tweeter,['air'],neutral,Affordable and clean energy,['air']
50,857655964446711808,2017-04-27 18:01:31,['https://t.co/3g7lPTEFCt'],Sleep-related fatigue in operating crew can impair the safe operation of freight trains #Watchlist https://t.co/3g7lPTEFCt,Sleep related fatigue operating crew impair safe operation freight trains Watchlist https co 3g7lPTEFCt,['#Watchlist'],Environmental,13,0.5,en,TSBCanada_tweeter,['air'],positive,Affordable and clean energy,['air']
51,720276162216357888,2016-04-13 15:43:13,"['https://t.co/la3Rz6M2kE', 'https://t.co/7INTEOujYE']","Wondering where we have launched investigations? Check out our interactive map
https://t.co/la3Rz6M2kE https://t.co/7INTEOujYE",Wondering launched investigations Check interactive map https co la3Rz6M2kE https co 7INTEOujYE,[],Economical,13,0.0,en,TSBCanada_tweeter,['invest'],neutral,Quality Education,['invest']
52,855106670128762880,2017-04-20 17:11:31,['https://t.co/Np10KCm0LE'],Deploys team to Toronto Pearson International Airport following runway incursion https://t.co/Np10KCm0LE,Deploys team Toronto Pearson International Airport following runway incursion https co Np10KCm0LE,[],Environmental,13,0.0,en,TSBCanada_tweeter,"['or', 'air']",neutral,Sustainable Cities and Communities,"['toronto ', 'air']"
53,875040188149452801,2017-06-14 17:20:12,['https://t.co/N2dK3nXqZq'],We are issuing 3 marine recommendations following capsizing and sinking of passenger vessel Leviathan II https://t.co/N2dK3nXqZq,issuing marine recommendations following capsizing sinking passenger vessel Leviathan II https co N2dK3nXqZq,[],Environmental,13,0.0,en,TSBCanada_tweeter,['marine'],neutral,Lifel Below Water,"['marin', 'marine']"
54,773533593272459264,2016-09-07 14:49:14,['https://t.co/HPnYowCLaQ'],"Deploys a team to St. John’s, Newfoundland and Labrador, following the sinking of a fishing boat https://t.co/HPnYowCLaQ",Deploys team St Newfoundland Labrador following sinking fishing boat https co HPnYowCLaQ,[],Environmental,12,0.0,en,TSBCanada_tweeter,['or'],neutral,Life on Land,['land']
55,941782267965341696,2017-12-15 21:29:24,['https://t.co/8KcUdG5AXm'],"Update on our investigation into the accident near Fond-du-Lac, SK: The aircraft descended into trees and terrain. See latest information here: https://t.co/8KcUdG5AXm",Update investigation accident near Fond du Lac SK aircraft descended trees terrain See latest information https co 8KcUdG5AXm,[],Environmental,12,0.3,en,TSBCanada_tweeter,"['tree', 'or', 'air']",positive,Quality Education,"['test', 'information', 'formation', 'invest']"
56,772568272898228225,2016-09-04 22:53:24,['https://t.co/OPqg0yCOYX'],"Deploying a team tomorrow to a helicopter accident near Campbellton, NB https://t.co/OPqg0yCOYX",Deploying team tomorrow helicopter accident near Campbellton NB https co OPqg0yCOYX,[],Environmental,12,0.1,en,TSBCanada_tweeter,['or'],positive,No Poverty,[]
57,946082391260565505,2017-12-27 18:16:34,"['https://t.co/MDc7uxyIDh', 'https://t.co/27TY7GqLDN']",So much happens between the deployment of TSB investigators to an accident site and the release of the investigation report. Find out more about our investigative journey in this video: https://t.co/MDc7uxyIDh https://t.co/27TY7GqLDN,much happens deployment TSB investigators accident site release investigation report Find investigative journey video https co MDc7uxyIDh https co 27TY7GqLDN,[],Economical,12,0.35,en,TSBCanada_tweeter,['invest'],positive,Quality Education,['invest']
58,877889203648036864,2017-06-22 14:01:11,['https://t.co/GZ1IqfOm07'],Sleep-related fatigue has been a factor in 23 railway investigations since 1994 #Watchlist  https://t.co/GZ1IqfOm07,Sleep related fatigue factor 23 railway investigations since 1994 Watchlist https co GZ1IqfOm07,['#Watchlist'],Economical,12,0.0,en,TSBCanada_tweeter,['invest'],neutral,Quality Education,['invest']
59,730030991276912640,2016-05-10 13:45:26,['https://t.co/PTijnag7VE'],#DYK that Canada has the longest coastline &amp; shares the largest freshwater lake system on earth? Marine sector info: https://t.co/PTijnag7VE,DYK Canada longest coastline amp shares largest freshwater lake system earth Marine sector info https co PTijnag7VE,['#DYK'],Environmental,11,0.0,en,TSBCanada_tweeter,"['water', 'marine', 'or', 'lake ', 'coast']",neutral,Clean Water and Sanitation,"['water', 'freshwater']"
60,943528845210210304,2017-12-20 17:09:41,"['https://t.co/EL46bHxxAZ', 'https://t.co/xrDkf64gWm']","The wreckage of the helicopter involved in the accident near Tweed, ON, has arrived at the TSB engineering lab. Photos:  https://t.co/EL46bHxxAZ https://t.co/xrDkf64gWm",wreckage helicopter involved accident near Tweed arrived TSB engineering lab Photos https co EL46bHxxAZ https co xrDkf64gWm,[],Economical,11,0.1,en,TSBCanada_tweeter,['engineering'],positive,Quality Education,['engineering']
61,836309980093497344,2017-02-27 20:20:11,['https://t.co/3g7lPTEFCt'],Sleep-related fatigue in operating crew can impair the safe operation of freight trains #Watchlist https://t.co/3g7lPTEFCt,Sleep related fatigue operating crew impair safe operation freight trains Watchlist https co 3g7lPTEFCt,['#Watchlist'],Environmental,11,0.5,en,TSBCanada_tweeter,['air'],positive,Affordable and clean energy,['air']
62,798621688413888512,2016-11-15 20:20:22,['https://t.co/P0LKeAWWEf'],Rail recommendation on consistent recognition of signals (R00-04) has been outstanding for over 10 years https://t.co/P0LKeAWWEf #Watchlist,Rail recommendation consistent recognition signals R00 04 outstanding 10 years https co P0LKeAWWEf Watchlist,['#Watchlist'],Social,11,0.375,en,TSBCanada_tweeter,[],positive,Gender Equality,['men']
63,749981206645706752,2016-07-04 15:00:28,['https://t.co/J8lJPl8cWb'],"Broken rail due to undetected defect led to November 2014 train derailment near Pearce, Alberta https://t.co/J8lJPl8cWb",Broken rail due undetected defect led November 2014 train derailment near Pearce Alberta https co J8lJPl8cWb,[],Social,11,-0.1416666666666667,en,TSBCanada_tweeter,[],negative,Gender Equality,['men']
64,943516201988317184,2017-12-20 16:19:26,['https://t.co/UiogwyOYoP'],"Tomorrow: TSB will provide a news briefing on its investigation into the helicopter accident near Tweed, Ontario https://t.co/UiogwyOYoP",Tomorrow TSB provide news briefing investigation helicopter accident near Tweed Ontario https co UiogwyOYoP,[],Economical,11,0.1,en,TSBCanada_tweeter,['invest'],positive,Quality Education,['invest']
65,944289870779908096,2017-12-22 19:33:43,['https://t.co/jW6VwVjjAs'],"Are you flying over the holidays? If so, here’s some important safety advice: pay attention to pre-flight safety briefings, review safety features card &amp; wear clothing that is appropriate to the season. https://t.co/jW6VwVjjAs",flying holidays important safety advice pay attention pre flight safety briefings review safety features card amp wear clothing appropriate season https co jW6VwVjjAs,[],Environmental,11,0.45,en,TSBCanada_tweeter,"['or', 'ice']",positive,Decent Work and Economic Growth,['pay']
66,911953571737980928,2017-09-24 14:00:49,['https://t.co/ml7tuaHwM6'],"Happy to celebrate World Maritime Day 2017  ""Connecting Ships, Ports and People"" with our partners at @IMOHQ XXX https://t.co/ml7tuaHwM6",Happy celebrate World Maritime Day 2017 Connecting Ships Ports People partners IMOHQ XXX https co ml7tuaHwM6,[],Environmental,10,0.8,en,TSBCanada_tweeter,['or'],positive,No Poverty,[]
67,727933533927419905,2016-05-04 18:50:53,"['https://t.co/zXbpNniv7z', 'https://t.co/15TuFm9vBp']",Don't be afraid to report a transportation safety issue. All statements are confidential https://t.co/zXbpNniv7z https://t.co/15TuFm9vBp,afraid report transportation safety issue statements confidential https co zXbpNniv7z https co 15TuFm9vBp,[],Social,10,-0.6,en,TSBCanada_tweeter,['safe'],negative,Gender Equality,['men']
68,874081602535645184,2017-06-12 01:51:08,['https://t.co/N658AEXpS'],"Deploys a team of investigators to an aircraft accident in the District of North Vancouver, BC https://t.co/N658AEXpSC",Deploys team investigators aircraft accident District North Vancouver BC https co N658AEXpSC,[],Environmental,10,0.0,en,TSBCanada_tweeter,"['or', 'air']",neutral,Sustainable Cities and Communities,"['vancouver', 'air']"
69,928261615920865280,2017-11-08 14:03:10,[],"Chair Kathy Fox is attending the @atac_canada conf. in #MTL to discuss air safety, pilot training, &amp; issues affecting pilot fitness for duty",Chair Kathy Fox attending conf MTL discuss air safety pilot training amp issues affecting pilot fitness duty,['#MTL'],Environmental,10,0.0,en,TSBCanada_tweeter,['air'],neutral,Quality Education,['training']
