,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name,words_matched_list,sentiment,FSDS_Goal_Category,FSDS_Goal_Category_word_list
15,738844161743433730,2016-06-03 21:25:49,['https://t.co/JixKt5XaZK'],"Our first confirmed report of a #baskingshark sighting this year: May 29, from the Central Coast! https://t.co/JixKt5XaZK",first confirmed report baskingshark sighting year May 29 Central Coast https co JixKt5XaZK,['#baskingshark'],Environmental,114,0.21666666666666667,en,DFO_Pacific_tweeter,"['or', 'coast']",positive,unknown,
16,726798843132678146,2016-05-01 15:42:02,['https://t.co/VhxOCpin4T'],RT @CCG_GCC: We are back #twentyfourseven #Kitsilano https://t.co/VhxOCpin4T,RT back twentyfourseven Kitsilano https co VhxOCpin4T,"['#twentyfourseven', '#Kitsilano']",Social,114,0.0,en,DFO_Pacific_tweeter,[],neutral,unknown,
17,737300653828112384,2016-05-30 15:12:28,[],RT @CanadianPM: #DYK? Douglas Jung was the first Canadian of Chinese descent to serve as a Member of Parliament. #AsianHeritageMonth https:…,RT CanadianPM DYK Douglas Jung first Canadian Chinese descent serve Member Parliament AsianHeritageMonth https,"['#DYK', '#AsianHeritageMonth']",Social,103,0.125,en,DFO_Pacific_tweeter,[],positive,Gender Equality,['men']
18,874318367229956098,2017-06-12 17:31:57,['https://t.co/lT\xe2\x80\xa6'],"RT @CanadianPM: This National Public Service Week, PM Trudeau honours the tremendous work of federal public servants. #NPSW https://t.co/lT…",RT CanadianPM National Public Service Week PM Trudeau honours tremendous work federal public servants NPSW https co,['#NPSW'],Environmental,102,0.1111111111111111,en,DFO_Pacific_tweeter,"['eau', 'or', 'ice']",positive,Gender Equality,"['work', 'men', 'public']"
19,712386851034767360,2016-03-22 21:13:55,['https://t.co/lEOk21TTmi'],RT @FinanceCanada: #Budget2016 proposes measures to boost our capacity to innovate &amp; grow our economy. https://t.co/lEOk21TTmi,RT FinanceCanada Budget2016 proposes measures boost capacity innovate amp grow economy https co lEOk21TTmi,['#Budget2016'],Economical,102,0.0,en,DFO_Pacific_tweeter,['finance'],neutral,Decent Work and Economic Growth,"['capacity', 'finance']"
20,924367765024268288,2017-10-28 20:10:23,['https://t.co/aggyCRCFN\xe2\x80\xa6'],RT @DFO_MPO: Canada has reached its #MarineConservation target of protecting 5% of its #oceans by the end of 2017 🇨🇦 https://t.co/aggyCRCFN…,RT Canada reached MarineConservation target protecting oceans end 2017 https co,"['#MarineConservation', '#oceans']",Environmental,101,0.0,en,DFO_Pacific_tweeter,"['conservation', 'oceans', 'marine']",neutral,Lifel Below Water,"['marin', 'conservation', 'oceans', 'marine']"
21,719624732723777536,2016-04-11 20:34:40,['https://t.co/zOTXevA5CQ'],"RT @CanadianPM: For #WildlifeWeek, let's work together to protect #wildlife areas in Canada. https://t.co/zOTXevA5CQ",RT CanadianPM WildlifeWeek let work together protect wildlife areas Canada https co zOTXevA5CQ,"['#WildlifeWeek', '#wildlife']",Environmental,100,0.0,en,DFO_Pacific_tweeter,"['wildlife', 'or']",neutral,Gender Equality,['work']
22,771745178327588864,2016-09-02 16:22:43,['https://t.co/vwKS4niXuN'],RT @DFO_MPO: The #GoC is reviewing changes to the #FisheriesAct. Funding is available for Indigenous participation. https://t.co/vwKS4niXuN,RT GoC reviewing changes FisheriesAct Funding available Indigenous participation https co vwKS4niXuN,"['#GoC', '#FisheriesAct']",Social,96,0.4,en,DFO_Pacific_tweeter,"['change', 'indigenous']",positive,Partnerships to achieve the Goal,['participation']
23,837429563554672640,2017-03-02 22:29:01,['https://t.co/hyPBeprFoH'],RT @DFO_MPO: Canada’s coasts are stunning in every season! Post your favourite coastal pic with #MyCoast 📷 https://t.co/hyPBeprFoH,RT coasts stunning every season Post favourite coastal pic MyCoast https co hyPBeprFoH,['#MyCoast'],Environmental,94,0.625,en,DFO_Pacific_tweeter,"['coasts', 'coastal', 'coast']",positive,Lifel Below Water,['seas']
24,740570403429621761,2016-06-08 15:45:17,['https://t.co/DWdmRuj\xe2\x80\xa6'],RT @DFO_MPO: Minister LeBlanc announces new Oceans Research in Canada Alliance (ORCA) at  #OceanSummit #WorldOceansDay https://t.co/DWdmRuj…,RT Minister LeBlanc announces new Oceans Research Canada Alliance ORCA OceanSummit WorldOceansDay https co,"['#OceanSummit', '#WorldOceansDay']",Environmental,92,0.13636363636363635,en,DFO_Pacific_tweeter,"['oceans', 'or', 'summit']",positive,"Industry, Innovation and Infrastructure",['research']
25,707673459665604608,2016-03-09 21:04:35,['https://t.co/Plwp1z1bOZ'],BC or Bermuda? #Herring spawn makes ocean near #Comox look positively tropical #StilltooColdtoSwim https://t.co/Plwp1z1bOZ,BC Bermuda Herring spawn makes ocean near Comox look positively tropical StilltooColdtoSwim https co Plwp1z1bOZ,"['#Herring', '#Comox', '#StilltooColdtoSwim']",Social,92,0.16363636363636366,en,DFO_Pacific_tweeter,[],positive,unknown,
26,685179953093148672,2016-01-07 19:23:25,['https://t.co/zNUc5PKNX'],RT @FinanceCanada: Online pre-budget consultations launched today. We want to hear from all Canadians #PBC16 https://t.co/zNUc5PKNX9,RT FinanceCanada Online pre budget consultations launched today want hear Canadians PBC16 https co zNUc5PKNX9,['#PBC16'],Economical,87,0.0,en,DFO_Pacific_tweeter,['finance'],neutral,Decent Work and Economic Growth,['finance']
27,830157938211819520,2017-02-10 20:54:10,['https://t.co\xe2\x80\xa6'],RT @DFO_Science: Tomorrow we start a month long celebration of DFO’s #WomenInScience. How will you celebrate #WomenScienceDay? https://t.co…,RT Tomorrow start month long celebration WomenInScience celebrate WomenScienceDay https,"['#WomenInScience', '#WomenScienceDay']",Social,80,-0.05,en,DFO_Pacific_tweeter,['women'],negative,Gender Equality,"['men', 'women']"
28,685188514653298688,2016-01-07 19:57:26,['https://t.co/rEuGEyQDVa'],RT @FinanceCanada: Think you know what should be in the Federal Budget? We’re asking Canadians! #PBC16 https://t.co/rEuGEyQDVa,RT FinanceCanada Think know Federal Budget asking Canadians PBC16 https co rEuGEyQDVa,['#PBC16'],Economical,77,0.0,en,DFO_Pacific_tweeter,['finance'],neutral,Decent Work and Economic Growth,['finance']
29,922887816773865472,2017-10-24 18:09:36,[],"RT @DFO_Science: Thanks to all female scientists 🔬 – past &amp; present – who contribute to science excellence in Canada #ClaimYourPlace
 https…",RT Thanks female scientists past amp present contribute science excellence Canada ClaimYourPlace,['#ClaimYourPlace'],Social,73,-0.012499999999999995,fr,DFO_Pacific_tweeter,[],negative,Gender Equality,"['male', 'female']"
30,685492938936336384,2016-01-08 16:07:07,['https://t.co/pjZgWA4WFL'],RT @FinanceCanada: Online pre-budget consultations have started. Have any ideas? Have your say: #PBC16 https://t.co/pjZgWA4WFL,RT FinanceCanada Online pre budget consultations started ideas say PBC16 https co pjZgWA4WFL,['#PBC16'],Economical,69,0.0,en,DFO_Pacific_tweeter,['finance'],neutral,Decent Work and Economic Growth,['finance']
31,841738153056690176,2017-03-14 19:49:49,[],RT @CCG_GCC: The final grand hull block of the 1st Offshore Fisheries Science Vessel is lifted into place at #VSY #OFSV @seaspan #CCGProud…,RT final grand hull block 1st Offshore Fisheries Science Vessel lifted place VSY OFSV seaspan,"['#VSY', '#OFSV', '#CCGProud']",Environmental,61,0.25,en,DFO_Pacific_tweeter,"['fisheries ', 'or']",positive,Lifel Below Water,['seas']
32,746485754692509696,2016-06-24 23:30:47,['https://t.co/YitPERbk9M'],DFO Fishery Officers released 4 giant live sturgeon from lines set by poachers in #Chilliwack BC today. https://t.co/YitPERbk9M,DFO Fishery Officers released giant live sturgeon lines set poachers Chilliwack BC today https co YitPERbk9M,['#Chilliwack'],Environmental,60,0.06818181818181818,en,DFO_Pacific_tweeter,['ice'],positive,unknown,
33,788439379039707136,2016-10-18 17:59:31,['https://t.\xe2\x80\xa6'],"RT @canada150th: On December 31, Canada will celebrate! Join the party with thousands of other Canadians to kick off #Canada150. https://t.…",RT canada150th December 31 Canada celebrate Join party thousands Canadians kick Canada150 https,['#Canada150'],Social,60,-0.125,en,DFO_Pacific_tweeter,[],negative,unknown,
34,942821163016904705,2017-12-18 18:17:36,[],"RT @DFO_MPO: Starting today, fisheries and aquaculture industries can apply for funding to adopt clean technology that  reduce environmenta…",RT Starting today fisheries aquaculture industries apply funding adopt clean technology reduce,[],Social,59,0.18333333333333326,en,DFO_Pacific_tweeter,['culture'],positive,Quality Education,['technology']
35,735200658614276096,2016-05-24 20:07:51,"['https://t.co/jvO9lhQWv', 'https://t.co/DB3N1dTBsa']",RT @DFO_MPO: The job posters are up! Spread the word! https://t.co/jvO9lhQWv8 #morescience https://t.co/DB3N1dTBsa,RT job posters Spread word https co jvO9lhQWv8 morescience https co DB3N1dTBsa,['#morescience'],Environmental,59,0.0,en,DFO_Pacific_tweeter,['or'],neutral,Decent Work and Economic Growth,['job ']
36,795728836054970368,2016-11-07 20:45:13,[],RT @CanadianPM: PM Justin Trudeau and Minister Garneau participate in a tour of the Vancouver Harbour aboard the @CCG_GCC Ship Sir Wilfrid…,RT CanadianPM PM Justin Trudeau Minister Garneau participate tour Vancouver Harbour aboard Ship Sir,[],Economical,58,0.0,en,DFO_Pacific_tweeter,['minister'],neutral,Sustainable Cities and Communities,['vancouver']
37,889901197838213120,2017-07-25 17:32:33,['https://t.co/f1CX0BG\xe2\x80\xa6'],RT @DFO_MPO: Calling all Canadians. Let’s #talkfishhabitat again! Help protect fish and fish habitat! 🐟 #FisheriesAct  https://t.co/f1CX0BG…,RT Calling Canadians talkfishhabitat Help protect fish fish habitat FisheriesAct https co,"['#talkfishhabitat', '#FisheriesAct']",Social,57,0.0,en,DFO_Pacific_tweeter,[],neutral,Life on Land,['habitat']
38,730411177839316992,2016-05-11 14:56:09,['https://t.c\xe2\x80\xa6'],RT @NewsroomGC: Minister Tootoo announces details of $197 million investment in ocean &amp; freshwater science #morescience #OdySci https://t.c…,RT NewsroomGC Minister Tootoo announces details 197 million investment ocean amp freshwater science morescience OdySci https,"['#morescience', '#OdySci']",Economical,57,0.0,en,DFO_Pacific_tweeter,"['invest', 'minister']",neutral,Clean Water and Sanitation,"['water', 'freshwater']"
39,725700183787458560,2016-04-28 14:56:21,[],"RT @CanadianPM: On National Day of Mourning, we remember those who have lost their lives, or suffered injury or illness on the job.",RT CanadianPM National Day Mourning remember lost lives suffered injury illness job,[],Social,57,0.0,en,DFO_Pacific_tweeter,[],neutral,unknown,
40,736286285174874112,2016-05-27 20:01:44,['https://t.co/ZagaKDQNMF'],"RT @DFO_MPO: DFO is getting ready for #WorldOceansDay! Celebrate in your community, near or far from a coastline https://t.co/ZagaKDQNMF",RT DFO getting ready WorldOceansDay Celebrate community near far coastline https co ZagaKDQNMF,['#WorldOceansDay'],Environmental,56,0.15,en,DFO_Pacific_tweeter,"['oceans', 'or', 'coast']",positive,Lifel Below Water,['oceans']
41,712385489832116224,2016-03-22 21:08:30,['https://t.co/u7BAZsrvM'],RT @FinanceCanada: #Budget2016 will make major new investments in infrastructure from coast to coast. https://t.co/u7BAZsrvM2,RT FinanceCanada Budget2016 make major new investments infrastructure coast coast https co u7BAZsrvM2,['#Budget2016'],Economical,53,0.09943181818181818,en,DFO_Pacific_tweeter,"['invest', 'infrastructure', 'finance']",positive,"Industry, Innovation and Infrastructure","['invest', 'infrastructure']"
42,894996293650706433,2017-08-08 18:58:39,['https://t.co/xcBxIqdJgM'],RT @DFO_MPO: Hey Canada #LetsTalkWhales! Some of our whales are under threat. How can you help? https://t.co/xcBxIqdJgM,RT Hey Canada LetsTalkWhales whales threat help https co xcBxIqdJgM,['#LetsTalkWhales'],Social,52,0.0,en,DFO_Pacific_tweeter,[],neutral,unknown,
43,832271367445815297,2017-02-16 16:52:11,"['https://t.co/QJMsKyoFyW', 'https://t.co/\xe2\x80\xa6']",RT @DFO_MPO: #WorldWhaleDay is this Saturday. Have questions about marine mammals? Check out our FAQs https://t.co/QJMsKyoFyW https://t.co/…,RT WorldWhaleDay Saturday questions marine mammals Check FAQs https co QJMsKyoFyW https co,['#WorldWhaleDay'],Environmental,52,0.0,en,DFO_Pacific_tweeter,"['marine', 'or']",neutral,Lifel Below Water,"['marin', 'marine']"
44,899009627513278464,2017-08-19 20:46:12,"['https://t.co/AvmPa1v8nS', 'https://t.co/BP5cC16GOX']",RT @DFO_MPO: Here are key threats whales face and how we can address them. #letstalkwhales https://t.co/AvmPa1v8nS https://t.co/BP5cC16GOX,RT key threats whales face address letstalkwhales https co AvmPa1v8nS https co BP5cC16GOX,['#letstalkwhales'],Social,51,0.0,en,DFO_Pacific_tweeter,[],neutral,unknown,
45,707238240756092928,2016-03-08 16:15:11,['https://t.co/j2Lucmo1mg'],"Women’s Empowerment, in the words of @DFO_MPO ’s Jackie Hicks #InternationalWomansDay #IWD2016 https://t.co/j2Lucmo1mg",Empowerment words Jackie Hicks InternationalWomansDay IWD2016 https co j2Lucmo1mg,"['#InternationalWomansDay', '#IWD2016']",Environmental,50,0.0,en,DFO_Pacific_tweeter,['or'],neutral,Gender Equality,"['empowerment', 'men']"
46,880157380461416448,2017-06-28 20:14:06,"['https://t.co/kcCj3sYg2B', 'https://t.co/KJSGUlqIDo']",Celebrating #CanadaDay on the water? A lifejacket is your best defence against cold-water shock 🌊 https://t.co/kcCj3sYg2B https://t.co/KJSGUlqIDo,Celebrating CanadaDay water lifejacket best defence cold water shock https co kcCj3sYg2B https co KJSGUlqIDo,['#CanadaDay'],Environmental,50,1.0,en,DFO_Pacific_tweeter,['water'],positive,Clean Water and Sanitation,['water']
47,742809121343279104,2016-06-14 20:01:09,['https://t.co/6w\xe2\x80\xa6'],"RT @PacificRimNPR: Entangled humpback #whale rescued by @DFO_Pacific and @PacificRimNPR this weekend! Great work, everyone. https://t.co/6w…",RT PacificRimNPR Entangled humpback whale rescued PacificRimNPR weekend Great work everyone https co,['#whale'],Environmental,49,0.8,en,DFO_Pacific_tweeter,['or'],positive,Gender Equality,['work']
48,703002837933039617,2016-02-25 23:45:12,['https://t.co/djfDOZ5DdT'],"Nice #aerial shot of #herring spawn off the coast of #Nuchatlitz, casting a beautiful green glow https://t.co/djfDOZ5DdT",Nice aerial shot herring spawn coast Nuchatlitz casting beautiful green glow https co djfDOZ5DdT,"['#aerial', '#herring', '#Nuchatlitz']",Environmental,49,0.4166666666666667,en,DFO_Pacific_tweeter,"['eau', 'green ', 'ice', 'coast']",positive,Responsible Consumption and Production,['eau']
49,780169047765725184,2016-09-25 22:16:10,[],CCG_GCC honoured to host Royal couple at Kitsilano base and showcase dedicated work of 1st responders in Vancouver #RoyalVisitCanada,honoured host Royal couple Kitsilano base showcase dedicated work 1st responders Vancouver RoyalVisitCanada,['#RoyalVisitCanada'],Environmental,48,-0.8,en,DFO_Pacific_tweeter,['or'],negative,Gender Equality,['work']
50,837413491640315906,2017-03-02 21:25:09,['https://t.co/SXGCGCjKet'],Be inspired! Come see @CCG_GCC at the @GirlsFly_Too event Mar 11 and 12 in #Abbotsford girlsfly2.ca #GF2_2017 https://t.co/SXGCGCjKet,inspired Come see event Mar 11 12 Abbotsford girlsfly2 ca https co SXGCGCjKet,"['#Abbotsford', '#GF2_2017']",Environmental,48,0.0,en,DFO_Pacific_tweeter,['or'],neutral,Gender Equality,['girls']
51,863056481268232194,2017-05-12 15:41:14,"['https://t.co/89oDlgyYDV', 'https://t.co/MrLKKZ9Z']",Canada’s newest Marine Protected Area is ready for its close up! Watch live footage now: @ROPOS_ROV https://t.co/89oDlgyYDV https://t.co/MrLKKZ9Zd9,newest Marine Protected Area ready close Watch live footage https co 89oDlgyYDV https co MrLKKZ9Zd9,[],Environmental,47,0.19318181818181807,en,DFO_Pacific_tweeter,['marine'],positive,Lifel Below Water,"['marin', 'marine']"
52,712379344241496064,2016-03-22 20:44:05,['https://t.co/cBh1OB3OZF'],"RT @FinanceCanada: Today, we begin to restore hope for the middle class, and revitalize the economy. #Budget2016 https://t.co/cBh1OB3OZF",RT FinanceCanada Today begin restore hope middle class revitalize economy Budget2016 https co cBh1OB3OZF,['#Budget2016'],Economical,47,0.0,en,DFO_Pacific_tweeter,['finance'],neutral,Decent Work and Economic Growth,['finance']
53,739848066908491777,2016-06-06 15:54:59,[],RT @DFO_MPO: DYK oceans generate half of the oxygen we breathe and act as thermostats to regulate the Earth’s temperature?  #WorldOceansDay,RT DYK oceans generate half oxygen breathe act thermostats regulate temperature WorldOceansDay,['#WorldOceansDay'],Environmental,47,-0.16666666666666666,en,DFO_Pacific_tweeter,"['oceans', 'or']",negative,Lifel Below Water,['oceans']
54,832362129487429632,2017-02-16 22:52:50,"['https://t.co/4wrfDeOg7J', 'https://t.co/W0V8iWhBNe']","RT @DFO_MPO: Canada protected an additional 2,410 km2 of our oceans today! 🌊 https://t.co/4wrfDeOg7J https://t.co/W0V8iWhBNe",RT Canada protected additional 410 km2 oceans today https co 4wrfDeOg7J https co W0V8iWhBNe,[],Environmental,47,0.0,en,DFO_Pacific_tweeter,['oceans'],neutral,Lifel Below Water,['oceans']
55,744969468359680000,2016-06-20 19:05:36,['https://t.co/QkPbuwbkiH'],RT @NewsroomGC: Government launches review of environmental and regulatory processes to restore public trust https://t.co/QkPbuwbkiH,RT NewsroomGC Government launches review environmental regulatory processes restore public trust https co QkPbuwbkiH,[],Environmental,47,0.0,en,DFO_Pacific_tweeter,"['or', 'government']",neutral,Gender Equality,"['men', 'public']"
56,748744764791484416,2016-07-01 05:07:17,[],RT @CCG_GCC: We expect a busy long weekend on the water. #CCG reminds you to #StaySafe and to wear your #LifeJacket! #twentyfourseven,RT expect busy long weekend water CCG reminds StaySafe wear LifeJacket twentyfourseven,"['#CCG', '#StaySafe', '#LifeJacket', '#twentyfourseven']",Social,46,0.018750000000000003,en,DFO_Pacific_tweeter,['safe'],positive,Clean Water and Sanitation,['water']
57,706742490112593920,2016-03-07 07:25:14,['https://t.co/rIa5tpiDFm'],#Fishery officers spotted these guys fishing without a license near #Texada Island https://t.co/rIa5tpiDFm,Fishery officers spotted guys fishing without license near Texada Island https co rIa5tpiDFm,"['#Fishery', '#Texada']",Environmental,46,0.1,en,DFO_Pacific_tweeter,['ice'],positive,Life on Land,['land']
58,795642346343907333,2016-11-07 15:01:32,['https://t.co/\xe2\x80\xa6'],"RT @Transport_gc: Today, @CanadianPM &amp; Min. #Garneau are in #VanCity to announce new action on #MarineSafety #OurCoasts #PMJT https://t.co/…",RT Today CanadianPM amp Min Garneau VanCity announce new action MarineSafety OurCoasts PMJT https co,"['#Garneau', '#VanCity', '#MarineSafety', '#OurCoasts', '#PMJT']",Environmental,45,0.11818181818181818,en,DFO_Pacific_tweeter,"['eau', 'coasts', 'marine', 'coast']",positive,Lifel Below Water,"['marin', 'marine']"
59,869952086267629569,2017-05-31 16:21:54,['https://t.co/SssiE\xe2\x80\xa6'],RT @DFO_MPO: We’re proud to announce $75M investment for the restoration and protection of Canada’s coasts! #OurCoasts 🌊 https://t.co/SssiE…,RT proud announce 75M investment restoration protection coasts OurCoasts https co,['#OurCoasts'],Environmental,45,1.0,en,DFO_Pacific_tweeter,"['coasts', 'or', 'coast']",positive,No Poverty,['investment']
60,900070862631600132,2017-08-22 19:03:10,"['https://t.co/VkqITarXy6', 'https://t.co/NphgGl4NG6']",RT @DFO_MPO: One week left! Tell us how we can improve the #FisheriesAct by August 28. https://t.co/VkqITarXy6 https://t.co/NphgGl4NG6,RT One week left Tell us improve FisheriesAct August 28 https co VkqITarXy6 https co NphgGl4NG6,['#FisheriesAct'],Social,44,0.0,en,DFO_Pacific_tweeter,[],neutral,unknown,
61,788472015644688384,2016-10-18 20:09:12,"['https://t.co/pQX0lGg5hb', 'https://t.\xe2\x80\xa6']",RT @DFO_MPO: Let’s #TalkFishHabitat! #GoC is consulting on the #FisheriesAct. Join the conversation on https://t.co/pQX0lGg5hb ! https://t.…,RT TalkFishHabitat GoC consulting FisheriesAct Join conversation https co pQX0lGg5hb https,"['#TalkFishHabitat', '#GoC', '#FisheriesAct']",Social,44,0.0,en,DFO_Pacific_tweeter,[],neutral,Life on Land,['habitat']
62,740199417257545729,2016-06-07 15:11:07,[],RT @Safety_Canada: Gov’ts of #Canada &amp; #BC begin 4 day emergency EXERCISE tmrw based on a fake 9.0 magnitude earthquake #CoastalResponse #P…,RT ts Canada amp BC begin day emergency EXERCISE tmrw based fake magnitude earthquake CoastalResponse,"['#Canada', '#BC', '#CoastalResponse', '#P']",Environmental,44,-0.5,en,DFO_Pacific_tweeter,"['mer', 'coastal', 'coast']",negative,unknown,
63,697812200031961088,2016-02-11 15:59:27,[],"RT @DFO_MPO: #WeAreProud of our female scientists and their work to understand, manage &amp; protect our oceans &amp; marine resources #dayofwomeni…",RT WeAreProud female scientists work understand manage amp protect oceans amp marine resources,"['#WeAreProud', '#dayofwomeni']",Environmental,43,0.0,en,DFO_Pacific_tweeter,"['oceans', 'marine', 'or', 'resources']",neutral,Lifel Below Water,"['marin', 'marine resources', 'oceans', 'marine']"
