1985625974787341_1987891331227472,137563459593611_1985625974787341,,"Thank you, Parks Canada.  We enjoyed the western Canada National parks and a bit of Glacier US National Parks this past June.  sadly, ahead of the forest fires.  Thank you Canada 150.  I was there for Canada 100 but probably not Canada 200.",2017-12-30 14:12:34,1,1,0,0,0,0,0,0,22-24
1985625974787341_1991580114191927,137563459593611_1985625974787341,1985625974787341_1987891331227472,We're so glad you were able to explore our parks this summer! :),2018-01-02 15:18:28,0,0,0,0,0,0,0,0,Under 18
1985625974787341_1988816151134990,137563459593611_1985625974787341,,I was fortunate enough to perform and Share our culture with a huge crowd on Canada in riding mountain national park. [[PHOTO]],2017-12-31 08:59:04,1,1,0,0,0,0,0,0,55 and more
1985625974787341_1991574824192456,137563459593611_1985625974787341,1985625974787341_1988816151134990,"Amazing! Thank you for sharing this great photo with us, Eric, and congrats on completing the #ParksChallenge :)",2018-01-02 15:12:06,0,0,0,0,0,0,0,0,25-34
1985625974787341_1988211811195424,137563459593611_1985625974787341,,"Eight National Parks: Riding Mountain, Elk Island, Jasper, Banff, Yoho, Glacier, Mount Revelstoke, and Kootenay.  Spectacular trip with Elk in rut, a bit of snow, a train ride across the continental divide, and unbelievable scenery and friendly people. [[PHOTO]]",2017-12-30 20:04:00,2,2,0,0,0,0,0,0,25-34
1985625974787341_1991577450858860,137563459593611_1985625974787341,1985625974787341_1988211811195424,"Sounds like an amazing trip, Robert! Thanks for sharing your photo and congrats on completing the #ParksChallenge :)",2018-01-02 15:15:37,0,0,0,0,0,0,0,0,25-34
1985625974787341_1987843497898922,137563459593611_1985625974787341,,"So many great moments! First time visiting Emerald Lake, Yoho NP💚💙 [[PHOTO]]",2017-12-30 13:14:03,9,6,3,0,0,0,0,0,45-54
1985625974787341_1987845474565391,137563459593611_1985625974787341,1985625974787341_1987843497898922,"The mighty Takakkaw Falls, Yoho NP [[PHOTO]]",2017-12-30 13:15:07,1,1,0,0,0,0,0,0,55 and more
1985625974787341_1991580794191859,137563459593611_1985625974787341,1985625974787341_1987843497898922,"Cute! <3 Thanks for sharing your photos, Tracy, and congrats on completing the #ParksChallenge!",2018-01-02 15:19:26,0,0,0,0,0,0,0,0,25-34
1985625974787341_1988339234516015,137563459593611_1985625974787341,,The Historic Fire Tower at Eagle Pass [[PHOTO]],2017-12-30 22:54:28,1,1,0,0,0,0,0,0,55 and more
1985625974787341_1991576887525583,137563459593611_1985625974787341,1985625974787341_1988339234516015,"What a view! Thanks for sharing all your beautiful photos with us, Jason, and congrats on completing the #ParksChallenge :)",2018-01-02 15:14:35,1,1,0,0,0,0,0,0,25-34
1985625974787341_1988319571184648,137563459593611_1985625974787341,,"Waskesiu Lake. Prince Albert National Park, Saskatchewan [[PHOTO]]",2017-12-30 22:27:18,3,3,0,0,0,0,0,0,55 and more
1985625974787341_1991577050858900,137563459593611_1985625974787341,1985625974787341_1988319571184648,"What a lovely view! Thanks for sharing your photo, Bonnie, and congrats on completing the #ParksChallenge :)",2018-01-02 15:14:56,1,1,0,0,0,0,0,0,35-44
1985625974787341_1987955797887692,137563459593611_1985625974787341,,"Our family, from Tennessee, made our first trip to Canada.  Fell in love with Lake Louise. [[PHOTO]]",2017-12-30 15:04:37,2,2,0,0,0,0,0,0,55 and more
1985625974787341_1991579467525325,137563459593611_1985625974787341,1985625974787341_1987955797887692,"We hope you come back soon! <3 Thanks for sharing this great photo, Tracey, and congrats on completing the #ParksChallenge!",2018-01-02 15:17:39,1,1,0,0,0,0,0,0,25-34
1985625974787341_1987809354569003,137563459593611_1985625974787341,,"My Son & I took a road trip to see my sister and family in Cold Lake, AB back in the Summer. We drove through Jasper National Park on our way out and when we were driving back home. An impromptu stop along the Athabasca River made for an Incredible Experience for the both of us. We had brought along our Kayaks and decided to go for a paddle. This experience will last a lifetime. ❤️ [[PHOTO]]",2017-12-30 12:33:23,5,3,2,0,0,0,0,0,55 and more
1985625974787341_1991581574191781,137563459593611_1985625974787341,1985625974787341_1987809354569003,"That sounds like an amazing time! Thanks for sharing your experiences with us, Jennifer, and your beautiful photo! Congrats on completing the #ParksChallenge :)",2018-01-02 15:20:33,1,0,1,0,0,0,0,0,35-44
1985625974787341_1988940587789213,137563459593611_1985625974787341,,This is a picture of Heritage camping at Rocky Mountain House National Historic Site I belive.  I've done it with my Girl Guides they love it!,2017-12-31 10:38:33,0,0,0,0,0,0,0,0,Under 18
1985625974787341_1991574624192476,137563459593611_1985625974787341,1985625974787341_1988940587789213,Thanks Emily! The tag has been corrected.,2018-01-02 15:11:41,1,1,0,0,0,0,0,0,22-24
1985625974787341_1987906474559291,137563459593611_1985625974787341,, [[PHOTO]],2017-12-30 14:31:33,2,2,0,0,0,0,0,0,55 and more
1985625974787341_1991579684191970,137563459593611_1985625974787341,1985625974787341_1987906474559291,"Amazing photo! Thanks for sharing this, Suzy, and congrats on completing the #ParksChallenge :)",2018-01-02 15:17:58,0,0,0,0,0,0,0,0,25-34
1985625974787341_1987871931229412,137563459593611_1985625974787341,, [[PHOTO]],2017-12-30 13:43:48,1,1,0,0,0,0,0,0,55 and more
1985625974787341_1991580347525237,137563459593611_1985625974787341,1985625974787341_1987871931229412,"Great view of those mountains! Thanks for sharing your photo, Meike, and congrats on completing the #ParksChallenge! :)",2018-01-02 15:18:52,1,1,0,0,0,0,0,0,45-54
1985625974787341_1987824721234133,137563459593611_1985625974787341,, [[PHOTO]],2017-12-30 12:51:54,4,3,1,0,0,0,0,0,55 and more
1985625974787341_1988106677872604,137563459593611_1985625974787341,1985625974787341_1987824721234133,And this? Thanks for sharing!,2017-12-30 17:43:24,0,0,0,0,0,0,0,0,25-34
1985625974787341_1988186504531288,137563459593611_1985625974787341,1985625974787341_1987824721234133,"All the same place,  check out all the different pics of same place... Awesome",2017-12-30 19:42:54,0,0,0,0,0,0,0,0,25-34
1985625974787341_1988540281162577,137563459593611_1985625974787341,1985625974787341_1987824721234133,Wow!!,2017-12-31 03:32:21,0,0,0,0,0,0,0,0,35-44
1985625974787341_1991576624192276,137563459593611_1985625974787341,1985625974787341_1987824721234133,"This is stunning!! Thank you for sharing your photo, Roger, and congrats on completing the #ParksChallenge :)",2018-01-02 15:14:06,0,0,0,0,0,0,0,0,25-34
1985625974787341_1988078031208802,137563459593611_1985625974787341,,Mersey River - Kejimkujik National Park [[PHOTO]],2017-12-30 17:10:54,2,1,0,1,0,0,0,0,55 and more
1985625974787341_1991578140858791,137563459593611_1985625974787341,1985625974787341_1988078031208802,"Beautiful greenery!! Thanks for sharing this photo with us, Gena, and congrats on completing the #ParksChallenge :)",2018-01-02 15:16:25,0,0,0,0,0,0,0,0,55 and more
1985625974787341_1989737884376150,137563459593611_1985625974787341,,"Snaring River, Jasper National Park [[PHOTO]]",2017-12-31 23:09:43,1,1,0,0,0,0,0,0,55 and more
1985625974787341_1991573480859257,137563459593611_1985625974787341,1985625974787341_1989737884376150,"What a beautiful sky! Thank you for sharing this photo with us, Denise, and congrats on completing the #ParksChallenge :)",2018-01-02 15:09:46,0,0,0,0,0,0,0,0,55 and more
1985625974787341_1987869947896277,137563459593611_1985625974787341,,Banff national park and jasper too [[PHOTO]],2017-12-30 13:40:16,4,4,0,0,0,0,0,0,55 and more
1985625974787341_1988107464539192,137563459593611_1985625974787341,1985625974787341_1987869947896277,"Very nice, so different with much of the snow having melted.",2017-12-30 17:43:46,1,1,0,0,0,0,0,0,25-34
1985625974787341_1991577830858822,137563459593611_1985625974787341,1985625974787341_1987869947896277,"Great photo, Dharminder! Thanks for sharing this with us and congrats on completing the #ParksChallenge :)",2018-01-02 15:16:02,1,1,0,0,0,0,0,0,55 and more
1985625974787341_1987836024566336,137563459593611_1985625974787341,,Camping at PEI National Park. [[PHOTO]],2017-12-30 13:05:30,2,2,0,0,0,0,0,0,Under 18
1985625974787341_1991580967525175,137563459593611_1985625974787341,1985625974787341_1987836024566336,"Nice! Thanks for sharing your photo, Alisha, and congrats on completing the #ParksChallenge :)",2018-01-02 15:19:42,0,0,0,0,0,0,0,0,25-34
1985625974787341_1988758227807449,137563459593611_1985625974787341,,Kejimkujik Nova Scotia. [[PHOTO]],2017-12-31 08:10:16,1,1,0,0,0,0,0,0,22-24
1985625974787341_1991575007525771,137563459593611_1985625974787341,1985625974787341_1988758227807449,"Beautiful photo, Jeff! Thanks for sharing this with us and congrats on completing the #ParksChallenge :)",2018-01-02 15:12:23,0,0,0,0,0,0,0,0,55 and more
1985625974787341_1987992674550671,137563459593611_1985625974787341,,Cabot Trail [[PHOTO]],2017-12-30 15:41:55,1,1,0,0,0,0,0,0,55 and more
1985625974787341_1991578270858778,137563459593611_1985625974787341,1985625974787341_1987992674550671,"Great photo, Sue! Thanks for sharing this with us and congrats on completing the #ParksChallenge :)",2018-01-02 15:16:41,0,0,0,0,0,0,0,0,55 and more
1985625974787341_1989184681098137,137563459593611_1985625974787341,,"I’ll do you one better... a link to my adventures shared on YouTube. 

https://www.youtube.com/playlist?list=PL7Ze2Gubsn_zpJ0XD7T9f_vGJNndQkWlX",2017-12-31 13:36:58,1,1,0,0,0,0,0,0,Under 18
1985625974787341_1991573824192556,137563459593611_1985625974787341,1985625974787341_1989184681098137,"Wow thank you for sharing all your adventures with us, Charlotte! And congrats on completing the #ParksChallenge :)",2018-01-02 15:10:18,0,0,0,0,0,0,0,0,25-34
1985625974787341_1987820357901236,137563459593611_1985625974787341,,"Valley of Ten Peaks 
Moraine lake 
Banff National Park [[PHOTO]]",2017-12-30 12:48:41,6,4,1,1,0,0,0,0,55 and more
1985625974787341_1987875291229076,137563459593611_1985625974787341,,Johnston canyon... And so many more places to share... [[PHOTO]],2017-12-30 13:48:45,5,5,0,0,0,0,0,0,55 and more
1985625974787341_1988382064511732,137563459593611_1985625974787341,,Loved all the posts and educational info. Thanks for helping us with our Canada 🇨🇦 150 Tour.,2017-12-30 23:31:45,1,1,0,0,0,0,0,0,25-34
1985625974787341_1987822607901011,137563459593611_1985625974787341,, [[PHOTO]],2017-12-30 12:50:24,4,2,2,0,0,0,0,0,55 and more
1985625974787341_1988106391205966,137563459593611_1985625974787341,1985625974787341_1987822607901011,Holy Jesus - which park is this?,2017-12-30 17:43:10,0,0,0,0,0,0,0,0,25-34
1985625974787341_1988128994537039,137563459593611_1985625974787341,1985625974787341_1987822607901011,"Valley of Ten Peaks 
Banff National Park",2017-12-30 18:07:42,0,0,0,0,0,0,0,0,Under 18
1985625974787341_1987824191234186,137563459593611_1985625974787341,, [[PHOTO]],2017-12-30 12:51:25,2,2,0,0,0,0,0,0,55 and more
1985625974787341_1987823397900932,137563459593611_1985625974787341,, [[PHOTO]],2017-12-30 12:51:02,2,2,0,0,0,0,0,0,55 and more
1985625974787341_1987870571229548,137563459593611_1985625974787341,,Fisgar national historic site [[PHOTO]],2017-12-30 13:41:29,3,3,0,0,0,0,0,0,55 and more
1985625974787341_1987865984563340,137563459593611_1985625974787341,,Moraine lake [[PHOTO]],2017-12-30 13:34:50,3,3,0,0,0,0,0,0,55 and more
1985625974787341_1988338627849409,137563459593611_1985625974787341,,Carnes Creek [[PHOTO]],2017-12-30 22:53:47,2,2,0,0,0,0,0,0,55 and more
1985625974787341_1988337927849479,137563459593611_1985625974787341,,Wells Gray [[PHOTO]],2017-12-30 22:52:49,2,2,0,0,0,0,0,0,55 and more
1985625974787341_1987865084563430,137563459593611_1985625974787341,,Off to tofino [[PHOTO]],2017-12-30 13:33:44,2,2,0,0,0,0,0,0,55 and more
1985625974787341_1987866481229957,137563459593611_1985625974787341,,Emerald lake [[PHOTO]],2017-12-30 13:35:36,2,2,0,0,0,0,0,0,55 and more
1985625974787341_1989221394427799,137563459593611_1985625974787341,, [[STICKER]],2017-12-31 14:09:05,1,1,0,0,0,0,0,0,25-34
1985625974787341_1989221097761162,137563459593611_1985625974787341,, [[STICKER]],2017-12-31 14:08:58,1,1,0,0,0,0,0,0,25-34
1985625974787341_1987866944563244,137563459593611_1985625974787341,,Nice this music also,2017-12-30 13:36:25,0,0,0,0,0,0,0,0,55 and more
1985625974787341_1987867907896481,137563459593611_1985625974787341,,Elk island [[PHOTO]],2017-12-30 13:37:28,1,1,0,0,0,0,0,0,55 and more
1985625974787341_1987820171234588,137563459593611_1985625974787341,,I feel a song coming on ...,2017-12-30 12:48:26,0,0,0,0,0,0,0,0,Under 18
1985625974787341_1987821114567827,137563459593611_1985625974787341,,Samantha Jagusztyn (:,2017-12-30 12:49:15,1,1,0,0,0,0,0,0,22-24
1985625974787341_1988939564455982,137563459593611_1985625974787341,,Mirit Poznansky,2017-12-31 10:37:37,0,0,0,0,0,0,0,0,25-34
1985625974787341_1987801384569800,137563459593611_1985625974787341,1985625974787341_1987797601236845,I think you may have tagged the wrong place. I don't want to see Rocky forgotten about. Thank you.,2017-12-30 12:22:06,0,0,0,0,0,0,0,0,22-24
1985622168121055_1987259501290655,137563459593611_1985622168121055,,Fisgaard Lighthouse Victoria BC 🙂 #parkschallenge #FortRoddFisgaardLighthouse #ParksCanada [[PHOTO]],2017-12-30 00:41:59,6,5,1,0,0,0,0,0,55 and more
1985622168121055_1991598260856779,137563459593611_1985622168121055,1985622168121055_1987259501290655,"Great photo, Cindy! Thanks for sharing it with us and congrats on completing the #ParksChallenge :)",2018-01-02 15:42:16,1,1,0,0,0,0,0,0,55 and more
1985622168121055_1991637290852876,137563459593611_1985622168121055,1985622168121055_1987259501290655,Parks Canada  🇨🇦 thank you for providing us beautiful places across our amazing country to visit and love 💕 🙂,2018-01-02 16:36:16,0,0,0,0,0,0,0,0,55 and more
1985622168121055_1987107741305831,137563459593611_1985622168121055,,Waterton National Park summer 2017 [[PHOTO]],2017-12-29 21:01:51,3,2,1,0,0,0,0,0,55 and more
1985622168121055_1991600640856541,137563459593611_1985622168121055,1985622168121055_1987107741305831,"Great photos, Karen! Thanks for sharing them with us and congrats on completing the #ParksChallenge :)",2018-01-02 15:45:29,0,0,0,0,0,0,0,0,55 and more
1985622168121055_1987200181296587,137563459593611_1985622168121055,,"Old favourite...Lake Minnewanka, Banff #redchairs #ParksChallenge #ParksCanada [[PHOTO]]",2017-12-29 23:07:04,3,2,1,0,0,0,0,0,55 and more
1985622168121055_1991599934189945,137563459593611_1985622168121055,1985622168121055_1987200181296587,Good job finding those red chairs!! Thanks for sharing your photo and congrats on completing the #ParksChallenge :),2018-01-02 15:44:30,0,0,0,0,0,0,0,0,25-34
1985622168121055_1991599934189945,137563459593611_1985622168121055,1985622168121055_1987200181296587,Good job finding those red chairs!! Thanks for sharing your photo and congrats on completing the #ParksChallenge :),2018-01-02 15:44:30,0,0,0,0,0,0,0,0,25-34
1985622168121055_1987474981269107,137563459593611_1985622168121055,,"Loved Jasper NP, Yoho NP and Banff NP, all for different reasons. But I love this photo of my teenage children canoeing on Lake Louise on our first trip overseas. Already planning to return to Canada..we left part of our hearts there ❤️ 🇨🇦 ❤️ [[PHOTO]]",2017-12-30 06:30:55,9,8,1,0,0,0,0,0,55 and more
1985622168121055_1991597840856821,137563459593611_1985622168121055,1985622168121055_1987474981269107,"We can't wait to have you back! Thanks for sharing this beautiful photo, Lucy, and congrats on completing the #ParksChallenge :)",2018-01-02 15:41:33,1,0,1,0,0,0,0,0,55 and more
1985622168121055_1987278121288793,137563459593611_1985622168121055,,#ParksChallenge #ParksCanada #Waterton #Camping #RedChairs #Grandkids we were lucky enough to have two trips to Waterton this year! 😃 [[PHOTO]],2017-12-30 01:14:44,3,2,1,0,0,0,0,0,55 and more
1985622168121055_1991598080856797,137563459593611_1985622168121055,1985622168121055_1987278121288793,So cute! Good job finding those red chairs! And congrats on completing the #ParksChallenge :),2018-01-02 15:42:00,1,0,1,0,0,0,0,0,25-34
1985622168121055_1988139684535970,137563459593611_1985622168121055,,"We visited our daughter while she worked in Banff this summer. On our last day she took us to Mt. Norquay where she took this shot of us overlooking the fabulous view ! Thank you Parks Canada for our complimentary 2017 Discovery Pass. 
@nataliewannamaker
#redchairs
#Canada150
#nationalparks
#ParksChallenge
#ParksCanada [[PHOTO]]",2017-12-30 18:23:24,2,1,1,0,0,0,0,0,55 and more
1985622168121055_1991596620856943,137563459593611_1985622168121055,1985622168121055_1988139684535970,A fabulous view indeed! We're so happy you enjoyed your adventures with the Discovery Pass this summer! :),2018-01-02 15:40:26,1,1,0,0,0,0,0,0,22-24
1985622168121055_1990403734309565,137563459593611_1985622168121055,,"Last summer we did a roadtrip in West Canada for one month. We saw lots of beautiful places but this one was our favourite (Banff). We sat there for hours and couldn’t get enough of the view. A few days later we got engaged in Canada en now we are planning our honeymoon back to this beautiful country. 🇨🇦❤️
#Canada150
#ParksCanada [[PHOTO]]",2018-01-01 11:36:07,2,2,0,0,0,0,0,0,55 and more
1985622168121055_1991596160856989,137563459593611_1985622168121055,1985622168121055_1990403734309565,What a beautiful story! Congratulations! <3,2018-01-02 15:39:48,1,1,0,0,0,0,0,0,22-24
1985622168121055_1987083834641555,137563459593611_1985622168121055,,"Beautiful time, awesome scenery in Cape Breton High Park! 😍 [[PHOTO]]",2017-12-29 20:27:13,3,2,1,0,0,0,0,0,25-34
1985622168121055_1991601727523099,137563459593611_1985622168121055,1985622168121055_1987083834641555,"Good job finding that red chair! Thanks for sharing your photo, Sue, and congrats on completing the #ParksChallenge :)",2018-01-02 15:47:07,0,0,0,0,0,0,0,0,45-54
1985622168121055_1987087241307881,137563459593611_1985622168121055,,"With visits to 11 national parks from Newfoundland to the Yukon, it was hard to choose just one for the #parkschallenge but this shot from Kluane National Park is one of my favourites 🇨🇦💗 [[PHOTO]]",2017-12-29 20:33:48,6,5,1,0,0,0,0,0,55 and more
1985622168121055_1991601484189790,137563459593611_1985622168121055,1985622168121055_1987087241307881,"Wow that's an impressive amount of exploring!! And a beautiful photo! Thanks for sharing it with us, Amanda, and congrats on completing the #ParksChallenge :)",2018-01-02 15:46:46,1,1,0,0,0,0,0,0,25-34
1985622168121055_1987649294585009,137563459593611_1985622168121055,,Chilly winter walk .... Point Pelee National Park ... truly a Winter Wonderland! [[PHOTO]],2017-12-30 09:45:58,3,2,1,0,0,0,0,0,45-54
1985622168121055_1991597007523571,137563459593611_1985622168121055,1985622168121055_1987649294585009,Beautiful winter photos Sandy!! Thanks for sharing these with us :),2018-01-02 15:40:42,0,0,0,0,0,0,0,0,55 and more
1985622168121055_1987096274640311,137563459593611_1985622168121055,,I loved the Coastal Trail in Gros Morne along with everything else in the park! [[PHOTO]],2017-12-29 20:48:34,2,1,1,0,0,0,0,0,22-24
1985622168121055_1991600950856510,137563459593611_1985622168121055,1985622168121055_1987096274640311,"Great shot! Thanks for sharing your photo with us, Jan, and congrats on completing the #ParksChallenge :)",2018-01-02 15:45:47,0,0,0,0,0,0,0,0,55 and more
1985622168121055_1990696534280285,137563459593611_1985622168121055,,"Val & I sat on four sets of these to celebrate Canada 150 —� Grasslands, Watertown, Elk Island and Riding Mountain’",2018-01-01 18:19:41,1,1,0,0,0,0,0,0,25-34
1985622168121055_1991595857523686,137563459593611_1985622168121055,1985622168121055_1990696534280285,Amazing! :),2018-01-02 15:39:25,0,0,0,0,0,0,0,0,18-21
1985622168121055_1987543317928940,137563459593611_1985622168121055,,We had a great time discovering Chutes Sainte-Marguerite :) #ParksChallenge #ParksCanada [[PHOTO]],2017-12-30 08:00:22,4,3,1,0,0,0,0,0,55 and more
1985622168121055_1991597517523520,137563459593611_1985622168121055,1985622168121055_1987543317928940,"Great photos, Edina! Thanks for sharing them with us and congrats on completing the #ParksChallenge :)",2018-01-02 15:41:02,1,1,0,0,0,0,0,0,25-34
1985622168121055_1987108384639100,137563459593611_1985622168121055,,Banff National Park winter 2017 [[PHOTO]],2017-12-29 21:02:52,4,3,1,0,0,0,0,0,55 and more
1985622168121055_1987109551305650,137563459593611_1985622168121055,,Banff National Park [[PHOTO]],2017-12-29 21:04:32,3,2,1,0,0,0,0,0,55 and more
1985622168121055_1989755524374386,137563459593611_1985622168121055,,"The best thing was the animals we saw (from an appropriate distance, for their safety and ours)  Banff Golf Course. [[PHOTO]]",2017-12-31 23:31:24,1,1,0,0,0,0,0,0,18-21
1985622168121055_1987110864638852,137563459593611_1985622168121055,,Waterton Lake National Park summer of 2017 [[PHOTO]],2017-12-29 21:06:19,2,2,0,0,0,0,0,0,55 and more
1985622168121055_1987191447964127,137563459593611_1985622168121055,,Fall colours at the Height of Land Waskesiu-Prince Albert National Park. [[PHOTO]],2017-12-29 22:53:56,1,1,0,0,0,0,0,0,25-34
1985622168121055_1991600184189920,137563459593611_1985622168121055,1985622168121055_1987191447964127,Stunning colours! Thanks for sharing your photo and congrats on completing the #ParksChallenge :),2018-01-02 15:44:48,0,0,0,0,0,0,0,0,25-34
1985622168121055_1987287171287888,137563459593611_1985622168121055,,"Salem Chapel NHS in Ontario might be a candidate for the next addition to the national park system. It's in need of help, and should get it, plus a proper visitor center to interpret its history and association with Harriet Tubman. It might then join with two other Tubman sites in the US to form an International Historical Park. That would raise its profile to a level deserving of such a site. https://www.thestar.com/news/gta/2017/12/29/church-attended-by-harriet-tubman-in-need-of-repairs-trustee-says.html Harriet Tubman Underground Railroad National Historical Park Harriet Tubman Home, Authentic and Historic [[PHOTO]]",2017-12-30 01:29:20,0,0,0,0,0,0,0,0,25-34
1985622168121055_1990004071016198,137563459593611_1985622168121055,,Happy new year all the way from Nepal.,2018-01-01 04:03:07,0,0,0,0,0,0,0,0,35-44
1986666858016586_1991566517526620,137563459593611_1986666858016586,1986666858016586_1987142477969024,"Look at all that snow! Thanks for sharing your photo with us, Tina :)",2018-01-02 15:01:39,0,0,0,0,0,0,0,0,55 and more
1986666858016586_1988186321197973,137563459593611_1986666858016586,,Went there today [[PHOTO]],2017-12-30 19:42:39,2,2,0,0,0,0,0,0,55 and more
1986666858016586_1991565687526703,137563459593611_1986666858016586,1986666858016586_1988186321197973,"Wow what a great winter photo, Monique! Thanks for sharing this with us :)",2018-01-02 15:00:25,0,0,0,0,0,0,0,0,55 and more
1986666858016586_1987180657965206,137563459593611_1986666858016586,,Love this park [[PHOTO]],2017-12-29 22:41:11,2,2,0,0,0,0,0,0,55 and more
1986666858016586_1991566400859965,137563459593611_1986666858016586,1986666858016586_1987180657965206,"What a great view! Thanks for sharing your photo with us, Gwen :)",2018-01-02 15:01:26,0,0,0,0,0,0,0,0,55 and more
1986666858016586_1987036297979642,137563459593611_1986666858016586,,The Tip. [[PHOTO]],2017-12-29 19:15:17,25,22,3,0,0,0,0,0,55 and more
1986666858016586_1987219181294687,137563459593611_1986666858016586,1986666858016586_1987036297979642,Chillingly beautiful!,2017-12-29 23:34:06,0,0,0,0,0,0,0,0,35-44
1986666858016586_1987393941277211,137563459593611_1986666858016586,1986666858016586_1987036297979642,That is SO beautiful,2017-12-30 04:29:57,0,0,0,0,0,0,0,0,22-24
1986666858016586_1987739891242616,137563459593611_1986666858016586,1986666858016586_1987036297979642,we have seen this often at point pelee...never ceases to amaze me...,2017-12-30 11:14:16,1,1,0,0,0,0,0,0,25-34
1986666858016586_1991565874193351,137563459593611_1986666858016586,1986666858016586_1987036297979642,"Beautiful shot! Thanks for sharing this with us, Deb :)",2018-01-02 15:00:39,0,0,0,0,0,0,0,0,55 and more
1986666858016586_1987223107960961,137563459593611_1986666858016586,,My backyard! [[PHOTO]],2017-12-29 23:40:44,5,4,0,1,0,0,0,0,55 and more
1986666858016586_1991566290859976,137563459593611_1986666858016586,1986666858016586_1987223107960961,"A beautiful winter photo! Thanks for sharing this with us, Lisa :)",2018-01-02 15:01:14,1,0,1,0,0,0,0,0,55 and more
1986666858016586_1987089727974299,137563459593611_1986666858016586,,Thanks for sharing my photo Parks!,2017-12-29 20:38:18,5,5,0,0,0,0,0,0,55 and more
1986666858016586_1987624264587512,137563459593611_1986666858016586,1986666858016586_1987089727974299,Awesome shot Tyler!,2017-12-30 09:28:47,1,0,1,0,0,0,0,0,22-24
1986666858016586_1987650894584849,137563459593611_1986666858016586,1986666858016586_1987089727974299,so impressed again Tyler Harris,2017-12-30 09:47:53,1,0,1,0,0,0,0,0,22-24
1986666858016586_1987656017917670,137563459593611_1986666858016586,1986666858016586_1987089727974299,Alu Hira McCabe thanks Alu,2017-12-30 09:53:02,0,0,0,0,0,0,0,0,35-44
1986666858016586_1987656107917661,137563459593611_1986666858016586,1986666858016586_1987089727974299,Mary Van Beekveld McKeen  thanks Mary!,2017-12-30 09:53:08,0,0,0,0,0,0,0,0,35-44
1986666858016586_1988331877850084,137563459593611_1986666858016586,,"Wow, Tyler Harris!  I didn’t know that you were such a great photographer!  Well done! 😁",2017-12-30 22:44:13,2,1,1,0,0,0,0,0,18-21
1986666858016586_1988343897848882,137563459593611_1986666858016586,1986666858016586_1988331877850084,Thanks!!!,2017-12-30 23:01:12,0,0,0,0,0,0,0,0,35-44
1986666858016586_1990541490962456,137563459593611_1986666858016586,,What a pr-ice-less capture,2018-01-01 14:36:42,1,1,0,0,0,0,0,0,25-34
1986666858016586_1987089734640965,137563459593611_1986666858016586,,Absolutely stunning!,2017-12-29 20:38:18,2,2,0,0,0,0,0,0,18-21
1986666858016586_1987170157966256,137563459593611_1986666858016586,1986666858016586_1987089734640965,Thanks! Get down there if you can,2017-12-29 22:25:01,1,1,0,0,0,0,0,0,35-44
