,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name,words_matched_list,sentiment,FSDS_Goal_Category,FSDS_Goal_Category_word_list
10,1498541586883867_1605657366172288,2017-08-30 15:25:06,https://www.facebook.com/PechesOceansCanada/photos/a.1605638326174192.1073741846.1498541586883867/1605657366172288/?type=3,"Grâce à l’expédition conjointe avec Oceana Canada, nos scientifiques ont pu découvrir des zones jusqu’alors inexplorées du golfe du Saint-Laurent. Du 23 au 30 août, l’équipe scientifique a prélevé des échantillons et des données scientifiques ainsi que filmé des séquences vidéos de haute définition du plancher océanique. Des renseignements essentiels sur les espèces marines qui vivent dans les eaux superficielles, comme les oiseaux de mer, les tortues de mer et les requins, ont aussi été recueillis. Cette expérience unique a permis à nos scientifiques de faire des pas de géants pour documenter la richesse du milieu marin. De bons outils qui permettront de mieux le protéger ! Pour en savoir plus sur l’expédition : http://ow.ly/pz5N30f0wuN","Grâce à l’eédition conjointe avec Oceana Canada, nos scientifiques ont pu découvrir des zones jusqu’alors inelorées du golfe du Saint-Laurent. Du au août, l’équipe scientifique a prélevé des échantillons et des données scientifiques ainsi que filmé des séquences vidéos de haute définition du plancher océanique. Des renseignements essentiels sur les espèces marines qui vivent dans les eaux superficielles, comme les oiseaux de mer, les tortues de mer et les requins, ont aussi été recueillis. Cette eérience unique a permis à nos scientifiques de faire des pas de géants pour documenter la richesse du milieu marin. De bons outils qui permettront de mieux le protéger ! Pour en savoir plus sur l’eédition :",[],Environmental,87,0.0,fr,PechesOceansCanada_facebook,"['oiseau', 'marine', 'air', 'oiseaux', 'mer', 'eau', 'or']",neutral,Lifel Below Water,"['marin', 'marine']"
11,1498541586883867_1707320776005946,2017-11-24 10:20:28,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1707320349339322/?type=3,"Depuis deux ans, notre équipe de biologistes du Québec recueille des données sur les récifs artificiels aménagés pour le homard d’Amérique aux Îles-de-la-Madeleine et en Gaspésie. Ces récifs de 10 m sur 20 m sont composés essentiellement de roches de différentes grosseurs. Ils servent à contrebalancer les dommages sérieux causés par des projets en milieu marin en fournissant des abris et de la nourriture aux homards de toutes tailles. Ils deviennent ainsi de véritables pouponnières pour ces crustacés et sont aussi, d’après ce que les plongées sur les sites ont permis de constater, colonisés par une grande diversité d’organismes.

Les biologistes comprennent maintenant mieux les bénéfices de ces aménagements sur le milieu environnant et peuvent formuler des recommandations aux promoteurs afin d’augmenter la stabilité des aménagements à plus long terme. Apprenez-en davantage sur le Programme de protection des pêches : http://ow.ly/s13z30gNgR4","Depuis deux ans, notre équipe de biologistes du Québec recueille des données sur les récifs artificiels aménagés pour le homard d’Amérique aux Îles-de-la-Madeleine et en Gaspésie. Ces récifs de m sur m sont composés essentiellement de roches de différentes grosseurs. Ils servent à contrebalancer les dommages sérieux causés par des projets en milieu marin en fournissant des abris et de la nourriture aux homards de toutes tailles. Ils deviennent ainsi de véritables pouponnières pour ces crustacés et sont aussi, d’après ce que les plongées sur les sites ont permis de constater, colonisés par une grande diversité d’organismes. Les biologistes comprennent maintenant mieux les bénéfices de ces aménagements sur le milieu environnant et peuvent formuler des recommandations aux promoteurs afin d’augmenter la stabilité des aménagements à plus long terme. Apprenez-en davantage sur le Programme de protection des pêches :",[],Environmental,59,0.0,fr,PechesOceansCanada_facebook,"['gas', 'or', 'ice']",neutral,Gender Equality,['men']
12,1498541586883867_1646062852131739,2017-10-09 10:22:00,https://www.facebook.com/PechesOceansCanada/videos/1646062852131739/,"Le homard et le crabe des neiges sont les deux ressources aquatiques les plus importantes pour le Canada. Découvrez comment notre scientifique, Bernard Sainte-Marie, et notre Institut Maurice-Lamontagne permettent de protéger ces espèces, de même que les écosystèmes, les économies et les collectivités qu’ils soutiennent. http://ow.ly/hvFu30fHz9u","Le homard et le crabe des neiges sont les deux ressources aquatiques les plus importantes pour le Canada. Découvrez comment notre scientifique, Bernard Sainte-Marie, et notre Institut Maurice-Lamontagne permettent de protéger ces espèces, de même que les écosystèmes, les économies et les collectivités qu’ils soutiennent. 9u",[],Environmental,57,0.0,fr,PechesOceansCanada_facebook,"['or', 'ice']",neutral,Gender Equality,['men']
13,1498541586883867_1665676886837002,2017-10-24 12:41:34,https://www.facebook.com/PechesOceansCanada/videos/1665676886837002/,"Les mollusques vous intéressent? Faites connaissance avec Patrice Goudreau, technicien en évaluation des stocks de mollusques. Patrice étudie les mollusques afin de fixer les quotas de pêche commerciale. Son travail est essentiel à la réalisation d’une pêche qui soit durable au Canada. En savoir plus sur nos mesures de gestion pour assurer une industrie de la pêche stable et durable : http://ow.ly/UNqV30g4bee","Les mollusques vous intéressent? Faites connaissance avec Patrice Goudreau, technicien en évaluation des stocks de mollusques. Patrice étudie les mollusques afin de fixer les quotas de pêche commerciale. Son travail est essentiel à la réalisation d’une pêche qui soit durable au Canada. En savoir plus sur nos mesures de gestion pour assurer une industrie de la pêche stable et durable :",[],Environmental,57,0.0,fr,PechesOceansCanada_facebook,"['durable', 'eau', 'ice', 'mer']",neutral,Decent Work and Economic Growth,"['travail ', 'industrie', 'stable']"
14,1498541586883867_1689370894467601,2017-11-10 13:44:37,https://www.facebook.com/PechesOceansCanada/videos/1689370894467601/,"Ça fait 100 ans que nous mesurons la température des eaux profondes du golfe du St-Laurent et jamais celle-ci n’a été aussi élevée. Voilà une situation préoccupante que Peter Galbraith, chercheur scientifique en océanographie physique, suit de près. http://ow.ly/RMeH30guYZj","Ça fait ans que nous mesurons la température des eaux profondes du golfe du St-Laurent et jamais celle-ci n’a été aussi élevée. Voilà une situation préoccupante que Peter Galbraith, chercheur scientifique en océanographie physique, suit de près.",[],Economical,56,0.0,fr,PechesOceansCanada_facebook,['oil'],neutral,Affordable and clean energy,['oil']
15,1498541586883867_1702320666505957,2017-11-23 10:33:02,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1702320353172655/?type=3,Que pensez-vous de la pêche récréative au bar rayé dans le sud du golfe du Saint-Laurent? Remplissez notre questionnaire en ligne pour exprimer votre opinion. Nous recueillons vos commentaires et suggestions en vue du plan de pêche de l’année prochaine. http://ow.ly/MtS930gHACn,Que pensez-vous de la pêche récréative au bar rayé dans le sud du golfe du Saint-Laurent? Remplissez notre questionnaire en ligne pour erimer votre opinion. Nous recueillons vos commentaires et suggestions en vue du plan de pêche de l’année prochaine.,[],Environmental,55,-0.003846153846153847,fr,PechesOceansCanada_facebook,"['mer', 'air']",negative,Gender Equality,['men']
16,1498541586883867_1566495536755138,2017-07-27 09:01:45,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1566495536755138/?type=3,Les loutres de mer se tiennent la patte pour rester ensemble. Un groupe flottant de loutres s’appelle un « radeau » et peut contenir jusqu’à 200 loutres! Apprenez-en plus sur ces animaux adorables : ow.ly/F3zb30caheg,Les loutres de mer se tiennent la patte pour rester ensemble. Un groupe flottant de loutres s’appelle un « radeau » et peut contenir jusqu’à loutres! Apprenez-en plus sur ces animaux adorables :,[],Environmental,55,0.0,fr,PechesOceansCanada_facebook,"['eau', 'or', 'mer']",neutral,Responsible Consumption and Production,['eau']
17,1498541586883867_1626284084109616,2017-09-21 10:00:00,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1626283937442964/?type=3,"Le loup atlantique peut paraître effrayant avec ses dents larges et pointues, mais il n’est pas agressif envers les autres poissons. Il utilise ses dents pour percer les coquilles dures des mollusques et des crustacés. Il est plutôt timide et préfère rester dans de petites grottes. http://ow.ly/J9PT30feV61","Le loup atlantique peut paraître effrayant avec ses dents larges et pointues, mais il n’est pas agressif envers les autres poissons. Il utilise ses dents pour percer les coquilles dures des mollusques et des crustacés. Il est plutôt timide et préfère rester dans de petites grottes. 1",[],Social,46,0.06,fr,PechesOceansCanada_facebook,[],positive,Lifel Below Water,"['mollusque', 'poisson']"
18,1498541586883867_1583177335086958,2017-08-10 12:30:18,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1583177335086958/?type=3,"Le narval est arrivé dans le détroit de Tremblay, au Nunavut! Plusieurs milliers d'individus s'y trouvent pour s’alimenter. Nos chercheurs sont sur place pour en marquer quelques-uns afin d'en apprendre davantage sur leurs habitudes et sur la façon de mieux les protéger. Pour de plus amples renseignements sur les « licornes de mer » : http://ow.ly/eKTt30ei6p9","Le narval est arrivé dans le détroit de Tremblay, au Nunavut! Plusieurs milliers d'individus s'y trouvent pour s’alimenter. Nos chercheurs sont sur place pour en marquer quelques-uns afin d'en apprendre davantage sur leurs habitudes et sur la façon de mieux les protéger. Pour de plus amples renseignements sur les « licornes de mer » : 9",[],Environmental,44,0.0,fr,PechesOceansCanada_facebook,"['or', 'mer']",neutral,No Poverty,['aliment']
19,1498541586883867_1644722555599102,2017-10-05 11:36:12,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1644722555599102/?type=3,"Après le décès de 12 baleines noires de l'Atlantique Nord cet été, et compte tenu des résultats du Réseau canadien pour la santé de la faune, nous devons faire plus pour protéger les baleines noires pour les générations à venir. Ce rapport, préparé et publié dans le cadre d'un partenariat avec la Marine Animal Response Society et Pêches et Océans Canada, est le fruit de plusieurs semaines d'analyse, de recherche et de travail de collaboration par une équipe dévouée composée de vétérinaires, de pathologistes et de scientifiques. Nous les remercions de leur engagement envers cette importante mission. Les résultats publiés aujourd'hui confirment que les plus grandes menaces pour la baleine noire sont les collisions avec les navires et les enchevêtrements. Au cours des prochains mois, nous rencontrerons ses partenaires pour planifier les changements pour l'été prochain, et qui auront pour objectif de protéger ces animaux en péril de tout autre danger. http://ow.ly/EmOb30fFrgx 
Canadian Wildlife Health Cooperative 
 University of Prince Edward Island","Après le décès de baleines noires de l'Atlantique Nord cet été, et compte tenu des résultats du Réseau canadien pour la santé de la faune, nous devons faire plus pour protéger les baleines noires pour les générations à venir. Ce rapport, préparé et publié dans le cadre d'un partenariat avec la Marine Animal Response Society et Pêches et Océans Canada, est le fruit de plusieurs semaines d'analyse, de recherche et de travail de collaboration par une équipe dévouée composée de vétérinaires, de pathologistes et de scientifiques. Nous les remercions de leur engagement envers cette importante mission. Les résultats publiés aujourd'hui confirment que les plus grandes menaces pour la baleine noire sont les collisions avec les navires et les enchevêtrements. Au cours des prochains mois, nous rencontrerons ses partenaires pour planifier les changements pour l'été prochain, et qui auront pour objectif de protéger ces animaux en péril de tout autre danger. Canadian Wildlife Health Cooperative University of Prince Edward Island",[],Environmental,43,0.125,fr,PechesOceansCanada_facebook,"['wildlife', 'marine', 'air', 'mer', 'eau', 'or', 'faune']",positive,Decent Work and Economic Growth,"['travail ', 'partenariat', 'labor']"
20,1498541586883867_1743688832369140,2017-12-25 10:17:00,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1743688695702487/?type=3,"Les narvals se déplacent toujours! Nos chercheurs continuent de suivre les déplacements des narvals auxquels on a fixé des émetteurs satellites au large des côtes du Nunavut. On voit sur cette carte leurs déplacements au cours du mois de novembre. Visualisez la carte interactive dans son ensemble :
http://ow.ly/oDN030hnHAx",Les narvals se déplacent toujours! Nos chercheurs continuent de suivre les déplacements des narvals auxquels on a fixé des émetteurs satellites au large des côtes du Nunavut. On voit sur cette carte leurs déplacements au cours du mois de novembre. Visualisez la carte interactive dans son ensemble :,[],Social,43,0.4,fr,PechesOceansCanada_facebook,[],positive,Gender Equality,['men']
21,1498541586883867_1588803921190966,2017-08-15 12:25:58,https://www.facebook.com/PechesOceansCanada/videos/1588803921190966/,"Pour les bélugas, l’estuaire du Saint-Laurent est un milieu de vie essentiel. Le lieu où ils naissent, vivent, se nourrissent, socialisent…Les bélugas du Saint-Laurent sont en voie de disparition. Aidez-les à se rétablir en adoptant des comportements responsables qui réduisent les dérangements. #beluga400m En présence de bélugas, gardez vos distances, ralentissez, éloignez-vous à plus de 400 mètres.

Pour en savoir plus sur les bonnes pratiques de navigation en présence de bélugas : http://ow.ly/J6ZP30dMQVM   
Et sur la réglementation spécifique à l’intérieur des limites du Parc marin du Saguenay-Saint-Laurent : http://ow.ly/WRnj30dMQZH","Pour les bélugas, l’estuaire du Saint-Laurent est un milieu de vie essentiel. Le lieu où ils naissent, vivent, se nourrissent, socialisent…Les bélugas du Saint-Laurent sont en voie de disparition. Aidez-les à se rétablir en adoptant des comportements responsables qui réduisent les dérangements. En présence de bélugas, gardez vos distances, ralentissez, éloignez-vous à plus de mètres. Pour en savoir plus sur les bonnes pratiques de navigation en présence de bélugas : Et sur la réglementation spécifique à l’intérieur des limites du Parc marin du Saguenay-Saint-Laurent :",['#beluga400m'],Environmental,40,0.0,fr,PechesOceansCanada_facebook,"['parc', 'gas', 'or', 'air']",neutral,Zero Hunger,['social']
22,1498541586883867_1645906695480688,2017-10-06 12:08:39,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1645906538814037/?type=3,"Si les forêts se parent de couleurs  éclatantes à l’automne, certains fonds marins sont, pour leur part, flamboyants toute l’année. Nous avons aperçu des scènes de ce genre lors de notre recherche de lieux inexplorés dans le golfe du Saint-Laurent avec Oceana Canada. Apprenez-en davantage sur l’expédition Oceana : http://ow.ly/twJX30fHgV8","Si les forêts se parent de couleurs éclatantes à l’automne, certains fonds marins sont, pour leur part, flamboyants toute l’année. Nous avons aperçu des scènes de ce genre lors de notre recherche de lieux inelorés dans le golfe du Saint-Laurent avec Oceana Canada. Apprenez-en davantage sur l’eédition Oceana : 8",[],Environmental,40,0.0,fr,PechesOceansCanada_facebook,['or'],neutral,Lifel Below Water,['marin']
