,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls
157,929024808045727745,3,0,2017-11-10 16:35:49,": Avec les èresNations en , nous répondons aux besoins en logement des particuliers et des familles. https:…","['#Premi', '#Ontario']",[]
158,928955562682961920,6,3,2017-11-10 12:00:39,Info détaillée sur la collaboration des èresNations avec le pour un accès à de l' pour tous:,"['#Premi', '#GdC', '#eaupropre']","['https://t.co/cZVwASCogm', 'https://t.co/PfCX5IC5vr']"
159,928759365628182530,3,2,2017-11-09 23:01:02,Le appuie les mesures menées par les comm. autochtones pour la surveillance du climat et d'adaptation au climat,['#GdC'],"['https://t.co/tqiwbQfJV4', 'https://t.co/yt0oAxmDGv']"
160,928729080966647810,6,6,2017-11-09 21:00:42,"du conducteur Albert M. Horse ou Albert Mountain (Blood Reserve, Alb.). étéransautochtones 0","['#LeCanadaSeSouvient', '#v']","['https://t.co/UAtkTdn0Iq', 'https://t.co/mhU1OXU5l']"
161,928715125380567040,3,4,2017-11-09 20:05:15,vous pouvez chercher les dossiers du personnel de la en ligne? C'est par ici:,"['#SVQ', '#PGM']","['https://t.co/p8zld6uCjL', 'https://t.co/JazzGnbGji']"
162,928658585202102273,6,0,2017-11-09 16:20:35,": Le novembre sera rebaptisé . Nouveau nom, même contenu intéressant sur la santé!",[],['https://t.co\xe2\x80\xa6']
163,928627027737038848,1,0,2017-11-09 14:15:11,: : Travaillez comme agent(e) d'éducation &amp; liaison avec le public (affaires autochtones) à : https:…,['#EmploiDeReve'],[]
164,928623400221904896,4,2,2017-11-09 14:00:46,Consultez une carte montrant les efforts du en matière d'eau potable dans les èresNations :,"['#GdC', '#Premi', '#eaupropre']","['https://t.co/cZVwASCogm', 'https://t.co/ReqDCDMpKM']"
165,928365673495056384,10,0,2017-11-08 20:56:39,: Des à : Le parcours exceptionnel d’Alexander Decoteau …,"['#Olympiques', '#Passchendaele', '#Passchendae']",['https://t.co/bEqnjINKOb']
166,928360284271628289,4,4,2017-11-08 20:35:14,Partenariats entre et pour mieux comprendre les priorités communes liées au,"['#GdC', '#Autochtones', '#changementclimatique']","['https://t.co/gBWESNCOXs', 'https://t.co/WVzWk6WnyH']"
167,928356685273497600,4,0,2017-11-08 20:20:56,": – Avec le député Robert-Falcon Ouellette, ns honorons vétérans des , et étis qui ont servi a…","['#LeCanadaSeSouvient', '#PN', '#Inuit', '#M']",[]
168,928344033998655488,3,5,2017-11-08 19:30:40,"SVQ le Monument national des vétérans étis à Saskatoon (SK), honore + de vétérans?","['#m', '#LeCanadaseSouvient']","['https://t.co/M2gB8W8mkF', 'https://t.co/BLWOwsbGSI']"
169,928321472489246720,3,6,2017-11-08 18:01:01,"Mary Louise McLeod, ère mère autochtone à avoir été nommée Mère de la en , a perdu deux fils.",['#CroixDuSouvenir'],"['https://t.co/kdELWx6A3A', 'https://t.co/CytARGBybm']"
170,928291439167049728,4,2,2017-11-08 16:01:40,Le Monument des anciens combattants rappelle le sacrifice et l'engagement des étéransautochtones.,"['#autochtones', '#v']",['https://t.co/SHjWrTwc5F']
171,928246046362357760,48,53,2017-11-08 13:01:18,"Aujourd'hui, et honore les étéransautochtones à travers le pays. éeVétéransAutochtones étis","['#LeCanadaseSouvient', '#v', '#Journ', '#PN', '#Inuit', '#M']",['https://t.co/3s2gep3iul']
172,928064644761247744,4,3,2017-11-08 01:00:28,L’année qui vient marquera le e anniversaire des prix Indspire. Félicitations aux lauréats des prix ! 8,['#IndspireAwards'],['https://t.co/22oslBTme']
173,928034528760881154,3,2,2017-11-07 23:00:48,Nouveau! Prog. de surveillance du climat dans coll. autochtones pour surveiller les effets du,['#changementclimatique'],"['https://t.co/Fdh8DQJmW4', 'https://t.co/5VglYClQPn']"
174,928016810401820672,5,0,2017-11-07 21:50:23,": Rencontrez notre partenaire principal du , Affaires autochtones et du Nord Canada.",['#RassemblementNational'],[]
175,928016371484684288,5,4,2017-11-07 21:48:39,. vient d’annoncer les lauréats des prix Indspire – lisez le communiqué de presse ici :,[],['https://t.co/y1BpHnPr2B']
176,928011804533559296,4,4,2017-11-07 21:30:30,"de John Joseph McLeod (), mort de ses blessures en France en .","['#LeCanadaseSouvient', '#Ojibway', '#SGM', '#MardiHommage']","['https://t.co/HZqbYRy6nt', 'https://t.co/iCioTl6chK']"
177,928004857180561408,3,3,2017-11-07 21:02:54,"Félicitations aux organisateurs du (C.-B.), une belle occasion pour les de parler de logement!","['#2017YFest', '#jeunesautochtones']",['https://t.co/g782s767pw']
178,928004474790178818,3,4,2017-11-07 21:01:22,"du soldat Alfred Joseph McLeod (), tué en en Italie durant la .","['#LeCanadaseSouvient', '#Ojibway', '#SGM', '#MardiHommage']","['https://t.co/AVCgpK0CQ4', 'https://t.co/BY74l0CHlV']"
179,927973978249056256,12,0,2017-11-07 19:00:11,": En cette éedesInuits, soulignons Okalik qui a été nommé la voix de la génération de demain pour les jeun…",['#Journ'],[]
180,927966925208072193,12,0,2017-11-07 18:32:10,": Pour la éeDesInuit, célébrons fièrement les réalisations, l’histoire et la culture dynamique des Inuit. https://…",['#Journ'],['https://\xe2\x80\xa6']
181,927945668399951873,9,3,2017-11-07 17:07:42,Bonne Journée des ! Une journée créée par pour rappeler l'unité et la détermination des,"['#Inuit', '#Inuit']",['https://t.co/DSIvUyyESM']
182,927934979266531331,2,1,2017-11-07 16:25:13,Tout le monde devrait avoir un accès fiable à une eau potable salubre et saine. Progrès/défis ds les :,"['#PN', '#eaupropre']","['https://t.co/cZVwASCogm', 'https://t.co/aD5yTRoSge']"
183,927664485690691584,3,3,2017-11-06 22:30:23,"Sgt Jorgan Aitaok (, NU) a reçu l'Ordre du mérite militaire en . étéransautochtones","['#CambridgeBay', '#v']",['https://t.co/hNn1bfUkHg']
184,927649406135959557,1,1,2017-11-06 21:30:27,Le nov. est la éeVétéransAutochtones. Info sur la contribution des étéransautochtones:,"['#Journ', '#v', '#LeCanadaseSouvient']","['https://t.co/LX02tZHalb', 'https://t.co/6KezogyLQt']"
185,927612374198161408,1,2,2017-11-06 19:03:18,"Progrès accomplis pour fournir les èresNations en eau potable, mais de grands défis demeurent :","['#Premi', '#eaupropre']","['https://t.co/cZVwASCogm', 'https://t.co/iZbjBANTwX']"
186,927556717445091329,2,0,2017-11-06 15:22:09,": Droits issus de traités, protégés par paragr. (1) Loi constitutionnelle éON ht…","['#Autochtones', '#Trait']",[]
187,927555870887698434,3,0,2017-11-06 15:18:47,": «Atanarjuat: The Fast Runner» projection gratuite le novembre. Si vous avez + ans, inscrivez-vous ici",[],['https://t.co\xe2\x80\xa6']
188,927204122289467392,5,10,2017-11-05 16:01:04,"La Semaine des vétérans commence aujourd'hui. Cette semaine, .",['#LeCanadaSeSouvient'],['https://t.co/Ib83m05VAi']
189,927204114240548864,5,5,2017-11-05 16:01:02,Ress. éducatives pour en apprendre davantage sur le : d,"['#JourDuSouvenir', '#LeCanadaSeSouvient']","['https://t.co/hIbRXXbD3', 'https://t.co/CQpPZLRfpI']"
190,926841613833461766,4,4,2017-11-04 16:00:35,"La Conférence internationale de d' a lieu les -8 nov. à , !","['#tourismeautochtone', '#Calgary', '#Alberta']","['https://t.co/AXnGBGJm9W', 'https://t.co/shPuei6GVP']"
191,926826616461836290,0,0,2017-11-04 15:00:59,Écoutez la Dre Brenda Murphy parler de l’importance du Projet sur la résilience des Autochtones aux catastrophes : 80D,[],['https://t.co/qGQL7Xk']
192,926539800588505090,6,4,2017-11-03 20:01:17,À venir pour la Semaine des vétérans (du au nov.): d'inspirants récits sur des étéransautochtones,"['#v', '#LeCanadaSeSouvient']",['https://t.co/zT16PfEeIk']
193,926483522214350848,3,0,2017-11-03 16:17:39,: . rend hommage à six chefs de la Nation des avec une disculpation posthume. https…,[],[]
194,926474073084964864,2169,0,2017-11-03 15:40:06,: RT pour rendre hommage aux vétérans canadiens. Vous recevrez un rappel le /11 et serez ajouté à une mosaïque …,['#Lecanada'],[]
195,926442316977537024,1,0,2017-11-03 13:33:55,": Si vous êtes une novatrice, songez à présenter une demande dans le cadre de l’Initiative :","['#PME', '#InnO']",['https://t.co/MA7xvgKg\xe2\x80\xa6']
196,926177377813753857,4,3,2017-11-02 20:01:09,"Superbe vidéo d' sur l'unique eérience de visite offerte au Musée à , : 0","['#HuronWendat', '#Wendake', '#QC']",['https://t.co/B4VH3N8Or']
197,926177123202686977,4,0,2017-11-02 20:00:08,": Inuit, Ikkudliayuk (Labrador), août . Le reconnaissez-vous? U",[],"['https://t.co/yiA06LtqE', 'https://t.co/DJQV234CdT']"
198,926177084812165120,5,0,2017-11-02 19:59:59,": Jeune fille, lieu inconnu, vers -1960. La reconnaissez-vous?",[],"['https://t.co/seKJlDkGSw', 'https://t.co/n0KTmA3J6F']"
199,926168463147708417,3,0,2017-11-02 19:25:43,: Le gouv. et le signent une entente de financement : une relation renouvelée en action.,"['#tlicho', '#GdC']",['https://t.co/OsGQj\xe2\x80\xa6']
200,926138531101265921,1,0,2017-11-02 17:26:47,: Félicitations à la de Louis Bull (Alb.) pour leur nouvelle infrastructure de dév. communautaire. ht…,['#PN'],[]
201,926118433044992004,2,0,2017-11-02 16:06:55,: de Lake St. Martin exécute la phase du retour à la maison des évacués des inondations de . ht…,['#PN'],[]
202,925830839862202368,3,2,2017-11-01 21:04:07,L’auteure métisse gagne le prix de Littérature jeunesse,"['#LivresGG', '#LecturesAutochtones']",['https://t.co/SQLeAR5yXF']
203,925815042158858241,2,1,2017-11-01 20:01:21,Le embauche des occasionnels suppléants pr les écoles des . Info: 0,"['#GdC', '#enseignants', '#Oshweken', '#Ontario']","['https://t.co/0bw4jSzoL', 'https://t.co/XvyLKLeGMk']"
204,925785877384781825,14,0,2017-11-01 18:05:28,: Le Rapport d’étape de l’Enquête nationale sur les femmes et les filles autochtones disparues ou assassinées:,['#MMIWG'],['https://t.co\xe2\x80\xa6']
205,925421217229803526,2,2,2017-10-31 17:56:26,Bouh! Soyez prudents!,[],['https://t.co/bghuOndOMN']
206,925097601275432960,3,2,2017-10-30 20:30:30,« Indigenous Canada »: un cours en ligne gratuit d' sur l'histoire + les enjeux au Canada:,['#autochtones'],['https://t.co/Fqukypc7st']
207,925067327858774021,2,1,2017-10-30 18:30:12,Vidéo (mai ) sur le succès du programme administré par (prog. HIPPY autochtone),[],"['https://t.co/W4z5FstEmS', 'https://t.co/yicHTnHc2j']"
208,924652302169931778,4,4,2017-10-29 15:01:02,"En , la poète Rebecca Thomas devenait la première èteautochtone officielle à , N.-É.","['#Mikmaw', '#po', '#Halifax', '#Mikmaq']",['https://t.co/CPvkbiHukz']
209,924289816388358147,8,2,2017-10-28 15:00:39,« Ns avons une histoire à raconter » est l'une des vidéos d' sur l’importance du,['#TourismeAutochtone'],['https://t.co/EsIdBMWVSq']
210,924018448467922944,4,0,2017-10-27 21:02:20,: Félicitations! La Nation Ermineskin d’ se dote d'une école d’ÉducationAlternative. http…,"['#Crie', '#Alberta', '#', '#']",[]
211,924003106165264384,4,3,2017-10-27 20:01:22,Mois de l'histoire en Nouvelle-Écosse - Voici des endroits qui portent un nom découlant de la langue mikmaw:,['#Mikmaq'],"['https://t.co/3Qu2r5DPS6', 'https://t.co/vzvsuoCziW']"
212,923967591235969028,3,2,2017-10-27 17:40:14,Vidéo (mai ) sur le succès du programme administré par (prog. HIPPY autochtone),[],['https://t.co/Zjm6ygn3vm']
213,923923663598051328,9,0,2017-10-27 14:45:41,: Consultez notre nouvelle infographie du sur les langues autochtones au :,"['#Recensementde2016', '#Canada']",['https://t.co/0lDB17NEU\xe2\x80\xa6']
