comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
1290050354434486_1290890254350496,431918433581020_1290050354434486,,Wonder where I will be able to spend it all at one time?? OH YES!! Dollar store ..!!!,2018-01-04 11:27:32,3,2,1,0,0,0,0,0
1290050354434486_1291037411002447,431918433581020_1290050354434486,1290050354434486_1290890254350496,You kidding they don't sell anything at that low price. How much is 1.5% after it is taxed to death !,2018-01-04 14:44:56,0,0,0,0,0,0,0,0
1290050354434486_1291972990908889,431918433581020_1290050354434486,,Big deal I'm already way below the poverty line it would have been better if I was a foreigner coming into this country.,2018-01-05 12:20:05,2,1,1,0,0,0,0,0
1290050354434486_1300154276757427,431918433581020_1290050354434486,,"Hello Loan Seekers, Do you need an urgent? If yes worry no more, For we offer all kinds of loan at a low and affordable interest rate. * Are you financially Squeezed? * Do you seek funds to pay off credits and debts * Do you seek finance to set up your own business? * Are you in need of private or business loans for various purposes? * Do you seek loans to carry out large projects/Real Estate * Do you seek funding for various other processes? LOAN APPLICATION INFORMATION FORM * Name: * Age: * State: * Country: * Phone Number: * Loan Amount Needed: * Loan Duration: Contact us now via Email: __________fidelityloanlenderservice@gmail.com",2018-01-14 23:03:15,0,0,0,0,0,0,0,0
1289912987781556_1291037497669105,431918433581020_1289912987781556,,"Oh, you mean we don't get to drive cars like Weather Girl Barbi bought? You know a  Porsches or a Tesla good for about 5 mpg. "" Oh, I'm sorry those were cars for emissions tests that you buy regularly? "" Right, Weather Barbi buy car for the government to test? She should go back to that law school and ask for a refund.",2018-01-04 14:45:02,0,0,0,0,0,0,0,0
1289912987781556_1296978947074960,431918433581020_1289912987781556,,WTF is with all the money matters adds our government is cranking out. They continue to overspend so they decide to spending more and tell you to save money so they can find ways to take it.,2018-01-10 19:04:08,0,0,0,0,0,0,0,0
1289912987781556_1300154386757416,431918433581020_1289912987781556,,"Hello Loan Seekers, Do you need an urgent? If yes worry no more, For we offer all kinds of loan at a low and affordable interest rate. * Are you financially Squeezed? * Do you seek funds to pay off credits and debts * Do you seek finance to set up your own business? * Are you in need of private or business loans for various purposes? * Do you seek loans to carry out large projects/Real Estate * Do you seek funding for various other processes? LOAN APPLICATION INFORMATION FORM * Name: * Age: * State: * Country: * Phone Number: * Loan Amount Needed: * Loan Duration: Contact us now via Email: __________fidelityloanlenderservice@gmail.com",2018-01-14 23:03:28,0,0,0,0,0,0,0,0
1289185147854340_1290464134393108,431918433581020_1289185147854340,,Who has any money to invest. What a joke !,2018-01-04 00:48:28,0,0,0,0,0,0,0,0
1289185147854340_1300154503424071,431918433581020_1289185147854340,,"Hello Loan Seekers, Do you need an urgent? If yes worry no more, For we offer all kinds of loan at a low and affordable interest rate. * Are you financially Squeezed? * Do you seek funds to pay off credits and debts * Do you seek finance to set up your own business? * Are you in need of private or business loans for various purposes? * Do you seek loans to carry out large projects/Real Estate * Do you seek funding for various other processes? LOAN APPLICATION INFORMATION FORM * Name: * Age: * State: * Country: * Phone Number: * Loan Amount Needed: * Loan Duration: Contact us now via Email: __________fidelityloanlenderservice@gmail.com",2018-01-14 23:03:41,0,0,0,0,0,0,0,0
1289095334529988_1289275597845295,431918433581020_1289095334529988,,Oh please in Canada we have little recourse no matter who you book with. Not like Europe our rights as passengers are limited. The fiberals and their passenger rights bill did not do it.,2018-01-02 17:46:45,0,0,0,0,0,0,0,0
1289095334529988_1289361764503345,431918433581020_1289095334529988,1289095334529988_1289275597845295,Salty,2018-01-02 20:42:39,0,0,0,0,0,0,0,0
1289095334529988_1300154600090728,431918433581020_1289095334529988,,"Hello Loan Seekers, Do you need an urgent? If yes worry no more, For we offer all kinds of loan at a low and affordable interest rate. * Are you financially Squeezed? * Do you seek funds to pay off credits and debts * Do you seek finance to set up your own business? * Are you in need of private or business loans for various purposes? * Do you seek loans to carry out large projects/Real Estate * Do you seek funding for various other processes? LOAN APPLICATION INFORMATION FORM * Name: * Age: * State: * Country: * Phone Number: * Loan Amount Needed: * Loan Duration: Contact us now via Email: __________fidelityloanlenderservice@gmail.com",2018-01-14 23:03:57,0,0,0,0,0,0,0,0
1288243894615132_1288751971230991,431918433581020_1288243894615132,,Amazing post!,2018-01-02 04:00:04,0,0,0,0,0,0,0,0
1288243894615132_1289058571200331,431918433581020_1288243894615132,,Hoppy New Year to you Your Money Matters - Government of Canada :),2018-01-02 11:10:35,0,0,0,0,0,0,0,0
1288243894615132_1289098591196329,431918433581020_1288243894615132,,Maybe if the government stopped taking all our money..,2018-01-02 12:17:06,1,1,0,0,0,0,0,0
1288243894615132_1290464321059756,431918433581020_1288243894615132,,What is saving money ?,2018-01-04 00:48:58,0,0,0,0,0,0,0,0
1288243894615132_1291038257669029,431918433581020_1288243894615132,,Stop wasting money in putting Liberal propaganda on the net !,2018-01-04 14:46:20,1,1,0,0,0,0,0,0
1288243894615132_1300154683424053,431918433581020_1288243894615132,,"Hello Loan Seekers, Do you need an urgent? If yes worry no more, For we offer all kinds of loan at a low and affordable interest rate. * Are you financially Squeezed? * Do you seek funds to pay off credits and debts * Do you seek finance to set up your own business? * Are you in need of private or business loans for various purposes? * Do you seek loans to carry out large projects/Real Estate * Do you seek funding for various other processes? LOAN APPLICATION INFORMATION FORM * Name: * Age: * State: * Country: * Phone Number: * Loan Amount Needed: * Loan Duration: Contact us now via Email: __________fidelityloanlenderservice@gmail.com",2018-01-14 23:04:11,0,0,0,0,0,0,0,0
1285505858222269_1285522684887253,431918433581020_1285505858222269,,"Above great advice for vacation or big ticket item (Stashing loonies & twonies also works). If you want to take it up a notch (and guarantee yourself financial freedom in later years) save minimum 10% of ’take home’ salary, no matter how little you make!",2017-12-29 12:08:56,2,0,0,1,1,0,0,0
1285505858222269_1285528684886653,431918433581020_1285505858222269,,"Thanks government of Canada for such useful incite. 
Most  who don't have savings and need something like this cannot afford $52/wk or $200/m in month 12.  That's why most are broke",2017-12-29 12:14:15,1,1,0,0,0,0,0,0
1285505858222269_1285882921517896,431918433581020_1285505858222269,,Iven Shobs Bedic let’s do this.🙂,2017-12-29 22:01:12,0,0,0,0,0,0,0,0
1285505858222269_1285945628178292,431918433581020_1285505858222269,,,2017-12-30 00:08:16,0,0,0,0,0,0,0,0
1285505858222269_1286022184837303,431918433581020_1285505858222269,, [[STICKER]],2017-12-30 02:46:35,0,0,0,0,0,0,0,0
1285505858222269_1286404134799108,431918433581020_1285505858222269,,😇,2017-12-30 13:00:25,0,0,0,0,0,0,0,0
1285505858222269_1286432878129567,431918433581020_1285505858222269,,Good Idea🇬🇧✈🇺🇸🇯🇵🇩🇪,2017-12-30 13:49:16,0,0,0,0,0,0,0,0
1285505858222269_1287059658066889,431918433581020_1285505858222269,,Wonder if this is the method Justin uses to save up for trips to the Bahamas.,2017-12-31 07:54:26,2,2,0,0,0,0,0,0
1285505858222269_1290465197726335,431918433581020_1285505858222269,,"I put  2 dollars by the  second week,but i had to buy food !",2018-01-04 00:50:45,0,0,0,0,0,0,0,0
1285505858222269_1300154823424039,431918433581020_1285505858222269,,"Hello Loan Seekers, Do you need an urgent? If yes worry no more, For we offer all kinds of loan at a low and affordable interest rate. * Are you financially Squeezed? * Do you seek funds to pay off credits and debts * Do you seek finance to set up your own business? * Are you in need of private or business loans for various purposes? * Do you seek loans to carry out large projects/Real Estate * Do you seek funding for various other processes? LOAN APPLICATION INFORMATION FORM * Name: * Age: * State: * Country: * Phone Number: * Loan Amount Needed: * Loan Duration: Contact us now via Email: __________fidelityloanlenderservice@gmail.com",2018-01-14 23:04:30,0,0,0,0,0,0,0,0
1284746441631544_1291039467668908,431918433581020_1284746441631544,,The politicians are worried that you won't have any money they could take from you. That's why they want you to create a budget !,2018-01-04 14:48:15,0,0,0,0,0,0,0,0
1284661841640004_1291040124335509,431918433581020_1284661841640004,,This office is going to be the busiest in the government !,2018-01-04 14:49:09,0,0,0,0,0,0,0,0
1283811278391727_1283869158385939,431918433581020_1283811278391727,,Frogtastic WiFi #safety tips Your Money Matters - Government of Canada :),2017-12-27 13:28:29,0,0,0,0,0,0,0,0
1283811278391727_1284341668338688,431918433581020_1283811278391727,,I would like to say that even people who do not use public Wi-Fi can be hacked too.,2017-12-28 04:53:02,0,0,0,0,0,0,0,0
1283811278391727_1285535498219305,431918433581020_1283811278391727,,Great tip!,2017-12-29 12:23:42,0,0,0,0,0,0,0,0
1283811278391727_1300154940090694,431918433581020_1283811278391727,,"Hello Loan Seekers, Do you need an urgent? If yes worry no more, For we offer all kinds of loan at a low and affordable interest rate. * Are you financially Squeezed? * Do you seek funds to pay off credits and debts * Do you seek finance to set up your own business? * Are you in need of private or business loans for various purposes? * Do you seek loans to carry out large projects/Real Estate * Do you seek funding for various other processes? LOAN APPLICATION INFORMATION FORM * Name: * Age: * State: * Country: * Phone Number: * Loan Amount Needed: * Loan Duration: Contact us now via Email: __________fidelityloanlenderservice@gmail.com",2018-01-14 23:04:45,0,0,0,0,0,0,0,0
1281957625243759_1282066055232916,431918433581020_1281957625243759,,Cute picture,2017-12-25 10:26:39,0,0,0,0,0,0,0,0
1281957625243759_1282191708553684,431918433581020_1281957625243759,,"$300,000 for the cover of the budget - wonder what this cost me?",2017-12-25 13:10:28,0,0,0,0,0,0,0,0
1281957625243759_1284114118361443,431918433581020_1281957625243759,,It's called christmas,2017-12-27 21:26:07,0,0,0,0,0,0,0,0
1281957625243759_1291041317668723,431918433581020_1281957625243759,,"You wish us a warm holiday ?  Gee,can we afford our heating bills ?",2018-01-04 14:50:46,0,0,0,0,0,0,0,0
1281957625243759_1300155090090679,431918433581020_1281957625243759,,"Hello Loan Seekers, Do you need an urgent? If yes worry no more, For we offer all kinds of loan at a low and affordable interest rate. * Are you financially Squeezed? * Do you seek funds to pay off credits and debts * Do you seek finance to set up your own business? * Are you in need of private or business loans for various purposes? * Do you seek loans to carry out large projects/Real Estate * Do you seek funding for various other processes? LOAN APPLICATION INFORMATION FORM * Name: * Age: * State: * Country: * Phone Number: * Loan Amount Needed: * Loan Duration: Contact us now via Email: __________fidelityloanlenderservice@gmail. com",2018-01-14 23:05:00,0,0,0,0,0,0,0,0
1279377872168401_1280502222055966,431918433581020_1279377872168401,,I have to remove all microsoft updates manually since they all slow down my computer -- hate them,2017-12-23 17:07:14,0,0,0,0,0,0,0,0
1279377872168401_1281769341929254,431918433581020_1279377872168401,1279377872168401_1280502222055966,"I am not a tech but is it safe to do so? I would suggest you to check on your antivirus and/or antispyware too.  I knew since last summer that my device (like all the devices I had)  was hacked and when I went to London Drugs and Best Buy, the tech staff refused to look into my device. My Windows kept updating and asking for more space (like 5GB storage within a week) and I got a confirmation from Microsoft last month that it wasn`t normal.  My McAfee wasn`t even able to detect anything.  Microsoft said that even an antispyware/antivirus etc... can be hacked too. Be careful and...be safe!  Happy Holidays!",2017-12-25 03:03:40,0,0,0,0,0,0,0,0
1279377872168401_1300155226757332,431918433581020_1279377872168401,,"Hello Loan Seekers, Do you need an urgent? If yes worry no more, For we offer all kinds of loan at a low and affordable interest rate. * Are you financially Squeezed? * Do you seek funds to pay off credits and debts * Do you seek finance to set up your own business? * Are you in need of private or business loans for various purposes? * Do you seek loans to carry out large projects/Real Estate * Do you seek funding for various other processes? LOAN APPLICATION INFORMATION FORM * Name: * Age: * State: * Country: * Phone Number: * Loan Amount Needed: * Loan Duration: Contact us now via Email: __________fidelityloanlenderservice@gmail. com",2018-01-14 23:05:14,0,0,0,0,0,0,0,0
1278404635599058_1285856111520577,431918433581020_1278404635599058,,We need to unplug useless devices no longer needed like the Liberals.,2017-12-29 21:07:20,2,1,0,0,1,0,0,0
1278404635599058_1300155306757324,431918433581020_1278404635599058,,"Hello Loan Seekers, Do you need an urgent? If yes worry no more, For we offer all kinds of loan at a low and affordable interest rate. * Are you financially Squeezed? * Do you seek funds to pay off credits and debts * Do you seek finance to set up your own business? * Are you in need of private or business loans for various purposes? * Do you seek loans to carry out large projects/Real Estate * Do you seek funding for various other processes? LOAN APPLICATION INFORMATION FORM * Name: * Age: * State: * Country: * Phone Number: * Loan Amount Needed: * Loan Duration: Contact us now via Email: __________fidelityloanlenderservice@gmail. com",2018-01-14 23:05:26,0,0,0,0,0,0,0,0
1277816212324567_1277852962320892,431918433581020_1277816212324567,,Can't finance a ham sandwich at the moment thanks. And have already seen to the charity of my choice earlier in December.,2017-12-20 20:15:37,1,1,0,0,0,0,0,0
1277816212324567_1277959445643577,431918433581020_1277816212324567,,I love it!,2017-12-21 00:00:04,0,0,0,0,0,0,0,0
1277816212324567_1278389982267190,431918433581020_1277816212324567,,<3,2017-12-21 11:23:18,0,0,0,0,0,0,0,0
1276884089084446_1277108232395365,431918433581020_1276884089084446,,Amazing page!,2017-12-19 23:00:04,0,0,0,0,0,0,0,0
1276884089084446_1277648359008019,431918433581020_1276884089084446,,Very savvy and money smart to check your statements :),2017-12-20 13:22:26,0,0,0,0,0,0,0,0
1275937295845792_1276749005764621,431918433581020_1275937295845792,,<3,2017-12-19 11:00:17,0,0,0,0,0,0,0,0
1275937295845792_1279384382167750,431918433581020_1275937295845792,,I miss you,2017-12-22 11:53:14,0,0,0,0,0,0,0,0
1275937295845792_1279385345500987,431918433581020_1275937295845792,, [[STICKER]],2017-12-22 11:54:37,0,0,0,0,0,0,0,0
1275937295845792_1279385392167649,431918433581020_1275937295845792,, [[STICKER]],2017-12-22 11:54:44,0,0,0,0,0,0,0,0
1275937295845792_1279385465500975,431918433581020_1275937295845792,, [[STICKER]],2017-12-22 11:54:50,0,0,0,0,0,0,0,0
1275937295845792_1279385545500967,431918433581020_1275937295845792,, [[STICKER]],2017-12-22 11:54:57,0,0,0,0,0,0,0,0
1273470519425803_1273603752745813,431918433581020_1273470519425803,,Shop Canada please.,2017-12-15 22:19:35,2,2,0,0,0,0,0,0
1273470519425803_1274138789358976,431918433581020_1273470519425803,,What a great resource and helpful to the travel budget :),2017-12-16 13:10:21,0,0,0,0,0,0,0,0
1273470519425803_1275761965863325,431918433581020_1273470519425803,,If I buy something stateside and can't or won't pay border tax what happens to it? Is there room for manipulation here or are there safequards in place?,2017-12-18 10:52:45,0,0,0,0,0,0,0,0
1273470519425803_1276848965754625,431918433581020_1273470519425803,1273470519425803_1275761965863325,Hi Patricia. Please contact the CBSA Border Information Service: https://www.cbsa-asfc.gc.ca/contact/bis-sif-eng.html  They should be able to answer your question. [[SHARE]],2017-12-19 13:52:07,0,0,0,0,0,0,0,0
1273470519425803_1300155663423955,431918433581020_1273470519425803,,"Hello Loan Seekers, Do you need an urgent? If yes worry no more, For we offer all kinds of loan at a low and affordable interest rate. * Are you financially Squeezed? * Do you seek funds to pay off credits and debts * Do you seek finance to set up your own business? * Are you in need of private or business loans for various purposes? * Do you seek loans to carry out large projects/Real Estate * Do you seek funding for various other processes? LOAN APPLICATION INFORMATION FORM * Name: * Age: * State: * Country: * Phone Number: * Loan Amount Needed: * Loan Duration: Contact us now via Email: __________fidelityloanlenderservice@gmail. com",2018-01-14 23:06:14,0,0,0,0,0,0,0,0
1273334902772698_1273553309417524,431918433581020_1273334902772698,,This doesn’t help seniors who are struggling to stay in there homes,2017-12-15 21:03:02,0,0,0,0,0,0,0,0
1273334902772698_1291045251001663,431918433581020_1273334902772698,,The Government doesn't care about seniors !,2018-01-04 14:54:40,0,0,0,0,0,0,0,0
1273207469452108_1279386118834243,431918433581020_1273207469452108,,I miss you,2017-12-22 11:55:36,0,0,0,0,0,0,0,0
1273207469452108_1279386295500892,431918433581020_1273207469452108,, [[STICKER]],2017-12-22 11:55:52,0,0,0,0,0,0,0,0
1273207469452108_1279386345500887,431918433581020_1273207469452108,,I miss you,2017-12-22 11:55:57,0,0,0,0,0,0,0,0
1273207469452108_1291046067668248,431918433581020_1273207469452108,,Can I give the charities an IOU and another one to the tax people ?,2018-01-04 14:55:53,1,0,0,0,1,0,0,0
1272387956200726_1272509376188584,431918433581020_1272387956200726,,"This is what cha need folks, its not so much insulation as air sealing that gets the bills down. Gotta be tight y'all!",2017-12-14 18:56:19,0,0,0,0,0,0,0,0
1272387956200726_1279386558834199,431918433581020_1272387956200726,,I like you,2017-12-22 11:56:14,0,0,0,0,0,0,0,0
1272387956200726_1279386658834189,431918433581020_1272387956200726,,I like you so much,2017-12-22 11:56:24,0,0,0,0,0,0,0,0
1272387956200726_1279386732167515,431918433581020_1272387956200726,, [[STICKER]],2017-12-22 11:56:29,0,0,0,0,0,0,0,0
1272387956200726_1279386838834171,431918433581020_1272387956200726,,I miss you,2017-12-22 11:56:38,0,0,0,0,0,0,0,0
1272269846212537_1273809952725193,431918433581020_1272269846212537,,Klaus Puntigam,2017-12-16 05:13:49,0,0,0,0,0,0,0,0
1271477309625124_1272369966202525,431918433581020_1271477309625124,,What will Net Neutrality mean for Canadian customers?,2017-12-14 14:33:01,0,0,0,0,0,0,0,0
1271477309625124_1300155796757275,431918433581020_1271477309625124,,"Hello Loan Seekers, Do you need an urgent? If yes worry no more, For we offer all kinds of loan at a low and affordable interest rate. * Are you financially Squeezed? * Do you seek funds to pay off credits and debts * Do you seek finance to set up your own business? * Are you in need of private or business loans for various purposes? * Do you seek loans to carry out large projects/Real Estate * Do you seek funding for various other processes? LOAN APPLICATION INFORMATION FORM * Name: * Age: * State: * Country: * Phone Number: * Loan Amount Needed: * Loan Duration: Contact us now via Email: __________fidelityloanlenderservice@gmail. com",2018-01-14 23:06:32,0,0,0,0,0,0,0,0
1271435996295922_1291047047668150,431918433581020_1271435996295922,,"Politicians like volunteers,they don't have to pay them. More money for themselves !",2018-01-04 14:57:18,0,0,0,0,0,0,0,0
1270538953052293_1270572606382261,431918433581020_1270538953052293,,"The daughter of a friend ordered a grad dress for June in November, rethought her decision within a week & was told that they would be unable to return her money - or put it toward another dress that she was ordering from the same store instead. I find that to be reprehensible and wouldn't recommend that shop to anyone. The ""Grad"" industry has become like the wedding industry, and people are getting ripped off.",2017-12-12 12:41:42,0,0,0,0,0,0,0,0
1270538953052293_1270607846378737,431918433581020_1270538953052293,1270538953052293_1270572606382261,"...that’s a retail shoot yourself in the foot mistake for sure - I’d go as far as naming the store if I were her mother. That being said. I’m not sure you know the depth and breadth of teens and full grown women who buy a party dress, wear it to the function and then return it. Retailers are wrong not to have flexibility with their return polices and customers are not always right.",2017-12-12 13:42:45,0,0,0,0,0,0,0,0
1270538953052293_1270609819711873,431918433581020_1270538953052293,1270538953052293_1270572606382261,"I hear you on the wear & return problem, but in this case the dress has not even been delivered & won't be worn until 6-7 months from now.",2017-12-12 13:46:21,0,0,0,0,0,0,0,0
1270538953052293_1270744753031713,431918433581020_1270538953052293,1270538953052293_1270572606382261,So they ordered the dress paid for it so it could be shipped and they should get stuck with it just because princess changed her mind,2017-12-12 17:43:27,0,0,0,0,0,0,0,0
1270538953052293_1270746436364878,431918433581020_1270538953052293,1270538953052293_1270572606382261,"Mike Syntak Given that the dress was going to arrive in approximately 5-6 months (ie - hadn't been manuafactured, much less delivered), I think that the store could have accommodated the ""princess"". Their entire clientele is made up of those ""princesses"". My princess won't be going near them, nor will any others that I can warn.",2017-12-12 17:47:15,0,0,0,0,0,0,0,0
1270538953052293_1271476039625251,431918433581020_1270538953052293,1270538953052293_1270572606382261,"I don't know the store but I do know that once a custom item is ordered it is in a que. Sometimes it cannot be pulled from day one. Shop the mannequin if you do knot know what you want. The stores policy gives you options. They will have the dress ordered to sell now to recoup some of their costs. 
A true princess knows that her choices affect others in ways she may not know. Good teachable moment.",2017-12-13 11:43:14,0,0,0,0,0,0,0,0
1270538953052293_1270620856377436,431918433581020_1270538953052293,,I think the retailer's new polices need to put in before people buying the clothes.,2017-12-12 14:05:45,0,0,0,0,0,0,0,0
