comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
401023143653058_406437256444980,315919208830119_401023143653058,,Jillian Slaney,2018-01-05 17:36:45,1,1,0,0,0,0,0,0
401023143653058_406439956444710,315919208830119_401023143653058,,Liam Rice,2018-01-05 17:48:11,0,0,0,0,0,0,0,0
401023143653058_406442359777803,315919208830119_401023143653058,,Hunter Stringer,2018-01-05 17:59:40,0,0,0,0,0,0,0,0
401023143653058_406443049777734,315919208830119_401023143653058,,Mackenzie Barrett,2018-01-05 18:02:44,0,0,0,0,0,0,0,0
401023143653058_406445869777452,315919208830119_401023143653058,,Jess M. Power Michaela Power,2018-01-05 18:16:27,0,0,0,0,0,0,0,0
401023143653058_406445976444108,315919208830119_401023143653058,,Mackenzie Mercer,2018-01-05 18:17:11,0,0,0,0,0,0,0,0
401023143653058_406446679777371,315919208830119_401023143653058,,Erin Boyles is this something that might interest you?,2018-01-05 18:20:50,0,0,0,0,0,0,0,0
401023143653058_406447013110671,315919208830119_401023143653058,,Benjamin barrett,2018-01-05 18:22:57,0,0,0,0,0,0,0,0
401023143653058_406447583110614,315919208830119_401023143653058,,Any fisheries jobs for recent graduates?,2018-01-05 18:26:54,1,1,0,0,0,0,0,0
401023143653058_406451066443599,315919208830119_401023143653058,,Chloe Harris,2018-01-05 18:43:11,0,0,0,0,0,0,0,0
401023143653058_406457299776309,315919208830119_401023143653058,,Duncan Wells,2018-01-05 19:10:42,0,0,0,0,0,0,0,0
401023143653058_406459409776098,315919208830119_401023143653058,,Megan Lawrence,2018-01-05 19:18:59,0,0,0,0,0,0,0,0
401023143653058_406463113109061,315919208830119_401023143653058,,Justin Feehan,2018-01-05 19:37:15,0,0,0,0,0,0,0,0
401023143653058_406463353109037,315919208830119_401023143653058,,Brandi Boutilier,2018-01-05 19:38:04,0,0,0,0,0,0,0,0
401023143653058_406464939775545,315919208830119_401023143653058,,Emma Verner,2018-01-05 19:47:46,0,0,0,0,0,0,0,0
401023143653058_406478043107568,315919208830119_401023143653058,,Ian Hodder,2018-01-05 20:42:49,0,0,0,0,0,0,0,0
401023143653058_406480053107367,315919208830119_401023143653058,,Frankie Leonard,2018-01-05 20:51:07,0,0,0,0,0,0,0,0
401023143653058_406480516440654,315919208830119_401023143653058,,Kaitlyn Dawe,2018-01-05 20:53:34,1,1,0,0,0,0,0,0
401023143653058_406480993107273,315919208830119_401023143653058,,Aija Nelson,2018-01-05 20:55:17,0,0,0,0,0,0,0,0
401023143653058_406486416440064,315919208830119_401023143653058,,Eric Winacott,2018-01-05 21:18:12,0,0,0,0,0,0,0,0
401023143653058_406489439773095,315919208830119_401023143653058,,Jamie Nicole,2018-01-05 21:30:09,1,1,0,0,0,0,0,0
401023143653058_406513516437354,315919208830119_401023143653058,,I applied for this twice. When do you hear back? 😕,2018-01-05 23:17:17,1,1,0,0,0,0,0,0
401023143653058_409041329517906,315919208830119_401023143653058,401023143653058_406513516437354,"The general Federal Student Work Experience Program (FSWEP) is an ongoing student recruitment inventory, where you can apply all year-round providing hiring managers ongoing access. You will receive an email when you have been selected for a job opportunity by a hiring manager. Please check out the following link for more information: https://www.canada.ca/en/public-service-commission/jobs/services/recruitment/students/federal-student-work-program.html [[SHARE]]",2018-01-12 13:15:55,0,0,0,0,0,0,0,0
401023143653058_406650686423637,315919208830119_401023143653058,,Lakeisha Ralph,2018-01-06 08:31:22,0,0,0,0,0,0,0,0
401023143653058_406656513089721,315919208830119_401023143653058,,Jim Nixon,2018-01-06 08:50:51,0,0,0,0,0,0,0,0
401023143653058_406658409756198,315919208830119_401023143653058,,Riley Nicole Groulx,2018-01-06 08:56:23,1,1,0,0,0,0,0,0
401023143653058_406703993084973,315919208830119_401023143653058,,Tristan Layman,2018-01-06 10:55:43,0,0,0,0,0,0,0,0
401023143653058_406715629750476,315919208830119_401023143653058,,Peter Goodridge,2018-01-06 11:36:55,0,0,0,0,0,0,0,0
401023143653058_406717346416971,315919208830119_401023143653058,,Mark Metcalfe,2018-01-06 11:44:25,1,1,0,0,0,0,0,0
401023143653058_406742903081082,315919208830119_401023143653058,,Megan Pennington,2018-01-06 13:14:49,0,0,0,0,0,0,0,0
401023143653058_406743889747650,315919208830119_401023143653058,,Austin McLaughlin,2018-01-06 13:19:31,0,0,0,0,0,0,0,0
401023143653058_406749196413786,315919208830119_401023143653058,,Kendra Williams,2018-01-06 13:39:28,0,0,0,0,0,0,0,0
401023143653058_406749356413770,315919208830119_401023143653058,401023143653058_406749196413786,Tracy Williams,2018-01-06 13:40:17,0,0,0,0,0,0,0,0
401023143653058_406772349744804,315919208830119_401023143653058,,Kim Peddle,2018-01-06 14:56:48,0,0,0,0,0,0,0,0
401023143653058_406777769744262,315919208830119_401023143653058,,Shelby Caravan,2018-01-06 15:12:02,0,0,0,0,0,0,0,0
401023143653058_406785236410182,315919208830119_401023143653058,,Meaghan McGrath,2018-01-06 15:44:33,0,0,0,0,0,0,0,0
401023143653058_406788296409876,315919208830119_401023143653058,,Brandon Skorupinski,2018-01-06 15:53:40,0,0,0,0,0,0,0,0
401023143653058_406816343073738,315919208830119_401023143653058,,Logan McEachren check this out.,2018-01-06 18:02:13,0,0,0,0,0,0,0,0
401023143653058_406822653073107,315919208830119_401023143653058,,Kassia Hollier Cole Krutkewich,2018-01-06 18:24:09,1,1,0,0,0,0,0,0
401023143653058_406829886405717,315919208830119_401023143653058,,Hilary Sharpe Emily Sharpe,2018-01-06 19:03:02,2,2,0,0,0,0,0,0
401023143653058_406832976405408,315919208830119_401023143653058,,Jonathan Brotherss,2018-01-06 19:24:33,0,0,0,0,0,0,0,0
401023143653058_406897129732326,315919208830119_401023143653058,,Bryanna Pearson Danielle Pearson,2018-01-06 21:08:24,1,1,0,0,0,0,0,0
401023143653058_406913563064016,315919208830119_401023143653058,,Tess Zumkeller Quinn,2018-01-06 22:21:43,0,0,0,0,0,0,0,0
401023143653058_406915189730520,315919208830119_401023143653058,,Talia Townsend,2018-01-06 22:29:20,0,0,0,0,0,0,0,0
401023143653058_406918449730194,315919208830119_401023143653058,,Madeline Deom,2018-01-06 22:48:57,0,0,0,0,0,0,0,0
401023143653058_406920266396679,315919208830119_401023143653058,,Rachael Brown,2018-01-06 22:57:53,0,0,0,0,0,0,0,0
401023143653058_406938823061490,315919208830119_401023143653058,,Shay Gillis,2018-01-07 00:09:40,0,0,0,0,0,0,0,0
401023143653058_406945616394144,315919208830119_401023143653058,,Jonathan Brothers,2018-01-07 00:39:06,0,0,0,0,0,0,0,0
401023143653058_406954913059881,315919208830119_401023143653058,,Lauren,2018-01-07 01:25:06,0,0,0,0,0,0,0,0
401023143653058_406995046389201,315919208830119_401023143653058,,Mitchell Rogersogers,2018-01-07 03:56:55,1,1,0,0,0,0,0,0
401023143653058_407038859718153,315919208830119_401023143653058,,Bethany Young,2018-01-07 06:42:31,0,0,0,0,0,0,0,0
401023143653058_407051536383552,315919208830119_401023143653058,,Emily Pratt,2018-01-07 07:28:49,0,0,0,0,0,0,0,0
401023143653058_407144053040967,315919208830119_401023143653058,,Amanda Tucker,2018-01-07 12:14:03,1,1,0,0,0,0,0,0
401023143653058_407170199705019,315919208830119_401023143653058,,Kaitlin Rapp,2018-01-07 14:05:56,0,0,0,0,0,0,0,0
401023143653058_407177353037637,315919208830119_401023143653058,,Destiny Nicholsonon,2018-01-07 14:39:25,0,0,0,0,0,0,0,0
401023143653058_407178886370817,315919208830119_401023143653058,,Karen Cole,2018-01-07 14:46:24,1,1,0,0,0,0,0,0
401023143653058_407187136369992,315919208830119_401023143653058,,Deborah Grimes-Rideout Robert Rideout,2018-01-07 15:28:01,0,0,0,0,0,0,0,0
401023143653058_407194586369247,315919208830119_401023143653058,,Kee Kee Bonia,2018-01-07 15:50:28,0,0,0,0,0,0,0,0
401023143653058_407223329699706,315919208830119_401023143653058,,Jenna Kendall,2018-01-07 18:07:29,0,0,0,0,0,0,0,0
401023143653058_407234186365287,315919208830119_401023143653058,,Taylor Hodder,2018-01-07 18:56:46,0,0,0,0,0,0,0,0
401023143653058_407242483031124,315919208830119_401023143653058,,Lee Dalton,2018-01-07 19:49:12,0,0,0,0,0,0,0,0
401023143653058_407262713029101,315919208830119_401023143653058,,Will Rainka,2018-01-07 21:19:07,0,0,0,0,0,0,0,0
401023143653058_407263676362338,315919208830119_401023143653058,,Chloé Benoit,2018-01-07 21:24:46,0,0,0,0,0,0,0,0
401023143653058_407373719684667,315919208830119_401023143653058,,Keanna Reid,2018-01-08 05:21:40,0,0,0,0,0,0,0,0
401023143653058_407376016351104,315919208830119_401023143653058,,Kelly Schiestel,2018-01-08 05:32:24,0,0,0,0,0,0,0,0
401023143653058_407398406348865,315919208830119_401023143653058,,Jayden Forward,2018-01-08 06:43:19,0,0,0,0,0,0,0,0
401023143653058_407420896346616,315919208830119_401023143653058,,Hannah McDonald,2018-01-08 07:53:58,1,1,0,0,0,0,0,0
401023143653058_407425673012805,315919208830119_401023143653058,,Tyler Lawson,2018-01-08 08:04:38,0,0,0,0,0,0,0,0
401023143653058_407700582985314,315919208830119_401023143653058,,Sam Atkinson,2018-01-09 00:58:50,1,1,0,0,0,0,0,0
401023143653058_408071862948186,315919208830119_401023143653058,,Brad SchaeferPaula Schaefer,2018-01-09 23:31:12,0,0,0,0,0,0,0,0
401023143653058_408351309586908,315919208830119_401023143653058,,"Please dear friends i would like to help me that i want to contacts of universities of fisheries in canada.
Please i want to join them.",2018-01-10 14:37:07,0,0,0,0,0,0,0,0
401023143653058_408658652889507,315919208830119_401023143653058,401023143653058_408351309586908,"Hi Hopp, we hire students from many different Canadian universities.",2018-01-11 10:44:13,0,0,0,0,0,0,0,0
401023143653058_408772662878106,315919208830119_401023143653058,,Morgan Dyson,2018-01-11 18:58:16,0,0,0,0,0,0,0,0
401023143653058_409041529517886,315919208830119_401023143653058,,Dalton Smith,2018-01-12 13:17:01,0,0,0,0,0,0,0,0
401023143653058_409467016142004,315919208830119_401023143653058,,Kirsten Mason Liam David Mason,2018-01-13 16:31:49,0,0,0,0,0,0,0,0
401023143653058_409467139475325,315919208830119_401023143653058,401023143653058_409467016142004,I do this every year and never hear anything lol,2018-01-13 16:32:37,0,0,0,0,0,0,0,0
401023143653058_409824072772965,315919208830119_401023143653058,,Amy Wood,2018-01-14 16:22:19,0,0,0,0,0,0,0,0
401023143653058_409875702767802,315919208830119_401023143653058,,Erica Stuckless,2018-01-14 20:38:56,0,0,0,0,0,0,0,0
401023143653058_410008956087810,315919208830119_401023143653058,,Abbigail Gillingham,2018-01-15 07:17:56,0,0,0,0,0,0,0,0
401013413654031_405263889895650,315919208830119_401013413654031,,Naomi Coutts No wonder Otters are Awesome!!,2018-01-02 13:54:49,2,1,1,0,0,0,0,0
401067280315311_405209566567749,315919208830119_401067280315311,,"That is where farmed fish should be if the DFO cared even a little about wild fish stocks !  On land , contained !",2018-01-02 10:50:07,6,6,0,0,0,0,0,0
401067280315311_409050422850330,315919208830119_401067280315311,,https://www.facebook.com/alexandra.morton.1671/videos/2134044793490737/,2018-01-12 13:37:18,0,0,0,0,0,0,0,0
401065763648796_403772610044778,315919208830119_401065763648796,,Brian Bezaire Matt Rozak 🙂,2017-12-29 22:39:12,0,0,0,0,0,0,0,0
400739440348095_402875520134487,315919208830119_400739440348095,,Love these fish,2017-12-27 14:10:56,1,1,0,0,0,0,0,0
400739440348095_402883340133705,315919208830119_400739440348095,,Michael Brewster,2017-12-27 14:48:27,0,0,0,0,0,0,0,0
400739440348095_403185566770149,315919208830119_400739440348095,,Sarah MacDonald This fish almost reminds me of a person,2017-12-28 10:45:07,2,2,0,0,0,0,0,0
400739440348095_403190410102998,315919208830119_400739440348095,400739440348095_403185566770149,"If it ate rats instead, it would be a dead ringer for Bettle",2017-12-28 11:06:13,0,0,0,0,0,0,0,0
400738253681547_402561626832543,315919208830119_400738253681547,,How about any 6 gills,2017-12-26 18:48:56,0,0,0,0,0,0,0,0
400737733681599_402470386841667,315919208830119_400737733681599,,#CCGProud of the great #DFO_CCG Team work.,2017-12-26 11:34:42,1,1,0,0,0,0,0,0
400737733681599_402470433508329,315919208830119_400737733681599,,#CCGProud of the great #DFO_CCG Team work.,2017-12-26 11:34:59,2,2,0,0,0,0,0,0
400737733681599_402472196841486,315919208830119_400737733681599,,Doug McKenna,2017-12-26 11:43:02,1,1,0,0,0,0,0,0
400737733681599_408999872855385,315919208830119_400737733681599,,Tagging Jay Barthelotte and Shannon Thudds who are both featured in this high speed view of science in the Arctic. I think the total time that this video covers was about 3 hours (I was watching nervously from the bridge of the CCGS Henry Larsen).,2018-01-12 10:51:15,2,2,0,0,0,0,0,0
400735810348458_403017153453657,315919208830119_400735810348458,,Jobie Atagootak,2017-12-28 01:02:59,0,0,0,0,0,0,0,0
401070186981687_402157000206339,315919208830119_401070186981687,,"More like zombie santa claws considering that's a dead, waving lobster...",2017-12-25 12:47:34,1,1,0,0,0,0,0,0
401070186981687_402195123535860,315919208830119_401070186981687,,Brady Keith Quinn Kristin Dinning,2017-12-25 15:26:49,1,1,0,0,0,0,0,0
400730020349037_400782750343764,315919208830119_400730020349037,,Missing Ragged Beach !,2017-12-21 20:16:43,0,0,0,0,0,0,0,0
400730020349037_401406933614679,315919208830119_400730020349037,,We need more around Vancouver Island,2017-12-23 12:15:37,1,1,0,0,0,0,0,0
399512630470776_400699470352092,315919208830119_399512630470776,,I love seeing this type of education Dfo is doing.,2017-12-21 13:43:07,2,2,0,0,0,0,0,0
399512630470776_400778170344222,315919208830119_399512630470776,,Awesome 🙂 Great job colleagues!,2017-12-21 19:57:49,2,2,0,0,0,0,0,0
399512630470776_400999033655469,315919208830119_399512630470776,,Went to school with Fraser. Haven’t seen him in years.,2017-12-22 09:01:18,2,2,0,0,0,0,0,0
399512630470776_401110460310993,315919208830119_399512630470776,,Love you canada,2017-12-22 15:59:06,2,2,0,0,0,0,0,0
400260560395983_400286440393395,315919208830119_400260560395983,,"Although I think it's good to be prepared for an oil spill, it would be better if we didn't put our coastlines at such risk. Question: Where does the money come from for this research? Thank you!",2017-12-20 12:07:58,0,0,0,0,0,0,0,0
400260560395983_400324470389592,315919208830119_400260560395983,,Please advise if this will help #SaveNL from #ManolisL oil spill in NL?,2017-12-20 14:23:29,2,2,0,0,0,0,0,0
399501733805199_400268930395146,315919208830119_399501733805199,,I thought salmon came from streams?,2017-12-20 11:03:51,0,0,0,0,0,0,0,0
399501733805199_400279983727374,315919208830119_399501733805199,,Ya thats great and all. But when climate systems no longer support the species. The effort will be meaningless. A for effort,2017-12-20 11:47:15,0,0,0,0,0,0,0,0
399501733805199_400294103725962,315919208830119_399501733805199,,And then they get eaten by seals as they leave the river,2017-12-20 12:31:08,1,1,0,0,0,0,0,0
399501733805199_400309413724431,315919208830119_399501733805199,,And swim by fish farms to get sea lice and piscine reovirus,2017-12-20 13:24:03,0,0,0,0,0,0,0,0
399501733805199_400330523722320,315919208830119_399501733805199,,Ehhh you forgot to mention how it makes Government Owned  Salmon Farm  Richer ....,2017-12-20 14:54:23,0,0,0,0,0,0,0,0
399501733805199_401609650261074,315919208830119_399501733805199,,MRP.,2017-12-24 03:33:04,0,0,0,0,0,0,0,0
399590210463018_399603310461708,315919208830119_399590210463018,,#SaveNL from #ManolisL must come 1st.,2017-12-18 14:14:44,0,0,0,0,0,0,0,0
399556503799722_399638250458214,315919208830119_399556503799722,,80 million??? why that's just a drop in the bucket for trudeau to give away. Oh wait this is for something good to be done. Sorry boys.,2017-12-18 16:42:31,0,0,0,0,0,0,0,0
399556503799722_399687563786616,315919208830119_399556503799722,,The Uber rich oil companies should be the ones fully funding this research,2017-12-18 21:21:56,1,1,0,0,0,0,0,0
399493713806001_399518160470223,315919208830119_399493713806001,,"So what companies are there left? Benson aquaculture, northern harvest, and the monopoly cooke's aquaculture...",2017-12-18 10:09:06,0,0,0,0,0,0,0,0
399493713806001_400060397082666,315919208830119_399493713806001,,This Kwakwa'wakw elder has just been arrested for peacefully holding a vigil at the Department of Fisheries and Oceans in Saanich on Vancouver Island. Her community does not have any salmon in their freezers because of the impact of the fish feedlots that our governments have permitted. Is this reconciliation? https://www.facebook.com/GETTHEFISHFARMSOUT/photos/a.1934540976820341.1073741829.1934122563528849/1982401142034324/?type=3&theater,2017-12-19 21:37:24,0,0,0,0,0,0,0,0
395383050883734_397488150673224,315919208830119_395383050883734,,"It’d be great to see our nation take a strong, official stand against domestic and international Bottom-Trawling and other destructive and wasteful “fishing” practices",2017-12-16 19:29:35,2,2,0,0,0,0,0,0
395383050883734_399673737121332,315919208830119_395383050883734,,If life in the Oceans goes. So will we.....,2017-12-18 20:09:22,0,0,0,0,0,0,0,0
395326597556046_395339894221383,315919208830119_395326597556046,,"As an Inuits point of view, this is one of the reasons as to why our year round ice disappeared quickly. There are to many ice breakers breaking it up and chipping away, that’s my thoughts and I’m sure some of the other Inuit will agree if you thin’ about it.",2017-12-15 14:31:33,1,1,0,0,0,0,0,0
391847521237287_391853801236659,315919208830119_391847521237287,,"It should not be an offence to not have your license with you. I paid for it, there for I possess it. You should be able to look that up and confirm my identity with my government issued identification. If the technology isn’t there for that in 2017 that is not my problem",2017-12-13 18:11:50,20,20,0,0,0,0,0,0
391847521237287_392825814472791,315919208830119_391847521237287,391847521237287_391853801236659,Its definitely our responsibility to have our licences in our possession while conducting that activity which a licence is required.  Technology to check whether u have a licence or not is not always readily available in the field.   .,2017-12-14 16:13:29,2,2,0,0,0,0,0,0
391847521237287_392826117806094,315919208830119_391847521237287,391847521237287_391853801236659,Hollis Jr Yetman while I understand that if me and my son decided to pull over on the side of the road because we had the rods on us should I tell him we can’t fish because my/our licenses are home ? And if I decide to fish anyway I deserve a ticket ?,2017-12-14 16:15:17,0,0,0,0,0,0,0,0
391847521237287_392843507804355,315919208830119_391847521237287,391847521237287_391853801236659,Yes you do deserve a ticket.,2017-12-14 17:43:04,4,4,0,0,0,0,0,0
391847521237287_392873037801402,315919208830119_391847521237287,391847521237287_391853801236659,Mike if you get pulled over without a drivers license is that ok?,2017-12-14 20:29:04,0,0,0,0,0,0,0,0
391847521237287_392877257800980,315919208830119_391847521237287,391847521237287_391853801236659,Doug Thorpe as long as I have one and can produce it in 24 hours I don’t believe I will get a ticket. Additionally I believe they can look that information up if they need to. So yes I guess it is ok ? I don’t know,2017-12-14 20:35:48,0,0,0,0,0,0,0,0
391847521237287_392878084467564,315919208830119_391847521237287,391847521237287_391853801236659,Anyway I almost always have my license on me so this isn’t an issue for me but I think the concept lacks a lot of common sense and that was point I was trying to make.,2017-12-14 20:40:47,0,0,0,0,0,0,0,0
391847521237287_391854974569875,315919208830119_391847521237287,,".... if I have a striped bass at home, in my freezer. Is it not “in my possession” ? I believe it is according to the current regulations. But if my license is at home in my freezer it is not ?",2017-12-13 18:17:49,5,5,0,0,0,0,0,0
391847521237287_391856154569757,315919208830119_391847521237287,,How about fining and suspending the licenses the boats from eastern passage and sambro who are illegally fishing in a closed area with untagged lobster traps?  Dfo was given the names of the skippers and boats.,2017-12-13 18:25:42,1,1,0,0,0,0,0,0
391847521237287_391866831235356,315919208830119_391847521237287,,"In plain words the DFO is broke as far as enforcement beyond what they can afford now. The 25% Harper cut from the DFO needs to be reinstated with an extra 10%. 
Nice to see Ottawa care about the fishery isn’t it?",2017-12-13 19:19:03,2,2,0,0,0,0,0,0
391847521237287_391881841233855,315919208830119_391847521237287,,So they nit pic the small stuff and are hand cuffed while there’s a full blown illegal summer lobster fishery going on.,2017-12-13 20:29:39,3,3,0,0,0,0,0,0
391847521237287_391882541233785,315919208830119_391847521237287,,Doesn’t matter. There’s not nearly enough officers to provide proper enforcement,2017-12-13 20:32:01,4,4,0,0,0,0,0,0
391847521237287_391887567899949,315919208830119_391847521237287,,"Dfo has only made it more difficult for individuals to get personal fishing licenses,and now you want to ticket them if they don’t have one,I think your looking in the wrong direction for revenue",2017-12-13 20:59:56,3,3,0,0,0,0,0,0
391847521237287_391941931227846,315919208830119_391847521237287,,"Point is streamlining small stuff so it doesn't take time away from major issues.  I think this is a great idea Fisheries and Oceans Canada, how long do I have to comment?",2017-12-14 01:26:22,2,2,0,0,0,0,0,0
391847521237287_392074724547900,315919208830119_391847521237287,391847521237287_391941931227846,"Happy to hear you like it, Doug. The consultation deadline is January 31, 2018.",2017-12-14 09:11:03,0,0,0,0,0,0,0,0
391847521237287_392829444472428,315919208830119_391847521237287,391847521237287_391941931227846,What do you and dfo consider small stuff?,2017-12-14 16:33:28,0,0,0,0,0,0,0,0
391847521237287_392829591139080,315919208830119_391847521237287,391847521237287_391941931227846,Kenny read the proposal.  Everything you need to know is there,2017-12-14 16:34:38,0,0,0,0,0,0,0,0
391847521237287_394714950950544,315919208830119_391847521237287,391847521237287_391941931227846,"For examples of minor offences that would be ticketed, please see: http://dfo-mpo.gc.ca/fm-gp/peches-fisheries/comm/ticketing-contraventions/presentation-eng.htm [[SHARE]]",2017-12-15 09:34:28,0,0,0,0,0,0,0,0
391847521237287_391974014557971,315919208830119_391847521237287,,Canadian citizen shouldn’t need a lisence at all to fish,2017-12-14 04:02:15,1,1,0,0,0,0,0,0
391847521237287_392811831140856,315919208830119_391847521237287,,Another waste of money just because you get a ticket doesn’t mean it won’t end up in court anyway !!!spend the money going towards this on poachers not someone who forgot there licence at home,2017-12-14 15:04:11,4,4,0,0,0,0,0,0
391847521237287_392887104466662,315919208830119_391847521237287,,What’s wrong with the way it always was,2017-12-14 21:23:44,0,0,0,0,0,0,0,0
391847521237287_392892447799461,315919208830119_391847521237287,,You need to tag your licence with springs and lings and hali,2017-12-14 21:46:04,0,0,0,0,0,0,0,0
391847521237287_392912987797407,315919208830119_391847521237287,,long overdue.  less expensive to both the alleged offender and the taxpayer.,2017-12-14 23:14:26,3,3,0,0,0,0,0,0
391847521237287_392927267795979,315919208830119_391847521237287,,"Short of officers? Well then, it's all the more important to keep people buying the appropriate licenses. If they know there will be not be anyone around many will shrug their shoulders and save a few pennies. While on such a subject, why not get things rolling to eliminate the crap coming from Atlantic salmon pens. The diseases they are spreading now threaten the Pacific salmon. Is that going to get done, or will you let the Norwegian kill ours,  like they  did heir own?",2017-12-15 00:33:15,0,0,0,0,0,0,0,0
391847521237287_393127884442584,315919208830119_391847521237287,,Tickets for minor offendes will give officers more time to work on the more serious offences,2017-12-15 04:23:11,1,1,0,0,0,0,0,0
391847521237287_395307674224605,315919208830119_391847521237287,,"Even when DFO is phoned and given details WITH boat numbers
License plates of vehicles packed with over quota or out of season fish they do Nothing!!!

Crickets is all you hear!!!'",2017-12-15 12:37:41,1,1,0,0,0,0,0,0
391847521237287_395363954218977,315919208830119_391847521237287,,"So, we need a fishing licence to fish for food, because we do eat the fish, but if you have an Indian status card, you don’t need a licence to catch as many fish as you want and then you can also sell the fish 🎣",2017-12-15 16:07:32,1,1,0,0,0,0,0,0
391847521237287_395409550881084,315919208830119_391847521237287,,Or fishing with halibut gear in rockfish conservation zones???,2017-12-15 19:13:32,0,0,0,0,0,0,0,0
