status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
1203325126385126_1715797138471253,"Not a light traveller?

Did you know? There is no standard rule among airlines about the number of pieces, size or weight of baggage. 

These amounts are set by each airline, so it is best to check what your airline's rules are in advance. 

If any of your carry-on or checked baggage exceeds the amounts specified by your carrier, you may be required to pay excess baggage charges.

Visit our Fly Smart page to find out more about how to prepare for your travels > http://ow.ly/X7GN307iUcj",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1715797138471253/?type=3,2018-01-02 14:00:15,1,0,0,0,1,0,0,0,0,0
1203325126385126_1714132515304382,Happy New Year to all! We look forward to continuing our work in ensuring a smooth and efficient national transportation system,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1714132515304382/?type=3,2018-01-01 00:05:12,1,0,0,0,1,0,0,0,0,0
1203325126385126_1712503108800656,#VacationWoes – Airline lost your baggage? Find out more here > http://ow.ly/LhW0300khbn,Facilitation process,video,http://ow.ly/LhW0300khbn,2017-12-30 15:00:32,0,0,0,0,0,0,0,0,0,0
1203325126385126_1711263975591236,"#TravelTips > Call Ahead

From carrying sports equipment and musical instruments, to dietary restrictions, medical conditions and disability-related needs, most carriers require from 48 to 72 hours notice to accommodate special requests.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1711263975591236/?type=3,2017-12-29 10:00:15,2,1,0,2,0,0,0,0,0,0
1203325126385126_1710505415667092,"It is a carrier's responsibility to provide a temporary replacement for a lost or damaged mobility aid, until the traveller's own aid becomes available.  To find out how to provide mobility assistance, visit: http://ow.ly/zoK8307veIF","Accessibility for All, Module 6: Mobility Assistance",video,http://ow.ly/zoK8307veIF,2017-12-28 14:00:19,1,1,0,1,0,0,0,0,0,0
1203325126385126_1709498662434434,Read about our 113 years at the heart of transportation > http://ow.ly/IsZ530dbqS1,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1709498662434434/?type=3,2017-12-27 12:00:51,3,2,0,2,1,0,0,0,0,0
1203325126385126_1705323126185321,Seasons Greetings to all!,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1705323126185321/?type=3,2017-12-23 08:00:39,5,0,0,4,1,0,0,0,0,0
1203325126385126_1704396469611320,"#TravelTips > Know Your Carrier's Limits

Each carrier sets out its own limits for carry-on and checked baggage. Carriers also set time limits for reporting and filing complaints about lost, damaged or delayed baggage. Check your carrier's tariff for its baggage rules and allowances.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit #TravelTips > Know Your Carrier's Limits

Each carrier sets out its own limits for carry-on and checked baggage. Carriers also set time limits for reporting and filing complaints about lost, damaged or delayed baggage. Check your carrier's tariff for its baggage rules and allowances.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1704396469611320/?type=3,2017-12-22 10:01:15,0,0,0,0,0,0,0,0,0,0
1203325126385126_1703594289691538,"As a transportation service provider, there are certain steps you can take to improve communication depending on the nature of a travellers disability. Watch our third training video on communication: http://ow.ly/ijlo307vdKM","Accessibility for all, module 3: Communication best practices",video,http://ow.ly/ijlo307vdKM,2017-12-21 14:00:42,1,2,0,1,0,0,0,0,0,0
1203325126385126_1703487509702216,"CN and CP exceed their Maximum Grain Revenue Entitlements for Crop Year 2016-2017

The Canadian Transportation Agency (CTA) ruled that revenues of the Canadian National Railway Company (CN) and the Canadian Pacific Railway Company (CP) have exceeded their Maximum grain revenue entitlements for crop year 2016-2017.

- CN’s grain revenue of $808,213,784 was $5,773,741 above its entitlement of $802,440,043.
- CP's grain revenue of $725,457,448 was $1,078, 947 above its entitlement of $724,378,501.

CN and CP now have 30 days to pay the amount by which they exceeded their 2016-2017 revenue entitlements, in addition to a five percent penalty of $288,687 for CN and $53,947 for CP. Regulations stipulate that such payments must be made to the Western Grains Research Foundation, a farmer-financed and directed organization set up to fund research that benefits Prairie farmers.
In the 2016-2017 crop year, 43,196,615 tonnes of Western grain were moved—6.9 percent more than the volume moved during the previous crop year. The average length of haul of 953 miles was two miles, or 0.2 percent, higher than the previous crop year.

http://ow.ly/xWfM30hm73P",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1703487509702216/?type=3,2017-12-21 11:30:35,1,0,0,1,0,0,0,0,0,0
1203325126385126_1703320986385535,"It's the first day of winter! Before you fly, check out our #FlySmart tips! > http://ow.ly/Mywt301ri1d",Fly Smart: From point A to point B and home again | Canadian Transportation Agency,link,http://ow.ly/Mywt301ri1d,2017-12-21 08:00:27,0,0,0,0,0,0,0,0,0,0
1203325126385126_1702569463127354,"Did you know? Our definition of a disability is a health-related problem that limits someone's ability to travel or causes difficulties while travelling. This includes temporary conditions like a broken leg. 

For more information about accessibility complaints visit > http://ow.ly/kds130drbZa",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1702569463127354/?type=3,2017-12-20 12:00:44,0,0,0,0,0,0,0,0,0,0
1203325126385126_1701427683241532,Flight cancelled? Baggage lost? @CTA_gc may be able to help. Learn more > http://ow.ly/LhW0300khbn,Facilitation process,video,http://ow.ly/LhW0300khbn,2017-12-19 08:01:32,0,0,0,0,0,0,0,0,0,0
1203325126385126_1700555499995417,"What is the complete coasting trade licence application process, and what roles do other government departments and agencies play in it?

To get a visual idea of the process, see our Guidelines at http://ow.ly/Qc0K30aF0EF.",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1700555499995417/?type=3,2017-12-18 10:00:41,1,0,0,0,1,0,0,0,0,0
1203325126385126_1699794076738226,Dissatisfied with your air travel experience? Contact us here > http://ow.ly/sqN7304E9qb  #FlightProblems,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1699794076738226/?type=3,2017-12-17 14:00:14,1,0,1,1,0,0,0,0,0,0
1203325126385126_1698726170178350,Be sure you're aware of your airline's baggage policies > http://ow.ly/qOzo306W0wA #BeforeYouFly,"Baggage limits, fees and liability",video,http://ow.ly/qOzo306W0wA,2017-12-16 12:01:01,0,0,0,0,0,0,0,0,0,0
1203325126385126_1654987901218844,Handy tools for your trip > http://ow.ly/X7GN307iUcj,Handy tools for your trip,video,https://www.facebook.com/CanadianTransportationAgency/videos/1654987901218844/,2017-12-15 12:00:01,0,2,0,0,0,0,0,0,0,0
1203325126385126_1697513943632906,"#TravelTips > Know the fare rules for your ticket

Note or print the fare rules before purchasing and carry them with you when you travel – they can defend you if a dispute arises between you and the air carrier's agent.

#FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1697513943632906/?type=3,2017-12-15 10:01:13,0,1,0,0,0,0,0,0,0,0
1203325126385126_1696627993721501,"As a transportation service provider, you should be able to recognize the diverse needs of travellers with disabilities. The first step is to ask howyou can help.  For more information, watch our first training video: http://ow.ly/Mf8A307vcVX","Accessibility for all, module 1: Introduction and sensitivities",video,http://ow.ly/Mf8A307vcVX,2017-12-14 14:00:30,0,0,0,0,0,0,0,0,0,0
1203325126385126_1695598813824419,"Railways played a dramatic role in the creation of Canada.

The Grand Trunk Railway, completed between Toronto and Montréal in 1856, linked Canada West with Canada East (now Ontario and Québec), and helped to lay the groundwork for Confederation.

Want to know more? Read At the Heart of Transportation: A Moving History >
http://ow.ly/IsZ530dbqS1",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1695598813824419/?type=3,2017-12-13 12:00:36,0,0,0,0,0,0,0,0,0,0
1203325126385126_1694429427274691,"Check-ins, delays, cancellations, bumped from your flight? What you need to know here > http://ow.ly/f95m30fiXb5 #TravelTuesday",,status,,2017-12-12 08:01:05,1,0,0,1,0,0,0,0,0,0
1203325126385126_1693832030667764,CTA webinar on air services price advertisement rules > http://ow.ly/Veee307vfhW,CTA webinar on air services price advertisement rules,video,http://ow.ly/Veee307vfhW,2017-12-11 16:00:53,0,0,0,0,0,0,0,0,0,0
1203325126385126_1693573254026975,"Our role is to determine if a suitable Canadian ship is available to perform the activity for which a coasting trade licence is being requested.
The applicant's role is to provide a clear and complete justification as to why a foreign ship must be imported to perform the proposed activity (if that's the case).

The type of information required in this justification depends on the activity proposed.

More information is available in section 2.3 of our Guidelines at http://ow.ly/hRdD30aDDqn.",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1693573254026975/?type=3,2017-12-11 10:01:02,1,0,0,1,0,0,0,0,0,0
1203325126385126_1691703587547275,#FlySmart this winter – helpful tips here > http://ow.ly/X7GN307iUcj,Fly Smart: From point A to point B and home again | Canadian Transportation Agency,link,http://ow.ly/X7GN307iUcj,2017-12-09 12:00:31,0,0,0,0,0,0,0,0,0,0
1203325126385126_1690570514327249,"#TravelTips > Check in Early

When available, check in on-line up to 24 hours in advance of your flight. Arrive at the airport early to check in, drop off your baggage, get through the security screening process and be available for boarding at the gate on time.

#FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1690570514327249/?type=3,2017-12-08 10:00:40,0,0,0,0,0,0,0,0,0,0
1203325126385126_1689731261077841,"We offer three options to resolve your complaint, ranging from informal methods of facilitation and mediation, to a formal adjudication process. Here is a brief explanation of each of the three options for resolving your complaint: http://ow.ly/pOYl301KUii",Options to resolve your accessible transportation complaint with the Canadian Transportation Agency,link,http://ow.ly/pOYl301KUii,2017-12-07 14:00:49,0,0,0,0,0,0,0,0,0,0
1203325126385126_1688557331195234,"The Canadian Transportation Agency's story began 113 years ago.

Its first incarnation – the Board of Railway Commissioners – was established on a snowy day in February 1904 in Ottawa.

As Canada has evolved, our responsibilities and services evolved with it. 
Want to know more? Read At the Heart of Transportation: A Moving History >  http://ow.ly/IsZ530dbqS1",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1688557331195234/?type=3,2017-12-06 12:01:28,0,0,0,0,0,0,0,0,0,0
1203325126385126_1687653161285651,"Transportation providers are expected to provide disability related services when requested at least 48 hours prior to departure.  Find out what types of services your company should provide, visit: http://ow.ly/FiBu307vdA6","Accessibility for all, module 2: Services to be offered to persons with disabilities",video,http://ow.ly/FiBu307vdA6,2017-12-05 14:00:55,0,0,0,0,0,0,0,0,0,0
1203325126385126_1686511644733136,"Interested in knowing how we determine the ""suitability"" of a foreign ship to perform a proposed marine activity?

Three steps: 
1. We look at its technical and operational characteristics.
2. We look at the commercial and economic implications of using the foreign ship versus the offered Canadian ship.
3. We need you to convince us that a foreign ship is ""suitable"" from a commercial point of view.

For more information, see section 3.4.2 of our Guidelines at http://ow.ly/k3Xp30aF1t8.",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1686511644733136/?type=3,2017-12-04 12:00:47,1,0,0,0,1,0,0,0,0,0
1203325126385126_1685684891482478,Creating #accessible websites for transportation-related information? Check out our resource tool here > http://ow.ly/4fpN307iV0u #a11y,Web Accessibility - A Resource Tool for Transportation-Related Websites | Canadian Transportation Agency,link,http://ow.ly/4fpN307iV0u,2017-12-03 16:00:25,0,0,0,0,0,0,0,0,0,0
1203325126385126_1685535021497465,We monitor websites of transportation providers to make sure they're accessible for persons with disabilities http://ow.ly/u5Jm304SuHa #a11y,Compliance Report: Website Accessibility | Canadian Transportation Agency,link,http://ow.ly/u5Jm304SuHa,2017-12-03 13:00:13,1,0,0,1,0,0,0,0,0,0
1203325126385126_1685393354844965,Today is International Day of Persons With Disabilities. Meet our partners in achieving accessible transportation > http://ow.ly/3jo630fZXEQ,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1685393354844965/?type=3,2017-12-03 10:00:17,0,0,0,0,0,0,0,0,0,0
1203325126385126_1683294558388178,"#TravelTips > Understand Your Rights and Responsibilities

The tariff is the contract of carriage between you and your air carrier – it covers your rights and obligations as a passenger and your carrier's rights and its responsibilities to you. Find it at the carrier's business offices in Canada and on their websites when used for selling air transportation. 

#FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1683294558388178/?type=3,2017-12-01 10:01:12,0,0,0,0,0,0,0,0,0,0
1203325126385126_1682235108494123,"When guiding or assisting a traveller who is blind or partially sighted, there are several steps you can take to faciliate their travels and communication.  Learn more; watch our fourth training video: http://ow.ly/4oEn307veco","Accessibility for all, module 4: Assisting a passenger who is blind or partially sighted",video,http://ow.ly/4oEn307veco,2017-11-30 10:00:24,0,0,0,0,0,0,0,0,0,0
1203325126385126_1681286981922269,"Last year, the enforcement officers fined air carriers over $115,000 for various infringements of the regulations. 

For more on our enforcement activities, see http://ow.ly/DOiz30fiQnD",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1681286981922269/?type=3,2017-11-29 12:01:42,0,8,0,0,0,0,0,0,0,0
1203325126385126_1680410955343205,#RailFacts Interswitching is the transfer of traffic between two railway companies at a regulated rate http://ow.ly/V9iw30dr5DZ,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1680410955343205/?type=3,2017-11-28 15:01:13,1,0,0,1,0,0,0,0,0,0
1203325126385126_1678959202155047,"Is the ""higher cost"" of operating an offered Canadian ship considered sufficient evidence that it is not economically suitable? Not exactly.

 
If applicants raise the ""economic suitability"" argument, they are required to produce clear evidence of this fact, and offerors must then reply by producing clear evidence to the contrary. 

This is part of the pleadings process. More information on this process is available in Part 3 of our Guidelines at http://ow.ly/k3Xp30aF1t8.",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1678959202155047/?type=3,2017-11-27 12:00:47,0,0,0,0,0,0,0,0,0,0
1203325126385126_1677939885590312,"Boxing is not one of them...

But we have four other ways to resolve disputes related to federal transportation.

- Mediation
- Facilitation
- Arbitration
- Adjudication

To find out more, visit http://ow.ly/pdi130dcwFz",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1677939885590312/?type=3,2017-11-26 12:00:29,0,1,0,0,0,0,0,0,0,0
1203325126385126_1675866029131031,"#TravelTips > Need Help with a Problem?

Should you not be satisfied with your air carrier's response to your written complaint, check our website to find out more about how we can help.

  #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1675866029131031/?type=3,2017-11-24 10:00:50,1,4,0,1,0,0,0,0,0,0
1203325126385126_1675212432529724,"What happens when an airline loses your bags?  The answer to this question depends on the airline you're flying with.  For more information, visit: http://ow.ly/qOzo306W0wA","Baggage limits, fees and liability",video,http://ow.ly/qOzo306W0wA,2017-11-23 17:50:04,1,3,5,1,0,0,0,0,0,0
1203325126385126_1673978072653160,"Our Code of Values and Ethics 

These values guide us in our professional duties:

- Respect for democracy
- Respect for people
- Integrity
- Stewardship
- Excellence

For more information about our Code of Values and Ethics, see http://ow.ly/TWPR30b1c6T",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1673978072653160/?type=3,2017-11-22 12:01:27,0,1,0,0,0,0,0,0,0,0
1203325126385126_1673167589400875,We participate in the economic regulation of railway companies in multiple ways >  http://ow.ly/GQkI30dr81k #grain #CdnAg,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1673167589400875/?type=3,2017-11-21 15:01:06,0,0,0,0,0,0,0,0,0,0
1203325126385126_1672448592806108,"Transparent communications are an important part of the coasting trade pleadings process.

For this process to run smoothly, all parties must copy each other on all actions taken every step of the way, and this must also be done within the set time limits.

More details regarding our pleadings process are available in Part 3 of our Guidelines at http://ow.ly/k3Xp30aF1t8",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1672448592806108/?type=3,2017-11-20 22:00:19,0,0,0,0,0,0,0,0,0,0
1203325126385126_1668812723169695,"#TravelTips > Don't Miss Your Flight

When available, pre-select your seat in advance of departure. Confirm your return flight at least 72 hours in advance. Monitor your points of contact for carrier notifications of departure time changes and cancellations. Check your flight's status at least 24 hours before departure and leaving for the airport.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit #TravelTips > Don't Miss Your Flight

When available, pre-select your seat in advance of departure. Confirm your return flight at least 72 hours in advance. Monitor your points of contact for carrier notifications of departure time changes and cancellations. Check your flight's status at least 24 hours before departure and leaving for the airport.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1668812723169695/?type=3,2017-11-17 10:00:27,0,0,0,0,0,0,0,0,0,0
1203325126385126_1666806720036962,"Every year, enforcement officers conduct more than 130 inspections of facilities and air carriers. Enforcement actions have declined as air carriers and terminal operators become more aware of regulatory changes. 

For more information about the scope and limits to our enforcement activities, see http://ow.ly/Hoxj30fiQ71",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1666806720036962/?type=3,2017-11-15 12:00:20,1,8,0,0,0,0,0,0,1,0
1203325126385126_1665976356786665,Complaint about rail noise and vibration? Find out more > http://ow.ly/59cR30glh14 #canmuni,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1665976356786665/?type=3,2017-11-14 15:45:09,0,0,0,0,0,0,0,0,0,0
1203325126385126_1665802150137419,"We work with carriers and terminal operators to ensure that accessible travel measures are put into action and maintained within the federal transportation network.

We have made a set of videos called ""Accessibility for All"". These videos are educational tools to help transportation personnel in providing accessible services to persons with disabilities. 

There are six videos that range in topics from recognizing needs to providing replacement mobility aids to travellers  > http://ow.ly/Mf8A307vcVX 

#a11y  #Accessibility","Accessibility for all, module 1: Introduction and sensitivities",video,http://ow.ly/Mf8A307vcVX,2017-11-14 12:15:18,0,0,0,0,0,0,0,0,0,0
1203325126385126_1648118258572475,What to do if you have issues with your airline? http://ow.ly/sqN7304E9qb,What to do if you have issues with your airline,video,https://www.facebook.com/CanadianTransportationAgency/videos/1648118258572475/,2017-11-14 12:00:00,1,1,0,0,0,0,1,0,0,0
1203325126385126_1664825886901712,"Wondering what steps are typically involved in a coasting trade pleadings process?

 
This process is made up of at least one application, and it may also include an offer, an answer, a reply, a submission by an interested person, and a reply to that submission.

More details regarding our pleadings process are available in Part 3 of our Guidelines at http://ow.ly/k3Xp30aF1t8",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1664825886901712/?type=3,2017-11-13 12:00:56,0,0,0,0,0,0,0,0,0,0
1203325126385126_1662802563770711,The CTA joins other Canadians in commemorating our fallen soldiers and their sacrifice > http://ow.ly/kBmN30gpQb9 #CanadaRemembers,,status,,2017-11-11 11:10:15,0,0,0,0,0,0,0,0,0,0
1203325126385126_1661671213883846,"#TravelTips > Have Insurance When You Travel

Include protection against baggage loss, delay, damage or theft, trip cancellation or interruption, personal injury or death, as well as sufficient medical coverage.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1661671213883846/?type=3,2017-11-10 10:01:36,0,1,0,0,0,0,0,0,0,0
1203325126385126_1660847367299564,"Transparent communications are an important part of the coasting trade pleadings process.

For this process to run smoothly, all parties must copy each other on all actions taken every step of the way, and this must also be done within the set time limits.

More details regarding our pleadings process are available in Part 3 of our Guidelines at http://ow.ly/k3Xp30aF1t8",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1660847367299564/?type=3,2017-11-09 13:00:23,1,3,1,0,1,0,0,0,0,0
1203325126385126_1659981010719533,"You can hang up your gloves. We have other ways to resolve disputes.

As a tribunal, we can resolve disputes by making decisions like a court. But we have other dispute resolution tools at our disposal including facilitation and mediation.

For many disputes, we can bring people together through an informal resolution process to resolve an issue easily and to the satisfaction of the parties.

To find out more, visit http://ow.ly/pdi130dcwFz",Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1659981010719533/?type=3,2017-11-08 16:00:21,2,1,0,1,0,0,0,0,1,0
1203325126385126_1659066094144358,Railways played a dramatic role in the creation of Canada > It's National Railway Day! http://ow.ly/Nby830gpONo #NRD2017,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1659066094144358/?type=3,2017-11-07 19:00:11,0,0,0,0,0,0,0,0,0,0
1203325126385126_1658922590825375,Learn more about the Agency's rail #arbitration services > http://ow.ly/NBxF30dr4vE  #WestCdnAg #CdnAg,Arbitration: Rail arbitration | Canadian Transportation Agency,link,http://ow.ly/NBxF30dr4vE,2017-11-07 15:01:00,0,0,0,0,0,0,0,0,0,0
1203325126385126_1648120098572291,"Check-ins, delays, cancellations, bumped from your flight? What you need to know here > http://ow.ly/obLA3061bK0 #TravelTuesday",Sometimes flights don't go as planned,video,https://www.facebook.com/CanadianTransportationAgency/videos/1648120098572291/,2017-11-07 12:00:00,1,0,0,0,0,0,0,0,1,0
1203325126385126_1654946171223017,What to do if your travel does not go according to plan,What to do when your travel arrangements don't go as planned,video,https://www.facebook.com/CanadianTransportationAgency/videos/1654946171223017/,2017-11-07 12:00:00,2,3,0,1,0,0,0,0,1,0
1203325126385126_1658700170847617,DYK? Railways move more goods across this vast land than any other mode of transport. Happy National Railway Day! #NRD2017,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1658700170847617/?type=3,2017-11-07 10:30:12,0,0,0,0,0,0,0,0,0,0
