Unnamed: 0,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
10,123326971154939_964241180396843,Photos from GovCan - North's post,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/964240610396900/?type=3,2017-12-20 13:00:01,10,0,8,10,0,0,0,0,0,0,"Construction of the Canadian High Arctic Research Station (CHARS) in Cambridge Bay, Nunavut! This station is being built by Canadians to serve the world, and engage Northerners in cutting-edge science and technology.","['#ArcticScience', '#ArcticTogether']",['http://ow.ly/s1Dg30hlHW3'],Construction Canadian High Arctic Research Station CHARS Cambridge Bay Nunavut station built Canadians serve world engage Northerners cutting edge science technology,"['Construction', 'Canadian', 'High', 'Arctic', 'Research', 'Station', 'CHARS', 'Cambridge', 'Bay', 'Nunavut', 'station', 'built', 'Canadians', 'serve', 'world', 'engage', 'Northerners', 'cutting', 'edge', 'science', 'technology']","[u'construct', u'canadian', u'high', u'arctic', u'research', u'station', u'char', u'cambridg', u'bay', u'nunavut', u'station', u'built', u'canadian', u'serv', u'world', u'engag', u'northern', u'cut', u'edg', u'scienc', u'technolog']"
11,123326971154939_964266113727683,,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/964265513727743/?type=3,2017-12-20 12:13:42,75,6,51,74,1,0,0,0,0,0,"Check out job opportunities in areas such as land administration, communications, environmental regulation and more! ᖃᐅᔨᒋᐊᑭᒃ ᐃᖅᑲᓇᐃᔮᔅᓴᐃᑦ ᒪᑐᐃᖓᔪᑦ ᓄᓇᒧᑦ ᐊᐅᓚᑦᑎᔨᐅᓂᕐᒧᑦ, ᑐᓴᖅᑎᑦᑎᒌᖕᓂᕐᒧᑦ, ᐊᕙᑎᓕᕆᓂᕐᒧᑦ ᐊᑐᐊᒐᓂᒃ ᐊᒻᒪᓗ ᐊᒥᓱᑦ ᐃᓚᒋᔭᐅᔪᑦ! Naunaiyaqlugit havakhat pilaqnit hunani tahapkuatut nunaliginiqmun aulatyutit, tuhaumatyutit, avatiliqutit aulatyutai ilavaliilu!",[],['http://ow.ly/IM6h30hlQGw'],Check job opportunities areas land administration communications environmental regulation Naunaiyaqlugit havakhat pilaqnit hunani tahapkuatut nunaliginiqmun aulatyutit tuhaumatyutit avatiliqutit aulatyutai ilavaliilu,"['Check', 'job', 'opportunities', 'areas', 'land', 'administration', 'communications', 'environmental', 'regulation', 'Naunaiyaqlugit', 'havakhat', 'pilaqnit', 'hunani', 'tahapkuatut', 'nunaliginiqmun', 'aulatyutit', 'tuhaumatyutit', 'avatiliqutit', 'aulatyutai', 'ilavaliilu']","[u'check', u'job', u'opportun', u'area', u'land', u'administr', u'communic', u'environment', u'regul', u'naunaiyaqlugit', u'havakhat', u'pilaqnit', u'hunani', u'tahapkuatut', u'nunaliginiqmun', u'aulatyutit', u'tuhaumatyutit', u'avatiliqutit', u'aulatyutai', u'ilavaliilu']"
12,123326971154939_963782723776022,Green Humour,photo,https://www.facebook.com/GreenHumour/photos/a.303668696394964.63673.303335063094994/1517853818309773/?type=3,2017-12-19 11:15:03,19,0,1,19,0,0,0,0,0,0,All about Rudolph and his family!,[],[],Rudolph family,"['Rudolph', 'family']","[u'rudolph', u'famili']"
13,123326971154939_963381883816106,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/963381883816106/?type=3,2017-12-18 13:25:05,5,0,1,5,0,0,0,0,0,0,"The Arctic fox, or “tiriganiaq” in Inuktitut, can be found roaming across the northern tip of Ellesmere Island in the Qikiqtaaluk region of Nunavut. Learn more about 🦊 here:",['#ArcticAnimals'],['http://ow.ly/M8Nx30hiGnK'],Arctic fox Inuktitut found roaming across northern tip Ellesmere Island Qikiqtaaluk region Nunavut Learn,"['Arctic', 'fox', 'Inuktitut', 'found', 'roaming', 'across', 'northern', 'tip', 'Ellesmere', 'Island', 'Qikiqtaaluk', 'region', 'Nunavut', 'Learn']","[u'arctic', u'fox', u'inuktitut', u'found', u'roam', u'across', u'northern', u'tip', u'ellesmer', u'island', u'qikiqtaaluk', u'region', u'nunavut', u'learn']"
14,123326971154939_962893790531582,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/962893790531582/?type=3,2017-12-17 12:00:20,5,0,2,5,0,0,0,0,0,0,"The dancing bear is one of the most well-known subjects in Inuit art ─ and the most challenging to carve. The entire stone has to be balanced on one leg without tipping over, but still look graceful as if it is in movement. One of the most renowned carvers of dancing bears is Nuna Parr. Check out some of his work:",[],['http://ow.ly/cA6L30hfVgH'],dancing bear one well known subjects Inuit art challenging carve entire stone balanced one leg without tipping still look graceful movement One renowned carvers dancing bears Nuna Parr Check work,"['dancing', 'bear', 'one', 'well', 'known', 'subjects', 'Inuit', 'art', 'challenging', 'carve', 'entire', 'stone', 'balanced', 'one', 'leg', 'without', 'tipping', 'still', 'look', 'graceful', 'movement', 'One', 'renowned', 'carvers', 'dancing', 'bears', 'Nuna', 'Parr', 'Check', 'work']","[u'danc', u'bear', u'one', u'well', u'known', u'subject', u'inuit', u'art', u'challeng', u'carv', u'entir', u'stone', u'balanc', u'one', u'leg', u'without', u'tip', u'still', u'look', u'grace', u'movement', u'one', u'renown', u'carver', u'danc', u'bear', u'nuna', u'parr', u'check', u'work']"
15,123326971154939_962355743918720,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/962355743918720/?type=3,2017-12-16 12:00:44,6,0,2,5,0,1,0,0,0,0,"Sirmilik National Park was named after the Inuktitut word for 'the place of glaciers.' It is located in the northern geographic area of Baffin Island, Nunavut. You can enjoy one of the most ecologically diverse areas in the Arctic, which also happens to be home to the largest snow geese colony in the world! Parks Canada",['#IndigenousLanguages'],['http://ow.ly/H75D30hfTxF'],Sirmilik National Park named Inuktitut word place glaciers located northern geographic area Baffin Island Nunavut enjoy one ecologically diverse areas Arctic also happens home largest snow geese colony world Parks Canada,"['Sirmilik', 'National', 'Park', 'named', 'Inuktitut', 'word', 'place', 'glaciers', 'located', 'northern', 'geographic', 'area', 'Baffin', 'Island', 'Nunavut', 'enjoy', 'one', 'ecologically', 'diverse', 'areas', 'Arctic', 'also', 'happens', 'home', 'largest', 'snow', 'geese', 'colony', 'world', 'Parks', 'Canada']","[u'sirmilik', u'nation', u'park', u'name', u'inuktitut', u'word', u'place', u'glacier', u'locat', u'northern', u'geograph', u'area', u'baffin', u'island', u'nunavut', u'enjoy', u'one', u'ecolog', u'divers', u'area', u'arctic', u'also', u'happen', u'home', u'largest', u'snow', u'gees', u'coloni', u'world', u'park', u'canada']"
16,123326971154939_961904470630514,,status,,2017-12-15 16:30:12,1,0,1,1,0,0,0,0,0,0,"This Northern Contaminants Program project is monitoring levels of mercury in the air in Alert, Nunavut, and in Little Fox Lake, Yukon, to inform national and international policy to reduce levels of pollutants in the North.",[],['http://ow.ly/x6Ld30hfKXR'],Northern Contaminants Program project monitoring levels mercury air Alert Nunavut Little Fox Lake Yukon inform national international policy reduce levels pollutants North,"['Northern', 'Contaminants', 'Program', 'project', 'monitoring', 'levels', 'mercury', 'air', 'Alert', 'Nunavut', 'Little', 'Fox', 'Lake', 'Yukon', 'inform', 'national', 'international', 'policy', 'reduce', 'levels', 'pollutants', 'North']","[u'northern', u'contamin', u'program', u'project', u'monitor', u'level', u'mercuri', u'air', u'alert', u'nunavut', u'littl', u'fox', u'lake', u'yukon', u'inform', u'nation', u'intern', u'polici', u'reduc', u'level', u'pollut', u'north']"
17,123326971154939_961903813963913,Canada's 150th Anniversary of Confederation,video,https://vimeo.com/64586456,2017-12-15 16:27:27,2,0,0,2,0,0,0,0,0,0,,[],[],nan,['nan'],[u'nan']
18,123326971154939_961855087302119,,status,,2017-12-15 14:10:12,1,0,0,1,0,0,0,0,0,0,Healthy Caribou means healthy Northerners. This Northern Contaminants Program project teams up with to monitor and address mercury levels in caribou.,['#Northerners'],['http://ow.ly/QYqo30hfKNA'],Healthy Caribou means healthy Northerners Northern Contaminants Program project teams monitor address mercury levels caribou,"['Healthy', 'Caribou', 'means', 'healthy', 'Northerners', 'Northern', 'Contaminants', 'Program', 'project', 'teams', 'monitor', 'address', 'mercury', 'levels', 'caribou']","[u'healthi', u'caribou', u'mean', u'healthi', u'northern', u'northern', u'contamin', u'program', u'project', u'team', u'monitor', u'address', u'mercuri', u'level', u'caribou']"
19,123326971154939_961742007313427,Polar Knowledge Canada,link,http://ow.ly/rKeN30hfqLq,2017-12-15 10:08:12,2,1,0,2,0,0,0,0,0,0,,[],[],nan,['nan'],[u'nan']
20,123326971154939_961680010652960,,status,,2017-12-15 08:47:22,8,0,12,8,0,0,0,0,0,0,The -2019 call for proposals is now open for the new Indigenous Community-Based Climate Monitoring program! Learn more Here's how to submit a funding proposal for your project:,[],"['http://ow.ly/4FyP30hfkZL', 'http://ow.ly/Noz730hfkWX']",2019 call proposals open new Indigenous Community Based Climate Monitoring program Learn submit funding proposal project,"['2019', 'call', 'proposals', 'open', 'new', 'Indigenous', 'Community', 'Based', 'Climate', 'Monitoring', 'program', 'Learn', 'submit', 'funding', 'proposal', 'project']","[u'2019', u'call', u'propos', u'open', u'new', u'indigen', u'communiti', u'base', u'climat', u'monitor', u'program', u'learn', u'submit', u'fund', u'propos', u'project']"
21,123326971154939_961163570704604,,status,,2017-12-14 13:05:08,3,0,0,3,0,0,0,0,0,0,The Governement of Canada and Northern REACHE program are working closely with Kluane First Nation to build a wind farm. One of many projects to reduce reliance on diesel in northern communities!,[],['http://ow.ly/FaIB30he0ge'],Governement Canada Northern REACHE program working closely Kluane First Nation build wind farm One many projects reduce reliance diesel northern communities,"['Governement', 'Canada', 'Northern', 'REACHE', 'program', 'working', 'closely', 'Kluane', 'First', 'Nation', 'build', 'wind', 'farm', 'One', 'many', 'projects', 'reduce', 'reliance', 'diesel', 'northern', 'communities']","[u'govern', u'canada', u'northern', u'reach', u'program', u'work', u'close', u'kluan', u'first', u'nation', u'build', u'wind', u'farm', u'one', u'mani', u'project', u'reduc', u'relianc', u'diesel', u'northern', u'communiti']"
22,123326971154939_961141207373507,,status,,2017-12-14 11:50:11,3,0,0,3,0,0,0,0,0,0,"The Government of Canada is working with Teslin, Yukon, residents through the Northern REACHE program to install a biomass heating system and reduce reliance on fossil fuels. Over years, it is estimated that using sustainable forest biomass technology will save over $3 million in heating costs and reduce carbon dioxide emissions by almost ,000 tonnes! C",[],['http://ow.ly/9H2230hdZ7'],Government Canada working Teslin Yukon residents Northern REACHE program install biomass heating system reduce reliance fossil fuels years estimated using sustainable forest biomass technology save million heating costs reduce carbon dioxide emissions almost 000 tonnes,"['Government', 'Canada', 'working', 'Teslin', 'Yukon', 'residents', 'Northern', 'REACHE', 'program', 'install', 'biomass', 'heating', 'system', 'reduce', 'reliance', 'fossil', 'fuels', 'years', 'estimated', 'using', 'sustainable', 'forest', 'biomass', 'technology', 'save', 'million', 'heating', 'costs', 'reduce', 'carbon', 'dioxide', 'emissions', 'almost', '000', 'tonnes']","[u'govern', u'canada', u'work', u'teslin', u'yukon', u'resid', u'northern', u'reach', u'program', u'instal', u'biomass', u'heat', u'system', u'reduc', u'relianc', u'fossil', u'fuel', u'year', u'estim', u'use', u'sustain', u'forest', u'biomass', u'technolog', u'save', u'million', u'heat', u'cost', u'reduc', u'carbon', u'dioxid', u'emiss', u'almost', u'000', u'tonn']"
23,123326971154939_961125314041763,Comprehensive Arctic Infrastructure,video,https://www.facebook.com/GovCanNorth/videos/961125314041763/,2017-12-14 11:14:00,4,0,6,4,0,0,0,0,0,0,Arctic infrastructure should allow Arctic communities to thrive. What are the key infrastructure priorities for your region?,['#ArcticTogether'],['http://ow.ly/IgdN30he5QR'],Arctic infrastructure allow Arctic communities thrive key infrastructure priorities region,"['Arctic', 'infrastructure', 'allow', 'Arctic', 'communities', 'thrive', 'key', 'infrastructure', 'priorities', 'region']","[u'arctic', u'infrastructur', u'allow', u'arctic', u'communiti', u'thrive', u'key', u'infrastructur', u'prioriti', u'region']"
24,123326971154939_960688047418823,Photos from GovCan - North's post,photo,https://www.facebook.com/GovCanNorth/photos/a.849638218523807.1073741826.123326971154939/960687947418833/?type=3,2017-12-13 13:55:58,20,0,11,18,2,0,0,0,0,0,"Nunavut, Canada’s youngest territory, is now featured on the Centennial Flame on Parliament Hill!",[],['http://ow.ly/muGB30h9r4Y'],Nunavut youngest territory featured Centennial Flame Parliament Hill,"['Nunavut', 'youngest', 'territory', 'featured', 'Centennial', 'Flame', 'Parliament', 'Hill']","[u'nunavut', u'youngest', u'territori', u'featur', u'centenni', u'flame', u'parliament', u'hill']"
25,123326971154939_960646504089644,CBC Nunavut,video,https://www.facebook.com/CBCnunavut/videos/1176031392531457/,2017-12-13 12:15:44,8,0,0,8,0,0,0,0,0,0,,[],[],nan,['nan'],[u'nan']
26,123326971154939_959143554239939,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/959143554239939/?type=3,2017-12-10 11:00:17,7,0,0,7,0,0,0,0,0,0,"""Vuntut"" is a Gwichin word meaning ""among the lakes."" Eerience the culture of the Vuntut Gwitchin people, whose millennia-old territory spans over the entire Vuntut National Park in Yukon.",['#IndigenousLanguages'],['http://ow.ly/HM2h30h6JM7'],Vuntut Gwichin word meaning among lakes Eerience culture Vuntut Gwitchin people whose millennia old territory spans entire Vuntut National Park Yukon,"['Vuntut', 'Gwichin', 'word', 'meaning', 'among', 'lakes', 'Eerience', 'culture', 'Vuntut', 'Gwitchin', 'people', 'whose', 'millennia', 'old', 'territory', 'spans', 'entire', 'Vuntut', 'National', 'Park', 'Yukon']","[u'vuntut', u'gwichin', u'word', u'mean', u'among', u'lake', u'eerienc', u'cultur', u'vuntut', u'gwitchin', u'peopl', u'whose', u'millennia', u'old', u'territori', u'span', u'entir', u'vuntut', u'nation', u'park', u'yukon']"
27,123326971154939_958715710949390,Environment and Natural Resources in Canada,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156796458809045/?type=3,2017-12-09 17:30:04,2,0,0,2,0,0,0,0,0,0,,[],[],nan,['nan'],[u'nan']
28,123326971154939_958162154338079,Eureka! Canada,photo,https://www.facebook.com/EurekaCanadaEnglish/photos/a.139081162811118.33255.126081027444465/1703216739730878/?type=3,2017-12-08 14:27:42,1,0,0,1,0,0,0,0,0,0,,[],[],nan,['nan'],[u'nan']
29,123326971154939_957706351050326,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/957706351050326/?type=3,2017-12-07 16:00:45,3,2,0,3,0,0,0,0,0,0,"Beluga whales live in the Gulf of St. Lawrence (Quebec) and the Arctic waters of Canada, Greenland and Russia. Known as the ""white whale"" in English, belugas are better known as ""qilalgaq"" in Inuktitut, Invuialuktan and Inuinactun dialects and “siqsuaq” in the Inupiat dialect. Learn more:","['#ArcticAnimals', '#Indigenouslanguages']",['http://ow.ly/khXJ30h5bLB'],Beluga whales live Gulf St Lawrence Quebec Arctic waters Canada Greenland Russia Known white whale English belugas better known qilalgaq Inuktitut Invuialuktan Inuinactun dialects Inupiat dialect Learn,"['Beluga', 'whales', 'live', 'Gulf', 'St', 'Lawrence', 'Quebec', 'Arctic', 'waters', 'Canada', 'Greenland', 'Russia', 'Known', 'white', 'whale', 'English', 'belugas', 'better', 'known', 'qilalgaq', 'Inuktitut', 'Invuialuktan', 'Inuinactun', 'dialects', 'Inupiat', 'dialect', 'Learn']","[u'beluga', u'whale', u'live', u'gulf', 'st', u'lawrenc', u'quebec', u'arctic', u'water', u'canada', u'greenland', u'russia', u'known', u'white', u'whale', u'english', u'beluga', u'better', u'known', u'qilalgaq', u'inuktitut', u'invuialuktan', u'inuinactun', u'dialect', u'inupiat', u'dialect', u'learn']"
30,123326971154939_957158301105131,,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/957158214438473/?type=3,2017-12-06 13:49:21,5,1,8,5,0,0,0,0,0,0,"Interested in the future of Arctic policy? Share your views on a new approach for a stronger, sustainable Arctic future. ᐃᓱᒪᔅᓴᖅᓯᐅᕈᑎᖃᖅᐱᑦ ᓯᕗᓂᔅᓴᒧᑦ ᐅᑭᐅᖅᑕᖅᑑᑉ ᐊᑐᐊᒐᖏᓐᓂᒃ? ᑐᓴᖅᑎᑦᑎᔪᓐᓇᖅᑐᑎᑦ ᐃᓱᒪᒋᔭᕐᓂᑦ ᓄᑖᓄᑦ ᐃᓱᒪᒃᓴᖅᓯᐅᕈᑎᓂᒃ ᓴᙱᔪᒧᑦ, ᐊᑲᐅᓈᖅᑐᒧᑦ ᐅᑭᐅᖅᑕᖅᑑᑉ ᓯᕗᓂᐊᓄᑦ. c",['#ArcticTogether'],"['http://ow.ly/yPIb30h3CwT', 'http://ow.ly/7fb730h3Cy']",Interested future Arctic policy Share views new approach stronger sustainable Arctic future,"['Interested', 'future', 'Arctic', 'policy', 'Share', 'views', 'new', 'approach', 'stronger', 'sustainable', 'Arctic', 'future']","[u'interest', u'futur', u'arctic', u'polici', u'share', u'view', u'new', u'approach', u'stronger', u'sustain', u'arctic', u'futur']"
31,123326971154939_956553361165625,CBC Indigenous,link,http://www.cbc.ca/news/canada/north/female-hunting-guide-nunavut-1.4406201,2017-12-05 10:31:44,15,0,0,14,0,1,0,0,0,0,,[],[],nan,['nan'],[u'nan']
32,123326971154939_956169724537322,GovCan - Indigenous Peoples,link,http://ow.ly/GvVh100SoVw,2017-12-04 18:22:05,3,0,0,3,0,0,0,0,0,0,,[],[],nan,['nan'],[u'nan']
33,123326971154939_956144377873190,2018-2019 Call for Proposals for the Northern Contaminants Program - Canada.ca,link,http://ow.ly/egkX30h0CZf,2017-12-04 16:43:07,4,0,10,4,0,0,0,0,0,0,"The Northern Contaminants Program's -2019 call for proposals is now open! The Government of Canada is committed to supporting governments, Northerners and scientists to better understand contaminant levels in traditionally harvested food that are important to the diet of Northern and Indigenous people. Learn more:",[],['http://ow.ly/egkX30h0CZf'],Northern Contaminants Program 2019 call proposals open Government Canada committed supporting governments Northerners scientists better understand contaminant levels traditionally harvested food important diet Northern Indigenous people Learn,"['Northern', 'Contaminants', 'Program', '2019', 'call', 'proposals', 'open', 'Government', 'Canada', 'committed', 'supporting', 'governments', 'Northerners', 'scientists', 'better', 'understand', 'contaminant', 'levels', 'traditionally', 'harvested', 'food', 'important', 'diet', 'Northern', 'Indigenous', 'people', 'Learn']","[u'northern', u'contamin', u'program', u'2019', u'call', u'propos', u'open', u'govern', u'canada', u'commit', u'support', u'govern', u'northern', u'scientist', u'better', u'understand', u'contamin', u'level', u'tradit', u'harvest', u'food', u'import', u'diet', u'northern', u'indigen', u'peopl', u'learn']"
34,123326971154939_956144231206538,2018-2019 Call for Proposals for the Northern Contaminants Program - Canada.ca,link,http://ow.ly/egkX30h0CZf,2017-12-04 16:42:18,0,0,0,0,0,0,0,0,0,0,"The Northern Contaminants Program's -2019 call for proposals is now open! The Government of Canada is committed to supporting governments, Northerners and scientists to better understand contaminant levels in traditionally harvested food that are important to the diet of Northern and Indigenous people. Learn more:",[],['http://ow.ly/egkX30h0CZf'],Northern Contaminants Program 2019 call proposals open Government Canada committed supporting governments Northerners scientists better understand contaminant levels traditionally harvested food important diet Northern Indigenous people Learn,"['Northern', 'Contaminants', 'Program', '2019', 'call', 'proposals', 'open', 'Government', 'Canada', 'committed', 'supporting', 'governments', 'Northerners', 'scientists', 'better', 'understand', 'contaminant', 'levels', 'traditionally', 'harvested', 'food', 'important', 'diet', 'Northern', 'Indigenous', 'people', 'Learn']","[u'northern', u'contamin', u'program', u'2019', u'call', u'propos', u'open', u'govern', u'canada', u'commit', u'support', u'govern', u'northern', u'scientist', u'better', u'understand', u'contamin', u'level', u'tradit', u'harvest', u'food', u'import', u'diet', u'northern', u'indigen', u'peopl', u'learn']"
