Unnamed: 0,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
10,315919208830119_401052816983424,Finfish,video,https://www.facebook.com/FisheriesOceansCanada/videos/401052816983424/,2017-12-22 13:05:00,9,0,2,7,2,0,0,0,0,0,Check out the toys that we get excited about! Learn about the tools we use to help keep fish populations healthy,[],['http://ow.ly/eDE530hoIq6'],Check toys get excited Learn tools use help keep fish populations healthy,"['Check', 'toys', 'get', 'excited', 'Learn', 'tools', 'use', 'help', 'keep', 'fish', 'populations', 'healthy']","[u'check', u'toy', u'get', u'excit', u'learn', u'tool', u'use', u'help', u'keep', u'fish', u'popul', u'healthi']"
11,315919208830119_403229653432407,,video,https://www.facebook.com/FisheriesOceansCanada/videos/403226360099403/,2017-12-28 12:55:40,50,0,27,46,4,0,0,0,0,0,New marine refuges off the coast of Nunavut will help protect habitats and important food sources to narwhals who use these areas,[],['http://ow.ly/4DJ730htfNt'],New marine refuges coast Nunavut help protect habitats important food sources narwhals use areas,"['New', 'marine', 'refuges', 'coast', 'Nunavut', 'help', 'protect', 'habitats', 'important', 'food', 'sources', 'narwhals', 'use', 'areas']","[u'new', u'marin', u'refug', u'coast', u'nunavut', u'help', u'protect', u'habitat', u'import', u'food', u'sourc', u'narwhal', u'use', u'area']"
12,315919208830119_400730020349037,,photo,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/400729963682376/?type=3,2017-12-21 15:50:01,116,2,115,99,15,2,0,0,0,0,"We’re proud to announce the establishment of new marine refuges off the coasts of Nunavut and Newfoundland and Labrador. These sites will provide protection to bottom-dwelling species such as corals, sponges, and Atlantic cod, and habitats important for spawning, breeding, and feeding for many aquatic species",[],['ow.ly/SzMg100TzFZ'],proud announce establishment new marine refuges coasts Nunavut Newfoundland Labrador sites provide protection bottom dwelling species corals sponges Atlantic cod habitats important spawning breeding feeding many aquatic species,"['proud', 'announce', 'establishment', 'new', 'marine', 'refuges', 'coasts', 'Nunavut', 'Newfoundland', 'Labrador', 'sites', 'provide', 'protection', 'bottom', 'dwelling', 'species', 'corals', 'sponges', 'Atlantic', 'cod', 'habitats', 'important', 'spawning', 'breeding', 'feeding', 'many', 'aquatic', 'species']","[u'proud', u'announc', u'establish', u'new', u'marin', u'refug', u'coast', u'nunavut', u'newfoundland', u'labrador', u'site', u'provid', u'protect', u'bottom', u'dwell', u'speci', u'coral', u'spong', u'atlant', u'cod', u'habitat', u'import', u'spawn', u'breed', u'feed', u'mani', u'aquat', u'speci']"
13,315919208830119_399512630470776,Science Words of the Week,video,https://www.facebook.com/FisheriesOceansCanada/videos/399512630470776/,2017-12-21 13:15:00,46,4,19,41,5,0,0,0,0,0,"When you have some time this holiday season, take a break and learn some new science words. They’re brought to you courtesy of some of our science staff in Newfoundland and Labrador.",[],[],time holiday season take break learn new science words brought courtesy science staff Newfoundland Labrador,"['time', 'holiday', 'season', 'take', 'break', 'learn', 'new', 'science', 'words', 'brought', 'courtesy', 'science', 'staff', 'Newfoundland', 'Labrador']","[u'time', u'holiday', u'season', u'take', u'break', u'learn', u'new', u'scienc', u'word', u'brought', u'courtesi', u'scienc', u'staff', u'newfoundland', u'labrador']"
14,315919208830119_399503583805014,,photo,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/399503507138355/?type=3,2017-12-21 09:45:00,18,0,2,18,0,0,0,0,0,0,"We’re everywhere! In , Fishery Officers in Central and Arctic Canada increased the time they spent patrolling Marine Protected Areas (MPA) by %. Using vessels, patrol planes, and helicopters, our officers travelled nearly ,000 km in a -day span to ensure compliance in the Anguniaqvia niqiqyuam and Tarium Niryutait MPAs, as well as other areas of water. Learn more about a career as a fishery officer.",[],['http://ow.ly/X4hq30hin3i'],everywhere Fishery Officers Central Arctic Canada increased time spent patrolling Marine Protected Areas MPA Using vessels patrol planes helicopters officers travelled nearly 000 km day span ensure compliance Anguniaqvia niqiqyuam Tarium Niryutait MPAs well areas water Learn career fishery officer,"['everywhere', 'Fishery', 'Officers', 'Central', 'Arctic', 'Canada', 'increased', 'time', 'spent', 'patrolling', 'Marine', 'Protected', 'Areas', 'MPA', 'Using', 'vessels', 'patrol', 'planes', 'helicopters', 'officers', 'travelled', 'nearly', '000', 'km', 'day', 'span', 'ensure', 'compliance', 'Anguniaqvia', 'niqiqyuam', 'Tarium', 'Niryutait', 'MPAs', 'well', 'areas', 'water', 'Learn', 'career', 'fishery', 'officer']","[u'everywher', u'fisheri', u'offic', u'central', u'arctic', u'canada', u'increas', u'time', u'spent', u'patrol', u'marin', u'protect', u'area', u'mpa', u'use', u'vessel', u'patrol', u'plane', u'helicopt', u'offic', u'travel', u'near', u'000', 'km', u'day', u'span', u'ensur', u'complianc', u'anguniaqvia', u'niqiqyuam', u'tarium', u'niryutait', u'mpas', u'well', u'area', u'water', u'learn', u'career', u'fisheri', u'offic']"
15,315919208830119_400338167054889,Hecate Strait Glass Sponge Reefs,video,https://www.facebook.com/FisheriesOceansCanada/videos/400338167054889/,2017-12-20 16:00:00,82,0,28,74,7,1,0,0,0,0,Parks Canada announced today that Hecate Strait and Queen Charlotte Sound Glass Sponge Reefs Marine Protected Area has been nominated to be considered for inclusion to UNESCO’s World Heritage List! These glass sponges are globally unique to Canada’s West Coast and were once thought to be extinct worldwide. Learn more about these delicate and ancient species:,[],['http://ow.ly/JyAs30hm7oM'],Parks Canada announced today Hecate Strait Queen Charlotte Sound Glass Sponge Reefs Marine Protected Area nominated considered inclusion World Heritage List glass sponges globally unique West Coast thought extinct worldwide Learn delicate ancient species,"['Parks', 'Canada', 'announced', 'today', 'Hecate', 'Strait', 'Queen', 'Charlotte', 'Sound', 'Glass', 'Sponge', 'Reefs', 'Marine', 'Protected', 'Area', 'nominated', 'considered', 'inclusion', 'World', 'Heritage', 'List', 'glass', 'sponges', 'globally', 'unique', 'West', 'Coast', 'thought', 'extinct', 'worldwide', 'Learn', 'delicate', 'ancient', 'species']","[u'park', u'canada', u'announc', u'today', u'hecat', u'strait', u'queen', u'charlott', u'sound', u'glass', u'spong', u'reef', u'marin', u'protect', u'area', u'nomin', u'consid', u'inclus', u'world', u'heritag', u'list', u'glass', u'spong', u'global', u'uniqu', u'west', u'coast', u'thought', u'extinct', u'worldwid', u'learn', u'delic', u'ancient', u'speci']"
16,315919208830119_400291993726173,Environment and Natural Resources in Canada,video,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156815682679045/,2017-12-20 12:22:16,19,0,2,16,0,3,0,0,0,0,,[],[],nan,['nan'],[u'nan']
17,315919208830119_400260560395983,Wavetanks,video,https://www.facebook.com/FisheriesOceansCanada/videos/400260560395983/,2017-12-20 11:06:00,36,2,4,36,0,0,0,0,0,0,Check out the wave tank we use to study how oil behaves in various ocean conditions. This research helps us better prevent and respond to oil spills.,[],['http://ow.ly/is4Y30hlIjN'],Check wave tank use study oil behaves various ocean conditions research helps us better prevent respond oil spills,"['Check', 'wave', 'tank', 'use', 'study', 'oil', 'behaves', 'various', 'ocean', 'conditions', 'research', 'helps', 'us', 'better', 'prevent', 'respond', 'oil', 'spills']","[u'check', u'wave', u'tank', u'use', u'studi', u'oil', u'behav', u'various', u'ocean', u'condit', u'research', u'help', 'us', u'better', u'prevent', u'respond', u'oil', u'spill']"
18,315919208830119_399501733805199,Photos from Fisheries and Oceans Canada's post,photo,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/399501567138549/?type=3,2017-12-20 09:45:00,20,6,1,19,1,0,0,0,0,0,"Have you ever wondered where the salmon in British Columbia’s hatcheries come from? First, we capture adult salmon to collect their milt and eggs, which are mixed together to fertilize and then placed in an aquarium to incubate. Once the eggs have hatched, the young salmon are fed in rearing ponds until they’re ready to be released into local streams. These practices allow our hatcheries to follow the natural life cycle of salmon while they work to improve low salmon stocks. Learn more about the Pacific salmon life-cycle here:",[],['http://ow.ly/wR1k30himnz'],ever wondered salmon British hatcheries come First capture adult salmon collect milt eggs mixed together fertilize placed aquarium incubate eggs hatched young salmon fed rearing ponds ready released local streams practices allow hatcheries follow natural life cycle salmon work improve low salmon stocks Learn Pacific salmon life cycle,"['ever', 'wondered', 'salmon', 'British', 'hatcheries', 'come', 'First', 'capture', 'adult', 'salmon', 'collect', 'milt', 'eggs', 'mixed', 'together', 'fertilize', 'placed', 'aquarium', 'incubate', 'eggs', 'hatched', 'young', 'salmon', 'fed', 'rearing', 'ponds', 'ready', 'released', 'local', 'streams', 'practices', 'allow', 'hatcheries', 'follow', 'natural', 'life', 'cycle', 'salmon', 'work', 'improve', 'low', 'salmon', 'stocks', 'Learn', 'Pacific', 'salmon', 'life', 'cycle']","[u'ever', u'wonder', u'salmon', u'british', u'hatcheri', u'come', u'first', u'captur', u'adult', u'salmon', u'collect', u'milt', u'egg', u'mix', u'togeth', u'fertil', u'place', u'aquarium', u'incub', u'egg', u'hatch', u'young', u'salmon', u'fed', u'rear', u'pond', u'readi', u'releas', u'local', u'stream', u'practic', u'allow', u'hatcheri', u'follow', u'natur', u'life', u'cycl', u'salmon', u'work', u'improv', u'low', u'salmon', u'stock', u'learn', u'pacif', u'salmon', u'life', u'cycl']"
19,315919208830119_399499403805432,,photo,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/399499357138770/?type=3,2017-12-19 09:39:00,16,0,0,15,1,0,0,0,0,0,"Misty Lake stickleback fish might not live in a winter wonderland, but they do have penguin-like mating habits: the males make nests and care for the young.",[],['http://ow.ly/gByL30hiluL'],Misty Lake stickleback fish might live winter wonderland penguin like mating habits males make nests care young,"['Misty', 'Lake', 'stickleback', 'fish', 'might', 'live', 'winter', 'wonderland', 'penguin', 'like', 'mating', 'habits', 'males', 'make', 'nests', 'care', 'young']","[u'misti', u'lake', u'stickleback', u'fish', u'might', u'live', u'winter', u'wonderland', u'penguin', u'like', u'mate', u'habit', u'male', u'make', u'nest', u'care', u'young']"
20,315919208830119_399590210463018,,photo,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/399590160463023/?type=3,2017-12-18 13:30:01,19,1,0,19,0,0,0,0,0,0,"From collaboration comes innovation! Dr. Kenneth Lee is leading a new program that will bring together eerts from Canada and around the world to improve our oil spill research, preparedness and response. 8",[],['http://ow.ly/30si30hiMp'],collaboration comes innovation Dr Kenneth Lee leading new program bring together eerts Canada around world improve oil spill research preparedness response,"['collaboration', 'comes', 'innovation', 'Dr', 'Kenneth', 'Lee', 'leading', 'new', 'program', 'bring', 'together', 'eerts', 'Canada', 'around', 'world', 'improve', 'oil', 'spill', 'research', 'preparedness', 'response']","[u'collabor', u'come', u'innov', 'dr', u'kenneth', u'lee', u'lead', u'new', u'program', u'bring', u'togeth', u'eert', u'canada', u'around', u'world', u'improv', u'oil', u'spill', u'research', u'prepared', u'respons']"
21,315919208830119_399556503799722,,photo,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/399556440466395/?type=3,2017-12-18 11:50:00,21,2,16,19,2,0,0,0,0,0,Our scientists are doing more research to better understand how oil behaves in water and to help protect our coasts.,[],['ow.ly/qi6r100TkqP'],scientists research better understand oil behaves water help protect coasts,"['scientists', 'research', 'better', 'understand', 'oil', 'behaves', 'water', 'help', 'protect', 'coasts']","[u'scientist', u'research', u'better', u'understand', u'oil', u'behav', u'water', u'help', u'protect', u'coast']"
22,315919208830119_399495387139167,Seal tagging,video,https://www.facebook.com/FisheriesOceansCanada/videos/399495387139167/,2017-12-18 10:45:01,13,0,0,13,0,0,0,0,0,0,This cutie is helping us learn more about seal behaviour and ocean conditions – thanks buddy! u,[],['http://ow.ly/bLOG30hiks'],cutie helping us learn seal behaviour ocean conditions thanks buddy,"['cutie', 'helping', 'us', 'learn', 'seal', 'behaviour', 'ocean', 'conditions', 'thanks', 'buddy']","[u'cuti', u'help', 'us', u'learn', u'seal', u'behaviour', u'ocean', u'condit', u'thank', u'buddi']"
23,315919208830119_399493713806001,,photo,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/399493677139338/?type=3,2017-12-18 09:45:00,27,3,30,25,2,0,0,0,0,0,"We’re proud to introduce a new program designed to help small and medium-sized businesses access clean technology that reduces environmental emissions—the Fisheries and Aquaculture Clean Technology Adoption Program. Clean technologies help us protect Canada’s natural environment by reducing the impact of day-to-day fishing and aquaculture activities. We’re providing up to $20 million over four years to help sectors access clean technologies that reduce their environmental impact through improved processes, products and services.",[],['http://ow.ly/ij8D30hiiQQ'],proud introduce new program designed help small medium sized businesses access clean technology reduces environmental Fisheries Aquaculture Clean Technology Adoption Program Clean technologies help us protect natural environment reducing impact day day fishing aquaculture activities providing 20 million four years help sectors access clean technologies reduce environmental impact improved processes products services,"['proud', 'introduce', 'new', 'program', 'designed', 'help', 'small', 'medium', 'sized', 'businesses', 'access', 'clean', 'technology', 'reduces', 'environmental', 'Fisheries', 'Aquaculture', 'Clean', 'Technology', 'Adoption', 'Program', 'Clean', 'technologies', 'help', 'us', 'protect', 'natural', 'environment', 'reducing', 'impact', 'day', 'day', 'fishing', 'aquaculture', 'activities', 'providing', '20', 'million', 'four', 'years', 'help', 'sectors', 'access', 'clean', 'technologies', 'reduce', 'environmental', 'impact', 'improved', 'processes', 'products', 'services']","[u'proud', u'introduc', u'new', u'program', u'design', u'help', u'small', u'medium', u'size', u'busi', u'access', u'clean', u'technolog', u'reduc', u'environment', u'fisheri', u'aquacultur', u'clean', u'technolog', u'adopt', u'program', u'clean', u'technolog', u'help', 'us', u'protect', u'natur', u'environ', u'reduc', u'impact', u'day', u'day', u'fish', u'aquacultur', u'activ', u'provid', '20', u'million', u'four', u'year', u'help', u'sector', u'access', u'clean', u'technolog', u'reduc', u'environment', u'impact', u'improv', u'process', u'product', u'servic']"
24,315919208830119_395383050883734,,photo,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/395382934217079/?type=3,2017-12-16 13:15:00,10,2,8,9,1,0,0,0,0,0,"Have your say on new/proposed orders protecting critical habitats off Southwestern Nova Scotia for the Northern Bottlenose Whale, and for parts of southern Ontario for the Lake Chubsucker. 9c9 D",[],"['http://ow.ly/12Ga30hg', 'http://ow.ly/7Avl30hga6']",say new proposed orders protecting critical habitats Southwestern Nova Scotia Northern Bottlenose Whale parts southern Ontario Lake Chubsucker 9c9,"['say', 'new', 'proposed', 'orders', 'protecting', 'critical', 'habitats', 'Southwestern', 'Nova', 'Scotia', 'Northern', 'Bottlenose', 'Whale', 'parts', 'southern', 'Ontario', 'Lake', 'Chubsucker', '9c9']","[u'say', u'new', u'propos', u'order', u'protect', u'critic', u'habitat', u'southwestern', u'nova', u'scotia', u'northern', u'bottlenos', u'whale', u'part', u'southern', u'ontario', u'lake', u'chubsuck', u'9c9']"
25,315919208830119_395326597556046,Eureka! Canada,photo,https://www.facebook.com/EurekaCanadaEnglish/photos/a.139081162811118.33255.126081027444465/1712011465518072/?type=3,2017-12-15 13:45:49,9,1,0,9,0,0,0,0,0,0,,[],[],nan,['nan'],[u'nan']
26,315919208830119_389819078106798,Chris Hemingway,video,https://www.facebook.com/FisheriesOceansCanada/videos/389819078106798/,2017-12-15 10:13:00,38,0,7,38,0,0,0,0,0,0,Science-based sovereignty. ‍ 🇨🇦 Our hydrography is helping define Canada’s maritime limits and boundaries,[],['http://ow.ly/a3Sf30h9xSK'],Science based sovereignty hydrography helping define maritime limits boundaries,"['Science', 'based', 'sovereignty', 'hydrography', 'helping', 'define', 'maritime', 'limits', 'boundaries']","[u'scienc', u'base', u'sovereignti', u'hydrographi', u'help', u'defin', u'maritim', u'limit', u'boundari']"
27,315919208830119_391847521237287,,photo,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/391846061237433/?type=3,2017-12-13 17:33:11,42,18,46,39,1,0,0,0,2,0,"We’re proposing to use tickets for minor fisheries violations, such as failure to carry or produce a license, instead of charging the offender and bringing the issue to court. Do you think ticketing is an appropriate enforcement tool for minor fisheries violations? Have your say now!",[],['http://ow.ly/n3J130hdbEx'],proposing use tickets minor fisheries violations failure carry produce license instead charging offender bringing issue court think ticketing appropriate enforcement tool minor fisheries violations say,"['proposing', 'use', 'tickets', 'minor', 'fisheries', 'violations', 'failure', 'carry', 'produce', 'license', 'instead', 'charging', 'offender', 'bringing', 'issue', 'court', 'think', 'ticketing', 'appropriate', 'enforcement', 'tool', 'minor', 'fisheries', 'violations', 'say']","[u'propos', u'use', u'ticket', u'minor', u'fisheri', u'violat', u'failur', u'carri', u'produc', u'licens', u'instead', u'charg', u'offend', u'bring', u'issu', u'court', u'think', u'ticket', u'appropri', u'enforc', u'tool', u'minor', u'fisheri', u'violat', u'say']"
28,315919208830119_391824361239603,,photo,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/391824331239606/?type=3,2017-12-13 15:55:00,80,6,58,75,4,0,1,0,0,0,"We’re taking steps to protect the habitat of eight aquatic species. Today, Minister LeBlanc announced the signing of Critical Habitat Orders to ensure the important habitats of aquatic species are protected against destruction. This includes protections for North Atlantic Right Whale habitat in the Grand Manan Basin (Bay of Fundy, New Brunswick) and the Roseway Basin (off Southwestern Nova Scotia), and for the St. Lawrence Estuary Beluga.",[],['http://ow.ly/9VwD30hd0xL'],taking steps protect habitat eight aquatic species Today Minister LeBlanc announced signing Critical Habitat Orders ensure important habitats aquatic species protected destruction includes protections North Atlantic Right Whale habitat Grand Manan Basin Bay Fundy New Brunswick Roseway Basin Southwestern Nova Scotia St Lawrence Estuary Beluga,"['taking', 'steps', 'protect', 'habitat', 'eight', 'aquatic', 'species', 'Today', 'Minister', 'LeBlanc', 'announced', 'signing', 'Critical', 'Habitat', 'Orders', 'ensure', 'important', 'habitats', 'aquatic', 'species', 'protected', 'destruction', 'includes', 'protections', 'North', 'Atlantic', 'Right', 'Whale', 'habitat', 'Grand', 'Manan', 'Basin', 'Bay', 'Fundy', 'New', 'Brunswick', 'Roseway', 'Basin', 'Southwestern', 'Nova', 'Scotia', 'St', 'Lawrence', 'Estuary', 'Beluga']","[u'take', u'step', u'protect', u'habitat', u'eight', u'aquat', u'speci', u'today', u'minist', u'leblanc', u'announc', u'sign', u'critic', u'habitat', u'order', u'ensur', u'import', u'habitat', u'aquat', u'speci', u'protect', u'destruct', u'includ', u'protect', u'north', u'atlant', u'right', u'whale', u'habitat', u'grand', u'manan', u'basin', u'bay', u'fundi', u'new', u'brunswick', u'roseway', u'basin', u'southwestern', u'nova', u'scotia', 'st', u'lawrenc', u'estuari', u'beluga']"
