post_id,owner,created_at,id,text_cleaned,hashtags,urls,text_filtered_comment,text_tokenized_comment,text_stemmed_comment,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type,text_original_comment,text_sentiment_original_scores,text_sentiment_original_scores_type,mediaid,video_url,owner_username,url,tagged_users,comments,typename,caption,likes,shortcode,date,caption_mentions,is_video,caption_hashtags,owner_id,text_filtered_post,text_tokenized_post,text_stemmed_post,text_original_post,category
2016-10-24_07-03-53,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1477332901,1.78E+16,we ️ owls too! They are a hoot! Lowl! (Puns intended ),[],[],owls hoot Lowl Puns intended,"['owls', 'hoot', 'Lowl', 'Puns', 'intended']","[u'owl', u'hoot', u'lowl', u'pun', u'intend']",owns foot Bowl Guns intended,0,0,Neutral,Neutral,@ryanlalonde we ❤️ owls too! They are a hoot! Lowl! (Puns intended 😉),0,Neutral,1.37E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/705349351502ad4a65f10ef3c0a8dcfb/5AEA37CA/t51.2885-15/e35/25015292_104158583707618_1708830851283812352_n.jpg,[],4,GraphImage,"""Monday got me like"" Burrowing Owl caught by one of our Infrared motion-sensor cameras. Our biologists use the cameras to take images in wildlife habitats across Canada.",66,BL8sYzEg_aX,2016-10-24T07:03:53,[],FALSE,[],3913900802,Monday got like Burrowing Owl caught one Infrared motion sensor cameras biologists use cameras take images wildlife habitats across Canada,"['Monday', 'got', 'like', 'Burrowing', 'Owl', 'caught', 'one', 'Infrared', 'motion', 'sensor', 'cameras', 'biologists', 'use', 'cameras', 'take', 'images', 'wildlife', 'habitats', 'across', 'Canada']","[u'monday', u'got', u'like', u'burrow', u'owl', u'caught', u'one', u'infrar', u'motion', u'sensor', u'camera', u'biologist', u'use', u'camera', u'take', u'imag', u'wildlif', u'habitat', u'across', u'canada']","""Monday got me like""  Burrowing Owl caught by one of our Infrared motion-sensor cameras. Our biologists use the cameras to take images in wildlife habitats across Canada.",Environmental
2016-10-24_07-03-53,"{""username"":""ryanlalonde"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20986838_495011414166396_1061706393628704768_a.jpg"",""id"":""427073""}",1477329532,1.79E+16,I love owls,[],[],love owls,"['love', 'owls']","[u'love', u'owl']",love owns,0.5,0.5,Positive,Positive,I love owls 😍,0.5,Positive,1.37E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/705349351502ad4a65f10ef3c0a8dcfb/5AEA37CA/t51.2885-15/e35/25015292_104158583707618_1708830851283812352_n.jpg,[],4,GraphImage,"""Monday got me like"" Burrowing Owl caught by one of our Infrared motion-sensor cameras. Our biologists use the cameras to take images in wildlife habitats across Canada.",66,BL8sYzEg_aX,2016-10-24T07:03:53,[],FALSE,[],3913900802,Monday got like Burrowing Owl caught one Infrared motion sensor cameras biologists use cameras take images wildlife habitats across Canada,"['Monday', 'got', 'like', 'Burrowing', 'Owl', 'caught', 'one', 'Infrared', 'motion', 'sensor', 'cameras', 'biologists', 'use', 'cameras', 'take', 'images', 'wildlife', 'habitats', 'across', 'Canada']","[u'monday', u'got', u'like', u'burrow', u'owl', u'caught', u'one', u'infrar', u'motion', u'sensor', u'camera', u'biologist', u'use', u'camera', u'take', u'imag', u'wildlif', u'habitat', u'across', u'canada']","""Monday got me like""  Burrowing Owl caught by one of our Infrared motion-sensor cameras. Our biologists use the cameras to take images in wildlife habitats across Canada.",Environmental
2016-10-24_07-03-53,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1477317859,1.79E+16,,"['#MondaysGotMeLike', '#MondayGotMeLike', '#MondayMotivation', '#MondayFeeling', '#IsItFridayYet', '#Owl', '#Owls', '#InstaOwls', '#InstaBirds', '#OwlsOfInstagram', '#PhotoOfTheDay', '#Reconyx', '#Wildlife', '#Canada']",[],,['nan'],[u'nan'],,0,0,Neutral,Neutral,#MondaysGotMeLike #MondayGotMeLike #MondayMotivation #MondayFeeling #IsItFridayYet #Owl #Owls #InstaOwls  #InstaBirds #OwlsOfInstagram #PhotoOfTheDay #Reconyx #Wildlife #Canada,0,Neutral,1.37E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/705349351502ad4a65f10ef3c0a8dcfb/5AEA37CA/t51.2885-15/e35/25015292_104158583707618_1708830851283812352_n.jpg,[],4,GraphImage,"""Monday got me like"" Burrowing Owl caught by one of our Infrared motion-sensor cameras. Our biologists use the cameras to take images in wildlife habitats across Canada.",66,BL8sYzEg_aX,2016-10-24T07:03:53,[],FALSE,[],3913900802,Monday got like Burrowing Owl caught one Infrared motion sensor cameras biologists use cameras take images wildlife habitats across Canada,"['Monday', 'got', 'like', 'Burrowing', 'Owl', 'caught', 'one', 'Infrared', 'motion', 'sensor', 'cameras', 'biologists', 'use', 'cameras', 'take', 'images', 'wildlife', 'habitats', 'across', 'Canada']","[u'monday', u'got', u'like', u'burrow', u'owl', u'caught', u'one', u'infrar', u'motion', u'sensor', u'camera', u'biologist', u'use', u'camera', u'take', u'imag', u'wildlif', u'habitat', u'across', u'canada']","""Monday got me like""  Burrowing Owl caught by one of our Infrared motion-sensor cameras. Our biologists use the cameras to take images in wildlife habitats across Canada.",Environmental
2016-10-25_08-00-33,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1478533060,1.79E+16,Keep up the good work! ️,[],[],Keep good work,"['Keep', 'good', 'work']","[u'keep', u'good', u'work']",Deep good work,0.7,0.35,Positive,Positive,@sunnygirl1952 Keep up the good work! 🙌🏽❤️,0.875,Positive,1.37E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0fb9f09cad8a060723f4a9c8c9c8722a/5AD9F026/t51.2885-15/e35/25009855_198183627421414_2566997421905149952_n.jpg,[],9,GraphImage,"Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in , bird banding in the Arctic. years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",50,BL_XquGAbGF,2016-10-25T08:00:33,[],FALSE,[],3913900802,Meet Lynne Barbara women part first female Canadian Wildlife Service research team back 1975 bird banding Arctic 41 years later Barbara continues work CWS month find Manitoulin Island counting Sandhill Cranes,"['Meet', 'Lynne', 'Barbara', 'women', 'part', 'first', 'female', 'Canadian', 'Wildlife', 'Service', 'research', 'team', 'back', '1975', 'bird', 'banding', 'Arctic', '41', 'years', 'later', 'Barbara', 'continues', 'work', 'CWS', 'month', 'find', 'Manitoulin', 'Island', 'counting', 'Sandhill', 'Cranes']","[u'meet', u'lynn', u'barbara', u'women', u'part', u'first', u'femal', u'canadian', u'wildlif', u'servic', u'research', u'team', u'back', u'1975', u'bird', u'band', u'arctic', '41', u'year', u'later', u'barbara', u'continu', u'work', u'cws', u'month', u'find', u'manitoulin', u'island', u'count', u'sandhil', u'crane']","Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in 1975, bird banding in the Arctic. 41 years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",Environmental
2016-10-25_08-00-33,"{""username"":""sunnygirl1952"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14733547_1691174404530079_2939419782807552000_a.jpg"",""id"":""4120202799""}",1478394506,1.79E+16,that's me! On Melville Island in . We were . Now I am and,"['#birdbanding', '#brant', '#geese', '#banding', '#canadageese', '#lovingit']",[],Melville Island,"['Melville', 'Island']","[u'melvill', u'island']",Neville Island,0,0,Neutral,Neutral,@canenvironment that's me!  On Melville Island in 1975. We were #birdbanding #brant #geese. Now I am #banding #canadageese and #lovingit ❤,0,Neutral,1.37E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0fb9f09cad8a060723f4a9c8c9c8722a/5AD9F026/t51.2885-15/e35/25009855_198183627421414_2566997421905149952_n.jpg,[],9,GraphImage,"Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in , bird banding in the Arctic. years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",50,BL_XquGAbGF,2016-10-25T08:00:33,[],FALSE,[],3913900802,Meet Lynne Barbara women part first female Canadian Wildlife Service research team back 1975 bird banding Arctic 41 years later Barbara continues work CWS month find Manitoulin Island counting Sandhill Cranes,"['Meet', 'Lynne', 'Barbara', 'women', 'part', 'first', 'female', 'Canadian', 'Wildlife', 'Service', 'research', 'team', 'back', '1975', 'bird', 'banding', 'Arctic', '41', 'years', 'later', 'Barbara', 'continues', 'work', 'CWS', 'month', 'find', 'Manitoulin', 'Island', 'counting', 'Sandhill', 'Cranes']","[u'meet', u'lynn', u'barbara', u'women', u'part', u'first', u'femal', u'canadian', u'wildlif', u'servic', u'research', u'team', u'back', u'1975', u'bird', u'band', u'arctic', '41', u'year', u'later', u'barbara', u'continu', u'work', u'cws', u'month', u'find', u'manitoulin', u'island', u'count', u'sandhil', u'crane']","Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in 1975, bird banding in the Arctic. 41 years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",Environmental
2016-10-25_08-00-33,"{""username"":""juliehkennedy"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13649396_1059497470802769_1846254561_a.jpg"",""id"":""52980496""}",1477514793,1.79E+16,Proud of my sister Barbara yrs of service and still going strong!,[],[],Proud sister Barbara yrs service still going strong,"['Proud', 'sister', 'Barbara', 'yrs', 'service', 'still', 'going', 'strong']","[u'proud', u'sister', u'barbara', u'yrs', u'servic', u'still', u'go', u'strong']",Proud sister Barbara yes service still going strong,0.616666667,0.616666667,Positive,Positive,Proud of my sister Barbara👏👏 41 yrs of service and still going strong!,0.670833333,Positive,1.37E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0fb9f09cad8a060723f4a9c8c9c8722a/5AD9F026/t51.2885-15/e35/25009855_198183627421414_2566997421905149952_n.jpg,[],9,GraphImage,"Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in , bird banding in the Arctic. years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",50,BL_XquGAbGF,2016-10-25T08:00:33,[],FALSE,[],3913900802,Meet Lynne Barbara women part first female Canadian Wildlife Service research team back 1975 bird banding Arctic 41 years later Barbara continues work CWS month find Manitoulin Island counting Sandhill Cranes,"['Meet', 'Lynne', 'Barbara', 'women', 'part', 'first', 'female', 'Canadian', 'Wildlife', 'Service', 'research', 'team', 'back', '1975', 'bird', 'banding', 'Arctic', '41', 'years', 'later', 'Barbara', 'continues', 'work', 'CWS', 'month', 'find', 'Manitoulin', 'Island', 'counting', 'Sandhill', 'Cranes']","[u'meet', u'lynn', u'barbara', u'women', u'part', u'first', u'femal', u'canadian', u'wildlif', u'servic', u'research', u'team', u'back', u'1975', u'bird', u'band', u'arctic', '41', u'year', u'later', u'barbara', u'continu', u'work', u'cws', u'month', u'find', u'manitoulin', u'island', u'count', u'sandhil', u'crane']","Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in 1975, bird banding in the Arctic. 41 years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",Environmental
2016-10-25_08-00-33,"{""username"":""thatgirlmeags"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26157035_383572105420192_715266841110380544_n.jpg"",""id"":""2113949714""}",1477492801,1.79E+16,,[],[],,['nan'],[u'nan'],,0,0,Neutral,Neutral,@canenvironment @redcanoe1 👌😉,0,Neutral,1.37E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0fb9f09cad8a060723f4a9c8c9c8722a/5AD9F026/t51.2885-15/e35/25009855_198183627421414_2566997421905149952_n.jpg,[],9,GraphImage,"Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in , bird banding in the Arctic. years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",50,BL_XquGAbGF,2016-10-25T08:00:33,[],FALSE,[],3913900802,Meet Lynne Barbara women part first female Canadian Wildlife Service research team back 1975 bird banding Arctic 41 years later Barbara continues work CWS month find Manitoulin Island counting Sandhill Cranes,"['Meet', 'Lynne', 'Barbara', 'women', 'part', 'first', 'female', 'Canadian', 'Wildlife', 'Service', 'research', 'team', 'back', '1975', 'bird', 'banding', 'Arctic', '41', 'years', 'later', 'Barbara', 'continues', 'work', 'CWS', 'month', 'find', 'Manitoulin', 'Island', 'counting', 'Sandhill', 'Cranes']","[u'meet', u'lynn', u'barbara', u'women', u'part', u'first', u'femal', u'canadian', u'wildlif', u'servic', u'research', u'team', u'back', u'1975', u'bird', u'band', u'arctic', '41', u'year', u'later', u'barbara', u'continu', u'work', u'cws', u'month', u'find', u'manitoulin', u'island', u'count', u'sandhil', u'crane']","Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in 1975, bird banding in the Arctic. 41 years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",Environmental
2016-10-25_08-00-33,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1477492468,1.79E+16,shout out to Barbara and her dedication!,[],[],shout Barbara dedication,"['shout', 'Barbara', 'dedication']","[u'shout', u'barbara', u'dedic']",shout Barbara education,0,0,Neutral,Neutral,@redcanoe1 @eveish87 shout out to Barbara and her dedication!,0,Neutral,1.37E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0fb9f09cad8a060723f4a9c8c9c8722a/5AD9F026/t51.2885-15/e35/25009855_198183627421414_2566997421905149952_n.jpg,[],9,GraphImage,"Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in , bird banding in the Arctic. years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",50,BL_XquGAbGF,2016-10-25T08:00:33,[],FALSE,[],3913900802,Meet Lynne Barbara women part first female Canadian Wildlife Service research team back 1975 bird banding Arctic 41 years later Barbara continues work CWS month find Manitoulin Island counting Sandhill Cranes,"['Meet', 'Lynne', 'Barbara', 'women', 'part', 'first', 'female', 'Canadian', 'Wildlife', 'Service', 'research', 'team', 'back', '1975', 'bird', 'banding', 'Arctic', '41', 'years', 'later', 'Barbara', 'continues', 'work', 'CWS', 'month', 'find', 'Manitoulin', 'Island', 'counting', 'Sandhill', 'Cranes']","[u'meet', u'lynn', u'barbara', u'women', u'part', u'first', u'femal', u'canadian', u'wildlif', u'servic', u'research', u'team', u'back', u'1975', u'bird', u'band', u'arctic', '41', u'year', u'later', u'barbara', u'continu', u'work', u'cws', u'month', u'find', u'manitoulin', u'island', u'count', u'sandhil', u'crane']","Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in 1975, bird banding in the Arctic. 41 years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",Environmental
2016-10-25_08-00-33,"{""username"":""redcanoe1"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12716996_1014773015276864_1749792811_a.jpg"",""id"":""3012816250""}",1477451126,1.79E+16,"Barbara, aka Mom, is still going strong after years and loves her bird work at CWS",[],[],Barbara aka Mom still going strong years loves bird work CWS,"['Barbara', 'aka', 'Mom', 'still', 'going', 'strong', 'years', 'loves', 'bird', 'work', 'CWS']","[u'barbara', u'aka', u'mom', u'still', u'go', u'strong', u'year', u'love', u'bird', u'work', u'cws']",Barbara ak Tom still going strong years loves bird work CWS,0.433333333,0.433333333,Positive,Positive,"Barbara, aka Mom, is still going strong after 41 years and loves her bird work at CWS @eveish87",0.433333333,Positive,1.37E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0fb9f09cad8a060723f4a9c8c9c8722a/5AD9F026/t51.2885-15/e35/25009855_198183627421414_2566997421905149952_n.jpg,[],9,GraphImage,"Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in , bird banding in the Arctic. years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",50,BL_XquGAbGF,2016-10-25T08:00:33,[],FALSE,[],3913900802,Meet Lynne Barbara women part first female Canadian Wildlife Service research team back 1975 bird banding Arctic 41 years later Barbara continues work CWS month find Manitoulin Island counting Sandhill Cranes,"['Meet', 'Lynne', 'Barbara', 'women', 'part', 'first', 'female', 'Canadian', 'Wildlife', 'Service', 'research', 'team', 'back', '1975', 'bird', 'banding', 'Arctic', '41', 'years', 'later', 'Barbara', 'continues', 'work', 'CWS', 'month', 'find', 'Manitoulin', 'Island', 'counting', 'Sandhill', 'Cranes']","[u'meet', u'lynn', u'barbara', u'women', u'part', u'first', u'femal', u'canadian', u'wildlif', u'servic', u'research', u'team', u'back', u'1975', u'bird', u'band', u'arctic', '41', u'year', u'later', u'barbara', u'continu', u'work', u'cws', u'month', u'find', u'manitoulin', u'island', u'count', u'sandhil', u'crane']","Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in 1975, bird banding in the Arctic. 41 years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",Environmental
2016-10-25_08-00-33,"{""username"":""thatgirlmeags"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26157035_383572105420192_715266841110380544_n.jpg"",""id"":""2113949714""}",1477435064,1.79E+16,Hey! That's our mom!,[],[],Hey mom,"['Hey', 'mom']","[u'hey', u'mom']",Key mon,0,0,Neutral,Neutral,Hey! That's our mom! @redcanoe1,0,Neutral,1.37E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0fb9f09cad8a060723f4a9c8c9c8722a/5AD9F026/t51.2885-15/e35/25009855_198183627421414_2566997421905149952_n.jpg,[],9,GraphImage,"Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in , bird banding in the Arctic. years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",50,BL_XquGAbGF,2016-10-25T08:00:33,[],FALSE,[],3913900802,Meet Lynne Barbara women part first female Canadian Wildlife Service research team back 1975 bird banding Arctic 41 years later Barbara continues work CWS month find Manitoulin Island counting Sandhill Cranes,"['Meet', 'Lynne', 'Barbara', 'women', 'part', 'first', 'female', 'Canadian', 'Wildlife', 'Service', 'research', 'team', 'back', '1975', 'bird', 'banding', 'Arctic', '41', 'years', 'later', 'Barbara', 'continues', 'work', 'CWS', 'month', 'find', 'Manitoulin', 'Island', 'counting', 'Sandhill', 'Cranes']","[u'meet', u'lynn', u'barbara', u'women', u'part', u'first', u'femal', u'canadian', u'wildlif', u'servic', u'research', u'team', u'back', u'1975', u'bird', u'band', u'arctic', '41', u'year', u'later', u'barbara', u'continu', u'work', u'cws', u'month', u'find', u'manitoulin', u'island', u'count', u'sandhil', u'crane']","Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in 1975, bird banding in the Arctic. 41 years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",Environmental
2016-10-25_08-00-33,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1477411404,1.79E+16,Wow!! That's amazing! check this out!,[],[],Wow amazing check,"['Wow', 'amazing', 'check']","[u'wow', u'amaz', u'check']",Now amazing check,0.35,0.6,Positive,Positive,Wow!! That's amazing! @kemper_temper check this out!,0.546875,Positive,1.37E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0fb9f09cad8a060723f4a9c8c9c8722a/5AD9F026/t51.2885-15/e35/25009855_198183627421414_2566997421905149952_n.jpg,[],9,GraphImage,"Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in , bird banding in the Arctic. years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",50,BL_XquGAbGF,2016-10-25T08:00:33,[],FALSE,[],3913900802,Meet Lynne Barbara women part first female Canadian Wildlife Service research team back 1975 bird banding Arctic 41 years later Barbara continues work CWS month find Manitoulin Island counting Sandhill Cranes,"['Meet', 'Lynne', 'Barbara', 'women', 'part', 'first', 'female', 'Canadian', 'Wildlife', 'Service', 'research', 'team', 'back', '1975', 'bird', 'banding', 'Arctic', '41', 'years', 'later', 'Barbara', 'continues', 'work', 'CWS', 'month', 'find', 'Manitoulin', 'Island', 'counting', 'Sandhill', 'Cranes']","[u'meet', u'lynn', u'barbara', u'women', u'part', u'first', u'femal', u'canadian', u'wildlif', u'servic', u'research', u'team', u'back', u'1975', u'bird', u'band', u'arctic', '41', u'year', u'later', u'barbara', u'continu', u'work', u'cws', u'month', u'find', u'manitoulin', u'island', u'count', u'sandhil', u'crane']","Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in 1975, bird banding in the Arctic. 41 years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",Environmental
2016-10-25_08-00-33,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1477407679,1.79E+16,",","['#BecauseOfHer', '#BirdYear', '#BirdBanding', '#Nature', '#BirdsOfInstagram', '#BirdLovers', '#Birdstagram', '#WomensHistoryMonth', '#FemaleEmpowerment', '#Empowerment', '#Equality', '#GirlPower', '#TBT', '#Throwback', '#PhotoOfTheDay', '#Arctic', '#Wildlife', '#NoFilter', '#BlackAndWhite']",[],,[],[],,0,0,Neutral,Neutral,"#BecauseOfHer, #BirdYear #BirdBanding #Nature #BirdsOfInstagram #BirdLovers #Birdstagram #WomensHistoryMonth #FemaleEmpowerment #Empowerment #Equality #GirlPower #TBT #Throwback #PhotoOfTheDay #Arctic #Wildlife #NoFilter #BlackAndWhite",0,Neutral,1.37E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0fb9f09cad8a060723f4a9c8c9c8722a/5AD9F026/t51.2885-15/e35/25009855_198183627421414_2566997421905149952_n.jpg,[],9,GraphImage,"Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in , bird banding in the Arctic. years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",50,BL_XquGAbGF,2016-10-25T08:00:33,[],FALSE,[],3913900802,Meet Lynne Barbara women part first female Canadian Wildlife Service research team back 1975 bird banding Arctic 41 years later Barbara continues work CWS month find Manitoulin Island counting Sandhill Cranes,"['Meet', 'Lynne', 'Barbara', 'women', 'part', 'first', 'female', 'Canadian', 'Wildlife', 'Service', 'research', 'team', 'back', '1975', 'bird', 'banding', 'Arctic', '41', 'years', 'later', 'Barbara', 'continues', 'work', 'CWS', 'month', 'find', 'Manitoulin', 'Island', 'counting', 'Sandhill', 'Cranes']","[u'meet', u'lynn', u'barbara', u'women', u'part', u'first', u'femal', u'canadian', u'wildlif', u'servic', u'research', u'team', u'back', u'1975', u'bird', u'band', u'arctic', '41', u'year', u'later', u'barbara', u'continu', u'work', u'cws', u'month', u'find', u'manitoulin', u'island', u'count', u'sandhil', u'crane']","Meet Lynne (l), and Barbara (r). Both women were part of the first all-female Canadian Wildlife Service research team back in 1975, bird banding in the Arctic. 41 years later, Barbara continues her work with CWS. This month, you will find her on Manitoulin Island counting Sandhill Cranes.",Environmental
