,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls
52,651674615221167_652322621823033,632493333805962_651674615221167,,2017-11-24 11:30:25,0,0,0,0,0,0,0,0,She's an idiot !,[],[]
53,651674615221167_651905458531416,632493333805962_651674615221167,,2017-11-23 17:30:19,0,0,0,0,0,0,0,0,You are an idiot,[],[]
54,651674615221167_653308485057780,632493333805962_651674615221167,,2017-11-26 09:07:04,0,0,0,0,0,0,0,0,Respect please!,[],[]
55,650233905365238_651102788611683,632493333805962_650233905365238,,2017-11-22 07:44:18,0,0,0,0,0,0,0,0,Su ThiKhaing here,[],[]
56,650044275384201_650054935383135,632493333805962_650044275384201,,2017-11-20 10:19:08,4,4,0,0,0,0,0,0,glad two people from opposite parties are working together!,[],[]
57,650044275384201_650149055373723,632493333805962_650044275384201,,2017-11-20 12:52:00,1,1,0,0,0,0,0,0,"This has been inspiring - former PM Brian Mulroney's and Minister Catherine McKenna's words reminded me of the role that small town's and rural communities played and continue to play in a sustainable future for our planet. As the mayor of the Town of Prescott in the 's and past and present participant in the movement toward a balanced and vigorous approach to sustainability it was an honour in the Canada C3 eedition. With my colleagues, I look forward to hearing Minister MacKenna's address at the Scaling Up conference on the bioeconomy in Ottawa next week and being further inspired!!",[],[]
58,650044275384201_650062152049080,632493333805962_650044275384201,,2017-11-20 10:30:35,2,2,0,0,0,0,0,0,"If Canada is ALL-IN on climate change then get rid of fossil-fuel subsidies, as promised by many countries in . Put the MONEY behind the talk. Be an example to the world. Zero fossil fuel subsidies. They are a GIFT to fossil-fuel companies. They make no sense now...am I missing something?????",[],[]
59,650044275384201_650067868715175,632493333805962_650044275384201,,2017-11-20 10:40:22,2,2,0,0,0,0,0,0,Bailike Ma,[],[]
60,650044275384201_650117525376876,632493333805962_650044275384201,650044275384201_650067868715175,2017-11-20 11:47:41,0,0,0,0,0,0,0,0,,[],[]
61,650044275384201_650076038714358,632493333805962_650044275384201,,2017-11-20 10:53:23,0,0,0,0,0,0,0,0,"This is something to celebrate. I hope it provides opportunities to shorten the timeline for the Kigali Amendment, and to tell world that replacing the current generation of refrigerants is the most powerful way to fight global warming!",[],[]
62,650044275384201_650064018715560,632493333805962_650044275384201,,2017-11-20 10:34:00,0,0,0,0,0,0,0,0,"The humans hurted the earth and the earth will hurt us ,this.is became normal.since.we.can.see changes happen all over the world disasters .... so only humans can solve this problems with big.excuses to our mother earth ......",[],[]
63,650044275384201_650692911986004,632493333805962_650044275384201,,2017-11-21 12:44:33,0,0,0,0,0,0,0,0,P379984130p3841571 canada/Russia American I around proud aspberg syndromes. _Caustic syndromes I am of legal parent. Yolanda/Frankie Durncell legalfarthers onreceipts and legal Mothers Mary Ann Stevenson-of if Samberg aspatient jazmine icis Blackheart Adams William's. My son's get there own sex.partners it's I world right underneath us I peace bells in sky!!!!!!!,[],[]
64,650044275384201_650068252048470,632493333805962_650044275384201,,2017-11-20 10:41:01,2,2,0,0,0,0,0,0,Keep it up!,[],[]
65,650044275384201_650103952044900,632493333805962_650044275384201,,2017-11-20 11:20:01,0,0,0,0,0,0,0,0,"Thank You all for your work,I know it was hard,competing against evil and their partners...I Love You...",[],[]
66,650044275384201_650049772050318,632493333805962_650044275384201,,2017-11-20 10:15:27,1,1,0,0,0,0,0,0,,[],[]
67,650044275384201_650061632049132,632493333805962_650044275384201,,2017-11-20 10:29:41,1,1,0,0,0,0,0,0,,[],[]
68,650044275384201_650062628715699,632493333805962_650044275384201,,2017-11-20 10:31:22,1,1,0,0,0,0,0,0,Watching from Prince Albert Saskatchewan...,[],[]
69,650044275384201_650758121979483,632493333805962_650044275384201,,2017-11-21 15:16:14,0,0,0,0,0,0,0,0,Omg .mr brian the ex pm of canada.i remember him when I was listening to radio canada the Arabic part.it was of my dreams stay at Canada. But for sorry it didn't,[],[]
70,650044275384201_650863825302246,632493333805962_650044275384201,,2017-11-21 20:33:12,0,0,0,0,0,0,0,0,"Félicitation Nathalie, je suis fière de toi !!",[],[]
71,650044275384201_650548942000401,632493333805962_650044275384201,,2017-11-21 07:04:02,0,0,0,0,0,0,0,0,very good !,[],[]
72,650019872053308_650053492049946,632493333805962_650019872053308,,2017-11-20 10:16:32,0,0,0,0,0,0,0,0,"all peoples in Canada, native and newcomer nations descendants instruct the federal government to reign in power of CANADIAN NUCLEAR ASSESSEMENT AGENCY permitting liquid radioactive waste transfers to USA - the City of Montreal and Mohawk peoples and many municipalities in QC unanimously spoke against this with resolution s. See ""Rencontres Historiques Ville de Montréal et Conseil Traditionnel Mohawk - we.ismenetoussaint.com For English scroll down in French version",[],[]
73,650019872053308_650056005383028,632493333805962_650019872053308,,2017-11-20 10:20:54,0,0,0,0,0,0,0,0,"See what former Japanese PM who had to oversee Fukushima disaster says in French in Paris about urgent need to say no to nuclear energy - RAYMOND-STONE IWAASA, LIAISON SCIENTIFIQUE, CONSEIL TRADITIONNEL KAIENKÈHAKA, (KANADA) cell - -514-622-1443 PAROLES DE PAIX EN TERRE AUTOCHTONE, ÉDITIONS LE JOUR, , MONTRÉAL-PARIS Ouverture, MME. BALVET, ANCIEN PM N. KAN (JAPON) et myself doing borrowed Mohawk opening,",[],['https://www.youtube.com/watch?v=NYDCewnCL6k']
74,648707115517917_650109705377658,632493333805962_648707115517917,,2017-11-20 11:31:32,1,1,0,0,0,0,0,0,Ethan Henry....how amazing is Annie?!!! So proud!,[],[]
75,648707115517917_651889705199658,632493333805962_648707115517917,,2017-11-23 16:38:13,0,0,0,0,0,0,0,0,Good work .,[],[]
76,647726192282676_647726795615949,632493333805962_647726192282676,,2017-11-16 06:45:50,0,0,0,0,0,0,0,0,Sorry to hear that. I was tuning in from home. Good luck with the event!! 🇨🇦,[],[]
77,647696102285685_647726098949352,632493333805962_647696102285685,,2017-11-16 06:43:42,0,0,0,0,0,0,0,0,"Apologies. Due to technical difficulties, we can no longer provide live streaming.",[],[]
78,644353892619906_650127525375876,632493333805962_644353892619906,,2017-11-20 12:11:12,0,0,0,0,0,0,0,0,,[],[]
