,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls
29,938577622963199_940386916115603,123326971154939_938577622963199,,2017-11-02 10:51:33,0,0,0,0,0,0,0,0,Unbelievable beauty-,[],[]
30,938577622963199_940355189452109,123326971154939_938577622963199,,2017-11-02 09:57:46,0,0,0,0,0,0,0,0,BEAUTIFUL!!,[],[]
31,934889973331964_935128433308118,123326971154939_934889973331964,,2017-10-22 21:42:51,0,0,0,0,0,0,0,0,"This is for me! I went to Ivvavik National Park, Yukon this summer ~ just have to figure out the student part",[],[]
32,934889973331964_938339776320317,123326971154939_934889973331964,,2017-10-29 10:27:16,0,0,0,0,0,0,0,0,Matt Jokiel,[],[]
33,932871620200466_933114313509530,123326971154939_932871620200466,,2017-10-18 19:56:07,0,0,0,0,0,0,0,0,aint no sunshine...,[],[]
34,932870360200592_933261360161492,123326971154939_932870360200592,,2017-10-19 01:43:51,0,0,0,0,0,0,0,0,The Deer People are all gone now...,[],[]
35,925597934261168_926079530879675,123326971154939_925597934261168,,2017-10-03 17:12:07,0,0,0,0,0,0,0,0,Thanks for sharing!,[],[]
36,923278431159785_923292387825056,123326971154939_923278431159785,,2017-09-27 14:57:42,0,0,0,0,0,0,0,0,Thank you for sharing!,[],[]
37,920339394787022_925236050964023,123326971154939_920339394787022,,2017-10-01 21:40:49,0,0,0,0,0,0,0,0,Emily Thrasher,[],[]
38,918551114965850_918560411631587,123326971154939_918551114965850,,2017-09-18 08:41:13,0,0,0,0,0,0,0,0,Sarahme Akoomalik and Letia Quaraq,[],[]
39,917218841765744_917739851713643,123326971154939_917218841765744,,2017-09-16 15:36:23,0,0,0,0,0,0,0,0,"""Let's go shopping""",[],[]
40,906778449476450_906787719475523,123326971154939_906778449476450,,2017-08-25 15:09:09,0,0,0,0,0,0,0,0,you are awesome Minister Carolyn Bennett,[],[]
41,902508706570091_902893639864931,123326971154939_902508706570091,,2017-08-17 09:52:37,1,1,0,0,0,0,0,0,A great day for so many reasons!,[],[]
42,902508706570091_902789133208715,123326971154939_902508706570091,,2017-08-17 05:19:53,0,0,0,0,0,0,0,0,"Merci Pour Votre Objectif De Conservation Del'ocean Artique,je Vous Demanderai De Ne Pas S'arrêter Au Niveau De L'ocean Artique Mais Aussi En Afrique Et Surtout En RDC, Meilleures Collaborations.",[],[]
43,902333969920898_905337749620520,123326971154939_902333969920898,,2017-08-22 11:16:22,0,0,0,0,0,0,0,0,"Adam Larkin, this is interesting for me!",[],[]
44,901462036674758_902457523241876,123326971154939_901462036674758,,2017-08-16 12:31:18,1,0,0,1,0,0,0,0,Char Okats thought of you,[],[]
45,901462036674758_902575379896757,123326971154939_901462036674758,,2017-08-16 17:41:12,0,0,0,0,0,0,0,0,Bonnie Taparti,[],[]
46,898806066940355_898813596939602,123326971154939_898806066940355,,2017-08-09 14:56:07,0,0,0,0,0,0,0,0,Whitney Lackenbauer are you part of this again this yes?,[],[]
47,896226213865007_896658093821819,123326971154939_896226213865007,,2017-08-05 12:22:12,1,1,0,0,0,0,0,0,Keisha Allurut,[],[]
48,895628723924756_897342833753345,123326971154939_895628723924756,,2017-08-06 19:12:35,1,1,0,0,0,0,0,0,So great see Iqaluit will get a much needed daycare!,[],[]
49,895628723924756_895806687240293,123326971154939_895628723924756,,2017-08-03 22:48:13,1,1,0,0,0,0,0,0,Andrea Markey,[],[]
50,894979607323001_895286403958988,123326971154939_894979607323001,,2017-08-02 21:34:25,0,0,0,0,0,0,0,0,Gila Mucklow,[],[]
51,894979607323001_895458703941758,123326971154939_894979607323001,894979607323001_895286403958988,2017-08-03 06:54:30,0,0,0,0,0,0,0,0,nice!!!!!!,[],[]
52,888204164667212_888323347988627,123326971154939_888204164667212,,2017-07-21 18:34:22,0,0,0,0,0,0,0,0,where will the job be? (town),[],[]
53,888204164667212_888362534651375,123326971154939_888204164667212,888204164667212_888323347988627,2017-07-21 20:15:48,0,0,0,0,0,0,0,0,guess!,[],[]
54,888204164667212_888406721313623,123326971154939_888204164667212,888204164667212_888323347988627,2017-07-21 22:17:10,0,0,0,0,0,0,0,0,honaova,[],[]
55,888204164667212_889394234548205,123326971154939_888204164667212,,2017-07-23 08:38:22,0,0,0,0,0,0,0,0,[[STICKER]],[],[]
56,888204164667212_888291387991823,123326971154939_888204164667212,,2017-07-21 17:07:17,0,0,0,0,0,0,0,0,Nubiya Enuaraq,[],[]
57,887358311418464_889072427913719,123326971154939_887358311418464,,2017-07-22 21:53:43,0,0,0,0,0,0,0,0,Francis Lessard est-ce le projet que tu as fait la bas ?,[],[]
58,887358311418464_889072564580372,123326971154939_887358311418464,887358311418464_889072427913719,2017-07-22 21:54:15,1,1,0,0,0,0,0,0,Oui,[],[]
59,887358311418464_888378057983156,123326971154939_887358311418464,,2017-07-21 21:00:19,0,0,0,0,0,0,0,0,"Merci! J'ai regardé toutes les photos,Oh beaucoup de travail, CONGRADULATION!S!! C'est un grand bätiment et chic en plus mais la froidure, la neige",[],[]
60,887358311418464_889699851184310,123326971154939_887358311418464,,2017-07-23 17:30:08,1,1,0,0,0,0,0,0,Mélanie Roberge Charline Rodrigue Val Rob ca l'est la job qu'on a fait,[],[]
61,887358311418464_889728047848157,123326971154939_887358311418464,887358311418464_889699851184310,2017-07-23 18:09:34,0,0,0,0,0,0,0,0,c pas que le désing!,[],[]
62,887358311418464_888977294589899,123326971154939_887358311418464,,2017-07-22 18:20:02,0,0,0,0,0,0,0,0,Claudia Veilleux,[],[]
63,887358311418464_888992964588332,123326971154939_887358311418464,887358311418464_888977294589899,2017-07-22 18:40:35,0,0,0,0,0,0,0,0,Crime ses beau !,[],[]
64,887358311418464_888997301254565,123326971154939_887358311418464,887358311418464_888977294589899,2017-07-22 18:53:53,1,1,0,0,0,0,0,0,Lots of alcohol was consumed and a lot of bad decisions were made in the building of this project haha,[],[]
65,887358311418464_889023834585245,123326971154939_887358311418464,887358311418464_888977294589899,2017-07-22 20:04:13,1,1,0,0,0,0,0,0,Only in the middle!,[],[]
66,887358311418464_889700554517573,123326971154939_887358311418464,887358311418464_888977294589899,2017-07-23 17:31:14,0,0,0,0,0,0,0,0,Clayton Deneef not sure they will be good for the big opening in October!!!,[],[]
67,887358311418464_890377034449925,123326971154939_887358311418464,,2017-07-24 15:04:07,0,0,0,0,0,0,0,0,Gives new meaning to Arctic CHAR!,[],[]
68,887358311418464_889323831221912,123326971154939_887358311418464,,2017-07-23 06:41:42,0,0,0,0,0,0,0,0,[[STICKER]],[],[]
69,887358311418464_889000191254276,123326971154939_887358311418464,,2017-07-22 19:03:06,1,1,0,0,0,0,0,0,Tanner,[],[]
70,887358311418464_890256544461974,123326971154939_887358311418464,887358311418464_889000191254276,2017-07-24 09:56:27,0,0,0,0,0,0,0,0,it'll be cool to have a project there!!,[],[]
71,887358311418464_887525208068441,123326971154939_887358311418464,,2017-07-20 12:47:09,0,0,0,0,0,0,0,0,Samantha Fernandes - big news.,[],[]
72,887358311418464_890269827793979,123326971154939_887358311418464,,2017-07-24 10:27:08,0,0,0,0,0,0,0,0,Claudia Gaudreault,[],[]
73,881942451960050_888151628005799,123326971154939_881942451960050,,2017-07-21 11:48:12,0,0,0,0,0,0,0,0,,[],['https://www.kairosblanketexercise.org/']
74,870092273145068_871466623007633,123326971154939_870092273145068,,2017-06-29 05:39:16,0,0,0,0,0,0,0,0,A GLORIOUS SIGHT.,[],[]
75,869231536564475_869252263229069,123326971154939_869231536564475,,2017-06-26 07:57:56,0,0,0,0,0,0,0,0,"Dialects, not languages.",[],[]
76,862887507198878_863309857156643,123326971154939_862887507198878,,2017-06-16 05:54:06,0,0,0,0,0,0,0,0,"Very PRECIPITATIONS to HOSTS Beautiful Statistical Ethical the Communities of the generations after generation,Thank You,MCCORD.",[],[]
77,862887507198878_863310940489868,123326971154939_862887507198878,,2017-06-16 05:57:28,0,0,0,0,0,0,0,0,"This has to be TRUE HONEST from the kindhearted Rare Gift of GOALS.I am greatful,Thank You,MCCORD.",[],[]
78,858788167608812_859495870871375,123326971154939_858788167608812,,2017-06-10 10:08:21,0,0,0,0,0,0,0,0,Amelia please look into this.,[],[]
79,858303917657237_858454927642136,123326971154939_858303917657237,,2017-06-08 16:58:22,0,0,0,0,0,0,0,0,Ok,[],[]
80,858303917657237_858454957642133,123326971154939_858303917657237,,2017-06-08 16:58:30,1,1,0,0,0,0,0,0,Good idea,[],[]
81,852490154905280_855181221302840,123326971154939_852490154905280,,2017-06-04 00:58:48,0,0,0,0,0,0,0,0,"What would they arbitrate about over there, frozen never-ending vast and emptiness ...",[],[]
82,852490154905280_857381054416190,123326971154939_852490154905280,852490154905280_855181221302840,2017-06-07 07:46:38,1,1,0,0,0,0,0,0,Funny huh?,[],[]
83,852490154905280_859004564253839,123326971154939_852490154905280,852490154905280_855181221302840,2017-06-09 14:57:14,2,2,0,0,0,0,0,0,What a totally ignorant remark!,[],[]
84,852490154905280_859056220915340,123326971154939_852490154905280,852490154905280_855181221302840,2017-06-09 16:13:46,0,0,0,0,0,0,0,0,No no no stick your flag to the north pole and claim it's yours,[],[]
85,852490154905280_859955880825374,123326971154939_852490154905280,,2017-06-11 01:23:34,0,0,0,0,0,0,0,0,"We should get one of our benificeries from out of Inuvialuitliut settlement living in southern communities ,we as benificeries are always left out !!! Even our youth as future leaders they can become !!!",[],[]
86,852490154905280_853011574853138,123326971154939_852490154905280,,2017-05-31 11:32:29,1,1,0,0,0,0,0,0,Melody Lily someday?,[],[]
87,852490154905280_853029898184639,123326971154939_852490154905280,852490154905280_853011574853138,2017-05-31 12:23:18,0,0,0,0,0,0,0,0,Hahahah if I get smarter! Jk yeah! 🤗,[],[]
88,852490154905280_854291134725182,123326971154939_852490154905280,,2017-06-02 14:03:54,0,0,0,0,0,0,0,0,Steven,[],[]
89,852490154905280_855769021244060,123326971154939_852490154905280,,2017-06-05 00:09:41,0,0,0,0,0,0,0,0,I need ask you same ting wrong,[],[]
90,852490154905280_853307831490179,123326971154939_852490154905280,,2017-05-31 22:58:28,0,0,0,0,0,0,0,0,good to hear there will be a vice chair,[],[]
91,852490154905280_857832807704348,123326971154939_852490154905280,,2017-06-07 21:38:26,1,1,0,0,0,0,0,0,Deirdre Mary-Claire for ur dad!,[],[]
92,852490154905280_853071948180434,123326971154939_852490154905280,,2017-05-31 14:12:53,0,0,0,0,0,0,0,0,Diane Archie,[],[]
93,852490154905280_853045768183052,123326971154939_852490154905280,,2017-05-31 13:12:13,1,1,0,0,0,0,0,0,Vince Teddy,[],[]
94,852490154905280_858041214350174,123326971154939_852490154905280,,2017-06-08 02:31:59,0,0,0,0,0,0,0,0,Tony Green Lawrence Ruben,[],[]
95,852490154905280_853517278135901,123326971154939_852490154905280,,2017-06-01 09:10:29,0,0,0,0,0,0,0,0,Shannon P. O'Hara John Stuart Jr,[],[]
96,852490154905280_854348344719461,123326971154939_852490154905280,,2017-06-02 16:47:22,0,0,0,0,0,0,0,0,Cheryl P. Melanson,[],[]
97,852490154905280_856855017802127,123326971154939_852490154905280,,2017-06-06 14:24:22,0,0,0,0,0,0,0,0,Sebastien,[],[]
98,841896755964620_841967862624176,123326971154939_841896755964620,,2017-05-12 11:38:45,0,0,0,0,0,0,0,0,How do i submit a suggestion? Nutrition North should be sponsoring the food banks in the north.,[],[]
99,841896755964620_841984662622496,123326971154939_841896755964620,841896755964620_841967862624176,2017-05-12 12:12:16,1,1,0,0,0,0,0,0,"Hi Heather, while the official Nutrition North Canada Engagement is now closed (D1), you can still share your thoughts on how to improve the program by mail or email. Mail: Nutrition North Canada: Engagement Eddy Street, th floor Gatineau, Quebec K1A H4 Email: nutritionnorth-aandc.gc.ca",[],['http://ow.ly/lybD30bFS']
100,825942220893407_826016107552685,123326971154939_825942220893407,,2017-04-15 10:25:16,0,0,0,0,0,0,0,0,Why is it voluntary? They got millions of dollars to waste.,[],[]
101,823420274478935_823902301097399,123326971154939_823420274478935,,2017-04-12 05:07:34,0,0,0,0,0,0,0,0,"I'm sure the citizens of Nunavut, Northwest Territories and Yukon who see extreme pricing would be interested in joining this board. When the Northwest Company provides its store managers with a potential bonus up to their annual salary, it doesn't take long to figure out why the prices are high.",[],[]
102,771539183000378_771958379625125,123326971154939_771539183000378,,2017-01-19 08:35:28,2,2,0,0,0,0,0,0,"NNC is a scam lol, Prices for nutritional items are more eensive than stuff that are non healthy. We pay way more to eat healthy, how is this possible?? Shouldn't healthy foods be more affordable to buy??",[],[]
103,771539183000378_774086029412360,123326971154939_771539183000378,,2017-01-22 16:15:15,1,1,0,0,0,0,0,0,"it sucks...it only benefits Northern, subsidize the freight service providers instead, there I had my say",[],[]
104,764493393704957_767898330031130,123326971154939_764493393704957,,2017-01-12 14:27:49,0,0,0,0,0,0,0,0,Harper Everett,[],[]
105,742364895917807_764430663711230,123326971154939_742364895917807,,2017-01-06 13:34:19,0,0,0,0,0,0,0,0,Can't do the survey ... doesn't apply to me it says .... ???,[],[]
106,731159403705023_732987413522222,123326971154939_731159403705023,,2016-11-18 20:39:16,0,0,0,0,0,0,0,0,They even have forms that can be filled out in my office.,[],[]
107,727856887368608_728903813930582,123326971154939_727856887368608,,2016-11-11 09:45:27,0,0,0,0,0,0,0,0,"Hi HR Members in groups, I am looking for HR and Administrative job opportunity in Canada. I have been working in HR and Adm Services about years as Head of HR and Adm at Samsung Electronics, B.Braun and Shin Textile Solutions Manufacturing/plants/Factories in Vietnam and Somerset properties in apartment and Offices Services invested by Korean, Germany, Singaporean and years in Front Office at hotels managed by Accor France... ) from Aug to April worked as HR and Adm at Samsung Electronics Vietnam manufacturing with ,000 employees and to produce the cell phone products branding name as Samsung hand phone. ) from April to Aug worked as HR and BP Manager at B.Braun Vietnam two plants/factories in Pharmaceuticals and Medical Devices with ,500 employees invested by Germany. ) from Jul to April worked as HR Director at Somerset properties in apartment and office services with employees at three properties in Hanoi. ) from Feb to Jun worked as Head of HR and Adm at Shin Textiles Solutions garment factories with ,500 employees invested by Korean ) from Dec to worked as Front Office Manager at Halong Dream Hotel with four star standard as nominated by VN Tourism Administration. ) from to worked as Receptionist at Sofitel Plaza Hotel with five star standard nominated by VN Tourism Administration. > Qualification: graduated with a bachelor degree in English at Foreign Languages University Vietnam. My full name is Tran Van Que Gender: Male Married with years boy in grade and a daughter years My wife is working as Accounting Teacher at Hanoi College from to present and she used to worked as Accountant at Namcuong hotel from to and she graduated with Master degree of Accounting at Trade University of Vietnam. Appreciated if we could have your kind recommendation. Pls send me a email so that I could forward my resume, reference letters, training certificates and other supporting documents from my employers. My email: phungque73.com My skype: quehr73 Hand phone in Vietnam (84) I am legally willing to relocate to work in Canada due my children""s future educations. Thank you so much",[],[]
108,727223377431959_728482017306095,123326971154939_727223377431959,,2016-11-10 16:08:59,0,0,0,0,0,0,0,0,Nutirition North Program... Nutrition North Education Initiatives...,['#NNC'],[]
109,727223377431959_727456997408597,123326971154939_727223377431959,,2016-11-08 22:53:18,1,1,0,0,0,0,0,0,"Frankie Dick, right next door",[],[]
110,727223377431959_727458994075064,123326971154939_727223377431959,727223377431959_727456997408597,2016-11-08 22:59:27,0,0,0,0,0,0,0,0,Next door? That's like days of driving lol,[],[]
111,727223377431959_728292457325051,123326971154939_727223377431959,,2016-11-10 10:16:03,0,0,0,0,0,0,0,0,Marilyn Wood,[],[]
112,726672724153691_729658303855133,123326971154939_726672724153691,,2016-11-12 18:58:20,0,0,0,0,0,0,0,0,"""Don't eat chips and high sugar foods"" aight I'm out",[],[]
113,719181618236135_719196794901284,123326971154939_719181618236135,,2016-10-27 09:09:41,0,0,0,0,0,0,0,0,When will you be coming to Gjoa Haven?,[],[]
114,719181618236135_719270834893880,123326971154939_719181618236135,719181618236135_719196794901284,2016-10-27 11:40:55,0,0,0,0,0,0,0,0,"NNC engagement sessions are taking place in approximately communities across Northern Canada. If you cannot attend a session in person, please fill out this online survey: 8 . You could also send your thoughts by email to: nutritionnorth-aandc.gc.ca [[SHARE]]",[],['http://ow.ly/oOKo305B8a']
115,719181618236135_723541424466821,123326971154939_719181618236135,,2016-11-02 19:44:38,0,0,0,0,0,0,0,0,anybody know what time this is happening?,[],[]
116,700920636728900_700925186728445,123326971154939_700920636728900,,2016-09-26 11:00:32,0,0,0,0,0,0,0,0,Are these sessions being held in other communities or just in Iqaluit?,[],[]
117,700920636728900_700989020055395,123326971154939_700920636728900,700920636728900_700925186728445,2016-09-26 13:24:30,0,0,0,0,0,0,0,0,List of communities on list page ... 2 [[SHARE]],[],['http://www.nutritionnorthcanada.gc.ca/eng/1464190223830/146419039713']
118,700850970069200_701931726627791,123326971154939_700850970069200,,2016-09-28 09:53:05,1,1,0,0,0,0,0,0,It would be helpful if this survey was available in Inuktitut. Please and thank you.,[],[]
119,698373546983609_702410546579909,123326971154939_698373546983609,,2016-09-29 07:37:47,0,0,0,0,0,0,0,0,I would like to send a few little books to you about lunch boxes for kids if that would be appropriate I am in Australia but you could adapt using the food groups,[],[]
120,698373546983609_702410859913211,123326971154939_698373546983609,,2016-09-29 07:39:16,0,0,0,0,0,0,0,0,PS lived in Pond Inlet for years,[],[]
121,664411863713111_678386038982360,123326971154939_664411863713111,,2016-08-15 13:11:00,1,1,0,0,0,0,0,0,(Why do you torcher your citizens and have cops look the other way?),[],[]
122,664411863713111_683347845152846,123326971154939_664411863713111,,2016-08-24 22:29:31,0,0,0,0,0,0,0,0,Nutrition North my ass. Not according to APTN Investigates.,[],[]
123,659069027580728_678386132315684,123326971154939_659069027580728,,2016-08-15 13:11:07,0,0,0,0,0,0,0,0,(Why do you torcher your citizens and have cops look the other way?),[],[]
124,651318355022462_678386215649009,123326971154939_651318355022462,,2016-08-15 13:11:13,0,0,0,0,0,0,0,0,(Why do you torcher your citizens and have cops look the other way?),[],[]
125,650858935068404_683348001819497,123326971154939_650858935068404,,2016-08-24 22:30:16,0,0,0,0,0,0,0,0,Start by making food affordable.,[],[]
126,650078245146473_678386235649007,123326971154939_650078245146473,,2016-08-15 13:11:20,0,0,0,0,0,0,0,0,(Why do you torcher your citizens and have cops look the other way?),[],[]
127,649118348575796_678389855648645,123326971154939_649118348575796,,2016-08-15 13:24:24,0,0,0,0,0,0,0,0,(Why do you torcher your citizens and have cops look the other way?),[],[]
128,642296745924623_642828599204771,123326971154939_642296745924623,,2016-05-31 23:29:15,0,0,0,0,0,0,0,0,Long over due but I'm glad to see it happening. Anything is an improvement! As a nation I'm ashamed when I see how they have to live. It's almost like the government is still trying to force them off the reservations so they will no longer be responsible for their sub-standard living conditions.,[],[]
129,642296745924623_678389942315303,123326971154939_642296745924623,,2016-08-15 13:24:51,0,0,0,0,0,0,0,0,(Why do you torcher your citizens and have cops look the other way?),[],[]
