Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,language,average_sentiment_score,sentiment,account_name,words_matched_list,matched_keywords,category
14,816304859360141312,2017-01-03 15:26:59,['https://t.co/0a5bxEvC1p'],RT @canada150th: Timing is everything. Start planning for the activities you want to attend in #2017 for #Canada150. https://t.co/0a5bxEvC1p,RT canada150th Timing everything Start planning activities want attend 2017 Canada150 https co 0a5bxEvC1p,"['#2017', '#Canada150']",464,0,464,en,0.0,Neutral,CCG_GCC_tweeter,,['#canada150'],Social
15,864856466913669121,2017-05-17 14:53:44,['https://t.co/HifJL8VP\xe2\x80\xa6'],"RT @CanadianPM: “Today marks #IDAHOT—the International Day Against Homophobia, Transphobia and Biphobia."" #LoveisLove https://t.co/HifJL8VP…",RT CanadianPM Today marks International Day Homophobia Transphobia Biphobia LoveisLove https co,"['#IDAHOT', '#LoveisLove']",416,0,416,en,0.0,Neutral,CCG_GCC_tweeter,,[],unknown
16,938508838063415296,2017-12-06 20:41:58,['https://\xe2\x80\xa6'],RT @CanadianPM: Prime Minister Justin Trudeau’s statement on the National Day of Remembrance and Action on Violence Against Women: https://…,RT CanadianPM Prime Minister Justin statement National Day Remembrance Action Violence Women https,[],376,0,376,en,0.1,Neutral,CCG_GCC_tweeter,['women'],['minister'],Economical
17,831869622756466688,2017-02-15 14:15:48,"['https://t.co/dCrdvkJzwt', 'https://t.co/LncF8p6DeA']","RT @CanadianPM: Today, we celebrate the 52nd anniversary of the #CanadianFlag! #Canada150 https://t.co/dCrdvkJzwt https://t.co/LncF8p6DeA",RT CanadianPM Today celebrate 52nd anniversary CanadianFlag Canada150 https co dCrdvkJzwt https co LncF8p6DeA,"['#CanadianFlag', '#Canada150']",375,0,375,en,0.0,Neutral,CCG_GCC_tweeter,,['#canada150'],Social
18,896020413515522048,2017-08-11 14:48:08,['https://t.co/\xe2\x80\xa6'],"RT @DFO_MPO: To prevent more #RightWhale deaths, a temporary mandatory slow-down in the Gulf of St. Lawrence is now in effect https://t.co/…",RT prevent RightWhale deaths temporary mandatory slow Gulf St Lawrence effect https co,['#RightWhale'],347,0,347,en,0.5,Positive,CCG_GCC_tweeter,['or'],['#rightwhale'],Environmental
19,842394578875486209,2017-03-16 15:18:13,['https://t.co/zTJMTCgf4K'],"RT @Transport_gc: If you fly a #drone for fun, this cheat sheet is for you. Learn the rules the easy way:
https://t.co/zTJMTCgf4K #NoDroneZ…",RT fly drone fun cheat sheet Learn rules easy way https co zTJMTCgf4K,"['#drone', '#NoDroneZ']",292,0,292,en,0.5111111111111112,Positive,CCG_GCC_tweeter,,['#drone'],Social
20,864856920200556544,2017-05-17 14:55:32,[],"RT @Women_Canada: On Int’l Day Against Homophobia,Transphobia &amp; Biphobia, celebrate gender diversity b/c #EqualityMatters, no matter the ge…",RT Day Homophobia Transphobia amp Biphobia celebrate gender diversity EqualityMatters matter,['#EqualityMatters'],290,0,290,en,0.0,Neutral,CCG_GCC_tweeter,"['equality', 'gender', 'diversity']","['gender', 'diversity', '#equalitymatters']",Social
21,839503437821800450,2017-03-08 15:49:51,['https://t.co/\xe2\x80\xa6'],RT @CanadianPM: Celebrate #IWD2017 by advocating for gender equality and recognizing the accomplishments of women everywhere: https://t.co/…,RT CanadianPM Celebrate IWD2017 advocating gender equality recognizing accomplishments women everywhere https co,['#IWD2017'],288,0,288,en,0.0,Neutral,CCG_GCC_tweeter,"['gender', 'equality', 'women']","['gender', 'equality', 'woman']",Social
22,831852770626007040,2017-02-15 13:08:50,['https://t.co/hdiGyH89l'],"RT @LibraryArchives: DYK Canada celebrates #FlagDay on Feb. 15, the same day the flag was introduced in 1965? https://t.co/hdiGyH89lc #Cana…",RT LibraryArchives DYK Canada celebrates FlagDay Feb 15 day flag introduced 1965 https co hdiGyH89lc,"['#FlagDay', '#Cana']",283,0,283,en,0.0,Neutral,CCG_GCC_tweeter,"['archives', 'library']",['#flagday'],Social
23,831869578045177856,2017-02-15 14:15:37,['https://t.co/f\xe2\x80\xa6'],"RT @CanadianPM: On February 15, 1965 the #CanadianFlag was raised for the first time on Parliament Hill. #cdnpoli #Canada150 https://t.co/f…",RT CanadianPM February 15 1965 CanadianFlag raised first time Parliament Hill cdnpoli Canada150 https co,"['#CanadianFlag', '#cdnpoli', '#Canada150']",282,0,282,en,0.25,Neutral,CCG_GCC_tweeter,,['#canada150'],Social
24,780371089956405248,2016-09-26 11:39:01,"['https://t.co/xYV3Cr433', 'https://t.co/MD6m9W\xe2\x80\xa6']",RT @canada150th: 100 days to go to celebrate! How do you plan to celebrate #Canada150 in 2017?  https://t.co/xYV3Cr433U https://t.co/MD6m9W…,RT canada150th 100 days go celebrate plan celebrate Canada150 2017 https co xYV3Cr433U https co,['#Canada150'],249,0,249,en,0.0,Neutral,CCG_GCC_tweeter,,['#canada150'],Social
25,780385296995217409,2016-09-26 12:35:28,[],RT @JustinTrudeau: They keep us safe on the water in the heart of Vancouver. Great to see the hardworking first responders of Kitsilano @CC…,RT JustinTrudeau keep us safe water heart Vancouver Great see hardworking first responders Kitsilano,[],249,0,249,en,0.5166666666666667,Positive,CCG_GCC_tweeter,"['water', 'eau', 'or']","['safe', 'water']",Social
26,841250157001900032,2017-03-13 11:30:41,"['https://t.co/eVFrRshZJo', 'https://t.co/sRUTWTyb7g']",Do you love adventure? Consider a #career in the Canadian Coast Guard. Learn about our CCG College program here https://t.co/eVFrRshZJo https://t.co/sRUTWTyb7g,love adventure Consider career Canadian Coast Guard Learn CCG College program https co eVFrRshZJo https co sRUTWTyb7g,['#career'],108,130,238,en,0.5,Positive,CCG_GCC_tweeter,"['guard', 'coast']","['coast', 'guard', 'guard']",Environmental
27,801895216387149825,2016-11-24 21:08:12,['https://t.co/I4\xe2\x80\xa6'],RT @Women_Canada: Let’s help change minds and stop violence against women and girls. Share using the hashtag #ActionsMatter https://t.co/I4…,RT help change minds stop violence women girls Share using hashtag ActionsMatter https co,['#ActionsMatter'],223,0,223,en,0.0,Neutral,CCG_GCC_tweeter,"['change', 'women']","['change', 'woman', '#actionsmatter']",Social
28,943563457139486720,2017-12-20 19:27:13,['https://t.co/Y9lMw8F\xe2\x80\xa6'],RT @Transport_gc: Uh oh. @CanadianPM Justin Trudeau can’t reach #Santa. 🎅 Maybe Min Garneau can help solve the mystery https://t.co/Y9lMw8F…,RT Uh oh CanadianPM Justin Trudeau reach Santa Maybe Min Garneau help solve mystery https co,['#Santa'],219,0,219,en,0.0,Neutral,CCG_GCC_tweeter,['eau'],[],unknown
29,795743863487004672,2016-11-07 21:44:55,['https://t.co/\xe2\x80\xa6'],RT @Transport_gc: .@CanadianPM &amp; Min. #Garneau announce Canada’s #OceansProtectionPlan to improve #MarineSafety on #OurCoasts https://t.co/…,RT CanadianPM amp Min Garneau announce OceansProtectionPlan improve MarineSafety OurCoasts https co,"['#Garneau', '#OceansProtectionPlan', '#MarineSafety', '#OurCoasts']",218,0,218,en,0.0,Neutral,CCG_GCC_tweeter,"['eau', 'coasts', 'oceans', 'marine', 'coast']","['#oceansprotectionplan', '#marinesafety', '#ourcoasts']",Environmental
30,921107008106979330,2017-10-19 20:13:18,['https://t.co/RmZ1TTFc8E'],"Two #SnowyOwl hitch a ride on CCGS Sir Wilfrid Laurier, in the Chukchi Sea. Nice close-up of the one near the ship's bell. https://t.co/RmZ1TTFc8E",Two SnowyOwl hitch ride CCGS Sir Wilfrid Laurier Chukchi Sea Nice close one near ship bell https co RmZ1TTFc8E,['#SnowyOwl'],66,140,206,en,0.35,Positive,CCG_GCC_tweeter,['ice'],['#snowyowl'],Environmental
31,824603191451013121,2017-01-26 13:01:35,['https://t.co/Ot3cVxiMR6'],#OnThisDay the #CCG was created in 1962. #CCGProud to celebrate its 55th anniversary. #CCG55 #Canada150 https://t.co/Ot3cVxiMR6,OnThisDay CCG created 1962 CCGProud celebrate 55th anniversary CCG55 Canada150 https co Ot3cVxiMR6,"['#OnThisDay', '#CCG', '#CCGProud', '#CCG55', '#Canada150']",81,125,206,en,0.0,Neutral,CCG_GCC_tweeter,,"['#ccg', '#ccgproud', '#canada150']",Environmental
32,839503274365579264,2017-03-08 15:49:12,['https://t.co/T28lWiAcJI'],RT @CanadianPM: “We all benefit from a more gender equal world.” #IWD2017 #EqualityMatters https://t.co/T28lWiAcJI,RT CanadianPM benefit gender equal world IWD2017 EqualityMatters https co T28lWiAcJI,"['#IWD2017', '#EqualityMatters']",206,0,206,en,0.25,Neutral,CCG_GCC_tweeter,"['gender', 'equality']","['gender', '#equalitymatters']",Social
33,840231054933938180,2017-03-10 16:01:08,"['https://t.co/KxATAyOtq', 'https://t.co/lNjpducqci']",Do you have a #nursing background? The Canadian Coast Guard is #hiring health officers. Learn more https://t.co/KxATAyOtqD https://t.co/lNjpducqci,nursing background Canadian Coast Guard hiring health officers Learn https co KxATAyOtqD https co lNjpducqci,"['#nursing', '#hiring']",130,76,206,en,0.5,Positive,CCG_GCC_tweeter,"['guard', 'ice', 'coast']","['#nursing', 'coast', 'guard', 'guard', 'health']",Social
34,761173714838884352,2016-08-04 12:15:30,['https://t.co/I37jBr3BnJ'],RT @GGDavidJohnston: The countdown is on! Today marks 150 days to #Canada150. https://t.co/I37jBr3BnJ,RT GGDavidJohnston countdown Today marks 150 days Canada150 https co I37jBr3BnJ,['#Canada150'],204,0,204,en,0.0,Neutral,CCG_GCC_tweeter,,['#canada150'],Social
35,941692890715213824,2017-12-15 15:34:15,[],RT @Transport_gc: The Jedi seek to improve themselves through knowledge and training. Recklessness will only endanger others. You must not…,RT Jedi seek improve knowledge training Recklessness endanger others must,[],191,0,191,en,0.0,Neutral,CCG_GCC_tweeter,,[],unknown
36,793529979480973312,2016-11-01 19:07:44,['https://t.co/aTAtqHDOe'],RT @CanadianForces: How will you #RememberThem this November? https://t.co/aTAtqHDOeU,RT CanadianForces RememberThem November https co aTAtqHDOeU,['#RememberThem'],189,0,189,en,0.0,Neutral,CCG_GCC_tweeter,['or'],[],unknown
37,865300922901123072,2017-05-18 20:19:51,['https://t.co/BFYO7WtVTq'],Our best wishes to players &amp; their families at the 2017 #MCMemorialCup tournament. It is truly an honour to sail with and deliver the Cup! https://t.co/BFYO7WtVTq,best wishes players amp families 2017 MCMemorialCup tournament truly honour sail deliver Cup https co BFYO7WtVTq,['#MCMemorialCup'],50,137,187,en,1.0,Positive,CCG_GCC_tweeter,['ami'],['family'],Social
38,767402162582347778,2016-08-21 16:45:07,['https://t.co/MlNM6ulaA6'],Bravo Zulu! CCGS #LouisSStLaurent safely reached the North Pole today! Great accomplishment! #CCGProud #CanArctic https://t.co/MlNM6ulaA6,Bravo Zulu CCGS LouisSStLaurent safely reached North Pole today Great accomplishment CCGProud CanArctic https co MlNM6ulaA6,"['#LouisSStLaurent', '#CCGProud', '#CanArctic']",85,89,174,en,0.8125,Positive,CCG_GCC_tweeter,['safe'],"['#ccgproud', '#canarctic']",Environmental
39,919911236170641409,2017-10-16 13:01:44,['https://t.co/ZDDx4ZOUL'],"#DYK in 2015, Jody Thomas became our first ever female Coast Guard Commissioner #ClaimYourPlace #CCGProud #WomensHistoryMonth https://t.co/ZDDx4ZOULC",DYK 2015 Jody Thomas became first ever female Coast Guard Commissioner ClaimYourPlace CCGProud WomensHistoryMonth https co ZDDx4ZOULC,"['#DYK', '#ClaimYourPlace', '#CCGProud', '#WomensHistoryMonth']",35,130,165,en,0.125,Neutral,CCG_GCC_tweeter,"['guard', 'or', 'coast']","['#dyk', 'coast', 'guard', 'guard', '#claimyourplace', '#ccgproud', '#womenshistorymonth']",Social
40,925367332712669184,2017-10-31 14:22:19,['https://t.co/ivs5jJobZI'],"RT @Women_Canada: #WomensHistoryMonth ends soon, but achieving #genderquality requires our efforts every day. https://t.co/ivs5jJobZI",RT WomensHistoryMonth ends soon achieving genderquality requires efforts every day https co ivs5jJobZI,"['#WomensHistoryMonth', '#genderquality']",161,0,161,en,0.0,Neutral,CCG_GCC_tweeter,"['gender', 'women']","['#womenshistorymonth', '#genderquality']",Social
41,795653759619710976,2016-11-07 15:46:53,['https://t.co/lihK4qUFIh'],RT @GCIndigenous: Happy #InuitDay to all #Inuit in Canada and across the world! #Inuujunga https://t.co/lihK4qUFIh,RT GCIndigenous Happy InuitDay Inuit Canada across world Inuujunga https co lihK4qUFIh,"['#InuitDay', '#Inuit', '#Inuujunga']",160,0,160,en,1.0,Positive,CCG_GCC_tweeter,"['inuit', 'indigenous']","['#inuitday', '#inuit']",Social
42,861596452967124992,2017-05-08 14:59:36,[],RT @Safety_Canada: It’s Emergency Preparedness Week! Follow #EPWeek for tips on how to stay safe &amp; help your community do the same. https:/…,RT Emergency Preparedness Week Follow EPWeek tips stay safe amp help community https,['#EPWeek'],147,0,147,en,0.25,Neutral,CCG_GCC_tweeter,"['safe', 'community']","['safe', 'community']",Social
43,861595372258549763,2017-05-08 14:55:19,[],"RT @CFOperations: Update: there are now approximately 1650 @CanadianForces members helping people in flooded areas 

#inondations #Quebec @…",RT CFOperations Update approximately 1650 CanadianForces members helping people flooded areas inondations Quebec,"['#inondations', '#Quebec']",142,0,142,en,-0.4,Negative,CCG_GCC_tweeter,"['inondation', 'or']",['#inondations'],Environmental
44,945293234003116033,2017-12-25 14:00:44,['https://t.co/gERXZBpa7N'],Our personnel work 24/7/365 - keeping our waters safe. Happy Holidays to our crews and personel on and off duty. Thank you for your service. https://t.co/gERXZBpa7N,personnel work 24 365 keeping waters safe Happy Holidays crews personel duty Thank service https co gERXZBpa7N,[],37,104,141,en,0.65,Positive,CCG_GCC_tweeter,"['water', 'or', 'ice']","['water', 'safe']",Social
45,867353668382752768,2017-05-24 12:16:43,[],RT @canada150th: Canada turns 150! You don’t want to miss the 2017 #CanadaDay events. See you on July 1 for the biggest celebration in Cana…,RT canada150th Canada turns 150 want miss 2017 CanadaDay events See July biggest celebration,['#CanadaDay'],138,0,138,en,0.0,Neutral,CCG_GCC_tweeter,,[],unknown
46,816284620455026689,2017-01-03 14:06:34,['https://t.co/LHtbGwb5\xe2\x80\xa6'],"RT @CanadianPM: In 2017, join us in celebrating the 150th anniversary of Confederation across the country! #Canada150 https://t.co/LHtbGwb5…",RT CanadianPM 2017 join us celebrating 150th anniversary Confederation across country Canada150 https co,['#Canada150'],137,0,137,en,0.0,Neutral,CCG_GCC_tweeter,,['#canada150'],Social
47,917764468473507846,2017-10-10 14:51:15,['https://t.co/QokUbG0Fmi'],RT @CanadianPM: Statement by Prime Minister Justin Trudeau for #WorldMentalHealthDay: https://t.co/QokUbG0Fmi,RT CanadianPM Statement Prime Minister Justin Trudeau WorldMentalHealthDay https co QokUbG0Fmi,['#WorldMentalHealthDay'],137,0,137,en,0.0,Neutral,CCG_GCC_tweeter,"['eau', 'or']","['minister', '#worldmentalhealthday']",Social
48,811379106176704512,2016-12-21 01:13:48,[],RT @CanadianPM: The $1.5B Oceans Protection Plan announced by PM Trudeau in November will make Canada a world-leader in marine safety. http…,RT CanadianPM 5B Oceans Protection Plan announced PM Trudeau November make Canada world leader marine safety,[],133,0,133,en,0.0,Neutral,CCG_GCC_tweeter,"['eau', 'oceans', 'marine', 'or']",['marine'],Environmental
49,841725938081628160,2017-03-14 19:01:16,['https://t.co/l9O3z7D5ro'],The final grand hull block of the 1st Offshore Fisheries Science Vessel is lifted into place at #VSY #OFSV @seaspan #CCGProud https://t.co/l9O3z7D5ro,final grand hull block 1st Offshore Fisheries Science Vessel lifted place VSY OFSV seaspan CCGProud https co l9O3z7D5ro,"['#VSY', '#OFSV', '#CCGProud']",61,71,132,en,0.25,Neutral,CCG_GCC_tweeter,"['fisheries ', 'or']",['#ccgproud'],Environmental
50,922887874621640704,2017-10-24 18:09:50,['https://t.co/HpEmjrwTmG'],This training “Exercise Salish Sea” will be the largest major maritime incident exercise in Canadian Coast Guard history. #BCEX17 #CCGProud https://t.co/HpEmjrwTmG,training Exercise Salish largest major maritime incident exercise Canadian Coast Guard history BCEX17 CCGProud https co HpEmjrwTmG,"['#BCEX17', '#CCGProud']",47,85,132,en,0.0625,Neutral,CCG_GCC_tweeter,"['guard', 'or', 'coast']","['coast', 'guard', 'guard', '#ccgproud']",Environmental
51,922447616520179716,2017-10-23 13:00:24,['https://t.co/sn9V79tutm'],"We are running a large on-water exercise, Salish Sea, w. partners in the Gulf Islands area off of Vancouver Island on Oct 25 &amp; 26. #BCEx17 https://t.co/sn9V79tutm",running large water exercise Salish Sea partners Gulf Islands area Vancouver Island Oct 25 amp 26 BCEx17 https co sn9V79tutm,['#BCEx17'],41,88,129,en,0.21428571428571427,Neutral,CCG_GCC_tweeter,"['water', 'lands']",[],unknown
52,939577922196779008,2017-12-09 19:30:07,['https://t.co/ynJ0MA94w6'],The launch of the CCGS Sir John Franklin marks significant and tangible step in our fleet renewal process! #NSS https://t.co/ynJ0MA94w6,launch CCGS Sir John Franklin marks significant tangible step fleet renewal process NSS https co ynJ0MA94w6,['#NSS'],32,94,126,en,0.46875,Positive,CCG_GCC_tweeter,,[],unknown
53,766294713397866496,2016-08-18 15:24:31,['https://t.co/FSYBxNvx1N'],Wonderful visit from @CanadianPM Trudeau at our Inshore Rescue Boat Station in #Charlottetown #PEI #CCGProud https://t.co/FSYBxNvx1N,Wonderful visit CanadianPM Trudeau Inshore Rescue Boat Station Charlottetown PEI CCGProud https co FSYBxNvx1N,"['#Charlottetown', '#PEI', '#CCGProud']",35,91,126,en,1.0,Positive,CCG_GCC_tweeter,"['eau', 'or']",['#ccgproud'],Environmental
54,880790421009465344,2017-06-30 14:09:35,['https://t.co/b2kWapkuo'],Farewell and good luck to @petermansbridge. Your time with us on the CCGS Louis S. St-Laurent in 2006 makes you a coastie forever! @CBC https://t.co/b2kWapkuo8,Farewell good luck petermansbridge time us CCGS Louis St Laurent 2006 makes coastie forever CBC https co b2kWapkuo8,[],24,99,123,en,0.875,Positive,CCG_GCC_tweeter,"['or', 'coast']",[],unknown
55,831869440157425664,2017-02-15 14:15:04,['https://t.\xe2\x80\xa6'],RT @LibraryArchives: #OnThisDay 1965: The #MapleLeaf flag is raised for the 1st time over #Parliament in #Ottawa #NFB #Canada150 https://t.…,RT LibraryArchives OnThisDay 1965 MapleLeaf flag raised 1st time Parliament Ottawa NFB Canada150 https,"['#OnThisDay', '#MapleLeaf', '#Parliament', '#Ottawa', '#NFB', '#Canada150']",121,0,121,en,0.0,Neutral,CCG_GCC_tweeter,"['archives', 'library']","['#mapleleaf', '#parliament', '#canada150']",Economical
56,782908956633100288,2016-10-03 11:43:35,"['https://t.co/M3y4Z2utc5', 'https://t.co/Dh\xe2\x80\xa6']",RT @Women_Canada: Women from all walks of life have shaped our history—read and share https://t.co/M3y4Z2utc5 #BecauseOfHer https://t.co/Dh…,RT Women walks life shaped read share https co M3y4Z2utc5 BecauseOfHer https co,['#BecauseOfHer'],119,0,119,en,0.0,Neutral,CCG_GCC_tweeter,['women'],['#becauseofher'],Social
57,889845905691734016,2017-07-25 13:52:51,['https://t.co/aaEZBz8aSK'],The #Halifax IRB crew rescued a lost dog yesterday off Conrad’s Beach – Glad she is home safe! @JTFA_FOIA #JRCC https://t.co/aaEZBz8aSK,Halifax IRB crew rescued lost dog yesterday Beach Glad home safe JRCC https co aaEZBz8aSK,"['#Halifax', '#JRCC']",33,86,119,en,0.5625,Positive,CCG_GCC_tweeter,['safe'],[],unknown
58,768443429605019649,2016-08-24 13:42:45,"['https://t.co/w5OybzbU8g', 'https://t.co/fZpPR71ypv']","RT @nytimes: Canadians rescue 1,500 Americans who veered off course on inflatable rafts https://t.co/w5OybzbU8g https://t.co/fZpPR71ypv",RT nytimes Canadians rescue 500 Americans veered course inflatable rafts https co w5OybzbU8g https co fZpPR71ypv,[],117,0,117,en,0.0,Neutral,CCG_GCC_tweeter,['mer'],[],unknown
59,831840941216522240,2017-02-15 12:21:49,['https://t.co/7KjGoexZyw'],All #CCG ships and employees proud to fly the #CanadianFlag #FlagDay #Canada150 #CCG55 https://t.co/7KjGoexZyw,CCG ships employees proud fly CanadianFlag FlagDay Canada150 CCG55 https co 7KjGoexZyw,"['#CCG', '#CanadianFlag', '#FlagDay', '#Canada150', '#CCG55']",38,78,116,en,0.8,Positive,CCG_GCC_tweeter,,"['#ccg', '#flagday', '#canada150']",Social
60,805064437287763968,2016-12-03 15:01:33,['https://t.co/Sr1ZlrNzQZ'],Some days are more challenging than others working at #sea in the #CCGAtlanticRegion! #Ice #Freezingspray #Canada150 https://t.co/Sr1ZlrNzQZ,days challenging others working sea CCGAtlanticRegion Ice Freezingspray Canada150 https co Sr1ZlrNzQZ,"['#sea', '#CCGAtlanticRegion', '#Ice', '#Freezingspray', '#Canada150']",50,65,115,en,0.5625,Positive,CCG_GCC_tweeter,"['or', 'ice']","['#sea', '#ice', '#freezingspray', '#canada150']",Environmental
61,840227017228460032,2017-03-10 15:45:06,"['https://t.co/tRzxXvHKIk', 'https://t.co/TUEYSjMF6T']","THIS could be your view at work. Don’t miss the boat, check out Canadian Coast Guard #job openings here https://t.co/tRzxXvHKIk #CoolJobs https://t.co/TUEYSjMF6T",could view work miss boat check Canadian Coast Guard job openings https co tRzxXvHKIk CoolJobs https co TUEYSjMF6T,"['#job', '#CoolJobs']",45,69,114,en,0.0,Neutral,CCG_GCC_tweeter,"['guard', 'or', 'coast']","['coast', 'guard', 'guard', '#cooljobs']",Environmental
62,888400200569696256,2017-07-21 14:08:08,[],RT @Canada: Tall Ships from all over the world are sailing Canadian waters this week! Come and see them in Quebec City! #Canada150 📷 @lenwa…,RT Canada Tall Ships world sailing Canadian waters week Come see Quebec City Canada150,['#Canada150'],113,0,113,en,0.0,Neutral,CCG_GCC_tweeter,"['water', 'or']","['water', '#canada150']",Social
