,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,score,average_sentiment_score,language
100,431918433581020_922397574533101,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/922397574533101/?type=3,2016-10-28 10:45:37,25,5,18,23,1,1,0,0,0,0,"Haunted by debt? Take control and fight back with Six Steps to Get Out of Debt, which include tips and links to help map out a plan for taking control of your debt:",[],['http://ow.ly/nEQ4305pTY3'],Haunted debt Take control fight back Six Steps Get Debt include tips links help map plan taking control debt http ow ly nEQ4305pTY3,"['Haunted', 'debt', 'Take', 'control', 'fight', 'back', 'Six', 'Steps', 'Get', 'Debt', 'include', 'tips', 'links', 'help', 'map', 'plan', 'taking', 'control', 'debt', 'http', 'ow', 'ly', 'nEQ4305pTY3']","[u'haunt', u'debt', u'take', u'control', u'fight', u'back', u'six', u'step', u'get', u'debt', u'includ', u'tip', u'link', u'help', u'map', u'plan', u'take', u'control', u'debt', u'http', 'ow', 'ly', u'neq4305pty3']","Haunted by debt? 

Take control and fight back with Six Steps to Get Out of Debt, which include tips and links to help map out a plan for taking control of your debt: http://ow.ly/nEQ4305pTY3",Environmental,48,0.0,en
101,431918433581020_981825248590333,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/981825248590333/?type=3,2017-01-04 11:45:36,21,1,26,20,1,0,0,0,0,0,the best before date on food packaging doesn’t mean that the food is unsafe to eat after that date? It generally means that the food will be past its peak freshness. Take advantage of last-minute store deals on items to be “immediately enjoyed” and save on your grocery bill. You can also save money on fresh produce by seeking out “ugly” or misshapen items that are usually sold at a discount. Check out these other tips for saving on your grocery bill:,['#DYK'],['http://ow.ly/3Y06307xAqN'],DYK best date food packaging mean food unsafe eat date generally means food past peak freshness Take advantage last minute store deals items immediately save grocery bill also save money fresh produce seeking misshapen items usually sold discount Check tips saving grocery bill http ow ly 3Y06307xAqN,"['DYK', 'best', 'date', 'food', 'packaging', 'mean', 'food', 'unsafe', 'eat', 'date', 'generally', 'means', 'food', 'past', 'peak', 'freshness', 'Take', 'advantage', 'last', 'minute', 'store', 'deals', 'items', 'immediately', 'save', 'grocery', 'bill', 'also', 'save', 'money', 'fresh', 'produce', 'seeking', 'misshapen', 'items', 'usually', 'sold', 'discount', 'Check', 'tips', 'saving', 'grocery', 'bill', 'http', 'ow', 'ly', '3Y06307xAqN']","[u'dyk', u'best', u'date', u'food', u'packag', u'mean', u'food', u'unsaf', u'eat', u'date', u'general', u'mean', u'food', u'past', u'peak', u'fresh', u'take', u'advantag', u'last', u'minut', u'store', u'deal', u'item', u'immedi', u'save', u'groceri', u'bill', u'also', u'save', u'money', u'fresh', u'produc', u'seek', u'misshapen', u'item', u'usual', u'sold', u'discount', u'check', u'tip', u'save', u'groceri', u'bill', u'http', 'ow', 'ly', u'3y06307xaqn']","#DYK the best before date on food packaging doesn’t mean that the food is unsafe to eat after that date? It generally means that the food will be past its peak freshness. 

Take advantage of last-minute store deals on items to be “immediately enjoyed” and save on your grocery bill. You can also save money on fresh produce by seeking out “ugly” or misshapen items that are usually sold at a discount. 
Check out these other tips for saving on your grocery bill: http://ow.ly/3Y06307xAqN",Social,48,0.0,en
102,431918433581020_1010884675684390,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1010884675684390/?type=3,2017-02-07 14:01:37,21,0,27,21,0,0,0,0,0,0,Struggling to pay bills? You have options—a Licensed Insolvency Trustee (LIT) can help! Find out more from the Office of the Superintendent of Bankruptcy Canada:,[],['http://ow.ly/J1mB308FhoF'],Struggling pay bills Licensed Insolvency Trustee LIT help Find Office Superintendent Bankruptcy Canada http ow ly J1mB308FhoF,"['Struggling', 'pay', 'bills', 'Licensed', 'Insolvency', 'Trustee', 'LIT', 'help', 'Find', 'Office', 'Superintendent', 'Bankruptcy', 'Canada', 'http', 'ow', 'ly', 'J1mB308FhoF']","[u'struggl', u'pay', u'bill', u'licens', u'insolv', u'truste', u'lit', u'help', u'find', u'offic', u'superintend', u'bankruptci', u'canada', u'http', 'ow', 'ly', u'j1mb308fhof']",Struggling to pay bills? You have options—a Licensed Insolvency Trustee (LIT) can help! Find out more from the Office of the Superintendent of Bankruptcy Canada: http://ow.ly/J1mB308FhoF,Environmental,48,0.0,en
103,431918433581020_1050611928378331,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1050611928378331/?type=3,2017-03-29 10:45:24,24,1,23,24,0,0,0,0,0,0,"The tax return countdown is on! Since this year’s tax deadline of April falls on a Sunday, your return will be considered filed on time if it is received (or postmarked) on or before May , . Start right away, and get all the information you need here: 9",[],['http://ow.ly/BUC230aeFT'],tax return countdown Since tax deadline April 30 falls Sunday return considered filed time received postmarked May 2017 Start right away get information need http ow ly BUC230aeFT9,"['tax', 'return', 'countdown', 'Since', 'tax', 'deadline', 'April', '30', 'falls', 'Sunday', 'return', 'considered', 'filed', 'time', 'received', 'postmarked', 'May', '2017', 'Start', 'right', 'away', 'get', 'information', 'need', 'http', 'ow', 'ly', 'BUC230aeFT9']","[u'tax', u'return', u'countdown', u'sinc', u'tax', u'deadlin', u'april', '30', u'fall', u'sunday', u'return', u'consid', u'file', u'time', u'receiv', u'postmark', u'may', u'2017', u'start', u'right', u'away', u'get', u'inform', u'need', u'http', 'ow', 'ly', u'buc230aeft9']","The tax return countdown is on! 

Since this year’s tax deadline of April 30 falls on a Sunday, your return will be considered filed on time if it is received (or postmarked) on or before May 1, 2017. 

Start right away, and get all the information you need here: http://ow.ly/BUC230aeFT9",Economical,48,0.0,en
104,431918433581020_753273791445481,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/753273791445481/?type=3,2016-01-12 11:45:52,19,0,29,19,0,0,0,0,0,0,Leaving your cubicle behind and flying south to hit the golf course sounds like a dream. But did you know that factors such as how much and how long you’ve contributed to the Canada Pension Plan (CPP) will affect the amount you’ll receive? Learn more about how your age will affect your monthly CPP payments:,[],['http://ow.ly/WTXlV'],Leaving cubicle behind flying south hit golf course sounds like dream know factors much long contributed Canada Pension Plan CPP affect amount receive Learn age affect monthly CPP payments http ow ly WTXlV,"['Leaving', 'cubicle', 'behind', 'flying', 'south', 'hit', 'golf', 'course', 'sounds', 'like', 'dream', 'know', 'factors', 'much', 'long', 'contributed', 'Canada', 'Pension', 'Plan', 'CPP', 'affect', 'amount', 'receive', 'Learn', 'age', 'affect', 'monthly', 'CPP', 'payments', 'http', 'ow', 'ly', 'WTXlV']","[u'leav', u'cubicl', u'behind', u'fli', u'south', u'hit', u'golf', u'cours', u'sound', u'like', u'dream', u'know', u'factor', u'much', u'long', u'contribut', u'canada', u'pension', u'plan', u'cpp', u'affect', u'amount', u'receiv', u'learn', u'age', u'affect', u'month', u'cpp', u'payment', u'http', 'ow', 'ly', u'wtxlv']",Leaving your cubicle behind and flying south to hit the golf course sounds like a dream. But did you know that factors such as how much and how long you’ve contributed to the Canada Pension Plan (CPP) will affect the amount you’ll receive? Learn more about how your age will affect your monthly CPP payments: http://ow.ly/WTXlV,Environmental,48,0.0,en
105,431918433581020_771558369617023,Credit cards: Understanding your rights and your responsibilities,link,http://ow.ly/YEybW,2016-02-23 18:45:26,35,0,13,35,0,0,0,0,0,0,"Need to make a purchase today but don't have the cash until next week? you know that credit cards offer a -day interest-free grace period? That means that as long as you pay off your statement in full by the due date, you won't be charged any interest. Think of it as an interest free loan! As with most things, however, there are some exceptions. For example, the grace period doesn't apply to cash advances. Find out more here:",['#DYK'],['http://ow.ly/YEybW'],Need make purchase today cash next week DYK know credit cards offer 21 day interest free grace period means long pay statement full due date charged interest Think interest free loan things however exceptions example grace period apply cash advances Find http ow ly YEybW,"['Need', 'make', 'purchase', 'today', 'cash', 'next', 'week', 'DYK', 'know', 'credit', 'cards', 'offer', '21', 'day', 'interest', 'free', 'grace', 'period', 'means', 'long', 'pay', 'statement', 'full', 'due', 'date', 'charged', 'interest', 'Think', 'interest', 'free', 'loan', 'things', 'however', 'exceptions', 'example', 'grace', 'period', 'apply', 'cash', 'advances', 'Find', 'http', 'ow', 'ly', 'YEybW']","[u'need', u'make', u'purchas', u'today', u'cash', u'next', u'week', u'dyk', u'know', u'credit', u'card', u'offer', '21', u'day', u'interest', u'free', u'grace', u'period', u'mean', u'long', u'pay', u'statement', u'full', u'due', u'date', u'charg', u'interest', u'think', u'interest', u'free', u'loan', u'thing', u'howev', u'except', u'exampl', u'grace', u'period', u'appli', u'cash', u'advanc', u'find', u'http', 'ow', 'ly', u'yeybw']","Need to make a purchase today but don't have the cash until next week? 

#DYK you know that credit cards offer a 21-day interest-free grace period? That means that as long as you pay off your statement in full by the due date, you won't be charged any interest. Think of it as an interest free loan!

As with most things, however, there are some exceptions. For example, the grace period doesn't apply to cash advances. Find out more here: http://ow.ly/YEybW",Social,48,0.0,en
106,431918433581020_765529946886532,MyCRA mobile app,video,https://www.facebook.com/YourMoneyMattersCanada/videos/765529946886532/,2016-02-12 18:45:00,28,2,18,28,0,0,0,0,0,0,"On the go and need to check your tax return status? Take advantage of the MyCRA mobile app, which allows you to securely access and view key portions of your tax info:",[],['http://ow.ly/YaQTj'],go need check tax return status Take advantage MyCRA mobile app allows securely access view key portions tax info http ow ly YaQTj,"['go', 'need', 'check', 'tax', 'return', 'status', 'Take', 'advantage', 'MyCRA', 'mobile', 'app', 'allows', 'securely', 'access', 'view', 'key', 'portions', 'tax', 'info', 'http', 'ow', 'ly', 'YaQTj']","['go', u'need', u'check', u'tax', u'return', u'status', u'take', u'advantag', u'mycra', u'mobil', u'app', u'allow', u'secur', u'access', u'view', u'key', u'portion', u'tax', u'info', u'http', 'ow', 'ly', u'yaqtj']","On the go and need to check your tax return status?

Take advantage of the MyCRA mobile app, which allows you to securely access and view key portions of your tax info: http://ow.ly/YaQTj",Economical,48,0.0,en
107,431918433581020_857852034320989,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/857852034320989/?type=3,2016-08-01 10:45:36,29,0,19,28,1,0,0,0,0,0,"Are your kids gearing up for back to school? Did you know that the average Canadian household spends nearly $1,400 on school-related materials and fees each year? Get an A+ on trimming what you spend on supplies, clothing and other school-related items. Follow us this month to get money-saving tips for students and parents.",[],[],kids gearing back school know average Canadian household spends nearly 400 school related materials fees year Get trimming spend supplies clothing school related items Follow us month get money saving tips students parents,"['kids', 'gearing', 'back', 'school', 'know', 'average', 'Canadian', 'household', 'spends', 'nearly', '400', 'school', 'related', 'materials', 'fees', 'year', 'Get', 'trimming', 'spend', 'supplies', 'clothing', 'school', 'related', 'items', 'Follow', 'us', 'month', 'get', 'money', 'saving', 'tips', 'students', 'parents']","[u'kid', u'gear', u'back', u'school', u'know', u'averag', u'canadian', u'household', u'spend', u'near', u'400', u'school', u'relat', u'materi', u'fee', u'year', u'get', u'trim', u'spend', u'suppli', u'cloth', u'school', u'relat', u'item', u'follow', 'us', u'month', u'get', u'money', u'save', u'tip', u'student', u'parent']","Are your kids gearing up for back to school? Did you know that the average Canadian household spends nearly $1,400 on school-related materials and fees each year?

Get an A+ on trimming what you spend on supplies, clothing and other school-related items. Follow us this month to get money-saving tips for students and parents.",Social,48,0.0,en
108,431918433581020_890586781047514,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/890586781047514/?type=3,2016-09-16 17:45:26,19,1,28,19,0,0,0,0,0,0,"Do you have an “unclaimed balance” sitting in a long-forgotten savings or chequing account? An “unclaimed balance” occurs when there is no owner activity on an account for ten years and the owner cannot be reached by the institution. The balance is turned over to the Bank of Canada, which acts as custodian on behalf of the owner. Learn more about the types of unclaimed balances and find out if the Bank of Canada is holding one with your name on it :",[],['http://ow.ly/zlrM3044eVn'],unclaimed sitting long forgotten savings chequing account unclaimed occurs owner activity account ten years owner cannot reached institution balance turned Bank Canada acts custodian behalf owner Learn types unclaimed balances find Bank Canada holding one name http ow ly zlrM3044eVn,"['unclaimed', 'sitting', 'long', 'forgotten', 'savings', 'chequing', 'account', 'unclaimed', 'occurs', 'owner', 'activity', 'account', 'ten', 'years', 'owner', 'cannot', 'reached', 'institution', 'balance', 'turned', 'Bank', 'Canada', 'acts', 'custodian', 'behalf', 'owner', 'Learn', 'types', 'unclaimed', 'balances', 'find', 'Bank', 'Canada', 'holding', 'one', 'name', 'http', 'ow', 'ly', 'zlrM3044eVn']","[u'unclaim', u'sit', u'long', u'forgotten', u'save', u'chequ', u'account', u'unclaim', u'occur', u'owner', u'activ', u'account', u'ten', u'year', u'owner', u'cannot', u'reach', u'institut', u'balanc', u'turn', u'bank', u'canada', u'act', u'custodian', u'behalf', u'owner', u'learn', u'type', u'unclaim', u'balanc', u'find', u'bank', u'canada', u'hold', u'one', u'name', u'http', 'ow', 'ly', u'zlrm3044evn']","Do you have an “unclaimed balance” sitting in a long-forgotten savings or chequing account? 

An “unclaimed balance” occurs when there is no owner activity on an account for ten years and the owner cannot be reached by the institution. The balance is turned over to the Bank of Canada, which acts as custodian on behalf of the owner.

Learn more about the types of unclaimed balances and find out if the Bank of Canada is holding one with your name on it : http://ow.ly/zlrM3044eVn",Economical,48,0.0,en
109,431918433581020_757392317700295,Banking and Finance,link,http://ow.ly/XjuTY,2016-01-22 18:45:37,25,0,22,25,0,0,0,0,0,0,": Never use public computers or open Wi-Fi networks to do online banking as you are putting your information at greater risk of being stolen. Also, never “auto-fill” or “auto-remember” your password or personal information on your devices. Get more tips here:",['#ProTip'],['http://ow.ly/XjuTY'],ProTip Never use public computers open Wi Fi networks online banking putting information greater risk stolen Also never auto auto password personal information devices Get tips http ow ly XjuTY,"['ProTip', 'Never', 'use', 'public', 'computers', 'open', 'Wi', 'Fi', 'networks', 'online', 'banking', 'putting', 'information', 'greater', 'risk', 'stolen', 'Also', 'never', 'auto', 'auto', 'password', 'personal', 'information', 'devices', 'Get', 'tips', 'http', 'ow', 'ly', 'XjuTY']","[u'protip', u'never', u'use', u'public', u'comput', u'open', 'wi', 'fi', u'network', u'onlin', u'bank', u'put', u'inform', u'greater', u'risk', u'stolen', u'also', u'never', u'auto', u'auto', u'password', u'person', u'inform', u'devic', u'get', u'tip', u'http', 'ow', 'ly', u'xjuti']","#ProTip: Never use public computers or open Wi-Fi networks to do online banking as you are putting your information at greater risk of being stolen.  

Also, never “auto-fill” or “auto-remember” your password or personal information on your devices. Get more tips here: http://ow.ly/XjuTY",Environmental,47,0.0,en
110,431918433581020_750360011736859,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/750360011736859/?type=3,2016-01-05 11:45:50,26,2,18,26,0,0,0,0,0,0,Making your first budget? Get to know your spending habits: write down everything you buy for a month to see where your money is really going. Learn more about making a budget and sticking to it: 1,[],['http://ow.ly/WCms'],Making first budget Get know spending habits write everything buy month see money really going Learn making budget sticking http ow ly WCms1,"['Making', 'first', 'budget', 'Get', 'know', 'spending', 'habits', 'write', 'everything', 'buy', 'month', 'see', 'money', 'really', 'going', 'Learn', 'making', 'budget', 'sticking', 'http', 'ow', 'ly', 'WCms1']","[u'make', u'first', u'budget', u'get', u'know', u'spend', u'habit', u'write', u'everyth', u'buy', u'month', u'see', u'money', u'realli', u'go', u'learn', u'make', u'budget', u'stick', u'http', 'ow', 'ly', u'wcms1']","Making your first budget? 

Get to know your spending habits: write down everything you buy for a month to see where your money is really going. Learn more about making a budget and sticking to it: http://ow.ly/WCms1",Economical,46,0.0,en
111,431918433581020_993757757397082,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/993757757397082/?type=3,2017-01-20 11:45:36,25,3,18,25,0,0,0,0,0,0,"Is your Wi-Fi on? When we’re on the go, we don’t always notice if settings get changed on our devices. Before streaming another video or surfing your favourite websites, take a second to check if you’re connected to Wi-Fi. Don’t let your device drain your savings by using up your data allowance. Be . Here are some tips to consider before connecting to public Wi-Fi:",['#WiseFi'],['http://ow.ly/HI4E307WS7w'],Wi Fi go always notice settings get changed devices streaming another video surfing favourite websites take second check connected Wi Fi let device drain savings using data allowance WiseFi tips consider connecting public Wi Fi http ow ly HI4E307WS7w,"['Wi', 'Fi', 'go', 'always', 'notice', 'settings', 'get', 'changed', 'devices', 'streaming', 'another', 'video', 'surfing', 'favourite', 'websites', 'take', 'second', 'check', 'connected', 'Wi', 'Fi', 'let', 'device', 'drain', 'savings', 'using', 'data', 'allowance', 'WiseFi', 'tips', 'consider', 'connecting', 'public', 'Wi', 'Fi', 'http', 'ow', 'ly', 'HI4E307WS7w']","['wi', 'fi', 'go', u'alway', u'notic', u'set', u'get', u'chang', u'devic', u'stream', u'anoth', u'video', u'surf', u'favourit', u'websit', u'take', u'second', u'check', u'connect', 'wi', 'fi', u'let', u'devic', u'drain', u'save', u'use', u'data', u'allow', u'wisefi', u'tip', u'consid', u'connect', u'public', 'wi', 'fi', u'http', 'ow', 'ly', u'hi4e307ws7w']","Is your Wi-Fi on?

When we’re on the go, we don’t always notice if settings get changed on our devices. Before streaming another video or surfing your favourite websites, take a second to check if you’re connected to Wi-Fi. Don’t let your device drain your savings by using up your data allowance. 

Be #WiseFi. Here are some tips to consider before connecting to public Wi-Fi: http://ow.ly/HI4E307WS7w",Social,46,0.0,en
112,431918433581020_859748500798009,Car financing is a journey : Make sure you plan your trip well,video,https://www.facebook.com/YourMoneyMattersCanada/videos/859748500798009/,2016-08-08 10:45:00,29,1,15,27,2,0,0,0,0,0,"that the value of a new car can depreciate as much as percent in the first two years of use? Stretching out your car repayment with a long-term loan can help lower your monthly payments, but the longer the loan, the longer the period where you will owe more than your car is actually worth! Learn more about financing a car:",['#DYK'],['http://ow.ly/t19R302WmMw'],DYK value new car depreciate much 40 percent first two years use Stretching car repayment long term loan help lower monthly payments longer loan longer period owe car actually worth Learn financing car http ow ly t19R302WmMw,"['DYK', 'value', 'new', 'car', 'depreciate', 'much', '40', 'percent', 'first', 'two', 'years', 'use', 'Stretching', 'car', 'repayment', 'long', 'term', 'loan', 'help', 'lower', 'monthly', 'payments', 'longer', 'loan', 'longer', 'period', 'owe', 'car', 'actually', 'worth', 'Learn', 'financing', 'car', 'http', 'ow', 'ly', 't19R302WmMw']","[u'dyk', u'valu', u'new', u'car', u'depreci', u'much', '40', u'percent', u'first', u'two', u'year', u'use', u'stretch', u'car', u'repay', u'long', u'term', u'loan', u'help', u'lower', u'month', u'payment', u'longer', u'loan', u'longer', u'period', u'owe', u'car', u'actual', u'worth', u'learn', u'financ', u'car', u'http', 'ow', 'ly', u't19r302wmmw']","#DYK that the value of a new car can depreciate as much as 40 percent in the first two years of use? 

Stretching out your car repayment with a long-term loan can help lower your monthly payments, but the longer the loan, the longer the period where you will owe more than your car is actually worth! 

Learn more about financing a car: http://ow.ly/t19R302WmMw",Environmental,45,0.0,en
113,431918433581020_791613994278127,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/791613994278127/?type=3,2016-03-29 15:15:38,25,3,17,25,0,0,0,0,0,0,"The Canada Child Benefit will be simpler, tax-free, and more generous and helps those who need it most. It will provide up to $6,400 per child under the age of , and up to $5,400 per child aged through . Payments to families will begin in July . Get more details here:",[],['http://ow.ly/ZUkwV'],Canada Child Benefit simpler tax free generous helps need provide 400 per child age 400 per child aged 17 Payments families begin July 2016 Get details http ow ly ZUkwV,"['Canada', 'Child', 'Benefit', 'simpler', 'tax', 'free', 'generous', 'helps', 'need', 'provide', '400', 'per', 'child', 'age', '400', 'per', 'child', 'aged', '17', 'Payments', 'families', 'begin', 'July', '2016', 'Get', 'details', 'http', 'ow', 'ly', 'ZUkwV']","[u'canada', u'child', u'benefit', u'simpler', u'tax', u'free', u'generous', u'help', u'need', u'provid', u'400', u'per', u'child', u'age', u'400', u'per', u'child', u'age', '17', u'payment', u'famili', u'begin', u'juli', u'2016', u'get', u'detail', u'http', 'ow', 'ly', u'zukwv']","The Canada Child Benefit will be simpler, tax-free, and more generous and helps those who need it most. 

It will provide up to $6,400 per child under the age of 6, and up to $5,400 per child aged 6 through 17. Payments to families will begin in July 2016.

Get more details here: http://ow.ly/ZUkwV",Social,45,0.0,en
114,431918433581020_1215296825243173,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1215296825243173/?type=3,2017-10-06 10:45:21,7,1,37,6,0,0,0,0,0,1,"Identity theft and fraud can happen to anyone! Do you know how to protect yourself from becoming a victim? Limit the info you give out about yourself. Your credit card, mail, phone, wallet and online accounts can all be sources of personal information. Check out these tips and tricks to reduce your risk of identity theft:",[],['http://ow.ly/8dsf30fwyqf'],Identity theft fraud happen anyone know protect becoming victim Limit info give credit card mail phone wallet online accounts sources personal information Check tips tricks reduce risk identity theft http ow ly 8dsf30fwyqf,"['Identity', 'theft', 'fraud', 'happen', 'anyone', 'know', 'protect', 'becoming', 'victim', 'Limit', 'info', 'give', 'credit', 'card', 'mail', 'phone', 'wallet', 'online', 'accounts', 'sources', 'personal', 'information', 'Check', 'tips', 'tricks', 'reduce', 'risk', 'identity', 'theft', 'http', 'ow', 'ly', '8dsf30fwyqf']","[u'ident', u'theft', u'fraud', u'happen', u'anyon', u'know', u'protect', u'becom', u'victim', u'limit', u'info', u'give', u'credit', u'card', u'mail', u'phone', u'wallet', u'onlin', u'account', u'sourc', u'person', u'inform', u'check', u'tip', u'trick', u'reduc', u'risk', u'ident', u'theft', u'http', 'ow', 'ly', u'8dsf30fwyqf']","Identity theft and fraud can happen to anyone! Do you know how to protect yourself from becoming a victim?

Limit the info you give out about yourself. Your credit card, mail, phone, wallet and online accounts can all be sources of personal information.

Check out these tips and tricks to reduce your risk of identity theft: http://ow.ly/8dsf30fwyqf",Environmental,45,0.0,en
115,431918433581020_793762187396641,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/793762187396641/?type=3,2016-04-01 06:02:16,24,4,17,22,1,1,0,0,0,0,"Ever see an ad for a great bargain on something you really want but then you show up and find it’s sold out? It’s not just an April Fool’s Day trick. It’s called “bait and switch,” and it’s illegal! Find out more:",[],['http://ow.ly/ZUr3S'],Ever see ad great bargain something really want show find sold April Day trick called bait switch illegal Find http ow ly ZUr3S,"['Ever', 'see', 'ad', 'great', 'bargain', 'something', 'really', 'want', 'show', 'find', 'sold', 'April', 'Day', 'trick', 'called', 'bait', 'switch', 'illegal', 'Find', 'http', 'ow', 'ly', 'ZUr3S']","[u'ever', u'see', 'ad', u'great', u'bargain', u'someth', u'realli', u'want', u'show', u'find', u'sold', u'april', u'day', u'trick', u'call', u'bait', u'switch', u'illeg', u'find', u'http', 'ow', 'ly', u'zur3']","Ever see an ad for a great bargain on something you really want but then you show up and find it’s sold out?

It’s not just an April Fool’s Day trick. It’s called “bait and switch,” and it’s illegal! Find out more: http://ow.ly/ZUr3S",Environmental,45,0.0,en
116,431918433581020_1219929541446568,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1219929541446568/?type=3,2017-10-12 10:45:22,21,3,21,21,0,0,0,0,0,0,"DYK that your landlord is legally required to handle and pay for emergency repairs? Whether it’s a broken pipe flooding your apartment or a supplied fridge that isn’t cooling, it’s up to your landlord to get it fixed. If your health or safety is in danger until the repairs can be made, get in touch with your landlord or emergency contact right away. Learn more about emergency repairs and your rights as a tenant: C",[],['http://ow.ly/BUra30fGVE'],DYK landlord legally required handle pay emergency repairs Whether broken pipe flooding apartment supplied fridge cooling landlord get fixed health safety danger repairs made get touch landlord emergency contact right away Learn emergency repairs rights tenant http ow ly BUra30fGVEC,"['DYK', 'landlord', 'legally', 'required', 'handle', 'pay', 'emergency', 'repairs', 'Whether', 'broken', 'pipe', 'flooding', 'apartment', 'supplied', 'fridge', 'cooling', 'landlord', 'get', 'fixed', 'health', 'safety', 'danger', 'repairs', 'made', 'get', 'touch', 'landlord', 'emergency', 'contact', 'right', 'away', 'Learn', 'emergency', 'repairs', 'rights', 'tenant', 'http', 'ow', 'ly', 'BUra30fGVEC']","[u'dyk', u'landlord', u'legal', u'requir', u'handl', u'pay', u'emerg', u'repair', u'whether', u'broken', u'pipe', u'flood', u'apart', u'suppli', u'fridg', u'cool', u'landlord', u'get', u'fix', u'health', u'safeti', u'danger', u'repair', u'made', u'get', u'touch', u'landlord', u'emerg', u'contact', u'right', u'away', u'learn', u'emerg', u'repair', u'right', u'tenant', u'http', 'ow', 'ly', u'bura30fgvec']","DYK that your landlord is legally required to handle and pay for emergency repairs?

Whether it’s a broken pipe flooding your apartment or a supplied fridge that isn’t cooling, it’s up to your landlord to get it fixed. If your health or safety is in danger until the repairs can be made, get in touch with your landlord or emergency contact right away.

Learn more about emergency repairs and your rights as a tenant: http://ow.ly/BUra30fGVEC",Environmental,45,0.165625,en
117,431918433581020_916502735122585,CRTC | Your Consumer Rights for Mobile Phones: The Wireless Code of Conduct,link,http://ow.ly/unOc305c9Rv,2016-10-21 17:45:30,21,4,19,21,0,0,0,0,0,0,"the Wireless Code applies to all wireless services, making it easier for customers to understand their contracts? Know your rights:",['#DYK'],['http://ow.ly/unOc305c9Rv'],DYK Wireless Code applies wireless services making easier customers understand contracts Know rights http ow ly unOc305c9Rv,"['DYK', 'Wireless', 'Code', 'applies', 'wireless', 'services', 'making', 'easier', 'customers', 'understand', 'contracts', 'Know', 'rights', 'http', 'ow', 'ly', 'unOc305c9Rv']","[u'dyk', u'wireless', u'code', u'appli', u'wireless', u'servic', u'make', u'easier', u'custom', u'understand', u'contract', u'know', u'right', u'http', 'ow', 'ly', u'unoc305c9rv']","#DYK the Wireless Code applies to all wireless services, making it easier for customers to understand their contracts? 

Know your rights: http://ow.ly/unOc305c9Rv",Environmental,44,0.0,en
