,Unnamed: 0,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,Reactions_SUM,average_sentiment_score,language
334,334,460123390028_10158738486650029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158738486650029/?type=3,2017-05-23 07:13:36,7,0,0,7,0,0,0,0,0,0,"Êtes-vous intéressé à la durabilité? Si oui, inscrivez-vous à la liste de distribution pour recevoir les dernières nouvelles du gouvernement fédéral sur le développement durable. Vous serez invité à participer à la série de webinaires sur le développement durable. Vous serez informé de la mise à jour de la Stratégie fédérale de développement durable. Vous obtiendrez les résultats les plus récents des indicateurs environnementaux. Il suffit d’envoyer un courriel à ec.bdd-sdo.ec.ca pour que votre nom soit ajouté à la liste!",[],[],tes vous la Si oui inscrivez vous la liste de distribution pour recevoir les res nouvelles du gouvernement ral sur le veloppement durable Vous serez participer la rie de webinaires sur le veloppement durable Vous serez de la mise jour de la gie rale de veloppement durable Vous obtiendrez les sultats les plus cents des indicateurs environnementaux Il suffit envoyer un courriel ec bdd sdo ec canada ca pour que votre nom soit la liste,"['tes', 'vous', 'la', 'Si', 'oui', 'inscrivez', 'vous', 'la', 'liste', 'de', 'distribution', 'pour', 'recevoir', 'les', 'res', 'nouvelles', 'du', 'gouvernement', 'ral', 'sur', 'le', 'veloppement', 'durable', 'Vous', 'serez', 'participer', 'la', 'rie', 'de', 'webinaires', 'sur', 'le', 'veloppement', 'durable', 'Vous', 'serez', 'de', 'la', 'mise', 'jour', 'de', 'la', 'gie', 'rale', 'de', 'veloppement', 'durable', 'Vous', 'obtiendrez', 'les', 'sultats', 'les', 'plus', 'cents', 'des', 'indicateurs', 'environnementaux', 'Il', 'suffit', 'envoyer', 'un', 'courriel', 'ec', 'bdd', 'sdo', 'ec', 'canada', 'ca', 'pour', 'que', 'votre', 'nom', 'soit', 'la', 'liste']","[u'tes', u'vous', 'la', 'si', u'oui', u'inscrivez', u'vous', 'la', u'list', 'de', u'distribut', u'pour', u'recevoir', u'les', u'res', u'nouvell', 'du', u'gouvern', u'ral', u'sur', 'le', u'velopp', u'durabl', u'vous', u'serez', u'particip', 'la', u'rie', 'de', u'webinair', u'sur', 'le', u'velopp', u'durabl', u'vous', u'serez', 'de', 'la', u'mise', u'jour', 'de', 'la', u'gie', u'rale', 'de', u'velopp', u'durabl', u'vous', u'obtiendrez', u'les', u'sultat', u'les', u'plus', u'cent', u'des', u'indicateur', u'environnementaux', 'il', u'suffit', u'envoy', 'un', u'courriel', 'ec', u'bdd', u'sdo', 'ec', u'canada', 'ca', u'pour', u'que', u'votr', u'nom', u'soit', 'la', u'list']","Êtes-vous intéressé à la durabilité? Si oui, inscrivez-vous à la liste de distribution pour recevoir les dernières nouvelles du gouvernement fédéral sur le développement durable. 

Vous serez invité à participer à la série de webinaires sur le développement durable. Vous serez informé de la mise à jour de la Stratégie fédérale de développement durable. Vous obtiendrez les résultats les plus récents des indicateurs environnementaux. Il suffit d’envoyer un courriel à ec.bdd-sdo.ec@canada.ca pour que votre nom soit ajouté à la liste!",Environmental,7,0.0,fr
335,335,460123390028_10158486542880029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158486542880029/?type=3,2017-04-04 16:12:02,5,0,2,5,0,0,0,0,0,0,"Demain à h (HAE), une discussion aura lieu sur Facebook Live avec la ministre de l’Environnement et du Changement climatique, Catherine McKenna, et la présidente du Comité d’eerts, Johanne Gelinas, sur l’ à l’.","['#examenEE', '#IAIA17']",[],Demain 15 HAE une discussion aura lieu sur Facebook Live avec la ministre de Environnement et du Changement climatique Catherine McKenna et la sidente du experts Johanne Gelinas sur examenEE IAIA17,"['Demain', '15', 'HAE', 'une', 'discussion', 'aura', 'lieu', 'sur', 'Facebook', 'Live', 'avec', 'la', 'ministre', 'de', 'Environnement', 'et', 'du', 'Changement', 'climatique', 'Catherine', 'McKenna', 'et', 'la', 'sidente', 'du', 'experts', 'Johanne', 'Gelinas', 'sur', 'examenEE', 'IAIA17']","[u'demain', '15', u'hae', u'une', u'discuss', u'aura', u'lieu', u'sur', u'facebook', u'live', u'avec', 'la', u'ministr', 'de', u'environn', 'et', 'du', u'changement', u'climatiqu', u'catherin', u'mckenna', 'et', 'la', u'sident', 'du', u'expert', u'johann', u'gelina', u'sur', u'examene', u'iaia17']","Demain à 8 h 15 (HAE), une discussion aura lieu sur Facebook Live avec  la ministre de l’Environnement et du Changement climatique, Catherine McKenna, et la présidente du Comité d’experts, Johanne Gelinas, sur l’#examenEE à l’#IAIA17.",Environmental,7,0.0,fr
336,336,460123390028_10156870090175029,Voyage de découverte le long de la voie de migration du Pacifique,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.10156849851410029.1073741872.460123390028/10156870088175029/?type=3,2016-05-03 21:39:17,5,0,2,5,0,0,0,0,0,0,"Du au avril, deux étudiants ambassadeurs à l’emploi d’Environnement et Changement climatique Canada se joindront aux ambassadeurs du Fish and Wildlife Service des États-Unis dans le cadre d’un voyage de découverte le long de la voie de migration du Pacifique. Ils visiteront les sites des principales espèces d’oiseaux migrateurs, interrogeront des scientifiques d’Environnement et Changement climatique Canada, rencontreront des membres des Premières Nations et tiendront un blogue au sujet de leur eérience, à l’adresse suivante : d (en anglais seulement)",[],['http://ow.ly/4nc1L'],Du 19 au 29 avril deux tudiants ambassadeurs emploi Environnement et Changement climatique Canada se joindront aux ambassadeurs du Fish Wildlife Service des tats Unis dans le cadre un voyage de couverte le long de la voie de migration du Pacifique Ils visiteront les sites des principales ces oiseaux migrateurs interrogeront des scientifiques Environnement et Changement climatique Canada rencontreront des membres des res Nations et tiendront un blogue au sujet de leur rience adresse suivante http ow ly 4nc1Ld en anglais seulement,"['Du', '19', 'au', '29', 'avril', 'deux', 'tudiants', 'ambassadeurs', 'emploi', 'Environnement', 'et', 'Changement', 'climatique', 'Canada', 'se', 'joindront', 'aux', 'ambassadeurs', 'du', 'Fish', 'Wildlife', 'Service', 'des', 'tats', 'Unis', 'dans', 'le', 'cadre', 'un', 'voyage', 'de', 'couverte', 'le', 'long', 'de', 'la', 'voie', 'de', 'migration', 'du', 'Pacifique', 'Ils', 'visiteront', 'les', 'sites', 'des', 'principales', 'ces', 'oiseaux', 'migrateurs', 'interrogeront', 'des', 'scientifiques', 'Environnement', 'et', 'Changement', 'climatique', 'Canada', 'rencontreront', 'des', 'membres', 'des', 'res', 'Nations', 'et', 'tiendront', 'un', 'blogue', 'au', 'sujet', 'de', 'leur', 'rience', 'adresse', 'suivante', 'http', 'ow', 'ly', '4nc1Ld', 'en', 'anglais', 'seulement']","['du', '19', 'au', '29', u'avril', u'deux', u'tudiant', u'ambassadeur', u'emploi', u'environn', 'et', u'changement', u'climatiqu', u'canada', 'se', u'joindront', u'aux', u'ambassadeur', 'du', u'fish', u'wildlif', u'servic', u'des', u'tat', u'uni', u'dan', 'le', u'cadr', 'un', u'voyag', 'de', u'couvert', 'le', u'long', 'de', 'la', u'voie', 'de', u'migrat', 'du', u'pacifiqu', u'il', u'visiteront', u'les', u'site', u'des', u'principal', u'ces', u'oiseaux', u'migrateur', u'interrogeront', u'des', u'scientifiqu', u'environn', 'et', u'changement', u'climatiqu', u'canada', u'rencontreront', u'des', u'membr', u'des', u'res', u'nation', 'et', u'tiendront', 'un', u'blogu', 'au', u'sujet', 'de', u'leur', u'rienc', u'adress', u'suivant', u'http', 'ow', 'ly', u'4nc1ld', 'en', u'anglai', u'seulement']","Du 19 au 29 avril, deux étudiants ambassadeurs à l’emploi d’Environnement et Changement climatique Canada se joindront aux ambassadeurs du Fish and Wildlife Service des États-Unis dans le cadre d’un voyage de découverte le long de la voie de migration du Pacifique. Ils visiteront les sites des principales espèces d’oiseaux migrateurs, interrogeront des scientifiques d’Environnement et Changement climatique Canada, rencontreront des membres des Premières Nations et tiendront un blogue au sujet de leur expérience, à l’adresse suivante : http://ow.ly/4nc1Ld (en anglais seulement)",Environmental,7,0.0,fr
337,337,460123390028_10159519713925029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159519713925029/?type=3,2017-10-25 09:15:07,6,0,1,5,1,0,0,0,0,0,"« L’avantage d’adopter l’énergie solaire dans ma collectivité est que cette énergie appartiendra entièrement aux Autochtones. Elle nous permettra également de réduire la consommation de carburant diesel de %, soit environ litres par an. Avant tout, nous voulions que toute la collectivité adopte ce projet et, ensuite, nous voulions en faire un processus éducatif. C’est pourquoi nous invitons les jeunes, les aînés et toute la collectivité à participer au projet. Notre Première Nation est très préoccupée par les questions environnementales et même si le diesel est nécessaire actuellement, nous souhaitons l’abandonner complètement à l’avenir. Nous voulons être une collectivité écologique! »",[],[],avantage adopter nergie solaire dans est que cette nergie appartiendra rement aux Autochtones Elle nous permettra galement de duire la consommation de carburant diesel de 25 soit environ 100 000 litres par Avant tout nous voulions que toute la adopte ce projet et ensuite nous voulions en faire un processus ducatif est pourquoi nous invitons les jeunes les et toute la participer au projet Notre Nation est par les questions environnementales et si le diesel est cessaire actuellement nous souhaitons abandonner tement avenir Nous voulons une cologique,"['avantage', 'adopter', 'nergie', 'solaire', 'dans', 'est', 'que', 'cette', 'nergie', 'appartiendra', 'rement', 'aux', 'Autochtones', 'Elle', 'nous', 'permettra', 'galement', 'de', 'duire', 'la', 'consommation', 'de', 'carburant', 'diesel', 'de', '25', 'soit', 'environ', '100', '000', 'litres', 'par', 'Avant', 'tout', 'nous', 'voulions', 'que', 'toute', 'la', 'adopte', 'ce', 'projet', 'et', 'ensuite', 'nous', 'voulions', 'en', 'faire', 'un', 'processus', 'ducatif', 'est', 'pourquoi', 'nous', 'invitons', 'les', 'jeunes', 'les', 'et', 'toute', 'la', 'participer', 'au', 'projet', 'Notre', 'Nation', 'est', 'par', 'les', 'questions', 'environnementales', 'et', 'si', 'le', 'diesel', 'est', 'cessaire', 'actuellement', 'nous', 'souhaitons', 'abandonner', 'tement', 'avenir', 'Nous', 'voulons', 'une', 'cologique']","[u'avantag', u'adopt', u'nergi', u'solair', u'dan', u'est', u'que', u'cett', u'nergi', u'appartiendra', u'rement', u'aux', u'autochton', u'ell', u'nous', u'permettra', u'galement', 'de', u'duir', 'la', u'consomm', 'de', u'carbur', u'diesel', 'de', '25', u'soit', u'environ', u'100', u'000', u'litr', u'par', u'avant', u'tout', u'nous', u'voulion', u'que', u'tout', 'la', u'adopt', 'ce', u'projet', 'et', u'ensuit', u'nous', u'voulion', 'en', u'fair', 'un', u'processus', u'ducatif', u'est', u'pourquoi', u'nous', u'inviton', u'les', u'jeun', u'les', 'et', u'tout', 'la', u'particip', 'au', u'projet', u'notr', u'nation', u'est', u'par', u'les', u'question', u'environnemental', 'et', 'si', 'le', u'diesel', u'est', u'cessair', u'actuel', u'nous', u'souhaiton', u'abandonn', u'tement', u'avenir', u'nous', u'voulon', u'une', u'cologiqu']","« L’avantage d’adopter l’énergie solaire dans ma collectivité est que cette énergie appartiendra entièrement aux Autochtones. Elle nous permettra également de réduire la consommation de carburant diesel de 25 %, soit environ 100 000 litres par an. Avant tout, nous voulions que toute la collectivité adopte ce projet et, ensuite, nous voulions en faire un processus éducatif. C’est pourquoi nous invitons les jeunes, les aînés et toute la collectivité à participer au projet. 

Notre Première Nation est très préoccupée par les questions environnementales et même si le diesel est nécessaire actuellement, nous souhaitons l’abandonner complètement à l’avenir. Nous voulons être une collectivité écologique! »",Environmental,7,0.0,fr
338,338,460123390028_10157032624955029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157032624955029/?type=3,2016-06-15 06:50:23,5,0,2,4,1,0,0,0,0,0,C’est la Semaine nationale de la fonction publique et le mois du vélo. Je salue tous les fonctionnaires qui se rendent quotidiennement à vélo au travail. Continuez à pédaler! Quelle superbe action pour lutter contre les changements climatiques.,[],['http://ow.ly/wMWf301dE7E'],est la Semaine nationale de la fonction publique et le mois du lo Je salue tous les fonctionnaires qui se rendent quotidiennement lo au travail Continuez daler Quelle superbe action pour lutter contre les changements climatiques http ow ly wMWf301dE7E,"['est', 'la', 'Semaine', 'nationale', 'de', 'la', 'fonction', 'publique', 'et', 'le', 'mois', 'du', 'lo', 'Je', 'salue', 'tous', 'les', 'fonctionnaires', 'qui', 'se', 'rendent', 'quotidiennement', 'lo', 'au', 'travail', 'Continuez', 'daler', 'Quelle', 'superbe', 'action', 'pour', 'lutter', 'contre', 'les', 'changements', 'climatiques', 'http', 'ow', 'ly', 'wMWf301dE7E']","[u'est', 'la', u'semain', u'national', 'de', 'la', u'fonction', u'publiqu', 'et', 'le', u'moi', 'du', 'lo', 'je', u'salu', u'tous', u'les', u'fonctionnair', u'qui', 'se', u'rendent', u'quotidienn', 'lo', 'au', u'travail', u'continuez', u'daler', u'quell', u'superb', u'action', u'pour', u'lutter', u'contr', u'les', u'changement', u'climatiqu', u'http', 'ow', 'ly', u'wmwf301de7e']",C’est la Semaine nationale de la fonction publique et le mois du vélo. Je salue tous les fonctionnaires qui se rendent quotidiennement à vélo au travail. Continuez à pédaler! Quelle superbe action pour lutter contre les changements climatiques. http://ow.ly/wMWf301dE7E,Environmental,7,0.0,fr
339,339,460123390028_10158315485230029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158315485230029/?type=3,2017-03-02 08:57:59,7,0,0,5,2,0,0,0,0,0,"Le Dr. Seuss, écrivain, poète et bédéiste, a eu une influence incroyable sur de nombreuses générations. C’est maintenant à votre tour! éeDrSeuss",['#Journ'],[],Le Dr Seuss crivain te et iste eu une influence incroyable sur de nombreuses rations est maintenant votre tour eDrSeuss,"['Le', 'Dr', 'Seuss', 'crivain', 'te', 'et', 'iste', 'eu', 'une', 'influence', 'incroyable', 'sur', 'de', 'nombreuses', 'rations', 'est', 'maintenant', 'votre', 'tour', 'eDrSeuss']","['le', 'dr', u'seuss', u'crivain', 'te', 'et', u'ist', 'eu', u'une', u'influenc', u'incroy', u'sur', 'de', u'nombreus', u'ration', u'est', u'mainten', u'votr', u'tour', u'edrseuss']","Le Dr. Seuss, écrivain, poète et bédéiste, a eu une influence incroyable sur de nombreuses générations. C’est maintenant à votre tour! #JournéeDrSeuss",Social,7,0.0,fr
340,340,460123390028_10156823410815029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156823410815029/?type=3,2016-04-20 14:22:36,5,0,2,5,0,0,0,0,0,0,Préparez-vous – Le gouvernement du Canada veut connaître votre avis sur la manière de faire face aux changements climatiques. Soyez à l’affût le Jour de la Terre pour une annonce spéciale du premier ministre et de la ministre de l’Environnement et du Changement climatique!,[],['http://ow.ly/4mUEQ3'],parez vous Le gouvernement du Canada veut tre votre avis sur la de faire face aux changements climatiques Soyez le Jour de la Terre pour une annonce ciale du premier ministre et de la ministre de Environnement et du Changement climatique http ow ly 4mUEQ3,"['parez', 'vous', 'Le', 'gouvernement', 'du', 'Canada', 'veut', 'tre', 'votre', 'avis', 'sur', 'la', 'de', 'faire', 'face', 'aux', 'changements', 'climatiques', 'Soyez', 'le', 'Jour', 'de', 'la', 'Terre', 'pour', 'une', 'annonce', 'ciale', 'du', 'premier', 'ministre', 'et', 'de', 'la', 'ministre', 'de', 'Environnement', 'et', 'du', 'Changement', 'climatique', 'http', 'ow', 'ly', '4mUEQ3']","[u'parez', u'vous', 'le', u'gouvern', 'du', u'canada', u'veut', u'tre', u'votr', u'avi', u'sur', 'la', 'de', u'fair', u'face', u'aux', u'changement', u'climatiqu', u'soyez', 'le', u'jour', 'de', 'la', u'terr', u'pour', u'une', u'annonc', u'cial', 'du', u'premier', u'ministr', 'et', 'de', 'la', u'ministr', 'de', u'environn', 'et', 'du', u'changement', u'climatiqu', u'http', 'ow', 'ly', u'4mueq3']",Préparez-vous – Le gouvernement du Canada veut connaître votre avis sur la manière de faire face aux changements climatiques. Soyez à l’affût le Jour de la Terre pour une annonce spéciale du premier ministre et de la ministre de l’Environnement et du Changement climatique! http://ow.ly/4mUEQ3,Environmental,7,0.0,fr
341,341,460123390028_10158307823715029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158307823715029/?type=3,2017-02-28 14:49:33,5,0,2,5,0,0,0,0,0,0,"Découvrez ce nouveau projet qui est entrepris par le Collège Seneca, qui contribuera à réduire la quantité de produits chimiques qui est rejetée dans l’environnement par le secteur du nettoyage à sec. Saviez-vous que ce projet est financé par le Fonds pour dommages à l’environnement? Ce dernier est un programme qui gère l’argent obtenu grâce à des sanctions judiciaires liées à des condamnations environnementales, afin de soutenir des projets profitables pour l’environnement.",[],['http://ow.ly/oIol309rW5G'],couvrez ce nouveau projet qui est entrepris par le ge Seneca qui contribuera duire la de produits chimiques qui est dans environnement par le secteur du nettoyage sec Saviez vous que ce projet est par le Fonds pour dommages environnement Ce dernier est un programme qui argent obtenu ce des sanctions judiciaires es des condamnations environnementales afin de soutenir des projets profitables pour environnement http ow ly oIol309rW5G,"['couvrez', 'ce', 'nouveau', 'projet', 'qui', 'est', 'entrepris', 'par', 'le', 'ge', 'Seneca', 'qui', 'contribuera', 'duire', 'la', 'de', 'produits', 'chimiques', 'qui', 'est', 'dans', 'environnement', 'par', 'le', 'secteur', 'du', 'nettoyage', 'sec', 'Saviez', 'vous', 'que', 'ce', 'projet', 'est', 'par', 'le', 'Fonds', 'pour', 'dommages', 'environnement', 'Ce', 'dernier', 'est', 'un', 'programme', 'qui', 'argent', 'obtenu', 'ce', 'des', 'sanctions', 'judiciaires', 'es', 'des', 'condamnations', 'environnementales', 'afin', 'de', 'soutenir', 'des', 'projets', 'profitables', 'pour', 'environnement', 'http', 'ow', 'ly', 'oIol309rW5G']","[u'couvrez', 'ce', u'nouveau', u'projet', u'qui', u'est', u'entrepri', u'par', 'le', 'ge', u'seneca', u'qui', u'contribuera', u'duir', 'la', 'de', u'produit', u'chimiqu', u'qui', u'est', u'dan', u'environn', u'par', 'le', u'secteur', 'du', u'nettoyag', u'sec', u'saviez', u'vous', u'que', 'ce', u'projet', u'est', u'par', 'le', u'fond', u'pour', u'dommag', u'environn', 'ce', u'dernier', u'est', 'un', u'programm', u'qui', u'argent', u'obtenu', 'ce', u'des', u'sanction', u'judiciair', 'es', u'des', u'condamn', u'environnemental', u'afin', 'de', u'soutenir', u'des', u'projet', u'profit', u'pour', u'environn', u'http', 'ow', 'ly', u'oiol309rw5g']","Découvrez ce nouveau projet qui est entrepris par le Collège Seneca, qui contribuera à réduire la quantité de produits chimiques qui est rejetée dans l’environnement par le secteur du nettoyage à sec. 

Saviez-vous que ce projet est financé par le Fonds pour dommages à l’environnement? Ce dernier est un programme qui gère l’argent obtenu grâce à des sanctions judiciaires liées à des condamnations environnementales, afin de soutenir des projets profitables pour l’environnement. http://ow.ly/oIol309rW5G",Environmental,7,0.0,fr
342,342,460123390028_10159398975045029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159398975045029/?type=3,2017-09-27 11:17:33,6,1,0,6,0,0,0,0,0,0,Bonne Journée nationale de l’arbre! Est-ce que vous cherchez un arbre à planter au Canada? Il y a une application pour ça! La dernière version de l’application Mon arbre de Ressources naturelles Canada est maintenant disponible pour téléchargement. Application Mon arbre — Téléchargez-la aujourd’hui! 1,[],['http://ow.ly/JsTW30ft3O'],Bonne nationale de arbre Est ce que vous cherchez un arbre planter au Canada Il une application pour La version de application Mon arbre de Ressources naturelles Canada est maintenant disponible pour chargement Application Mon arbre chargez la hui http ow ly JsTW30ft3O1,"['Bonne', 'nationale', 'de', 'arbre', 'Est', 'ce', 'que', 'vous', 'cherchez', 'un', 'arbre', 'planter', 'au', 'Canada', 'Il', 'une', 'application', 'pour', 'La', 'version', 'de', 'application', 'Mon', 'arbre', 'de', 'Ressources', 'naturelles', 'Canada', 'est', 'maintenant', 'disponible', 'pour', 'chargement', 'Application', 'Mon', 'arbre', 'chargez', 'la', 'hui', 'http', 'ow', 'ly', 'JsTW30ft3O1']","[u'bonn', u'national', 'de', u'arbr', u'est', 'ce', u'que', u'vous', u'cherchez', 'un', u'arbr', u'planter', 'au', u'canada', 'il', u'une', u'applic', u'pour', 'la', u'version', 'de', u'applic', u'mon', u'arbr', 'de', u'ressourc', u'naturell', u'canada', u'est', u'mainten', u'dispon', u'pour', u'chargement', u'applic', u'mon', u'arbr', u'chargez', 'la', u'hui', u'http', 'ow', 'ly', u'jstw30ft3o1']","Bonne Journée nationale de l’arbre! Est-ce que vous cherchez un arbre à planter au Canada? Il y a une application pour ça! La dernière version de l’application Mon arbre de Ressources naturelles Canada est maintenant disponible pour téléchargement.

Application Mon arbre — Téléchargez-la aujourd’hui! http://ow.ly/JsTW30ft3O1",Environmental,7,0.35,fr
343,343,460123390028_10158802658505029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158802658505029/?type=3,2017-06-04 17:12:32,4,0,3,4,0,0,0,0,0,0,"Les festivités de la Journée mondiale de l’environnement sont officiellement commencées au Canada! Les gagnants du Grand concours vidéo canadien sont prêts à célébrer! Et vous, comment allez-vous célébrer? éeMondialeDelEnvironnement",['#Journ'],[],Les de la mondiale de environnement sont officiellement es au Canada Les gagnants du Grand concours canadien sont brer Et vous comment allez vous brer eMondialeDelEnvironnement,"['Les', 'de', 'la', 'mondiale', 'de', 'environnement', 'sont', 'officiellement', 'es', 'au', 'Canada', 'Les', 'gagnants', 'du', 'Grand', 'concours', 'canadien', 'sont', 'brer', 'Et', 'vous', 'comment', 'allez', 'vous', 'brer', 'eMondialeDelEnvironnement']","[u'les', 'de', 'la', u'mondial', 'de', u'environn', u'sont', u'officiel', 'es', 'au', u'canada', u'les', u'gagnant', 'du', u'grand', u'concour', u'canadien', u'sont', u'brer', 'et', u'vous', u'comment', u'allez', u'vous', u'brer', u'emondialedelenvironn']","Les festivités de la Journée mondiale de l’environnement sont officiellement commencées au Canada! Les gagnants du Grand concours vidéo canadien sont prêts à célébrer! Et vous, comment allez-vous célébrer? #JournéeMondialeDelEnvironnement",Economical,7,0.0,fr
344,344,460123390028_10156761463595029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156761463595029/?type=3,2016-04-04 12:30:44,6,0,1,5,1,0,0,0,0,0,"Participez à la conservation des espèces de tortues en péril au Canada. La Loi sur les espèces en péril du Canada vise à protéger l’habitat essentiel contre la destruction. Des aires d’habitat essentiel ont été proposées dans les programmes de rétablissement de quatre espèces de tortues qui vivent en Ontario : la tortue mouchetée, la tortue musquée, la tortue-molle à épines et la tortue ponctuée. Ces habitats essentiels peuvent se trouver sur votre propriété ou à proximité de celle-ci. Ils peuvent comprendre des lacs, des rivières, des ruisseaux et des milieux humides où vivent les tortues, de même que des prés et des forêts adjacentes. Vous êtes invités à commenter sur les documents axés sur le rétablissement proposés.",[],['http://ow.ly/10gml6'],Participez la conservation des ces de tortues en ril au Canada La Loi sur les ces en ril du Canada vise ger habitat essentiel contre la destruction Des aires habitat essentiel ont es dans les programmes de tablissement de quatre ces de tortues qui vivent en Ontario la tortue la tortue la tortue molle pines et la tortue Ces habitats essentiels peuvent se trouver sur votre ou de celle ci Ils peuvent comprendre des lacs des res des ruisseaux et des milieux humides vivent les tortues de que des et des adjacentes Vous commenter sur les documents sur le tablissement http ow ly 10gml6,"['Participez', 'la', 'conservation', 'des', 'ces', 'de', 'tortues', 'en', 'ril', 'au', 'Canada', 'La', 'Loi', 'sur', 'les', 'ces', 'en', 'ril', 'du', 'Canada', 'vise', 'ger', 'habitat', 'essentiel', 'contre', 'la', 'destruction', 'Des', 'aires', 'habitat', 'essentiel', 'ont', 'es', 'dans', 'les', 'programmes', 'de', 'tablissement', 'de', 'quatre', 'ces', 'de', 'tortues', 'qui', 'vivent', 'en', 'Ontario', 'la', 'tortue', 'la', 'tortue', 'la', 'tortue', 'molle', 'pines', 'et', 'la', 'tortue', 'Ces', 'habitats', 'essentiels', 'peuvent', 'se', 'trouver', 'sur', 'votre', 'ou', 'de', 'celle', 'ci', 'Ils', 'peuvent', 'comprendre', 'des', 'lacs', 'des', 'res', 'des', 'ruisseaux', 'et', 'des', 'milieux', 'humides', 'vivent', 'les', 'tortues', 'de', 'que', 'des', 'et', 'des', 'adjacentes', 'Vous', 'commenter', 'sur', 'les', 'documents', 'sur', 'le', 'tablissement', 'http', 'ow', 'ly', '10gml6']","[u'participez', 'la', u'conserv', u'des', u'ces', 'de', u'tortu', 'en', u'ril', 'au', u'canada', 'la', u'loi', u'sur', u'les', u'ces', 'en', u'ril', 'du', u'canada', u'vise', u'ger', u'habitat', u'essentiel', u'contr', 'la', u'destruct', u'des', u'air', u'habitat', u'essentiel', u'ont', 'es', u'dan', u'les', u'programm', 'de', u'tabliss', 'de', u'quatr', u'ces', 'de', u'tortu', u'qui', u'vivent', 'en', u'ontario', 'la', u'tortu', 'la', u'tortu', 'la', u'tortu', u'moll', u'pine', 'et', 'la', u'tortu', u'ces', u'habitat', u'essentiel', u'peuvent', 'se', u'trouver', u'sur', u'votr', 'ou', 'de', u'cell', 'ci', u'il', u'peuvent', u'comprendr', u'des', u'lac', u'des', u'res', u'des', u'ruisseaux', 'et', u'des', u'milieux', u'humid', u'vivent', u'les', u'tortu', 'de', u'que', u'des', 'et', u'des', u'adjacent', u'vous', u'comment', u'sur', u'les', u'document', u'sur', 'le', u'tabliss', u'http', 'ow', 'ly', u'10gml6']","Participez à la conservation des espèces de tortues en péril au Canada. La Loi sur les espèces en péril du Canada vise à protéger l’habitat essentiel contre la destruction. Des aires d’habitat essentiel ont été proposées dans les programmes de rétablissement de quatre espèces de tortues qui vivent en Ontario : la tortue mouchetée, la tortue musquée, la tortue-molle à épines et la tortue ponctuée.

Ces habitats essentiels peuvent se trouver sur votre propriété ou à proximité de celle-ci. Ils peuvent comprendre des lacs, des rivières, des ruisseaux et des milieux humides où vivent les tortues, de même que des prés et des forêts adjacentes.

Vous êtes invités à commenter sur les documents axés sur le rétablissement proposés. http://ow.ly/10gml6",Environmental,7,0.0,fr
