,Unnamed: 0,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,Reactions_SUM,average_sentiment_score,language
28,28,370233926766473_390792951377237,GHGSat,video,https://www.facebook.com/EnvironnementetChangementclimatique/videos/390792951377237/,2017-12-07 16:35:00,0,0,2,0,0,0,0,0,0,0,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 GHGSat Inc. se spécialise dans la mesure des gaz à effet de serre au moyen de la technologie par satellite.,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",['http://ow.ly/zuRk30h5izQ'],CanadaEnChine Mission commerciale de la ministre McKenna sur TechnologiesPropres entreprise GHGSat Inc se cialise dans la mesure des gaz effet de serre au moyen de la technologie par satellite http ow ly zuRk30h5izQ ActionClimatique,"['CanadaEnChine', 'Mission', 'commerciale', 'de', 'la', 'ministre', 'McKenna', 'sur', 'TechnologiesPropres', 'entreprise', 'GHGSat', 'Inc', 'se', 'cialise', 'dans', 'la', 'mesure', 'des', 'gaz', 'effet', 'de', 'serre', 'au', 'moyen', 'de', 'la', 'technologie', 'par', 'satellite', 'http', 'ow', 'ly', 'zuRk30h5izQ', 'ActionClimatique']","[u'canadaenchin', u'mission', u'commercial', 'de', 'la', u'ministr', u'mckenna', u'sur', u'technologiespropr', u'entrepris', u'ghgsat', u'inc', 'se', u'cialis', u'dan', 'la', u'mesur', u'des', u'gaz', u'effet', 'de', u'serr', 'au', u'moyen', 'de', 'la', u'technologi', u'par', u'satellit', u'http', 'ow', 'ly', u'zurk30h5izq', u'actionclimatiqu']",#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 GHGSat Inc. se spécialise dans la mesure des gaz à effet de serre au moyen de la technologie par satellite. http://ow.ly/zuRk30h5izQ  #ActionClimatique,Environmental,2,0.0,fr
29,29,370233926766473_393493724440493,Timeline Photos,photo,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/393493724440493/?type=3,2017-12-13 13:40:08,2,0,0,1,1,0,0,0,0,0,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 Cypher Environmental se spécialise en contrôle des poussières et en solutions d’assainissement de l’eau et des sols.,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique', '#ActionClimatique']",['http://ow.ly/TRfj30h82FY'],CanadaEnChine Mission commerciale de la ministre McKenna sur TechnologiesPropres entreprise Cypher Environmental se cialise en le des res et en solutions assainissement de eau et des sols ActionClimatique http ow ly TRfj30h82FY ActionClimatique,"['CanadaEnChine', 'Mission', 'commerciale', 'de', 'la', 'ministre', 'McKenna', 'sur', 'TechnologiesPropres', 'entreprise', 'Cypher', 'Environmental', 'se', 'cialise', 'en', 'le', 'des', 'res', 'et', 'en', 'solutions', 'assainissement', 'de', 'eau', 'et', 'des', 'sols', 'ActionClimatique', 'http', 'ow', 'ly', 'TRfj30h82FY', 'ActionClimatique']","[u'canadaenchin', u'mission', u'commercial', 'de', 'la', u'ministr', u'mckenna', u'sur', u'technologiespropr', u'entrepris', u'cypher', u'environment', 'se', u'cialis', 'en', 'le', u'des', u'res', 'et', 'en', u'solut', u'assainiss', 'de', u'eau', 'et', u'des', u'sol', u'actionclimatiqu', u'http', 'ow', 'ly', u'trfj30h82fi', u'actionclimatiqu']",#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 Cypher Environmental se spécialise en contrôle des poussières et en solutions d’assainissement de l’eau et des sols. #ActionClimatique http://ow.ly/TRfj30h82FY #ActionClimatique,Environmental,2,0.0,fr
30,30,370233926766473_384502115339654,Vidéo Montréal Protocole,video,https://www.facebook.com/EnvironnementetChangementclimatique/videos/384502115339654/,2017-11-23 17:57:38,1,0,1,1,0,0,0,0,0,0,"Grâce au Protocole de Montréal, % de l’appauvrissement de la couche d’ozone sera éliminé au Canada et le trou se répare de lui-même. Mais le travail n’est pas terminé! Le Canada s’est engagé à un rétablissement complet de la couche d’ozone et à poser action sur les changements climatiques.",[],[],ce au Protocole de al 99 de appauvrissement de la couche ozone sera au Canada et le trou se pare de lui Mais le travail est pas Le Canada est un tablissement complet de la couche ozone et poser action sur les changements climatiques,"['ce', 'au', 'Protocole', 'de', 'al', '99', 'de', 'appauvrissement', 'de', 'la', 'couche', 'ozone', 'sera', 'au', 'Canada', 'et', 'le', 'trou', 'se', 'pare', 'de', 'lui', 'Mais', 'le', 'travail', 'est', 'pas', 'Le', 'Canada', 'est', 'un', 'tablissement', 'complet', 'de', 'la', 'couche', 'ozone', 'et', 'poser', 'action', 'sur', 'les', 'changements', 'climatiques']","['ce', 'au', u'protocol', 'de', 'al', '99', 'de', u'appauvriss', 'de', 'la', u'couch', u'ozon', u'sera', 'au', u'canada', 'et', 'le', u'trou', 'se', u'pare', 'de', u'lui', u'mai', 'le', u'travail', u'est', u'pas', 'le', u'canada', u'est', 'un', u'tabliss', u'complet', 'de', 'la', u'couch', u'ozon', 'et', u'poser', u'action', u'sur', u'les', u'changement', u'climatiqu']","Grâce au Protocole de Montréal, 99 % de l’appauvrissement de la couche d’ozone sera éliminé au Canada et le trou se répare de lui-même. Mais le travail n’est pas terminé! Le Canada s’est engagé à un rétablissement complet de la couche d’ozone et à poser action sur les changements climatiques.",Social,2,0.0,fr
31,31,370233926766473_397068097416389,c’est le solstice d’hiver,video,https://www.facebook.com/EnvironnementetChangementclimatique/videos/397068097416389/,2017-12-21 12:17:18,0,0,2,0,0,0,0,0,0,0,"Aujourd’hui, c’est le solstice d’hiver qui marque la journée la plus courte de l’année. Pour réduire votre consommation d’énergie, organisez une soirée douillette aux chandelles, sortez des jeux de société et profitez de bons moments bien mérités en famille!",[],[],hui est le solstice hiver qui marque la la plus courte de Pour duire votre consommation nergie organisez une douillette aux chandelles sortez des jeux de et profitez de bons moments bien en famille,"['hui', 'est', 'le', 'solstice', 'hiver', 'qui', 'marque', 'la', 'la', 'plus', 'courte', 'de', 'Pour', 'duire', 'votre', 'consommation', 'nergie', 'organisez', 'une', 'douillette', 'aux', 'chandelles', 'sortez', 'des', 'jeux', 'de', 'et', 'profitez', 'de', 'bons', 'moments', 'bien', 'en', 'famille']","[u'hui', u'est', 'le', u'solstic', u'hiver', u'qui', u'marqu', 'la', 'la', u'plus', u'court', 'de', u'pour', u'duir', u'votr', u'consomm', u'nergi', u'organisez', u'une', u'douillett', u'aux', u'chandell', u'sortez', u'des', u'jeux', 'de', 'et', u'profitez', 'de', u'bon', u'moment', u'bien', 'en', u'famill']","Aujourd’hui, c’est le solstice d’hiver qui marque la journée la plus courte de l’année. Pour réduire votre consommation d’énergie, organisez une soirée douillette aux chandelles, sortez des jeux de société et profitez de bons moments bien mérités en famille!",Social,2,0.0,fr
32,32,370233926766473_378866875903178,,photo,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/378866822569850/?type=3,2017-11-10 06:58:35,2,0,0,2,0,0,0,0,0,0,"Quatrième arrêt de la tournée avec la ministre de l’Environnement et Changement climatique, Catherine McKenna. Elle a parlé lors de l'événement Innovation Jam - Ottawa Sustainability Challenge de Student Energy Carleton à Carleton University (Official). Les étudiants jouent un rôle très important dans la création de solutions novatrices pour lutter contre les changements climatiques.",['#CampusClimat'],[],de la CampusClimat avec la ministre de Environnement et Changement climatique Catherine McKenna Elle lors de nement Innovation Jam Ottawa Sustainability Challenge de Student Energy Carleton Carleton University Official Les tudiants jouent un le important dans la ation de solutions novatrices pour lutter contre les changements climatiques,"['de', 'la', 'CampusClimat', 'avec', 'la', 'ministre', 'de', 'Environnement', 'et', 'Changement', 'climatique', 'Catherine', 'McKenna', 'Elle', 'lors', 'de', 'nement', 'Innovation', 'Jam', 'Ottawa', 'Sustainability', 'Challenge', 'de', 'Student', 'Energy', 'Carleton', 'Carleton', 'University', 'Official', 'Les', 'tudiants', 'jouent', 'un', 'le', 'important', 'dans', 'la', 'ation', 'de', 'solutions', 'novatrices', 'pour', 'lutter', 'contre', 'les', 'changements', 'climatiques']","['de', 'la', u'campusclimat', u'avec', 'la', u'ministr', 'de', u'environn', 'et', u'changement', u'climatiqu', u'catherin', u'mckenna', u'ell', u'lor', 'de', u'nement', u'innov', u'jam', u'ottawa', u'sustain', u'challeng', 'de', u'student', u'energi', u'carleton', u'carleton', u'univers', u'offici', u'les', u'tudiant', u'jouent', 'un', 'le', u'import', u'dan', 'la', u'ation', 'de', u'solut', u'novatric', u'pour', u'lutter', u'contr', u'les', u'changement', u'climatiqu']","Quatrième arrêt de la tournée #CampusClimat avec la ministre de l’Environnement et Changement climatique, Catherine McKenna. Elle a parlé lors de l'événement Innovation Jam - Ottawa Sustainability Challenge de Student Energy Carleton à Carleton University (Official). Les étudiants jouent un rôle très important dans la création de solutions novatrices pour lutter contre les changements climatiques.",Economical,2,0.0,fr
33,33,370233926766473_382077462248786,Journée internationale des étudiants,video,https://www.facebook.com/EnvironnementetChangementclimatique/videos/382077462248786/,2017-11-18 14:16:52,2,0,0,2,0,0,0,0,0,0,"Rencontrez Anne Marie Arko, une étudiante d'Environnement et Changement climatique Canada qui a travaillé étroitement avec l'équipe de négociation du Canada pour mobiliser l'action climatique à la Convention-cadre des Nations Unies sur les changements climatiques (COP23) à Bonn, en Allemagne. Le Canada soutient les jeunes qui prennent des mesures pour adresser le changement climatique. Les jeunes sont essentiel dans la lutte contre les changements climatiques. Nous avons besoin de leurs idées et solutions innovatrices pour aider à bâtir un Canada plus propre et plus prospère pour les générations à venir.",[],[],Rencontrez Anne Marie Arko une tudiante Environnement et Changement climatique Canada qui troitement avec quipe de gociation du Canada pour mobiliser action climatique la Convention cadre des Nations Unies sur les changements climatiques COP23 Bonn en Allemagne Le Canada soutient les jeunes qui prennent des mesures pour adresser le changement climatique Les jeunes sont essentiel dans la lutte contre les changements climatiques Nous avons besoin de leurs es et solutions innovatrices pour aider tir un Canada plus propre et plus pour les rations venir,"['Rencontrez', 'Anne', 'Marie', 'Arko', 'une', 'tudiante', 'Environnement', 'et', 'Changement', 'climatique', 'Canada', 'qui', 'troitement', 'avec', 'quipe', 'de', 'gociation', 'du', 'Canada', 'pour', 'mobiliser', 'action', 'climatique', 'la', 'Convention', 'cadre', 'des', 'Nations', 'Unies', 'sur', 'les', 'changements', 'climatiques', 'COP23', 'Bonn', 'en', 'Allemagne', 'Le', 'Canada', 'soutient', 'les', 'jeunes', 'qui', 'prennent', 'des', 'mesures', 'pour', 'adresser', 'le', 'changement', 'climatique', 'Les', 'jeunes', 'sont', 'essentiel', 'dans', 'la', 'lutte', 'contre', 'les', 'changements', 'climatiques', 'Nous', 'avons', 'besoin', 'de', 'leurs', 'es', 'et', 'solutions', 'innovatrices', 'pour', 'aider', 'tir', 'un', 'Canada', 'plus', 'propre', 'et', 'plus', 'pour', 'les', 'rations', 'venir']","[u'rencontrez', u'ann', u'mari', u'arko', u'une', u'tudiant', u'environn', 'et', u'changement', u'climatiqu', u'canada', u'qui', u'troitement', u'avec', u'quip', 'de', u'gociat', 'du', u'canada', u'pour', u'mobilis', u'action', u'climatiqu', 'la', u'convent', u'cadr', u'des', u'nation', u'uni', u'sur', u'les', u'changement', u'climatiqu', u'cop23', u'bonn', 'en', u'allemagn', 'le', u'canada', u'soutient', u'les', u'jeun', u'qui', u'prennent', u'des', u'mesur', u'pour', u'adress', 'le', u'changement', u'climatiqu', u'les', u'jeun', u'sont', u'essentiel', u'dan', 'la', u'lutt', u'contr', u'les', u'changement', u'climatiqu', u'nous', u'avon', u'besoin', 'de', u'leur', 'es', 'et', u'solut', u'innovatric', u'pour', u'aider', u'tir', 'un', u'canada', u'plus', u'propr', 'et', u'plus', u'pour', u'les', u'ration', u'venir']","Rencontrez Anne Marie Arko, une étudiante d'Environnement et Changement climatique Canada qui a travaillé étroitement avec l'équipe de négociation du Canada pour mobiliser l'action climatique à la Convention-cadre des Nations Unies sur les changements climatiques (COP23) à Bonn, en Allemagne. Le Canada soutient les jeunes qui prennent des mesures pour adresser le changement climatique. Les jeunes sont essentiel dans la lutte contre les changements climatiques. Nous avons besoin de leurs idées et solutions innovatrices pour aider à bâtir un Canada plus propre et plus prospère pour les générations à venir.",Environmental,2,0.0,fr
34,34,370233926766473_391796324610233,Timeline Photos,photo,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391796324610233/?type=3,2017-12-09 16:51:54,2,0,0,2,0,0,0,0,0,0,"Environnement et Changement climatique Canada célèbre la première année du plan canadien pour lutter contre le changement climatique et faire croître l’économie! Nous avons fait beaucoup de progrès cette année, mais il reste du travail à faire pour s’assurer que nous maintiendrons la planète en santé pour nos enfants et petits-enfants. Voyez notre premier rapport sur les progrès :",[],['http://ow.ly/sSop30h7ygj'],Environnement et Changement climatique Canada bre la du plan canadien pour lutter contre le changement climatique et faire tre conomie Nous avons fait beaucoup de cette mais il reste du travail faire pour assurer que nous maintiendrons la te en pour nos enfants et petits enfants Voyez notre premier rapport sur les http ow ly sSop30h7ygj,"['Environnement', 'et', 'Changement', 'climatique', 'Canada', 'bre', 'la', 'du', 'plan', 'canadien', 'pour', 'lutter', 'contre', 'le', 'changement', 'climatique', 'et', 'faire', 'tre', 'conomie', 'Nous', 'avons', 'fait', 'beaucoup', 'de', 'cette', 'mais', 'il', 'reste', 'du', 'travail', 'faire', 'pour', 'assurer', 'que', 'nous', 'maintiendrons', 'la', 'te', 'en', 'pour', 'nos', 'enfants', 'et', 'petits', 'enfants', 'Voyez', 'notre', 'premier', 'rapport', 'sur', 'les', 'http', 'ow', 'ly', 'sSop30h7ygj']","[u'environn', 'et', u'changement', u'climatiqu', u'canada', u'bre', 'la', 'du', u'plan', u'canadien', u'pour', u'lutter', u'contr', 'le', u'changement', u'climatiqu', 'et', u'fair', u'tre', u'conomi', u'nous', u'avon', u'fait', u'beaucoup', 'de', u'cett', u'mai', 'il', u'rest', 'du', u'travail', u'fair', u'pour', u'assur', u'que', u'nous', u'maintiendron', 'la', 'te', 'en', u'pour', u'nos', u'enfant', 'et', u'petit', u'enfant', u'voyez', u'notr', u'premier', u'rapport', u'sur', u'les', u'http', 'ow', 'ly', u'ssop30h7ygj']","Environnement et Changement climatique Canada célèbre la première année du plan canadien pour lutter contre le changement climatique et faire croître l’économie! Nous avons fait beaucoup de progrès cette année, mais il reste du travail à faire pour s’assurer que nous maintiendrons la planète en santé pour nos enfants et petits-enfants.

Voyez notre premier rapport sur les progrès : http://ow.ly/sSop30h7ygj",Environmental,2,0.0,fr
35,35,370233926766473_397080630748469,La saison des Fêtes génère plus de déchets que tout autre péri...,video,https://www.facebook.com/EnvironnementetChangementclimatique/videos/397080630748469/,2017-12-21 12:48:10,0,0,2,0,0,0,0,0,0,0,La saison des Fêtes génère plus de déchets que tout autre période de l’année. Que ferez-vous cette année pour réduire la quantité de déchets que vous produisez? Voici de simples gestes quotidiens qui vous aideront à réduire votre impact sur l’environnement :,[],['http://ow.ly/8X6p30hnrrM'],La saison des plus de chets que tout autre riode de Que ferez vous cette pour duire la de chets que vous produisez Voici de simples gestes quotidiens qui vous aideront duire votre impact sur environnement http ow ly 8X6p30hnrrM,"['La', 'saison', 'des', 'plus', 'de', 'chets', 'que', 'tout', 'autre', 'riode', 'de', 'Que', 'ferez', 'vous', 'cette', 'pour', 'duire', 'la', 'de', 'chets', 'que', 'vous', 'produisez', 'Voici', 'de', 'simples', 'gestes', 'quotidiens', 'qui', 'vous', 'aideront', 'duire', 'votre', 'impact', 'sur', 'environnement', 'http', 'ow', 'ly', '8X6p30hnrrM']","['la', u'saison', u'des', u'plus', 'de', u'chet', u'que', u'tout', u'autr', u'riod', 'de', u'que', u'ferez', u'vous', u'cett', u'pour', u'duir', 'la', 'de', u'chet', u'que', u'vous', u'produisez', u'voici', 'de', u'simpl', u'gest', u'quotidien', u'qui', u'vous', u'aideront', u'duir', u'votr', u'impact', u'sur', u'environn', u'http', 'ow', 'ly', u'8x6p30hnrrm']","La saison des Fêtes génère plus de déchets que tout autre période de l’année. Que ferez-vous cette année pour réduire la quantité de déchets que vous produisez?

Voici de simples gestes quotidiens qui vous aideront à réduire votre impact sur l’environnement : http://ow.ly/8X6p30hnrrM",Environmental,2,0.0,fr
36,36,370233926766473_393062707816928,des emplois verts bien rémunérés,video,https://www.facebook.com/EnvironnementetChangementclimatique/videos/393062707816928/,2017-12-13 16:00:00,1,0,1,0,1,0,0,0,0,0,Nous créons des emplois verts bien rémunérés pour assurer une économie prospère et durable pour les générations à venir. 9,[],['http://ow.ly/iqeP30hboL'],Nous ons des emplois verts bien pour assurer une conomie et durable pour les rations venir http ow ly iqeP30hboL9,"['Nous', 'ons', 'des', 'emplois', 'verts', 'bien', 'pour', 'assurer', 'une', 'conomie', 'et', 'durable', 'pour', 'les', 'rations', 'venir', 'http', 'ow', 'ly', 'iqeP30hboL9']","[u'nous', u'on', u'des', u'emploi', u'vert', u'bien', u'pour', u'assur', u'une', u'conomi', 'et', u'durabl', u'pour', u'les', u'ration', u'venir', u'http', 'ow', 'ly', u'iqep30hbol9']","Nous créons des emplois verts bien rémunérés pour assurer une économie prospère et durable pour les générations à venir. 
http://ow.ly/iqeP30hboL9",Economical,2,0.0,fr
37,37,370233926766473_393512181105314,Timeline Photos,photo,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/393512181105314/?type=3,2017-12-13 14:55:01,2,0,0,1,1,0,0,0,0,0,"Comme décembre est le mois de la , nous soulignons le mérite des scientifiques d’Environnement et Changement climatique Canada qui travaillent dans le Nord et dont les recherches contribuent à améliorer la compréhension des menaces qui pèsent sur les écosystèmes de l’Arctique. Rob, qui étudie les ours blancs dans l’Arctique circumpolaire, travaille de concert avec des chasseurs inuits afin de déterminer les effets des produits chimiques contaminants sur la santé des ours blancs.",['#ScienceArctique'],['http://ow.ly/Bvs130hcWJS'],Comme cembre est le mois de la ScienceArctique nous soulignons le rite des scientifiques Environnement et Changement climatique Canada qui travaillent dans le Nord et dont les recherches contribuent liorer la hension des menaces qui sent sur les mes de Arctique Rob qui tudie les blancs dans Arctique circumpolaire travaille de concert avec des chasseurs inuits afin de terminer les effets des produits chimiques contaminants sur la des blancs http ow ly Bvs130hcWJS,"['Comme', 'cembre', 'est', 'le', 'mois', 'de', 'la', 'ScienceArctique', 'nous', 'soulignons', 'le', 'rite', 'des', 'scientifiques', 'Environnement', 'et', 'Changement', 'climatique', 'Canada', 'qui', 'travaillent', 'dans', 'le', 'Nord', 'et', 'dont', 'les', 'recherches', 'contribuent', 'liorer', 'la', 'hension', 'des', 'menaces', 'qui', 'sent', 'sur', 'les', 'mes', 'de', 'Arctique', 'Rob', 'qui', 'tudie', 'les', 'blancs', 'dans', 'Arctique', 'circumpolaire', 'travaille', 'de', 'concert', 'avec', 'des', 'chasseurs', 'inuits', 'afin', 'de', 'terminer', 'les', 'effets', 'des', 'produits', 'chimiques', 'contaminants', 'sur', 'la', 'des', 'blancs', 'http', 'ow', 'ly', 'Bvs130hcWJS']","[u'comm', u'cembr', u'est', 'le', u'moi', 'de', 'la', u'sciencearctiqu', u'nous', u'soulignon', 'le', u'rite', u'des', u'scientifiqu', u'environn', 'et', u'changement', u'climatiqu', u'canada', u'qui', u'travail', u'dan', 'le', u'nord', 'et', u'dont', u'les', u'recherch', u'contribu', u'liorer', 'la', u'hension', u'des', u'menac', u'qui', u'sent', u'sur', u'les', u'mes', 'de', u'arctiqu', u'rob', u'qui', u'tudi', u'les', u'blanc', u'dan', u'arctiqu', u'circumpolair', u'travaill', 'de', u'concert', u'avec', u'des', u'chasseur', u'inuit', u'afin', 'de', u'termin', u'les', u'effet', u'des', u'produit', u'chimiqu', u'contamin', u'sur', 'la', u'des', u'blanc', u'http', 'ow', 'ly', u'bvs130hcwjs']","Comme décembre est le mois de la #ScienceArctique, nous soulignons le mérite des scientifiques d’Environnement et Changement climatique Canada qui travaillent dans le Nord et dont les recherches contribuent à améliorer la compréhension des menaces qui pèsent sur les écosystèmes de l’Arctique.

Rob, qui étudie les ours blancs dans l’Arctique circumpolaire, travaille de concert avec des chasseurs inuits afin de déterminer les effets des produits chimiques contaminants sur la santé des ours blancs. http://ow.ly/Bvs130hcWJS",Environmental,2,0.0,fr
38,38,370233926766473_390275148095684,Woodland Biofuels,video,https://www.facebook.com/EnvironnementetChangementclimatique/videos/390275148095684/,2017-12-06 12:35:00,0,0,2,0,0,0,0,0,0,0,– 🇨🇦 se spécialise en carburant propre et au moyen de la biomasse des déchets pour produire de l’éthanol à faible coût.,"['#CanadaenChine', '#WoodlandBiofuels', '#renouvelable', '#ActionClimatique']",['http://ow.ly/GZOB30h3uhn'],CanadaenChine WoodlandBiofuels se cialise en carburant propre et renouvelable au moyen de la biomasse des chets pour produire de thanol faible http ow ly GZOB30h3uhn ActionClimatique,"['CanadaenChine', 'WoodlandBiofuels', 'se', 'cialise', 'en', 'carburant', 'propre', 'et', 'renouvelable', 'au', 'moyen', 'de', 'la', 'biomasse', 'des', 'chets', 'pour', 'produire', 'de', 'thanol', 'faible', 'http', 'ow', 'ly', 'GZOB30h3uhn', 'ActionClimatique']","[u'canadaenchin', u'woodlandbiofuel', 'se', u'cialis', 'en', u'carbur', u'propr', 'et', u'renouvel', 'au', u'moyen', 'de', 'la', u'biomass', u'des', u'chet', u'pour', u'produir', 'de', u'thanol', u'faibl', u'http', 'ow', 'ly', u'gzob30h3uhn', u'actionclimatiqu']",#CanadaenChine – #WoodlandBiofuels 🇨🇦 se spécialise en carburant propre et #renouvelable au moyen de la biomasse des déchets pour produire de l’éthanol à faible coût. http://ow.ly/GZOB30h3uhn #ActionClimatique,Environmental,2,0.0,fr
39,39,370233926766473_391158818007317,Centre international CCS connaissances,video,https://www.facebook.com/EnvironnementetChangementclimatique/videos/391158818007317/,2017-12-08 11:33:27,0,0,1,0,0,0,0,0,0,0,– l’entreprise 🇨🇦 du Centre international CCS connaissances se spécialise dans l’accélération du déploiement mondial du captage et du stockage de carbone pour gérer les gaz à effet de serre. u,['#CanadaEnChine'],['http://ow.ly/nd5I30h6l6'],CanadaEnChine entreprise du Centre international CCS connaissances se cialise dans ration du ploiement mondial du captage et du stockage de carbone pour rer les gaz effet de serre http ow ly nd5I30h6l6u,"['CanadaEnChine', 'entreprise', 'du', 'Centre', 'international', 'CCS', 'connaissances', 'se', 'cialise', 'dans', 'ration', 'du', 'ploiement', 'mondial', 'du', 'captage', 'et', 'du', 'stockage', 'de', 'carbone', 'pour', 'rer', 'les', 'gaz', 'effet', 'de', 'serre', 'http', 'ow', 'ly', 'nd5I30h6l6u']","[u'canadaenchin', u'entrepris', 'du', u'centr', u'intern', u'ccs', u'connaiss', 'se', u'cialis', u'dan', u'ration', 'du', u'ploiement', u'mondial', 'du', u'captag', 'et', 'du', u'stockag', 'de', u'carbon', u'pour', u'rer', u'les', u'gaz', u'effet', 'de', u'serr', u'http', 'ow', 'ly', u'nd5i30h6l6u']",#CanadaEnChine – l’entreprise 🇨🇦 du Centre international CCS connaissances se spécialise dans l’accélération du déploiement mondial du captage et du stockage de carbone pour gérer les gaz à effet de serre. http://ow.ly/nd5I30h6l6u,Economical,1,0.0,fr
40,40,370233926766473_390669668056232,Diaporama : récapitulation de Chine,video,https://www.facebook.com/EnvironnementetChangementclimatique/videos/390669668056232/,2017-12-07 09:46:10,1,0,0,1,0,0,0,0,0,0,"La ministre de l’Environnement et du Changement climatique, Catherine McKenna a visité la Chine dans le cadre de la mission commerciale sur les .","['#CanadaEnChine', '#TechnologiesPropres']",[],La ministre de Environnement et du Changement climatique Catherine McKenna la Chine dans le cadre de la mission commerciale CanadaEnChine sur les TechnologiesPropres,"['La', 'ministre', 'de', 'Environnement', 'et', 'du', 'Changement', 'climatique', 'Catherine', 'McKenna', 'la', 'Chine', 'dans', 'le', 'cadre', 'de', 'la', 'mission', 'commerciale', 'CanadaEnChine', 'sur', 'les', 'TechnologiesPropres']","['la', u'ministr', 'de', u'environn', 'et', 'du', u'changement', u'climatiqu', u'catherin', u'mckenna', 'la', u'chine', u'dan', 'le', u'cadr', 'de', 'la', u'mission', u'commercial', u'canadaenchin', u'sur', u'les', u'technologiespropr']","La ministre de l’Environnement et du Changement climatique, Catherine McKenna a visité la Chine dans le cadre de la mission commerciale #CanadaEnChine sur les #TechnologiesPropres.",Environmental,1,0.0,fr
41,41,370233926766473_390784191378113,A.U.G. Signals,video,https://www.facebook.com/EnvironnementetChangementclimatique/videos/390784191378113/,2017-12-07 15:35:23,0,0,1,0,0,0,0,0,0,0,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 AUG Signals se spécialise dans le traitement des données de surveillance de l’ de source et l’eau potable.,"['#CanadaEnChine', '#TechnologiesPropres', '#eau']",['http://ow.ly/mJZe30h5fAW'],CanadaEnChine Mission commerciale de la ministre McKenna sur TechnologiesPropres entreprise AUG Signals se cialise dans le traitement des es de surveillance de eau de source et eau potable http ow ly mJZe30h5fAW,"['CanadaEnChine', 'Mission', 'commerciale', 'de', 'la', 'ministre', 'McKenna', 'sur', 'TechnologiesPropres', 'entreprise', 'AUG', 'Signals', 'se', 'cialise', 'dans', 'le', 'traitement', 'des', 'es', 'de', 'surveillance', 'de', 'eau', 'de', 'source', 'et', 'eau', 'potable', 'http', 'ow', 'ly', 'mJZe30h5fAW']","[u'canadaenchin', u'mission', u'commercial', 'de', 'la', u'ministr', u'mckenna', u'sur', u'technologiespropr', u'entrepris', u'aug', u'signal', 'se', u'cialis', u'dan', 'le', u'traitement', u'des', 'es', 'de', u'surveil', 'de', u'eau', 'de', u'sourc', 'et', u'eau', u'potabl', u'http', 'ow', 'ly', u'mjze30h5faw']",#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 AUG Signals se spécialise dans le traitement des données de surveillance de l’#eau de source et l’eau potable. http://ow.ly/mJZe30h5fAW,Economical,1,0.0,fr
