comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
10155965912767888_10155966980607888,377625007887_10155965912767888,10155965912767888_10155966221572888,2017-12-22 5:09,0,0,0,0,0,0,0,0,C tu ben vrai cÃ´lisse ?,[],[],tu ben vrai lisse,"['tu', 'ben', 'vrai', 'lisse']","['tu', u'ben', u'vrai', u'liss']",C tu ben vrai cÃ´lisse ?,0.05,positive
10155965912767888_10155966986067888,377625007887_10155965912767888,10155965912767888_10155966221572888,2017-12-22 5:13,1,1,0,0,0,0,0,0,Merci Marilyne !!!,[],[],Merci Marilyne,"['Merci', 'Marilyne']","[u'merci', u'marilyn']",Merci Marilyne !!! ðŸ˜˜,0.5859375,positive
10155965912767888_10155967253202888,377625007887_10155965912767888,10155965912767888_10155966221572888,2017-12-22 8:16,1,1,0,0,0,0,0,0,Olivier Bourg sa lâ€™air pas mal vrai lol,[],[],Olivier Bourg sa air pas mal vrai lol,"['Olivier', 'Bourg', 'sa', 'air', 'pas', 'mal', 'vrai', 'lol']","[u'olivi', u'bourg', 'sa', u'air', u'pas', u'mal', u'vrai', u'lol']",Olivier Bourg sa lâ€™air pas mal vrai lol,0.2,positive
10155965912767888_10155967334412888,377625007887_10155965912767888,10155965912767888_10155966221572888,2017-12-22 9:00,0,0,0,0,0,0,0,0,Marilyne Dumaresq oui j ai vu ca,[],[],Marilyne Dumaresq oui ai vu ca,"['Marilyne', 'Dumaresq', 'oui', 'ai', 'vu', 'ca']","[u'marilyn', u'dumaresq', u'oui', 'ai', 'vu', 'ca']",Marilyne Dumaresq oui j ai vu ca ðŸ˜©ðŸ˜©ðŸ˜©,0.01,positive
10155965912767888_10155967334752888,377625007887_10155965912767888,10155965912767888_10155966221572888,2017-12-22 9:01,1,1,0,0,0,0,0,0,modit c plate sa!,[],[],modit plate sa,"['modit', 'plate', 'sa']","[u'modit', u'plate', 'sa']",modit c plate sa!,-0.35000000000000003,negative
10155965912767888_10155967335567888,377625007887_10155965912767888,10155965912767888_10155966221572888,2017-12-22 9:01,0,0,0,0,0,0,0,0,C ptetre pour ca j ai flye lot jour ???,[],[],ptetre ca flye lot jour,"['ptetre', 'ca', 'flye', 'lot', 'jour']","[u'ptetr', 'ca', u'flye', u'lot', u'jour']",C ptetre pour ca j ai flye lot jour ???,0.0,neutral
10155965912767888_10155967336217888,377625007887_10155965912767888,10155965912767888_10155966221572888,2017-12-22 9:02,1,1,0,0,0,0,0,0,Sa ma passer par la tete cette conclusion la haha on sais jamais!!,[],[],passer tete cette conclusion haha sais jamais,"['passer', 'tete', 'cette', 'conclusion', 'haha', 'sais', 'jamais']","[u'passer', u'tete', u'cett', u'conclus', u'haha', u'sai', u'jamai']",Sa ma passer par la tete cette conclusion la haha on sais jamais!!,0.0,neutral
10155965912767888_10155968447142888,377625007887_10155965912767888,10155965912767888_10155966221572888,2017-12-22 18:00,1,0,0,0,1,0,0,0,Marilyne Dumaresq non non c moi qui ai besoin dâ€™un recall lol,[],[],Marilyne Dumaresq non non moi qui ai besoin un recall lol,"['Marilyne', 'Dumaresq', 'non', 'non', 'moi', 'qui', 'ai', 'besoin', 'un', 'recall', 'lol']","[u'marilyn', u'dumaresq', u'non', u'non', u'moi', u'qui', 'ai', u'besoin', 'un', u'recal', u'lol']",Marilyne Dumaresq non non c moi qui ai besoin dâ€™un recall lol,-0.0025,negative
10155965912767888_10155968448507888,377625007887_10155965912767888,10155965912767888_10155966221572888,2017-12-22 18:02,0,0,0,0,0,0,0,0,Pis j ai appele on est dans le recall pis on doit pas conduire plus de km h d ici a ou mois que bombardier soit pret avec lea pieces cool hein ca c est encore ma chamce,[],[],Pis appele recall pis doit conduire plus km ici mois bombardier pret lea pieces cool hein ca encore chamce,"['Pis', 'appele', 'recall', 'pis', 'doit', 'conduire', 'plus', 'km', 'ici', 'mois', 'bombardier', 'pret', 'lea', 'pieces', 'cool', 'hein', 'ca', 'encore', 'chamce']","[u'pis', u'appel', u'recal', u'pis', u'doit', u'conduir', u'plus', 'km', u'ici', u'moi', u'bombardi', u'pret', u'lea', u'piec', u'cool', u'hein', 'ca', u'encor', u'chamc']",Pis j ai appele on est dans le recall pis on doit pas conduire plus de 30 km h d ici a 3 ou 4 mois que bombardier soit pret avec lea pieces cool hein ðŸ˜©ðŸ˜© ca c est encore ma chamce ðŸ˜‚ðŸ˜‚,0.14500000000000002,positive
10155965912767888_10155968450387888,377625007887_10155965912767888,10155965912767888_10155966221572888,2017-12-22 18:03,0,0,0,0,0,0,0,0,Chu en bo calvaire hahahha j aurai du acheter une luge a place,[],[],Chu bo calvaire hahahha acheter luge place,"['Chu', 'bo', 'calvaire', 'hahahha', 'acheter', 'luge', 'place']","[u'chu', 'bo', u'calvair', u'hahahha', u'achet', u'luge', u'place']",Chu en bo calvaire hahahha j aurai du acheter une luge a place ðŸ˜‚ðŸ˜‚ðŸ˜‚,0.0,neutral
10155965912767888_10155968682532888,377625007887_10155965912767888,10155965912767888_10155966221572888,2017-12-22 20:08,1,1,0,0,0,0,0,0,Olivier Bourg hahaha modite mardeeee,[],[],Olivier Bourg hahaha modite mardeeee,"['Olivier', 'Bourg', 'hahaha', 'modite', 'mardeeee']","[u'olivi', u'bourg', u'hahaha', u'modit', u'mardeee']",Olivier Bourg hahaha modite mardeeee,0.0,neutral
10155965912767888_10155968833607888,377625007887_10155965912767888,10155965912767888_10155966221572888,2017-12-22 21:22,0,0,0,0,0,0,0,0,Marilyne Dumaresq oui calisse,[],[],Marilyne Dumaresq oui calisse,"['Marilyne', 'Dumaresq', 'oui', 'calisse']","[u'marilyn', u'dumaresq', u'oui', u'caliss']",Marilyne Dumaresq ðŸ˜‚ðŸ˜‚ðŸ˜‚ oui calisse,0.01,positive
10155965912767888_10155966248622888,377625007887_10155965912767888,,2017-12-21 20:58,1,1,0,0,0,0,0,0,Keven Julien? lol,[],[],Keven Julien lol,"['Keven', 'Julien', 'lol']","[u'keven', u'julien', u'lol']",Keven Julien? lol,0.0,neutral
10155965912767888_10155966282517888,377625007887_10155965912767888,,2017-12-21 21:19,0,0,0,0,0,0,0,0,Good to know mais reÃ§u aucune rappelle sur le miens,[],[],Good know mais aucune rappelle sur le miens,"['Good', 'know', 'mais', 'aucune', 'rappelle', 'sur', 'le', 'miens']","[u'good', u'know', u'mai', u'aucun', u'rappell', u'sur', 'le', u'mien']",Good to know mais reÃ§u aucune rappelle  sur le miens,0.0,neutral
10155965912767888_10155966307912888,377625007887_10155965912767888,,2017-12-21 21:40,1,1,0,0,0,0,0,0,Simon Deschamps jte lâ€™avais de pas acheter des brp son neuf pis son dÃ©jÃ  briser,[],[],Simon Deschamps jte avais de pas acheter des brp son neuf pis son briser,"['Simon', 'Deschamps', 'jte', 'avais', 'de', 'pas', 'acheter', 'des', 'brp', 'son', 'neuf', 'pis', 'son', 'briser']","[u'simon', u'deschamp', u'jte', u'avai', 'de', u'pas', u'achet', u'des', u'brp', u'son', u'neuf', u'pis', u'son', u'briser']",Simon Deschamps jte lâ€™avais de pas acheter des brp son neuf pis son dÃ©jÃ  briser ðŸ˜‚,0.1,positive
10155965912767888_10155966308632888,377625007887_10155965912767888,10155965912767888_10155966307912888,2017-12-21 21:40,0,0,0,0,0,0,0,0,Spour sa qu on a pris honda,[],[],Spour pris honda,"['Spour', 'pris', 'honda']","[u'spour', u'pris', u'honda']",Spour sa qu on a pris honda,0.0,neutral
10155965912767888_10155966309292888,377625007887_10155965912767888,10155965912767888_10155966307912888,2017-12-21 21:41,1,1,0,0,0,0,0,0,Good,[],[],Good,['Good'],[u'good'],Good ðŸ‘,0.0,neutral
10155965912767888_10155966337892888,377625007887_10155965912767888,,2017-12-21 21:58,0,0,0,0,0,0,0,0,Maxime Lefebvre,[],[],Maxime Lefebvre,"['Maxime', 'Lefebvre']","[u'maxim', u'lefebvr']",Maxime Lefebvre,0.0,neutral
10155965912767888_10155966396312888,377625007887_10155965912767888,,2017-12-21 22:26,0,0,0,0,0,0,0,0,Merci - jâ€™ai besoin de faire un rendez vous!,[],[],Merci ai besoin de faire un rendez vous,"['Merci', 'ai', 'besoin', 'de', 'faire', 'un', 'rendez', 'vous']","[u'merci', 'ai', u'besoin', 'de', u'fair', 'un', u'rendez', u'vous']",Merci - jâ€™ai besoin de faire un rendez vous!,0.375,positive
10155965912767888_10155966409982888,377625007887_10155965912767888,,2017-12-21 22:35,0,0,0,0,0,0,0,0,Kyle Bujold,[],[],Kyle Bujold,"['Kyle', 'Bujold']","[u'kyle', u'bujold']",Kyle Bujold,0.0,neutral
10155965912767888_10155966437817888,377625007887_10155965912767888,,2017-12-21 22:59,1,1,0,0,0,0,0,0,Mic Brousseau,[],[],Mic Brousseau,"['Mic', 'Brousseau']","[u'mic', u'brousseau']",Mic Brousseau,0.0,neutral
10155965912767888_10155966440592888,377625007887_10155965912767888,10155965912767888_10155966437817888,2017-12-21 23:01,1,0,0,0,1,0,0,0,Ah bin caliss faloir je change sa pour un artic cat,[],[],Ah bin caliss faloir change artic cat,"['Ah', 'bin', 'caliss', 'faloir', 'change', 'artic', 'cat']","['ah', u'bin', u'caliss', u'faloir', u'chang', u'artic', u'cat']",Ah bin caliss faloir je change sa pour un artic cat ðŸ˜‚ðŸ‘ŒðŸ¼,0.0,neutral
10155965912767888_10155966468522888,377625007887_10155965912767888,10155965912767888_10155966437817888,2017-12-21 23:14,1,0,0,0,1,0,0,0,Mic Brousseau Barbin Sport de Dubuisson oublie pas Ã§a pis la ride est fourni en plus quand tu veux !,[],[],Mic Brousseau Barbin Sport de Dubuisson oublie pas pis la ride est fourni en plus quand tu veux,"['Mic', 'Brousseau', 'Barbin', 'Sport', 'de', 'Dubuisson', 'oublie', 'pas', 'pis', 'la', 'ride', 'est', 'fourni', 'en', 'plus', 'quand', 'tu', 'veux']","[u'mic', u'brousseau', u'barbin', u'sport', 'de', u'dubuisson', u'oubli', u'pas', u'pis', 'la', u'ride', u'est', u'fourni', 'en', u'plus', u'quand', 'tu', u'veux']",Mic Brousseau Barbin Sport de Dubuisson  oublie pas Ã§a pis la ride est fourni en plus ðŸ˜ŠðŸ˜Š quand tu veux !,0.1875,positive
10155965912767888_10155966474837888,377625007887_10155965912767888,10155965912767888_10155966437817888,2017-12-21 23:20,1,1,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo'], [[PHOTO]],0.0,neutral
10155965912767888_10155966475517888,377625007887_10155965912767888,10155965912767888_10155966437817888,2017-12-21 23:21,1,1,0,0,0,0,0,0,Je vai mâ€™informer si sa inclu mon roue,[],[],Je vai informer si sa inclu mon roue,"['Je', 'vai', 'informer', 'si', 'sa', 'inclu', 'mon', 'roue']","['je', u'vai', u'inform', 'si', 'sa', u'inclu', u'mon', u'roue']",Je vai mâ€™informer si sa inclu mon 4roue ðŸ˜œ,0.1,positive
10155965912767888_10155966558137888,377625007887_10155965912767888,,2017-12-22 0:25,0,0,0,0,0,0,0,0,AndrÃ© P Larochelle,[],[],Larochelle,['Larochelle'],[u'larochell'],AndrÃ© P Larochelle,0.0,neutral
10155965912767888_10155967337212888,377625007887_10155965912767888,10155965912767888_10155966558137888,2017-12-22 9:03,0,0,0,0,0,0,0,0,merci mais le notre est un,[],[],merci,['merci'],[u'merci'],merci mais le notre est un 2015,0.3,positive
10155965912767888_10155967008322888,377625007887_10155965912767888,,2017-12-22 5:33,0,0,0,0,0,0,0,0,JÃ©rÃ©mie Jps Soyez ??,[],[],mie Jps Soyez,"['mie', 'Jps', 'Soyez']","[u'mie', u'jps', u'soyez']",JÃ©rÃ©mie Jps Soyez ??,0.0,neutral
10155965912767888_10155967130667888,377625007887_10155965912767888,10155965912767888_10155967008322888,2017-12-22 6:58,1,1,0,0,0,0,0,0,et seulement,[],[],seulement,['seulement'],[u'seulement'],450 et 570 seulement,0.0,neutral
10155965912767888_10155967047807888,377625007887_10155965912767888,,2017-12-22 6:04,0,0,0,0,0,0,0,0,Christian Bellefeuille,[],[],Christian Bellefeuille,"['Christian', 'Bellefeuille']","[u'christian', u'bellefeuill']",Christian Bellefeuille,0.0,neutral
10155965912767888_10155967157437888,377625007887_10155965912767888,10155965912767888_10155967047807888,2017-12-22 7:18,1,0,0,0,1,0,0,0,C fait tu c avec Steeve loll,[],[],fait Steeve loll,"['fait', 'Steeve', 'loll']","[u'fait', u'steev', u'loll']",C fait tu c avec Steeve loll,0.0,neutral
10155965912767888_10155967071612888,377625007887_10155965912767888,,2017-12-22 6:19,0,0,0,0,0,0,0,0,[[STICKER]],[],[],STICKER,['STICKER'],[u'sticker'], [[STICKER]],0.0,neutral
10155965912767888_10155967088742888,377625007887_10155965912767888,,2017-12-22 6:33,0,0,0,0,0,0,0,0,Richard CÃ´tÃ©,[],[],Richard,['Richard'],[u'richard'],Richard CÃ´tÃ©,0.0,neutral
10155965912767888_10155967114097888,377625007887_10155965912767888,,2017-12-22 6:50,1,1,0,0,0,0,0,0,Denis Dufour. Louis-Jean Bourassa.,[],[],Denis Dufour Louis Jean Bourassa,"['Denis', 'Dufour', 'Louis', 'Jean', 'Bourassa']","[u'deni', u'dufour', u'loui', u'jean', u'bourassa']",Denis Dufour. Louis-Jean Bourassa.,0.0,neutral
10155965912767888_10155967114632888,377625007887_10155965912767888,10155965912767888_10155967114097888,2017-12-22 6:51,1,1,0,0,0,0,0,0,Sa ne me concerne pas jâ€™ai vÃ©rifiÃ©,[],[],Sa ne concerne pas ai,"['Sa', 'ne', 'concerne', 'pas', 'ai']","['sa', 'ne', u'concern', u'pas', 'ai']",Sa ne me concerne pas jâ€™ai vÃ©rifiÃ©,0.0,neutral
10155965912767888_10155967114802888,377625007887_10155965912767888,10155965912767888_10155967114097888,2017-12-22 6:51,1,1,0,0,0,0,0,0,Jâ€™ai appeler,[],[],ai appeler,"['ai', 'appeler']","['ai', u'appel']",Jâ€™ai appeler,0.0,neutral
10155965912767888_10155967115287888,377625007887_10155965912767888,10155965912767888_10155967114097888,2017-12-22 6:51,0,0,0,0,0,0,0,0,C pour les et,[],[],les,['les'],[u'les'],C pour les 450 et 520,0.0,neutral
10155965912767888_10155967160092888,377625007887_10155965912767888,,2017-12-22 7:20,0,0,0,0,0,0,0,0,Jozie-ann Valiquette,[],[],Jozie ann Valiquette,"['Jozie', 'ann', 'Valiquette']","[u'jozi', u'ann', u'valiquett']",Jozie-ann Valiquette,0.0,neutral
10155965912767888_10155967160997888,377625007887_10155965912767888,,2017-12-22 7:21,0,0,0,0,0,0,0,0,Donald Vigneau Pauline Martinet,[],[],Donald Vigneau Pauline Martinet,"['Donald', 'Vigneau', 'Pauline', 'Martinet']","[u'donald', u'vigneau', u'paulin', u'martinet']",Donald Vigneau Pauline Martinet,0.0,neutral
10155965912767888_10155967235362888,377625007887_10155965912767888,,2017-12-22 8:05,0,0,0,0,0,0,0,0,Sebastien Gouin,[],[],Sebastien Gouin,"['Sebastien', 'Gouin']","[u'sebastien', u'gouin']",Sebastien Gouin,0.0,neutral
10155965912767888_10155967481762888,377625007887_10155965912767888,10155965912767888_10155967235362888,2017-12-22 10:23,0,0,0,0,0,0,0,0,Tu pourrais nourrire ..,[],[],pourrais nourrire,"['pourrais', 'nourrire']","[u'pourrai', u'nourrir']",Tu pourrais nourrire ..,0.0,neutral
10155965912767888_10155967488827888,377625007887_10155965912767888,10155965912767888_10155967235362888,2017-12-22 10:28,0,0,0,0,0,0,0,0,Sebastien Gouin anyway le mien est meme pas usÃ©,[],[],Sebastien Gouin anyway le mien est meme pas,"['Sebastien', 'Gouin', 'anyway', 'le', 'mien', 'est', 'meme', 'pas']","[u'sebastien', u'gouin', u'anyway', 'le', u'mien', u'est', u'meme', u'pas']",Sebastien Gouin anyway le mien est meme pas usÃ©,0.0,neutral
10155965912767888_10155967495097888,377625007887_10155965912767888,10155965912767888_10155967235362888,2017-12-22 10:32,0,0,0,0,0,0,0,0,Yer flambete,[],[],Yer flambete,"['Yer', 'flambete']","[u'yer', u'flambet']",Yer flambete,0.0,neutral
10155965912767888_10155968886167888,377625007887_10155965912767888,10155965912767888_10155967235362888,2017-12-22 21:56,0,0,0,0,0,0,0,0,Sebastien Gouin le zusuki?,[],[],Sebastien Gouin le zusuki,"['Sebastien', 'Gouin', 'le', 'zusuki']","[u'sebastien', u'gouin', 'le', u'zusuki']",Sebastien Gouin le zusuki?,0.0,neutral
10155965912767888_10155967312267888,377625007887_10155965912767888,,2017-12-22 8:50,0,0,0,0,0,0,0,0,Kiefer Mercier,[],[],Kiefer Mercier,"['Kiefer', 'Mercier']","[u'kiefer', u'mercier']",Kiefer Mercier,0.0,neutral
10155965912767888_10155967442477888,377625007887_10155965912767888,,2017-12-22 10:02,0,0,0,0,0,0,0,0,JÃ©rome Le-Tigre,[],[],rome Le Tigre,"['rome', 'Le', 'Tigre']","[u'rome', 'le', u'tigr']",JÃ©rome Le-Tigre,0.0,neutral
10155965912767888_10155967713502888,377625007887_10155965912767888,10155965912767888_10155967442477888,2017-12-22 12:05,1,1,0,0,0,0,0,0,Chu correct jai un bon vieux ðŸ¤”,[],[],Chu correct jai un bon vieux,"['Chu', 'correct', 'jai', 'un', 'bon', 'vieux']","[u'chu', u'correct', u'jai', 'un', u'bon', u'vieux']",Chu correct jai un bon vieux 2016 ðŸ¤”ðŸ˜…,0.5333333333333333,positive
