comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
378929065882048_380151725759782,299048997203389_378929065882048,,2017-12-14 11:06,1,0,1,0,0,0,0,0,De mÃªme a vous par retour et meilleurs voeux pour lâ€™Ã©quipe dâ€™intervention â€ï¸â€ï¸,[],[],De vous par retour et meilleurs voeux pour quipe intervention,"['De', 'vous', 'par', 'retour', 'et', 'meilleurs', 'voeux', 'pour', 'quipe', 'intervention']","['de', u'vous', u'par', u'retour', 'et', u'meilleur', u'voeux', u'pour', u'quip', u'intervent']",De mÃªme a vous par retour et meilleurs voeux pour lâ€™Ã©quipe dâ€™intervention ðŸ‘ðŸ‘ŒðŸ‘¨â€âœˆï¸ðŸ‘©â€âœˆï¸,0.53,positive
378953792546242_378996365875318,299048997203389_378953792546242,,2017-12-11 16:45,1,1,0,0,0,0,0,0,Quelle est la date de livraison du NAVIRE DE SOUTIEN INTERARMÃ‰?,[],['http://affaires.lapresse.ca/economie/transports/201712/11/01-5146698-davie-ottawa-aurait-contrevenu-a-la-loi-dans-loctroi-des-contrats.php'],Quelle est la date de livraison du NAVIRE DE SOUTIEN,"['Quelle', 'est', 'la', 'date', 'de', 'livraison', 'du', 'NAVIRE', 'DE', 'SOUTIEN']","[u'quell', u'est', 'la', u'date', 'de', u'livraison', 'du', u'navir', 'de', u'soutien']","Quelle est la date de livraison du NAVIRE DE SOUTIEN INTERARMÃ‰?

http://affaires.lapresse.ca/economie/transports/201712/11/01-5146698-davie-ottawa-aurait-contrevenu-a-la-loi-dans-loctroi-des-contrats.php",0.0,neutral
377584062683215_378839259224362,299048997203389_377584062683215,,2017-12-11 9:17,1,1,0,0,0,0,0,0,"FÃ©licitations Ã  vous, merci et je vous souhaite tous ce que vous dÃ©sirez dans la vie!",[],[],licitations vous merci et je vous souhaite tous ce que vous sirez dans la vie,"['licitations', 'vous', 'merci', 'et', 'je', 'vous', 'souhaite', 'tous', 'ce', 'que', 'vous', 'sirez', 'dans', 'la', 'vie']","[u'licit', u'vous', u'merci', 'et', 'je', u'vous', u'souhait', u'tous', 'ce', u'que', u'vous', u'sirez', u'dan', 'la', u'vie']","FÃ©licitations Ã  vous, merci et je vous souhaite tous ce que vous dÃ©sirez dans la vie!",0.2875,positive
378588365916118_378650822576539,299048997203389_378588365916118,,2017-12-10 22:11,1,1,0,0,0,0,0,0,applicant for cost guard,[],[],applicant cost guard,"['applicant', 'cost', 'guard']","[u'applic', u'cost', u'guard']",applicant for cost guard,0.0,neutral
378128782628743_378129945961960,299048997203389_378128782628743,,2017-12-09 16:00,0,0,0,0,0,0,0,0,Le Sir John Franklin se rÃ©incarne prÃ¨s de ans plus tard?,[],[],Le Sir John Franklin se incarne de ans plus tard,"['Le', 'Sir', 'John', 'Franklin', 'se', 'incarne', 'de', 'ans', 'plus', 'tard']","['le', u'sir', u'john', u'franklin', 'se', u'incarn', 'de', u'an', u'plus', u'tard']",Le Sir John Franklin se rÃ©incarne prÃ¨s de 20 ans plus tard?,0.15,positive
378128782628743_378179155957039,299048997203389_378128782628743,,2017-12-09 19:32,0,0,0,0,0,0,0,0,Dommage quâ€™il ne soit pas construit Ã  LÃ©vis.,[],[],Dommage il ne soit pas construit vis,"['Dommage', 'il', 'ne', 'soit', 'pas', 'construit', 'vis']","[u'dommag', 'il', 'ne', u'soit', u'pas', u'construit', u'vis']",Dommage quâ€™il ne soit pas construit Ã  LÃ©vis.,-0.3,negative
378128782628743_378471769261111,299048997203389_378128782628743,,2017-12-10 10:36,1,0,0,0,1,0,0,0,Gros bateau,[],[],Gros bateau,"['Gros', 'bateau']","[u'gros', u'bateau']",Gros bateau,0.0,neutral
378128782628743_378492635925691,299048997203389_378128782628743,,2017-12-10 11:28,3,3,0,0,0,0,0,0,Et depuis combien de temps quâ€™il est en construction ?,[],[],Et depuis combien de temps il est en construction,"['Et', 'depuis', 'combien', 'de', 'temps', 'il', 'est', 'en', 'construction']","['et', u'depui', u'combien', 'de', u'temp', 'il', u'est', 'en', u'construct']",Et depuis combien de temps quâ€™il est en construction ?,0.0,neutral
378128782628743_378521175922837,299048997203389_378128782628743,,2017-12-10 12:49,0,0,0,0,0,0,0,0,Je vois qu'il est toujours sur le lit de lancement. Combien de temps avant la mise Ã  l'eau?,[],[],Je vois qu il est toujours sur le lit de lancement Combien de temps avant la mise eau,"['Je', 'vois', 'qu', 'il', 'est', 'toujours', 'sur', 'le', 'lit', 'de', 'lancement', 'Combien', 'de', 'temps', 'avant', 'la', 'mise', 'eau']","['je', u'voi', 'qu', 'il', u'est', u'toujour', u'sur', 'le', u'lit', 'de', u'lancement', u'combien', 'de', u'temp', u'avant', 'la', u'mise', u'eau']","Je vois qu'il est toujours sur le lit de lancement.

Combien de temps avant la mise Ã  l'eau?",0.0,neutral
378128782628743_378523679255920,299048997203389_378128782628743,,2017-12-10 12:59,0,0,0,0,0,0,0,0,Ã€ mÃ¨tre de long il est plus petit que le Ngcc Earl Grey qui fait mÃ¨tre de long.,[],[],tre de long il est plus petit que le Ngcc Earl Grey qui fait tre de long,"['tre', 'de', 'long', 'il', 'est', 'plus', 'petit', 'que', 'le', 'Ngcc', 'Earl', 'Grey', 'qui', 'fait', 'tre', 'de', 'long']","[u'tre', 'de', u'long', 'il', u'est', u'plus', u'petit', u'que', 'le', u'ngcc', u'earl', u'grey', u'qui', u'fait', u'tre', 'de', u'long']",Ã€ 63 mÃ¨tre de long il est plus petit que le Ngcc Earl Grey qui fait 69 mÃ¨tre de long.,-0.22333333333333336,negative
378128782628743_378550749253213,299048997203389_378128782628743,,2017-12-10 14:34,1,1,0,0,0,0,0,0,Seaspam possÃ¨de combien de lit de lancement? Si je comprend bien il reste bateaux jumeaux Ã  fabriquer. L'honorable ministre de la dÃ©fense nous assure que l'armÃ©e va recevoir son premier navire de soutien interarmÃ©es ( ravitailleur ) en . C'est navire son des tonnes et mesure mÃ¨tre de long. Donc il doit Ãªtre en production?,[],[],Seaspam de combien de lit de lancement Si je comprend bien il reste bateaux jumeaux fabriquer honorable ministre de la fense nous assure que va recevoir son premier navire de soutien es ravitailleur en est navire son des tonnes et mesure tre de long Donc il doit en production,"['Seaspam', 'de', 'combien', 'de', 'lit', 'de', 'lancement', 'Si', 'je', 'comprend', 'bien', 'il', 'reste', 'bateaux', 'jumeaux', 'fabriquer', 'honorable', 'ministre', 'de', 'la', 'fense', 'nous', 'assure', 'que', 'va', 'recevoir', 'son', 'premier', 'navire', 'de', 'soutien', 'es', 'ravitailleur', 'en', 'est', 'navire', 'son', 'des', 'tonnes', 'et', 'mesure', 'tre', 'de', 'long', 'Donc', 'il', 'doit', 'en', 'production']","[u'seaspam', 'de', u'combien', 'de', u'lit', 'de', u'lancement', 'si', 'je', u'comprend', u'bien', 'il', u'rest', u'bateaux', u'jumeaux', u'fabriqu', u'honor', u'ministr', 'de', 'la', u'fens', u'nous', u'assur', u'que', 'va', u'recevoir', u'son', u'premier', u'navir', 'de', u'soutien', 'es', u'ravitailleur', 'en', u'est', u'navir', u'son', u'des', u'tonn', 'et', u'mesur', u'tre', 'de', u'long', u'donc', 'il', u'doit', 'en', u'product']","Seaspam possÃ¨de combien de lit de lancement?

Si je comprend bien il reste 2 bateaux jumeaux Ã  fabriquer.

L'honorable ministre de la dÃ©fense nous assure que l'armÃ©e va recevoir son premier navire de soutien interarmÃ©es  ( ravitailleur ) en 2021.  C'est navire son des 26 000 tonnes et mesure 187 mÃ¨tre de long.  Donc il doit Ãªtre en production?",0.14,positive
378128782628743_378685009239787,299048997203389_378128782628743,,2017-12-11 0:47,1,1,0,0,0,0,0,0,Crissment,[],[],Crissment,['Crissment'],[u'crissment'],Crissment,0.0,neutral
377580329350255_377596782681943,299048997203389_377580329350255,,2017-12-08 11:39,1,1,0,0,0,0,0,0,Oui une rÃªve de pouvoir travailler pour vous!,[],[],Oui une de pouvoir travailler pour vous,"['Oui', 'une', 'de', 'pouvoir', 'travailler', 'pour', 'vous']","[u'oui', u'une', 'de', u'pouvoir', u'travail', u'pour', u'vous']",Oui une rÃªve de pouvoir travailler pour vous!,0.0125,positive
377580329350255_378022642639357,299048997203389_377580329350255,377580329350255_377596782681943,2017-12-09 10:07,0,0,0,0,0,0,0,0,Câ€™est possible! Parcourez notre page du collÃ¨ge et carriÃ¨res pour plus dâ€™informations : [[SHARE]],[],['http://www.ccg-gcc.gc.ca/College-et-carrieres/accueil'],est possible Parcourez notre page du ge et res pour plus informations SHARE,"['est', 'possible', 'Parcourez', 'notre', 'page', 'du', 'ge', 'et', 'res', 'pour', 'plus', 'informations', 'SHARE']","[u'est', u'possibl', u'parcourez', u'notr', u'page', 'du', 'ge', 'et', u'res', u'pour', u'plus', u'inform', u'share']",Câ€™est possible! Parcourez notre page du collÃ¨ge et carriÃ¨res pour plus dâ€™informations : http://www.ccg-gcc.gc.ca/College-et-carrieres/accueil [[SHARE]],0.075,positive
375722079536080_376803966094558,299048997203389_375722079536080,,2017-12-06 15:18,1,1,0,0,0,0,0,0,Possible avec les sonars posÃ©s en des Chantiers Davie.,[],[],Possible avec les sonars en des Chantiers Davie,"['Possible', 'avec', 'les', 'sonars', 'en', 'des', 'Chantiers', 'Davie']","[u'possibl', u'avec', u'les', u'sonar', 'en', u'des', u'chantier', u'davi']",Possible avec les sonars posÃ©s en 2014 des Chantiers Davie.,0.0,neutral
375722079536080_376820766092878,299048997203389_375722079536080,,2017-12-06 16:26,0,0,0,0,0,0,0,0,Ã‰lise Langlois Hovington,[],[],lise Langlois Hovington,"['lise', 'Langlois', 'Hovington']","[u'lise', u'langloi', u'hovington']",Ã‰lise Langlois Hovington,0.0,neutral
375722079536080_376829762758645,299048997203389_375722079536080,,2017-12-06 16:55,0,0,0,0,0,0,0,0,Je veux un bateau comne ca!,[],[],veux bateau comne ca,"['veux', 'bateau', 'comne', 'ca']","[u'veux', u'bateau', u'comn', 'ca']",Je veux un bateau comne ca!ðŸ˜†,0.0,neutral
375722079536080_376835926091362,299048997203389_375722079536080,,2017-12-06 17:31,1,1,0,0,0,0,0,0,Elie Lafond notre tit Louis,[],[],Elie Lafond tit Louis,"['Elie', 'Lafond', 'tit', 'Louis']","[u'eli', u'lafond', u'tit', u'loui']",Elie Lafond ðŸ˜„ notre tit Louis,0.0,neutral
375722079536080_376880136086941,299048997203389_375722079536080,375722079536080_376835926091362,2017-12-06 20:53,0,0,0,0,0,0,0,0,Ces cool,[],[],Ces cool,"['Ces', 'cool']","[u'ces', u'cool']",Ces cool ðŸ˜,0.0,neutral
375722079536080_376880242753597,299048997203389_375722079536080,375722079536080_376835926091362,2017-12-06 20:54,0,0,0,0,0,0,0,0,Oui iii,[],[],Oui iii,"['Oui', 'iii']","[u'oui', u'iii']",Oui iii ðŸ˜€ðŸ˜€,0.01,positive
375722079536080_376873242754297,299048997203389_375722079536080,,2017-12-06 20:19,1,1,0,0,0,0,0,0,WoW câ€™est tellement hot,[],[],WoW est tellement hot,"['WoW', 'est', 'tellement', 'hot']","[u'wow', u'est', u'tellement', u'hot']",WoW câ€™est tellement hot,0.0,neutral
375713306203624_376300679478220,299048997203389_375713306203624,,2017-12-05 9:20,0,0,0,0,0,0,0,0,Est ce que la formation est renumerÃ©e?,[],[],Est ce que la formation est,"['Est', 'ce', 'que', 'la', 'formation', 'est']","[u'est', 'ce', u'que', 'la', u'format', u'est']",Est ce que la formation est renumerÃ©e?,0.0,neutral
375713306203624_376308372810784,299048997203389_375713306203624,375713306203624_376300679478220,2017-12-05 9:41,0,0,0,0,0,0,0,0,Oui,[],[],Oui,['Oui'],[u'oui'],Oui,0.01,positive
375713306203624_376312956143659,299048997203389_375713306203624,,2017-12-05 9:54,0,0,0,0,0,0,0,0,Alex Tremblay,[],[],Alex Tremblay,"['Alex', 'Tremblay']","[u'alex', u'tremblay']",Alex Tremblay,0.0,neutral
375713306203624_376339236141031,299048997203389_375713306203624,,2017-12-05 11:19,0,0,0,0,0,0,0,0,"Vous avez effectivement besoin de personnel, mais avec le mois de contrat offert de faÃ§on Ã©parse et la non sÃ©curitÃ© dâ€™emploi, cela risque dâ€™Ãªtre pas facile pour vous de trouvÃ© des candidats. Apres une batterie de test et examen, ma cote de sÃ©curitÃ© approuvÃ© vous avez rappelÃ© mois plus tard pour un contrat de mois!!!??? tu veux faire quoi avec Ã§a?",[],[],Vous avez effectivement besoin de personnel mais avec le mois de contrat offert de parse et la non emploi cela risque pas facile pour vous de des candidats Apres une batterie de test et examen cote de vous avez mois plus tard pour un contrat de mois tu veux faire quoi avec,"['Vous', 'avez', 'effectivement', 'besoin', 'de', 'personnel', 'mais', 'avec', 'le', 'mois', 'de', 'contrat', 'offert', 'de', 'parse', 'et', 'la', 'non', 'emploi', 'cela', 'risque', 'pas', 'facile', 'pour', 'vous', 'de', 'des', 'candidats', 'Apres', 'une', 'batterie', 'de', 'test', 'et', 'examen', 'cote', 'de', 'vous', 'avez', 'mois', 'plus', 'tard', 'pour', 'un', 'contrat', 'de', 'mois', 'tu', 'veux', 'faire', 'quoi', 'avec']","[u'vous', u'avez', u'effectiv', u'besoin', 'de', u'personnel', u'mai', u'avec', 'le', u'moi', 'de', u'contrat', u'offert', 'de', u'pars', 'et', 'la', u'non', u'emploi', u'cela', u'risqu', u'pas', u'facil', u'pour', u'vous', 'de', u'des', u'candidat', u'apr', u'une', u'batteri', 'de', u'test', 'et', u'examen', u'cote', 'de', u'vous', u'avez', u'moi', u'plus', u'tard', u'pour', 'un', u'contrat', 'de', u'moi', 'tu', u'veux', u'fair', u'quoi', u'avec']","Vous avez effectivement besoin de personnel,  mais avec le 2 mois de contrat offert de faÃ§on Ã©parse et la non sÃ©curitÃ© dâ€™emploi,  cela risque dâ€™Ãªtre pas facile pour vous de trouvÃ© des candidats. Apres une batterie de test et examen, ma cote de sÃ©curitÃ© approuvÃ© vous avez rappelÃ© 4 mois plus tard pour un contrat de 2 mois!!!??? tu veux faire quoi avec Ã§a?",0.0494921875,positive
375713306203624_377762999331988,299048997203389_375713306203624,,2017-12-08 20:56,0,0,0,0,0,0,0,0,Alexandre Delisle Gagnon,[],[],Alexandre Delisle Gagnon,"['Alexandre', 'Delisle', 'Gagnon']","[u'alexandr', u'delisl', u'gagnon']",Alexandre Delisle Gagnon,0.0,neutral
371697566605198_375064086268546,299048997203389_371697566605198,,2017-12-02 12:15,0,0,0,0,0,0,0,0,Jesus(God) (IAM) sa semble interessant.,[],[],Jesus God IAM semble interessant,"['Jesus', 'God', 'IAM', 'semble', 'interessant']","[u'jesus', u'god', u'iam', u'sembl', u'interess']",Jesus(God) (IAM)  sa semble interessant.,0.3,positive
368606623580959_372660059842282,299048997203389_368606623580959,,2017-11-26 21:32,0,0,0,0,0,0,0,0,Le lien ne semble pas fonctionnÃ©,[],[],Le lien ne semble pas,"['Le', 'lien', 'ne', 'semble', 'pas']","['le', u'lien', 'ne', u'sembl', u'pas']",Le lien ne semble pas fonctionnÃ© ;-(,0.0,neutral
368606623580959_372997059808582,299048997203389_368606623580959,368606623580959_372660059842282,2017-11-27 16:35,1,1,0,0,0,0,0,0,"Merci Guylaine, le lien fonctionne maintenant.",[],[],Merci Guylaine lien fonctionne maintenant,"['Merci', 'Guylaine', 'lien', 'fonctionne', 'maintenant']","[u'merci', u'guylain', u'lien', u'fonctionn', u'mainten']","Merci Guylaine, le lien fonctionne maintenant.",0.3,positive
368606623580959_372826449825643,299048997203389_368606623580959,,2017-11-27 8:29,0,0,0,0,0,0,0,0,La base ne me semble pas trÃ¨s solide,[],[],La base ne semble pas solide,"['La', 'base', 'ne', 'semble', 'pas', 'solide']","['la', u'base', 'ne', u'sembl', u'pas', u'solid']",La base ne me semble pas trÃ¨s solide,0.5,positive
372145909893697_372176046557350,299048997203389_372145909893697,,2017-11-25 16:10,1,1,0,0,0,0,0,0,Splendide Ã©quipe bravo,[],[],Splendide quipe bravo,"['Splendide', 'quipe', 'bravo']","[u'splendid', u'quip', u'bravo']",Splendide Ã©quipe bravo,0.8,positive
368587383582883_372256446549310,299048997203389_368587383582883,,2017-11-25 22:18,0,0,0,0,0,0,0,0,Mario Boulanger,[],[],Mario Boulanger,"['Mario', 'Boulanger']","[u'mario', u'boulang']",Mario Boulanger,0.0,neutral
368587383582883_372537413187880,299048997203389_368587383582883,,2017-11-26 12:57,0,0,0,0,0,0,0,0,Coool merci,[],[],Coool merci,"['Coool', 'merci']","[u'coool', u'merci']",Coool merci,0.3,positive
371326109975677_373799516395003,299048997203389_371326109975677,,2017-11-29 16:41,0,0,0,0,0,0,0,0,Sabrina Tremblay,[],[],Sabrina Tremblay,"['Sabrina', 'Tremblay']","[u'sabrina', u'tremblay']",Sabrina Tremblay,0.0,neutral
371326109975677_373800659728222,299048997203389_371326109975677,371326109975677_373799516395003,2017-11-29 16:46,1,1,0,0,0,0,0,0,Omg câ€™est Ã§a!,[],[],Omg est,"['Omg', 'est']","[u'omg', u'est']",Omg câ€™est Ã§a! ðŸ˜³,0.0,neutral
365055377269417_368580683583553,299048997203389_365055377269417,,2017-11-17 13:20,3,3,0,0,0,0,0,0,J'ai un grand respect pour vous! Je suis un navigateur de plaisance.,[],[],grand respect navigateur plaisance,"['grand', 'respect', 'navigateur', 'plaisance']","[u'grand', u'respect', u'navigateur', u'plaisanc']",J'ai un grand respect pour vous! Je suis un navigateur de plaisance.,0.375,positive
365055377269417_368712126903742,299048997203389_365055377269417,,2017-11-17 21:52,2,2,0,0,0,0,0,0,"Bonjour vous deux; je viens de regarder le vidÃ©o, j'ai une meilleure idÃ©e en quoi consiste ton travail! !",[],[],Bonjour vous deux je viens de regarder le ai une meilleure en quoi consiste ton travail,"['Bonjour', 'vous', 'deux', 'je', 'viens', 'de', 'regarder', 'le', 'ai', 'une', 'meilleure', 'en', 'quoi', 'consiste', 'ton', 'travail']","[u'bonjour', u'vous', u'deux', 'je', u'vien', 'de', u'regard', 'le', 'ai', u'une', u'meilleur', 'en', u'quoi', u'consist', u'ton', u'travail']","Bonjour vous deux; je viens de regarder le vidÃ©o, j'ai une meilleure idÃ©e en quoi consiste ton travail! !ðŸ˜ðŸ˜",0.8281250000000001,positive
365055377269417_369176073524014,299048997203389_365055377269417,,2017-11-18 20:32,1,1,0,0,0,0,0,0,En tout cas davie es prÃªt pour remplacer votre flotte reste Ã  attendre que le gouvernement ce dÃ©cide!,[],[],En tout cas davie es pour remplacer votre flotte reste attendre que le gouvernement ce cide,"['En', 'tout', 'cas', 'davie', 'es', 'pour', 'remplacer', 'votre', 'flotte', 'reste', 'attendre', 'que', 'le', 'gouvernement', 'ce', 'cide']","['en', u'tout', u'cas', u'davi', 'es', u'pour', u'remplac', u'votr', u'flott', u'rest', u'attendr', u'que', 'le', u'gouvern', 'ce', u'cide']",En tout cas davie es prÃªt pour remplacer votre flotte reste Ã  attendre que le gouvernement ce dÃ©cide!,0.275,positive
365055377269417_373800219728266,299048997203389_365055377269417,,2017-11-29 16:44,1,1,0,0,0,0,0,0,Sabrina Tremblay,[],[],Sabrina Tremblay,"['Sabrina', 'Tremblay']","[u'sabrina', u'tremblay']",Sabrina Tremblay,0.0,neutral
365055377269417_379433572498264,299048997203389_365055377269417,,2017-12-12 18:12,1,0,1,0,0,0,0,0,"Chapeau Messieurs et Mesdames, c'est tout Ã  votre honneur! Merci! Joyeuses fÃªtes Ã  vous tous!",[],[],Chapeau Messieurs et Mesdames est tout votre honneur Merci Joyeuses vous tous,"['Chapeau', 'Messieurs', 'et', 'Mesdames', 'est', 'tout', 'votre', 'honneur', 'Merci', 'Joyeuses', 'vous', 'tous']","[u'chapeau', u'messieur', 'et', u'mesdam', u'est', u'tout', u'votr', u'honneur', u'merci', u'joyeus', u'vous', u'tous']","Chapeau Messieurs et Mesdames, c'est tout Ã  votre honneur! Merci! Joyeuses fÃªtes ðŸŽ‰ Ã  vous tous!ðŸŽ„ðŸ‘ŒðŸ»",0.4000000000000001,positive
