Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,sentiment,lemmatized_text,matched_keywords,category,category
34,370233926766473_391796324610233,2017-12-09 16:51:54,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391796324610233/?type=3,"Environnement et Changement climatique Canada célèbre la première année du plan canadien pour lutter contre le changement climatique et faire croître l’économie! Nous avons fait beaucoup de progrès cette année, mais il reste du travail à faire pour s’assurer que nous maintiendrons la planète en santé pour nos enfants et petits-enfants.

Voyez notre premier rapport sur les progrès : http://ow.ly/sSop30h7ygj","Environnement et Changement climatique Canada célèbre la première année du plan canadien pour lutter contre le changement climatique et faire croître l’économie! Nous avons fait beaucoup de progrès cette année, mais il reste du travail à faire pour s’assurer que nous maintiendrons la planète en santé pour nos enfants et petits-enfants. Voyez notre premier rapport sur les progrès :",[],2,0,0,2,0,0,0,0,0,0,2,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['environnement', 'changement', 'climatique', 'canada', 'célèbre', 'premier', 'année', 'plan', 'canadien', 'lutter', 'contre', 'changement_climatique', 'faire', 'croître', ""l'économie"", 'fait', 'beaucoup', 'progrès', 'cette', 'année', 'reste', 'travail', 'faire', ""s'assurer"", 'maintiendrons', 'planète', 'en_santé', 'enfant', 'petit-enfant', 'voyez', 'premier', 'rapport', 'les', 'progrès', 'httpowlyssop30h7ygj']","['environnement', 'changement', 'climatique', 'changement_climatique', 'progrès', 'en_santé', 'enfant', 'progrès']",Social,Social
35,370233926766473_397080630748469,2017-12-21 12:48:10,https://www.facebook.com/EnvironnementetChangementclimatique/videos/397080630748469/,"La saison des Fêtes génère plus de déchets que tout autre période de l’année. Que ferez-vous cette année pour réduire la quantité de déchets que vous produisez?

Voici de simples gestes quotidiens qui vous aideront à réduire votre impact sur l’environnement : http://ow.ly/8X6p30hnrrM",La saison des Fêtes génère plus de déchets que tout autre période de l’année. Que ferez-vous cette année pour réduire la quantité de déchets que vous produisez? Voici de simples gestes quotidiens qui vous aideront à réduire votre impact sur l’environnement :,[],0,0,2,0,0,0,0,0,0,0,2,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['saison', 'fête', 'génère', 'plus', 'déchet', 'tout', 'autre', 'période', ""l'année"", 'ferez-vous', 'cette', 'année', 'réduire', 'quantité', 'déchet', 'produisez', 'voici', 'simple', 'geste', 'quotidien', 'aideront', 'réduire', 'impact', ""l'environnement"", 'httpowly8x6p30hnrrm']","['réduire', 'réduire']",Environmental,Environmental
36,370233926766473_393062707816928,2017-12-13 16:00:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/393062707816928/,"Nous créons des emplois verts bien rémunérés pour assurer une économie prospère et durable pour les générations à venir. 
http://ow.ly/iqeP30hboL9",Nous créons des emplois verts bien rémunérés pour assurer une économie prospère et durable pour les générations à venir. 9,[],1,0,1,0,1,0,0,0,0,0,2,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['créons', 'emploi', 'vert', 'bien', 'rémunérés', 'assurer', 'économie', 'prospère', 'durable', 'les', 'génération', 'venir', 'httpowlyiqep30hbol9']","['emploi', 'vert', 'économie', 'durable']",Economical,Economical
37,370233926766473_393512181105314,2017-12-13 14:55:01,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/393512181105314/?type=3,"Comme décembre est le mois de la #ScienceArctique, nous soulignons le mérite des scientifiques d’Environnement et Changement climatique Canada qui travaillent dans le Nord et dont les recherches contribuent à améliorer la compréhension des menaces qui pèsent sur les écosystèmes de l’Arctique.

Rob, qui étudie les ours blancs dans l’Arctique circumpolaire, travaille de concert avec des chasseurs inuits afin de déterminer les effets des produits chimiques contaminants sur la santé des ours blancs. http://ow.ly/Bvs130hcWJS","Comme décembre est le mois de la , nous soulignons le mérite des scientifiques d’Environnement et Changement climatique Canada qui travaillent dans le Nord et dont les recherches contribuent à améliorer la compréhension des menaces qui pèsent sur les écosystèmes de l’Arctique. Rob, qui étudie les ours blancs dans l’Arctique circumpolaire, travaille de concert avec des chasseurs inuits afin de déterminer les effets des produits chimiques contaminants sur la santé des ours blancs.",['#ScienceArctique'],2,0,0,1,1,0,0,0,0,0,2,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['comme', 'décembre', 'mois', '#sciencearctique', 'soulignons', 'mérite', 'scientifique', ""d'environnement"", 'changement', 'climatique', 'canada', 'travaillent', 'nord', 'dont', 'les', 'recherche', 'contribuent', 'améliorer', 'compréhension', 'menace', 'pèsent', 'les', 'écosystème', ""l'arctique"", 'rob', 'étudie', 'les', 'ours', 'blanc', ""l'arctique"", 'circumpolaire', 'travaille', 'concert', 'chasseur', 'inuit', 'afin', 'déterminer', 'les', 'effet', 'produit', 'chimiques', 'contamits', 'santé', 'ours', 'blanc', 'httpowlybvs130hcwjs']","['scientifique', 'scientifique', 'scientifique', 'changement', 'climatique', 'nord', 'écosystème', 'écosystème', 'inuit', 'produit', 'santé', 'santé']",Social,Social
38,370233926766473_390275148095684,2017-12-06 12:35:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/390275148095684/,#CanadaenChine – #WoodlandBiofuels ?? se spécialise en carburant propre et #renouvelable au moyen de la biomasse des déchets pour produire de l’éthanol à faible coût. http://ow.ly/GZOB30h3uhn #ActionClimatique,– ?? se spécialise en carburant propre et au moyen de la biomasse des déchets pour produire de l’éthanol à faible coût.,"['#CanadaenChine', '#WoodlandBiofuels', '#renouvelable', '#ActionClimatique']",0,0,2,0,0,0,0,0,0,0,2,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['#canadaenchine', '#woodlandbiofuels', 'spécialise', 'carburant', 'propre', '#renouvelable', 'moyen', 'biomasse', 'déchet', 'produire', ""l'éthanol"", 'faible', 'coût', 'httpowlygzob30h3uhn', '#actionclimatique']","['propre', 'biomasse']",Environmental,Environmental
39,370233926766473_391158818007317,2017-12-08 11:33:27,https://www.facebook.com/EnvironnementetChangementclimatique/videos/391158818007317/,#CanadaEnChine – l’entreprise ?? du Centre international CCS connaissances se spécialise dans l’accélération du déploiement mondial du captage et du stockage de carbone pour gérer les gaz à effet de serre. http://ow.ly/nd5I30h6l6u,– l’entreprise ?? du Centre international CCS connaissances se spécialise dans l’accélération du déploiement mondial du captage et du stockage de carbone pour gérer les gaz à effet de serre. u,['#CanadaEnChine'],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['#canadaenchine', ""l'entreprise"", 'centre', 'international', 'ccs', 'connaissance', 'spécialise', ""l'accélération"", 'déploiement', 'mondial', 'captage', 'stockage', 'carbone', 'gérer', 'les', 'gaz', 'effet', 'serre', 'httpowlynd5i30h6l6u']","['mondial', 'gaz']",Economical,Economical
40,370233926766473_390669668056232,2017-12-07 09:46:10,https://www.facebook.com/EnvironnementetChangementclimatique/videos/390669668056232/,"La ministre de l’Environnement et du Changement climatique, Catherine McKenna a visité la Chine dans le cadre de la mission commerciale #CanadaEnChine sur les #TechnologiesPropres.","La ministre de l’Environnement et du Changement climatique, Catherine McKenna a visité la Chine dans le cadre de la mission commerciale sur les .","['#CanadaEnChine', '#TechnologiesPropres']",1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['ministre', ""l'environnement"", 'changement', 'climatique', 'catherine', 'mckenna', 'visité', 'chine', 'cadre', 'mission', 'commercial', '#canadaenchine', 'les', '#technologiespropres']","['ministre', 'changement', 'climatique', 'mckenna', 'commercial', '#technologiespropres', '#technologiespropres']",Economical,Economical
41,370233926766473_390784191378113,2017-12-07 15:35:23,https://www.facebook.com/EnvironnementetChangementclimatique/videos/390784191378113/,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise ?? AUG Signals se spécialise dans le traitement des données de surveillance de l’#eau de source et l’eau potable. http://ow.ly/mJZe30h5fAW,– Mission commerciale de la ministre McKenna sur : l’entreprise ?? AUG Signals se spécialise dans le traitement des données de surveillance de l’ de source et l’eau potable.,"['#CanadaEnChine', '#TechnologiesPropres', '#eau']",0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['#canadaenchine', 'mission', 'commercial', 'ministre', 'mckenna', '#technologiespropres', ""l'entreprise"", 'aug', 'signals', 'spécialise', 'traitement', 'donnée', 'surveillance', ""l'#eau"", 'source', ""l'eau"", 'potable', 'httpowlymjze30h5faw']","['commercial', 'ministre', 'mckenna', '#technologiespropres', '#technologiespropres']",Economical,Economical
42,370233926766473_391246081331924,2017-12-08 13:46:30,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391246081331924/?type=3,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise ??  Energy Saving Products Ltd. se spécialise en purificateurs d’air qui maintiennent des normes élevées de qualité de l’air dans de grands espaces : http://ow.ly/XUQ730h6wP4 #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise ?? Energy Saving Products Ltd. se spécialise en purificateurs d’air qui maintiennent des normes élevées de qualité de l’air dans de grands espaces :,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['#canadaenchine', 'mission', 'commercial', 'ministre', 'mckenna', '#technologiespropres', ""l'entreprise"", 'energy', 'saving', 'products', 'ltd', 'spécialise', 'purificateur', ""d'air"", 'maintiennent', 'norme', 'élevées', ""qualité_de_l'air"", 'grand', 'espace', 'httpowlyxuq730h6wp4', '#actionclimatique']","['commercial', 'ministre', 'mckenna', '#technologiespropres', '#technologiespropres', ""qualité_de_l'air""]",Economical,Economical
43,370233926766473_390816041374928,2017-12-07 18:25:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/390816041374928/,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise ??  Energy Saving Products Ltd. se spécialise en purificateurs d’air qui maintiennent des normes élevées de qualité de l’air dans de grands espaces : http://ow.ly/UGme30h5rGz #ActionClimat,– Mission commerciale de la ministre McKenna sur : l’entreprise ?? Energy Saving Products Ltd. se spécialise en purificateurs d’air qui maintiennent des normes élevées de qualité de l’air dans de grands espaces :,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimat']",0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['#canadaenchine', 'mission', 'commercial', 'ministre', 'mckenna', '#technologiespropres', ""l'entreprise"", 'energy', 'saving', 'products', 'ltd', 'spécialise', 'purificateur', ""d'air"", 'maintiennent', 'norme', 'élevées', ""qualité_de_l'air"", 'grand', 'espace', 'httpowlyugme30h5rgz', '#actionclimat']","['commercial', 'ministre', 'mckenna', '#technologiespropres', '#technologiespropres', ""qualité_de_l'air""]",Economical,Economical
44,370233926766473_391264711330061,2017-12-08 14:54:09,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391264711330061/?type=3,"Les enjeux mondiaux, tels que les changements climatiques, nécessitent des solutions d’envergure mondiale. La ministre McKenna a discuté avec l’envoyé spécial Xie Zhenhua de la possibilité d’une collaboration plus significative pour mettre en œuvre l’Accord de Paris, l’action climatique et la croissance propre.","Les enjeux mondiaux, tels que les changements climatiques, nécessitent des solutions d’envergure mondiale. La ministre McKenna a discuté avec l’envoyé spécial Xie Zhenhua de la possibilité d’une collaboration plus significative pour mettre en œuvre l’Accord de Paris, l’action climatique et la croissance propre.",[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['les', 'enjeu', 'mondiaux', 'tels', 'les', 'changement', 'climatiques', 'nécessitent', 'solution', ""d'envergure"", 'mondiale', 'ministre', 'mckenna', 'discuté', ""l'envoyé"", 'spécial', 'xie', 'zhenhua', 'possibilité', ""d'une"", 'collaboration', 'plus', 'significative', 'mettre', 'œuvre', ""l'accord"", 'pari', ""l'action"", 'climatique', 'croissance', 'propre']","['changement', 'mondiale', 'ministre', 'mckenna', 'collaboration', 'climatique', 'croissance', 'propre']",Economical,Economical
45,370233926766473_391333451323187,2017-12-08 19:02:34,https://www.facebook.com/EnvironnementetChangementclimatique/videos/391333451323187/,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise ?? Solstice Canada Corp. se spécialise en nettoyage du sol. http://ow.ly/nTNJ30h70u2,– Mission commerciale de la ministre McKenna sur : l’entreprise ?? Solstice Canada Corp. se spécialise en nettoyage du sol. 0u2,"['#CanadaEnChine', '#TechnologiesPropres']",0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['#canadaenchine', 'mission', 'commercial', 'ministre', 'mckenna', '#technologiespropres', ""l'entreprise"", 'solstice', 'canada', 'corp', 'spécialise', 'nettoyage', 'sol', 'httpowlyntnj30h70u2']","['commercial', 'ministre', 'mckenna', '#technologiespropres', '#technologiespropres', 'sol']",Economical,Economical
46,370233926766473_391347981321734,2017-12-08 19:51:11,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391347981321734/?type=3,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise ?? GHGSat Inc.  se spécialise dans la mesure des gaz à effet de serre au moyen de la technologie par satellite. http://ow.ly/fHSC30h72g2 #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise ?? GHGSat Inc. se spécialise dans la mesure des gaz à effet de serre au moyen de la technologie par satellite. 2,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['#canadaenchine', 'mission', 'commercial', 'ministre', 'mckenna', '#technologiespropres', ""l'entreprise"", 'ghgsat', 'inc', 'spécialise', 'mesure', 'gaz_à_effet_de_serre', 'moyen', 'technologie', 'satellite', 'httpowlyfhsc30h72g2', '#actionclimatique']","['commercial', 'ministre', 'mckenna', '#technologiespropres', '#technologiespropres', 'gaz_à_effet_de_serre', 'technologie']",Economical,Economical
47,370233926766473_390329968090202,2017-12-06 15:06:59,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/390329968090202/?type=3,La mission commercial #CanadaEnChine ouvre la voie à de nouveaux partenariats entre les entreprises ?? et ??. Ces entreprises hissent les #TechnologiesPropres canadiennes à un tout autre niveau. http://ow.ly/A4vA30h47Wq,La mission commercial ouvre la voie à de nouveaux partenariats entre les entreprises ?? et ??. Ces entreprises hissent les canadiennes à un tout autre niveau.,"['#CanadaEnChine', '#TechnologiesPropres']",0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['mission', 'commercial', '#canadaenchine', 'ouvre', 'voie', 'nouveau', 'partenariat', 'entre', 'les', 'entreprise', 'entreprise', 'hissent', 'les', '#technologiespropres', 'canadien', 'tout', 'autre', 'niveau', 'httpowlya4va30h47wq']","['commercial', 'partenariat', 'entreprise', 'entreprise', '#technologiespropres', '#technologiespropres']",Economical,Economical
48,370233926766473_390705441385988,2017-12-07 11:18:27,https://www.facebook.com/EnvironnementetChangementclimatique/videos/390705441385988/,"La ministre de l’Environnement et du Changement climatique, Catherine McKenna, a assisté au lancement de la nouvelle chaîne de montage de  Broad-Ocean. Grâce à un accord de transfert de technologie, d’octroi de licence et d’approvisionnement, les moteurs à pile combustible de Ballard seront assemblés par Broad-Ocean dans 3 villes chinoises. Ballard est un autre exemple d’entreprise canadienne qui commercialise et exporte des technologies d’énergie propre novatrices utilisées en  Chine. La technologie zéro-émissions de la pile à combustible est un moyen de lutter contre les changements climatiques et d’améliorer la qualité de l’air. Ballard Power Systems http://ow.ly/XDnL30h4TkH","La ministre de l’Environnement et du Changement climatique, Catherine McKenna, a assisté au lancement de la nouvelle chaîne de montage de Broad-Ocean. Grâce à un accord de transfert de technologie, d’octroi de licence et d’approvisionnement, les moteurs à pile combustible de Ballard seront assemblés par Broad-Ocean dans villes chinoises. Ballard est un autre exemple d’entreprise canadienne qui commercialise et erte des technologies d’énergie propre novatrices utilisées en Chine. La technologie zéro-émissions de la pile à combustible est un moyen de lutter contre les changements climatiques et d’améliorer la qualité de l’air. Ballard Power Systems",[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['ministre', ""l'environnement"", 'changement', 'climatique', 'catherine', 'mckenna', 'assisté', 'lancement', 'nouveau', 'chaîne', 'montage', 'broad-ocean', 'grâce', 'accord', 'transfert', 'technologie', ""d'octroi"", 'licence', ""d'approvisionnement"", 'les', 'moteur', 'pile', 'combustible', 'ballard', 'assemblé', 'broad-ocean', 'ville', 'chinois', 'ballard', 'autre', 'exemple', ""d'entreprise"", 'canadien', 'commercialise', 'exporte', 'technologie', ""d'énergie"", 'propre', 'novateur', 'utilisées', 'chine', 'technologie', 'zéro-émissions', 'pile', 'combustible', 'moyen', 'lutter', 'contre', 'les', 'changement', 'climatiques', ""d'améliorer"", 'qualité', ""l'air"", 'ballard', 'power', 'system', 'httpowlyxdnl30h4tkh']","['ministre', 'changement', 'climatique', 'mckenna', 'technologie', 'exporte', 'technologie', 'propre', 'novateur', 'technologie', 'changement']",Economical,Economical
49,370233926766473_386275945162271,2017-11-27 16:39:36,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/386275871828945/?type=3,"La semaine dernière, Dr Vitali Fioletov, un scientifique d’Environnement et Changement climatique Canada, a reçu un Prix Ozone au cours de la 29e réunion des Parties du Protocole de Montréal. Il a été reconnu pour son étude des fluctuations de la couche d’ozone et leurs répercussions sur l’exposition au rayonnement ultraviolet. Les Prix Ozone visent à reconnaître les personnes, groupes et organisations qui ont démontré un engagement et une contribution remarquables aux réalisations et aux progrès accomplis dans le cadre du Protocole de Montréal au cours des dix dernières années. Pour en apprendre davantage au sujet de Dr  Fioletov : http://ow.ly/T6kQ30gQPJw","La semaine dernière, Dr Vitali Fioletov, un scientifique d’Environnement et Changement climatique Canada, a reçu un Prix Ozone au cours de la e réunion des Parties du Protocole de Montréal. Il a été reconnu pour son étude des fluctuations de la couche d’ozone et leurs répercussions sur l’eition au rayonnement ultraviolet. Les Prix Ozone visent à reconnaître les personnes, groupes et organisations qui ont démontré un engagement et une contribution remarquables aux réalisations et aux progrès accomplis dans le cadre du Protocole de Montréal au cours des dix dernières années. Pour en apprendre davantage au sujet de Dr Fioletov :",[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['semaine', 'dernier', 'vitali', 'fioletov', 'scientifique', ""d'environnement"", 'changement', 'climatique', 'canada', 'reçu', 'prix', 'ozone', 'cour', '29e', 'réunion', 'party', 'protocole', 'montréal', 'reconnu', 'étude', 'fluctuation', 'couche', ""d'ozone"", 'leurs', 'répercussion', ""l'exposition"", 'rayonnement', 'ultraviolet', 'les', 'prix', 'ozone', 'visent', 'reconnaître', 'les', 'personne', 'groupe', 'organisation', 'démontré', 'engagement', 'contribution', 'remarquables', 'réalisation', 'progrès', 'accompli', 'cadre', 'protocole', 'montréal', 'cour', 'dix', 'dernier', 'année', 'apprendre', 'davantage', 'sujet', 'fioletov', 'httpowlyt6kq30gqpjw']","['scientifique', 'scientifique', 'scientifique', 'changement', 'climatique', 'engagement', 'progrès']",Social,Social
50,370233926766473_390248664764999,2017-12-06 10:45:57,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/390248664764999/?type=3,"La ministre de l’Environnement et du Changement climatique, Catherine McKenna, utilise un moyen de transport écologique lors de sa mission commerciale sur les #TechnologiesPropres en Chine! Le commerce international du Canada - Affaires mondiales Canada","La ministre de l’Environnement et du Changement climatique, Catherine McKenna, utilise un moyen de transport écologique lors de sa mission commerciale sur les en Chine! Le commerce international du Canada - Affaires mondiales Canada",['#TechnologiesPropres'],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['ministre', ""l'environnement"", 'changement', 'climatique', 'catherine', 'mckenna', 'utilise', 'moyen', 'transport', 'écologique', 'lors', 'mission', 'commercial', 'les', '#technologiespropres', 'chine', 'commerce', 'international', 'canada', 'affaire', 'mondiales', 'canada']","['ministre', 'changement', 'climatique', 'mckenna', 'transport', 'écologique', 'commercial', '#technologiespropres', '#technologiespropres', 'commerce']",Economical,Economical
51,370233926766473_389475144842351,2017-12-04 18:27:40,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/389475144842351/?type=3,"Le Canada est un leader en matière de climat et nous sommes prêts à faire des affaires, à faire du monde un endroit plus durable! Nous sommes ici avec des entreprises #TechPropre canadiennes et prêts à brasser des affaires en Chine. Le commerce international du Canada - Affaires mondiales Canada","Le Canada est un leader en matière de climat et nous sommes prêts à faire des affaires, à faire du monde un endroit plus durable! Nous sommes ici avec des entreprises canadiennes et prêts à brasser des affaires en Chine. Le commerce international du Canada - Affaires mondiales Canada",['#TechPropre'],1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['canada', 'leader', 'matière', 'climat', 'prêt', 'faire', 'affaire', 'faire', 'monde', 'endroit', 'plus', 'durable', 'ici', 'entreprise', '#techpropre', 'canadien', 'prêt', 'brasser', 'affaire', 'chine', 'commerce', 'international', 'canada', 'affaire', 'mondiales', 'canada']","['climat', 'durable', 'entreprise', 'commerce']",Economical,Economical
52,370233926766473_387546288368570,2017-11-30 15:16:33,https://www.facebook.com/EnvironnementetChangementclimatique/videos/387546288368570/,"Les changements climatiques touchent nos trésors naturels comme les Monts-Torngat. Paul Smith, scientifique à Environnement et Changement climatique Canada, explique! http://ow.ly/XaVo30gVCQU","Les changements climatiques touchent nos trésors naturels comme les Monts-Torngat. Paul Smith, scientifique à Environnement et Changement climatique Canada, elique! U",[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['les', 'changement', 'climatiques', 'touchent', 'trésor', 'naturel', 'comme', 'les', 'monts-torngat', 'paul', 'smith', 'scientifique', 'environnement', 'changement', 'climatique', 'canada', 'explique', 'httpowlyxavo30gvcqu']","['changement', 'scientifique', 'scientifique', 'scientifique', 'environnement', 'changement', 'climatique']",Social,Social
53,370233926766473_387521548371044,2017-11-30 13:43:38,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/387521548371044/?type=3,Aidez vos enfants à s’intéresser à l’action climatique! Participez au jeu sur le site Climat jeunes : [www.climatjeunes.ca],Aidez vos enfants à s’intéresser à l’action climatique! Participez au jeu sur le site Climat jeunes : [],[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['aidez', 'enfant', ""s'intéresser"", ""l'action"", 'climatique', 'participez', 'jeu', 'site', 'climat', 'jeune', 'wwwclimatjeunesca']","['enfant', 'climatique', 'participez', 'climat', 'jeune']",Social,Social
54,370233926766473_391575091299023,2017-12-09 07:31:31,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391575091299023/?type=3,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise ?? Saltworks Technologies purifie l’eau utilisée dans les grandes usines pour qu’elle puisse être réutilisée! http://ow.ly/bOUb30h7gDD #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise ?? Saltworks Technologies purifie l’eau utilisée dans les grandes usines pour qu’elle puisse être réutilisée! DD,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['#canadaenchine', 'mission', 'commercial', 'ministre', 'mckenna', '#technologiespropres', ""l'entreprise"", 'saltworks', 'technologie', 'purifie', ""l'eau"", 'utilisée', 'les', 'grand', 'usine', ""qu'elle"", 'puisse', 'être', 'réutilisée', 'httpowlyboub30h7gdd', '#actionclimatique']","['commercial', 'ministre', 'mckenna', '#technologiespropres', '#technologiespropres', 'technologie']",Economical,Economical
55,370233926766473_384472302009302,2017-11-23 14:41:44,https://www.facebook.com/EnvironmentandClimateChange/videos/651779198544042/,Joignez-vous à nous EN DIRECT pour regarder une discussion d’experts sur la science qui a contribué à rétablir la couche d’ozone et à lutter contre les changements climatiques en vertu du Protocole de Montréal.,Joignez-vous à nous EN DIRECT pour regarder une discussion d’eerts sur la science qui a contribué à rétablir la couche d’ozone et à lutter contre les changements climatiques en vertu du Protocole de Montréal.,[],1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['joignez-vous', 'direct', 'regarder', 'discussion', ""d'experts"", 'science', 'contribué', 'rétablir', 'couche', ""d'ozone"", 'lutter', 'contre', 'les', 'changement', 'climatiques', 'vertu', 'protocole', 'montréal']",['changement'],Social,Social
56,370233926766473_384380238685175,2017-11-23 10:12:31,https://www.facebook.com/EnvironmentandClimateChange/videos/651674615221167/,"En ce moment : la ministre de l’Environnement et du Changement climatique, Catherine McKenna, prononce une allocution à la réunion du Protocole de Montréal.","En ce moment : la ministre de l’Environnement et du Changement climatique, Catherine McKenna, prononce une allocution à la réunion du Protocole de Montréal.",[],1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['moment', 'ministre', ""l'environnement"", 'changement', 'climatique', 'catherine', 'mckenna', 'prononce', 'allocution', 'réunion', 'protocole', 'montréal']","['ministre', 'changement', 'climatique', 'mckenna']",Environmental,Environmental
57,370233926766473_384350595354806,2017-11-23 08:43:03,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/384139552042577/?type=3,,,[],1,0,0,1,0,0,0,0,0,0,1,tl,0.0,EnvironnementetChangementclimatique_facebook,neutral,[],[],unknown,unknown
58,370233926766473_383662145423651,2017-11-21 16:01:21,https://www.facebook.com/EnvironnementetChangementclimatique/videos/383662145423651/,"Regardez l’ambassadeur du Canada en Allemagne et envoyé spécial auprès de l’Union européenne et de l’Europe, Stéphane Dion, prononcer la déclaration nationale du Canada à la COP23 le 16 novembre, réitérant les engagements du gouvernement du Canada à lutter contre le changement climatique et à diriger l'action climatique mondiale.","Regardez l’ambassadeur du Canada en Allemagne et envoyé spécial auprès de l’Union européenne et de l’Europe, Stéphane Dion, prononcer la déclaration nationale du Canada à la COP23 le novembre, réitérant les engagements du gouvernement du Canada à lutter contre le changement climatique et à diriger l'action climatique mondiale.",[],1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['regardez', ""l'ambassadeur"", 'canada', 'allemagne', 'envoyé', 'spécial', 'auprès', ""l'union"", 'européen', ""l'europe"", 'stéphane', 'dion', 'prononcer', 'déclaration', 'nationale', 'canada', 'cop23', 'novembre', 'réitérant', 'les', 'engagement', 'gouvernement', 'canada', 'lutter', 'contre', 'changement_climatique', 'diriger', ""l'action"", 'climatique', 'mondiale']","['cop23', 'engagement', 'changement_climatique', 'climatique', 'mondiale']",Environmental,Environmental
