Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,sentiment,lemmatized_text,matched_keywords,category,category
10,299048997203389_378128782628743,2017-12-09 15:55:29,https://www.facebook.com/GardeCotiereCanadienne/photos/a.318076611967294.1073741829.299048997203389/378128689295419/?type=3,L’événement de lancement du NGCC Sir John Franklin marque une étape importante et tangible dans notre processus de renouvellement de la flotte!,L’événement de lancement du NGCC Sir John Franklin marque une étape importante et tangible dans notre processus de renouvellement de la flotte!,[],40,8,4,37,3,0,0,0,0,0,52,fr,-0.0125,GardeCotiereCanadienne_facebook,negative,"[""l'événement"", 'lancement', 'ngcc', 'sir', 'john', 'franklin', 'marque', 'étape', 'importante', 'tangible', 'processus', 'renouvellement', 'flotte']",[],unknown,unknown
11,299048997203389_354627301645558,2017-10-16 08:00:00,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/354627161645572/?type=3,"Saviez-vous qu’en 2015, Jody Thomas a été la première femme à être nommée commissaire au sein de la Garde côtière canadienne et a occupé ce poste jusqu’en début 2017? Prendre sa place! Femmes au Canada","Saviez-vous qu’en , Jody Thomas a été la première femme à être nommée commissaire au sein de la Garde côtière canadienne et a occupé ce poste jusqu’en début ? Prendre sa place! Femmes au Canada",[],38,0,5,34,4,0,0,0,0,0,43,fr,0.0,GardeCotiereCanadienne_facebook,neutral,"['saviez-vous', ""qu'en"", '2015', 'jody', 'thomas', 'premier', 'femme', 'être', 'nommée', 'commissaire', 'sein', 'garde', 'côtière', 'canadien', 'occupé', 'poste', ""jusqu'en"", 'début', '2017', 'prendre', 'place', 'femme', 'canada']","['femme', 'femme']",Social,Social
12,299048997203389_352248241883464,2017-10-06 17:10:41,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/352248241883464/?type=3,"Le NGCC Des Groseilliers revient à Québec demain après sa mission annuelle dans l’Arctique. Pendant son expédition, il a notamment assuré le ravitaillement de la station météorologique Eureka, sur l’île d’Ellesmere, et effectué l’escorte du navire de croisière Le Boréal dans les glaces. 

Pour en savoir plus sur le brise-glace :  ow.ly/5idz30fHK4T","Le NGCC Des Groseilliers revient à Québec demain après sa mission annuelle dans l’Arctique. Pendant son eédition, il a notamment assuré le ravitaillement de la station météorologique Eureka, sur l’île d’Ellesmere, et effectué l’escorte du navire de croisière Le Boréal dans les glaces. Pour en savoir plus sur le brise-glace :",[],36,1,5,31,5,0,0,0,0,0,42,fr,0.0,GardeCotiereCanadienne_facebook,neutral,"['ngcc', 'groseillier', 'revient', 'québec', 'demain', 'après', 'mission', 'annuelle', ""l'arctique"", 'pendant', 'expédition', 'notamment', 'assuré', 'ravitaillement', 'station', 'météorologique', 'eureka', ""l'île"", ""d'ellesmere"", 'effectué', ""l'escorte"", 'navire', 'croisière', 'boréal', 'les', 'glace', 'savoir', 'plus', 'brise-glace', 'owly5idz30fhk4t']",['brise-glace'],Economical,Economical
13,299048997203389_381981638910124,2017-12-29 09:00:01,https://www.facebook.com/GardeCotiereCanadienne/videos/381981638910124/,NGCC Louis S. St-Laurent est notre plus grand navire mesurant 120 mètres de long! Le Louis vient de revenir de l’Arctique.,NGCC Louis S. St-Laurent est notre plus grand navire mesurant mètres de long! Le Louis vient de revenir de l’Arctique.,[],35,1,4,32,2,1,0,0,0,0,40,fr,0.0,GardeCotiereCanadienne_facebook,neutral,"['ngcc', 'louis', 'st-laurent', 'plus', 'grand', 'navire', 'mesurant', '120', 'mètre', 'long', 'louis', 'vient', 'revenir', ""l'arctique""]",[],unknown,unknown
14,299048997203389_353566141751674,2017-10-10 15:00:00,http://www.marinfo.gc.ca/fr/Flotte/Amundsen.asp,"Le NGCC Amundsen revient à la maison (Québec) le 12 octobre après sa mission annuelle dans l’Arctique. Le NGCC Amundsen a supporté la 2e édition de l’Enquête de santé des Inuits au Nunavik, menée par l’Institut national de santé publique du Québec. Il a aussi permis  la réalisation du projet BriGHT (Bridging Global change, Inuit Health and the Transforming Arctic Ocean) de la stratégie Sentinelle Nord, projet développé à l’Université Laval. Il s’agissait de son 13e voyage scientifique dans l’Arctique.

Pour en savoir plus : http://www.marinfo.gc.ca/fr/Flotte/Amundsen.asp","Le NGCC Amundsen revient à la maison (Québec) le octobre après sa mission annuelle dans l’Arctique. Le NGCC Amundsen a supporté la e édition de l’Enquête de santé des Inuits au Nunavik, menée par l’Institut national de santé publique du Québec. Il a aussi permis la réalisation du projet BriGHT (Bridging Global change, Inuit Health and the Transforming Arctic Ocean) de la stratégie Sentinelle Nord, projet développé à l’Université Laval. Il s’agissait de son e voyage scientifique dans l’Arctique. Pour en savoir plus :",[],31,0,8,31,0,0,0,0,0,0,39,fr,0.0,GardeCotiereCanadienne_facebook,neutral,"['ngcc', 'amundsen', 'revient', 'maison', 'québec', 'octobre', 'après', 'mission', 'annuelle', ""l'arctique"", 'ngcc', 'amundsen', 'supporté', 'édition', ""l'enquête"", 'santé', 'inuit', 'nunavik', 'menée', ""l'institut"", 'national', 'santé', 'publique', 'québec', 'aussi', 'permis', 'réalisation', 'projet', 'bright', 'bridging', 'global', 'change', 'inuit', 'health', 'and', 'the', 'transforming', 'arctic', 'ocean', 'stratégie', 'sentinelle', 'nord', 'projet', 'développé', ""l'université"", 'laval', ""s'agissait"", '13e', 'voyage', 'scientifique', ""l'arctique"", 'savoir', 'plus', 'httpwwwmarinfogccafrflotteamundsenasp']","['maison', 'santé', 'santé', 'inuit', 'santé', 'santé', 'publique', 'projet', 'inuit', 'nord', 'projet', 'scientifique', 'scientifique', 'scientifique']",Social,Social
15,299048997203389_381847328923555,2017-12-26 11:00:00,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/381847198923568/?type=3,Les navires rouges et blancs de la Garde côtière canadienne constituent un symbole visible de notre identité et leurs silhouettes rassurantes font partie du paysage des collectivités côtières depuis 1962. ow.ly/H6ZQ30hcwkl,Les navires rouges et blancs de la Garde côtière canadienne constituent un symbole visible de notre identité et leurs silhouettes rassurantes font partie du paysage des collectivités côtières depuis .,[],34,0,3,29,5,0,0,0,0,0,37,fr,0.0,GardeCotiereCanadienne_facebook,neutral,"['les', 'navire', 'rouge', 'blanc', 'garde', 'côtière', 'canadien', 'constituent', 'symbole', 'visible', 'identité', 'leurs', 'silhouette', 'rassurantes', 'font', 'partie', 'paysage', 'collectivité', 'côtière', 'depuis', '1962', 'owlyh6zq30hcwkl']",['collectivité'],Social,Social
16,299048997203389_381844575590497,2017-12-25 09:00:00,https://www.facebook.com/GardeCotiereCanadienne/videos/381844575590497/,"Notre personnel travaille 24 heures sur 24, 7 jours sur 7, 365 jours par année, pour assurer la sécurité de nos eaux. Joyeux temps des Fêtes à nos équipages et personnels sur et hors service. Merci de votre service.","Notre personnel travaille heures sur , jours sur , jours par année, pour assurer la sécurité de nos eaux. Joyeux temps des Fêtes à nos équipages et personnels sur et hors service. Merci de votre service.",[],30,2,4,26,4,0,0,0,0,0,36,fr,0.0,GardeCotiereCanadienne_facebook,neutral,"['personnel', 'travaille', 'heure', 'jour', '365', 'jour', 'année', 'assurer', 'sécurité', 'eau', 'joyeux', 'temps', 'fête', 'équipage', 'personnel', 'hors', 'service', 'merci', 'service']",['eau'],Environmental,Environmental
17,299048997203389_371625093279112,2017-11-27 10:00:01,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/371624969945791/?type=3,"Félicitations à Frédérick-Sébastien Doucet, matelot sur le NGCC Pierre- Radisson! Le gouvernement du Québec lui a remis la médaille du civisme pour un acte de bravoure réalisé lors d’un sauvetage sur le fleuve St-Laurent, à - 30°C, en février 2015.","Félicitations à Frédérick-Sébastien Doucet, matelot sur le NGCC Pierre- Radisson! Le gouvernement du Québec lui a remis la médaille du civisme pour un acte de bravoure réalisé lors d’un sauvetage sur le fleuve St-Laurent, à - °C, en février .",[],33,0,3,33,0,0,0,0,0,0,36,fr,0.0,GardeCotiereCanadienne_facebook,neutral,"['félicitation', 'frédérick-sébastien', 'doucet', 'matelot', 'ngcc', 'pierre-', 'radisson', 'gouvernement', 'québec', 'remis', 'médaille', 'civisme', 'acte', 'bravoure', 'réalisé', 'lors', ""d'un"", 'sauvetage', 'fleuve', 'st-laurent', '30°c', 'février', '2015']",['fleuve'],Environmental,Environmental
18,299048997203389_334899486951673,2017-08-20 13:56:06,https://www.facebook.com/GardeCotiereCanadienne/photos/a.318076611967294.1073741829.299048997203389/334899286951693/?type=3,Les employés de la Garde côtière canadienne marchent en montrant leur fierté pour l’inclusion et la diversité. Merci Fierté Canada Montréal 2017 pour nous avoir inclus dans le défilé! Nous accueillons tous ceux qui peuvent servir. Nous embauchons: http://ow.ly/mMo530ew9Rj Fierté Montréal / Montréal Pride,Les employés de la Garde côtière canadienne marchent en montrant leur fierté pour l’inclusion et la diversité. Merci Fierté Canada Montréal pour nous avoir inclus dans le défilé! Nous accueillons tous ceux qui peuvent servir. Nous embauchons: Fierté Montréal / Montréal Pride,[],26,0,8,26,0,0,0,0,0,0,34,fr,0.0,GardeCotiereCanadienne_facebook,neutral,"['les', 'employé', 'garde', 'côtière', 'canadien', 'marchent', 'montrant', 'fierté', ""l'inclusion"", 'diversité', 'merci', 'fierté', 'canada', 'montréal', '2017', 'avoir', 'inclus', 'défilé', 'accueillons', 'tous', 'ceux', 'peuvent', 'servir', 'embauchons', 'httpowlymmo530ew9rj', 'fierté', 'montréal', 'montréal', 'pride']",['diversité'],Social,Social
19,299048997203389_387135848394703,2017-12-29 18:05:27,https://www.facebook.com/GardeCotiereCanadienne/photos/a.318076611967294.1073741829.299048997203389/387135741728047/?type=3,Droit devant avec ce mile nautique de plus! La Capitaine Barrett se joint au Capitaine Kooiman à bord du NGCC Griffon pour assurer les services sans escale sur la voie maritime durant les conditions de glace critiques.,Droit devant avec ce mile nautique de plus! La Capitaine Barrett se joint au Capitaine Kooiman à bord du NGCC Griffon pour assurer les services sans escale sur la voie maritime durant les conditions de glace critiques.,[],28,1,3,23,5,0,0,0,0,0,32,fr,0.0,GardeCotiereCanadienne_facebook,neutral,"['droit', 'devant', 'mile', 'nautique', 'plus', 'capitaine', 'barrett', 'joint', 'capitaine', 'kooiman', 'bord', 'ngcc', 'griffon', 'assurer', 'les', 'service', 'sans', 'escale', 'voie', 'maritime', 'durant', 'les', 'condition', 'glace', 'critique']",['maritime'],Environmental,Environmental
20,299048997203389_359181211190167,2017-10-25 18:24:17,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/359178897857065/?type=3,"En ce premier jour de l’« exercice Mer des Salish » de deux jours sur les incidents maritimes majeurs, nous avons passé la journée en mer avec nos partenaires à l’est de l’île Salt Spring, en Colombie-Britannique. Cet exercice d’entraînement est le plus vaste auquel a participé la Garde côtière canadienne. Le scénario d’aujourd’hui concernait l’évacuation de 100 « survivants » du naufrage d’un traversier de BC Ferries. Certains ont été évacués sur des navires et certains palans d’évacués ont été simulé para nos collègues de la marine. 

L’Intervention environnementale sera au centre des activités de demain. Les participants à l’exercice Mer des Salish comprennent : Forces armées canadiennes, Transports et infrastructure au Canada, BC Ferries, Services de santé d'urgence de la C.-B., Gestion des urgences de la C.-B., Ministère de l'Environnement de la C.-B., Royal Canadian Marine Search and Rescue, U.S. Coast Guard et Western Canada Marine Response Organization, parmi bien d'autres. Merci beaucoup à la communauté de l'île de Salt Spring et nos «blessés».","En ce premier jour de l’« exercice Mer des Salish » de deux jours sur les incidents maritimes majeurs, nous avons passé la journée en mer avec nos partenaires à l’est de l’île Salt Spring, en Colombie-Britannique. Cet exercice d’entraînement est le plus vaste auquel a participé la Garde côtière canadienne. Le scénario d’aujourd’hui concernait l’évacuation de « survivants » du naufrage d’un traversier de BC Ferries. Certains ont été évacués sur des navires et certains palans d’évacués ont été simulé para nos collègues de la marine. L’Intervention environnementale sera au centre des activités de demain. Les participants à l’exercice Mer des Salish comprennent : Forces armées canadiennes, Transports et infrastructure au Canada, BC Ferries, Services de santé d'urgence de la C.-B., Gestion des urgences de la C.-B., Ministère de l'Environnement de la C.-B., Royal Canadian Marine Search and Rescue, U.S. Coast Guard et Western Canada Marine Response Organization, parmi bien d'autres. Merci beaucoup à la communauté de l'île de Salt Spring et nos «blessés».",[],27,0,4,26,1,0,0,0,0,0,31,fr,0.0,GardeCotiereCanadienne_facebook,neutral,"['premier', 'jour', ""l'«"", 'exercice', 'mer', 'salish', 'deux', 'jour', 'les', 'incident', 'maritime', 'majeur', 'passé', 'journée', 'mer', 'partenaire', ""l'est"", ""l'île"", 'salt', 'spring', 'colombie-britannique', 'cet', 'exercice', ""d'entraînement"", 'plus', 'vaste', 'auquel', 'participé', 'garde', 'côtière', 'canadien', 'scénario', ""d'aujourd'hui"", 'concernait', ""l'évacuation"", '100', 'survivant', 'naufrage', ""d'un"", 'traversier', 'ferry', 'certain', 'évacué', 'navire', 'certain', 'palan', ""d'évacués"", 'simulé', 'para', 'collègue', 'marine', ""l'intervention"", 'environnementale', 'centre', 'activité', 'demain', 'les', 'participant', ""l'exercice"", 'mer', 'salish', 'comprennent', 'force', 'armée', 'canadien', 'transport', 'infrastructure', 'canada', 'ferry', 'service', 'santé', ""d'urgence"", 'c-b', 'gestion', 'urgence', 'c-b', 'ministère', ""l'environnement"", 'c-b', 'royal', 'canadian', 'marine', 'search', 'and', 'rescue', 'coast', 'guard', 'western', 'canada', 'marine', 'response', 'organization', 'parmi', 'bien', ""d'autres"", 'merci', 'beaucoup', 'communauté', ""l'île"", 'salt', 'spring', '«blessés»']","['mer', 'maritime', 'mer', 'marine', 'activité', 'mer', 'transport', 'infrastructure', 'santé', 'santé', 'marine', 'marine', 'communauté']",Environmental,Environmental
21,299048997203389_375713306203624,2017-12-05 09:00:00,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/375713022870319/?type=3,Avez-vous ce qu’il faut pour postuler au Collège de la Garde côtière canadienne? Voyez si vous êtes admissible. ow.ly/gkVN302Y4M5,Avez-vous ce qu’il faut pour postuler au Collège de la Garde côtière canadienne? Voyez si vous êtes admissible.,[],21,4,6,21,0,0,0,0,0,0,31,fr,0.0,GardeCotiereCanadienne_facebook,neutral,"['avez-vous', ""qu'il"", 'faut', 'postuler', 'collège', 'garde', 'côtière', 'canadien', 'voyez', 'admissible', 'owlygkvn302y4m5']",[],unknown,unknown
