Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,lemmatized_text,FSDS_matched_keywords,FSDS_category
53,1498541586883867_1627275810677110,2017-09-19 10:00:52,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1627275810677110/?type=3,"Ce soir, vous aimeriez manger du poisson frais que vous auriez vous-même pêché? Sachez qu'il y a plusieurs endroits au Québec où la pêche récréative au poisson de fond demeure permise pour encore quelques jours. Pour connaître les lieux et les conditions : http://ow.ly/s6yu30ff1bt","Ce soir, vous aimeriez manger du poisson frais que vous auriez vous-même pêché? Sachez qu'il y a plusieurs endroits au Québec où la pêche récréative au poisson de fond demeure permise pour encore quelques jours. Pour connaître les lieux et les conditions :",[],9,0,7,8,1,0,0,0,0,0,16,fr,0.0,PechesOceansCanada_facebook,"['or', 'mer']",neutral,"['poisson', 'poisson']",Environmental,"['soir', 'aimeriez', 'manger', 'poisson', 'frais', 'vous-même', 'pêché', 'sachez', ""qu'il"", 'plusieurs', 'endroit', 'québec', 'où', 'pêche_récréative', 'poisson', 'fond', 'demeure', 'permise', 'encore', 'quelques', 'jour', 'connaître', 'les', 'lieu', 'les', 'condition', 'httpowlys6yu30ff1bt']","['poisson', 'poisson', 'pêche_récréative', 'pêche_récréative', 'poisson', 'poisson']",Pristine lakes and rivers
54,1498541586883867_1620896237981734,2017-09-13 09:45:49,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1620896237981734/?type=3,Nous avons annoncé un nouveau programme scientifique pour mesurer les effets des activités humaines sur les écosystèmes marins. Des données de référence exhaustives permettront d’évaluer ces écosystèmes afin de mieux suivre les changements au fil du temps. Les données seront recueillies dans six zones du pays où l’on observe une hausse de la circulation maritime. Apprenez-plus sur le programme ici: http://ow.ly/OhNn30f7LIE,Nous avons annoncé un nouveau programme scientifique pour mesurer les effets des activités humaines sur les écosystèmes marins. Des données de référence exhaustives permettront d’évaluer ces écosystèmes afin de mieux suivre les changements au fil du temps. Les données seront recueillies dans six zones du pays où l’on observe une hausse de la circulation maritime. Apprenez-plus sur le programme ici:,[],7,1,8,3,3,1,0,0,0,0,16,fr,0.0,PechesOceansCanada_facebook,"['changement', 'change']",neutral,"['scientifique', 'scientifique', 'scientifique', 'activité', 'écosystème', 'écosystème', 'écosystème', 'écosystème', 'changement', 'pays', 'maritime']",Social,"['annoncé', 'nouveau', 'programme', 'scientifique', 'mesurer', 'les', 'effet', 'activité', 'humaines', 'les', 'écosystème', 'marin', 'donnée', 'référence', 'exhaustives', 'permettront', ""d'évaluer"", 'écosystème', 'afin', 'mieux', 'suivre', 'les', 'changement', 'fil', 'temps', 'les', 'donnée', 'recueillies', 'six', 'zone', 'pays', 'où', ""l'on"", 'observe', 'hausse', 'circulation', 'maritime', 'apprenez-plus', 'programme', 'ici', 'httpowlyohnn30f7lie']","['scientifique', 'activité', 'activité', 'écosystème', 'écosystème', 'écosystème', 'écosystème', 'écosystème', 'écosystème', 'écosystème', 'marin', 'écosystème', 'écosystème', 'écosystème', 'écosystème', 'écosystème', 'écosystème', 'écosystème', 'circulation', 'maritime']",Healthy coasts and oceans
55,1498541586883867_1684341271637230,2017-11-08 13:15:00,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1684340791637278/?type=3,"Les phoques passent normalement de nombreuses heures hors de l’eau à se reposer. Si vous découvrez un jeune phoque, gardez vos distances. Sa mère n’est probablement pas loin. La mère peut abandonner son petit s’il est associé à l’odeur ou à la présence humaine. Si vous découvrez un phoque en détresse, signalez-le nous! http://ow.ly/YVBI30godif","Les phoques passent normalement de nombreuses heures hors de l’eau à se reposer. Si vous découvrez un jeune phoque, gardez vos distances. Sa mère n’est probablement pas loin. La mère peut abandonner son petit s’il est associé à l’odeur ou à la présence humaine. Si vous découvrez un phoque en détresse, signalez-le nous!",[],7,1,8,7,0,0,0,0,0,0,16,fr,0.0,PechesOceansCanada_facebook,"['eau', 'or']",neutral,"['phoque', 'découvrez', 'jeune', 'phoque', 'découvrez', 'phoque']",Social,"['les', 'phoque', 'passent', 'normalement', 'nombreuses', 'heure', 'hors', ""l'eau"", 'reposer', 'si', 'découvrez', 'jeune', 'phoque', 'gardez', 'distance', 'mère', ""n'est"", 'probablement', 'loin', 'mère', 'peut', 'abandonner', 'petit', ""s'il"", 'associé', ""l'odeur"", 'présence', 'humaine', 'si', 'découvrez', 'phoque', 'détresse', 'signalez-le', 'httpowlyyvbi30godif']","['phoque', 'phoque', 'phoque', 'phoque', 'phoque', 'phoque']",Healthy wildlife populations
56,1498541586883867_1572477742823584,2017-08-01 13:00:47,https://www.facebook.com/PechesOceansCanada/photos/a.1571536712917687.1073741834.1498541586883867/1572477739490251/?type=3,"Vive le travail d’équipe! La Garde côtière canadienne et nos équipes de chercheurs travaillent de pair pour mener à bien notre programme de Science en mer. Récemment, la Garde côtière a déployé des bouées dérivantes pour nos océanographes alors qu’ils se dirigeaient dans l’Arctique à bord du NGCC Terry Fox. Ces bouées transmettront des données de localisation qui nous permettront de comprendre les courants océaniques et de mieux prédire la dérive des icebergs, assurant ainsi une navigation plus sécuritaire dans le Nord canadien. http://ow.ly/M1Ap30e3LqU","Vive le travail d’équipe! La Garde côtière canadienne et nos équipes de chercheurs travaillent de pair pour mener à bien notre programme de Science en mer. Récemment, la Garde côtière a déployé des bouées dérivantes pour nos océanographes alors qu’ils se dirigeaient dans l’Arctique à bord du NGCC Terry Fox. Ces bouées transmettront des données de localisation qui nous permettront de comprendre les courants océaniques et de mieux prédire la dérive des icebergs, assurant ainsi une navigation plus sécuritaire dans le Nord canadien. U",[],14,0,2,13,1,0,0,0,0,0,16,fr,0.0,PechesOceansCanada_facebook,"['mer', 'or', 'ice', 'air']",neutral,"['mer', 'océaniques', 'nord']",Environmental,"['vive', 'travail', ""d'équipe"", 'garde', 'côtière', 'canadien', 'équipe', 'chercheur', 'travaillent', 'pair', 'mener', 'bien', 'programme', 'science', 'mer', 'récemment', 'garde', 'côtière', 'déployé', 'bouée', 'dérivantes', 'océanographe', 'alors', ""qu'ils"", 'dirigeaient', ""l'arctique"", 'bord', 'ngcc', 'terry', 'fox', 'bouée', 'transmettront', 'donnée', 'localisation', 'permettront', 'comprendre', 'les', 'courant', 'océaniques', 'mieux', 'prédire', 'dérive', 'iceberg', 'assurant', 'ainsi', 'navigation', 'plus', 'sécuritaire', 'nord', 'canadien', 'httpowlym1ap30e3lqu']","['océaniques', 'sécuritaire', 'nord']",Sustainable food
57,1498541586883867_1623395071065184,2017-09-15 14:53:14,https://www.facebook.com/PechesOceansCanada/photos/a.1571536712917687.1073741834.1498541586883867/1623086707762687/?type=3,,,[],14,0,2,13,1,0,0,0,0,0,16,tl,0.0,PechesOceansCanada_facebook,,neutral,[],unknown,[],[],unknown
58,1498541586883867_1549249035146455,2017-07-13 13:37:49,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1549248891813136/?type=3,"Parlez-nous de vos observations de requins !
Nous sommes passionnés par les requins vivant dans les eaux de Terre-Neuve-et-Labrador. Si vous apercevez un requin,(mort ou vivant sur une rive ou une plage), coiffez votre chapeau de « scientifique citoyen » et aidez nos chercheurs de requins. sur les requins. Si vous marchez sur la plage ou profitez d’une belle journée sur l’eau et que vous voyez un requin, pensez à noter la date, le lieu précis, sa longueur approximative et, éventuellement, son espèce. Prenez des photos du corps dans toute sa longueur, si vous le pouvez, et un gros plan de sa nageoire dorsale la plus grande, de sa tête ou de ses dents (pour confirmer l’espèce), ainsi que de sa partie ventrale pour confirmer le sexe et la présence d’une paire de ptérygopodes ou d’extensions en forme de doigts. Envoyez tous ces renseignements à Carolyn.Miri@dfo-mpo.gc.ca","Parlez-nous de vos observations de requins ! Nous sommes passionnés par les requins vivant dans les eaux de Terre-Neuve-et-Labrador. Si vous apercevez un requin,(mort ou vivant sur une rive ou une plage), coiffez votre chapeau de « scientifique citoyen » et aidez nos chercheurs de requins. sur les requins. Si vous marchez sur la plage ou profitez d’une belle journée sur l’eau et que vous voyez un requin, pensez à noter la date, le lieu précis, sa longueur approximative et, éventuellement, son espèce. Prenez des photos du corps dans toute sa longueur, si vous le pouvez, et un gros plan de sa nageoire dorsale la plus grande, de sa tête ou de ses dents (pour confirmer l’espèce), ainsi que de sa partie ventrale pour confirmer le sexe et la présence d’une paire de ptérygopodes ou d’extensions en forme de doigts. Envoyez tous ces renseignements à Carolyn.Miri-mpo.gc.ca",[],6,0,9,6,0,0,0,0,0,0,15,fr,0.0,PechesOceansCanada_facebook,"['mer', 'eau', 'or', 'air']",neutral,"['eau', 'scientifique', 'scientifique', 'scientifique', 'espèce']",Environmental,"['parlez-nous', 'observation', 'requin', 'passionné', 'les', 'requin', 'vivant', 'les', 'eau', 'terre-neuve-et-labrador', 'si', 'apercevez', 'requinmort', 'vivant', 'rive', 'plage', 'coiffez', 'chapeau', 'scientifique', 'citoyen', 'aidez', 'chercheur', 'requin', 'les', 'requin', 'si', 'marchez', 'plage', 'profitez', ""d'une"", 'beau', 'journée', ""l'eau"", 'voyez', 'requin', 'pensez', 'noter', 'date', 'lieu', 'précis', 'longueur', 'approximative', 'éventuellement', 'espèce', 'prenez', 'photo', 'corps', 'toute', 'longueur', 'si', 'pouvez', 'gros', 'plan', 'nageoire', 'dorsale', 'plus', 'grand', 'tête', 'dent', 'confirmer', ""l'espèce"", 'ainsi', 'partie', 'ventrale', 'confirmer', 'sexe', 'présence', ""d'une"", 'paire', 'ptérygopodes', ""d'extensions"", 'forme', 'doigt', 'envoyez', 'tous', 'renseignement', 'carolynmiridfo-mpogcca']","['eau', 'eau', 'rive', 'rive', 'plage', 'scientifique', 'citoyen', 'citoyen', 'plage']",Pristine lakes and rivers
59,1498541586883867_1574633342608024,2017-08-03 10:11:59,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1574633342608024/?type=3,"Nous prenons des mesures relatives au rétablissement, à la protection et à la conservation des baleines noires de l’Atlantique Nord ─ une espèce menacée. La mort des baleines dans le golfe du Saint-Laurent cet été est un cas sans précédent.

Avec l’aide de nos partenaires, nous effectuons des nécropsies sur les baleines mortes afin de déterminer la cause de cette mortalité et établir les prochaines étapes à suivre. Nous avons fermé plus tôt certaines zones de pêche du crabe des neiges et, d’autres pêches ayant recours aux engins fixes ont soit été réduites ou reportées. Nous avons émis des avis aux pêcheurs pour qu’ils demeurent très vigilants et nous signalent toute présence de baleines. Nous menons régulièrement des vols de reconnaissance pour surveiller toute baleine dans nos eaux. La Garde côtière canadienne demande que tout navire circulant dans nos eaux réduise sa vitesse et ce, jusqu’à nouvel ordre.  

Découvrez tout ce que nous faisons pour protéger les baleines noires de l’Atlantique Nord : http://ow.ly/510p30e8NQx","Nous prenons des mesures relatives au rétablissement, à la protection et à la conservation des baleines noires de l’Atlantique Nord ─ une espèce menacée. La mort des baleines dans le golfe du Saint-Laurent cet été est un cas sans précédent. Avec l’aide de nos partenaires, nous effectuons des nécropsies sur les baleines mortes afin de déterminer la cause de cette mortalité et établir les prochaines étapes à suivre. Nous avons fermé plus tôt certaines zones de pêche du crabe des neiges et, d’autres pêches ayant recours aux engins fixes ont soit été réduites ou reportées. Nous avons émis des avis aux pêcheurs pour qu’ils demeurent très vigilants et nous signalent toute présence de baleines. Nous menons régulièrement des vols de reconnaissance pour surveiller toute baleine dans nos eaux. La Garde côtière canadienne demande que tout navire circulant dans nos eaux réduise sa vitesse et ce, jusqu’à nouvel ordre. Découvrez tout ce que nous faisons pour protéger les baleines noires de l’Atlantique Nord :",[],10,0,5,10,0,0,0,0,0,0,15,fr,0.0,PechesOceansCanada_facebook,"['conservation', 'eau', 'or', 'air']",neutral,"['protection', 'conservation', 'nord', 'espèce', 'eau', 'eau', 'découvrez', 'protéger', 'nord']",Environmental,"['prenons', 'mesure', 'relative', 'rétablissement', 'protection', 'conservation', 'baleine', 'noire', ""l'atlantique"", 'nord', 'espèce', 'menacée', 'mort', 'baleine', 'golfe', 'saint-laurent', 'cet', 'cas', 'sans', 'précédent', ""l'aide"", 'partenaire', 'effectuons', 'nécropsie', 'les', 'baleine', 'mort', 'afin', 'déterminer', 'cause', 'cette', 'mortalité', 'établir', 'les', 'prochaine', 'étape', 'suivre', 'fermé', 'plus', 'tôt', 'certaines', 'zone', 'pêche', 'crabe', 'neige', ""d'autres"", 'pêche', 'recours', 'engin', 'fixe', 'réduites', 'reportées', 'émis', 'avis', 'pêcheur', ""qu'ils"", 'demeurent', 'très', 'vigilants', 'signalent', 'toute', 'présence', 'baleine', 'menons', 'régulièrement', 'vol', 'reconnaissance', 'surveiller', 'toute', 'baleine', 'eau', 'garde', 'côtière', 'canadien', 'demande', 'tout', 'navire', 'circulant', 'eau', 'réduise', 'vitesse', ""jusqu'à"", 'nouvel', 'ordre', 'découvrez', 'tout', 'faisons', 'protéger', 'les', 'baleine', 'noire', ""l'atlantique"", 'nord', 'httpowly510p30e8nqx']","['mesure', 'mesure', 'mesure', 'protection', 'conservation', 'conservation', 'conservation', 'conservation', 'baleine', 'nord', 'baleine', 'golfe', 'saint-laurent', 'baleine', 'pêche', 'pêche', 'pêche', 'pêche', 'pêche', 'pêche', 'pêche', 'pêche', 'baleine', 'baleine', 'eau', 'eau', 'eau', 'eau', 'protéger', 'baleine', 'nord']",Healthy coasts and oceans
60,1498541586883867_1711523032252387,2017-11-28 08:49:21,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1711522758919081/?type=3,"C’est aujourd’hui que les pêcheurs de homard du sud-ouest de la Nouvelle-Écosse mettent leur casier à l’eau. Tous les ans, de novembre à mai, environ 1 500 pêcheurs dans cette zone participent à cette pêche au homard. L’an dernier, plus de 30 000 tonnes de homards ont été débarqués.
http://ow.ly/eMsQ30gQw6X","C’est aujourd’hui que les pêcheurs de homard du sud-ouest de la Nouvelle-Écosse mettent leur casier à l’eau. Tous les ans, de novembre à mai, environ pêcheurs dans cette zone participent à cette pêche au homard. L’an dernier, plus de tonnes de homards ont été débarqués.",[],11,0,4,11,0,0,0,0,0,0,15,fr,0.0,PechesOceansCanada_facebook,['eau'],neutral,[],unknown,"[""c'est"", ""aujourd'hui"", 'les', 'pêcheur', 'homard', 'sud-ouest', 'nouvelle-écosse', 'mettent', 'casier', ""l'eau"", 'tous', 'les', 'an', 'novembre', 'mai', 'environ', '500', 'pêcheur', 'cette', 'zone', 'participent', 'cette', 'pêche', 'homard', ""l'an"", 'dernier', 'plus', '30', '000', 'tonne', 'homard', 'débarqué', 'httpowlyemsq30gqw6x']","['homard', 'homard', 'pêche', 'pêche', 'pêche', 'pêche', 'homard', 'homard', 'homard', 'homard']",Healthy coasts and oceans
61,1498541586883867_1615792945158730,2017-09-08 13:44:09,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1615792945158730/?type=3,"Vous avez mangé un poisson que vous ne connaissiez pas au restaurant et vous aimeriez en apprendre davantage à son sujet? Votre voisine, qui revient de vacances dans les Maritimes, vous a juré avoir vu un requin mais vous ne l’avez pas crue? Nous pouvons vous aider à trouver réponse à vos questions grâce à notre répertoire en ligne. Cet outil de recherche recense et décrit les espèces aquatiques les plus populaires au Canada. Utilisez-le ! http://ow.ly/bGSt30f1ada","Vous avez mangé un poisson que vous ne connaissiez pas au restaurant et vous aimeriez en apprendre davantage à son sujet? Votre voisine, qui revient de vacances dans les Maritimes, vous a juré avoir vu un requin mais vous ne l’avez pas crue? Nous pouvons vous aider à trouver réponse à vos questions grâce à notre répertoire en ligne. Cet outil de recherche recense et décrit les espèces aquatiques les plus populaires au Canada. Utilisez-le !",[],10,2,3,10,0,0,0,0,0,0,15,fr,0.08333333333333333,PechesOceansCanada_facebook,"['mer', 'air']",positive,"['poisson', 'maritime', 'aider', 'espèce']",Environmental,"['mangé', 'poisson', 'connaissiez', 'restaurant', 'aimeriez', 'apprendre', 'davantage', 'sujet', 'voisin', 'revient', 'vacance', 'les', 'maritime', 'juré', 'avoir', 'vu', 'requin', ""l'avez"", 'crue', 'pouvons', 'aider', 'trouver', 'réponse', 'question', 'grâce', 'répertoire', 'ligne', 'cet', 'outil', 'recherche', 'recense', 'décrit', 'les', 'espèce', 'aquatiques', 'les', 'plus', 'populaires', 'canada', 'utilisez-le', 'httpowlybgst30f1ada']","['poisson', 'poisson', 'maritime']",Healthy coasts and oceans
62,1498541586883867_1622085324529492,2017-09-14 10:50:08,https://www.facebook.com/PechesOceansCanada/photos/a.1622084861196205.1073741855.1498541586883867/1622085324529492/?type=3,"Nos scientifiques ont plongé à deux kilomètres de profondeur pour étudier des monts sous-marins jamais encore explorés au large de la côte de l'île de Vancouver : les monts sous-marins Union et Dellwood. 
Nous avons utilisé une caméra sous-marine pour étudier ces deux volcans éteints et les points chauds de la biodiversité qu'ils abritent. Cette recherche permettra d'avoir une idée de leur importance écologique et d'éclairer la façon dont nous pourrions mieux conserver cette zone de protection marine potentielle. Jeter un coup d'œil à ce que nous avons découvert et célébrons cet habitat marin unique.
http://ow.ly/4f2C30f9GUY",Nos scientifiques ont plongé à deux kilomètres de profondeur pour étudier des monts sous-marins jamais encore elorés au large de la côte de l'île de Vancouver : les monts sous-marins Union et Dellwood. Nous avons utilisé une caméra sous-marine pour étudier ces deux volcans éteints et les points chauds de la biodiversité qu'ils abritent. Cette recherche permettra d'avoir une idée de leur importance écologique et d'éclairer la façon dont nous pourrions mieux conserver cette zone de protection marine potentielle. Jeter un coup d'œil à ce que nous avons découvert et célébrons cet habitat marin unique.,[],15,0,0,15,0,0,0,0,0,0,15,fr,0.0,PechesOceansCanada_facebook,"['or', 'marine', 'conserve', 'vert', 'air']",neutral,"['scientifique', 'scientifique', 'scientifique', 'côte', 'biodiversité', 'biodiversité', 'écologique', 'protection', 'marine']",Environmental,"['scientifique', 'plongé', 'deux', 'kilomètre', 'profondeur', 'étudier', 'mont', 'sous-marin', 'jamais', 'encore', 'explorés', 'large', 'côte', ""l'île"", 'vancouver', 'les', 'mont', 'sous-marin', 'union', 'dellwood', 'utilisé', 'caméra', 'sous-marine', 'étudier', 'deux', 'volcan', 'éteints', 'les', 'point', 'chaud', 'biodiversité', ""qu'ils"", 'abritent', 'cette', 'recherche', 'permettra', ""d'avoir"", 'idée', 'importance', 'écologique', ""d'éclairer"", 'façon', 'dont', 'pourrions', 'mieux', 'conserver', 'cette', 'zone', 'protection', 'marine', 'potentielle', 'jeter', 'coup', ""d'œil"", 'découvert', 'célébrons', 'cet', 'habitat_marin', 'unique', 'httpowly4f2c30f9guy']","['scientifique', 'sous-marin', 'côte', 'vancouver', 'sous-marin', 'biodiversité', 'biodiversité', 'biodiversité', 'biodiversité', 'biodiversité', 'protection', 'habitat_marin']",Healthy coasts and oceans
63,1498541586883867_1546792208725471,2017-07-11 13:00:50,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1546792208725471/?type=3,"Signaler vos observations de capelans à ecapelan.ca! 
À Terre-Neuve-et-Labrador, lorsque le capelan commence à rouler, tout le monde s'emballe, nos scientifiques en particulier. Le capelan représente une source de nourriture essentielle dans notre écosystème et c’est la raison pour laquelle nous avons besoin d’en apprendre autant que possible sur lui. Nous avons donc besoin que vous deveniez des scientifiques citoyens et que vous nous signaliez toute observation de capelan sur ecapelan.ca. Le site web, créé en collaboration avec WWF Canada, est rapide et facile à utiliser. http://ow.ly/UeGJ30dwbaC","Signaler vos observations de capelans à ecapelan.ca! À Terre-Neuve-et-Labrador, lorsque le capelan commence à rouler, tout le monde s'emballe, nos scientifiques en particulier. Le capelan représente une source de nourriture essentielle dans notre écosystème et c’est la raison pour laquelle nous avons besoin d’en apprendre autant que possible sur lui. Nous avons donc besoin que vous deveniez des scientifiques citoyens et que vous nous signaliez toute observation de capelan sur ecapelan.ca. Le site web, créé en collaboration avec WWF Canada, est rapide et facile à utiliser. C",[],7,2,6,7,0,0,0,0,0,0,15,fr,0.1590909090909091,PechesOceansCanada_facebook,['collaboration'],positive,"['scientifique', 'scientifique', 'scientifique', 'écosystème', 'écosystème', 'scientifique', 'scientifique', 'scientifique', 'collaboration']",Social,"['signaler', 'observation', 'capelan', 'ecapelanca', 'terre-neuve-et-labrador', 'lorsque', 'capelan', 'commence', 'rouler', 'tout', 'monde', ""s'emballe"", 'scientifique', 'particulier', 'capelan', 'représente', 'source', 'nourriture', 'essentielle', 'écosystème', ""c'est"", 'raison', 'laquelle', 'besoin', ""d'en"", 'apprendre', 'autant', 'possible', 'donc', 'besoin', 'deveniez', 'scientifique', 'citoyen', 'signaliez', 'toute', 'observation', 'capelan', 'ecapelanca', 'site', 'web', 'créé', 'collaboration', 'wwf', 'canada', 'rapide', 'facile', 'utiliser', 'httpowlyuegj30dwbac']","['scientifique', 'écosystème', 'écosystème', 'écosystème', 'écosystème', 'écosystème', 'écosystème', 'écosystème', 'scientifique', 'citoyen', 'citoyen', 'collaboration']",Clean growth
64,1498541586883867_1548142965257062,2017-07-12 14:54:48,https://www.facebook.com/PechesOceansCanada/videos/1548140815257277/,,,[],8,0,6,8,0,0,0,0,0,0,14,tl,0.0,PechesOceansCanada_facebook,,neutral,[],unknown,[],[],unknown
65,1498541586883867_1542108939193798,2017-07-05 10:37:19,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1539239132814112/?type=3,"Au cours des prochaines années, nous allons consacrer 27 M$ pour mettre à niveau et améliorer les infrastructures de recherche de l’Institut Maurice-Lamontagne. De plus, environ 25 nouveaux employés y seront embauchés dans le cadre du Plan de protection des océans. http://ow.ly/IZ9M30dmgYz","Au cours des prochaines années, nous allons consacrer M$ pour mettre à niveau et améliorer les infrastructures de recherche de l’Institut Maurice-Lamontagne. De plus, environ nouveaux employés y seront embauchés dans le cadre du Plan de protection des océans.",[],10,1,3,10,0,0,0,0,0,0,14,fr,0.0,PechesOceansCanada_facebook,['infrastructure'],neutral,"['infrastructure', 'protection', 'océan']",Environmental,"['cour', 'prochaine', 'année', 'allons', 'consacrer', '27', 'mettre', 'niveau', 'améliorer', 'les', 'infrastructure', 'recherche', ""l'institut"", 'maurice-lamontagne', 'plus', 'environ', '25', 'nouveau', 'employé', 'embauchés', 'cadre', 'plan', 'protection', 'océan', 'httpowlyiz9m30dmgyz']","['infrastructure', 'infrastructure', 'infrastructure', 'protection', 'océan']",Modern and resilient infrastructure
66,1498541586883867_1654144444656913,2017-10-16 07:45:01,https://www.facebook.com/PechesOceansCanada/videos/1654144444656913/,"Le travail est exigeant, mais le relevé des stocks de poissons fait partie de nos fonctions les plus essentielles. Le contrôle de nos populations de poissons nous permet d’assurer la durabilité de nos milieux marins et de nos pêches commerciales. Apprenez-en plus sur les défis de l’évaluation des stocks. http://ow.ly/GV9J30fRM2M","Le travail est exigeant, mais le relevé des stocks de poissons fait partie de nos fonctions les plus essentielles. Le contrôle de nos populations de poissons nous permet d’assurer la durabilité de nos milieux marins et de nos pêches commerciales. Apprenez-en plus sur les défis de l’évaluation des stocks.",[],13,0,1,13,0,0,0,0,0,0,14,fr,0.0,PechesOceansCanada_facebook,['population'],neutral,"['poisson', 'population', 'poisson', 'durabilité', 'commercial']",Environmental,"['travail', 'exigeant', 'relevé', 'stock', 'poisson', 'fait', 'partie', 'fonction', 'les', 'plus', 'essentielles', 'contrôle', 'population', 'poisson', 'permet', ""d'assurer"", 'durabilité', 'milieu', 'marin', 'pêche', 'commercial', 'apprenez-en', 'plus', 'les', 'défi', ""l'évaluation"", 'stock', 'httpowlygv9j30frm2m']","['poisson', 'poisson', 'population', 'population', 'poisson', 'poisson', 'marin', 'pêche', 'pêche', 'pêche', 'pêche']",Healthy coasts and oceans
67,1498541586883867_1598836750187683,2017-08-24 13:55:12,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1598836750187683/?type=3,"Saviez-vous que le grand requin blanc, oui, oui, le grand requin blanc (population de l’Atlantique), fréquentait les eaux canadiennes? On le retrouve plus précisément au Québec, dans les Maritimes et à Terre-Neuve-et-Labrador. C’est une espèce en voie de disparition, protégée par la Loi sur les espèces en péril. Pour connaître ce qui menace le grand requin blanc et les mesures de protection dont il fait l’objet : http://ow.ly/SySV30eEKIc","Saviez-vous que le grand requin blanc, oui, oui, le grand requin blanc (population de l’Atlantique), fréquentait les eaux canadiennes? On le retrouve plus précisément au Québec, dans les Maritimes et à Terre-Neuve-et-Labrador. C’est une espèce en voie de disparition, protégée par la Loi sur les espèces en péril. Pour connaître ce qui menace le grand requin blanc et les mesures de protection dont il fait l’objet : c",[],9,2,3,9,0,0,0,0,0,0,14,fr,0.0,PechesOceansCanada_facebook,['population'],neutral,"['population', 'eau', 'maritime', 'espèce', 'espèce', 'protection']",Environmental,"['saviez-vous', 'grand', 'requin', 'blanc', 'oui', 'oui', 'grand', 'requin', 'blanc', 'population', ""l'atlantique"", 'fréquentait', 'les', 'eau', 'canadien', 'retrouve', 'plus', 'précisément', 'québec', 'les', 'maritime', 'terre-neuve-et-labrador', ""c'est"", 'espèce', 'voie', 'disparition', 'protégé', 'loi', 'les', 'espèce', 'péril', 'connaître', 'menace', 'grand', 'requin', 'blanc', 'les', 'mesure', 'protection', 'dont', 'fait', ""l'objet"", 'httpowlysysv30eekic']","['population', 'population', 'eau', 'eau', 'maritime', 'mesure', 'mesure', 'mesure', 'protection']",Healthy wildlife populations
