Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,account_name,average_sentiment_score,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
174,566325673547435_652625484917453,2017-01-26 08:01:23,http://ow.ly/UBV5301wSWt,#LSV? @OTC_gc a été fondé en 1904 sous le nom de la Commission des chemins de fer > http://ow.ly/UBV5301wSWt #JeudiRétro,? a été fondé en sous le nom de la Commission des chemins de fer > étro,"['#LSV', '#JeudiR']",0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
175,566325673547435_681031455410189,2017-03-23 11:01:31,http://ow.ly/BY15301kioC,"Le saviez-vous? 
L'Office a la responsabilité de s'assurer que tout le monde bénéficie d'un accès égal aux services de transport. Depuis 1988, l'Office a le mandat de protéger le droit fondamental des personnes ayant une déficience à une expérience de voyage accessible. Si vous avez une plainte relative à l'accessibilité du transport aérien, nous pourrions être en mesure de vous aider. Visionnez notre vidéo afin de comprendre notre processus de plainte relative à l'accessibilité à http://ow.ly/BY15301kioC","Le saviez-vous? L'Office a la responsabilité de s'assurer que tout le monde bénéficie d'un accès égal aux services de transport. Depuis , l'Office a le mandat de protéger le droit fondamental des personnes ayant une déficience à une eérience de voyage accessible. Si vous avez une plainte relative à l'accessibilité du transport aérien, nous pourrions être en mesure de vous aider. Visionnez notre vidéo afin de comprendre notre processus de plainte relative à l'accessibilité à C",[],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],"['accès', 'accès', 'transport', 'protéger', 'transport', 'mesure']",Modern and resilient infrastructure
176,566325673547435_680528942127107,2017-03-22 11:01:42,http://ow.ly/zCbs307gEsB,"Chaque compagnie aérienne établit ses propres conditions de transport dans un document appelé « tarif ». Un tarif est un contrat qui énonce les droits et les responsabilités de la compagnie aérienne et du passager.

Pour consulter le tarif de votre compagnie aérienne, vous pouvez vous présenter à sa billetterie ou visiter son site Web. Vous pouvez aussi consulter notre site Web où vous trouverez une liste de liens vers les tarifs des compagnies aériennes à : http://ow.ly/zCbs307gEsB

Le fait de connaître vos droits et vos responsabilités en tant que voyageur vous permettra d'éviter des complications et des difficultés durant votre voyage. http://ow.ly/SUos307iTYj","Chaque compagnie aérienne établit ses propres conditions de transport dans un document appelé « tarif ». Un tarif est un contrat qui énonce les droits et les responsabilités de la compagnie aérienne et du passager. Pour consulter le tarif de votre compagnie aérienne, vous pouvez vous présenter à sa billetterie ou visiter son site Web. Vous pouvez aussi consulter notre site Web où vous trouverez une liste de liens vers les tarifs des compagnies aériennes à : Le fait de connaître vos droits et vos responsabilités en tant que voyageur vous permettra d'éviter des complications et des difficultés durant votre voyage.",[],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],['transport'],Modern and resilient infrastructure
177,566325673547435_679541198892548,2017-03-20 09:01:37,,"Le saviez-vous? Nous définissons une déficience comme étant un problème de santé qui limite la capacité de voyager d'une personne ou qui lui occasionne des difficultés pendant son voyage. Il peut s'agir d'une condition temporaire comme d'avoir une jambe cassée. Pour obtenir de plus amples renseignements sur les plaintes relatives à l'accessibilité, visitez le > http://ow.ly/Gi0B309MuQe","Le saviez-vous? Nous définissons une déficience comme étant un problème de santé qui limite la capacité de voyager d'une personne ou qui lui occasionne des difficultés pendant son voyage. Il peut s'agir d'une condition temporaire comme d'avoir une jambe cassée. Pour obtenir de plus amples renseignements sur les plaintes relatives à l'accessibilité, visitez le >",[],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],"['santé', 'santé']",Clean drinking water
178,566325673547435_678075829039085,2017-03-17 10:01:39,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/678075829039085/?type=3,"Nous ne nous veillons pas seulement à l'accessibilité du transport aérien. Nous traitons toute une gamme de plaintes en matière d'accessibilité, y compris celles relatives aux transporteurs ferroviaires, aux exploitants de traversiers et aux exploitants d'autobus et d'autocars qui exploitent des services extraprovinciaux… même les plaintes relatives aux gares ferroviaires, aux terminus d'autobus et aux aéroports > http://ow.ly/Gi0B309MuQe","Nous ne nous veillons pas seulement à l'accessibilité du transport aérien. Nous traitons toute une gamme de plaintes en matière d'accessibilité, y compris celles relatives aux transporteurs ferroviaires, aux eloitants de traversiers et aux eloitants d'autobus et d'autocars qui eloitent des services extraprovinciaux… même les plaintes relatives aux gares ferroviaires, aux terminus d'autobus et aux aéroports >",[],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],['transport'],Modern and resilient infrastructure
179,566325673547435_677612182418783,2017-03-16 12:01:49,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/677612182418783/?type=3,"Avant de vous mettre en mode vacances…
Assurez-vous de transmettre vos coordonnées actuelles à la compagnie aérienne (adresse de courriel ou numéros de téléphone) pour qu'elle puisse communiquer facilement avec vous en cas de vol retardé, de départ anticipé ou d'annulation de vol. Vérifiez sans faute le statut de votre vol 24 heures avant le départ, puis de nouveau avant de partir pour l'aéroport > http://ow.ly/GdzF307jhvU","Avant de vous mettre en mode vacances… Assurez-vous de transmettre vos coordonnées actuelles à la compagnie aérienne (adresse de courriel ou numéros de téléphone) pour qu'elle puisse communiquer facilement avec vous en cas de vol retardé, de départ anticipé ou d'annulation de vol. Vérifiez sans faute le statut de votre vol heures avant le départ, puis de nouveau avant de partir pour l'aéroport > U",[],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
180,566325673547435_676618019184866,2017-03-14 10:15:31,http://ow.ly/Muws309Ijcq,"Vous vous demandez quels facteurs nous utilisons pour déterminer si un navire immatriculé au Canada est adapté et disponible? Pour le savoir, consultez nos exemples de décisions à http://ow.ly/Muws309Ijcq","Vous vous demandez quels facteurs nous utilisons pour déterminer si un navire immatriculé au Canada est adapté et disponible? Pour le savoir, consultez nos exemples de décisions à",[],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
181,566325673547435_670614946451840,2017-03-02 10:45:41,http://ow.ly/owq0307jliS,"Perdu mes bagages. 
Oh! Je fais quoi? 
Parle à ta ligne aérienne
 et à l'Office aussi! 
Bonne journée Dr Seuss! 

http://ow.ly/owq0307jliS",Perdu mes bagages. Oh! Je fais quoi? Parle à ta ligne aérienne et à l'Office aussi! Bonne journée Dr Seuss!,[],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
182,566325673547435_670172989829369,2017-03-01 12:02:26,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/670172989829369/?type=3,"Voyager avec un enfant peut être stressant. Si vous avez un enfant de moins de deux ans, nous vous recommandons de communiquer avec votre compagnie aérienne à l'avance pour vous informer sur les dispositifs de retenue pour enfant. Pour plus de renseignements, consultez la page http://ow.ly/8EGl309bsrd","Voyager avec un enfant peut être stressant. Si vous avez un enfant de moins de deux ans, nous vous recommandons de communiquer avec votre compagnie aérienne à l'avance pour vous informer sur les dispositifs de retenue pour enfant. Pour plus de renseignements, consultez la page d",[],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
183,566325673547435_651510648362270,2017-02-05 15:20:00,https://www.facebook.com/OfficeDesTransportsDuCanada/videos/651510648362270/,Les malheurs des #vacances – La ligne aérienne a perdu vos bagages? Renseignez-vous >  http://ow.ly/o7oX302foQL #VoyageCnd #facilitation,Les malheurs des – La ligne aérienne a perdu vos bagages? Renseignez-vous >,"['#vacances', '#VoyageCnd', '#facilitation']",0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
184,566325673547435_657026274477374,2017-02-03 12:02:25,http://ow.ly/4nk1SM,"#Astucesvoyage > Vous avez un problème?

Si vous n'êtes pas satisfait de la réponse de votre transporteur aérien au sujet de votre plainte écrite, consultez ce site Web pour savoir comment nous pouvons vous aider.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM","> Vous avez un problème? Si vous n'êtes pas satisfait de la réponse de votre transporteur aérien au sujet de votre plainte écrite, consultez ce site Web pour savoir comment nous pouvons vous aider. > Prenez l'air averti > Dix conseils clés >",['#Astucesvoyage'],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],['#astucesvoyage'],Modern and resilient infrastructure
185,566325673547435_656503041196364,2017-02-02 12:02:13,http://ow.ly/4nk1SM,"#Astucesvoyage > Ne ratez pas votre vol!

Si possible, pré-selectionnez votre siège avant le départ. Confirmez votre vol de retour au moins 72 heures avant le vol. Fournissez à votre transporteur vos coordonnées actuelles afin qu’il puisse vous aviser de tout retard ou de toute annulation de vol. Vérifiez l’état de votre vol au moins 24 heures avant le départ prévu, puis juste avant de vous rendre à l'aéroport.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM","> Ne ratez pas votre vol! Si possible, pré-selectionnez votre siège avant le départ. Confirmez votre vol de retour au moins heures avant le vol. Fournissez à votre transporteur vos coordonnées actuelles afin qu’il puisse vous aviser de tout retard ou de toute annulation de vol. Vérifiez l’état de votre vol au moins heures avant le départ prévu, puis juste avant de vous rendre à l'aéroport. > Prenez l'air averti > Dix conseils clés >",['#Astucesvoyage'],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],['#astucesvoyage'],Modern and resilient infrastructure
186,566325673547435_655986977914637,2017-02-01 12:02:06,http://ow.ly/4nk1SM,"#Astucesvoyage > Souscrivez une assurance voyage

Souscrivez une assurance pour vous protéger en cas de perte, de retard, de dommages ou de vol de vos bagages, d'annulation ou d'interruption de votre voyage, de blessures corporelles ou de décès, ainsi qu'une assurance médicale adéquate.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM","> Souscrivez une assurance voyage Souscrivez une assurance pour vous protéger en cas de perte, de retard, de dommages ou de vol de vos bagages, d'annulation ou d'interruption de votre voyage, de blessures corporelles ou de décès, ainsi qu'une assurance médicale adéquate. > Prenez l'air averti > Dix conseils clés >",['#Astucesvoyage'],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],"['#astucesvoyage', 'protéger']",Clean growth
187,566325673547435_655413354638666,2017-01-31 12:02:11,http://ow.ly/4nk1SM,"#Astucesvoyage > Assurez-vous d'avoir en main tous vos documents de voyage

C'est à vous que revient la responsabilité d'avoir en main les documents requis pour entrer dans un pays étranger et pour revenir au Canada. Tous les voyageurs canadiens, y compris les enfants, doivent avoir leur propre passeport. Renseignez-vous auprès de la mission diplomatique du pays que vous envisagez de visiter pour connaître ses exigences d'entrée.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM","> Assurez-vous d'avoir en main tous vos documents de voyage C'est à vous que revient la responsabilité d'avoir en main les documents requis pour entrer dans un pays étranger et pour revenir au Canada. Tous les voyageurs canadiens, y compris les enfants, doivent avoir leur propre passeport. Renseignez-vous auprès de la mission diplomatique du pays que vous envisagez de visiter pour connaître ses exigences d'entrée. > Prenez l'air averti > Dix conseils clés >",['#Astucesvoyage'],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],['#astucesvoyage'],Modern and resilient infrastructure
188,566325673547435_651508465029155,2017-01-29 15:13:00,https://www.facebook.com/OfficeDesTransportsDuCanada/videos/651508465029155/,Prenez l'air averti cet hiver – Des conseils utiles > http://bit.ly/2aFim46  #VoyageCanada #transports #plaintes,Prenez l'air averti cet hiver – Des conseils utiles >,"['#VoyageCanada', '#transports', '#plaintes']",0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
189,566325673547435_653376411509027,2017-01-27 15:45:10,http://ow.ly/iqBl308qvGT,"Aujourd'hui, nous avons publié notre rapport de conformité sur l'accessibilité des services de transport terrestre offerts aux aéroports.

Les services accessibles offerts aux aéroports canadiens par les entreprises d'autobus, de navette, de taxi et de location de voitures sont largement disponibles. Sur les 23 aéroports surveillés, 15 aéroports respectaient entièrement les dispositions que nous avons évaluées. Tous les autres aéroports se sont engagés à s'y conformer entièrement au moment du renouvellement des contrats conclus avec les fournisseurs de services. Fait remarquable et louable : la plupart des aéroports canadiens appliquent des pratiques exemplaires qui vont au-delà de leurs obligations et qui témoignent de leur engagement d'assurer une plus grande accessibilité dans leurs terminaux aux personnes ayant une déficience.

Pour obtenir de plus amples renseignements, veuillez consulter le rapport de conformité à http://ow.ly/iqBl308qvGT","Aujourd'hui, nous avons publié notre rapport de conformité sur l'accessibilité des services de transport terrestre offerts aux aéroports. Les services accessibles offerts aux aéroports canadiens par les entreprises d'autobus, de navette, de taxi et de location de voitures sont largement disponibles. Sur les aéroports surveillés, aéroports respectaient entièrement les dispositions que nous avons évaluées. Tous les autres aéroports se sont engagés à s'y conformer entièrement au moment du renouvellement des contrats conclus avec les fournisseurs de services. Fait remarquable et louable : la plupart des aéroports canadiens appliquent des pratiques exemplaires qui vont au-delà de leurs obligations et qui témoignent de leur engagement d'assurer une plus grande accessibilité dans leurs terminaux aux personnes ayant une déficience. Pour obtenir de plus amples renseignements, veuillez consulter le rapport de conformité à",[],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],"['transport', 'entreprise', 'entreprise', 'entreprise', 'engagement']",Clean growth
190,566325673547435_707370102776324,2017-05-11 13:56:17,http://ow.ly/REpH30bE0EA,Le président et premier dirigeant Scott Streiner s'adressant à l’Association des chemins de fer du Canada > http://ow.ly/REpH30bE0EA,Le président et premier dirigeant Scott Streiner s'adressant à l’Association des chemins de fer du Canada >,[],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
191,566325673547435_652754858237849,2017-01-26 12:01:57,http://ow.ly/4nk1SM,"#Astucesvoyage > Connaissez les limites de votre transporteur aérien

Chaque transporteur aérien fixe ses propres limites de responsabilité à l'égard des bagages de cabine et des bagages enregistrés. Les transporteurs prescrivent également des délais pour rapporter la perte, les dommages ou le retard des bagages. Consultez le tarif de votre transporteur aérien pour connaître ses règles et indemnités concernant les bagages.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM","> Connaissez les limites de votre transporteur aérien Chaque transporteur aérien fixe ses propres limites de responsabilité à l'égard des bagages de cabine et des bagages enregistrés. Les transporteurs prescrivent également des délais pour rapporter la perte, les dommages ou le retard des bagages. Consultez le tarif de votre transporteur aérien pour connaître ses règles et indemnités concernant les bagages. > Prenez l'air averti > Dix conseils clés >",['#Astucesvoyage'],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],['#astucesvoyage'],Modern and resilient infrastructure
192,566325673547435_653312378182097,2017-01-27 12:02:03,http://ow.ly/4nk1SM,"#Astucesvoyage > Vérifiez à l'avance

Qu'il s'agisse de transport d'équipement sportif ou d'instruments de musique, de restrictions alimentaires, de conditions médicales et de besoins liés à une déficience, la plupart des transporteurs exigent un préavis de 48 à 72 heures pour répondre aux demandes de service spécial.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM","> Vérifiez à l'avance Qu'il s'agisse de transport d'équipement sportif ou d'instruments de musique, de restrictions alimentaires, de conditions médicales et de besoins liés à une déficience, la plupart des transporteurs exigent un préavis de à heures pour répondre aux demandes de service spécial. > Prenez l'air averti > Dix conseils clés >",['#Astucesvoyage'],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],"['#astucesvoyage', 'transport']",Modern and resilient infrastructure
193,566325673547435_717440951769239,2017-06-01 09:15:27,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/717440951769239/?type=3,"#Astucesvoyage > Préparez bien vos bagages

Inscrivez vos coordonnées et l'adresse de votre destination à l’intérieur de chaque pièce de bagage. Apportez toujours avec vous à bord vos articles essentiels et de valeur, tels que : votre passeport, vos pièces d'identité et votre billet de retour, vos médicaments et appareils médicaux, votre argent, vos bijoux et vos appareils électroniques et des articles essentiels pour la nuit.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM","> Préparez bien vos bagages Inscrivez vos coordonnées et l'adresse de votre destination à l’intérieur de chaque pièce de bagage. Apportez toujours avec vous à bord vos articles essentiels et de valeur, tels que : votre passeport, vos pièces d'identité et votre billet de retour, vos médicaments et appareils médicaux, votre argent, vos bijoux et vos appareils électroniques et des articles essentiels pour la nuit. > Prenez l'air averti > Dix conseils clés >",['#Astucesvoyage'],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],['#astucesvoyage'],Modern and resilient infrastructure
194,566325673547435_707443346102333,2017-05-11 17:30:37,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/707443346102333/?type=3,"#Astucesvoyage > Vous avez un problème?

Si vous n'êtes pas satisfait de la réponse de votre transporteur aérien au sujet de votre plainte écrite, consultez ce site Web pour savoir comment nous pouvons vous aider.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM","> Vous avez un problème? Si vous n'êtes pas satisfait de la réponse de votre transporteur aérien au sujet de votre plainte écrite, consultez ce site Web pour savoir comment nous pouvons vous aider. > Prenez l'air averti > Dix conseils clés >",['#Astucesvoyage'],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],['#astucesvoyage'],Modern and resilient infrastructure
195,566325673547435_782387708607896,2017-10-20 14:20:04,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/782387708607896/?type=3,L'interconnexion est le transfert de trafic entre deux compagnies de chemin de fer à un prix réglementé. Info > http://ow.ly/JUmn30dr5Kj,L'interconnexion est le transfert de trafic entre deux compagnies de chemin de fer à un prix réglementé. Info >,[],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
196,566325673547435_784336371746363,2017-10-25 04:00:44,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/784336371746363/?type=3,Aujourd'hui > Avis d'audience : West Vancouver vs. CN > http://ow.ly/F28k30f4pjh,Aujourd'hui > Avis d'audience : West Vancouver vs. CN >,[],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
197,566325673547435_784388871741113,2017-10-25 07:01:20,,Avis d'audience aujourd'hui – West Vancouver c. CN > http://ow.ly/R4rU30fkKzT #westvan,Avis d'audience aujourd'hui – West Vancouver c. CN >,['#westvan'],0,0,0,0,0,0,0,0,0,0,0,en,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
198,566325673547435_784919908354676,2017-10-26 14:00:34,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/784919908354676/?type=3,"Voulez-vous savoir comment nous déterminons l’« adaptabilité » d’un navire étranger pour effectuer une activité maritime proposée?

Trois étapes :
1. Nous considérons les caractéristiques techniques et opérationnelles du navire.
2. Nous examinons les incidences commerciales et économiques de l’utilisation du navire étranger par opposition à l’utilisation du navire canadien offert. 
3. Nous avons besoin de vos arguments démontrant en quoi un navire étranger est « adapté » sur le plan commercial. 

Pour de plus amples renseignements, consultez la section 3.4.2 de nos lignes directrices : http://ow.ly/bTAa30aDEoT","Voulez-vous savoir comment nous déterminons l’« adaptabilité » d’un navire étranger pour effectuer une activité maritime proposée? Trois étapes : . Nous considérons les caractéristiques techniques et opérationnelles du navire. . Nous examinons les incidences commerciales et économiques de l’utilisation du navire étranger par opposition à l’utilisation du navire canadien offert. . Nous avons besoin de vos arguments démontrant en quoi un navire étranger est « adapté » sur le plan commercial. Pour de plus amples renseignements, consultez la section de nos lignes directrices :",[],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],"['activité', 'activité', 'maritime']",Healthy coasts and oceans
199,566325673547435_785329411647059,2017-10-27 14:20:11,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/785329411647059/?type=3,Nous participons à la réglementation économique des compagnies de chemin de fer de façons multiples. Info > http://ow.ly/qz6A30dr88H #AgCan,Nous participons à la réglementation économique des compagnies de chemin de fer de façons multiples. Info >,['#AgCan'],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],"['#agcan', '#agcan']",Sustainably managed lands and forests
200,566325673547435_787410838105583,2017-11-01 11:00:30,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/787410838105583/?type=3,"Il est difficile d’expliquer à nos mères ce que nous faisons...

Notre mandat est tellement varié. 

Nous offrons aux passagers aériens un régime de protection du consommateur.

Nous protégeons le droit fondamental des Canadiens ayant une déficience à un réseau de transport accessible.

Nous veillons à ce que le réseau national de transport du Canada fonctionne efficacement et harmonieusement, dans l’intérêt de tous les Canadiens : depuis ceux qui y travaillent et y investissent, en passant par les producteurs, les expéditeurs, les usagers et les entreprises qui en dépendent, jusqu'aux collectivités où il est exploité. 

Pour obtenir plus d’information sur nos activités, consultez www.otc-cta.gc.ca","Il est difficile d’eliquer à nos mères ce que nous faisons... Notre mandat est tellement varié. Nous offrons aux passagers aériens un régime de protection du consommateur. Nous protégeons le droit fondamental des Canadiens ayant une déficience à un réseau de transport accessible. Nous veillons à ce que le réseau national de transport du Canada fonctionne efficacement et harmonieusement, dans l’intérêt de tous les Canadiens : depuis ceux qui y travaillent et y investissent, en passant par les producteurs, les eéditeurs, les usagers et les entreprises qui en dépendent, jusqu'aux collectivités où il est eloité. Pour obtenir plus d’information sur nos activités, consultez",[],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],"['protection', 'consommateur', 'transport', 'transport', 'producteur', 'producteur', 'entreprise', 'entreprise', 'entreprise', 'collectivité', 'collectivité', 'activité', 'activité']",Clean growth
201,566325673547435_788180094695324,2017-11-03 09:00:55,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/788180094695324/?type=3,"#Astucesvoyage > Assurez-vous d'avoir en main tous vos documents de voyage

C'est à vous que revient la responsabilité d'avoir en main les documents requis pour entrer dans un pays étranger et pour revenir au Canada. Tous les voyageurs canadiens, y compris les enfants, doivent avoir leur propre passeport. Renseignez-vous auprès de la mission diplomatique du pays que vous envisagez de visiter pour connaître ses exigences d'entrée.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM","> Assurez-vous d'avoir en main tous vos documents de voyage C'est à vous que revient la responsabilité d'avoir en main les documents requis pour entrer dans un pays étranger et pour revenir au Canada. Tous les voyageurs canadiens, y compris les enfants, doivent avoir leur propre passeport. Renseignez-vous auprès de la mission diplomatique du pays que vous envisagez de visiter pour connaître ses exigences d'entrée. > Prenez l'air averti > Dix conseils clés >",['#Astucesvoyage'],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],['#astucesvoyage'],Modern and resilient infrastructure
202,566325673547435_789093017937365,2017-11-05 12:00:20,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/789093017937365/?type=3,"Nous nous chargeons de promouvoir le respect des lois et règlements canadiens auprès des fournisseurs de services aériens. 

Nos agents verbalisateurs effectuent des inspections régulières et des enquêtes ciblées pour vérifier, promouvoir et assurer la conformité.

Voulez-vous savoir comment nous nous en tirons? Voyez nos plus récentes statistiques : https://www.otc-cta.gc.ca/fra/statistiques-2016-2107#a1c","Nous nous chargeons de promouvoir le respect des lois et règlements canadiens auprès des fournisseurs de services aériens. Nos agents verbalisateurs effectuent des inspections régulières et des enquêtes ciblées pour vérifier, promouvoir et assurer la conformité. Voulez-vous savoir comment nous nous en tirons? Voyez nos plus récentes statistiques :",['#a1c'],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
203,566325673547435_790010141178986,2017-11-07 10:30:26,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/790010141178986/?type=3,"Dans ce vaste pays, l'expédition de marchandises se fait plus souvent qu'autrement par chemin de fer #Journée nationale du chemin de fer","Dans ce vaste pays, l'eédition de marchandises se fait plus souvent qu'autrement par chemin de fer ée nationale du chemin de fer",['#Journ'],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
204,566325673547435_788301541349846,2017-11-07 13:00:00,https://www.facebook.com/OfficeDesTransportsDuCanada/videos/788301541349846/,Que faire si vous avez un problème avec votre ligne aérienne,Que faire si vous avez un problème avec votre ligne aérienne,[],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
205,566325673547435_790098564503477,2017-11-07 15:01:00,http://ow.ly/dzIs30dr4BK,"Pour en savoir plus sur les services d'arbitrage #ferroviaire de l'Office, allez > http://ow.ly/dzIs30dr4BK #AgCan","Pour en savoir plus sur les services d'arbitrage de l'Office, allez >","['#ferroviaire', '#AgCan']",0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],"['#agcan', '#agcan']",Sustainably managed lands and forests
206,566325673547435_790165747830092,2017-11-07 19:00:28,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/790165747830092/?type=3,Les chemins de fer ont joué un rôle important dans la création du Canada > Journée nationale du chemin de fer! > http://ow.ly/35ct30dbqMv,Les chemins de fer ont joué un rôle important dans la création du Canada > Journée nationale du chemin de fer! >,[],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
