Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,language,average_sentiment_score,sentiment,account_name,words_matched_list,matched_keywords,category,FSDS_matched_keywords,FSDS_category
20,695656849983598592,2016-02-05 17:14:52,['https://t.co/Naw9YM3NCa'],Tout un contraste! Regardez ces images par #NasaWorldView de la couche de glace d’aujourd’hui vs fév. 2015 https://t.co/Naw9YM3NCa,Tout un contraste Regardez ces images par NasaWorldView de la couche de glace hui vs 2015 https co Naw9YM3NCa,['#NasaWorldView'],9,2,11,fr,0.0,Neutral,MPO_Golfe_tweeter,['or'],[],['other'],[],unknown
21,728671052897857536,2016-05-06 19:41:31,"['https://t.co/051sapH2nW', 'https://t.\xe2\x80\xa6']",RT @MPO_DFO: Nous avons prévu un événement intéressant! Encerclez la date dans votre calendrier! #OdySci https://t.co/051sapH2nW https://t.…,RT Nous avons vu un nement ressant Encerclez la date dans votre calendrier OdySci https co 051sapH2nW https,['#OdySci'],11,0,11,fr,0.0,Neutral,MPO_Golfe_tweeter,,"['événement', '#odysci']",['Social'],['événement'],Connecting Canadians with nature
22,697888362078855168,2016-02-11 21:02:06,"['https://t.co/jwIbhXw0EW', 'https://t.co/AuAHsIFmFR']",RT @Patrimoinecdn: Le défi du #Drapeaucanadien est lancé. Sauras-tu le relever? https://t.co/jwIbhXw0EW https://t.co/AuAHsIFmFR,RT Patrimoinecdn Le fi du Drapeaucanadien est Sauras tu le relever https co jwIbhXw0EW https co AuAHsIFmFR,['#Drapeaucanadien'],11,0,11,fr,0.0,Neutral,MPO_Golfe_tweeter,['eau'],[],['other'],[],unknown
23,765163863855824897,2016-08-15 12:30:55,['https://t.co/48SLbniMHf'],Bon 15 août! Célébrons les accomplissements des Acadiens et leur formidable apport à la communauté! https://t.co/48SLbniMHf,Bon 15 brons les accomplissements des Acadiens et leur formidable apport la https co 48SLbniMHf,[],5,5,10,fr,0.0,Neutral,MPO_Golfe_tweeter,['or'],['communauté'],['Social'],"['communauté', 'communauté']",Connecting Canadians with nature
24,740542271129591808,2016-06-08 13:53:30,['https://t.co/M4Y\xe2\x80\xa6'],RT @salledepresseGC: Min. LeBlanc dévoile plan pour atteindre objectifs conservation marine du Can. #JournéeMondialeOcéans https://t.co/M4Y…,RT salledepresseGC Min LeBlanc voile plan pour atteindre objectifs conservation marine du ans https co,['#Journ'],10,0,10,fr,0.0,Neutral,MPO_Golfe_tweeter,"['conservation', 'marine']","['conservation', 'marine', '#journéemondialeocéans']",['Environmental'],"['conservation', 'conservation', 'conservation', 'conservation']",Healthy coasts and oceans
25,740917964724162560,2016-06-09 14:46:23,"['https://t.co/z24a1eASZk', 'https://t.co/GJ538i\xe2\x80\xa6']",RT @StatCan_fra: Il est obligatoire de remplir votre #Recensementde2016. Faites-le aujourd’hui! https://t.co/z24a1eASZk https://t.co/GJ538i…,RT Il est obligatoire de remplir votre Recensementde2016 Faites le hui https co z24a1eASZk https co,['#Recensementde2016'],10,0,10,fr,0.0,Neutral,MPO_Golfe_tweeter,,[],['other'],[],unknown
26,730386657288060928,2016-05-11 13:18:43,[],RT @salledepresseGC: Ministre Tootoo annonce le détail des 197M$ investis dans la science des océans &amp; eaux douces #PlusScience #OdySci htt…,RT salledepresseGC Ministre Tootoo annonce le tail des 197M investis dans la science des ans amp eaux douces PlusScience OdySci,"['#PlusScience', '#OdySci']",10,0,10,fr,0.0,Neutral,MPO_Golfe_tweeter,"['invest', 'ministre']","['ministre', 'océan', 'eau', '#odysci']","['Economical', 'Environmental', 'Social']","['océan', 'eau']",Healthy coasts and oceans
27,725243990115778560,2016-04-27 08:43:36,"['https://t.co/8lYjlHRRYT', 'https://t.co/b9xllcq1pX']",RT @MPO_DFO: Le  Canada travaille fort pour que ses pêches continuent à être durables #SEG16 https://t.co/8lYjlHRRYT https://t.co/b9xllcq1pX,RT Le Canada travaille fort pour que ses continuent durables SEG16 https co 8lYjlHRRYT https co b9xllcq1pX,['#SEG16'],10,0,10,fr,0.0,Neutral,MPO_Golfe_tweeter,"['durable', 'or']",[],['other'],"['pêche', 'pêche', 'pêche']",Healthy coasts and oceans
28,872073736224157698,2017-06-06 12:52:35,['https://t.co/\xe2\x80\xa6'],"RT @MPO_DFO: Enseignants, vous cherchez du contenu éducatif pour discuter de la #JournéeMondialeOcéans? Consultez notre page! https://t.co/…",RT Enseignants vous cherchez du contenu ducatif pour discuter de la ans Consultez notre page https co,['#Journ'],10,0,10,fr,0.0,Neutral,MPO_Golfe_tweeter,,['#journéemondialeocéans'],['Environmental'],[],unknown
29,706223201349664768,2016-03-05 21:01:46,[],RT @MPO_DFO: 76000 Canadiens gagnent leur vie grâce à la #pêche ou aux activités connexes #PêcheEnBref,RT 76000 Canadiens gagnent leur vie ce la ou aux connexes,"['#p', '#P']",10,0,10,fr,0.0,Neutral,MPO_Golfe_tweeter,,"['vie', 'activité', '#pêcheenbref']","['Economical', 'Social']","['activité', 'activité', '#pêcheenbref']",Healthy coasts and oceans
30,753661235296628736,2016-07-14 18:43:35,['https://t.co/aEP3INqOH5'],"L’équipage de @GCC_CCG et les employés des sciences, ravis d'accueillir min. LeBlanc à bord du Perley à #Shédiac NB https://t.co/aEP3INqOH5",quipage de et les des sciences ravis accueillir min LeBlanc bord du Perley diac NB https co aEP3INqOH5,['#Sh'],5,4,9,fr,0.0,Neutral,MPO_Golfe_tweeter,['or'],[],['other'],[],unknown
31,875330086362378240,2017-06-15 12:32:10,['https://t.co/HUfJa7ODka'],"L'équipe se préparait tôt ce matin pour la tentative de sauvetage du #béluga dans la rivière Népisiguit, au nord du NB. Bonne chance! https://t.co/HUfJa7ODka",quipe se parait ce matin pour la tentative de sauvetage du luga dans la pisiguit au nord du NB Bonne chance https co HUfJa7ODka,['#b'],7,2,9,fr,0.0,Neutral,MPO_Golfe_tweeter,['nord'],"['rivière', 'nord']","['Environmental', 'Social']","['#béluga', '#béluga', 'rivière']",Healthy coasts and oceans
32,697881574596018181,2016-02-11 20:35:08,[],"RT @MPO_DFO: #Fiers de nos femmes scientifiques qui travaillent à comprendre, gérer &amp; protéger nos océans &amp; ressources marines #FemmesdeSci…",RT Fiers de nos femmes scientifiques qui travaillent comprendre rer amp ger nos ans amp ressources marines,"['#Fiers', '#FemmesdeSci']",9,0,9,fr,0.0,Neutral,MPO_Golfe_tweeter,['marine'],"['#fiers', 'femme', 'scientifique', 'scientifique', 'scientifique', 'protéger', 'océan', 'ressource', 'marine']","['Economical', 'Environmental', 'Social']","['scientifique', 'protéger', 'océan', 'ressource', 'ressource']",Clean growth
33,869960813372727302,2017-05-31 16:56:35,['https://t.c\xe2\x80\xa6'],RT @MPO_DFO: Fiers d’annoncer l’investissement  de 75 M$ pour la restauration et la protection des côtes du Canada! #NosCôtes 🌊 https://t.c…,RT Fiers annoncer investissement de 75 pour la restauration et la protection des tes du Canada tes https,['#NosC'],9,0,9,fr,0.0,Neutral,MPO_Golfe_tweeter,['invest'],"['protection', 'côte', '#noscôtes']",['Environmental'],"['protection', 'côte', '#noscôtes']",Healthy coasts and oceans
34,875438772900552704,2017-06-15 19:44:02,[],"RT @BaleineMagazine: Le béluga est arrivé au port de Cacouna, l'intervention suit son court #sauvetagebeluga #greatbelugarescue Photo @GREM…",RT BaleineMagazine Le luga est au port de Cacouna intervention suit son court sauvetagebeluga greatbelugarescue Photo,"['#sauvetagebeluga', '#greatbelugarescue']",9,0,9,fr,0.0,Neutral,MPO_Golfe_tweeter,"['gaz', 'or']",[],['other'],"['béluga', 'béluga']",Healthy coasts and oceans
35,709774708875649024,2016-03-15 16:14:12,['https://t.co/B\xe2\x80\xa6'],RT @GCC_CCG: La @GCC_CCG embauche maintenant pour les Services de communications et de trafic maritimes #SCTM. Postulez ici: https://t.co/B…,RT La embauche maintenant pour les Services de communications et de trafic maritimes SCTM Postulez ici https co,['#SCTM'],9,0,9,fr,0.0,Neutral,MPO_Golfe_tweeter,['ice'],['maritime'],['Environmental'],['maritime'],Healthy coasts and oceans
36,723590012068085760,2016-04-22 19:11:17,['https://t.c\xe2\x80\xa6'],RT @MPO_DFO: C’est le #JourDeLaTerre! Voici l’oppor-thon-ité d’en savoir plus sur la protection des eaux canadiennes par le MPO https://t.c…,RT est le JourDeLaTerre Voici oppor thon en savoir plus sur la protection des eaux canadiennes par le MPO https,['#JourDeLaTerre'],9,0,9,fr,0.0,Neutral,MPO_Golfe_tweeter,"['eau', 'or']","['protection', 'eau', 'mpo']",['Environmental'],"['protection', 'eau']",Pristine lakes and rivers
37,763390193042849792,2016-08-10 15:02:59,"['https://t.co/cDnkjl8AhO', 'https://t.co/IbccJ\xe2\x80\xa6']",RT @CANenSante: Quelle est la différence entre un #GiletDeSauvetage et un #VFI? Pour le savoir : https://t.co/cDnkjl8AhO https://t.co/IbccJ…,RT CANenSante Quelle est la rence entre un GiletDeSauvetage et un VFI Pour le savoir https co cDnkjl8AhO https co,"['#GiletDeSauvetage', '#VFI']",9,0,9,fr,0.0,Neutral,MPO_Golfe_tweeter,,['différence'],['Social'],[],unknown
38,707205207013396482,2016-03-08 14:03:55,['https://t.co/HfdfmT6Gr7'],RT @GCC_CCG: L’autonomisation des femmes d’après Jody Thomas de la @GCC_CCG #Journéedelafemme https://t.co/HfdfmT6Gr7,RT autonomisation des femmes Jody Thomas de la edelafemme https co HfdfmT6Gr7,['#Journ'],9,0,9,fr,0.0,Neutral,MPO_Golfe_tweeter,['femmes'],['femme'],['Social'],[],unknown
39,723589951275806722,2016-04-22 19:11:02,['https://t.co/Kvrrql3g3'],RT @MPO_DFO: Joyeux #JourDeLaTerre!🌏 Voyez comment le MPO protège nos océans : https://t.co/Kvrrql3g3U,RT Joyeux JourDeLaTerre Voyez comment le MPO ge nos ans https co Kvrrql3g3U,['#JourDeLaTerre'],9,0,9,fr,0.0,Neutral,MPO_Golfe_tweeter,,"['mpo', 'océan']",['Environmental'],['océan'],Healthy coasts and oceans
40,697881556405350404,2016-02-11 20:35:03,"['https://t.co/sVVHtKklLF', 'https://t\xe2\x80\xa6']",RT @MPO_DFO: Nellie Gagné fait la recherche sur les maladies d'animaux aquatiques #Femmesdescience vidéo: https://t.co/sVVHtKklLF https://t…,RT Nellie fait la recherche sur les maladies animaux aquatiques Femmesdescience https co sVVHtKklLF https,['#Femmesdescience'],9,0,9,fr,0.0,Neutral,MPO_Golfe_tweeter,['femmes'],[],['other'],[],unknown
41,686648155681587200,2016-01-11 20:37:32,['https://t.co/p2Dm2c62ER'],RT @MPO_TNL: Le ministre Tootoo examine notre nouvel hélicoptère de la #GCC https://t.co/p2Dm2c62ER,RT Le ministre Tootoo examine notre nouvel de la GCC https co p2Dm2c62ER,['#GCC'],9,0,9,fr,0.0,Neutral,MPO_Golfe_tweeter,['ami'],['ministre'],['Economical'],[],unknown
42,740569163001954304,2016-06-08 15:40:22,['https://t\xe2\x80\xa6'],RT @MPO_DFO: AROC réunit les experts océanographes du Can. pour collaborer dans des domaines d'intérêt commun. Voici les membres! https://t…,RT AROC unit les experts anographes du pour collaborer dans des domaines commun Voici les membres https,[],9,0,9,fr,0.0,Neutral,MPO_Golfe_tweeter,['or'],[],['other'],[],unknown
43,725243927935201280,2016-04-27 08:43:21,[],RT @MPO_DFO: Visitez le stand du Canada à #SEG16 pour l’infographie sur nos exportations clés de poisson + fruits de mer par province/terri…,RT Visitez le stand du Canada SEG16 pour infographie sur nos exportations de poisson fruits de mer par province,['#SEG16'],8,0,8,fr,0.0,Neutral,MPO_Golfe_tweeter,"['or', 'mer']","['exportation', 'poisson', 'mer']","['Economical', 'Environmental']","['exportation', 'poisson', 'poisson']",Clean growth
44,723573778660397057,2016-04-22 18:06:46,['https://t.co/Wv91r50H'],RT @GCC_CCG: Regardez cette vidéo (anglais seulement) https://t.co/Wv91r50H92 - #GCC Fière du #Partenariat,RT Regardez cette anglais seulement https co Wv91r50H92 GCC du Partenariat,"['#GCC', '#Partenariat']",8,0,8,fr,0.0,Neutral,MPO_Golfe_tweeter,['partenariat'],[],['other'],[],unknown
45,707949411373064193,2016-03-10 15:21:07,"['https://t.co/QxRLLge0e', 'https://t.co/4kShoWfOn']",RT @MPO_DFO: Consultez notre galerie de photos du ministre Tootoo à la #SENA16 à Boston https://t.co/QxRLLge0e0 https://t.co/4kShoWfOnd,RT Consultez notre galerie de photos du ministre Tootoo la SENA16 Boston https co QxRLLge0e0 https co 4kShoWfOnd,['#SENA16'],8,0,8,fr,0.0,Neutral,MPO_Golfe_tweeter,['ministre'],"['galerie', 'ministre']","['Economical', 'Social']",[],unknown
46,756488563903098880,2016-07-22 13:58:23,['https://t.co/WJD5uPuvmV'],RT @INFC_fra: 5 min suffisent pour aider à façonner l’avenir des #infra du CAN. Remplir un cahier travail ici: https://t.co/WJD5uPuvmV #con…,RT min suffisent pour aider onner avenir des infra du Remplir un cahier travail ici https co WJD5uPuvmV,"['#infra', '#con']",8,0,8,fr,0.0,Neutral,MPO_Golfe_tweeter,['avenir'],['aider'],['Social'],['travail'],Clean growth
47,686613783742156802,2016-01-11 18:20:57,[],"RT @MPO_TNL: Le ministre des #pêches rencontrera groupes autochtones et industriels, intervenants et représentants gouvernementaux à St. Jo…",RT Le ministre des rencontrera groupes autochtones et industriels intervenants et sentants gouvernementaux St,['#p'],8,0,8,fr,0.0,Neutral,MPO_Golfe_tweeter,"['industrie', 'ministre']","['ministre', 'autochtone']","['Economical', 'Social']","['autochtone', 'autochtone', 'autochtone']",Healthy coasts and oceans
48,686961884612931584,2016-01-12 17:24:11,['https://t.co/64J5n7SCoj'],RT @MPO_MAR: Le ministre Tootoo repond aux questions des journalistes á l’IOB https://t.co/64J5n7SCoj,RT Le ministre Tootoo repond aux questions des journalistes IOB https co 64J5n7SCoj,[],8,0,8,fr,0.0,Neutral,MPO_Golfe_tweeter,['ministre'],['ministre'],['Economical'],[],unknown
49,817017686165245953,2017-01-05 14:39:30,['https://t\xe2\x80\xa6'],"RT @CRSNG_NSERC: Vous pouvez présenter votre vidéo au concours Science, action! du CRSNG jusqu’au 18 janvier 2017. Ne tardez pas! https://t…",RT Vous pouvez senter votre au concours Science action du CRSNG au 18 janvier 2017 Ne tardez pas https,[],8,0,8,fr,0.15625,Neutral,MPO_Golfe_tweeter,,[],['other'],['action'],Low-carbon government
50,711573893874638849,2016-03-20 15:23:31,['https://t.co/ky5Cr4NZZZ'],RT @salledepresseGC: Le #minTootoo invite tous les groupes autochtones à postuler au #PPCPR https://t.co/ky5Cr4NZZZ,RT salledepresseGC Le minTootoo invite tous les groupes autochtones postuler au PPCPR https co ky5Cr4NZZZ,"['#minTootoo', '#PPCPR']",8,0,8,fr,0.0,Neutral,MPO_Golfe_tweeter,['autochtones'],['autochtone'],['Social'],"['autochtone', 'autochtone', 'autochtone']",Healthy coasts and oceans
51,746363755118923776,2016-06-24 15:26:00,"['https://t.co/icvnx9mn0I', 'https://t.co/3UUFuSMRX']","RT @Transports_gc: Avec notre Guide de #SécuritéNautique, restez à flot cet été. https://t.co/icvnx9mn0I https://t.co/3UUFuSMRXu",RT Avec notre Guide de Nautique restez flot cet https co icvnx9mn0I https co 3UUFuSMRXu,['#S'],8,0,8,fr,0.0,Neutral,MPO_Golfe_tweeter,,[],['other'],"['#sécuriténautique', '#sécuriténautique']",Healthy coasts and oceans
52,924982356317962246,2017-10-30 12:52:33,['https://\xe2\x80\xa6'],RT @MPO_DFO: Merci à tous nos partenaires &amp; intervenants qui nous ont aidés à remplir nos objectifs visant à protéger nos #océans! https://…,RT Merci tous nos partenaires amp intervenants qui nous ont remplir nos objectifs visant ger nos ans https,['#oc'],8,0,8,fr,0.0,Neutral,MPO_Golfe_tweeter,"['mer', 'air']","['protéger', '#océans']",['Environmental'],"['protéger', '#océans']",Clean growth
53,788427693188583424,2016-10-18 17:13:04,"['https://t.co/wroOHx20IJ', 'https://t.co/xRUBn\xe2\x80\xa6']",RT @MPO_DFO: #ParlonsHabitatDuPoisson! Le #GC consulte pour la #LoiSurLesPêches. Participez sur https://t.co/wroOHx20IJ! https://t.co/xRUBn…,RT ParlonsHabitatDuPoisson Le GC consulte pour la Participez sur https co wroOHx20IJ https co,"['#ParlonsHabitatDuPoisson', '#GC', '#LoiSurLesP']",8,0,8,fr,0.0,Neutral,MPO_Golfe_tweeter,,['participez'],['Social'],"['#parlonshabitatdupoisson', '#parlonshabitatdupoisson', 'participez']",Healthy coasts and oceans
54,714875263641907201,2016-03-29 18:01:59,['https://t.co/x6cZjdwAHj'],RT @Od_Sci: .@MPO_DFO embarque pour l'Odyssée des sciences. Restez à l'écoute pour plus de détails. #OdySci https://t.co/x6cZjdwAHj,RT embarque pour des sciences Restez coute pour plus de tails OdySci https co x6cZjdwAHj,['#OdySci'],8,0,8,fr,0.0,Neutral,MPO_Golfe_tweeter,,['#odysci'],['Social'],[],unknown
55,915947754022727680,2017-10-05 14:32:16,[],"RT @MPO_DFO: Selon le @CWHCRCSF, les plus grandes menaces pour la #baleinenoire sont les collisions avec les navires et les enchevêtrements",RT Selon le CWHCRCSF les plus grandes menaces pour la baleinenoire sont les collisions avec les navires et les,['#baleinenoire'],8,0,8,fr,0.0,Neutral,MPO_Golfe_tweeter,,[],['other'],[],unknown
56,723237937584939008,2016-04-21 19:52:16,['https://t.co/B4X6TPEOFw'],Les pêcheurs de crabe au quai de #Shippagan se préparent à prendre la mer aux petites heures vendredi matin. https://t.co/B4X6TPEOFw,Les de crabe au quai de Shippagan se parent prendre la mer aux petites heures vendredi matin https co B4X6TPEOFw,['#Shippagan'],4,4,8,fr,0.0,Neutral,MPO_Golfe_tweeter,['mer'],['mer'],['Environmental'],[],unknown
