Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,language,average_sentiment_score,sentiment,account_name,words_matched_list,matched_keywords,category,lemmatized_text,FSDS_matched_keywords,FSDS_category
10,871410892642144257,2017-06-04 16:58:41,['https://t.co/pBkubz0FzV'],"RT @UNEPfr: ""En nous rapprochant de la nature, nous devenons les gardiens de notre planète"" https://t.co/pBkubz0FzV
#JournéeMondialeDelEnvi…",RT UNEPfr En nous rapprochant de la nature nous devenons les gardiens de notre te https co pBkubz0FzV,['#Journ'],76,0,76,fr,0.0,Neutral,environnementca_tweeter,['nature'],['nature'],Environmental,"['rt', 'unepfr', 'rapprochant', 'nature', 'devenons', 'les', 'gardien', 'planète', 'httpstcopbkubz0fzv', '#journéemondialedelenvi…']","['nature', 'nature']",Safe and healthy communities
11,925773256866615298,2017-11-01 17:15:19,['https://t.co/mH1WbIQguS'],RT @VeteransFR_CA: #Jour1 des 11 jours pour se souvenir… Montrez votre coquelicot! #LeCanadasesouvient https://t.co/mH1WbIQguS,RT Jour1 des 11 jours pour se Montrez votre coquelicot LeCanadasesouvient https co mH1WbIQguS,"['#Jour1', '#LeCanadasesouvient']",73,0,73,fr,0.0,Neutral,environnementca_tweeter,,"['coquelicot', '#lecanadasesouvient']",Social,"['rt', 'veteransfr_ca', '#jour1', '11', 'jour', 'souvenir…', 'montrez', 'coquelicot', '#lecanadasesouvient', 'httpstcomh1wbiqgus']",[],unknown
12,871706796725080065,2017-06-05 12:34:30,[],"RT @UNEPfr: Aujourd'hui, célébrons notre planète &amp; la nature
Partagez vos photos des endroits qui comptent pour vous #JournéeMondialeDelEnv…",RT UNEPfr Aujourd hui brons notre te amp la nature Partagez vos photos des endroits qui comptent pour vous,['#Journ'],69,0,69,fr,0.0,Neutral,environnementca_tweeter,['nature'],['nature'],Environmental,"['rt', 'unepfr', ""aujourd'hui"", 'célébrons', 'planète', 'amp', 'nature', 'partagez', 'photo', 'endroit', 'comptent', '#journéemondialedelenv…']","['amp', 'nature', 'nature']",Safe and healthy communities
13,877575264695406592,2017-06-21 17:13:42,[],"RT @GCAutochtones: Célébrons les #Autochtones au pays et reconnaissons leurs précieuses contributions, cultures et histoire. Bonne #JNACana…",RT GCAutochtones brons les Autochtones au pays et reconnaissons leurs cieuses contributions cultures et histoire Bonne,"['#Autochtones', '#JNACana']",66,0,66,fr,0.0,Neutral,environnementca_tweeter,"['culture', 'autochtones']","['#autochtones', 'pays', 'culture']",Social,"['rt', 'gcautochtones', 'célébrons', 'les', '#autochtones', 'pays', 'reconnaissons', 'leurs', 'précieuse', 'contribution', 'culture', 'histoire', 'bonne', '#jnacana…']",[],unknown
14,911001629717131268,2017-09-21 22:58:08,[],"RT @PMcanadien: Le PM Trudeau réitère l'engagement du Canada à faire progresser les droits de la personne, la diversité et l’inclusion à l'…",RT PMcanadien Le PM Trudeau engagement du Canada faire progresser les droits de la personne la et inclusion,[],58,0,58,fr,0.0,Neutral,environnementca_tweeter,"['droits de la personne', 'engagement']","['droit', 'diversité']",Social,"['rt', 'pmcanadien', 'pm', 'trudeau', 'réitère', ""l'engagement"", 'canada', 'faire', 'progresser', 'les', 'droits', 'personne', 'diversité', ""l'inclusion"", ""l'…""]",[],unknown
15,880830008255815680,2017-06-30 16:46:53,['https://t.co/t41BOAY0sR'],RT @PMcanadien: Célébrez la #FêteduCanada d’un océan à l’autre! Voyez les festivités près de chez vous demain: https://t.co/t41BOAY0sR #Can…,RT PMcanadien brez la un autre Voyez les de chez vous demain https co t41BOAY0sR,"['#F', '#Can']",58,0,58,fr,0.0,Neutral,environnementca_tweeter,,"['célébrez', '#fêteducanada', 'océan']",Social,"['rt', 'pmcanadien', 'célébrez', '#fêteducanada', ""d'un"", 'océan', ""l'autre"", 'voyez', 'les', 'festivité', 'près', 'chez', 'demain', 'httpstcot41boay0sr', '#can…']",['océan'],Healthy coasts and oceans
16,938511334899101696,2017-12-06 20:51:53,[],RT @PMcanadien: Déclaration du premier ministre Justin Trudeau à l’occasion de la Journée nationale de commémoration et d'action contre la…,RT PMcanadien claration du premier ministre Justin Trudeau occasion de la nationale de moration et action contre,[],57,0,57,fr,0.1,Neutral,environnementca_tweeter,"['eau', 'or']","['ministre', 'commémoration']",Social,"['rt', 'pmcanadien', 'déclaration', 'premier', 'ministre', 'justin', 'trudeau', ""l'occasion"", 'journée', 'nationale', 'commémoration', ""d'action"", 'contre', 'la…']",['ministre'],Clean growth
17,914887809592446976,2017-10-02 16:20:26,[],"RT @RideauHall: Avec la signature du livre de serment et l'ascension au trône, Julie Payette devient officiellement gouverneure générale du…",RT RideauHall Avec la signature du livre de serment et ascension au ne Julie Payette devient officiellement gouverneure rale,[],56,0,56,fr,0.0,Neutral,environnementca_tweeter,"['eau', 'nature']",[],unknown,"['rt', 'rideauhall', 'signature', 'livre', 'serment', ""l'ascension"", 'trône', 'julie', 'payette', 'devient', 'officiellement', 'gouverneur', 'général', 'du…']",[],unknown
18,914909249410621440,2017-10-02 17:45:37,['https://t.co/\xe2\x80\xa6'],"RT @PMcanadien: Le PM accueille la nouvelle gouverneure générale du Canada, Son Excellence la très honorable @GGJuliePayette: https://t.co/…",RT PMcanadien Le PM accueille la nouvelle gouverneure rale du Canada Son Excellence la honorable GGJuliePayette https co,[],55,0,55,fr,0.0,Neutral,environnementca_tweeter,['or'],[],unknown,"['rt', 'pmcanadien', 'pm', 'accueille', 'nouvelle', 'gouverneur', 'général', 'canada', 'excellence', 'très', 'honorable', 'ggjuliepayette', 'httpstco…']",[],unknown
19,871709017432838148,2017-06-05 12:43:19,['https://t.co/Iu\xe2\x80\xa6'],RT @ONUinfo: #JournéeMondialedelEnvironnement🌳: l’@ONU_fr et @UNEPfr appellent les peuples à se rapprocher de la #nature🏞️ ►https://t.co/Iu…,RT ONUinfo et UNEPfr appellent les peuples se rapprocher de la co,"['#Journ', '#nature']",53,0,53,fr,0.0,Neutral,environnementca_tweeter,,[],unknown,"['rt', 'onuinfo', '#journéemondialedelenvironnement🌳', ""l'onu_fr"", 'unepfr', 'appellent', 'les', 'peuple', 'rapprocher', '#nature🏞️', '►httpstcoiu…']",[],unknown
20,870415756445573120,2017-06-01 23:04:22,['https://t.co/leadF5qL\xe2\x80\xa6'],RT @PMcanadien: Déclaration du PM Trudeau en réponse à la décision des États-Unis de se retirer de l’Accord de Paris: https://t.co/leadF5qL…,RT PMcanadien claration du PM Trudeau en ponse la cision des tats Unis de se retirer de Accord de Paris https co,[],53,0,53,fr,0.0,Neutral,environnementca_tweeter,"['eau', 'or']",[],unknown,"['rt', 'pmcanadien', 'déclaration', 'pm', 'trudeau', 'réponse', 'décision', 'états-unis', 'retirer', ""l'accord"", 'pari', 'httpstcoleadf5ql…']",[],unknown
21,914887884263579648,2017-10-02 16:20:44,"['https://t.co/kDL0vL138X', 'https://t.co/pGhw\xe2\x80\xa6']",RT @PMcanadien: Apprenez-en davantage sur Son Excellence la très honorable @GGJuliePayette: https://t.co/kDL0vL138X #GG29 https://t.co/pGhw…,RT PMcanadien Apprenez en davantage sur Son Excellence la honorable GGJuliePayette https co kDL0vL138X GG29 https co,['#GG29'],52,0,52,fr,0.0,Neutral,environnementca_tweeter,['or'],[],unknown,"['rt', 'pmcanadien', 'apprenez-en', 'davantage', 'excellence', 'très', 'honorable', 'ggjuliepayette', 'httpstcokdl0vl138x', '#gg29', 'httpstcopghw…']",[],unknown
22,899716665084186625,2017-08-21 19:35:43,"['https://t.co/AvmPa1v8nS', 'https://t.co/BP5cC16GOX']",RT @DFO_MPO: Here are key threats whales face and how we can address them. #letstalkwhales https://t.co/AvmPa1v8nS https://t.co/BP5cC16GOX,RT key threats whales face address letstalkwhales https co AvmPa1v8nS https co BP5cC16GOX,['#letstalkwhales'],51,0,51,en,0.0,Neutral,environnementca_tweeter,,[],unknown,"['rt', 'dfo_mpo', 'here', 'are', 'key', 'threats', 'whales', 'face', 'and', 'how', 'we', 'can', 'address', 'them', '#letstalkwhales', 'httpstcoavmpa1v8ns', 'httpstcobp5cc16gox']",[],unknown
23,871721256994971648,2017-06-05 13:31:58,[],RT @PMcanadien: Le Canada est l'hôte des célébrations mondiales officielles de la #JournéeMondialeDelEnvironnement pour la 1re fois. https:…,RT PMcanadien Le Canada est te des brations mondiales officielles de la eMondialeDelEnvironnement pour la 1re fois https,['#Journ'],51,0,51,fr,0.0,Neutral,environnementca_tweeter,"['mondiale', 'mondial']","['célébration', '#journéemondialedelenvironnement']",Social,"['rt', 'pmcanadien', 'canada', ""l'hôte"", 'célébration', 'mondiales', 'officiel', '#journéemondialedelenvironnement', '1re', 'foi', 'https…']",[],unknown
24,861359495519272962,2017-05-07 23:18:01,['https://t.\xe2\x80\xa6'],RT @salledepresseGC: Les immeubles du #GdC à Gatineau seront fermés lundi en raison des #inondations2017Québec #polican #ottnews https://t.…,RT salledepresseGC Les immeubles du GdC Gatineau seront lundi en raison des bec polican ottnews https,"['#GdC', '#inondations2017Qu', '#polican', '#ottnews']",50,0,50,fr,0.0,Neutral,environnementca_tweeter,['eau'],[],unknown,"['rt', 'salledepressegc', 'les', 'immeuble', '#gdc', 'gatineau', 'fermé', 'lundi', 'raison', '#inondations2017québec', '#polican', '#ottnews', 'httpst…']",['immeuble'],Low-carbon government
25,859415694080978944,2017-05-02 14:34:03,['https://t.c\xe2\x80\xa6'],"RT @PMcanadien: En cette #Semainedelasantémentale, servez-vous du mot-clic #Parlerhautetfort pour accroître la sensibilisation. https://t.c…",RT PMcanadien En cette mentale servez vous du mot clic Parlerhautetfort pour tre la sensibilisation https,"['#Semainedelasant', '#Parlerhautetfort']",50,0,50,fr,0.0,Neutral,environnementca_tweeter,['or'],[],unknown,"['rt', 'pmcanadien', 'cette', '#semainedelasantémentale', 'servez-vous', 'mot-clic', '#parlerhautetfort', 'accroître', 'sensibilisation', 'httpstc…']",[],unknown
26,896064738840281088,2017-08-11 17:44:16,['https://t.co/God\xe2\x80\xa6'],RT @ParcsCanada: Le parc national Qausuittuq est officiellement ouvert! C'est un archipel d'îles dans l'Extrême-Arctique : https://t.co/God…,RT ParcsCanada Le parc national Qausuittuq est officiellement ouvert est un archipel les dans Arctique https co,[],50,0,50,fr,0.0,Neutral,environnementca_tweeter,"['parc', 'vert']","['parcscanada', 'parc_national']",Social,"['rt', 'parcscanada', 'parc_national', 'qausuittuq', 'officiellement', 'ouvert', ""c'est"", 'archipel', ""d'îles"", ""l'extrême-arctique"", 'httpstcogod…']","['parc_national', 'parc_national', 'parc_national']",Connecting Canadians with nature
27,896084477700472832,2017-08-11 19:02:42,['https://t.co/\xe2\x80\xa6'],"RT @MPO_DFO: Pour éviter la mort des baleines noires, un ralentissement temporaire est mnt requis dans le Golfe du St-Laurent https://t.co/…",RT Pour viter la mort des baleines noires un ralentissement temporaire est mnt requis dans le Golfe du St Laurent https co,[],48,0,48,fr,0.0,Neutral,environnementca_tweeter,"['or', 'air']",[],unknown,"['rt', 'mpo_dfo', 'éviter', 'mort', 'baleine', 'noire', 'ralentissement', 'temporaire', 'mnt', 'requis', 'golfe', 'st-laurent', 'httpstco…']","['baleine', 'golfe', 'st-laurent', 'st-laurent']",Healthy coasts and oceans
28,872790603347763201,2017-06-08 12:21:10,[],"RT @UNEPfr: Environ 80% de la pollution marine provient des activités terrestres.
Comment y remédier?
2 minutes sur les #océans avec Jim To…",RT UNEPfr Environ 80 de la pollution marine provient des terrestres Comment dier minutes sur les ans avec Jim,['#oc'],48,0,48,fr,0.0,Neutral,environnementca_tweeter,"['terres', 'marine', 'pollution']","['pollution', 'marine', 'activité', '#océans']",Environmental,"['rt', 'unepfr', 'environ', '80', 'pollution', 'marine', 'provient', 'activité', 'terrestres', 'comment', 'remédier', 'minute', 'les', '#océans', 'jim', 'to…']","['pollution', 'pollution', 'pollution', 'pollution', 'pollution', 'activité', 'activité', '#océans']",Healthy coasts and oceans
29,868535391665754112,2017-05-27 18:32:28,['https://t.co/RtY1bzOJdW'],RT @PMcanadien: Le premier ministre Justin Trudeau annonce que le Sommet du #G7 2018 aura lieu à Charlevoix (QC). https://t.co/RtY1bzOJdW #…,RT PMcanadien Le premier ministre Justin Trudeau annonce que le Sommet du G7 2018 aura lieu Charlevoix QC https co RtY1bzOJdW,"['#G7', '#']",46,0,46,fr,0.0,Neutral,environnementca_tweeter,['ministre'],"['ministre', '#g7']",Economical,"['rt', 'pmcanadien', 'premier', 'ministre', 'justin', 'trudeau', 'annonce', 'sommet', '#g7', '2018', 'lieu', 'charlevoix', 'qc', 'httpstcorty1bzojdw', '#…']",['ministre'],Clean growth
30,935866807965175808,2017-11-29 13:43:29,[],RT @PMcanadien: Le premier ministre Justin Trudeau présente des excuses officielles aux Canadiens LGBTQ2 aujourd’hui à la Chambre des commu…,RT PMcanadien Le premier ministre Justin Trudeau sente des excuses officielles aux Canadiens LGBTQ2 hui la Chambre des,[],46,0,46,fr,0.0,Neutral,environnementca_tweeter,['ministre'],"['ministre', 'lgbtq2']",Social,"['rt', 'pmcanadien', 'premier', 'ministre', 'justin', 'trudeau', 'présente', 'excuse', 'officiel', 'canadien', 'lgbtq2', ""aujourd'hui"", 'chambre', 'commu…']",['ministre'],Clean growth
31,912779226251694080,2017-09-26 20:41:40,['https://t\xe2\x80\xa6'],RT @PMcanadien: Le PM annonce la nomination de la Dre Mona Nemer en tant que nouvelle conseillère scientifique en chef du Canada: https://t…,RT PMcanadien Le PM annonce la nomination de la Dre Mona Nemer en tant que nouvelle scientifique en chef du Canada https,[],45,0,45,fr,0.0,Neutral,environnementca_tweeter,['mer'],"['nomination', 'scientifique', 'scientifique', 'scientifique']",Social,"['rt', 'pmcanadien', 'pm', 'annonce', 'nomination', 'dre', 'mona', 'nemer', 'tant', 'nouvelle', 'conseiller', 'scientifique', 'chef', 'canada', 'httpst…']",['scientifique'],Clean growth
32,914910327199928321,2017-10-02 17:49:54,[],RT @BiblioArchives: C’est le mois de l’#Histoiredesfemmes. Pouvez-vous nommer ces 100 femmes qui ont façonné notre pays? #PrendreSaPlaceow.…,RT BiblioArchives est le mois de Histoiredesfemmes Pouvez vous nommer ces 100 femmes qui ont notre pays PrendreSaPlaceow,"['#Histoiredesfemmes', '#PrendreSaPlaceow']",45,0,45,fr,0.0,Neutral,environnementca_tweeter,"['femmes', 'archives']","['femme', 'pays']",Social,"['rt', 'biblioarchives', ""c'est"", ""l'#histoiredesfemmes"", 'pouvez-vous', 'nommer', '100', 'femme', 'façonné', 'pays', '#prendresaplaceow…']",[],unknown
33,913012828818362368,2017-09-27 12:09:56,['https://t.\xe2\x80\xa6'],RT @PMcanadien: Âgé de 16 à 24 ans? Vous voulez faire une différence dans votre communauté? Postulez pour le #ConseilJeunessePM: https://t.…,RT PMcanadien de 16 24 ans Vous voulez faire une rence dans votre Postulez pour le ConseilJeunessePM https,['#ConseilJeunessePM'],45,0,45,fr,0.0,Neutral,environnementca_tweeter,['air'],"['différence', 'communauté', '#conseiljeunessepm']",Social,"['rt', 'pmcanadien', 'âgé', '16', '24', 'an', 'voulez', 'faire', 'différence', 'communauté', 'postulez', '#conseiljeunessepm', 'httpst…']","['communauté', 'communauté']",Safe and healthy communities
34,879791653938188288,2017-06-27 20:00:50,['https://\xe2\x80\xa6'],RT @PMcanadien: Le PM Trudeau annonce que Jennifer MacIntyre a été nommée ambassadrice du Canada pour les changements climatiques: https://…,RT PMcanadien Le PM Trudeau annonce que Jennifer MacIntyre ambassadrice du Canada pour les changements climatiques https,[],45,0,45,fr,0.0,Neutral,environnementca_tweeter,"['eau', 'climatique', 'ice', 'climat']",['changement'],Social,"['rt', 'pmcanadien', 'pm', 'trudeau', 'annonce', 'jennifer', 'macintyre', 'nommée', 'ambassadeur', 'canada', 'les', 'changement', 'climatiques', 'https…']",[],unknown
35,914909644375588866,2017-10-02 17:47:12,[],"RT @Femmes_Canada: Oct. est le Mois de l’#histoiredesfemmes au Canada et en 2017, nous saluons les pionnières ayant pris leur place dans l’…",RT Oct est le Mois de histoiredesfemmes au Canada et en 2017 nous saluons les res ayant pris leur place dans,['#histoiredesfemmes'],44,0,44,fr,0.0,Neutral,environnementca_tweeter,['femmes'],[],unknown,"['rt', 'femmes_canada', 'oct', ""l'#histoiredesfemmes"", 'canada', '2017', 'saluons', 'les', 'pionnier', 'pris', 'place', ""l'…""]",[],unknown
36,889560854957613057,2017-07-24 19:00:09,['https://\xe2\x80\xa6'],RT @PMcanadien: Les Canadiens peuvent aider les personnes touchées par les feux de friches en C.-B. avec un don à @redcrosscanada: https://…,RT PMcanadien Les Canadiens peuvent aider les personnes es par les feux de friches en avec un redcrosscanada https,[],42,0,42,fr,0.0,Neutral,environnementca_tweeter,,['aider'],Social,"['rt', 'pmcanadien', 'les', 'canadien', 'peuvent', 'aider', 'les', 'personne', 'touchée', 'les', 'feux', 'friche', 'c-b', 'don', 'redcrosscanada', 'https…']",[],unknown
37,871708313410555904,2017-06-05 12:40:32,[],"RT @UNEPfr: Message du Secrétaire général de l'ONU, @antonioguterres, à l'occasion de la #JournéeMondialeDelEnvironnement
Célébréz la natur…",RT UNEPfr Message du taire ral de ONU antonioguterres occasion de la eMondialeDelEnvironnement la,['#Journ'],41,0,41,fr,0.0,Neutral,environnementca_tweeter,"['environnement', 'terres', 'air']",['#journéemondialedelenvironnement'],Environmental,"['rt', 'unepfr', 'message', 'secrétaire', 'général', ""l'onu"", 'antonioguterres', ""l'occasion"", '#journéemondialedelenvironnement', 'célébréz', 'natur…']",[],unknown
38,900053645726756864,2017-08-22 17:54:45,['https://t.co/ymXJGMc3vg'],RT @RNCan: Le changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique! https://t.co/ymXJGMc3vg #GénÉnergie h…,RT RNCan Le changement climatique vous tient ur Aidez nous finir notre avenir tique https co ymXJGMc3vg nergie,['#G'],41,0,41,fr,0.0,Neutral,environnementca_tweeter,"['changement', 'change', 'avenir']","['changement_climatique', 'avenir', 'énergétique', '#génénergie']",Environmental,"['rt', 'rncan', 'changement_climatique', 'tient', 'cœur', 'aidez-nous', 'définir', 'avenir', 'énergétique', 'httpstcoymxjgmc3vg', '#génénergie', 'h…']","['changement_climatique', 'changement_climatique', 'changement_climatique', 'changement_climatique', '#génénergie']",Clean energy
39,940664993086889987,2017-12-12 19:29:45,[],"RT @CCNUCC: Deux ans après l'adoption de l'#AccordDeParis sur le #ChangementClimatique, les chefs d'État, de gouvernements, la société civi…",RT CCNUCC Deux ans adoption de AccordDeParis sur le ChangementClimatique les chefs tat de gouvernements la,"['#AccordDeParis', '#ChangementClimatique']",40,0,40,fr,0.0,Neutral,environnementca_tweeter,"['or', 'climatique', 'climat']",['#changementclimatique'],Environmental,"['rt', 'ccnucc', 'deux', 'an', 'après', ""l'adoption"", ""l'#accorddeparis"", '#changementclimatique', 'les', 'chef', ""d'état"", 'gouvernement', 'société', 'civi…']","['#changementclimatique', '#changementclimatique', '#changementclimatique', '#changementclimatique', 'gouvernement']",Low-carbon government
40,938786693867589634,2017-12-07 15:06:04,['https://t.c\xe2\x80\xa6'],RT @ONU_fr: La pollution de l'air nuit à notre santé et dégrade notre planète. Mais elle a aussi un coût économique important : https://t.c…,RT La pollution de air nuit notre et grade notre te Mais elle aussi un conomique important https,[],39,0,39,fr,0.4,Positive,environnementca_tweeter,"['pollution', 'or', 'air']","['pollution', 'santé', 'santé', 'économique']",Environmental,"['rt', 'onu_fr', 'pollution', ""l'air"", 'nuit', 'santé', 'dégrade', 'planète', 'mai', 'aussi', 'coût_économique', 'important', 'httpstc…']","['pollution', 'pollution', 'pollution', 'pollution', 'pollution', 'santé', 'santé', 'santé', 'santé', 'santé', 'coût_économique']",Safe and healthy communities
41,861610120396099584,2017-05-08 15:53:55,[],"RT @operationsFC: Mise à jour : Environ 1 650 militaires des @ForcesCanada aident les gens touchés par les #inondations

@secpubliqueqc @2d…",RT operationsFC Mise jour Environ 650 militaires des ForcesCanada aident les gens par les inondations secpubliqueqc,['#inondations'],38,0,38,fr,0.0,Neutral,environnementca_tweeter,"['inondation', 'or', 'air']",[],unknown,"['rt', 'operationsfc', 'mise', 'jour', 'environ', '650', 'militaire', 'forcescanada', 'aident', 'les', 'gens', 'touchés', 'les', '#inondations', 'secpubliqueqc', '2d…']",[],unknown
42,918198573132664835,2017-10-11 19:36:13,[],RT @DevCanada: Pourquoi le 🇨🇦 investit-il dans les femmes &amp; filles pour changer le monde? #JIF2017 #SaVoixSonChoix #ODD @PMcanadien https:/…,RT DevCanada Pourquoi le investit il dans les femmes amp filles pour changer le monde JIF2017 SaVoixSonChoix ODD PMcanadien https,"['#JIF2017', '#SaVoixSonChoix', '#ODD']",38,0,38,fr,-0.16666666666666666,Neutral,environnementca_tweeter,"['femmes', 'change']","['femme', '#jif2017']",Social,"['rt', 'devcanada', 'pourquoi', '🇨🇦', 'investit-il', 'les', 'femme', 'amp', 'fille', 'changer', 'monde', '#jif2017', '#savoixsonchoix', '#odd', 'pmcanadien', 'https…']",['amp'],Healthy coasts and oceans
