Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,language,average_sentiment_score,sentiment,account_name,words_matched_list,matched_keywords,category,FSDS_matched_keywords,FSDS_category
0,745248137435095040,2016-06-21 13:32:56,[],"RT @GCAutochtones: Aujourd'hui, célébrons et reconnaissons les contributions, cultures et l'histoire des Autochtones au pays #JNACanada htt…",RT GCAutochtones Aujourd hui brons et reconnaissons les contributions cultures et histoire des Autochtones au pays JNACanada,['#JNACanada'],76,0,76,fr,0.0,Neutral,MPO_Centre_tweeter,"['culture', 'autochtones']","['culture', 'autochtone', 'pays', '#jnacanada']",Social,"['autochtone', 'autochtone', 'autochtone', 'autochtone', 'autochtone', '#jnacanada']",Safe and healthy communities
1,877510266581389312,2017-06-21 12:55:25,[],"RT @GCAutochtones: Célébrons les #Autochtones au pays et reconnaissons leurs précieuses contributions, cultures et histoire. Bonne #JNACana…",RT GCAutochtones brons les Autochtones au pays et reconnaissons leurs cieuses contributions cultures et histoire Bonne,"['#Autochtones', '#JNACana']",66,0,66,fr,0.0,Neutral,MPO_Centre_tweeter,"['culture', 'autochtones']","['#autochtones', 'pays', 'culture']",Social,[],unknown
2,750705491018407936,2016-07-06 14:58:31,[],RT @NickMurray91: Sweet time lapse of the @CCG_GCC Pierre Radisson escorting the tanker Traverstern through Frobisher Bay this week https:/…,RT NickMurray91 Sweet time lapse Pierre Radisson escorting tanker Traverstern Frobisher Bay week https,[],60,0,60,en,0.35,Positive,MPO_Centre_tweeter,['or'],[],unknown,[],unknown
3,739859331173224448,2016-06-06 16:39:45,['https://t.co/gXFt\xe2\x80\xa6'],"RT @AuCanada: Aujourd'hui, souvenons-nous de ceux qui ont combattu dans la bataille de #Normandie #JourJ #nelesoubliezpas https://t.co/gXFt…",RT AuCanada Aujourd hui souvenons nous de ceux qui ont combattu dans la bataille de Normandie JourJ nelesoubliezpas https co,"['#Normandie', '#JourJ', '#nelesoubliezpas']",43,0,43,fr,0.0,Neutral,MPO_Centre_tweeter,['or'],['bataille'],Social,[],unknown
4,795706200017043456,2016-11-07 19:15:16,['https://t.co/cw2xIHG'],RT @GCAutochtones: Bonne Journée des #Inuit à tous les Inuit au Canada et de par le monde! #Inuujunga https://t.co/cw2xIHGcDc,RT GCAutochtones Bonne des Inuit tous les Inuit au Canada et de par le monde Inuujunga https co cw2xIHGcDc,"['#Inuit', '#Inuujunga']",42,0,42,fr,0.0,Neutral,MPO_Centre_tweeter,"['autochtones', 'inuit']",['inuit'],Social,['inuit'],Clean drinking water
5,740536420499066880,2016-06-08 13:30:15,['https://t.co/aEHjbL9ZPR'],RT @ParcsCanada: Voici un aperçu des aires marines nationales de conservation du #Canada : https://t.co/aEHjbL9ZPR #journéedesocéans https:…,RT ParcsCanada Voici un des aires marines nationales de conservation du Canada https co aEHjbL9ZPR ans https,"['#Canada', '#journ']",42,0,42,fr,0.0,Neutral,MPO_Centre_tweeter,"['parc', 'conservation', 'marine', 'air']","['parcscanada', 'marine', 'conservation']",Environmental,"['conservation', 'conservation', 'conservation', 'conservation']",Pristine lakes and rivers
6,798990026231017473,2016-11-16 20:44:01,[],RT @MPO_DFO: La nouvelle zone de protection marine en #Arctique du #GC a été désignée grâce aux Inuvialuit &amp; au savoir traditionnel autocht…,RT La nouvelle zone de protection marine en Arctique du GC ce aux Inuvialuit amp au savoir traditionnel,"['#Arctique', '#GC']",38,0,38,fr,0.0,Neutral,MPO_Centre_tweeter,['marine'],"['marine', '#arctique']",Environmental,"['#arctique', 'amp']",Healthy coasts and oceans
7,863029359577358340,2017-05-12 13:53:28,['https://t.co/\xe2\x80\xa6'],RT @MPO_Science: FLASH INFO: Toute première vidéo de #Narvals utilisant leur défense pour se nourrir dans l’#Arctique #OdySci https://t.co/…,RT FLASH INFO Toute de Narvals utilisant leur fense pour se nourrir dans Arctique OdySci https co,"['#Narvals', '#Arctique', '#OdySci']",32,0,32,fr,0.0,Neutral,MPO_Centre_tweeter,,['#narvals'],Environmental,"['#narvals', '#narvals', 'nourrir']",Sustainable food
8,860967839318126592,2017-05-06 21:21:43,[],"RT @salledepresseGC: Déclaration du min Garneau:@Transports_gc appuie les efforts du #GC à la suite des inondations #ON, #QC et #NB https:/…",RT salledepresseGC claration du min Garneau appuie les efforts du GC la suite des inondations QC et NB https,"['#GC', '#ON', '#QC', '#NB']",30,0,30,fr,0.0,Neutral,MPO_Centre_tweeter,"['inondation', 'eau', 'or']",['inondation'],Environmental,['inondation'],Healthy wildlife populations
9,712388972211806209,2016-03-22 21:22:21,['https://t.co/v0ejI7jiSq'],RT @FinancesCanada: Le #Budget2016 vise à stimuler la capacité d'innovation et la croissance de notre économie. https://t.co/v0ejI7jiSq,RT FinancesCanada Le Budget2016 vise stimuler la innovation et la croissance de notre conomie https co v0ejI7jiSq,['#Budget2016'],28,0,28,fr,0.0,Neutral,MPO_Centre_tweeter,"['croissance', 'finance', 'innovation']",['croissance'],Economical,"['stimuler', 'croissance', 'croissance']",Modern and resilient infrastructure
10,740568919614849024,2016-06-08 15:39:24,['https://t.co/TsQBZAsZ\xe2\x80\xa6'],RT @MPO_DFO: Min LeBlanc annonce la nouvelle Alliance de recherche océanique au Canada (AROC)  #JournéeMondialeOcéans https://t.co/TsQBZAsZ…,RT Min LeBlanc annonce la nouvelle Alliance de recherche anique au Canada AROC ans https co,['#Journ'],25,0,25,fr,0.0,Neutral,MPO_Centre_tweeter,,[],unknown,[],unknown
11,712387672984174592,2016-03-22 21:17:11,['https://t.co/HAeJVLaLUf'],RT @FinancesCanada: Le #Budget2016 réinvestit massivement dans l'infrastructure d'un océan à l'autre. https://t.co/HAeJVLaLUf,RT FinancesCanada Le Budget2016 investit massivement dans infrastructure un autre https co HAeJVLaLUf,['#Budget2016'],24,0,24,fr,0.0,Neutral,MPO_Centre_tweeter,"['invest', 'infrastructure', 'finance']",[],unknown,[],unknown
12,876150644163448832,2017-06-17 18:52:46,[],"RT @environmentca: Looking for something to do today? Visit the Canada Centre for Inland Waters Open House in Burlington, #ON! #ServCDNs #N…",RT environmentca Looking something today Visit Canada Centre Inland Waters Open House Burlington ServCDNs,"['#ON', '#ServCDNs', '#N']",22,0,22,en,0.0,Neutral,MPO_Centre_tweeter,['water'],[],unknown,[],unknown
13,781936911581601793,2016-09-30 19:21:02,['https://t.co/zarHYNqEKy'],RT @IJCsharedwaters: It only happens once every 3 yrs #GreatLakesForum Register to comment on state of the lakes https://t.co/zarHYNqEKy ht…,RT IJCsharedwaters happens every yrs GreatLakesForum Register comment state lakes https co zarHYNqEKy,['#GreatLakesForum'],20,0,20,en,0.0,Neutral,MPO_Centre_tweeter,"['water', 'lakes', 'or']",[],unknown,[],unknown
14,842452638893539329,2017-03-16 19:08:55,['https://t.co/9TZ2\xe2\x80\xa6'],"RT @MPO_Science: Chaque année, nos scientifiques réalisent des projets de recherche sur &amp; sous l’eau. Apprenez-en plus :  https://t.co/9TZ2…",RT Chaque nos scientifiques alisent des projets de recherche sur amp sous eau Apprenez en plus https co,[],18,0,18,fr,0.0,Neutral,MPO_Centre_tweeter,['eau'],"['scientifique', 'scientifique', 'scientifique', 'projet']",Social,"['scientifique', 'projet', 'amp']",Safe and healthy communities
15,840230933055836162,2017-03-10 16:00:39,['https://t\xe2\x80\xa6'],"RT @GCC_CCG: Ceci pourrait être votre lieu de travail! Ne manquez pas le bateau, regardez les possibilités d’emplois à la GCC ici https://t…",RT Ceci pourrait votre lieu de travail Ne manquez pas le bateau regardez les emplois la GCC ici https,[],17,0,17,fr,0.0,Neutral,MPO_Centre_tweeter,['emplois'],[],unknown,[],unknown
16,796380584536866820,2016-11-09 15:55:02,[],"RT @VeteransFR_CA: Pour défendre la liberté &amp; la démocratie, des Cdns ont servi dans les airs, sur terre et en mer #Nelesoubliezpas https:/…",RT Pour fendre la amp la mocratie des Cdns ont servi dans les airs sur terre et en mer Nelesoubliezpas https,['#Nelesoubliezpas'],17,0,17,fr,0.0,Neutral,MPO_Centre_tweeter,"['mer', 'air']","['servi', 'air', 'terre', 'mer']",Environmental,"['amp', 'air', 'air', 'air', 'terre', 'terre']",Sustainably managed lands and forests
17,925046744576090113,2017-10-30 17:08:25,['https://t.co/\xe2\x80\xa6'],RT @MPO_DFO: Le Canada a atteint son objectif de #ConservationMarine visant à protéger 5% de ses #océans avant la fin 2017 🇨🇦 https://t.co/…,RT Le Canada atteint son objectif de ConservationMarine visant ger de ses ans avant la fin 2017 https co,"['#ConservationMarine', '#oc']",16,0,16,fr,0.0,Neutral,MPO_Centre_tweeter,"['conservation', 'marine']",[],unknown,[],unknown
18,795765251849523202,2016-11-07 23:09:55,['https://t.co/mRyaFE1fnN'],"RT @PMcanadien: Le PM Trudeau et le min. Garneau annoncent un Plan national de protection des océans de 1,5G$: https://t.co/mRyaFE1fnN http…",RT PMcanadien Le PM Trudeau et le min Garneau annoncent un Plan national de protection des ans de 5G https co mRyaFE1fnN,[],16,0,16,fr,0.0,Neutral,MPO_Centre_tweeter,['eau'],['garneau'],Economical,['garneau'],Modern and resilient infrastructure
19,833001834201673729,2017-02-18 17:14:48,['https://t.co/zPtIVBq\xe2\x80\xa6'],RT @MPO_DFO: Joyeuse Journée mondiale des #baleines! Voici l’occasion de tout connaître sur ces créatures stupéfiantes https://t.co/zPtIVBq…,RT Joyeuse mondiale des baleines Voici occasion de tout tre sur ces atures fiantes https co,['#baleines'],15,0,15,fr,0.0,Neutral,MPO_Centre_tweeter,"['mondiale', 'mondial']",['mondiale'],Economical,[],unknown
20,737346628168896514,2016-05-30 18:15:10,[],"RT @Transports_gc: Sur l’eau ou sur la route, les conséquences de l’#alcool au volant sont les mêmes! @MADDCanada #SécuritéNautique https:/…",RT Sur eau ou sur la route les quences de alcool au volant sont les MADDCanada Nautique https,"['#alcool', '#S']",15,0,15,fr,0.0,Neutral,MPO_Centre_tweeter,['eau'],[],unknown,['route'],Modern and resilient infrastructure
21,712397233942085633,2016-03-22 21:55:10,['https://t.co/HoPMqNnkJ'],RT @FinancesCanada: Investir pour faire bénéficier les Autochtones de la prospérité du Canada. #Budget2016 https://t.co/HoPMqNnkJ1,RT FinancesCanada Investir pour faire ficier les Autochtones de la du Canada Budget2016 https co HoPMqNnkJ1,['#Budget2016'],15,0,15,fr,0.0,Neutral,MPO_Centre_tweeter,"['invest', 'finance']",['autochtone'],Social,"['autochtone', 'autochtone', 'autochtone', 'autochtone', 'autochtone']",Safe and healthy communities
22,886987373791256576,2017-07-17 16:34:03,['https://t.\xe2\x80\xa6'],RT @Transports_gc: Semaine nationale de #PréventionDeLaNoyade! Suivez-nous pour des conseils sur la sécurité nautique cet #été : https://t.…,RT Semaine nationale de ventionDeLaNoyade Suivez nous pour des conseils sur la nautique cet https,"['#Pr', '#']",15,0,15,fr,0.0,Neutral,MPO_Centre_tweeter,,[],unknown,[],unknown
23,700468286107078656,2016-02-18 23:53:48,['https://t.co/3HoQxdwEXl'],RT @MPO_GCC_Quebec: 40 postes d'Agent(e) des #pêches vous attendent! Postulez ici https://t.co/3HoQxdwEXl avant le 4 mars! #emplois https:/…,RT 40 postes Agent des vous attendent Postulez ici https co 3HoQxdwEXl avant le mars emplois https,"['#p', '#emplois']",14,0,14,fr,0.0,Neutral,MPO_Centre_tweeter,['emplois'],['#emplois'],Economical,[],unknown
24,789873189153275904,2016-10-22 16:56:58,['https://t.co/kzCsH59EnF'],Le NGCC Île Saint-Ours (Sorel-Tracy) fait du balisage sur la rivière des Outaouais #Aidesàlanavigation #GCCFière https://t.co/kzCsH59EnF,Le NGCC le Saint Sorel Tracy fait du balisage sur la des Outaouais lanavigation https co kzCsH59EnF,"['#Aides', '#GCCFi']",7,7,14,fr,0.0,Neutral,MPO_Centre_tweeter,['or'],[],unknown,[],unknown
25,725767576215797761,2016-04-28 19:24:08,['https://t.co/IjDd5eKq'],"RT @MPO_DFO: Le Canada et l'Union européenne https://t.co/IjDd5eKqu8 ensemble pour lutter contre la pêche illicite, non déclarée et non rég…",RT Le Canada et Union enne https co IjDd5eKqu8 ensemble pour lutter contre la illicite non et non,[],14,0,14,fr,0.0,Neutral,MPO_Centre_tweeter,,[],unknown,[],unknown
26,712386411241021441,2016-03-22 21:12:10,[],RT @FinancesCanada: Il y a d'excellentes raisons d'envisager l'avenir du Canada avec confiance. #Budget2016,RT FinancesCanada Il excellentes raisons envisager avenir du Canada avec confiance Budget2016,['#Budget2016'],13,0,13,fr,0.0,Neutral,MPO_Centre_tweeter,['finance'],[],unknown,[],unknown
27,782938458302087168,2016-10-03 13:40:49,['https://t.co/O4TVle3zO'],RT @Femmes_Canada: Des femmes de tous les horizons ont façonné notre histoire — lisez et partagez https://t.co/O4TVle3zOC #GrâceàElle https…,RT Des femmes de tous les horizons ont notre histoire lisez et partagez https co O4TVle3zOC Elle,['#Gr'],13,0,13,fr,0.0,Neutral,MPO_Centre_tweeter,['femmes'],['femme'],Social,[],unknown
28,744964695443005440,2016-06-20 18:46:38,[],RT @salledepresseGC: Le gouvernement lance un examen des processus environnementaux/réglementaires pour rétablir la confiance du public htt…,RT salledepresseGC Le gouvernement lance un examen des processus environnementaux glementaires pour tablir la confiance du public,[],13,0,13,fr,0.0,Neutral,MPO_Centre_tweeter,"['environnement', 'air']",[],unknown,['gouvernement'],Low-carbon government
29,733746902148251648,2016-05-20 19:51:08,"['https://t.co/hUWKlkVJF5', 'https://t.co/SQMgrBXhtV']",RT @MPO_DFO: Les emplois sont affichés! Répandez la nouvelle! https://t.co/hUWKlkVJF5 #PlusScience https://t.co/SQMgrBXhtV,RT Les emplois sont pandez la nouvelle https co hUWKlkVJF5 PlusScience https co SQMgrBXhtV,['#PlusScience'],13,0,13,fr,0.0,Neutral,MPO_Centre_tweeter,['emplois'],['emploi'],Economical,['emploi'],Sustainable food
30,884524189956308992,2017-07-10 21:26:15,"['https://t.co/OJT3P4n0mm', 'https://t.co/KmWYAwJUVT']",RT @MPO_DFO: Nous sommes maintenant sur Facebook! Plongez dans notre contenu 🌊🐳 https://t.co/OJT3P4n0mm https://t.co/KmWYAwJUVT,RT Nous sommes maintenant sur Facebook Plongez dans notre contenu https co OJT3P4n0mm https co KmWYAwJUVT,[],12,0,12,fr,0.0,Neutral,MPO_Centre_tweeter,,[],unknown,[],unknown
31,905908835726086145,2017-09-07 21:41:12,['https://t.co/\xe2\x80\xa6'],RT @MPO_DFO: À ne pas manquer! Venez nous voir sur FB direct du @museedelanature avec @canada_c3 ce soir 18h #ParlonsBaleines https://t.co/…,RT ne pas manquer Venez nous voir sur FB direct du museedelanature avec ce soir 18h ParlonsBaleines https co,['#ParlonsBaleines'],12,0,12,fr,0.1,Neutral,MPO_Centre_tweeter,['nature'],[],unknown,[],unknown
32,933497185450250240,2017-11-23 00:47:27,[],"RT @JRCCTrentCCCOS: Un Griffon CH-146 et
Hercules CC-130 de l’@ARC_RCAF du 424e Escadron ont évacués un patient d’un
navire du lac Ontario,…",RT JRCCTrentCCCOS Un Griffon CH 146 et Hercules CC 130 de du 424e Escadron ont un patient un navire du lac Ontario,[],12,0,12,fr,0.0,Neutral,MPO_Centre_tweeter,,['lac'],Environmental,['lac'],Pristine lakes and rivers
33,804447702377463808,2016-12-01 22:10:52,[],RT @MPO_Science: #LSV Décembre est le Mois de la science dans l'Arctique. Célébrons ensemble la recherche dans le Nord du Canada avec le #S…,RT LSV cembre est le Mois de la science dans Arctique brons ensemble la recherche dans le Nord du Canada avec le,"['#LSV', '#S']",12,0,12,fr,0.0,Neutral,MPO_Centre_tweeter,['nord'],['nord'],Social,['nord'],Sustainable food
34,758019031895080960,2016-07-26 19:19:55,['https://t.co/KsFNHSk\xe2\x80\xa6'],RT @salledepresseGC: Le #GC finance les chercheurs CAN étudiant les effets des contaminants dans la mer et l'eau douce https://t.co/KsFNHSk…,RT salledepresseGC Le GC finance les chercheurs tudiant les effets des contaminants dans la mer et eau douce https co,['#GC'],12,0,12,fr,0.0,Neutral,MPO_Centre_tweeter,['finance'],['mer'],Environmental,[],unknown
35,725034826395451392,2016-04-26 18:52:27,['https://t.c\xe2\x80\xa6'],RT @MPO_DFO: SVQ l’exportation du #homard constitue la plus importante @AuCanada avec plus de 2 G$ en 2015! #SEG16 #FruitsDeMer https://t.c…,RT SVQ exportation du homard constitue la plus importante AuCanada avec plus de en 2015 SEG16 FruitsDeMer https,"['#homard', '#SEG16', '#FruitsDeMer']",12,0,12,fr,0.0,Neutral,MPO_Centre_tweeter,"['import', 'export']",[],unknown,[],unknown
36,836948565092085761,2017-03-01 14:37:42,['https://t.co/CbThx\xe2\x80\xa6'],RT @MPO_DFO: La conservation marine et l’application de la loi vous intéressent? Postulez pour devenir agent des pêches! https://t.co/CbThx…,RT La conservation marine et application de la loi vous ressent Postulez pour devenir agent des https co,[],12,0,12,fr,0.0,Neutral,MPO_Centre_tweeter,"['conservation', 'marine']","['conservation', 'marine']",Environmental,"['conservation', 'conservation', 'conservation', 'conservation']",Pristine lakes and rivers
37,832008676504379396,2017-02-15 23:28:21,[],"RT @ParcsCanada: Ce fut toute une course, mais nous y voici : Joyeux #JourDuDrapeau Canada! Célébrons les 52 ans du #DrapeauCanadien  au @P…",RT ParcsCanada Ce fut toute une course mais nous voici Joyeux JourDuDrapeau Canada brons les 52 ans du DrapeauCanadien au,"['#JourDuDrapeau', '#DrapeauCanadien']",12,0,12,fr,0.0,Neutral,MPO_Centre_tweeter,"['eau', 'parc']",['parcscanada'],Environmental,[],unknown
38,862662909192744964,2017-05-11 13:37:19,['https://\xe2\x80\xa6'],"RT @AuCanada: Pour #MotherOceanDay, nous célébrons la vie marine du Canada de l'Atlantique, au Pacifique, à l'Arctique! #Canada150 https://…",RT AuCanada Pour MotherOceanDay nous brons la vie marine du Canada de Atlantique au Pacifique Arctique Canada150 https,"['#MotherOceanDay', '#Canada150']",11,0,11,fr,0.0,Neutral,MPO_Centre_tweeter,['marine'],"['vie', 'marine', '#canada150']",Social,[],unknown
39,824627639533047809,2017-01-26 14:38:44,['https://t.co/PU8HTpMnXh'],RT @GCC_CCG: #EnCeJour la #GCC a été créée en 1962. #GCCFière de célébrer son 55e anniversaire. #GCC55 #Canada150 https://t.co/PU8HTpMnXh,RT EnCeJour la GCC en 1962 de brer son 55e anniversaire GCC55 Canada150 https co PU8HTpMnXh,"['#EnCeJour', '#GCC', '#GCCFi', '#GCC55', '#Canada150']",11,0,11,fr,0.0,Neutral,MPO_Centre_tweeter,['air'],['#canada150'],Social,[],unknown
40,715664635161141248,2016-03-31 22:18:40,"['https://t.co/j5wKuJa7ns', 'https://t.co/4Sde\xe2\x80\xa6']",RT @MPO_GCC_Quebec: Mise à l'eau des navires de recherche et sauvetage ce matin à Mont-Joli. https://t.co/j5wKuJa7ns #GCC https://t.co/4Sde…,RT Mise eau des navires de recherche et sauvetage ce matin Mont Joli https co j5wKuJa7ns GCC https co,['#GCC'],11,0,11,fr,0.0,Neutral,MPO_Centre_tweeter,['eau'],[],unknown,[],unknown
41,728681286517280768,2016-05-06 20:22:11,"['https://t.co/051sapH2nW', 'https://t.\xe2\x80\xa6']",RT @MPO_DFO: Nous avons prévu un événement intéressant! Encerclez la date dans votre calendrier! #OdySci https://t.co/051sapH2nW https://t.…,RT Nous avons vu un nement ressant Encerclez la date dans votre calendrier OdySci https co 051sapH2nW https,['#OdySci'],11,0,11,fr,0.0,Neutral,MPO_Centre_tweeter,,[],unknown,[],unknown
42,768224162494181376,2016-08-23 23:11:27,[],RT @CanadaPE: L’expédition du levé #OcéanArctique2016 est une collab. av #Suède + #Danemark pr accroître nos connaissances scient. coll. ds…,RT CanadaPE dition du anArctique2016 est une collab av de Danemark pr tre nos connaissances scient coll,"['#Oc', '#Su', '#Danemark']",11,0,11,fr,0.0,Neutral,MPO_Centre_tweeter,,[],unknown,[],unknown
43,768224194903601156,2016-08-23 23:11:35,['https://t.co/zyS19Adtkb'],RT @CanadaPE: Suivez le levé #OcéanArctique2016 du Canada en regardant où se trouve le LSSL https://t.co/zyS19Adtkb #CanArctique,RT CanadaPE Suivez le anArctique2016 du Canada en regardant se trouve le LSSL https co zyS19Adtkb CanArctique,"['#Oc', '#CanArctique']",11,0,11,fr,0.0,Neutral,MPO_Centre_tweeter,,[],unknown,[],unknown
44,806557417966333952,2016-12-07 17:54:08,['https://t.\xe2\x80\xa6'],RT @GCC_CCG: #SVQ les mouvements circulaires de nos aéroglisseurs créent des vagues qui cassent la glace d’un mètre d’épaisseur? https://t.…,RT SVQ les mouvements circulaires de nos roglisseurs ent des vagues qui cassent la glace un tre paisseur https,['#SVQ'],11,0,11,fr,0.0,Neutral,MPO_Centre_tweeter,['air'],[],unknown,[],unknown
45,795315125540581377,2016-11-06 17:21:16,[],"RT @AuCanada: Auj. en 1867, la Chambre des communes du Cda se réunissait pour la 1re fois. Notre 150e anniversaire sera en 2017. Êtes-vous…",RT AuCanada Auj en 1867 la Chambre des communes du Cda se unissait pour la 1re fois Notre 150e anniversaire sera en 2017 tes,[],11,0,11,fr,0.0,Neutral,MPO_Centre_tweeter,['air'],[],unknown,[],unknown
46,706223124040306688,2016-03-05 21:01:28,[],RT @MPO_DFO: 76000 Canadiens gagnent leur vie grâce à la #pêche ou aux activités connexes #PêcheEnBref,RT 76000 Canadiens gagnent leur vie ce la ou aux connexes,"['#p', '#P']",10,0,10,fr,0.0,Neutral,MPO_Centre_tweeter,,['vie'],Social,[],unknown
47,773893114893332480,2016-09-08 14:37:51,['https://t.co/UlbxY1vh6g'],"Mise à l’eau du Investigator de Parcs Canada par le NGCC #SirWilfridLaurier. #MissionErebusTerror 2016, #Arctique. https://t.co/UlbxY1vh6g",Mise eau du Investigator de Parcs Canada par le NGCC SirWilfridLaurier MissionErebusTerror 2016 Arctique https co UlbxY1vh6g,"['#SirWilfridLaurier', '#MissionErebusTerror', '#Arctique']",5,5,10,fr,0.0,Neutral,MPO_Centre_tweeter,"['eau', 'parc', 'or']","['parc', '#arctique']",Environmental,"['parc', '#arctique']",Connecting Canadians with nature
48,902642813908783105,2017-08-29 21:23:11,['https://\xe2\x80\xa6'],RT @Transports_gc: Portez toujours un #GiletDeSauvetage ou un #VFI à bord. Il vous sera d’un grand secours si vous tombez à l’eau! https://…,RT Portez toujours un GiletDeSauvetage ou un VFI bord Il vous sera un grand secours si vous tombez eau https,"['#GiletDeSauvetage', '#VFI']",10,0,10,fr,0.625,Positive,MPO_Centre_tweeter,"['eau', 'or']",[],unknown,[],unknown
49,730417771633324032,2016-05-11 15:22:21,[],RT @salledepresseGC: Ministre Tootoo annonce le détail des 197M$ investis dans la science des océans &amp; eaux douces #PlusScience #OdySci htt…,RT salledepresseGC Ministre Tootoo annonce le tail des 197M investis dans la science des ans amp eaux douces PlusScience OdySci,"['#PlusScience', '#OdySci']",10,0,10,fr,0.0,Neutral,MPO_Centre_tweeter,"['invest', 'ministre']","['ministre', 'eau']",Environmental,"['ministre', 'amp', 'eau', 'eau']",Clean growth
50,702582678500057088,2016-02-24 19:55:38,['https://t.co/k5CavgMOKh'],Employés région. de C.&amp;P. sont avec les partenaires d’application de la loi à un atelier de commerce illégal https://t.co/k5CavgMOKh,gion de amp sont avec les partenaires application de la loi un atelier de commerce gal https co k5CavgMOKh,[],8,2,10,fr,0.0,Neutral,MPO_Centre_tweeter,"['mer', 'air']",['commerce'],Economical,['commerce'],Clean growth
51,871863700189315073,2017-06-05 22:57:59,['https://t.co/\xe2\x80\xa6'],"RT @MPO_DFO: Enseignants, vous cherchez du contenu éducatif pour discuter de la #JournéeMondialeOcéans? Consultez notre page! https://t.co/…",RT Enseignants vous cherchez du contenu ducatif pour discuter de la ans Consultez notre page https co,['#Journ'],10,0,10,fr,0.0,Neutral,MPO_Centre_tweeter,,[],unknown,[],unknown
52,725347482281082881,2016-04-27 15:34:50,"['https://t.co/8lYjlHRRYT', 'https://t.co/b9xllcq1pX']",RT @MPO_DFO: Le  Canada travaille fort pour que ses pêches continuent à être durables #SEG16 https://t.co/8lYjlHRRYT https://t.co/b9xllcq1pX,RT Le Canada travaille fort pour que ses continuent durables SEG16 https co 8lYjlHRRYT https co b9xllcq1pX,['#SEG16'],10,0,10,fr,0.0,Neutral,MPO_Centre_tweeter,"['durable', 'or']",[],unknown,[],unknown
53,856872438352814081,2017-04-25 14:08:03,[],"RT @GCC_CCG: Les employés de la base de Parry Sound, #Ontario accueillent fièrement la nouvelle addition à leur flotte. #Bell412EPi https:/…",RT Les de la base de Parry Sound Ontario accueillent rement la nouvelle addition leur flotte Bell412EPi https,"['#Ontario', '#Bell412EPi']",10,0,10,fr,-0.2,Neutral,MPO_Centre_tweeter,,[],unknown,[],unknown
54,709487106356330496,2016-03-14 21:11:22,['https://t.co/B\xe2\x80\xa6'],RT @GCC_CCG: La @GCC_CCG embauche maintenant pour les Services de communications et de trafic maritimes #SCTM. Postulez ici: https://t.co/B…,RT La embauche maintenant pour les Services de communications et de trafic maritimes SCTM Postulez ici https co,['#SCTM'],9,0,9,fr,0.0,Neutral,MPO_Centre_tweeter,['ice'],['maritime'],Environmental,['maritime'],Healthy coasts and oceans
55,868505984150450176,2017-05-27 16:35:37,['https://t.co/YilOiO\xe2\x80\xa6'],"RT @Transports_gc: #LeSaviezVous? Selon @sauvetage, 8 noyades sur 10 seraient évitées par le port du #GiletDeSauvetage. https://t.co/YilOiO…",RT LeSaviezVous Selon sauvetage noyades sur 10 seraient es par le port du GiletDeSauvetage https co,"['#LeSaviezVous', '#GiletDeSauvetage']",9,0,9,fr,0.0,Neutral,MPO_Centre_tweeter,['or'],[],unknown,[],unknown
56,842357845253328897,2017-03-16 12:52:15,['https://t.co/JobNVDfZAA'],RT @environnementca: #SVQ 40 millions de Canadiens et d’Américains vivent dans la région du bassin des #GrandsLacs? https://t.co/JobNVDfZAA,RT environnementca SVQ 40 millions de Canadiens et ricains vivent dans la gion du bassin des GrandsLacs https co JobNVDfZAA,"['#SVQ', '#GrandsLacs']",9,0,9,fr,0.0,Neutral,MPO_Centre_tweeter,"['environnement', 'lacs']",[],unknown,[],unknown
57,869944369801023490,2017-05-31 15:51:15,['https://t.c\xe2\x80\xa6'],RT @MPO_DFO: Fiers d’annoncer l’investissement  de 75 M$ pour la restauration et la protection des côtes du Canada! #NosCôtes 🌊 https://t.c…,RT Fiers annoncer investissement de 75 pour la restauration et la protection des tes du Canada tes https,['#NosC'],9,0,9,fr,0.0,Neutral,MPO_Centre_tweeter,['invest'],[],unknown,[],unknown
58,743203179144298501,2016-06-15 22:07:00,[],"RT @Greffier_GC: La #SNFP célèbre les valeurs de la FP : respect de la démocratie, respect des gens, intégrité, intendance et excellence",RT La SNFP bre les valeurs de la FP respect de la mocratie respect des gens intendance et excellence,['#SNFP'],9,0,9,fr,0.0,Neutral,MPO_Centre_tweeter,,[],unknown,"['intendance', 'intendance']",Connecting Canadians with nature
59,686687270624215040,2016-01-11 23:12:58,['https://t.co/p2Dm2c62ER'],RT @MPO_TNL: Le ministre Tootoo examine notre nouvel hélicoptère de la #GCC https://t.co/p2Dm2c62ER,RT Le ministre Tootoo examine notre nouvel de la GCC https co p2Dm2c62ER,['#GCC'],9,0,9,fr,0.0,Neutral,MPO_Centre_tweeter,['ami'],['ministre'],Economical,['ministre'],Clean growth
