Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,language,average_sentiment_score,sentiment,account_name,words_matched_list,matched_keywords,category,lemmatized_text,FSDS_matched_keywords,FSDS_category
131,684020086542348288,2016-01-04 14:34:31,['https://t.co/LtYSH6CIMT'],"RT @MPO_Golfe: Espèces en péril: Consultations sur l’#anguilled’Amérique. Date limite: 18 mars
https://t.co/LtYSH6CIMT",RT ces en ril Consultations sur rique Date limite 18 mars https co LtYSH6CIMT,['#anguilled'],6,0,6,fr,0.0,Neutral,MPO_MAR_tweeter,,['espèce'],Environmental,"['rt', 'mpo_golfe', 'espèce', 'péril', 'consultation', ""l'#anguilled'amérique"", 'date', 'limite', '18', 'mars', 'httpstcoltysh6cimt']",[],unknown
132,694951192670138368,2016-02-03 18:30:50,"['https://t.co/qFcbuIwlP', 'https://t.co\xe2\x80\xa6']","RT @MPO_Science: Vidéo – Voir la science au MPO dans les laboratoires, sur les navires, et dans l'air! https://t.co/qFcbuIwlPC https://t.co…",RT Voir la science au MPO dans les laboratoires sur les navires et dans air https co qFcbuIwlPC https,[],6,0,6,fr,0.0,Neutral,MPO_MAR_tweeter,"['or', 'air']",['mpo'],Environmental,"['rt', 'mpo_science', 'vidéo', 'voir', 'science', 'mpo', 'les', 'laboratoire', 'les', 'navire', ""l'air"", 'httpstcoqfcbuiwlpc', 'httpstco…']",[],unknown
133,738771441919856640,2016-06-03 16:36:52,['https://t.co/ZhmNHS2FIB'],RT @salledepresseGC: #Le GC investit en vue de moderniser les infrastructures du #Collège de la GCC https://t.co/ZhmNHS2FIB,RT salledepresseGC Le GC investit en vue de moderniser les infrastructures du ge de la GCC https co ZhmNHS2FIB,"['#Le', '#Coll']",6,0,6,fr,0.0,Neutral,MPO_MAR_tweeter,"['invest', 'infrastructure']",['infrastructure'],Economical,"['rt', 'salledepressegc', '#le', 'gc', 'investit', 'vue', 'moderniser', 'les', 'infrastructure', '#collège', 'gcc', 'httpstcozhmnhs2fib']","['moderniser', 'infrastructure', 'infrastructure', 'infrastructure']",Modern and resilient infrastructure
134,905012455428026368,2017-09-05 10:19:18,"['https://t.co/m8kmLmKd8O', 'https://t.co/1dsyPtI0uM']",Visionnez EN DIRECT nos scientifiques et @DeepSea_sponges qui examinent les éponges d'eau froide sur le fond marin https://t.co/m8kmLmKd8O https://t.co/1dsyPtI0uM,Visionnez EN DIRECT nos scientifiques et qui examinent les ponges eau froide sur le fond marin https co m8kmLmKd8O https co 1dsyPtI0uM,[],2,3,5,fr,0.1,Neutral,MPO_MAR_tweeter,['ami'],"['scientifique', 'scientifique', 'scientifique']",Social,"['visionnez', 'direct', 'scientifique', 'deepsea_sponges', 'examinent', 'les', 'éponge', ""d'eau"", 'froide', 'fond', 'marin', 'httpstcom8kmlmkd8o', 'httpstco1dsypti0um']","['scientifique', 'marin']",Clean growth
135,839916486101716992,2017-03-09 19:11:09,['https://t.co/bonXnFsjbv'],RT @salledepresseGC: .@MPO_DFO Le ministre LeBlanc annonce des fonds pour les pêches de l’Atlantique https://t.co/bonXnFsjbv,RT salledepresseGC Le ministre LeBlanc annonce des fonds pour les de Atlantique https co bonXnFsjbv,[],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,['ministre'],['ministre'],Economical,"['rt', 'salledepressegc', 'mpo_dfo', 'ministre', 'leblanc', 'annonce', 'fonds', 'les', 'pêche', ""l'atlantique"", 'httpstcobonxnfsjbv']","['ministre', 'pêche', 'pêche', 'pêche', 'pêche']",Clean growth
136,786927823567085568,2016-10-14 13:53:08,[],"RT @Min_LeBlanc: Suite à la demande de @rodgercuzner &amp; @markeyking_mp, j’ai demandé à ouvrir le Collège GCC Cap-Breton pour ceux touchés pa…",RT Suite la demande de rodgercuzner amp ai ouvrir le ge GCC Cap Breton pour ceux,[],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,,[],unknown,"['rt', 'min_leblanc', 'suite', 'demande', 'rodgercuzner', 'amp', 'markeyking_mp', ""j'ai"", 'demandé', 'ouvrir', 'collège', 'gcc', 'cap-breton', 'ceux', 'touchés', 'pa…']",['amp'],Healthy coasts and oceans
137,733746484118704128,2016-05-20 19:49:28,['https://t.\xe2\x80\xa6'],RT @salledepresseGC: Le @MPO-DFO investit 289 M$ dans les ports pour petits bateaux du pays en 2016-2017 #Portspourpetitsbateaux https://t.…,RT salledepresseGC Le MPO DFO investit 289 dans les ports pour petits bateaux du pays en 2016 2017 Portspourpetitsbateaux https,['#Portspourpetitsbateaux'],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,['invest'],['pays'],Social,"['rt', 'salledepressegc', 'mpo-dfo', 'investit', '289', 'les', 'port', 'petit', 'bateau', 'pays', '2016-2017', '#portspourpetitsbateaux', 'httpst…']",[],unknown
138,839550052938956800,2017-03-08 18:55:05,[],RT @salledepresseGC: Le MPO et l'@EcologyAction collaborent pour informer les Canadiens de l'Atlantique sur le changement climatique https:…,RT salledepresseGC Le MPO et EcologyAction collaborent pour informer les Canadiens de Atlantique sur le changement climatique https,[],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,"['climat', 'mer', 'changement climatique', 'climatique', 'or']","['mpo', 'changement_climatique']",Environmental,"['rt', 'salledepressegc', 'mpo', ""l'ecologyaction"", 'collaborent', 'informer', 'les', 'canadien', ""l'atlantique"", 'changement_climatique', 'https…']","['changement_climatique', 'changement_climatique', 'changement_climatique', 'changement_climatique']",Effective action on climate change
139,725369010095804416,2016-04-27 17:00:23,['https://t\xe2\x80\xa6'],RT @MPO_DFO: Le Canada s’engage à prôner une pêche au #homard durable et à trouver des marchés pour ce produit de classe mondiale https://t…,RT Le Canada engage ner une au homard durable et trouver des pour ce produit de classe mondiale https,['#homard'],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,"['mondiale', 'mondial']","['durable', 'marché', 'produit', 'mondiale']",Economical,"['rt', 'mpo_dfo', 'canada', ""s'engage"", 'prôner', 'pêche', '#homard', 'durable', 'trouver', 'marché', 'produit', 'classe', 'mondiale', 'httpst…']","['pêche', 'pêche', 'pêche', 'pêche', 'durable', 'durable', 'marché', 'marché', 'produit', 'produit']",Sustainable food
140,783266337841971200,2016-10-04 11:23:41,['https://t.co/EkHcNjP0X'],Les employés de la région de l'Atl. de la GCC ont participé à la Journée du chandail orange #TousLesEnfantsSontImportants @MPO_TNL@MPO_Golfe https://t.co/EkHcNjP0X2,Les de la gion de Atl de la GCC ont la du chandail orange TousLesEnfantsSontImportants https co EkHcNjP0X2,['#TousLesEnfantsSontImportants'],4,1,5,fr,0.0,Neutral,MPO_MAR_tweeter,['enfants'],[],unknown,"['les', 'employé', 'région', ""l'atl"", 'gcc', 'participé', 'journée', 'chandail', 'orange', '#touslesenfantssontimportants', 'mpo_tnlmpo_golfe', 'httpstcoekhcnjp0x2']",[],unknown
141,706257711923601413,2016-03-05 23:18:54,[],RT @MPO_DFO: À demain pour la journée d’ouverture de la #SENA16 @bostonseafood,RT demain pour la ouverture de la SENA16 bostonseafood,['#SENA16'],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,['vert'],[],unknown,"['rt', 'mpo_dfo', 'demain', 'journée', ""d'ouverture"", '#sena16', 'bostonseafood']",[],unknown
142,883026411539320832,2017-07-06 18:14:37,[],"RT @GCC_CCG: Avec ses partenaires, la GCC effectue aujourd’hui un exercice de formation majeur en recherche et sauvetage à Pictou #Nouvelle…",RT Avec ses partenaires la GCC effectue hui un exercice de formation majeur en recherche et sauvetage Pictou,['#Nouvelle'],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,"['or', 'ice', 'air']",['formation'],Social,"['rt', 'gcc_ccg', 'partenaire', 'gcc', 'effectue', ""aujourd'hui"", 'exercice', 'formation', 'majeur', 'recherche', 'sauvetage', 'pictou', '#nouvelle…']",['formation'],Connecting Canadians with nature
143,702947431202332673,2016-02-25 20:05:02,['https://t.co/L2uHXv4hW'],RT @MPO_DFO: Faites vos premiers pas ici dans une nouvelle #carrière d'Agent(e) des #pêches stagiaire du MPO. https://t.co/L2uHXv4hW0,RT Faites vos premiers pas ici dans une nouvelle Agent des stagiaire du MPO https co L2uHXv4hW0,"['#carri', '#p']",5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,['air'],"['stagiaire', 'mpo']",Social,"['rt', 'mpo_dfo', 'faites', 'premier', 'ici', 'nouvelle', '#carrière', ""d'agente"", '#pêches', 'stagiaire', 'mpo', 'httpstcol2uhxv4hw0']",[],unknown
144,766597349946916865,2016-08-19 11:27:05,"['https://t.co/3rZLoPcTUE', 'https://t.co/zEFD5DVcbz']",Commentez notre plan d’action proposé/baleine noire de l’Atlantique Nord #Especesenperil https://t.co/3rZLoPcTUE https://t.co/zEFD5DVcbz,Commentez notre plan action baleine noire de Atlantique Nord Especesenperil https co 3rZLoPcTUE https co zEFD5DVcbz,['#Especesenperil'],5,0,5,fr,0.1,Neutral,MPO_MAR_tweeter,['nord'],['nord'],Social,"['commentez', 'plan', ""d'action"", 'proposébaleine', 'noir', ""l'atlantique"", 'nord', '#especesenperil', 'httpstco3rzlopctue', 'httpstcozefd5dvcbz']",['nord'],Sustainable food
145,750325910079938560,2016-07-05 13:50:12,[],Nos scientifiques seront à bord du #NGCC Hudson pour mener des recherches avec des partenaires intern. @DeepSea_Sponges @atlas_eu et NEKTON,Nos scientifiques seront bord du NGCC Hudson pour mener des recherches avec des partenaires intern et NEKTON,['#NGCC'],3,2,5,fr,0.0,Neutral,MPO_MAR_tweeter,"['or', 'air']","['scientifique', 'scientifique', 'scientifique']",Social,"['scientifique', 'bord', '#ngcc', 'hudson', 'mener', 'recherche', 'partenaire', 'intern', 'deepsea_sponges', 'atlas_eu', 'nekton']",['scientifique'],Clean growth
146,757577523786055680,2016-07-25 14:05:31,['https://t.co/6v28SnL2q'],RT @GCC_CCG: Regardez le #LouisSStLaurent partir d'Halifax pour #CanArctique #DéclarationGalway #GCCFière https://t.co/6v28SnL2qU,RT Regardez le LouisSStLaurent partir Halifax pour CanArctique clarationGalway https co 6v28SnL2qU,"['#LouisSStLaurent', '#CanArctique', '#D', '#GCCFi']",5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,,"['#louissstlaurent', '#gccfière']",Social,"['rt', 'gcc_ccg', 'regardez', '#louissstlaurent', 'partir', ""d'halifax"", '#canarctique', '#déclarationgalway', '#gccfière', 'httpstco6v28snl2qu']",['#déclarationgalway'],Healthy coasts and oceans
147,941015789221621760,2017-12-13 18:43:42,[],RT @salledepresseGC: .@MPO_DFO sollicite votre avis sur l’émission de contraventions pour les infractions mineures liées aux pêches https:/…,RT salledepresseGC sollicite votre avis sur mission de contraventions pour les infractions mineures es aux https,[],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,,[],unknown,"['rt', 'salledepressegc', 'mpo_dfo', 'sollicite', 'avis', ""l'émission"", 'contravention', 'les', 'infraction', 'mineure', 'liées', 'pêche', 'https…']","['pêche', 'pêche', 'pêche', 'pêche']",Healthy coasts and oceans
148,756270465245646849,2016-07-21 23:31:44,['https://t.co/X1CLLk7nTH'],RT @MPO_DFO: @DalScience @thenfb https://t.co/X1CLLk7nTH,RT DalScience thenfb https co X1CLLk7nTH,[],5,0,5,en,0.0,Neutral,MPO_MAR_tweeter,,[],unknown,"['rt', 'mpo_dfo', 'dalscience', 'thenfb', 'httpstcox1cllk7nth']",[],unknown
149,756270411604688896,2016-07-21 23:31:31,['https://t.c\xe2\x80\xa6'],RT @MPO_DFO: Les 250 000$  sortent d’1 nouv fonds des partenariats 2 la communauté des sciences des océans du Can. #OceanSchool https://t.c…,RT Les 250 000 sortent nouv fonds des partenariats la des sciences des ans du OceanSchool https,['#OceanSchool'],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,"['oceans', 'or']","['partenariat', 'communauté', 'océan']",Social,"['rt', 'mpo_dfo', 'les', '250', '000', 'sortent', ""d'1"", 'nouv', 'fonds', 'partenariat', 'communauté', 'science', 'océan', 'can', '#oceanschool', 'httpstc…']","['partenariat', 'partenariat', 'communauté', 'communauté', 'océan']",Low-carbon government
150,756270280218177536,2016-07-21 23:31:00,['https://t.\xe2\x80\xa6'],RT @MPO_DFO: Min Leblanc à #Halifax pour le départ du NGCC Louis S. St-Laurent et les missions #DeclarationGalway + #CanArctique https://t.…,RT Min Leblanc Halifax pour le part du NGCC Louis St Laurent et les missions DeclarationGalway CanArctique https,"['#Halifax', '#DeclarationGalway', '#CanArctique']",5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,,[],unknown,"['rt', 'mpo_dfo', 'minimum', 'leblanc', '#halifax', 'départ', 'ngcc', 'louis', 'st-laurent', 'les', 'mission', '#declarationgalway', '#canarctique', 'httpst…']","['st-laurent', 'st-laurent']",Healthy coasts and oceans
151,756270211603521536,2016-07-21 23:30:43,['https://t.c\xe2\x80\xa6'],RT @MPO_DFO: NGCC Louis S. St-Laurent transportera des scientifiques du Canada de l’étranger pour #CanArctique @CanadaPE @RNCan https://t.c…,RT NGCC Louis St Laurent transportera des scientifiques du Canada de tranger pour CanArctique CanadaPE RNCan https,['#CanArctique'],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,['transport'],"['scientifique', 'scientifique', 'scientifique']",Social,"['rt', 'mpo_dfo', 'ngcc', 'louis', 'st-laurent', 'transportera', 'scientifique', 'canada', ""l'étranger"", '#canarctique', 'canadape', 'rncan', 'httpstc…']","['st-laurent', 'st-laurent', 'scientifique']",Clean growth
152,893141320675602432,2017-08-03 16:07:39,[],RT @MPO_DFO: Le GdC oeuvre sur les recommendations pour reprendre le sauvetage des baleines noires de façon responsable et sécuritaire.,RT Le GdC oeuvre sur les recommendations pour reprendre le sauvetage des baleines noires de responsable et curitaire,[],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,['air'],[],unknown,"['rt', 'mpo_dfo', 'gdc', 'oeuvre', 'les', 'recommendations', 'reprendre', 'sauvetage', 'baleine', 'noir', 'façon', 'responsable', 'sécuritaire']","['baleine', 'responsable', 'sécuritaire']",Clean growth
153,922754647382806528,2017-10-24 09:20:26,[],"RT @GCC_CCG: Le cours de manœuvre des embarcations pneumatiques à coque rigide a eu lieu à #Halifax (N.-É.), aux côtés du NGCC Sir Wilfred…",RT Le cours de uvre des embarcations pneumatiques coque rigide eu lieu Halifax aux du NGCC Sir,['#Halifax'],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,,[],unknown,"['rt', 'gcc_ccg', 'cour', 'manœuvre', 'embarcation', 'pneumatique', 'coque', 'rigide', 'lieu', '#halifax', 'n-é', 'côté', 'ngcc', 'sir', 'wilfred…']",[],unknown
154,820772709613338626,2017-01-15 23:20:37,['https://t.co/hPevKsj1v4'],"RT @GCC_CCG: #Arca1 a été remorqué au #Port de Sydney, N.-É. avec succès. Le navire est sécurisé. Aucune pollution. https://t.co/hPevKsj1v4",RT Arca1 au Port de Sydney avec Le navire est Aucune pollution https co hPevKsj1v4,"['#Arca1', '#Port']",5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,"['or', 'pollution']",['pollution'],Environmental,"['rt', 'gcc_ccg', '#arca1', 'remorqué', '#port', 'sydney', 'n-é', 'succès', 'navire', 'sécurisé', 'aucune', 'pollution', 'httpstcohpevksj1v4']","['pollution', 'pollution', 'pollution', 'pollution', 'pollution']",Effective action on climate change
155,893144162610151424,2017-08-03 16:18:56,[],"RT @MPO_DFO: Min LeBlanc ""Toute option pour protéger les baleines noires est posée. Nous y travaillons avec les chercheurs, partenaires et…",RT Min LeBlanc Toute option pour ger les baleines noires est Nous travaillons avec les chercheurs partenaires,[],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,['air'],['protéger'],Environmental,"['rt', 'mpo_dfo', 'minimum', 'leblanc', 'toute', 'option', 'protéger', 'les', 'baleine', 'noir', 'posée', 'travaillons', 'les', 'chercheur', 'partenaire', 'et…']","['protéger', 'baleine']",Clean growth
156,686904434618687489,2016-01-12 13:35:53,[],"La réunion comprend le premier ministre de la N-É S. McNeil, le ministre Pêches et Aquaculture, K. Colwell et celui de l'Énergie, M. Samson",La union comprend le premier ministre de la McNeil le ministre et Aquaculture Colwell et celui de nergie Samson,[],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,['culture'],"['ministre', 'ministre']",Economical,"['réunion', 'comprend', 'premier', 'ministre', 'n-é', 'mcneil', 'ministre', 'pêche', 'aquaculture', 'colwell', 'celui', ""l'énergie"", 'samson']","['ministre', 'ministre', 'pêche', 'pêche', 'pêche', 'pêche']",Clean growth
157,946399380764069888,2017-12-28 15:16:10,[],RT @GCC_CCG: #JeudiRétro déglaçage dans l'Arctique. Nous fournissons des services de déglaçage pour assurer une navigation sécuritaire; emp…,RT tro age dans Arctique Nous fournissons des services de age pour assurer une navigation curitaire,['#JeudiR'],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,"['ice', 'air']",['#jeudirétro'],Social,"['rt', 'gcc_ccg', '#jeudirétro', 'déglaçage', ""l'arctique"", 'fournissons', 'service', 'déglaçage', 'assurer', 'navigation', 'sécuritaire', 'emp…']",['sécuritaire'],Sustainable food
158,820772981660061696,2017-01-15 23:21:42,[],"RT @Min_LeBlanc: À tous ceux qui ont permis à cette intervention d'être un franc succès, je salue votre bravoure, expertise et dévouement.…",RT tous ceux qui ont permis cette intervention un franc je salue votre bravoure expertise et vouement,[],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,,[],unknown,"['rt', 'min_leblanc', 'tous', 'ceux', 'permis', 'cette', 'intervention', ""d'être"", 'franc', 'succès', 'salue', 'bravoure', 'expertise', 'dévouement…']",[],unknown
159,796754217872609280,2016-11-10 16:39:43,['https://t.co/K2Fqm4pCnn'],Ministre LeBlanc/sous-ministre Blewett observent une formation pour conducteurs d'embarcation rapide de sauvetage #GCC https://t.co/K2Fqm4pCnn,Ministre LeBlanc sous ministre Blewett observent formation conducteurs embarcation rapide sauvetage GCC https co K2Fqm4pCnn,['#GCC'],3,2,5,fr,0.0,Neutral,MPO_MAR_tweeter,['ministre'],"['ministre', 'formation']",Social,"['ministre', 'leblancsous-ministre', 'blewett', 'observent', 'formation', 'conducteur', ""d'embarcation"", 'rapide', 'sauvetage', '#gcc', 'httpstcok2fqm4pcnn']","['ministre', 'formation']",Clean growth
160,689558441065615360,2016-01-19 21:21:58,['https://t.co/ey4yldF9yj'],Le ministre Tootoo s'informe sur la recherche liée au changement climatique à la SBSA https://t.co/ey4yldF9yj,Le ministre Tootoo informe sur la recherche au changement climatique la SBSA https co ey4yldF9yj,[],4,1,5,fr,0.0,Neutral,MPO_MAR_tweeter,"['climat', 'changement climatique', 'climatique', 'or']","['ministre', 'changement_climatique']",Economical,"['ministre', 'tootoo', ""s'informe"", 'recherche', 'liée', 'changement_climatique', 'sbsa', 'httpstcoey4yldf9yj']","['ministre', 'changement_climatique', 'changement_climatique', 'changement_climatique', 'changement_climatique']",Effective action on climate change
161,686897067709562880,2016-01-12 13:06:37,['https://t.co/pInhzfuoJv'],"Le ministre Tootoo avec des employés, rep. prov., membres des industries de la pêche et de l'aquaculture et d'ONGE https://t.co/pInhzfuoJv",Le ministre Tootoo avec des rep prov membres des industries de la et de aquaculture et ONGE https co pInhzfuoJv,[],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,['culture'],"['ministre', 'industrie']",Economical,"['ministre', 'tootoo', 'employé', 'rep', 'prov', 'membre', 'industrie', 'pêche', ""l'aquaculture"", ""d'onge"", 'httpstcopinhzfuojv']","['ministre', 'industrie', 'industrie', 'industrie', 'pêche', 'pêche', 'pêche', 'pêche']",Clean growth
162,900457023590060032,2017-08-23 20:37:38,['https://t.co/Bw6aj\xe2\x80\xa6'],RT @MPO_Science: Nous partons aujourd’hui pour étudier des zones inexplorées du golfe du Saint-Laurent avec @OceanaCAN ! https://t.co/Bw6aj…,RT Nous partons hui pour tudier des zones es du golfe du Saint Laurent avec OceanaCAN https co,[],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,,[],unknown,"['rt', 'mpo_science', 'partons', ""aujourd'hui"", 'étudier', 'zone', 'inexplorées', 'golfe', 'saint-laurent', 'oceanacan', 'httpstcobw6aj…']","['golfe', 'saint-laurent']",Healthy coasts and oceans
163,686896559171174400,2016-01-12 13:04:36,['https://t.co/SXfofLmVa'],La Région des Maritimes accueille le ministre Tootoo à l'Institut océanographique de Bedford #IOB! https://t.co/SXfofLmVad,La gion des Maritimes accueille le ministre Tootoo Institut anographique de Bedford IOB https co SXfofLmVad,['#IOB'],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,['ministre'],"['maritime', 'ministre', 'océanographique']",Environmental,"['région', 'maritime', 'accueille', 'ministre', 'tootoo', ""l'institut"", 'océanographique', 'bedford', '#iob', 'httpstcosxfoflmvad']","['maritime', 'ministre', 'océanographique']",Healthy coasts and oceans
164,818508493938425856,2017-01-09 17:23:26,['https://t.co/NVVUUrL8Bl'],RT @salledepresseGC: .@Min_LeBlanc au site du navire échoué au large de Sydney Mines #GCC https://t.co/NVVUUrL8Bl,RT salledepresseGC au site du navire au large de Sydney Mines GCC https co NVVUUrL8Bl,['#GCC'],5,0,5,fr,0.21428571428571427,Neutral,MPO_MAR_tweeter,['mines'],['mine'],Environmental,"['rt', 'salledepressegc', 'min_leblanc', 'site', 'navire', 'échoué', 'large', 'sydney', 'mine', '#gcc', 'httpstconvvuurl8bl']",[],unknown
165,915891452261134336,2017-10-05 10:48:33,['https://\xe2\x80\xa6'],"RT @CWHCRCSF: Invitation aux médias @CWHCRCSF rapport sur baleine noire, y compris les résultats de la nécropsie. 5 oct 11 h @UPEI https://…",RT CWHCRCSF Invitation aux dias CWHCRCSF rapport sur baleine noire compris les sultats de la cropsie oct 11 UPEI https,[],5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,['or'],[],unknown,"['rt', 'cwhcrcsf', 'invitation', 'média', 'cwhcrcsf', 'rapport', 'baleine', 'noir', 'compris', 'les', 'résultat', 'nécropsie', 'oct', '11', 'upei', 'https…']",['baleine'],Healthy coasts and oceans
166,795745999948025856,2016-11-07 21:53:25,['https://t.co/EoX\xe2\x80\xa6'],RT @MPO_DFO: Le #PlandeProtectiondesOcéans renforcera la @GCC_CCG sur #NosCôtes pour protéger davantage les eaux du Canada https://t.co/EoX…,RT Le ans renforcera la sur tes pour ger davantage les eaux du Canada https co,"['#PlandeProtectiondesOc', '#NosC']",5,0,5,fr,0.0,Neutral,MPO_MAR_tweeter,"['eau', 'or']","['#plandeprotectiondesocéans', '#noscôtes', 'protéger', 'eau']",Environmental,"['rt', 'mpo_dfo', '#plandeprotectiondesocéans', 'renforcera', 'gcc_ccg', '#noscôtes', 'protéger', 'davantage', 'les', 'eau', 'canada', 'httpstcoeox…']","['#plandeprotectiondesocéans', '#noscôtes', 'protéger', 'eau', 'eau']",Clean growth
167,834471888206385155,2017-02-22 18:36:16,['https://t.co/OF5p30rTW'],Le réseau @OceanTracking a découvert l'éponge Vazella pourtalesi sur ses amarrages acoustiques au large de la N.-É. https://t.co/OF5p30rTWC,Le seau OceanTracking couvert ponge Vazella pourtalesi sur ses amarrages acoustiques au large de la https co OF5p30rTWC,[],3,2,5,fr,0.21428571428571427,Neutral,MPO_MAR_tweeter,"['eau', 'vert']",[],unknown,"['réseau', 'oceantracking', 'découvert', ""l'éponge"", 'vazella', 'pourtalesi', 'amarrage', 'acoustique', 'large', 'n-é', 'httpstcoof5p30rtwc']",[],unknown
168,717736397059334144,2016-04-06 15:31:06,[],"RT @JTFAtlantic: Un Cormo et un Herc #413Esc, la @GCC_CCG et le M/T New England portent secours à un bateau de pêche à 32 NM au N-O de Yarm…",RT JTFAtlantic Un Cormo et un Herc 413Esc la et le New England portent secours un bateau de 32 NM au de,['#413Esc'],5,0,5,fr,0.13636363636363635,Neutral,MPO_MAR_tweeter,"['eau', 'or']",[],unknown,"['rt', 'jtfatlantic', 'cormo', 'herc', '#413esc', 'gcc_ccg', 'mt', 'new', 'england', 'portent', 'secours', 'bateau', 'pêche', '32', 'nm', 'n-o', 'yarm…']","['pêche', 'pêche', 'pêche', 'pêche']",Healthy coasts and oceans
169,699248754352902144,2016-02-15 15:07:49,['https://t.co/pVVW\xe2\x80\xa6'],"RT @MPO_TNL: Ce matin, le #DrapeauCanadien ondule par un vent nord-ouest au Centre des pêches de l'Atlantique nord-ouest! https://t.co/pVVW…",RT Ce matin le DrapeauCanadien ondule par un vent nord ouest au Centre des de Atlantique nord ouest https co,['#DrapeauCanadien'],4,0,4,fr,0.0,Neutral,MPO_MAR_tweeter,"['eau', 'or']",[],unknown,"['rt', 'mpo_tnl', 'matin', '#drapeaucanadien', 'ondule', 'vent', 'nord-ouest', 'centre', 'pêche', ""l'atlantique"", 'nord-ouest', 'httpstcopvvw…']","['pêche', 'pêche', 'pêche', 'pêche']",Healthy coasts and oceans
170,818206631595020288,2017-01-08 21:23:57,[],RT @JTFA_FOIA: Tous les membres de l'équipage à bord du pétrolier à l'extérieur du port de Sydney 1/2,RT Tous les membres de quipage bord du trolier rieur du port de Sydney,[],4,0,4,fr,0.0,Neutral,MPO_MAR_tweeter,['or'],[],unknown,"['rt', 'jtfa_foia', 'tous', 'les', 'membre', ""l'équipage"", 'bord', 'pétrolier', ""l'extérieur"", 'port', 'sydney', '12']",[],unknown
171,701799838065815555,2016-02-22 16:04:54,"['https://t.co/4EYyLj0aOZ', 'https://t.c\xe2\x80\xa6']",RT @MPO_Science: Le #MPO mène une étude sur les répercussions écologiques des ports pour petits bateaux https://t.co/4EYyLj0aOZ https://t.c…,RT Le MPO ne une tude sur les percussions cologiques des ports pour petits bateaux https co 4EYyLj0aOZ https,['#MPO'],4,0,4,fr,0.0,Neutral,MPO_MAR_tweeter,"['eau', 'or']",[],unknown,"['rt', 'mpo_science', '#mpo', 'mène', 'étude', 'les', 'répercussion', 'écologiques', 'port', 'petit', 'bateau', 'httpstco4eyylj0aoz', 'httpstc…']",[],unknown
172,699248701596950528,2016-02-15 15:07:36,['https://t.co/D0Fpv12S6L'],"RT @MPO_TNL: Un matin glacial, tout l'équipage du #NGCC Terry Fox est à St. John’s #DrapeauCanadien #JourDuDrapeau https://t.co/D0Fpv12S6L",RT Un matin glacial tout quipage du NGCC Terry Fox est St DrapeauCanadien JourDuDrapeau https co D0Fpv12S6L,"['#NGCC', '#DrapeauCanadien', '#JourDuDrapeau']",4,0,4,fr,0.0,Neutral,MPO_MAR_tweeter,['eau'],[],unknown,"['rt', 'mpo_tnl', 'matin', 'glacial', 'tout', ""l'équipage"", '#ngcc', 'terry', 'fox', 'st', ""john's"", '#drapeaucanadien', '#jourdudrapeau', 'httpstcod0fpv12s6l']",[],unknown
173,803616684225359872,2016-11-29 15:08:42,['https://t.co/jVcN5sQDWO'],Communications du MPO : collaboration avec le MPO et la #GCC pour fournir de l’information et répondre aux questions #journéedemiseàleau https://t.co/jVcN5sQDWO,Communications du MPO collaboration avec le MPO et la GCC pour fournir de information et pondre aux questions leau https co jVcN5sQDWO,"['#GCC', '#journ']",2,2,4,fr,0.0,Neutral,MPO_MAR_tweeter,['collaboration'],"['mpo', 'collaboration', 'mpo']",Environmental,"['communication', 'mpo', 'collaboration', 'mpo', '#gcc', 'fournir', ""l'information"", 'répondre', 'question', '#journéedemiseàleau', 'httpstcojvcn5sqdwo']",['collaboration'],Clean growth
