Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,language,average_sentiment_score,sentiment,account_name,words_matched_list,matched_keywords,category,FSDS_matched_keywords,FSDS_category
11,877504596922568708,2017-06-21 12:32:53,[],"RT @GCAutochtones: Célébrons les #Autochtones au pays et reconnaissons leurs précieuses contributions, cultures et histoire. Bonne #JNACana…",RT GCAutochtones brons les Autochtones au pays et reconnaissons leurs cieuses contributions cultures et histoire Bonne,"['#Autochtones', '#JNACana']",66,0,66,fr,0.0,Neutral,Transports_gc_tweeter,"['culture', 'autochtones']","['#autochtones', 'pays', 'culture']",Social,[],unknown
12,943147104280764416,2017-12-19 15:52:47,['https://t.co/Anv9PnjBCl'],Uh oh. Le @PMcanadien Justin Trudeau n’arrive pas à joindre le #PèreNoël. 🎅 Peut-être que le ministre Garneau peut aider à résoudre le mystère https://t.co/Anv9PnjBCl,Uh oh Le PMcanadien Justin Trudeau arrive pas joindre le Peut que le ministre Garneau peut aider soudre le https co Anv9PnjBCl,['#P'],28,34,62,fr,0.0,Neutral,Transports_gc_tweeter,['ministre'],"['ministre', 'garneau', 'aider']",Economical,"['ministre', 'garneau']",Modern and resilient infrastructure
13,938453281633947648,2017-12-06 17:01:12,[],RT @PMcanadien: Déclaration du premier ministre Justin Trudeau à l’occasion de la Journée nationale de commémoration et d'action contre la…,RT PMcanadien claration du premier ministre Justin Trudeau occasion de la nationale de moration et action contre,[],57,0,57,fr,0.1,Neutral,Transports_gc_tweeter,"['eau', 'or']","['ministre', 'commémoration']",Social,['ministre'],Clean growth
14,930460973428862977,2017-11-14 15:42:37,['https://t.co/vGHSSgEdSm'],"RT @PMcanadien: Le premier ministre Justin Trudeau annonce le lancement de https://t.co/vGHSSgEdSm, qui permettra aux Canadiens de faire le…",RT PMcanadien Le premier ministre Justin Trudeau annonce le lancement de https co vGHSSgEdSm qui permettra aux Canadiens de faire,[],54,0,54,fr,0.0,Neutral,Transports_gc_tweeter,"['eau', 'air']",['ministre'],Economical,['ministre'],Clean growth
15,914888600050917376,2017-10-02 16:23:34,"['https://t.co/kDL0vL138X', 'https://t.co/pGhw\xe2\x80\xa6']",RT @PMcanadien: Apprenez-en davantage sur Son Excellence la très honorable @GGJuliePayette: https://t.co/kDL0vL138X #GG29 https://t.co/pGhw…,RT PMcanadien Apprenez en davantage sur Son Excellence la honorable GGJuliePayette https co kDL0vL138X GG29 https co,['#GG29'],52,0,52,fr,0.0,Neutral,Transports_gc_tweeter,['or'],[],unknown,[],unknown
16,871760391612837888,2017-06-05 16:07:28,[],RT @PMcanadien: Le Canada est l'hôte des célébrations mondiales officielles de la #JournéeMondialeDelEnvironnement pour la 1re fois. https:…,RT PMcanadien Le Canada est te des brations mondiales officielles de la eMondialeDelEnvironnement pour la 1re fois https,['#Journ'],51,0,51,fr,0.0,Neutral,Transports_gc_tweeter,"['mondiale', 'mondial']","['célébration', '#journéemondialedelenvironnement']",Social,[],unknown
17,896017103253372929,2017-08-11 14:34:59,['https://t.co/\xe2\x80\xa6'],"RT @MPO_DFO: Pour éviter la mort des baleines noires, un ralentissement temporaire est mnt requis dans le Golfe du St-Laurent https://t.co/…",RT Pour viter la mort des baleines noires un ralentissement temporaire est mnt requis dans le Golfe du St Laurent https co,[],48,0,48,fr,0.0,Neutral,Transports_gc_tweeter,"['or', 'air']",[],unknown,"['baleine', 'golfe', 'st-laurent', 'st-laurent']",Healthy coasts and oceans
18,913455925092118530,2017-09-28 17:30:38,['https://t.\xe2\x80\xa6'],RT @PMcanadien: Âgé de 16 à 24 ans? Vous voulez faire une différence dans votre communauté? Postulez pour le #ConseilJeunessePM: https://t.…,RT PMcanadien de 16 24 ans Vous voulez faire une rence dans votre Postulez pour le ConseilJeunessePM https,['#ConseilJeunessePM'],45,0,45,fr,0.0,Neutral,Transports_gc_tweeter,['air'],"['différence', 'communauté', '#conseiljeunessepm']",Social,[],unknown
19,739860820549611521,2016-06-06 16:45:40,['https://t.co/gXFt\xe2\x80\xa6'],"RT @AuCanada: Aujourd'hui, souvenons-nous de ceux qui ont combattu dans la bataille de #Normandie #JourJ #nelesoubliezpas https://t.co/gXFt…",RT AuCanada Aujourd hui souvenons nous de ceux qui ont combattu dans la bataille de Normandie JourJ nelesoubliezpas https co,"['#Normandie', '#JourJ', '#nelesoubliezpas']",43,0,43,fr,0.0,Neutral,Transports_gc_tweeter,['or'],['bataille'],Social,[],unknown
20,860102688561930241,2017-05-04 12:03:55,"['https://t.co/Sxd41QWT84', 'https://t.co/SqjZZJxlow']","#Rappel: Transports blindés tout-terrain. Défaut hydraulique possible:
les #TBTT pourraient s’effondrer. https://t.co/Sxd41QWT84
#MayThe4th https://t.co/SqjZZJxlow",Rappel Transports tout terrain faut hydraulique possible les TBTT pourraient effondrer https co Sxd41QWT84 MayThe4th https co SqjZZJxlow,"['#Rappel', '#TBTT', '#MayThe4th']",25,18,43,fr,0.0,Neutral,Transports_gc_tweeter,['transport'],[],unknown,[],unknown
21,941677095620526080,2017-12-15 14:31:29,"['https://t.co/LHEPjiMkY7', 'https://t.co/Rd6I8NK0dt']","Les Jedi veulent parfaire leurs connaissances et leur formation, car toute imprudence pourrait leur être fatale! Un conseil de notre part : ne dirigez pas votre laser ou sabre laser vers le ciel. #LesDerniersJedi  https://t.co/LHEPjiMkY7 #TheLastJedi https://t.co/Rd6I8NK0dt",Les Jedi veulent parfaire leurs connaissances et leur formation car toute imprudence pourrait leur fatale Un conseil de notre part ne dirigez pas votre laser ou sabre laser vers le ciel LesDerniersJedi https co LHEPjiMkY7 TheLastJedi https co Rd6I8NK0dt,"['#LesDerniersJedi', '#TheLastJedi']",19,22,41,fr,0.0,Neutral,Transports_gc_tweeter,"['or', 'air']",['formation'],Social,['formation'],Connecting Canadians with nature
22,851063797544620033,2017-04-09 13:26:35,"['https://t.co/0TRaB2ja', 'https://t.co\xe2\x80\xa6']","RT @VeteransFR_CA: 100 ans plus tard, nous nous souvenons de la bataille de la crête de Vimy. #Vimy100 https://t.co/0TRaB2jaDu https://t.co…",RT 100 ans plus tard nous nous souvenons de la bataille de la de Vimy Vimy100 https co 0TRaB2jaDu https,['#Vimy100'],41,0,41,fr,0.0,Neutral,Transports_gc_tweeter,,"['souvenons', 'bataille']",Social,[],unknown
23,707271999979196416,2016-03-08 18:29:19,"['https://t.co/Dflzuv1br7', 'https://t\xe2\x80\xa6']","RT @AirCanada: C’est #IWD2016! AC1234 fièrement assuré par des femmes aux commandes, en cabine et au sol! https://t.co/Dflzuv1br7 https://t…",RT AirCanada est IWD2016 AC1234 rement par des femmes aux commandes en cabine et au sol https co Dflzuv1br7 https,['#IWD2016'],40,0,40,fr,0.0,Neutral,Transports_gc_tweeter,['air'],"['femme', 'sol']",Social,"['sol', 'sol']",Sustainable food
24,861654161959653377,2017-05-08 18:48:55,['https://t.co/1OwF1YHS3K'],RT @ONU_fr: La vitesse est au coeur du problème des accidents de la route. Sauvez des vies. #Ralentissez @WHO https://t.co/1OwF1YHS3K https…,RT La vitesse est au coeur du des accidents de la route Sauvez des vies Ralentissez https co 1OwF1YHS3K,['#Ralentissez'],40,0,40,fr,0.0,Neutral,Transports_gc_tweeter,,['vie'],Social,['route'],Modern and resilient infrastructure
25,861656109811150848,2017-05-08 18:56:40,[],"RT @operationsFC: Mise à jour : Environ 1 650 militaires des @ForcesCanada aident les gens touchés par les #inondations

@secpubliqueqc @2d…",RT operationsFC Mise jour Environ 650 militaires des ForcesCanada aident les gens par les inondations secpubliqueqc,['#inondations'],38,0,38,fr,0.0,Neutral,Transports_gc_tweeter,"['inondation', 'or', 'air']",[],unknown,[],unknown
26,842381312031895555,2017-03-16 14:25:30,"['https://t.co/BvjSSQd9f3', 'https://t.co/kjt26Os3SG']",Vous utilisez un #drone à des fins récréatives? Voici un aide-mémoire sur les règles à connaître: https://t.co/BvjSSQd9f3 #DronesInterdits https://t.co/kjt26Os3SG,Vous utilisez un drone des fins atives Voici un aide moire sur les gles tre https co BvjSSQd9f3 DronesInterdits https co kjt26Os3SG,"['#drone', '#DronesInterdits']",26,11,37,fr,0.0,Neutral,Transports_gc_tweeter,,[],unknown,[],unknown
27,872785576814104581,2017-06-08 12:01:11,"['https://t.co/dx3vRWoCiS', 'https://t.co/annA29NBrj']","Le Canada a le plus long littoral du monde. Nous avons pris des mesures pour le protéger.
#JournéeMondialeDesOcéans
https://t.co/dx3vRWoCiS https://t.co/annA29NBrj",Le Canada le plus long littoral du monde Nous avons pris des mesures pour le ger ans https co dx3vRWoCiS https co annA29NBrj,['#Journ'],15,19,34,fr,-0.05,Neutral,Transports_gc_tweeter,['or'],"['protéger', '#journéemondialedesocéans', '#journéemondialedesocéans']",Environmental,"['mesure', 'mesure', 'mesure']",Clean drinking water
28,935624217730494464,2017-11-28 21:39:31,[],RT @PMcanadien: Le gouvernement du Canada a présenté aujourd’hui le projet de loi C-66 sur la radiation de condamnations constituant des in…,RT PMcanadien Le gouvernement du Canada hui le projet de loi 66 sur la radiation de condamnations constituant des,[],34,0,34,fr,0.0,Neutral,Transports_gc_tweeter,,['projet'],Social,"['gouvernement', 'projet']",Low-carbon government
29,817497408234016771,2017-01-06 22:25:45,[],"RT @VoyageGdC: Canadiens à #FortLauderdale, SVP  avisez vos proches que vous êtes sain et sauf 3/3",RT VoyageGdC Canadiens FortLauderdale SVP avisez vos proches que vous sain et sauf,['#FortLauderdale'],34,0,34,fr,0.0,Neutral,Transports_gc_tweeter,['or'],[],unknown,['sain'],Sustainable food
30,863098282402357248,2017-05-12 18:27:20,['https://t.\xe2\x80\xa6'],RT @salledepresseGC: La Loi sur le moratoire relatif aux pétroliers protège #NosCôtes pour nos enfants et nos petits-enfants #BC https://t.…,RT salledepresseGC La Loi sur le moratoire relatif aux troliers ge tes pour nos enfants et nos petits enfants BC https,"['#NosC', '#BC']",33,0,33,fr,0.0,Neutral,Transports_gc_tweeter,['enfants'],"['#noscôtes', 'enfant']",Social,[],unknown
31,825561129984352257,2017-01-29 04:28:06,[],"RT @AmbCanEUA: Les détenteurs de ppts canadiens, incl. ceux ayant une double citoyenneté, ne seront pas affectés par l'interdiction. Questi…",RT AmbCanEUA Les tenteurs de ppts canadiens incl ceux ayant une double ne seront pas par interdiction,[],33,0,33,fr,0.0,Neutral,Transports_gc_tweeter,,[],unknown,[],unknown
32,803344897172471808,2016-11-28 21:08:43,[],RT @BBD_Aircraft: A great #celebration day. Tks to all our employees/Une journée formidable. Merci à tous nos employés. #CS300airBaltic #CS…,RT great celebration day Tks employees Une formidable Merci tous nos CS300airBaltic,"['#celebration', '#CS300airBaltic', '#CS']",32,0,32,en,0.8,Positive,Transports_gc_tweeter,"['mer', 'or', 'air']",[],unknown,[],unknown
33,728597364286558208,2016-05-06 14:48:42,['https://t.co/zSW2scmaYM'],RT @Greffier_GC: Le #Rapportdugreffier est maintenant disponible! https://t.co/zSW2scmaYM,RT Rapportdugreffier maintenant disponible https co zSW2scmaYM,['#Rapportdugreffier'],31,0,31,fr,0.0,Neutral,Transports_gc_tweeter,['or'],[],unknown,[],unknown
34,845719614575259649,2017-03-25 19:30:43,"['https://t.co/cvFfHiPzf', 'https://t.co/Wiu4FOJeg6']",#Éphéméride 25 mars 1958: 1er vol du #CF105 Arrow d’Avro. Plus d’info par ici: https://t.co/cvFfHiPzf0 #Canada150 @MuseeAvEspace https://t.co/Wiu4FOJeg6,ride 25 mars 1958 1er vol du CF105 Arrow Avro Plus info par ici https co cvFfHiPzf0 Canada150 MuseeAvEspace https co Wiu4FOJeg6,"['#', '#CF105', '#Canada150']",10,21,31,pt,0.0,Neutral,Transports_gc_tweeter,,['#canada150'],Social,[],unknown
35,743077321612099584,2016-06-15 13:46:53,['https://t.co/xmqnDWHKoR'],#ParlezàTC : Joignez-vous au ministre Garneau en direct sur Facebook demain à 19 h 45 (HAE)! https://t.co/xmqnDWHKoR,TC Joignez vous au ministre Garneau en direct sur Facebook demain 19 45 HAE https co xmqnDWHKoR,['#Parlez'],20,10,30,fr,0.125,Neutral,Transports_gc_tweeter,"['eau', 'or']","['ministre', 'garneau']",Economical,"['ministre', 'garneau']",Modern and resilient infrastructure
36,860940566259015680,2017-05-06 19:33:21,[],"RT @salledepresseGC: Déclaration du min Garneau:@Transports_gc appuie les efforts du #GC à la suite des inondations #ON, #QC et #NB https:/…",RT salledepresseGC claration du min Garneau appuie les efforts du GC la suite des inondations QC et NB https,"['#GC', '#ON', '#QC', '#NB']",30,0,30,fr,0.0,Neutral,Transports_gc_tweeter,"['inondation', 'eau', 'or']",['inondation'],Environmental,['inondation'],Healthy wildlife populations
37,862032829177311232,2017-05-09 19:53:36,"['https://t.co/zlX26ZVIBs', 'https://t.co/bZXDhpnFQy']","Utiliser un #drone où il y a des premiers intervenants, c’est illégal. Sans #COAS, aucun survol de zones inondées! https://t.co/zlX26ZVIBs https://t.co/bZXDhpnFQy",Utiliser un drone il des premiers intervenants est gal Sans COAS aucun survol de zones es https co zlX26ZVIBs https co bZXDhpnFQy,"['#drone', '#COAS']",17,12,29,fr,0.0,Neutral,Transports_gc_tweeter,,[],unknown,[],unknown
38,929070886635888640,2017-11-10 19:38:55,[],RT @PMcanadien: Déclaration du premier ministre Justin Trudeau à l’occasion du 100e anniversaire de la fin de la bataille de Passchendaele:…,RT PMcanadien claration du premier ministre Justin Trudeau occasion du 100e anniversaire de la fin de la bataille de Passchendaele,[],29,0,29,fr,0.0,Neutral,Transports_gc_tweeter,"['eau', 'air']","['ministre', 'bataille']",Social,['ministre'],Clean growth
39,811329632767184896,2016-12-20 21:57:12,[],RT @PMcanadien: Le Canada désignera ses eaux arctiques comme étant interdites d’accès aux futures concessions pétrolières et gazières extra…,RT PMcanadien Le Canada signera ses eaux arctiques comme tant interdites aux futures concessions res et res,[],25,0,25,fr,0.0,Neutral,Transports_gc_tweeter,"['future', 'futur']",['eau'],Environmental,"['eau', 'eau']",Clean growth
40,811329660319657988,2016-12-20 21:57:19,[],RT @PMcanadien: Le Plan de protection des océans annoncé par le PM Trudeau en novembre fera du Canada un chef de file en matière de sécurit…,RT PMcanadien Le Plan de protection des ans par le PM Trudeau en novembre fera du Canada un chef de file en de,[],25,0,25,fr,0.0,Neutral,Transports_gc_tweeter,['eau'],"['protection', 'océan']",Environmental,['protection'],Healthy wildlife populations
41,829336357663281152,2017-02-08 14:29:30,"['https://t.co/IasfEhdynM', 'https://t.c\xe2\x80\xa6']",RT @VIA_Rail: Vous prévoyez prendre part aux célébrations du #Canada150? On vous transporte avec style. https://t.co/IasfEhdynM https://t.c…,RT Vous voyez prendre part aux brations du Canada150 vous transporte avec style https co IasfEhdynM https,['#Canada150'],25,0,25,fr,0.0,Neutral,Transports_gc_tweeter,['transport'],"['célébration', '#canada150']",Social,[],unknown
42,829032909852069889,2017-02-07 18:23:43,['https://t.co/5qBOv78kAS'],"Le ministre Garneau, @VIA_Rail and @JimWatsonOttawa célèbrent ensemble #Canada150 à #Ottawa https://t.co/5qBOv78kAS",Le ministre Garneau JimWatsonOttawa brent ensemble Canada150 Ottawa https co 5qBOv78kAS,"['#Canada150', '#Ottawa']",7,17,24,fr,0.0,Neutral,Transports_gc_tweeter,['ministre'],"['ministre', 'garneau', '#canada150']",Economical,"['ministre', 'garneau']",Modern and resilient infrastructure
43,929071010552348672,2017-11-10 19:39:24,[],RT @PMcanadien: Les soldats canadiens ont surmonté des difficultés inimaginables pour triompher à Passchendaele. #LeCanadasesouvient #Passc…,RT PMcanadien Les soldats canadiens ont des inimaginables pour triompher Passchendaele LeCanadasesouvient,"['#LeCanadasesouvient', '#Passc']",24,0,24,fr,0.0,Neutral,Transports_gc_tweeter,,"['soldat', 'passchendaele', '#lecanadasesouvient']",Social,[],unknown
44,877979349168693248,2017-06-22 19:59:23,['https://t.co/aGj4em9AZ\xe2\x80\xa6'],RT @PMcanadien: Déclaration du PM Justin Trudeau sur les réalisations du gouvernement du Canada depuis janvier 2017: https://t.co/aGj4em9AZ…,RT PMcanadien claration du PM Justin Trudeau sur les alisations du gouvernement du Canada depuis janvier 2017 https co,[],24,0,24,fr,0.0,Neutral,Transports_gc_tweeter,['eau'],[],unknown,['gouvernement'],Low-carbon government
45,823547700411068417,2017-01-23 15:07:27,[],"RT @AuCanada: #EnCeJour il y a 25 ans, @RobertaBondar devenait la 1e femme 🇨🇦 et neurologue à aller dans l'espace dans la navette Discovery…",RT AuCanada EnCeJour il 25 ans RobertaBondar devenait la 1e femme et neurologue aller dans espace dans la navette,['#EnCeJour'],24,0,24,fr,0.0,Neutral,Transports_gc_tweeter,,"['#encejour', 'femme']",Social,[],unknown
46,886918716860096512,2017-07-17 12:01:14,"['https://t.co/CdmoFDJZAY', 'https://t.co/gTxEodqRmS']",Semaine nationale de #PréventionDeLaNoyade! Suivez-nous pour des conseils sur la sécurité nautique cet #été : https://t.co/CdmoFDJZAY https://t.co/gTxEodqRmS,Semaine nationale de ventionDeLaNoyade Suivez nous pour des conseils sur la nautique cet https co CdmoFDJZAY https co gTxEodqRmS,"['#Pr', '#']",15,8,23,fr,0.0,Neutral,Transports_gc_tweeter,,[],unknown,[],unknown
47,938456202811494402,2017-12-06 17:12:49,[],"RT @Femmes_Canada: Ce triste anniversaire est une occasion de réfléchir, mais aussi de passer à l’action. #Ilesttemps #Dec6 #MESGestesCompt…",RT Ce triste anniversaire est une occasion de chir mais aussi de passer action Ilesttemps Dec6,"['#Ilesttemps', '#Dec6', '#MESGestesCompt']",23,0,23,fr,0.1,Neutral,Transports_gc_tweeter,['air'],['occasion'],Economical,[],unknown
48,929071066676432896,2017-11-10 19:39:38,[],RT @PMcanadien: Neuf soldats canadiens ont reçu la Croix de Victoria pour acte de bravoure lors de la bataille de #Passchendaele100. #LeCan…,RT PMcanadien Neuf soldats canadiens ont la Croix de Victoria pour acte de bravoure lors de la bataille de Passchendaele100,"['#Passchendaele100', '#LeCan']",23,0,23,fr,0.0,Neutral,Transports_gc_tweeter,['or'],"['soldat', 'bataille', '#passchendaele100']",Social,['victoria'],Safe and healthy communities
49,884442589293891584,2017-07-10 16:02:00,"['https://t.co/5zcWPqAlz', 'https://t.co/xN65ZaWdJp']",Laissons les intervenants d’urgence faire leur travail. #DronesInterdits près des #FeuxDeForêt. @BCGovFireInfo https://t.co/5zcWPqAlz2 https://t.co/xN65ZaWdJp,Laissons les intervenants urgence faire leur travail DronesInterdits des BCGovFireInfo https co 5zcWPqAlz2 https co xN65ZaWdJp,"['#DronesInterdits', '#FeuxDeFor']",13,9,22,fr,0.0,Neutral,Transports_gc_tweeter,['air'],[],unknown,[],unknown
50,810214377592909824,2016-12-17 20:05:35,"['https://t.co/M3zpj403xX', 'https://t.co/8P6P9hPcII']","#EnCeJour en 1859, inauguration du pont Victoria. L’île de @Mtl_ville enfin reliée à la rive sud! https://t.co/M3zpj403xX https://t.co/8P6P9hPcII",EnCeJour en 1859 inauguration du pont Victoria le de enfin la rive sud https co M3zpj403xX https co 8P6P9hPcII,['#EnCeJour'],6,16,22,fr,0.0,Neutral,Transports_gc_tweeter,['or'],['#encejour'],Social,"['victoria', 'rive', 'rive']",Safe and healthy communities
51,905848276393619458,2017-09-07 17:40:33,['https://t.co\xe2\x80\xa6'],RT @GCC_CCG: Notre nouveau bâteau d’intervention d’urgence sera basé à #Kitsilano pour intervenir sur les incidents maritimes. https://t.co…,RT Notre nouveau teau intervention urgence sera Kitsilano pour intervenir sur les incidents maritimes https,['#Kitsilano'],22,0,22,fr,0.0,Neutral,Transports_gc_tweeter,['eau'],['maritime'],Environmental,['maritime'],Healthy coasts and oceans
52,728716035038322690,2016-05-06 22:40:16,['https://t.co/5dbLUVvK47'],Seulement les #drones qui participent à l’intervention d’urgence peuvent voler #ymmfire #FortMcMurray https://t.co/5dbLUVvK47,Seulement les drones qui participent intervention urgence peuvent voler ymmfire FortMcMurray https co 5dbLUVvK47,"['#drones', '#ymmfire', '#FortMcMurray']",14,8,22,fr,0.0,Neutral,Transports_gc_tweeter,['or'],[],unknown,[],unknown
53,744560863504400386,2016-06-19 16:01:57,['https://t.co/Uvqausw4'],"Un #drone en cadeau à la fête des Pères? Pour l’utiliser en toute sécurité, consultez le https://t.co/Uvqausw421 #SécuritéDrones",Un drone en cadeau la des res Pour utiliser en toute consultez le https co Uvqausw421 Drones,"['#drone', '#S']",11,11,22,fr,0.0,Neutral,Transports_gc_tweeter,['eau'],['fête'],Social,[],unknown
54,936627969489063936,2017-12-01 16:08:04,[],"RT @DevCanada: Le Canada s’efforce en cette #JournéemondialeduSIDA de mettre fin à la peur, la discrimination, les #inégalitésentrelesgenre…",RT DevCanada Le Canada efforce en cette emondialeduSIDA de mettre fin la peur la discrimination les,"['#Journ', '#in']",22,0,22,fr,0.0,Neutral,Transports_gc_tweeter,['discrimination'],['discrimination'],Social,[],unknown
55,714902691479162880,2016-03-29 19:50:58,['https://t.co/OLFS\xe2\x80\xa6'],RT @BSTCanada: Envoie une équipe sur le site d'un accident d'avion survenu près de l'aéroport des Îles-de-la-Madelaine QC https://t.co/OLFS…,RT BSTCanada Envoie une quipe sur le site un accident avion survenu de roport des les de la Madelaine QC https co,[],21,0,21,fr,0.0,Neutral,Transports_gc_tweeter,['or'],[],unknown,[],unknown
56,915920627659403266,2017-10-05 12:44:29,[],RT @BiblioArchives: #EnCeJour 1984: Marc Garneau devient le premier Canadien à voyager dans l’espace. Photo: 2000 @asc_csa #Canada150 https…,RT BiblioArchives EnCeJour 1984 Marc Garneau devient le premier Canadien voyager dans espace Photo 2000 Canada150,"['#EnCeJour', '#Canada150']",21,0,21,fr,0.0,Neutral,Transports_gc_tweeter,['archives'],"['#encejour', 'garneau', '#canada150']",Social,['garneau'],Modern and resilient infrastructure
57,811329645211742208,2016-12-20 21:57:15,['https://t\xe2\x80\xa6'],RT @PMcanadien: Le PM Trudeau et @POTUS lancent des mesures pour une économie et un écosystème forts et durables dans l’Arctique: https://t…,RT PMcanadien Le PM Trudeau et POTUS lancent des mesures pour une conomie et un forts et durables dans Arctique https,[],20,0,20,fr,0.0,Neutral,Transports_gc_tweeter,"['durable', 'eau', 'or']","['économie', 'écosystème', 'écosystème']",Economical,"['mesure', 'mesure', 'mesure']",Clean drinking water
